date, pm25, pm10, o3
2019/9/18, 16, 8, 24
2019/9/19, 17, 7, 20
2019/9/20, 22, 8, 24
2019/9/21, 14, 6, 20
2019/9/22, 14, 11, 23
2019/9/23, 14, 10, 27
2019/9/24, 12, 10, 27
2019/9/25, 10, 6, 22
2019/9/26, 16, 5, 19
2019/9/27, 15, 5, 17
2019/9/28, 18, 3, 16
2019/9/29, 12, 2, 19
2019/9/30, 12, 3, 20
2019/4/1, 17, 7, 38
2019/4/2, 20, 5, 35
2019/4/3, 20, 7, 36
2019/4/4, 13, 6, 26
2019/4/5, 18, 6, 38
2019/4/6, 29, 3, 37
2019/4/7, 11, 4, 40
2019/4/8, 13, 6, 33
2019/4/9, 17, 5, 32
2019/4/10, 21, 5, 28
2019/4/11, 23, 4, 38
2019/4/12, 15, 3, 36
2019/4/13, 12, 5, 37
2019/4/14, 17, 4, 35
2019/4/15, 14, 4, 35
2019/4/16, 21, 5, 36
2019/4/17, 13, 6, 38
2019/4/18, 15, 5, 28
2019/4/19, 16, 5, 31
2019/4/20, 16, 5, 42
2019/4/21, 16, 6, 37
2019/4/22, 10, 5, 37
2019/4/23, 17, 8, 40
2019/4/24, 20, 18, 39
2019/4/25, 21, 9, 37
2019/4/26, 20, 6, 34
2019/4/27, 15, 5, 28
2019/4/28, 20, 9, 33
2019/4/29, 17, 5, 35
2019/4/30, 18, 4, 37
2019/5/1, 13, 7, 37
2019/5/2, 23, 8, 36
2019/5/3, 20, 5, 29
2019/5/4, 17, 6, 31
2019/5/5, 20, 5, 31
2019/5/6, 13, 6, 31
2019/5/7, 14, 7, 36
2019/5/8, 20, 9, 35
2019/5/9, 14, 14, 33
2019/5/10, 16, 7, 37
2019/5/11, 13, 9, 34
2019/5/12, 25, 11, 37
2019/5/13, 26, 13, 41
2019/5/14, 23, 11, 38
2019/5/15, 21, 7, 28
2019/5/16, 21, 8, 31
2019/5/17, 19, 5, 29
2019/5/18, 19, 8, 29
2019/5/19, 20, 5, 32
2019/5/20, 14, 5, 27
2019/5/21, 10, 17, 36
2019/5/22, 22, 14, 34
2019/5/23, 21, 9, 39
2019/5/24, 27, 10, 36
2019/5/25, 29, 18, 30
2019/5/26, 44, 11, 33
2019/5/27, 36, 11, 46
2019/5/28, 29, 18, 48
2019/5/29, 34, 24, 50
2019/5/30, 43, 32, 25
2019/5/31, 66, 22, 34
2019/6/1, 50, 25, 43
2019/6/2, 56, 21, 41
2019/6/3, 42, 22, 41
2019/6/4, 47, 24, 42
2019/6/5, 32, 15, 35
2019/6/6, 21, 8, 33
2019/6/7, 11, 10, 26
2019/6/8, 38, 12, 27
2019/6/9, 17, 8, 26
2019/6/10, 14, 15, 29
2019/6/11, 23, 12, 32
2019/6/12, 20, 8, 35
2019/6/13, 19, 11, 39
2019/6/14, 27, 16, 36
2019/6/15, 34, 12, 36
2019/6/16, 27, 6, 36
2019/6/17, 20, 8, 36
2019/6/18, 17, 17, 38
2019/6/19, 17, 7, 30
2019/6/20, 18, 3, 29
2019/6/21, 14, 10, 30
2019/6/22, 36, 10, 29
2019/6/23, 26, 5, 29
2019/6/24, 20, 6, 32
2019/6/25, 15, 8, 34
2019/6/26, 21, 11, 42
2019/6/27, 17, 7, 35
2019/6/28, 24, 9, 35
2019/6/29, 15, 7, 31
2019/6/30, 22, 11, 31
2019/1/1, 15, 5, 27
2019/1/2, 14, 18, 30
2019/1/3, 12, 10, 31
2019/1/4, 11, 4, 27
2019/1/5, 18, 4, 26
2019/1/6, 17, 6, 26
2019/1/7, 22, 9, 21
2019/1/8, 28, 3, 22
2019/1/9, 11, 4, 22
2019/1/10, 15, 9, 17
2019/1/11, 33, 9, 11
2019/1/12, 32, 7, 16
2019/1/13, 20, 7, 16
2019/1/14, 20, 8, 25
2019/1/15, 23, 8, 23
2019/1/16, 37, 11, 22
2019/1/17, 39, 3, 29
2019/1/18, 15, 5, 23
2019/1/19, 23, 6, 23
2019/1/20, 26, 7, 24
2019/1/21, 27, 6, 29
2019/1/22, 28, 7, 28
2019/1/23, 22, 4, 26
2019/1/24, 16, 3, 33
2019/1/25, 18, 3, 31
2019/1/26, 11, 4, 29
2019/1/27, 15, 4, 31
2019/1/28, 13, 5, 30
2019/1/29, 11, 2, 27
2019/1/30, 8, 3, 25
2019/1/31, 17, 6, 24
2019/2/1, 23, 12, 23
2019/2/2, 45, 11, 26
2019/2/3, 21, 3, 30
2019/2/4, 12, 4, 31
2019/2/5, 13, 5, 30
2019/2/6, 23, 6, 27
2019/2/7, 25, 2, 31
2019/2/8, 22, 3, 30
2019/2/9, 21, 5, 29
2019/2/10, 22, 6, 30
2019/2/11, 27, 7, 28
2019/2/12, 42, 6, 30
2019/2/13, 33, 6, 31
2019/2/14, 26, 5, 30
2019/2/15, 36, 9, 27
2019/2/16, 41, 7, 30
2019/2/17, 29, 7, 25
2019/2/18, 34, 7, 32
2019/2/19, 38, 7, 33
2019/2/20, 38, 9, 34
2019/2/21, 40, 5, 35
2019/2/22, 30, 7, 33
2019/2/23, 30, 3, 29
2019/2/24, 24, 5, 29
2019/2/25, 24, 6, 30
2019/2/26, 18, 3, 34
2019/2/27, 17, 3, 41
2019/2/28, 15, 9, 36
2019/3/1, 32, 6, 26
2019/3/2, 31, 8, 32
2019/3/3, 32, 6, 39
2019/3/4, 22, 4, 41
2019/3/5, 18, 4, 38
2019/3/6, 24, 5, 42
2019/3/7, 22, 5, 39
2019/3/8, 20, 7, 43
2019/3/9, 27, 8, 44
2019/3/10, 38, 4, 39
2019/3/11, 19, 4, 41
2019/3/12, 14, 6, 38
2019/3/13, 25, 8, 41
2019/3/14, 40, 6, 38
2019/3/15, 24, 6, 36
2019/3/16, 24, 8, 34
2019/3/17, 35, 6, 37
2019/3/18, 26, 8, 39
2019/3/19, 32, 5, 38
2019/3/20, 18, 8, 33
2019/3/21, 31, 10, 31
2019/3/22, 36, 7, 22
2019/3/23, 27, 9, 23
2019/3/24, 36, 4, 20
2019/3/25, 15, 7, 30
2019/3/26, 20, 5, 32
2019/3/27, 24, 6, 34
2019/3/28, 19, 7, 35
2019/3/29, 17, 5, 36
2019/3/30, 17, 6, 35
2019/3/31, 21, 5, 34
2018/10/1, 13, 3, 11
2018/10/2, 14, 4, 22
2018/10/3, 24, 5, 20
2018/10/4, 16, 5, 22
2018/10/5, 18, 6, 22
2018/10/6, 23, 5, 21
2018/10/7, 22, 5, 20
2018/10/8, 11, 6, 23
2018/10/9, 29, 6, 21
2018/10/10, 26, 5, 21
2018/10/11, 18, 10, 26
2018/10/12, 14, 6, 24
2018/10/13, 19, 5, 27
2018/10/14, 15, 11, 28
2018/10/15, 13, 7, 28
2018/10/16, 18, 9, 28
2018/10/17, 15, 9, 31
2018/10/18, 17, 13, 30
2018/10/19, 25, 15, 28
2018/10/20, 19, 12, 30
2018/10/21, 17, 9, 27
2018/10/22, 15, 10, 24
2018/10/23, 17, 18, 26
2018/10/24, 28, 12, 30
2018/10/25, 32, 8, 28
2018/10/26, 11, 9, 29
2018/10/27, 17, 11, 27
2018/10/28, 12, 4, 25
2018/10/29, 12, 5, 21
2018/10/30, 11, 6, 27
2018/10/31, 15, 9, 22
2018/11/1, 17, 4, 19
2018/11/2, 19, 4, 15
2018/11/3, 17, 2, 20
2018/11/4, 10, 6, 16
2018/11/5, 22, 4, 19
2018/11/6, 17, 7, 18
2018/11/7, 25, 8, 25
2018/11/8, 29, 4, 24
2018/11/9, 16, 6, 24
2018/11/10, 27, 5, 26
2018/11/11, 23, 4, 22
2018/11/12, 16, 4, 27
2018/11/13, 16, 6, 29
2018/11/14, 24, 6, 27
2018/11/15, 22, 7, 22
2018/11/16, 22, 4, 19
2018/11/17, 12, 3, 21
2018/11/18, 12, 6, 18
2018/11/19, 20, 3, 22
2018/11/20, 14, 3, 21
2018/11/21, 13, 3, 20
2018/11/22, 11, 4, 22
2018/11/23, 11, 6, 17
2018/11/24, 25, 5, 19
2018/11/25, 27, 5, 19
2018/11/26, 16, 3, 24
2018/11/27, 10, 3, 22
2018/11/28, 12, 3, 21
2018/11/29, 11, 4, 15
2018/11/30, 17, 3, 14
2018/12/1, 18, 8, 8
2018/12/2, 33, 12, 13
2018/12/3, 48, 6, 22
2018/12/4, 26, 5, 26
2018/12/5, 20, 6, 21
2018/12/6, 25, 5, 20
2018/12/7, 19, 4, 29
2018/12/8, 19, 3, 24
2018/12/9, 14, 4, 24
2018/12/10, 18, 2, 27
2018/12/11, 10, 4, 27
2018/12/12, 13, 4, 28
2018/12/13, 9, 5, 29
2018/12/14, 10, 11, 31
2018/12/15, 12, 3, 22
2018/12/16, 13, 3, 19
2018/12/17, 8, 4, 25
2018/12/18, 8, 6, 29
2018/12/19, 15, 4, 25
2018/12/20, 14, 7, 28
2018/12/21, 15, 3, 26
2018/12/22, 12, 2, 22
2018/12/23, 8, 7, 19
2018/12/24, 25, 10, 18
2018/12/25, 40, 11, 17
2018/12/26, 43, 6, 28
2018/12/27, 26, 3, 24
2018/12/28, 18, 3, 23
2018/12/29, 9, 8, 23
2018/12/30, 27, , 
2018/7/1, 8, 11, 35
2018/7/2, 15, 5, 35
2018/7/3, 12, 10, 31
2018/7/4, 15, 13, 30
2018/7/5, 16, 20, 37
2018/7/6, 27, 11, 30
2018/7/7, 21, 10, 32
2018/7/8, 22, 13, 34
2018/7/9, 26, 21, 38
2018/7/10, 39, 9, 29
2018/7/11, 26, 10, 33
2018/7/12, 19, 11, 36
2018/7/13, 21, 16, 28
2018/7/14, 28, 9, 30
2018/7/15, 16, 10, 35
2018/7/16, 20, 16, 39
2018/7/17, 23, 11, 40
2018/7/18, 28, 13, 30
2018/7/19, 30, 11, 38
2018/7/20, 22, 15, 41
2018/7/21, 36, 10, 28
2018/7/22, 25, 9, 29
2018/7/23, 18, 11, 29
2018/7/24, 21, 10, 31
2018/7/25, 24, 11, 31
2018/7/26, 19, 9, 31
2018/7/27, 27, 9, 36
2018/7/28, 39, 12, 45
2018/7/29, 38, 13, 48
2018/7/30, 41, 13, 31
2018/7/31, 30, 15, 34
2018/8/1, 31, 27, 45
2018/8/2, 43, 26, 43
2018/8/3, 60, 25, 31
2018/8/4, 58, 11, 31
2018/8/5, 31, 10, 34
2018/8/6, 27, 17, 32
2018/8/7, 40, 23, 38
2018/8/8, 57, 32, 41
2018/8/9, 79, 30, 37
2018/8/10, 72, , 
2018/8/14, 82, 40, 41
2018/8/15, 92, 36, 42
2018/8/16, 84, 51, 53
2018/8/17, 112, 72, 37
2018/8/18, 152, 51, 30
2018/8/19, 123, 24, 24
2018/8/20, 68, 27, 32
2018/8/21, 76, 19, 32
2018/8/22, 50, 31, 42
2018/8/23, 73, 59, 46
2018/8/24, 126, 37, 30
2018/8/25, 89, 32, 31
2018/8/26, 95, 21, 17
2018/8/27, 66, 3, 25
2018/8/28, 21, 3, 27
2018/8/29, 45, 3, 33
2018/8/30, 39, 3, 30
2018/8/31, 29, 3, 32
2018/9/1, 45, 3, 35
2018/9/2, 35, 3, 33
2018/9/3, 39, 3, 21
2018/9/4, 27, 3, 28
2018/9/5, 22, 3, 30
2018/9/6, 24, 3, 32
2018/9/7, 29, 3, 35
2018/9/8, 41, 3, 30
2018/9/9, 36, 3, 32
2018/9/10, 25, 3, 28
2018/9/11, 25, 16, 26
2018/9/12, 16, 13, 17
2018/9/13, 20, 11, 21
2018/9/14, 32, 12, 20
2018/9/15, 23, 7, 28
2018/9/16, 25, 8, 26
2018/9/17, 21, 11, 22
2018/9/18, 19, 4, 16
2018/9/19, 13, 4, 20
2018/9/20, 15, 8, 23
2018/9/21, 14, 8, 16
2018/9/22, 28, 6, 12
2018/9/23, 21, 4, 20
2018/9/24, 11, 5, 26
2018/9/25, 14, 5, 24
2018/9/26, 20, 5, 21
2018/9/27, 17, 3, 21
2018/9/28, 13, 6, 20
2018/9/29, 12, 4, 20
2018/9/30, 16, 7, 20
2018/4/1, 21, 9, 42
2018/4/2, 26, 5, 39
2018/4/3, 17, 7, 36
2018/4/4, 26, 7, 42
2018/4/5, 22, 5, 29
2018/4/6, 17, 6, 31
2018/4/7, 21, 10, 38
2018/4/8, 33, 8, 36
2018/4/9, 30, 8, 36
2018/4/10, 34, 12, 40
2018/4/11, 39, 12, 40
2018/4/12, 41, 6, 35
2018/4/13, 23, 5, 31
2018/4/14, 16, 4, 29
2018/4/15, 14, 7, 33
2018/4/16, 11, 6, 31
2018/4/17, 23, 4, 35
2018/4/18, 16, 7, 33
2018/4/19, 28, 9, 35
2018/4/20, 27, 9, 40
2018/4/21, 21, 7, 41
2018/4/22, 17, 4, 35
2018/4/23, 18, 6, 38
2018/4/24, 13, 12, 41
2018/4/25, 25, 12, 43
2018/4/26, 25, 10, 42
2018/4/27, 16, 11, 37
2018/4/28, 20, 15, 39
2018/4/29, 25, 6, 27
2018/4/30, 15, 5, 33
2018/5/1, 16, 8, 39
2018/5/2, 25, 12, 43
2018/5/3, 24, 13, 37
2018/5/4, 27, 11, 37
2018/5/5, 22, 13, 36
2018/5/6, 16, 8, 32
2018/5/7, 18, 10, 37
2018/5/8, 22, 13, 33
2018/5/9, 30, 10, 33
2018/5/10, 23, 7, 23
2018/5/11, 23, 6, 28
2018/5/12, 17, 5, 36
2018/5/13, 16, 15, 38
2018/5/14, 29, 14, 40
2018/5/15, 31, 11, 44
2018/5/16, 22, 17, 37
2018/5/17, 29, 8, 28
2018/5/18, 25, 6, 32
2018/5/19, 13, 6, 33
2018/5/20, 15, 7, 33
2018/5/21, 17, 11, 39
2018/5/22, 19, 8, 31
2018/5/23, 23, 7, 37
2018/5/24, 13, 12, 43
2018/5/25, 27, 10, 38
2018/5/26, 26, 15, 41
2018/5/27, 44, 13, 45
2018/5/28, 33, 26, 38
2018/5/29, 44, 14, 37
2018/5/30, 32, 9, 36
2018/5/31, 25, 7, 26
2018/6/1, 21, 8, 38
2018/6/2, 14, 9, 37
2018/6/3, 19, 8, 33
2018/6/4, 25, 6, 31
2018/6/5, 17, 8, 34
2018/6/6, 21, 8, 33
2018/6/7, 30, 8, 37
2018/6/8, 21, 10, 41
2018/6/9, 24, 11, 38
2018/6/10, 17, 4, 33
2018/6/11, 15, 6, 33
2018/6/12, 15, 6, 32
2018/6/13, 15, 7, 30
2018/6/14, 18, 5, 36
2018/6/15, 11, 5, 27
2018/6/16, 20, 8, 29
2018/6/17, 21, 10, 29
2018/6/18, 20, 12, 26
2018/6/19, 14, 17, 34
2018/6/20, 18, 10, 33
2018/6/21, 22, 11, 38
2018/6/22, 19, 9, 38
2018/6/23, 22, 8, 31
2018/6/24, 28, 12, 35
2018/6/25, 18, 11, 37
2018/6/26, 16, 5, 38
2018/6/27, 14, 8, 33
2018/6/28, 20, 8, 29
2018/6/29, 22, 6, 32
2018/6/30, 14, 6, 28
2018/1/1, 15, 4, 34
2018/1/2, 20, 4, 33
2018/1/3, 13, 5, 31
2018/1/4, 24, 6, 25
2018/1/5, 29, 5, 28
2018/1/6, 24, 6, 26
2018/1/7, 21, 2, 27
2018/1/8, 11, 6, 21
2018/1/9, 23, 23, 24
2018/1/10, 26, 8, 25
2018/1/11, 17, 4, 26
2018/1/12, 19, 3, 26
2018/1/13, 16, 6, 29
2018/1/14, 19, 6, 28
2018/1/15, 15, 6, 27
2018/1/16, 13, 4, 32
2018/1/17, 15, 5, 31
2018/1/18, 14, 3, 31
2018/1/19, 8, 3, 29
2018/1/20, 12, 2, 28
2018/1/21, 9, 2, 30
2018/1/22, 9, 2, 29
2018/1/23, 7, 4, 29
2018/1/24, 11, 6, 25
2018/1/25, 18, 10, 27
2018/1/26, 39, 8, 19
2018/1/27, 31, 6, 21
2018/1/28, 16, 4, 22
2018/1/29, 18, 4, 36
2018/1/30, 9, 12, 29
2018/1/31, 22, 3, 23
2018/2/1, 9, 9, 22
2018/2/2, 16, 8, 29
2018/2/3, 16, 2, 28
2018/2/4, 11, 4, 28
2018/2/5, 20, 7, 29
2018/2/6, 31, 7, 30
2018/2/7, 21, 11, 31
2018/2/8, 16, 4, 29
2018/2/9, 17, 6, 36
2018/2/10, 16, 5, 34
2018/2/11, 14, 8, 32
2018/2/12, 20, 6, 36
2018/2/13, 11, 6, 36
2018/2/14, 17, 11, 32
2018/2/15, 17, 4, 35
2018/2/16, 12, 6, 34
2018/2/17, 15, 3, 34
2018/2/18, 14, 4, 32
2018/2/19, 17, 3, 35
2018/2/20, 22, 6, 35
2018/2/21, 16, 5, 35
2018/2/22, 27, 4, 38
2018/2/23, 18, 4, 38
2018/2/24, 17, 4, 36
2018/2/25, 13, 6, 39
2018/2/26, 23, 3, 37
2018/2/27, 17, 3, 35
2018/2/28, 16, 4, 38
2018/3/1, 17, 9, 37
2018/3/2, 33, 13, 35
2018/3/3, 51, 18, 34
2018/3/4, 46, 12, 36
2018/3/5, 43, 9, 39
2018/3/6, 36, 8, 38
2018/3/7, 36, 9, 41
2018/3/8, 39, 9, 43
2018/3/9, 30, 15, 45
2018/3/10, 59, 10, 46
2018/3/11, 41, 10, 43
2018/3/12, 45, 8, 47
2018/3/13, 33, 9, 46
2018/3/14, 29, 12, 40
2018/3/15, 42, 8, 36
2018/3/16, 33, 6, 32
2018/3/17, 21, 6, 35
2018/3/18, 27, 12, 45
2018/3/19, 45, 6, 44
2018/3/20, 21, 7, 39
2018/3/21, 33, 8, 37
2018/3/22, 28, 4, 31
2018/3/23, 18, 3, 33
2018/3/24, 15, 5, 39
2018/3/25, 22, 5, 35
2018/3/26, 17, 3, 31
2018/3/27, 9, 8, 32
2018/3/28, 31, 5, 34
2018/3/29, 19, 10, 35
2018/3/30, 24, 5, 36
2018/3/31, 22, 5, 37
2017/10/1, 16, 3, 11
2017/10/2, 8, 4, 8
2017/10/3, 13, 3, 24
2017/10/4, 23, 7, 34
2017/10/5, 30, 7, 30
2017/10/6, 20, 12, 27
2017/10/7, 20, 6, 23
2017/10/8, 13, 4, 23
2017/10/9, 11, 6, 26
2017/10/10, 11, 8, 26
2017/10/11, 16, 11, 22
2017/10/12, 33, 7, 21
2017/10/13, 19, 6, 24
2017/10/14, 18, 4, 25
2017/10/15, 11, 4, 31
2017/10/16, 11, 15, 33
2017/10/17, 20, 9, 32
2017/10/18, 15, 13, 29
2017/10/19, 20, 13, 28
2017/10/20, 19, 4, 27
2017/10/21, 14, 8, 30
2017/10/22, 14, 4, 27
2017/10/23, 15, 5, 28
2017/10/24, 12, 18, 33
2017/10/25, 20, 6, 25
2017/10/26, 9, 4, 24
2017/10/27, 14, 6, 19
2017/10/28, 12, 10, 28
2017/10/29, 17, 5, 24
2017/10/30, 13, 5, 22
2017/10/31, 15, 6, 18
2017/11/1, 24, 8, 18
2017/11/2, 30, 12, 17
2017/11/3, 26, 14, 22
2017/11/4, 33, 8, 23
2017/11/5, 30, 12, 23
2017/11/6, 48, 8, 25
2017/11/7, 31, 8, 25
2017/11/8, 34, 8, 27
2017/11/9, 28, 6, 28
2017/11/10, 24, 6, 22
2017/11/11, 17, 2, 12
2017/11/12, 11, 3, 16
2017/11/13, 9, 7, 26
2017/11/14, 25, 8, 17
2017/11/15, 29, 7, 20
2017/11/16, 23, 12, 17
2017/11/17, 44, 11, 20
2017/11/18, 36, 4, 31
2017/11/19, 12, 7, 30
2017/11/20, 17, 4, 23
2017/11/21, 25, 5, 16
2017/11/22, 12, 5, 23
2017/11/23, 13, 3, 27
2017/11/24, 9, 3, 24
2017/11/25, 11, 3, 22
2017/11/26, 10, 4, 28
2017/11/27, 11, 3, 27
2017/11/28, 11, 4, 26
2017/11/29, 12, 3, 26
2017/11/30, 9, 3, 28
2017/12/1, 13, 3, 27
2017/12/2, 10, 6, 20
2017/12/3, 14, 4, 23
2017/12/4, 20, 5, 26
2017/12/5, 12, 4, 24
2017/12/6, 12, 5, 26
2017/12/7, 15, 6, 24
2017/12/8, 12, 7, 25
2017/12/9, 12, 7, 27
2017/12/10, 16, 7, 26
2017/12/11, 13, 14, 26
2017/12/12, 18, 10, 22
2017/12/13, 18, 6, 21
2017/12/14, 17, 5, 28
2017/12/15, 14, 4, 22
2017/12/16, 15, 3, 23
2017/12/17, 9, 3, 27
2017/12/18, 14, 4, 26
2017/12/19, 11, 14, 26
2017/12/20, 14, 4, 25
2017/12/21, 13, 4, 27
2017/12/22, 16, 4, 30
2017/12/23, 14, 6, 28
2017/12/24, 18, 4, 28
2017/12/25, 11, 3, 27
2017/12/26, 18, 6, 24
2017/12/27, 25, 13, 21
2017/12/28, 45, 9, 26
2017/12/29, 22, 12, 26
2017/12/30, 15, 3, 25
2017/12/31, 16, 4, 24
2017/7/1, 23, 12, 37
2017/7/2, 26, 13, 39
2017/7/3, 25, 14, 37
2017/7/4, 33, 19, 45
2017/7/5, 32, 18, 39
2017/7/6, 36, 16, 43
2017/7/7, 31, 17, 38
2017/7/8, 35, 19, 42
2017/7/9, 45, 19, 37
2017/7/10, 35, 10, 40
2017/7/11, 30, 12, 34
2017/7/12, 39, 13, 36
2017/7/13, 29, 16, 44
2017/7/14, 32, 16, 42
2017/7/15, 32, 13, 39
2017/7/16, 31, 41, 35
2017/7/17, 100, 38, 41
2017/7/18, 87, 21, 38
2017/7/19, 54, 27, 44
2017/7/20, 55, 23, 38
2017/7/21, 35, 20, 33
2017/7/22, 49, 38, 39
2017/7/23, 87, 27, 32
2017/7/24, 50, 10, 30
2017/7/25, 17, 14, 34
2017/7/26, 27, 26, 36
2017/7/27, 40, 22, 37
2017/7/28, 37, 25, 37
2017/7/29, 46, 18, 38
2017/7/30, 32, 26, 37
2017/7/31, 57, 37, 38
2017/8/1, 79, 11, 27
2017/8/2, 32, 6, 31
2017/8/3, 12, 9, 33
2017/8/4, 20, 11, 35
2017/8/5, 28, 10, 32
2017/8/6, 28, 6, 35
2017/8/7, 19, 14, 29
2017/8/8, 23, 10, 28
2017/8/9, 21, 11, 33
2017/8/10, 22, 11, 35
2017/8/11, 21, 8, 38
2017/8/12, 15, 10, 36
2017/8/13, 16, 19, 30
