date, pm25, o3, no2, so2, co
2019/5/30, 85, 17, 4, 2, 
2019/5/31, 76, 21, 10, 3, 
2019/6/1, 94, 22, 4, , 
2019/6/2, 81, 23, 7, , 
2019/6/3, 90, 20, 5, 2, 
2019/6/4, 72, 22, 6, 2, 
2019/6/5, 54, 21, 6, 1, 
2019/6/6, 35, 20, 5, 5, 
2019/6/7, 32, 13, 3, 4, 
2019/6/8, 18, 15, 5, 2, 
2019/6/9, 40, 17, 6, 1, 
2019/6/10, 39, 16, 4, 3, 
2019/6/11, 38, 15, 8, 2, 
2019/6/12, 50, 22, 7, 1, 
2019/6/13, 40, 17, 7, 6, 
2019/6/14, 26, 12, 6, 1, 
2019/6/15, 18, 12, 10, , 
2019/6/16, 20, 16, 11, 12, 
2019/6/17, 39, 19, 6, 1, 
2019/6/18, 30, 17, 7, 1, 
2019/6/19, 29, 15, 5, 4, 
2019/6/20, 30, 15, 9, 4, 
2019/6/21, 19, 15, 5, , 
2019/6/22, 14, 18, 3, , 
2019/6/23, 34, 17, 4, , 
2019/6/24, 33, 15, 5, 1, 
2019/6/25, 27, 18, 4, , 
2019/6/26, 21, 16, 13, , 
2019/6/27, 27, 22, 5, , 
2019/6/28, 17, 15, 4, , 
2019/6/29, 22, , , , 
2019/1/1, 9, 12, 12, 3, 
2019/1/2, 19, 8, 19, 3, 11
2019/1/3, 24, 118, 96, 39, 11
2019/1/4, 26, 12, 11, 3, 
2019/1/5, 35, , 1, 3, 
2019/1/6, 25, 11, 3, 3, 
2019/1/7, 25, 13, 4, 5, 
2019/1/8, 11, 12, 10, 3, 
2019/1/9, 12, 10, 10, 4, 
2019/1/10, 23, 9, 13, 3, 
2019/1/11, 38, 10, 6, 4, 
2019/1/12, 38, 202, 157, 97, 
2019/1/13, 53, 6, 16, 1, 
2019/1/14, 45, 10, 10, 15, 
2019/1/15, 39, 10, 11, 23, 
2019/1/16, 34, 13, 8, 35, 
2019/1/17, 24, 10, 15, 38, 
2019/1/18, 38, 12, 11, 42, 
2019/1/19, 34, 13, 5, 47, 
2019/1/20, 29, 11, 10, 21, 
2019/1/21, 57, 10, 17, 1, 11
2019/1/22, 52, 12, 9, , 
2019/1/23, 37, 11, 13, , 
2019/1/24, 21, 9, 17, 1, 
2019/1/25, 40, 11, 7, 2, 
2019/1/26, 51, 13, 7, 1, 
