date, pm25, pm10, o3
2018/10/20, 26, 18, 28
2018/10/21, 23, 18, 30
2018/10/22, 33, 28, 28
2018/10/23, 44, 25, 28
2018/10/24, 35, 11, 19
2018/10/25, 30, 9, 22
2018/10/26, 36, 12, 27
2018/10/27, 32, 13, 29
2018/10/28, 24, 20, 32
2018/10/29, 25, 22, 22
2018/10/30, 38, 21, 22
2018/10/31, 27, 22, 23
2018/11/1, 31, 17, 24
2018/11/2, 26, 18, 22
2018/11/3, 32, 6, 15
2018/11/4, 29, 7, 18
2018/11/5, 17, 7, 15
2018/11/6, 25, 7, 14
2018/11/7, 23, 8, 10
2018/11/8, 35, 6, 22
2018/11/9, 32, 9, 24
2018/11/10, 32, 13, 23
2018/11/11, 46, 14, 20
2018/11/12, 51, 16, 23
2018/11/13, 45, 11, 24
2018/11/14, 39, 17, 23
2018/11/15, 37, 16, 26
2018/11/16, 37, 14, 13
2018/11/17, 47, 9, 19
2018/11/18, 39, 12, 17
2018/11/19, 35, 23, 17
2018/11/20, 47, 22, 27
2018/11/21, 25, 18, 30
2018/11/22, 25, 17, 26
2018/11/23, 38, 23, 23
2018/11/24, 29, 11, 21
2018/11/25, 29, 7, 20
2018/11/26, 30, 8, 23
2018/11/27, 25, 12, 19
2018/11/28, 43, 23, 13
2018/11/29, 70, 15, 7
2018/11/30, 79, 6, 18
2018/12/1, 14, 4, 14
2018/12/2, 20, 5, 20
2018/12/3, 22, 6, 21
2018/12/4, 24, 10, 23
2018/12/5, 35, 11, 23
2018/12/6, 48, 13, 18
2018/12/7, 47, 12, 20
2018/12/8, 56, 13, 18
2018/12/9, 65, 17, 23
2018/12/10, 60, 10, 21
2018/12/11, 38, 11, 24
2018/12/12, 26, 16, 15
2018/12/13, 55, 9, 23
2018/12/14, 35, 15, 21
2018/12/15, 34, 18, 19
2018/12/16, 40, 23, 19
2018/12/17, 42, 18, 21
2018/12/18, 56, 13, 16
2018/12/19, 67, 7, 21
2018/12/20, 20, 10, 22
2018/12/21, 21, 14, 21
2018/12/22, 23, 10, 26
2018/12/23, 22, 11, 24
2018/12/24, 21, 11, 18
2018/12/25, 41, 10, 17
2018/12/26, 44, 4, 25
2018/12/27, 22, 8, 22
2018/12/28, 28, 10, 19
2018/12/29, 40, 9, 20
2018/12/30, 38, , 
2018/7/1, 24, 18, 43
2018/7/2, 34, 46, 38
2018/7/3, 59, 47, 32
2018/7/4, 70, 32, 36
2018/7/5, 49, 24, 36
2018/7/6, 38, 19, 42
2018/7/7, 36, 24, 43
2018/7/8, 35, 28, 44
2018/7/9, 39, 29, 52
2018/7/10, 47, 27, 39
2018/7/11, 42, 28, 39
2018/7/12, 50, 27, 40
2018/7/13, 44, 15, 43
2018/7/14, 28, 15, 50
2018/7/15, 29, 19, 40
2018/7/16, 33, 21, 28
2018/7/17, 39, 16, 49
2018/7/18, 34, 22, 43
2018/7/19, 43, 19, 36
2018/7/20, 27, 18, 11
2018/7/21, 27, 20, 42
2018/7/22, 55, 28, 42
2018/7/23, 62, 21, 35
2018/7/24, 36, 31, 37
2018/7/25, 31, 24, 30
2018/7/26, 31, 20, 39
2018/7/27, 35, 23, 31
2018/7/28, 35, , 
2018/8/8, 36, 21, 46
2018/8/9, 34, 25, 36
2018/8/10, 62, 31, 38
2018/8/11, 76, 32, 42
2018/8/12, 66, 26, 28
2018/8/13, 42, 10, 31
2018/8/14, 27, 15, 25
2018/8/15, 24, 17, 34
2018/8/16, 28, 18, 37
2018/8/17, 37, 24, 42
2018/8/18, 53, 20, 26
2018/8/19, 40, 18, 26
2018/8/20, 50, 27, 30
2018/8/21, 80, 28, 32
2018/8/22, 83, 21, 25
2018/8/23, 68, 26, 38
2018/8/24, 57, 19, 35
2018/8/25, 49, 22, 37
2018/8/26, 34, 27, 34
2018/8/27, 34, 21, 30
2018/8/28, 42, 13, 27
2018/8/29, 31, 8, 30
2018/8/30, 19, 15, 36
2018/8/31, 24, 18, 34
2018/9/1, 39, 14, 26
2018/9/2, 29, 11, 22
2018/9/3, 20, 11, 18
2018/9/4, 22, 8, 23
2018/9/5, 17, 7, 14
2018/9/6, 12, 7, 12
2018/9/7, 17, 8, 24
2018/9/8, 20, 11, 27
2018/9/9, 25, 14, 29
2018/9/10, 29, 15, 28
2018/9/11, 30, 18, 27
2018/9/12, 28, 17, 20
2018/9/13, 33, 20, 29
2018/9/14, 38, 17, 30
2018/9/15, 30, 19, 33
2018/9/16, 36, 26, 32
2018/9/17, 44, 25, 28
2018/9/18, 38, 26, 35
2018/9/19, 35, 25, 32
2018/9/20, 39, 11, 20
2018/9/21, 18, 10, 29
2018/9/22, 20, 13, 33
2018/9/23, 29, 12, 22
2018/9/24, 19, 11, 19
2018/9/25, 19, 13, 25
2018/9/26, 19, 21, 30
2018/9/27, 27, 21, 23
2018/9/28, 23, 13, 20
2018/9/29, 27, 15, 20
2018/9/30, 42, 13, 19
2018/4/1, 21, 6, 27
2018/4/2, 39, 6, 28
2018/4/3, 27, 11, 35
2018/4/4, 32, 30, 48
2018/4/5, 77, 14, 34
2018/4/6, 40, 9, 31
2018/4/7, 26, 12, 28
2018/4/8, 48, 14, 19
2018/4/9, 63, 24, 39
2018/4/10, 78, 38, 45
2018/4/11, 86, 30, 45
2018/4/12, 56, 32, 34
2018/4/13, 48, 5, 28
2018/4/14, 10, 7, 32
2018/4/15, 24, 14, 42
2018/4/16, 42, 25, 42
2018/4/17, 53, 17, 37
2018/4/18, 32, 14, 42
2018/4/19, 28, 24, 44
2018/4/20, 39, 16, 31
2018/4/21, 42, 17, 41
2018/4/22, 41, 22, 50
2018/4/23, 42, 29, 49
2018/4/24, 49, 7, 23
2018/4/25, 38, 10, 42
2018/4/26, 33, 15, 43
2018/4/27, 26, 22, 42
2018/4/28, 30, 22, 38
2018/4/29, 34, 26, 36
2018/4/30, 42, 23, 37
2018/5/1, 53, 18, 28
2018/5/2, 43, 14, 31
2018/5/3, 25, 14, 41
2018/5/4, 37, 19, 44
2018/5/5, 41, 22, 43
2018/5/6, 41, 25, 50
2018/5/7, 38, 35, 46
2018/5/8, 44, 30, 45
2018/5/9, 42, 25, 49
2018/5/10, 43, 31, 38
2018/5/11, 45, 28, 33
2018/5/12, 48, 25, 33
2018/5/13, 55, 25, 23
2018/5/14, 55, 11, 
2018/5/15, 31, 13, 
2018/5/16, 34, 15, 
2018/5/17, 32, 23, 
2018/5/18, 41, 14, 
2018/5/19, 32, 15, 
2018/5/20, 44, 13, 28
2018/5/21, 37, 16, 40
2018/5/22, 28, 17, 36
2018/5/23, 37, 16, 35
2018/5/24, 35, 16, 45
2018/5/25, 28, 18, 46
2018/5/26, 31, 19, 43
2018/5/27, 35, 20, 43
2018/5/28, 46, 25, 49
2018/5/29, 41, 12, 54
2018/5/30, 23, 16, 50
2018/5/31, 26, 24, 43
2018/6/1, 33, 13, 40
2018/6/2, 22, 12, 37
2018/6/3, 19, 19, 40
2018/6/4, 31, 30, 43
2018/6/5, 44, 30, 38
2018/6/6, 51, 28, 42
2018/6/7, 37, 25, 41
2018/6/8, 34, 26, 34
2018/6/9, 41, 27, 32
2018/6/10, 45, 41, 36
2018/6/11, 55, 19, 37
2018/6/12, 35, 18, 40
2018/6/13, 30, 28, 31
2018/6/14, 37, 23, 32
2018/6/15, 32, 21, 30
2018/6/16, 31, 25, 30
2018/6/17, 40, 24, 25
2018/6/18, 42, 20, 23
2018/6/19, 34, 12, 38
2018/6/20, 21, 10, 25
2018/6/21, 29, 11, 25
2018/6/22, 33, 14, 38
2018/6/23, 31, 19, 35
2018/6/24, 28, 9, 50
2018/6/25, 18, 14, 39
2018/6/26, 17, 24, 36
2018/6/27, 39, 25, 34
2018/6/28, 39, 22, 32
2018/6/29, 32, 41, 32
2018/6/30, 53, 14, 38
2018/1/1, 24, 16, 24
2018/1/2, 37, 15, 28
2018/1/3, 33, 22, 23
2018/1/4, 59, 33, 21
2018/1/5, 60, 21, 20
2018/1/6, 68, 19, 22
2018/1/7, 66, 9, 18
2018/1/8, 47, 10, 14
2018/1/9, 62, 10, 23
2018/1/10, 45, 11, 24
2018/1/11, 28, 8, 25
2018/1/12, 15, 9, 23
2018/1/13, 18, 9, 19
2018/1/14, 32, 9, 26
2018/1/15, 32, 8, 23
2018/1/16, 28, 10, 22
2018/1/17, 55, 15, 23
2018/1/18, 38, 18, 22
2018/1/19, 44, 12, 19
2018/1/20, 51, 10, 22
2018/1/21, 47, 7, 20
2018/1/22, 35, 11, 22
2018/1/23, 40, 9, 25
2018/1/24, 20, 17, 34
2018/1/25, 21, 20, 31
2018/1/26, 36, 12, 28
2018/1/27, 18, 14, 14
2018/1/28, 48, 13, 20
2018/1/29, 44, 17, 25
2018/1/30, 44, 15, 29
2018/1/31, 29, 15, 24
2018/2/1, 27, 17, 24
2018/2/2, 33, 20, 27
2018/2/3, 46, 16, 28
2018/2/4, 39, 10, 26
2018/2/5, 28, 11, 23
2018/2/6, 41, 14, 24
2018/2/7, 55, 25, 26
2018/2/8, 54, 16, 26
2018/2/9, 60, 8, 26
2018/2/10, 27, 13, 29
2018/2/11, 34, 19, 29
2018/2/12, 54, 19, 29
2018/2/13, 47, 21, 26
2018/2/14, 57, 20, 23
2018/2/15, 39, 12, 26
2018/2/16, 30, 16, 29
2018/2/17, 27, 14, 27
2018/2/18, 34, 9, 15
2018/2/19, 38, 6, 25
2018/2/20, 24, 7, 28
2018/2/21, 20, 6, 20
2018/2/22, 43, 7, 18
2018/2/23, 43, 5, 13
2018/2/24, 34, 12, 33
2018/2/25, 29, 13, 34
2018/2/26, 31, 15, 33
2018/2/27, 32, 8, 20
2018/2/28, 49, 10, 33
2018/3/1, 34, 16, 35
2018/3/2, 26, , 38
2018/3/3, 37, , 34
2018/3/4, 43, 33, 33
2018/3/5, 28, 16, 31
2018/3/6, 20, 9, 33
2018/3/7, 28, 16, 34
2018/3/8, 43, 36, 42
2018/3/9, 81, 29, 33
2018/3/10, 75, 16, 26
2018/3/12, 58, 20, 34
2018/3/13, 50, 33, 41
2018/3/14, 59, 42, 49
2018/3/15, 65, 38, 38
2018/3/16, 74, 9, 22
2018/3/17, 53, 12, 25
2018/3/18, 67, 9, 30
2018/3/19, 60, 9, 27
2018/3/20, 51, 10, 35
2018/3/21, 43, 20, 43
2018/3/22, 60, 24, 31
2018/3/23, 57, 10, 25
2018/3/24, 41, 7, 28
2018/3/25, 44, 11, 21
2018/3/26, 47, 8, 18
2018/3/27, 49, 11, 19
2018/3/28, 56, 10, 21
2018/3/29, 49, 15, 36
2018/3/30, 52, 15, 30
2018/3/31, 43, 6, 29
2017/10/1, 46, 30, 41
2017/10/2, 58, 21, 28
2017/10/3, 43, 11, 12
2017/10/4, 27, 19, 17
2017/10/5, 48, 16, 31
2017/10/6, 48, 9, 29
2017/10/7, 17, 11, 35
2017/10/8, 26, 21, 25
2017/10/9, 28, 10, 19
2017/10/10, 20, 10, 28
2017/10/11, 17, 15, 27
2017/10/12, 27, 32, 34
2017/10/13, 45, 21, 17
2017/10/14, 42, 10, 24
2017/10/15, 25, 13, 25
2017/10/16, 23, 18, 33
2017/10/17, 23, 25, 35
2017/10/18, 35, 30, 39
2017/10/19, 43, 30, 38
2017/10/20, 55, 19, 26
2017/10/21, 41, 10, 25
2017/10/22, 18, 18, 29
2017/10/23, 12, 19, 27
2017/10/24, 19, 21, 26
2017/10/25, 22, 34, 26
2017/10/26, 25, 17, 25
2017/10/27, 17, 19, 26
2017/10/28, 25, 29, 30
2017/10/29, 29, 15, 24
2017/10/30, 17, 15, 17
2017/10/31, 26, 22, 16
2017/11/1, 46, 20, 14
2017/11/2, 48, 24, 11
2017/11/3, 59, 16, 9
