date, pm25, pm10, o3, no2, so2
2020/1/2, 92, 38, 21, 20, 1
2020/1/3, 79, 17, 26, 10, 
2020/1/6, 75, 23, 27, 9, 2
2020/1/8, 61, 16, 25, 5, 1
2020/1/9, 37, 26, 31, 8, 1
2020/1/10, 46, 15, 28, 10, 1
2020/1/11, 38, 22, 31, 10, 1
2020/1/12, 56, 22, 27, 17, 1
2020/1/13, 74, 9, 34, 11, 
2020/1/14, 83, 25, 34, 5, 
2020/1/15, 79, , 33, 2, 
2019/10/1, 20, 15, 32, 2, 
2019/10/2, 20, 11, 31, 3, 
2019/10/3, 17, 13, 25, 3, 
2019/10/4, 19, 14, 33, 1, 
2019/10/5, 19, 11, 29, 1, 
2019/10/6, 15, 11, 30, 2, 
2019/10/7, 19, 13, 21, 1, 
2019/10/8, 18, 14, 30, 1, 
2019/10/9, 18, 19, 33, 4, 
2019/10/10, 28, 25, 35, 16, 2
2019/10/11, 55, 30, 32, 6, 
2019/10/12, 57, 15, 30, 3, 
2019/10/13, 41, 10, 32, 5, 
2019/10/14, 19, 15, 28, 15, 
2019/10/15, 25, 15, 29, 15, 1
2019/10/16, 32, 13, 27, 4, 1
2019/10/17, 31, 12, 30, 6, 
2019/10/18, 22, 12, 30, 5, 
2019/10/20, 25, 11, 31, 7, 
2019/10/21, 16, 15, 31, 5, 1
2019/10/22, 30, 12, 34, 2, 1
2019/10/23, 28, 11, 32, 12, 2
2019/10/25, 47, 20, 35, 12, 1
2019/10/26, 47, 25, 34, 8, 4
2019/10/27, 55, 22, 28, 6, 
2019/10/28, 50, 20, 23, 6, 
2019/10/29, 37, 15, 18, 5, 
2019/10/30, 37, 15, 17, 4, 
2019/10/31, 33, 11, 17, 2, 
2019/11/1, 18, 13, 30, 1, 
2019/11/2, 32, 13, 31, 1, 
2019/11/3, 28, 11, 32, 2, 
2019/11/4, 22, 13, 33, 2, 
2019/11/5, 20, 20, 29, 3, 
2019/11/6, 29, 13, 31, 2, 
2019/11/7, 21, 12, 29, 8, 1
2019/11/8, 13, 17, 28, 10, 1
2019/11/9, 13, 21, 30, 1, 
2019/11/10, 34, 18, 31, 2, 
2019/11/11, 28, 20, 31, 3, 
2019/11/12, 29, 19, 28, 2, 
2019/11/13, 34, 14, 32, 2, 
2019/11/14, 20, 15, 31, 4, 
2019/11/15, 23, 14, 31, 7, 
2019/11/16, 21, 18, 28, 2, 
2019/11/17, 31, 13, 29, 4, 
2019/11/18, 24, 14, 22, 16, 8
2019/11/19, 26, 15, 31, 6, 
2019/11/20, 38, , , , 
2019/11/22, 36, 20, 35, 5, 
2019/11/23, 23, 21, 2, 9, 1
2019/11/24, 36, 11, , 4, 
2019/11/25, 20, 9, , 4, 
2019/11/26, 27, 20, , 9, 
2019/11/27, 29, 18, 29, 6, 
2019/11/28, 33, 14, 28, 7, 
2019/11/29, 21, 13, 28, 5, 
2019/11/30, 27, 13, 35, 1, 
