date, pm10, o3, no2, so2
2019/12/25, 12, 23, 6, 
2019/12/26, 15, 25, 3, 
2019/12/27, 10, 22, 4, 
2019/12/28, 8, , , 
2019/7/1, 26, 67, 5, 
2019/7/2, 34, 69, 6, 
2019/7/3, 29, 69, 6, 
2019/7/4, 23, 59, 8, 
2019/7/5, 31, 49, 6, 
2019/7/6, 31, 53, 3, 
2019/7/7, 26, 60, 7, 
2019/7/8, 20, 40, 8, 
2019/7/9, 26, 54, 3, 
2019/7/10, 22, 65, 6, 
2019/7/11, 20, 48, 5, 
2019/7/12, 17, 45, 2, 
2019/7/13, 21, 48, 2, 
2019/7/14, 14, 38, 2, 
2019/7/15, 19, 65, 5, 
2019/7/16, 18, 55, 7, 
2019/7/17, 20, 53, 6, 
2019/7/18, 22, 66, 5, 
2019/7/19, 25, 57, 5, 
2019/7/20, 24, 52, 5, 
2019/7/21, 21, 62, 7, 
2019/7/22, 24, 62, 8, 
2019/7/23, 26, 75, 8, 
2019/7/24, 29, 51, 8, 
2019/7/25, 25, 55, 8, 
2019/7/26, 25, 35, 5, 
2019/7/27, 16, 32, 2, 
2019/7/28, 12, 42, 3, 
2019/7/29, 18, 48, 5, 
2019/7/30, 22, 40, 2, 
2019/7/31, 16, 41, 4, 
2019/8/1, 19, 45, 7, 
2019/8/2, 23, 47, 4, 
2019/8/3, 16, 54, 5, 
2019/8/4, 17, 55, 5, 
2019/8/5, 23, 48, 6, 
2019/8/6, 24, 47, 8, 
2019/8/7, 26, 39, 4, 
2019/8/8, 16, 44, 5, 
2019/8/9, 24, 40, 5, 
2019/8/10, 24, 40, 3, 
2019/8/11, 21, 35, 2, 
2019/8/12, 12, 36, 1, 
2019/8/13, 17, 38, 3, 
2019/8/14, 13, 30, 3, 
2019/8/15, 10, 36, 3, 
2019/8/16, 12, 40, 6, 
2019/8/17, 15, 33, 2, 
2019/8/18, 17, 38, 5, 
2019/8/19, 21, 26, 3, 
2019/8/20, 13, 36, 2, 
2019/8/21, 11, 37, 4, 
2019/8/22, 15, 53, 7, 
2019/8/23, 17, 47, 9, 
2019/8/24, 20, 50, 7, 
2019/8/25, 21, 45, 9, 
2019/8/26, 23, 46, 10, 
2019/8/27, 23, 43, 10, 
2019/8/28, 24, 47, 8, 
2019/8/29, 30, 57, 7, 
2019/8/30, 24, 52, 8, 
2019/8/31, 17, 42, 5, 
2019/9/1, 15, 34, 2, 
2019/9/2, 23, 40, 3, 
2019/9/3, 16, 58, 9, 
2019/9/4, 23, 36, 4, 
2019/9/5, 33, 31, 2, 
2019/9/6, 22, 36, 2, 
2019/9/7, 15, 30, 1, 
2019/9/8, 10, 34, 3, 
2019/9/9, 10, 27, 5, 
2019/9/10, 10, 40, 5, 
2019/9/11, 11, 45, 8, 
2019/9/12, 16, 47, 15, 
2019/9/13, 25, 53, 13, 
2019/9/14, 20, 59, 10, 
2019/9/15, 20, 57, 12, 
2019/9/16, 27, 55, 13, 
2019/9/17, 30, 44, 7, 
2019/9/18, 29, 39, 6, 
2019/9/19, 24, 37, 10, 
2019/9/20, 24, 32, 3, 
2019/9/21, 17, 30, 3, 
2019/9/22, 11, 29, 2, 
2019/9/23, 7, 28, 6, 
2019/9/24, 10, 25, 5, 
2019/9/25, 7, 26, 5, 
2019/9/26, 9, 32, 8, 
2019/9/27, 16, 32, 5, 
2019/9/28, 10, 37, 5, 
2019/9/29, 12, 29, 6, 
2019/9/30, 11, 28, 6, 
2019/4/1, 25, 47, 12, 
2019/4/2, 27, 33, 8, 
2019/4/3, 16, 36, 6, 
2019/4/4, 9, 42, 7, 
2019/4/5, 12, 37, 3, 
2019/4/6, 10, 38, 3, 
2019/4/7, 8, 38, 4, 
2019/4/8, 9, 37, 9, 
2019/4/9, 15, 41, 7, 
2019/4/10, 14, 31, 5, 
2019/4/11, 18, 43, 5, 
2019/4/12, 23, 46, 4, 
2019/4/13, 21, 46, 2, 
2019/4/14, 18, 46, 5, 
2019/4/15, 17, 44, 8, 
2019/4/16, 13, 48, 9, 
2019/4/17, 16, 57, 11, 
2019/4/18, 19, 51, 7, 
2019/4/19, 19, 55, 9, 
2019/4/20, 18, 41, 5, 
2019/4/21, 16, 43, 3, 
2019/4/22, 47, 35, 7, 
2019/4/23, 18, 42, 2, 
2019/4/24, 25, 41, 2, 
2019/4/25, 22, 36, 3, 
2019/4/26, 8, 36, 2, 
2019/4/27, 9, 41, 1, 
2019/4/28, 12, 36, 1, 
2019/4/29, 13, 42, 3, 
2019/4/30, 11, 54, 3, 
2019/5/1, 16, 40, 6, 
2019/5/2, 19, 39, 3, 
2019/5/3, 13, 39, 1, 
2019/5/4, 13, 37, , 
2019/5/5, 33, 41, 1, 
2019/5/6, 13, 49, 6, 
2019/5/7, 18, 42, 2, 
2019/5/8, 17, 34, 3, 
2019/5/9, 12, 39, 5, 
2019/5/10, 14, 37, 6, 
2019/5/11, 13, 42, 1, 
2019/5/12, 16, 41, 2, 
2019/5/13, 15, 45, 3, 
2019/5/14, 17, 47, 4, 
2019/5/15, 16, 48, 5, 
2019/5/16, 18, 43, 6, 
2019/5/17, 17, 40, 5, 
2019/5/18, 15, 31, 3, 
2019/5/19, 7, 41, 2, 
2019/5/20, 10, 49, 1, 
2019/5/21, 14, 48, 3, 
2019/5/22, 13, 55, 5, 
2019/5/23, 19, 47, 8, 
2019/5/24, 22, 57, 6, 
2019/5/25, 22, 43, 2, 
2019/5/26, 12, 39, 2, 
2019/5/27, 12, 34, 2, 
2019/5/28, 13, 39, 1, 
2019/5/29, 20, 43, 1, 
2019/5/30, 12, 51, 3, 
2019/5/31, 14, 49, 6, 
2019/6/1, 16, 53, 3, 
2019/6/2, 16, 49, 4, 
2019/6/3, 17, 43, 4, 
2019/6/4, 13, 47, 3, 
2019/6/5, 21, 41, 2, 
2019/6/6, 12, 44, 3, 
2019/6/7, 22, 47, 3, 
2019/6/8, 12, 41, 5, 
2019/6/9, 19, 41, 2, 
2019/6/10, 16, 30, 5, 
2019/6/11, 14, 37, 3, 
2019/6/12, 11, 53, 5, 
2019/6/13, 14, 43, 6, 
2019/6/14, 27, 40, 3, 
2019/6/15, 27, 39, 1, 
2019/6/16, 11, 60, 4, 
2019/6/17, 19, 50, 7, 
2019/6/18, 21, 48, 4, 
2019/6/19, 15, 45, 6, 
2019/6/20, 16, 48, 5, 
2019/6/21, 22, 40, 4, 
2019/6/22, 13, 52, 4, 
2019/6/23, 16, 57, 6, 
2019/6/24, 21, 66, 10, 
2019/6/25, 24, 84, 10, 
2019/6/26, 28, 82, 11, 
2019/6/27, 32, 70, 11, 
2019/6/28, 40, 75, 9, 
2019/6/29, 41, 80, 3, 
2019/6/30, 32, 56, 5, 
2019/1/1, 11, 27, 2, 
2019/1/2, 13, 24, 4, 
2019/1/3, 16, 21, 6, 
2019/1/4, 17, 23, 3, 
2019/1/5, 18, 19, 3, 
2019/1/6, 12, 18, 5, 
2019/1/7, 13, 24, 3, 
2019/1/8, 11, 28, 3, 
2019/1/9, 13, 24, 4, 
2019/1/10, 12, 17, 6, 
2019/1/11, 17, 25, 4, 
2019/1/12, 12, 25, 3, 
2019/1/13, 6, 29, 3, 
2019/1/14, 10, 26, 7, 
2019/1/15, 13, 25, 13, 
2019/1/16, 22, 24, 9, 
2019/1/17, 22, 25, 6, 
2019/1/18, 12, 19, 12, 
2019/1/19, 25, 23, 9, 
2019/1/20, 22, 18, 9, 
2019/1/21, 29, 19, 10, 
2019/1/22, 25, 25, 13, 
2019/1/23, 30, 25, 4, 
2019/1/24, 17, 26, 5, 
2019/1/25, 22, 29, 4, 
2019/1/26, 10, 29, 10, 
2019/1/27, 15, 30, 4, 
2019/1/28, 12, 26, 7, 
2019/1/29, 16, 29, 10, 
2019/1/30, 17, 25, 8, 
2019/1/31, 14, 21, 7, 
2019/2/1, 17, 24, 5, 
2019/2/2, 13, 24, 2, 
2019/2/3, 9, 23, 6, 
2019/2/4, 16, 26, 9, 
2019/2/5, 20, 25, 14, 
2019/2/6, 27, 19, 21, 
2019/2/7, 38, 25, 11, 
2019/2/8, 21, 23, 17, 
2019/2/9, 34, 29, 6, 
2019/2/10, 21, 31, 3, 
2019/2/11, 11, 27, 4, 
2019/2/12, 10, 26, 12, 
2019/2/13, 24, 26, 18, 
2019/2/14, 33, 16, 21, 
2019/2/15, 36, 31, 21, 
2019/2/16, 34, 35, 13, 
2019/2/17, 23, 34, 10, 
2019/2/18, 20, 31, 16, 
2019/2/19, 30, 31, 16, 
2019/2/20, 28, 30, 17, 
2019/2/21, 34, 33, 11, 
2019/2/22, 33, 34, 10, 
2019/2/23, 30, 36, 11, 
2019/2/24, 35, 32, 15, 
2019/2/25, 37, 31, 20, 
2019/2/26, 42, 33, 21, 
2019/2/27, 42, 40, 10, 
2019/2/28, 38, 36, 4, 
2019/3/1, 15, 34, 3, 
2019/3/2, 14, 32, 6, 
2019/3/3, 14, 35, 6, 
2019/3/4, 19, 34, 7, 
2019/3/5, 15, 34, 5, 
2019/3/6, 20, 36, 7, 
2019/3/7, 17, 31, 13, 
2019/3/8, 20, 31, 11, 
2019/3/9, 17, 25, 6, 
2019/3/10, 10, 36, 3, 
2019/3/11, 17, 36, 7, 
2019/3/12, 15, 36, 5, 
2019/3/13, 15, 33, 3, 
2019/3/14, 10, 28, 3, 
2019/3/15, 9, 30, 4, 
2019/3/16, 10, 38, 4, 
2019/3/17, 15, 37, 2, 
2019/3/18, 14, 35, 3, 
2019/3/19, 11, 38, 8, 
2019/3/20, 14, 40, 13, 
2019/3/21, 24, 42, 16, 
2019/3/22, 27, 46, 14, 
2019/3/23, 23, 59, 17, 
2019/3/24, 29, 39, 5, 
2019/3/25, 52, 37, 3, 
2019/3/26, 18, 42, 8, 
2019/3/27, 19, 45, 16, 
2019/3/28, 25, 45, 14, 
2019/3/29, 27, 47, 13, 
2019/3/30, 21, 47, 12, 
2019/3/31, 20, 49, 15, 
2018/10/1, 38, 33, 4, 
2018/10/2, 26, 25, 1, 
2018/10/3, 17, 24, 3, 
2018/10/4, 19, 35, 8, 
2018/10/5, 26, 38, 17, 
2018/10/6, 27, 40, 13, 
2018/10/7, 13, 35, 5, 
2018/10/8, 13, 37, 5, 
2018/10/9, 18, 33, 6, 
2018/10/10, 15, 29, 3, 
2018/10/11, 11, 31, 9, 
2018/10/12, 17, 38, 9, 
2018/10/13, 21, 40, 2, 
2018/10/14, 23, 42, 4, 
2018/10/15, 29, 26, 10, 
2018/10/16, 29, 20, 10, 
2018/10/17, 26, 26, 11, 
2018/10/18, 27, 21, 14, 
2018/10/19, 28, 24, 14, 
2018/10/20, 32, 35, 4, 
2018/10/21, 32, 29, 5, 
2018/10/22, 25, 28, 5, 
2018/10/23, 20, 29, 3, 
2018/10/24, 25, 21, 8, 
2018/10/25, 16, 21, 13, 
2018/10/26, 30, 18, , 
2018/10/27, 17, 16, 5, 
2018/10/28, 8, 10, 5, 
2018/10/29, 7, 19, 6, 
2018/10/30, 8, 30, 4, 
2018/10/31, 10, 31, 5, 
2018/11/1, 16, 22, 6, 
2018/11/2, 12, 20, 3, 
2018/11/3, 10, 13, 8, 
2018/11/4, 16, 28, 5, 
2018/11/5, 13, 32, 6, 
2018/11/6, 12, 24, 6, 
2018/11/7, 15, 27, 10, 
2018/11/8, 16, 26, 4, 
2018/11/9, 13, 28, 5, 
2018/11/10, 13, 28, 2, 
2018/11/11, 13, 27, 6, 
2018/11/12, 16, 26, 9, 
2018/11/13, 23, 14, 13, 
2018/11/14, 31, 20, 9, 
2018/11/15, 22, 13, 13, 
2018/11/16, 31, 18, 7, 
2018/11/17, 19, 21, 8, 
2018/11/18, 18, 10, 11, 
2018/11/19, 24, 19, 9, 
2018/11/20, 16, 21, 7, 
2018/11/21, 12, 20, 7, 
2018/11/22, 13, 24, 5, 
2018/11/23, 9, 14, 10, 
2018/11/24, 18, 22, 6, 
2018/11/25, 16, 18, 9, 
2018/11/26, 13, 22, 4, 
2018/11/27, 9, 16, 11, 
2018/11/28, 20, 22, 10, 
2018/11/29, 21, 24, 7, 
2018/11/30, 11, 20, 9, 
2018/12/1, 19, 12, 10, 
2018/12/2, 26, 8, 13, 
2018/12/3, 31, 26, 7, 
2018/12/4, 15, 15, 15, 
2018/12/5, 26, 20, 9, 
2018/12/6, 23, 16, 11, 
2018/12/7, 20, 29, 5, 
2018/12/8, 14, 26, 9, 
2018/12/9, 15, 28, 3, 
2018/12/10, 9, 26, 4, 
2018/12/11, 10, 13, 13, 
2018/12/12, 23, 22, 9, 
2018/12/13, 23, 14, 11, 
2018/12/14, 21, 14, 9, 
2018/12/15, 29, 8, 12, 
2018/12/16, 26, 26, 6, 
2018/12/17, 12, 19, 10, 
2018/12/18, 15, 23, 11, 
2018/12/19, 15, 11, 17, 
2018/12/20, 26, 9, 15, 
2018/12/21, 33, 8, 11, 
2018/12/22, 30, 17, 9, 
2018/12/23, 14, 24, 3, 
2018/12/24, 7, 20, 8, 
2018/12/25, 12, 5, 16, 
2018/12/26, 34, 9, 15, 
2018/12/27, 39, 14, 9, 
2018/12/28, 31, 17, 5, 
2018/12/29, 18, 16, 4, 
2018/12/30, 15, , , 
2018/7/21, 15, 47, 3, 
2018/7/22, 15, 47, 2, 
2018/7/23, 20, 61, 5, 
2018/7/24, 30, 62, 8, 
2018/7/25, 23, 67, 6, 
2018/7/26, 29, 76, 8, 
2018/7/27, 26, 59, 7, 
2018/7/28, 27, 51, 4, 
2018/7/29, 20, 59, 5, 
2018/7/30, 26, 54, 6, 
2018/7/31, 27, 55, 7, 
2018/8/1, 27, 60, 8, 
2018/8/2, 21, 56, 6, 
2018/8/3, 27, 73, 8, 
2018/8/4, 22, 69, 7, 
2018/8/5, 22, 74, 5, 
2018/8/6, 18, 64, 6, 
2018/8/7, 21, 49, 5, 
2018/8/8, 22, 39, 3, 
2018/8/9, 14, 30, 4, 
2018/8/10, 12, 36, 4, 
2018/8/11, 12, 43, 6, 
2018/8/12, 16, 45, 5, 
2018/8/13, 16, 47, 3, 
2018/8/14, 14, 32, 2, 
2018/8/15, 11, 37, 3, 
2018/8/16, 16, 45, 8, 2
2018/8/17, 16, 42, 8, 1
2018/8/18, 13, 40, 3, 2
2018/8/19, 14, 45, 4, 2
2018/8/20, 16, 46, 4, 2
2018/8/21, 20, 65, 7, 2
2018/8/22, 21, 45, 10, 1
2018/8/23, 20, 53, 9, 1
2018/8/24, 17, 37, 3, 
2018/8/25, 19, 33, 2, 
2018/8/26, 10, 37, 1, 
2018/8/27, 9, 40, 5, 
2018/8/28, 7, 47, 7, 
2018/8/29, 6, 40, 6, 
2018/9/3, 20, 44, 7, 
2018/9/4, 22, 49, 9, 
2018/9/5, 24, 55, 9, 
2018/9/6, 23, 34, 8, 
2018/9/7, 18, 47, 4, 
2018/9/8, 17, 54, 5, 
2018/9/9, 19, 58, 7, 
2018/9/10, 25, 45, 9, 
2018/9/11, 28, 23, 13, 
2018/9/20, 31, 29, 14, 
2018/9/21, 31, 54, 12, 
2018/9/22, 19, 37, 3, 
2018/9/23, 12, 32, 4, 
2018/9/24, 33, 28, 2, 
2018/9/25, 22, 34, 5, 
2018/9/26, 21, 16, 13, 
2018/9/27, 37, 43, 9, 
2018/9/28, 27, 52, 8, 
2018/9/29, 24, 58, 6, 
2018/9/30, 25, 48, 8, 
2018/4/1, 9, 41, 4, 
2018/4/2, 13, 40, 3, 
2018/4/3, 19, 38, 6, 
2018/4/4, 23, 37, 7, 
2018/4/5, 15, 42, 6, 
2018/4/6, 23, 46, 7, 
2018/4/7, 17, 46, 2, 
2018/4/8, 20, 40, 3, 
2018/4/9, 10, , , 
2018/4/18, 25, 54, 13, 
2018/4/19, 24, 61, 15, 
2018/4/20, 26, 61, 14, 
2018/4/21, 25, 43, 9, 
2018/4/22, 34, 44, 9, 
2018/4/23, 35, 43, 5, 
2018/4/24, 27, 42, 7, 
2018/4/25, 34, 39, 2, 
2018/4/26, 31, 46, 8, 
2018/4/27, 29, 45, 7, 
2018/4/28, 29, 41, 2, 
2018/4/29, 24, 41, 4, 
2018/4/30, 12, 32, 3, 
2018/5/1, 11, 36, 4, 
2018/5/2, 12, 32, 3, 
2018/5/3, 16, 32, 7, 
2018/5/4, 18, 41, 10, 
2018/5/5, 20, 49, 7, 
2018/5/6, 22, 34, 11, 
2018/5/7, 23, 39, 5, 
2018/5/8, 15, 39, 6, 
2018/5/9, 17, 34, 3, 
2018/5/10, 16, 37, 4, 
2018/5/11, 16, 39, 4, 
2018/5/12, 19, 33, 2, 
2018/5/13, 7, 30, 3, 
2018/5/14, 7, 39, 4, 
2018/5/15, 11, 47, 3, 
2018/5/16, 17, 42, 6, 
2018/5/17, 16, 50, 8, 
2018/5/18, 23, 54, 8, 
2018/5/19, 16, 61, 5, 
2018/5/20, 11, 47, 6, 
2018/5/21, 13, 44, 8, 
2018/5/22, 17, 46, 6, 
2018/5/23, 16, 54, 7, 
2018/5/24, 18, 62, 9, 
2018/5/25, 24, , , 
2018/5/27, 26, 36, 5, 
2018/5/28, 29, 39, 4, 
2018/5/29, 27, 30, 7, 
2018/5/30, 24, 36, 6, 
2018/5/31, 22, 40, 5, 
2018/6/1, 16, 43, 3, 
2018/6/2, 16, 43, 3, 
2018/6/3, 17, 42, 4, 
2018/6/4, 14, 42, 5, 
2018/6/5, 18, 38, 5, 
2018/6/6, 17, 32, 4, 
2018/6/7, 13, 36, 5, 
2018/6/8, 13, 46, 4, 
2018/6/9, 16, 40, 3, 
2018/6/10, 14, 35, 4, 
2018/6/11, 19, 35, 3, 
2018/6/12, 10, 36, 2, 
2018/6/13, 18, 41, 2, 
2018/6/14, 16, 33, 2, 
2018/6/15, 12, , , 
2018/6/17, 16, 38, 2, 
2018/6/18, 17, 49, 4, 
2018/6/19, 16, 70, 8, 
2018/6/20, 23, 54, 8, 
2018/6/21, 22, 40, 2, 
2018/6/22, 37, 46, 3, 
2018/6/23, 18, 47, 3, 
2018/6/24, 15, 51, 5, 
2018/6/25, 19, 53, 7, 
2018/6/26, 23, 52, 6, 
2018/1/1, 14, 27, 8, 
2018/1/2, 19, 29, 12, 
2018/1/3, 20, 22, 9, 
2018/1/4, 12, 20, 9, 
2018/1/5, 14, 25, 3, 
2018/1/6, 16, 29, 1, 
2018/1/7, 20, 30, 3, 
2018/1/8, 25, 26, 8, 
2018/1/9, 20, 23, 7, 
2018/1/10, 17, 20, 10, 
2018/1/11, 21, 23, 6, 
2018/1/12, 14, 21, 9, 
2018/1/13, 22, 23, 3, 
2018/1/14, 16, 23, 13, 
2018/1/15, 24, 26, 9, 
2018/1/16, 14, 31, 3, 
2018/1/17, 11, 25, 17, 
2018/1/18, 18, 24, 13, 
2018/1/19, 19, 23, 13, 
2018/1/20, 23, 33, 4, 
2018/1/21, 10, 24, 5, 
2018/1/22, 9, 31, 3, 
2018/1/23, 11, 23, 14, 
2018/1/24, 22, 29, 5, 
2018/1/25, 20, 30, 6, 
2018/1/26, 12, 23, 7, 
2018/1/27, 8, 22, 5, 
2018/1/28, 12, 18, 12, 
2018/1/29, 20, 20, 11, 
2018/1/30, 21, 19, 12, 
2018/1/31, 25, 16, 10, 
2018/2/1, 21, 26, 4, 
2018/2/2, 10, 28, 3, 
2018/2/3, 9, 26, 10, 
2018/2/4, 18, 27, 4, 
2018/2/5, 10, 27, 9, 
2018/2/6, 12, 19, 5, 
2018/2/7, 14, 12, 9, 
2018/2/8, 20, 12, 14, 
2018/2/9, 40, 29, 4, 
2018/2/10, 13, 29, 6, 
2018/2/11, 15, 32, 3, 
2018/2/12, 11, 28, 10, 
2018/2/13, 18, 27, 16, 
2018/2/14, 27, 23, 13, 
2018/2/15, 26, 12, 18, 
2018/2/16, 46, 16, 10, 
2018/2/17, 23, 32, 2, 
2018/2/18, 9, 27, 8, 
2018/2/19, 16, 26, 4, 
2018/2/20, 15, 26, 6, 
2018/2/21, 25, 22, 9, 
2018/2/22, 38, 21, 10, 
2018/2/23, 40, 16, 12, 
2018/2/24, 42, 27, 8, 
2018/2/25, 39, 30, 5, 
2018/2/26, 22, 29, 6, 
2018/2/27, 29, 35, 6, 
2018/2/28, 24, 34, 5, 
2018/3/1, 12, 33, 8, 
2018/3/2, 13, 35, 9, 
2018/3/3, 12, 31, 5, 
2018/3/4, 11, 34, 4, 
2018/3/5, 9, 34, 7, 
2018/3/6, 9, 33, 10, 
2018/3/7, 14, 35, 11, 
2018/3/8, 16, 35, 6, 
2018/3/9, 14, 35, 3, 
2018/3/10, 9, 37, 2, 
2018/3/11, 19, 34, 5, 
2018/3/12, 11, 34, 6, 
2018/3/13, 14, 22, 8, 
2018/3/14, 12, , , 
2018/3/16, 11, 33, 4, 
2018/3/17, 3, 34, 3, 
2018/3/18, 2, 36, 4, 
2018/3/19, 13, 31, 5, 
2018/3/20, 25, 30, 4, 
2018/3/21, 16, 35, 4, 
2018/3/22, 18, 33, 6, 
2018/3/23, 13, 41, 6, 
2018/3/24, 13, 43, 8, 
2018/3/25, 19, 39, 6, 
2018/3/26, 17, 34, 7, 
2018/3/27, 21, 24, 9, 
2018/3/28, 15, 36, 10, 
2018/3/29, 12, 37, 5, 
2018/3/30, 17, 37, 5, 
2018/3/31, 12, 39, 2, 
2017/10/1, 10, 28, 14, 
2017/10/2, 23, 27, 9, 
2017/10/3, 18, 29, 5, 
2017/10/4, 15, 33, 8, 
2017/10/5, 25, 33, 2, 
2017/10/6, 31, 30, 6, 
2017/10/7, 12, 31, 7, 
2017/10/8, 11, 33, 2, 
2017/10/9, 10, 32, 8, 
2017/10/10, 15, 33, 11, 
2017/10/11, 20, 37, 11, 
2017/10/12, 25, 31, 10, 
2017/10/13, 36, 41, 8, 
2017/10/14, 30, 38, 9, 
2017/10/15, 26, 36, 12, 
2017/10/16, 29, 33, 9, 
2017/10/17, 27, 36, 5, 
2017/10/18, 24, 39, 3, 
2017/10/19, 22, 35, 6, 
2017/10/20, 24, 31, 7, 
2017/10/21, 29, 30, 1, 
2017/10/22, 12, 30, 1, 
2017/10/23, 22, 28, 4, 
2017/10/24, 13, 23, 19, 
2017/10/25, 22, 26, 20, 
2017/10/26, 29, 32, 7, 
2017/10/27, 34, 30, 2, 
2017/10/28, 19, 29, 1, 
2017/10/29, 18, 24, 2, 
2017/10/30, 18, 21, 9, 
2017/10/31, 23, 35, 17, 
2017/11/1, 30, 28, 15, 
2017/11/2, 28, 26, 14, 
2017/11/3, 30, 32, 4, 
2017/11/4, 22, 30, 1, 
2017/11/5, 8, 29, 2, 
2017/11/6, 12, 19, 4, 
2017/11/7, 15, 21, 5, 
2017/11/8, 16, 19, 6, 
2017/11/9, 14, 23, 4, 
2017/11/10, 14, 30, 6, 
2017/11/11, 14, 29, 5, 
2017/11/12, 9, 28, 1, 
2017/11/13, 13, 20, 3, 
2017/11/14, 12, 15, 7, 
2017/11/15, 19, 14, 13, 
2017/11/16, 29, 14, 8, 
2017/11/17, 23, 18, 5, 
2017/11/18, 17, 28, 2, 
2017/11/19, 14, 23, 4, 
2017/11/20, 9, , , 
2017/12/14, 22, 24, 9, 
2017/12/15, 13, 23, 5, 
2017/12/16, 10, 23, 2, 
2017/12/17, 9, 19, 8, 
2017/12/18, 12, 14, 9, 
2017/12/19, 15, 12, 9, 
2017/12/20, 17, 14, 13, 
2017/12/21, 22, 16, 5, 
2017/12/22, 9, 15, 5, 
2017/12/23, 11, 13, 10, 
2017/12/24, 25, 14, 8, 
2017/12/25, 27, 21, 4, 
2017/12/26, 16, , , 
2017/12/28, 10, 21, 11, 
2017/12/29, 22, 11, 13, 
2017/12/30, 21, , , 
2017/12/31, 29, 29, 4, 
2017/7/1, 9, 33, 1, 
2017/7/2, 15, 35, 2, 
2017/7/3, 10, 51, 4, 
2017/7/4, 17, 13, 14, 
2017/7/5, 16, 35, 6, 
2017/7/6, 13, 54, 12, 
2017/7/7, 24, 64, 12, 
2017/7/8, 26, 42, 6, 
2017/7/9, 24, 38, 6, 
2017/7/10, 21, 43, 7, 
2017/7/11, 25, 37, 6, 
2017/7/12, 19, 39, 2, 
2017/7/13, 15, 41, 1, 
2017/7/14, 18, 39, 1, 
2017/7/15, 24, 51, 2, 
2017/7/16, 14, 48, 8, 
2017/7/17, 20, 48, 9, 
2017/7/18, 19, 44, 7, 
