date, pm25, o3
2020/1/2, 24, 
2020/1/3, 39, 
2020/1/4, 24, 
2020/1/5, 18, 
2020/1/6, 24, 
2020/1/7, 27, 
2020/1/8, 25, 
2020/1/9, 25, 
2020/1/10, 37, 
2020/1/11, 15, 
2020/1/12, 24, 
2020/1/13, 28, 
2020/1/14, 36, 
2020/1/15, 39, 
2020/1/16, 40, 
2019/10/1, 46, 18
2019/10/2, 32, 15
2019/10/3, 19, 21
2019/10/4, 23, 26
2019/10/5, 28, 24
2019/10/6, 29, 20
2019/10/7, 24, 32
2019/10/8, 47, 29
2019/10/9, 30, 30
2019/10/10, 31, 19
2019/10/11, 32, 26
2019/10/12, 16, 30
2019/10/13, 20, 21
2019/10/14, 28, 30
2019/10/15, 33, 20
2019/10/16, 25, 20
2019/10/17, 16, 21
2019/10/18, 23, 29
2019/10/19, 32, 31
2019/10/20, 47, 25
2019/10/21, 37, 21
2019/10/22, 18, 23
2019/10/23, 24, 23
2019/10/24, 30, 9
2019/10/25, 32, 19
2019/10/26, 31, 25
2019/10/27, 25, 26
2019/10/28, 39, 15
2019/10/29, 36, 12
2019/10/30, 15, 15
2019/10/31, 21, 16
2019/11/1, 18, 
2019/11/2, 24, 
2019/11/3, 20, 
2019/11/4, 35, 
2019/11/5, 30, 
2019/11/6, 32, 
2019/11/7, 23, 
2019/11/8, 26, 
2019/11/9, 27, 
2019/11/10, 40, 
2019/11/11, 19, 
2019/11/12, 17, 
2019/11/13, 25, 
2019/11/14, 31, 
2019/11/15, 37, 
2019/11/16, 17, 
2019/11/17, 28, 
2019/11/18, 55, 
2019/11/19, 51, 
2019/11/20, 44, 
2019/11/21, 36, 
2019/11/22, 20, 
2019/11/23, 26, 
2019/11/24, 30, 
2019/11/25, 35, 
2019/11/26, 45, 
2019/11/27, 21, 
2019/11/28, 17, 
2019/11/29, 21, 
2019/11/30, 23, 
2019/12/1, 25, 
2019/12/2, 22, 
2019/12/3, 17, 
2019/12/4, 31, 
2019/12/5, 26, 
2019/12/6, 30, 
2019/12/7, 35, 
2019/12/8, 39, 
2019/12/9, 34, 
2019/12/10, 31, 
2019/12/11, 37, 
2019/12/12, 41, 
2019/12/13, 32, 
2019/12/14, 47, 
2019/12/15, 29, 
2019/12/16, 38, 
2019/12/17, 27, 
2019/12/18, 28, 
2019/12/19, 31, 
2019/12/20, 46, 
2019/12/21, 48, 
2019/12/22, 47, 
2019/12/23, 45, 
2019/12/24, 43, 
2019/12/25, 34, 
2019/12/26, 34, 
2019/12/27, 30, 
2019/12/28, 31, 
2019/7/1, 45, 42
2019/7/2, 40, 53
2019/7/3, 36, 42
2019/7/4, 48, 43
2019/7/5, 38, 38
2019/7/6, 39, 36
2019/7/7, 60, 31
2019/7/8, 23, 43
2019/7/9, 36, 45
2019/7/10, 48, 37
2019/7/11, 26, 39
2019/7/12, 20, 48
2019/7/13, 50, 45
2019/7/14, 32, 40
2019/7/15, 46, 22
2019/7/16, 30, 44
2019/7/17, 33, 32
2019/7/18, 34, 31
2019/7/19, 49, 37
2019/7/20, 36, 44
2019/7/21, 35, 27
2019/7/22, 35, 27
2019/7/23, 33, 30
2019/7/24, 28, 39
2019/7/25, 46, 43
2019/7/26, 51, 48
2019/7/27, 55, 43
2019/7/28, 55, 36
2019/7/29, 52, 35
2019/7/30, 31, 36
2019/7/31, 31, 46
2019/8/1, 36, 46
2019/8/2, 40, 43
2019/8/3, 45, 37
2019/8/4, 40, 40
2019/8/5, 44, 36
2019/8/6, 44, 32
2019/8/7, 29, 28
2019/8/8, 32, 29
2019/8/9, 41, 30
2019/8/10, 35, 40
2019/8/11, 47, 39
2019/8/12, 47, 45
2019/8/13, 56, 34
2019/8/14, 32, 32
2019/8/15, 29, 35
2019/8/16, 36, 33
2019/8/17, 39, 33
2019/8/18, 28, 37
2019/8/19, 28, 38
2019/8/20, 39, 38
2019/8/21, 29, 31
2019/8/22, 22, 33
2019/8/23, 22, 23
2019/8/24, 23, 32
2019/8/25, 24, 22
2019/8/26, 30, 26
2019/8/27, 24, 28
2019/8/28, 27, 32
2019/8/29, 31, 26
2019/8/30, 30, 26
2019/8/31, 21, 27
2019/9/1, 29, 31
2019/9/2, 39, 28
2019/9/3, 40, 22
2019/9/4, 24, 27
2019/9/5, 29, 29
2019/9/6, 37, 27
2019/9/7, 27, 24
2019/9/8, 25, 28
2019/9/9, 25, 40
2019/9/10, 46, 38
2019/9/11, 56, 25
2019/9/12, 26, 32
2019/9/13, 36, 29
2019/9/14, 25, 25
2019/9/15, 36, 38
2019/9/16, 48, 33
2019/9/17, 42, 35
2019/9/18, 24, 46
2019/9/19, 37, 50
2019/9/20, 50, 37
2019/9/21, 58, 37
2019/9/22, 42, 28
2019/9/23, 21, 29
2019/9/24, 32, 34
2019/9/25, 33, 28
2019/9/26, 22, 34
2019/9/27, 36, 27
2019/9/28, 20, 23
2019/9/29, 26, 28
2019/9/30, 40, 27
2019/4/1, 21, 33
2019/4/2, 27, 35
2019/4/3, 36, 35
2019/4/4, 24, 31
2019/4/5, 38, 46
2019/4/6, 56, 29
2019/4/7, 52, 35
2019/4/8, 27, 36
2019/4/9, 20, 29
2019/4/10, 21, 30
2019/4/11, 18, 33
2019/4/12, 25, 37
2019/4/13, 13, 32
2019/4/14, 15, 36
2019/4/15, 20, 37
2019/4/16, 33, 34
2019/4/17, 23, 35
2019/4/18, 32, 27
2019/4/19, 12, 29
2019/4/20, 13, 33
2019/4/21, 24, 39
2019/4/22, 25, 32
2019/4/23, 25, 36
2019/4/24, 23, 27
2019/4/25, 28, 39
2019/4/26, 26, 39
2019/4/27, 22, 40
2019/4/28, 27, 31
2019/4/29, 25, 33
2019/4/30, 35, 31
2019/5/1, 25, 24
2019/5/2, 29, 21
2019/5/3, 25, 27
2019/5/4, 29, 42
2019/5/5, 38, 43
2019/5/6, 39, 27
2019/5/7, 19, 36
2019/5/8, 19, 32
2019/5/9, 30, 27
2019/5/10, 16, 33
2019/5/11, 19, 27
2019/5/12, 19, 25
2019/5/13, 19, 31
2019/5/14, 28, 44
2019/5/15, 36, 40
2019/5/16, 43, 30
2019/5/17, 33, 36
2019/5/18, 26, 38
2019/5/19, 41, 24
2019/5/20, 16, 25
2019/5/21, 18, 31
2019/5/22, 30, 41
2019/5/23, 30, 33
2019/5/24, 29, 36
2019/5/25, 41, 27
2019/5/26, 29, 33
2019/5/27, 34, 30
2019/5/28, 42, 31
2019/5/29, 45, 35
2019/5/30, 33, 39
2019/5/31, 41, 38
2019/6/1, 41, 36
2019/6/2, 35, 27
2019/6/3, 22, 34
2019/6/4, 41, 42
2019/6/5, 41, 40
2019/6/6, 53, 41
2019/6/7, 42, 36
2019/6/8, 29, 35
2019/6/9, 42, 25
2019/6/10, 18, 41
2019/6/11, 28, 46
2019/6/12, 32, 29
2019/6/13, 23, 38
2019/6/14, 27, 31
2019/6/15, 38, 26
2019/6/16, 29, 31
2019/6/17, 26, 42
2019/6/18, 38, 50
2019/6/19, 43, 35
2019/6/20, 27, 29
2019/6/21, 28, 27
2019/6/22, 20, 41
2019/6/23, 40, 33
2019/6/24, 29, 41
2019/6/25, 26, 44
2019/6/26, 37, 59
2019/6/27, 37, 50
2019/6/28, 45, 46
2019/6/29, 44, 37
2019/6/30, 40, 50
2019/1/1, 25, 
2019/1/2, 23, 
2019/1/3, 24, 
2019/1/4, 31, 
2019/1/5, 36, 
2019/1/6, 25, 
2019/1/7, 28, 
2019/1/8, 28, 
2019/1/9, 25, 
2019/1/10, 20, 
2019/1/11, 25, 
2019/1/12, 30, 
2019/1/13, 24, 
2019/1/14, 42, 
2019/1/15, 32, 
2019/1/16, 16, 
2019/1/17, 35, 
2019/1/18, 29, 
2019/1/19, 15, 
2019/1/20, 21, 
2019/1/21, 28, 
2019/1/22, 26, 
2019/1/23, 22, 
2019/1/24, 26, 
2019/1/25, 26, 
2019/1/26, 23, 
2019/1/27, 39, 
2019/1/28, 31, 
2019/1/29, 26, 
