date, pm25
2020/1/2, 74
2020/1/3, 83
2020/1/4, 167
2020/1/5, 76
2020/1/6, 79
2020/1/7, 73
2020/1/8, 107
2020/1/9, 101
2020/1/10, 85
2020/1/11, 75
2020/1/12, 86
2020/1/13, 69
2020/1/14, 119
2020/1/15, 126
2020/1/16, 153
2019/10/1, 164
2019/10/2, 163
2019/10/3, 162
2019/10/4, 162
2019/10/5, 128
2019/10/6, 98
2019/10/7, 125
2019/10/8, 109
2019/10/9, 113
2019/10/10, 149
2019/10/11, 154
2019/10/12, 156
2019/10/13, 143
2019/10/14, 131
2019/10/15, 119
2019/10/16, 154
2019/10/17, 158
2019/10/18, 154
2019/10/19, 146
2019/10/20, 153
2019/10/21, 149
2019/10/22, 125
2019/10/23, 147
2019/10/24, 141
2019/10/25, 140
2019/10/26, 131
2019/10/27, 128
2019/10/28, 114
2019/10/29, 131
2019/10/30, 117
2019/10/31, 85
2019/11/1, 74
2019/11/2, 84
2019/11/3, 87
2019/11/4, 92
2019/11/5, 78
2019/11/6, 79
2019/11/7, 100
2019/11/8, 117
2019/11/9, 108
2019/11/10, 89
2019/11/11, 76
2019/11/12, 86
2019/11/13, 87
2019/11/14, 119
2019/11/15, 128
2019/11/16, 123
2019/11/17, 106
2019/11/18, 97
2019/11/19, 101
2019/11/20, 91
2019/11/21, 85
2019/11/22, 91
2019/11/23, 109
2019/11/24, 98
2019/11/25, 90
2019/11/26, 113
2019/11/27, 134
2019/11/28, 119
2019/11/29, 115
2019/11/30, 138
2019/12/1, 128
2019/12/2, 105
2019/12/5, 106
2019/12/6, 110
2019/12/7, 98
2019/12/8, 97
2019/12/9, 68
2019/12/10, 67
2019/12/11, 81
2019/12/12, 78
2019/12/22, 108
2019/12/23, 140
2019/12/24, 150
2019/12/25, 141
2019/12/26, 120
2019/12/27, 108
2019/12/28, 110
2019/7/1, 96
2019/7/2, 90
2019/7/3, 106
2019/7/4, 105
2019/7/5, 84
2019/7/6, 112
2019/7/7, 120
2019/7/8, 91
2019/7/9, 96
2019/7/10, 85
2019/7/11, 99
2019/7/12, 105
2019/7/13, 103
2019/7/14, 89
2019/7/15, 96
2019/7/16, 99
2019/7/17, 90
2019/7/18, 99
2019/7/19, 110
2019/7/20, 101
2019/7/21, 111
2019/7/22, 139
2019/7/23, 148
2019/7/24, 159
2019/7/25, 147
2019/7/26, 121
2019/7/27, 140
2019/7/28, 155
2019/7/29, 153
2019/7/30, 126
2019/7/31, 126
2019/8/1, 138
2019/8/2, 127
2019/8/3, 127
2019/8/4, 111
2019/8/5, 116
2019/8/6, 112
2019/8/7, 124
2019/8/8, 148
2019/8/9, 112
2019/8/10, 96
2019/8/11, 88
2019/8/12, 96
2019/8/13, 123
2019/8/14, 153
2019/8/15, 153
2019/8/16, 133
2019/8/17, 81
2019/8/18, 98
2019/8/19, 102
2019/8/20, 128
2019/8/21, 151
2019/8/22, 156
2019/8/23, 164
2019/8/24, 149
2019/8/25, 150
2019/8/26, 151
2019/8/27, 160
2019/8/28, 159
2019/8/29, 154
2019/8/30, 117
2019/8/31, 140
2019/9/1, 154
2019/9/2, 96
2019/9/3, 104
2019/9/4, 98
2019/9/5, 92
2019/9/6, 107
2019/9/7, 90
2019/9/8, 85
2019/9/9, 93
2019/9/10, 94
2019/9/11, 73
2019/9/12, 77
2019/9/13, 90
2019/9/14, 96
2019/9/15, 101
2019/9/16, 119
2019/9/17, 144
2019/9/18, 175
2019/9/19, 175
2019/9/20, 118
2019/9/21, 129
2019/9/22, 150
2019/9/23, 153
2019/9/24, 158
2019/9/25, 159
2019/9/26, 181
2019/9/27, 135
2019/9/28, 158
2019/9/29, 163
2019/9/30, 166
2019/4/1, 179
2019/4/2, 156
2019/4/3, 125
2019/4/4, 145
2019/4/5, 139
2019/4/6, 107
2019/4/7, 116
2019/4/8, 108
2019/4/9, 107
2019/4/10, 87
2019/4/11, 136
2019/4/12, 134
2019/4/13, 76
2019/4/14, 95
2019/4/15, 93
2019/4/16, 123
2019/4/21, 80
2019/4/22, 106
2019/4/23, 61
2019/4/24, 64
2019/4/25, 74
2019/4/26, 76
2019/4/27, 80
2019/4/28, 86
2019/4/29, 94
2019/4/30, 112
2019/5/1, 110
2019/5/2, 101
2019/5/3, 139
2019/5/4, 157
2019/5/5, 147
2019/5/6, 123
2019/5/7, 91
2019/5/8, 104
2019/5/9, 141
2019/5/10, 157
2019/5/11, 120
2019/5/12, 79
2019/5/13, 119
2019/5/14, 186
2019/5/15, 147
2019/5/16, 133
2019/5/17, 151
2019/5/18, 140
2019/5/19, 90
2019/5/20, 118
2019/5/21, 194
2019/5/22, 155
2019/5/23, 134
2019/5/24, 120
2019/5/25, 124
2019/5/26, 138
2019/5/27, 141
2019/5/28, 141
2019/5/29, 146
2019/5/30, 149
2019/5/31, 110
2019/6/1, 115
2019/6/2, 114
2019/6/3, 91
2019/6/4, 131
2019/6/5, 110
2019/6/6, 137
2019/6/7, 152
2019/6/8, 156
2019/6/9, 159
2019/6/10, 164
2019/6/11, 152
2019/6/12, 132
2019/6/13, 84
2019/6/14, 95
2019/6/15, 90
2019/6/16, 120
2019/6/17, 131
2019/6/18, 74
2019/6/19, 81
2019/6/20, 95
2019/6/21, 89
2019/6/22, 94
2019/6/23, 148
2019/6/24, 146
2019/6/25, 141
2019/6/26, 116
2019/6/27, 142
2019/6/28, 151
2019/6/29, 138
2019/6/30, 125
2019/1/1, 79
2019/1/2, 116
2019/1/3, 111
2019/1/4, 83
2019/1/5, 84
2019/1/6, 114
2019/1/7, 104
2019/1/8, 105
2019/1/9, 128
2019/1/10, 98
2019/1/11, 80
2019/1/12, 81
2019/1/13, 108
2019/1/14, 103
2019/1/15, 101
2019/1/16, 117
2019/1/17, 293
2019/1/18, 282
2019/1/19, 141
2019/1/20, 81
2019/1/21, 90
2019/1/22, 100
2019/1/23, 144
2019/1/24, 180
2019/1/25, 173
2019/1/26, 128
2019/1/27, 116
2019/1/28, 107
2019/1/29, 121
2019/1/30, 95
2019/1/31, 90
2019/2/1, 97
2019/2/2, 94
