date, pm25, pm10, o3, no2, so2
2020/1/2, 43, , 31, , 
2020/1/3, 27, , 34, , 
2020/1/4, 28, , 38, , 
2020/1/5, 35, , 33, , 
2020/1/6, 15, , 30, , 
2020/1/7, 12, , 32, , 
2020/1/8, 29, , 30, , 
2020/1/9, 27, , 29, , 
2020/1/10, 24, , 35, , 
2020/1/11, 34, , 34, , 
2020/1/12, 34, , 36, , 
2020/1/13, 34, , 36, , 
2020/1/14, 45, , 35, , 
2020/1/15, 41, , , , 
2019/10/1, 33, , 56, , 
2019/10/2, 39, , 55, , 
2019/10/3, 30, , 52, , 
2019/10/4, 39, , 52, , 
2019/10/5, 34, , 48, , 
2019/10/6, 23, , 68, , 
2019/10/7, 24, , 54, , 
2019/10/8, 29, , 42, , 
2019/10/9, 34, , 41, , 
2019/10/10, 46, , 42, , 
2019/10/11, 20, , 45, , 
2019/10/12, 32, , 42, , 
2019/10/13, 34, , 44, , 
2019/10/14, 42, , 51, , 
2019/10/15, 43, , 45, , 
2019/10/16, 36, , 48, , 
2019/10/17, 35, , 43, , 
2019/10/18, 42, , 50, , 
2019/10/19, 41, , 43, , 
2019/10/20, 31, , 41, , 
2019/10/21, 18, , 47, , 
2019/10/22, 20, , 57, , 
2019/10/23, 27, , 39, , 
2019/10/24, 22, , 40, , 
2019/10/25, 23, , 59, , 
2019/10/26, 33, , 43, , 
2019/10/27, 55, , 37, , 
2019/10/28, 35, , 44, , 
2019/10/29, 45, , 37, , 
2019/10/30, 33, , 37, , 
2019/10/31, 21, , 41, , 
2019/11/1, 32, , 46, , 
2019/11/2, 31, , 53, , 
2019/11/3, 32, , 61, , 
2019/11/4, 43, , 48, , 
2019/11/5, 46, , 50, , 
2019/11/6, 44, , 44, , 
2019/11/7, 39, , 37, , 
2019/11/8, 22, , 40, , 
2019/11/9, 25, , 48, , 
2019/11/10, 41, , 48, , 
2019/11/11, 49, , 43, , 
2019/11/12, 42, , 50, , 
2019/11/13, 41, , 46, , 
2019/11/14, 43, , 39, , 
2019/11/15, 41, , 41, , 
2019/11/16, 40, , 40, , 
2019/11/17, 18, , 41, , 
2019/11/18, 23, , 34, , 
2019/11/19, 26, , 34, , 
2019/11/20, 27, , 26, , 
2019/11/21, 32, , 34, , 
2019/11/22, 29, , 38, , 
2019/11/23, 22, , 39, , 
2019/11/24, 32, , 41, , 
2019/11/25, 38, , 35, , 
2019/11/26, 32, , 36, , 
2019/11/27, 28, , 36, , 
2019/11/28, 27, , 34, , 
2019/11/29, 20, , 32, , 
2019/11/30, 25, , 33, , 
2019/12/1, 27, , 29, , 
2019/12/2, 30, , 18, , 
2019/12/3, 32, , 29, , 
2019/12/4, 19, , 30, , 
2019/12/5, 22, , 27, , 
2019/12/6, 33, , 17, , 
2019/12/7, 27, , 28, , 
2019/12/8, 26, , 29, , 
2019/12/9, 31, , 29, , 
2019/12/10, 24, , 29, , 
2019/12/11, 31, , 30, , 
2019/12/12, 36, , 40, , 
2019/12/13, 44, , 28, , 
2019/12/14, 45, , 35, , 
2019/12/15, 29, , 35, , 
2019/12/16, 22, , 39, , 
2019/12/17, 17, , 37, , 
2019/12/18, 18, , 32, , 
2019/12/19, 31, , 34, , 
2019/12/20, 16, , 30, , 
2019/12/21, 25, , 30, , 
2019/12/22, 25, , 26, , 
2019/12/23, 32, , 32, , 
2019/12/24, 21, , 33, , 
2019/12/25, 23, , 35, , 
2019/12/26, 20, , 29, , 
2019/12/27, 24, , 17, , 
2019/12/28, 30, , , , 
2019/7/1, 35, , 49, , 
2019/7/2, 34, , 41, , 
2019/7/3, 49, , 40, , 
2019/7/4, 51, , 43, , 
2019/7/5, 45, , 44, , 
2019/7/6, 45, , 40, , 
2019/7/7, 47, , 41, , 
2019/7/8, 49, , 38, , 
2019/7/9, 44, , 41, , 
2019/7/10, 42, , 54, , 
2019/7/11, 51, , 63, , 
2019/7/12, 51, , 54, , 
2019/7/13, 51, , 44, , 
2019/7/14, 49, , 53, , 
2019/7/15, 43, , 53, , 
2019/7/16, 35, , 40, , 
2019/7/17, 49, , 35, , 
2019/7/18, 42, , 34, , 
2019/7/19, 33, , 40, , 
2019/7/20, 29, , 39, , 
2019/7/21, 43, , 41, , 
2019/7/22, 42, , 57, , 
2019/7/23, 44, , 56, , 
2019/7/24, 47, , 44, , 
2019/7/25, 34, , 48, , 
2019/7/26, 43, , 53, , 
2019/7/27, 52, , 46, , 
2019/7/28, 50, , 48, , 
2019/7/29, 47, , 47, , 
2019/7/30, 52, , 48, , 
2019/7/31, 56, , 51, , 
2019/8/1, 49, , 54, , 
2019/8/2, 44, , 54, , 
2019/8/3, 39, , 55, , 
2019/8/4, 40, , 67, , 
2019/8/5, 46, , 62, , 
2019/8/6, 54, , 49, , 
2019/8/7, 50, , 46, , 
2019/8/8, 44, , 43, , 
2019/8/9, 39, , 37, , 
2019/8/10, 30, , 35, , 
2019/8/11, 31, , 47, , 
