date, pm25, o3, no2
2018/8/5, 48, 48, 3
2018/8/6, 59, 46, 4
2018/8/7, 56, 46, 4
2018/8/8, 31, 39, 3
2018/8/9, 37, 46, 5
2018/8/10, 45, 32, 5
2018/8/11, 35, 44, 4
2018/8/12, 32, 20, 10
2018/8/13, 26, 29, 5
2018/8/14, 18, 36, 2
2018/8/15, 46, 47, 3
2018/8/16, 69, 42, 4
2018/8/17, 63, 35, 2
2018/8/18, 43, 16, 4
2018/8/19, 23, 24, 5
2018/8/20, 29, 20, 3
2018/8/21, 10, 36, 1
2018/8/22, 36, 25, 2
2018/8/23, 40, 44, 3
2018/8/24, 39, 36, 5
2018/8/25, 33, 45, 2
2018/8/26, 38, 42, 2
2018/8/27, 52, 43, 4
2018/8/28, 60, 48, 3
2018/8/29, 63, 32, 4
2018/8/30, 40, 20, 4
2018/8/31, 23, 26, 2
2018/9/1, 24, 29, 4
2018/9/2, 20, 34, 2
2018/9/3, 26, 34, 6
2018/9/4, 28, 41, 6
2018/9/5, 36, 44, 3
2018/9/6, 46, 30, 9
2018/9/7, 29, 17, 5
2018/9/8, 34, 15, 5
2018/9/9, 17, 21, 6
2018/9/10, 13, 10, 13
2018/9/11, 10, 14, 14
2018/9/12, 22, 13, 6
2018/9/13, 18, 17, 4
2018/9/14, 23, 26, 5
2018/9/15, 21, 31, 3
2018/9/16, 31, 16, 5
2018/9/17, 16, 17, 4
2018/9/18, 17, 27, 4
2018/9/19, 28, 18, 3
2018/9/20, 24, 22, 3
2018/9/21, 17, 20, 3
2018/9/22, 28, 8, 10
2018/9/23, 18, 26, 8
2018/9/24, 29, 17, 7
2018/9/25, 19, 21, 2
2018/9/26, 18, 23, 4
2018/9/27, 32, 19, 4
2018/9/28, 22, 33, 4
2018/9/29, 29, 29, 3
2018/9/30, 32, 37, 4
2018/4/1, 27, 32, 
2018/4/2, 22, 28, 
2018/4/3, 35, 35, 
2018/4/4, 35, 36, 
2018/4/5, 18, 38, 
2018/4/6, 39, 37, 
2018/4/7, 27, 36, 
2018/4/8, 21, 33, 
2018/4/9, 33, 35, 
2018/4/10, 47, 38, 
2018/4/11, 42, 41, 
2018/4/12, 49, 51, 
2018/4/13, 59, 50, 
2018/4/14, 58, 34, 
2018/4/15, 29, 35, 
2018/4/16, 29, 28, 
2018/4/17, 19, 31, 
2018/4/18, 26, 32, 
2018/4/19, 36, 36, 
2018/4/20, 19, 41, 
2018/4/21, 30, 44, 
2018/4/22, 34, 46, 
2018/4/23, 42, 41, 
2018/4/24, 38, 33, 
2018/4/25, 23, 39, 
2018/4/26, 32, 37, 
2018/4/27, 30, 44, 
2018/4/28, 40, 29, 
2018/4/29, 32, 34, 
2018/4/30, 19, 60, 
2018/5/1, 38, 57, 
2018/5/2, 46, 58, 
2018/5/3, 46, 47, 
2018/5/4, 69, 44, 
2018/5/5, 42, 34, 
2018/5/6, 32, 42, 
2018/5/7, 40, 41, 
2018/5/8, 31, 51, 
2018/5/9, 40, 38, 
2018/5/10, 26, 41, 
2018/5/11, 38, 32, 
2018/5/12, 30, 23, 
2018/5/13, 32, 29, 
2018/5/14, 20, 46, 4
2018/5/15, 42, 28, 6
2018/5/16, 28, 20, 15
2018/5/17, 17, 29, 6
2018/5/18, 39, 24, 4
2018/5/19, 24, 31, 3
2018/5/20, 31, 42, 4
2018/5/21, 37, 24, 8
2018/5/22, 24, 32, 4
2018/5/23, 32, 43, 5
2018/5/24, 38, 62, 4
2018/5/25, 39, 49, 3
2018/5/26, 46, 33, 4
2018/5/27, 45, 24, 3
2018/5/28, 17, 48, 3
2018/5/29, 34, 23, 6
2018/5/30, 35, 17, 6
2018/5/31, 17, 38, 7
2018/6/1, 32, 35, 4
2018/6/2, 49, 22, 1
2018/6/3, 40, 25, 3
2018/6/4, 19, 42, 3
2018/6/5, 23, 26, 5
2018/6/6, 22, 29, 4
2018/6/7, 25, 47, 3
2018/6/8, 29, 51, 5
2018/6/9, 50, 23, 7
2018/6/10, 38, 33, 7
2018/6/11, 38, 35, 4
2018/6/12, 40, 35, 4
2018/6/13, 38, 37, 2
2018/6/14, 39, 27, 3
2018/6/15, 23, 38, 1
2018/6/16, 24, 52, 2
2018/6/17, 38, 68, 2
2018/6/18, 49, 29, 3
2018/6/19, 39, 51, 6
2018/6/20, 24, 41, 6
2018/6/21, 33, 31, 3
2018/6/22, 26, 26, 6
2018/6/23, 26, 37, 3
2018/6/24, 47, 29, 3
2018/6/25, 30, 34, 4
2018/6/26, 32, 28, 3
2018/6/27, 16, 44, 2
2018/6/28, 23, 47, 4
2018/6/29, 31, 51, 4
2018/6/30, 40, 54, 3
2018/1/1, 32, 25, 
2018/1/2, 45, 18, 
2018/1/3, 52, 25, 
2018/1/4, 29, 28, 
2018/1/5, 20, 29, 
2018/1/6, 19, 29, 
2018/1/7, 29, 17, 
2018/1/8, 45, 25, 
2018/1/9, 64, 15, 
2018/1/10, 50, 7, 
2018/1/11, 53, 22, 
2018/1/12, 18, 27, 
2018/1/13, 28, 28, 
2018/1/14, 26, 21, 
2018/1/15, 27, 15, 
2018/1/16, 47, 19, 
2018/1/17, 58, 23, 
2018/1/18, 48, 18, 
2018/1/19, 63, 31, 
2018/1/20, 43, 29, 
2018/1/21, 48, 15, 
2018/1/22, 56, 27, 
2018/1/23, 39, 25, 
2018/1/24, 19, 28, 
2018/1/25, 21, 22, 
2018/1/26, 45, 31, 
2018/1/27, 38, 23, 
2018/1/28, 37, 16, 
2018/1/29, 28, 24, 
2018/1/30, 31, 25, 
2018/1/31, 23, 13, 
2018/2/1, 33, 27, 
2018/2/2, 36, 25, 
2018/2/3, 30, 24, 
2018/2/4, 32, 30, 
2018/2/5, 31, 16, 
2018/2/6, 49, 15, 
2018/2/7, 47, 32, 
2018/2/8, 37, 26, 
2018/2/9, 62, 9, 
2018/2/10, 54, 14, 
2018/2/11, 24, 31, 
2018/2/12, 39, 30, 
2018/2/13, 28, 21, 
2018/2/14, 33, 7, 
2018/2/15, 52, 28, 
2018/2/16, 29, 29, 
2018/2/17, 21, 33, 
2018/2/18, 38, 25, 
2018/2/19, 46, 19, 
2018/2/20, 34, 24, 
2018/2/21, 37, 22, 
2018/2/22, 26, 24, 
2018/2/23, 24, 15, 
2018/2/24, 37, 22, 
2018/2/25, 23, 28, 
2018/2/26, 36, 34, 
