date, pm10, o3, no2, so2, co
2020/1/6, 14, 33, 9, 4, 1
2020/1/7, 17, 30, 13, 4, 1
2020/1/8, 19, 28, 13, 5, 2
2020/1/9, 21, 29, 15, 5, 2
2020/1/10, 18, 34, 8, 5, 1
2020/1/11, 15, 34, 10, 5, 1
2020/1/12, 15, 37, 8, 4, 1
2020/1/13, 17, 36, 13, 5, 2
2020/1/14, 21, 31, 8, 5, 
2019/10/1, 30, 42, 4, 5, 1
2019/10/2, 16, 45, 6, 4, 1
2019/10/3, 21, 45, 20, 5, 1
2019/10/4, 31, 48, 15, 6, 1
2019/10/5, 28, 51, 9, 5, 1
2019/10/6, 25, 44, 23, 6, 2
2019/10/7, 36, 39, 16, 6, 1
2019/10/8, 26, 40, 13, 5, 1
2019/10/9, 22, 41, 10, 5, 1
2019/10/10, 20, 38, 8, 5, 1
2019/10/11, 18, 43, 7, 5, 1
2019/10/12, 25, 43, 7, 5, 1
2019/10/13, 26, 42, 6, 5, 1
2019/10/14, 21, 37, 5, 5, 1
2019/10/15, 10, 37, 12, 5, 1
2019/10/16, 15, 46, 8, 5, 1
2019/10/17, 19, 36, 16, 6, 1
2019/10/18, 28, 32, 6, 6, 1
2019/10/19, 12, 37, 3, 6, 1
2019/10/20, 7, 35, 9, 6, 1
2019/10/21, 10, 34, 10, 7, 1
2019/10/22, 11, 34, 9, 7, 1
2019/10/23, 12, 39, 4, 5, 1
2019/10/24, 11, 32, 15, 6, 1
2019/10/25, 16, 37, 11, 6, 1
2019/10/26, 10, 41, 10, 6, 1
2019/10/27, 10, 33, 17, 6, 2
2019/10/28, 22, 34, 9, 5, 1
2019/10/29, 23, 38, 5, 3, 1
2019/10/30, 17, 29, 3, 3, 1
2019/10/31, 13, 23, 2, 3, 1
2019/11/1, 9, 27, 3, 4, 1
2019/11/2, 20, 33, 2, 4, 1
2019/11/3, 8, 34, 2, 4, 1
2019/11/4, 4, 33, 3, 4, 1
2019/11/5, 10, 29, 3, 4, 1
2019/11/6, 10, 30, 4, 4, 1
2019/11/7, 9, 33, 4, 4, 1
2019/11/8, 9, 33, 3, 3, 1
2019/11/9, 10, 33, 1, 4, 1
2019/11/10, 7, 27, 3, 4, 1
2019/11/11, 6, 29, 3, 4, 1
2019/11/12, 10, 30, 2, 4, 1
2019/11/13, 7, 33, 2, 5, 1
2019/11/14, 7, 30, 3, 5, 1
2019/11/15, 11, 30, 3, 5, 1
2019/11/16, 12, 31, 9, 4, 1
2019/11/17, 11, 30, 6, 5, 1
2019/11/18, 10, 26, 12, 5, 2
2019/11/19, 13, 15, 20, 6, 2
2019/11/20, 23, 14, 15, 6, 1
2019/11/21, 14, 25, 11, 6, 1
2019/11/22, 8, 37, 2, 6, 1
2019/11/23, 10, 35, 2, 4, 1
2019/11/24, 10, 32, 3, 4, 1
2019/11/25, 6, 30, 3, 5, 1
2019/11/26, 5, 36, 3, 5, 1
2019/11/27, 9, 34, 4, 4, 1
2019/11/28, 11, 29, 11, 4, 1
2019/11/29, 15, 29, 11, 5, 1
2019/11/30, 15, 35, 5, 5, 1
2019/12/1, 9, 32, 8, 6, 1
2019/12/2, 12, 26, 9, 6, 1
2019/12/3, 10, 25, 5, 6, 1
2019/12/4, 7, 22, 9, 5, 1
2019/12/5, 15, 30, 8, 5, 
2019/12/6, 19, 33, 8, 4, 1
2019/12/7, 24, 33, 5, 4, 1
2019/12/8, 20, 29, 3, 4, 1
2019/12/9, 12, 22, 14, 4, 2
2019/12/10, 20, 34, 4, 4, 1
2019/12/11, 11, 32, 3, 4, 1
2019/12/12, 8, 36, 2, 4, 1
2019/12/13, 6, 34, 2, 5, 1
2019/12/14, 7, 33, 7, 5, 1
2019/12/15, 8, 27, 14, 7, 2
2019/12/16, 18, 34, 5, 6, 1
2019/12/17, 7, 33, 10, 5, 1
2019/12/18, 13, 26, 16, 6, 1
2019/12/19, 17, 27, 10, 6, 1
2019/12/20, 11, 28, 7, 5, 1
2019/12/21, 11, 37, 2, 4, 1
2019/12/22, 21, 31, 10, 4, 1
2019/12/23, 18, 31, 11, 4, 1
2019/12/24, 13, 32, 12, 5, 1
2019/12/25, 11, 22, 19, 5, 2
2019/12/26, 19, 28, 11, 5, 
2019/12/27, 10, 28, 7, 4, 
2019/7/1, 33, 47, 6, 6, 1
2019/7/2, 34, 43, 6, 6, 1
2019/7/3, 34, 42, 8, 6, 1
2019/7/4, 33, 38, 7, 6, 1
2019/7/5, 30, 33, 11, 7, 1
2019/7/6, 33, 46, 7, 7, 1
2019/7/7, 27, 45, 3, 7, 1
2019/7/8, 14, 51, 2, 7, 1
2019/7/9, 16, 45, 9, 8, 1
2019/7/10, 28, 59, 9, 7, 1
2019/7/11, 23, 47, 13, 8, 1
2019/7/12, 25, 49, 7, 8, 1
2019/7/13, 28, 44, 2, 7, 1
2019/7/14, 20, 47, 9, 8, 1
2019/7/15, 30, 39, 8, 5, 1
2019/7/16, 39, 46, 8, 2, 1
2019/7/17, 36, 43, 9, 2, 1
2019/7/18, 34, 46, 8, 2, 1
2019/7/19, 23, 53, 6, 2, 1
2019/7/20, 26, 45, 4, 2, 1
2019/7/21, 28, 45, 6, 1, 1
2019/7/22, 34, 55, 6, 2, 1
2019/7/23, 34, 53, 8, 3, 1
2019/7/24, 30, 50, 9, 3, 1
2019/7/25, 30, 43, 5, 2, 1
2019/7/26, 27, 34, 2, 2, 1
2019/7/27, 17, 35, 4, 3, 1
2019/7/28, 10, 43, 15, 3, 1
2019/7/29, 29, 43, 12, 3, 1
2019/7/30, 26, 42, 6, 3, 1
2019/7/31, 23, 43, 4, 2, 1
2019/8/1, 32, 42, 9, 3, 1
2019/8/2, 37, 37, 6, 2, 1
2019/8/3, 32, 51, 7, 3, 1
2019/8/4, 33, 36, 15, 4, 1
2019/8/5, 33, 49, 16, 4, 1
2019/8/6, 30, 48, 7, 3, 1
