date, pm25, pm10, o3, no2, so2, co
2020/1/2, 77, 40, 26, 8, 2, 5
2020/1/3, 96, 38, 23, 7, 2, 6
2020/1/4, 95, 31, 29, 6, 2, 6
2020/1/5, 80, 31, 19, 3, 2, 4
2020/1/6, 81, 19, 20, 1, 2, 3
2020/1/7, 58, 24, 27, 3, 6, 4
2020/1/8, 66, 36, 28, 8, 3, 9
2020/1/9, 91, 36, 30, 1, 2, 3
2020/1/10, 90, 33, 28, 1, 3, 3
2020/1/11, 81, 30, 29, 2, 12, 3
2020/1/12, 78, 44, 37, 5, 4, 8
2020/1/13, 107, 45, 40, 4, 2, 7
2020/1/14, 108, 44, 37, 5, 3, 6
2020/1/15, 105, 42, 24, 1, 3, 4
2020/1/16, 101, , , , , 
2019/12/3, 74, 45, 21, 1, 2, 5
2019/12/4, 81, 57, 28, 1, 2, 6
2019/12/5, 114, 64, 24, 1, 2, 6
2019/12/6, 128, 56, 23, 1, 2, 5
2019/12/7, 107, 39, 20, 1, 2, 5
2019/12/8, 70, 46, 23, 2, 2, 6
2019/12/9, 77, 50, 23, 2, 2, 6
2019/12/10, 84, 60, 22, 4, 2, 9
2019/12/11, 106, 59, 24, 3, 2, 7
2019/12/12, 105, 51, 27, 2, 2, 6
2019/12/13, 98, 34, 13, 3, 2, 6
2019/12/14, 85, 22, 20, 1, 2, 5
2019/12/15, 59, 36, 19, 2, 2, 6
2019/12/16, 82, 22, 20, 1, 2, 5
2019/12/17, 74, 43, 32, 1, 2, 6
2019/12/18, 85, 41, 18, 1, 2, 5
2019/12/19, 75, 42, 17, 1, 2, 5
2019/12/20, 84, 45, 19, 1, 2, 5
2019/12/21, 93, 49, 20, 1, 2, 5
2019/12/22, 105, 51, 23, 1, 2, 6
2019/12/23, 99, 42, 19, 4, 2, 4
2019/12/24, 79, 31, 15, 9, 18, 3
2019/12/25, 61, 37, 4, 23, 3, 12
2019/12/26, 86, 52, 22, 17, 2, 9
2019/12/27, 102, , 23, 10, 2, 3
2019/12/28, 70, , 17, 3, 2, 1
2019/12/29, 70, , , , , 
2020/1/1, , 29, 18, 12, 2, 8
2019/12/2, , 41, 12, 1, 2, 5
