date, pm10, o3, no2
2018/6/29, 20, 40, 6
2018/6/30, 15, 37, 5
2018/1/7, 5, 13, 12
2018/1/8, 9, 8, 15
2018/1/9, 20, 2, 19
2018/1/10, 19, 3, 19
2018/1/11, 28, 2, 14
2018/1/12, 19, 4, 15
2018/1/13, 29, 8, 11
2018/1/14, 24, 19, 10
2018/1/15, 26, 27, 7
2018/1/16, 16, 29, 5
2018/1/17, 16, 27, 7
2018/1/18, 16, 26, 9
2018/1/19, 12, 26, 14
2018/1/20, 16, 29, 10
2018/1/21, 13, 20, 10
2018/1/22, 17, 21, 13
2018/1/23, 13, 26, 6
2018/1/24, 6, 28, 13
2018/1/25, 16, 9, 22
2018/1/26, 20, 17, 12
2018/1/27, 14, 19, 6
2018/1/28, 13, 24, 6
2018/1/29, 18, 21, 16
2018/1/30, 22, 26, 10
2018/1/31, 15, 24, 9
2018/2/1, 12, 23, 9
2018/2/2, 14, 16, 13
2018/2/3, 12, 20, 4
2018/2/4, 8, 18, 9
2018/2/5, 14, 18, 14
2018/2/6, 15, 14, 23
2018/2/7, 19, 13, 24
2018/2/8, 27, 11, 17
2018/2/9, 27, 21, 13
2018/2/10, 26, 28, 5
2018/2/11, 11, 26, 9
2018/2/12, 16, 21, 14
2018/2/13, 14, 20, 12
2018/2/14, 14, 20, 11
2018/2/15, 15, 23, 14
2018/2/16, 24, 11, 28
2018/2/17, 32, 9, 23
2018/2/18, 45, 5, 22
2018/2/19, 39, 6, 23
2018/2/20, 51, 18, 17
2018/2/21, 49, 20, 15
2018/2/22, 27, 21, 13
2018/2/23, 25, 22, 6
2018/2/24, 16, 25, 4
2018/2/25, 7, 25, 8
2018/2/26, 11, 22, 12
2018/2/27, 10, 22, 8
2018/2/28, 27, 24, 7
2018/3/1, 35, 25, 9
2018/3/2, 41, 18, 13
2018/3/3, 57, 16, 15
2018/3/4, 44, 20, 17
2018/3/5, 15, 19, 23
2018/3/6, 21, 15, 23
2018/3/7, 28, 24, 11
2018/3/8, 14, 21, 16
2018/3/9, 21, 15, 12
2018/3/10, 15, 12, 15
2018/3/11, 19, 16, 16
2018/3/12, 11, 22, 11
2018/3/13, 10, 20, 15
2018/3/14, 12, 16, 13
2018/3/15, 18, 16, 9
2018/3/16, 21, 27, 3
2018/3/17, 15, 27, 4
2018/3/18, 20, 29, 8
2018/3/19, 14, 30, 10
2018/3/20, 20, 27, 15
2018/3/21, 18, 24, 10
2018/3/22, 18, 23, 14
2018/3/23, 20, 18, 14
2018/3/24, 25, 14, 16
2018/3/25, 45, 23, 15
2018/3/26, 20, 20, 15
2018/3/27, 19, 25, 12
2018/3/28, 13, 27, 12
2018/3/29, 11, 25, 12
2018/3/30, 13, 23, 15
2018/3/31, 16, 24, 12
2017/4/1, 19, 29, 13
2017/4/2, 18, 25, 13
2017/4/3, 14, 22, 22
2017/4/4, 23, 33, 12
2017/4/5, 28, 34, 7
2017/4/6, 28, 30, 10
2017/4/7, 22, 31, 8
2017/4/8, 12, 36, 17
2017/4/9, 37, 33, 7
2017/4/10, 23, 29, 8
2017/4/11, 17, 24, 10
2017/4/12, 19, 29, 8
2017/4/13, 19, 30, 12
2017/4/14, 13, 32, 5
2017/4/15, 15, 32, 6
2017/4/16, 16, 35, 5
2017/4/17, 11, 32, 9
2017/4/18, 11, 31, 13
2017/4/19, 12, 29, 21
2017/4/20, 21, 26, 12
2017/4/21, 20, 33, 4
2017/4/22, 15, 33, 6
2017/4/23, 10, 22, 12
2017/4/24, 15, 31, 6
2017/4/25, 10, 31, 10
2017/4/26, 11, 32, 9
2017/4/27, 12, 31, 7
2017/4/28, 9, 31, 10
2017/4/29, 13, 37, 9
2017/4/30, 11, 32, 11
2017/5/1, 14, 26, 14
2017/5/2, 22, 24, 9
2017/5/3, 14, 26, 7
2017/5/4, 13, 30, 6
2017/5/5, 12, 27, 6
2017/5/6, 16, 34, 6
2017/5/7, 17, 33, 5
2017/5/8, 16, 31, 8
2017/5/9, 15, 27, 12
2017/5/10, 12, 30, 16
2017/5/11, 20, 28, 12
2017/5/12, 19, 28, 10
2017/5/13, 13, 31, 10
2017/5/14, 17, 25, 14
2017/5/15, 18, 30, 15
2017/5/16, 15, 48, 16
2017/5/17, 16, 25, 13
2017/5/18, 20, 28, 8
2017/5/19, 12, 31, 10
2017/5/20, 14, 31, 11
2017/5/21, 15, 40, 15
2017/5/22, 16, 29, 14
2017/5/23, 20, 25, 13
2017/5/24, 16, 27, 9
2017/5/25, 14, 33, 8
2017/5/26, 10, 49, 10
2017/5/27, 14, 30, 8
2017/5/28, 12, 42, 12
2017/5/29, 17, 26, 11
2017/5/30, 17, 26, 10
2017/5/31, 12, 28, 13
2017/6/1, 16, 45, 15
2017/6/2, 16, 32, 13
2017/6/3, 29, 28, 7
2017/6/4, 12, 29, 8
2017/6/5, 13, 26, 6
2017/6/6, 15, 26, 5
2017/6/7, 18, 25, 9
2017/6/8, 19, 26, 12
2017/6/9, 21, 33, 9
2017/6/10, 23, 35, 9
2017/6/11, 13, 26, 6
2017/6/12, 20, 27, 8
2017/6/13, 13, 32, 12
2017/6/14, 12, 39, 16
2017/6/15, 18, 27, 7
2017/6/16, 17, 27, 9
2017/6/17, 14, 32, 11
2017/6/18, 17, 15, 16
2017/6/19, 15, , 
2017/1/2, 19, 25, 8
2017/1/3, 15, 31, 4
2017/1/4, 27, 23, 18
2017/1/5, 18, 8, 23
2017/1/6, 24, 10, 17
2017/1/7, 23, 22, 22
2017/1/8, 21, 5, 22
2017/1/9, 26, 19, 20
2017/1/10, 19, 29, 10
2017/1/11, 22, 28, 11
2017/1/12, 21, 30, 8
2017/1/13, 13, 32, 5
2017/1/14, 17, 19, 22
2017/1/15, 19, 15, 23
2017/1/16, 15, 10, 24
2017/1/17, 33, 2, 28
2017/1/18, 38, 2, 34
2017/1/19, 47, 3, 31
2017/1/20, 33, 10, 21
2017/1/21, 21, 2, 30
2017/1/22, 51, , 29
2017/1/23, 55, 8, 27
2017/1/24, 19, 9, 22
2017/1/25, 47, 6, 25
