date, pm25, pm10, o3, no2, so2, co
2020/1/2, 176, 175, 8, 48, 22, 19
2020/1/3, 196, 89, 15, 33, 16, 13
2020/1/4, 148, 86, 10, 29, 33, 24
2020/1/5, 152, 77, 12, 28, 13, 16
2020/1/6, 163, 66, 21, 23, 15, 14
2020/1/7, 121, 56, 24, 27, 12, 7
2020/1/8, 99, 101, 12, 37, 23, 22
2020/1/9, 163, 97, 16, 40, 13, 18
2020/1/10, 173, 78, 21, 30, 17, 16
2020/1/11, 125, 107, 14, 35, 24, 17
2020/1/12, 170, 95, 22, 30, 17, 
2020/1/13, 155, 115, 18, 37, 30, 
2020/1/14, 170, 125, 17, 46, 17, 5
2020/1/15, 187, 139, 13, 36, 24, 10
2020/1/16, 215, , , , , 
2019/10/1, 159, 91, 97, 29, 11, 21
2019/10/2, 163, 106, 88, 32, 16, 20
2019/10/3, 166, 51, 22, 16, 8, 10
2019/10/4, 87, 51, 27, 23, 7, 12
2019/10/5, 73, 70, 26, 37, 9, 7
2019/10/6, 119, 72, 37, 25, 5, 7
2019/10/7, 141, 64, 30, 27, 8, 9
2019/10/8, 93, 99, 58, 46, 15, 18
2019/10/9, 134, 65, 32, 27, 5, 8
2019/10/10, 141, 102, 23, 31, 20, 18
2019/10/11, 131, 93, 24, 29, 27, 25
2019/10/12, 119, 67, 13, 26, 25, 16
2019/10/13, 104, 59, 22, 25, 9, 8
2019/10/14, 106, 101, 22, 51, 14, 13
2019/10/15, 139, 80, 18, 36, 8, 9
2019/10/16, 150, 73, 20, 28, 5, 11
2019/10/17, 152, 87, 30, 34, 5, 10
2019/10/18, 173, 181, 52, 55, 15, 20
2019/10/19, 237, 156, 50, 43, 13, 16
2019/10/20, 228, 89, 25, 33, 18, 19
2019/10/21, 119, 125, 47, 46, 14, 31
2019/10/22, 160, 179, 53, 60, 29, 32
2019/10/23, 218, 109, 28, 37, 15, 24
2019/10/24, 190, 46, 27, 25, 9, 9
2019/10/25, 78, 91, 22, 41, 9, 11
2019/10/26, 137, 108, 32, 44, 13, 13
2019/10/27, 166, 156, 22, 25, 8, 8
2019/10/28, 127, 83, 26, 39, 15, 11
2019/10/29, 113, 170, 22, 67, 17, 17
2019/10/30, 179, 165, 22, 61, 27, 36
2019/10/31, 179, 89, 26, 29, 30, 21
2019/11/1, 112, 117, 7, 42, 33, 35
2019/11/2, 158, 66, 22, 26, 15, 17
2019/11/3, 120, 100, 22, 45, 11, 14
2019/11/4, 158, 93, 22, 33, 16, 18
2019/11/5, 148, 110, 9, 42, 27, 21
2019/11/6, 156, 75, 19, 26, 18, 15
2019/11/7, 107, 93, 16, 35, 11, 13
2019/11/8, 137, 186, 27, 51, 15, 22
2019/11/9, 240, 87, 31, 28, 10, 17
2019/11/10, 151, 76, 17, 30, 14, 10
2019/11/11, 110, 113, 20, 42, 16, 16
2019/11/12, 155, 81, 24, 23, 9, 4
2019/11/13, 105, 104, 14, 33, 28, 4
2019/11/14, 164, 94, 18, 26, 34, 12
2019/11/15, 131, 77, 13, 25, 31, 5
2019/11/16, 120, 107, 12, 24, 14, 9
2019/11/17, 133, 70, 20, 12, 4, 
2019/11/18, 69, 65, 19, 24, 10, 
2019/11/19, 84, 153, 9, 45, 34, 
2019/11/20, 181, 224, 9, 48, 38, 
2019/11/21, 232, 165, 17, 39, 30, 
2019/11/22, 211, 123, 60, 35, 27, 
2019/11/23, 189, 68, 23, 17, 13, 
2019/11/24, 115, 66, 17, 23, 15, 1
2019/11/25, 101, 89, 16, 35, 15, 11
2019/11/26, 158, 85, 43, 27, 24, 
2019/11/27, 123, 102, 16, 31, 35, 2
2019/11/28, 143, 168, 11, 43, 36, 27
2019/11/29, 199, 113, 10, 32, 15, 
2019/11/30, 190, 64, 23, 26, 12, 
2019/12/1, 114, 54, 25, 20, 9, 
2019/12/2, 80, 85, 16, 30, 11, 
2019/12/3, 141, 99, 8, 31, 24, 
2019/12/4, 159, 84, 14, 26, 31, 7
2019/12/5, 151, 97, 13, 35, 15, 13
2019/12/6, 165, 153, 13, 43, 26, 26
2019/12/7, 212, 147, 9, 38, 8, 22
2019/12/8, 222, 163, 5, 40, 8, 19
2019/12/9, 235, 242, 5, 47, 23, 35
2019/12/10, 284, 72, 30, 23, 16, 9
2019/12/11, 112, 73, 20, 31, 12, 12
2019/12/12, 116, 103, 11, 36, 20, 21
2019/12/13, 167, 81, 21, 29, 22, 12
2019/12/14, 119, 112, 6, 34, 27, 14
2019/12/15, 173, 91, 4, 29, 12, 25
2019/12/16, 172, 60, 25, 24, 8, 13
2019/12/17, 120, 54, 21, 26, 12, 12
2019/12/18, 110, 75, 27, 25, 17, 13
2019/12/19, 136, 87, 14, 32, 24, 18
2019/12/20, 153, 108, 10, 41, 15, 20
2019/12/21, 172, 142, 6, 38, 32, 38
2019/12/22, 199, 114, 19, 30, 25, 32
2019/12/23, 189, 87, 10, 31, 19, 20
2019/12/24, 161, 133, 15, 37, 16, 23
2019/12/25, 194, 87, 20, 25, 16, 10
2019/12/26, 145, 129, 9, 39, 17, 17
2019/12/27, 167, 218, 9, 44, 41, 54
2019/12/28, 233, 236, 3, 39, 18, 64
2019/12/29, 261, , , , , 
2019/7/1, 114, 87, 48, 31, 22, 24
2019/7/2, 137, 87, 114, 29, 19, 23
2019/7/3, 132, 87, 133, 28, 13, 14
2019/7/4, 144, 91, 98, 22, 16, 14
2019/7/5, 157, 67, 49, 26, 11, 22
2019/7/6, 138, 74, 50, 24, 15, 20
2019/7/7, 151, 90, 89, 29, 15, 18
2019/7/8, 172, 92, 43, 36, 15, 31
2019/7/9, 156, 70, 51, 22, 20, 18
2019/7/10, 137, 92, 88, 26, 15, 18
2019/7/11, 158, 81, 114, 25, 8, 9
2019/7/12, 150, 75, 75, 25, 17, 17
2019/7/13, 138, 91, 89, 26, 15, 24
2019/7/14, 166, 107, 113, 28, 10, 19
2019/7/15, 159, 80, 51, 19, 10, 9
2019/7/16, 126, 94, 68, 23, 12, 22
2019/7/17, 167, 85, 77, 23, 8, 13
2019/7/18, 161, 69, 73, 20, 15, 17
2019/7/19, 137, 73, 39, 24, 11, 14
2019/7/20, 150, 96, 109, 24, 9, 13
2019/7/21, 169, 98, 98, 36, 8, 16
2019/7/22, 161, 66, 73, 18, 9, 19
2019/7/23, 139, 86, 143, 22, 13, 26
2019/7/24, 155, 94, 96, 24, 14, 15
2019/7/25, 149, 82, 106, 23, 12, 16
2019/7/26, 141, 94, 92, 24, 15, 15
2019/7/27, 162, 74, 65, 16, 16, 19
2019/7/28, 142, 92, 47, 23, 18, 28
2019/7/29, 152, 49, 96, 15, 8, 13
2019/7/30, 109, 79, 124, 21, 8, 12
2019/7/31, 139, 82, 101, 25, 18, 23
2019/8/1, 148, 57, 52, 24, 10, 18
2019/8/2, 126, 58, 63, 22, 12, 17
2019/8/3, 126, 86, 32, 27, 19, 20
2019/8/4, 140, 60, 38, 15, 16, 15
2019/8/5, 127, 52, 45, 19, 9, 13
2019/8/6, 111, 70, 32, 25, 23, 20
2019/8/7, 134, 75, 95, 23, 12, 14
2019/8/8, 150, 63, 47, 19, 14, 10
2019/8/9, 124, 49, 47, 20, 12, 16
2019/8/10, 111, 34, 18, 15, 14, 24
2019/8/11, 84, 25, 20, 15, 13, 26
2019/8/12, 72, 31, 23, 16, 13, 19
2019/8/13, 66, 49, 50, 21, 10, 11
2019/8/14, 83, 71, 93, 27, 12, 35
2019/8/15, 123, 44, 51, 18, 7, 7
2019/8/16, 75, 45, 42, 20, 4, 6
2019/8/17, 70, 90, 62, 42, 18, 15
2019/8/18, 122, 105, 141, 34, 16, 19
2019/8/19, 148, 75, 61, 33, 13, 13
2019/8/20, 137, 60, 49, 24, 9, 9
2019/8/21, 98, 60, 34, 27, 12, 8
2019/8/22, 94, 64, 50, 25, 10, 10
2019/8/23, 99, 77, 101, 29, 9, 10
2019/8/24, 112, 62, 93, 24, 7, 8
2019/8/25, 108, 94, 76, 36, 7, 12
2019/8/26, 161, 86, 69, 26, 5, 9
2019/8/27, 144, 57, 34, 18, 10, 6
