date, pm25, pm10, o3, no2, so2
2019/8/12, 19, 11, 18, 1, 
2019/8/13, 21, 16, 14, 1, 1
2019/8/14, 29, 32, 20, 1, 
2019/8/15, 19, 21, 20, 1, 1
2019/8/16, 44, 28, 33, 1, 2
2019/8/17, 50, 31, 41, 1, 4
2019/8/18, 61, 28, 12, 1, 2
2019/8/19, 47, 13, 22, , 1
2019/8/20, 21, 16, 23, 1, 1
2019/8/21, 29, 23, 27, 1, 1
2019/8/22, 50, 21, 8, 1, 2
2019/8/23, 34, 19, 17, 1, 
2019/8/24, 39, 19, 39, 1, 1
2019/8/25, 40, 23, 42, 1, 
2019/8/26, 55, 19, 16, 1, 1
2019/8/27, 42, 15, 4, 1, 1
2019/8/28, 22, 18, 4, 1, 
2019/8/29, 35, 17, 7, 1, 1
2019/8/30, 32, 19, 20, 1, 1
2019/8/31, 42, 24, 21, 1, 2
2019/9/1, 44, 22, 20, 1, 1
2019/9/2, 41, 16, 14, 1, 2
2019/9/3, 22, 8, 10, , 2
2019/9/4, 13, 8, 10, 1, 1
2019/9/5, 16, 7, 7, , 2
2019/9/6, 20, 8, 10, , 1
2019/9/7, 18, 11, 10, 1, 2
2019/9/8, 21, 12, 19, 1, 2
2019/9/9, 34, 23, 33, 1, 2
2019/9/10, 53, 25, 32, 1, 2
2019/9/11, 56, 8, 32, 1, 
2019/9/12, 33, 9, 28, 1, 1
2019/9/13, 24, 13, 29, 1, 3
2019/9/14, 24, 12, 34, , 
2019/9/15, 34, 11, 35, 1, 
2019/9/16, 29, 7, 31, 1, 1
2019/9/17, 34, 10, 34, 1, 2
2019/9/18, 26, 11, 35, 1, 
2019/9/19, 30, 7, 23, 1, 
2019/9/20, 23, 11, 28, 1, 2
2019/9/21, 30, 17, 27, 1, 2
2019/9/22, 23, 7, 28, 1, 
2019/9/23, 27, 7, 19, 2, 1
2019/9/24, 26, 6, 33, 2, 1
2019/9/25, 23, 13, 32, 1, 2
2019/9/26, 40, 15, 32, 1, 1
2019/9/27, 30, 10, 32, , 1
2019/9/28, 26, 15, 19, 1, 3
2019/9/29, 34, 24, 27, 1, 2
2019/9/30, 42, 19, 27, 1, 2
2019/4/1, 45, 11, 48, 2, 
2019/4/2, 37, 10, 46, 1, 
2019/4/3, 37, 14, 60, 2, 2
2019/4/4, 41, 14, 47, 2, 4
2019/4/5, 36, 28, 64, 2, 2
2019/4/6, 59, 30, 68, 3, 4
2019/4/7, 62, 20, 64, 2, 2
2019/4/8, 49, 7, 44, 1, 2
2019/4/9, 27, 7, 46, 3, 1
2019/4/10, 21, 5, 42, 1, 1
2019/4/11, 15, 8, 45, 1, 
2019/4/12, 27, 7, 44, 1, 1
2019/4/13, 26, 10, 46, 1, 
2019/4/14, 27, 11, 51, 2, 
2019/4/15, 36, 13, 48, 2, 2
2019/4/16, 39, 13, 50, 1, 3
2019/4/17, 35, 12, 53, 2, 2
2019/4/18, 38, 15, 54, 2, 3
2019/4/19, 49, 11, 50, 2, 2
2019/4/20, 45, 23, 44, 2, 2
2019/4/21, 64, 31, 60, 2, 3
2019/4/22, 76, 20, 51, 1, 2
2019/4/23, 67, 10, 36, , 1
2019/4/24, 20, 14, , 2, 4
2019/4/25, 41, 9, 36, 1, 
