date, pm25, o3, no2
2019/8/25, 21, 14, 
2019/8/26, 18, 9, 1
2019/8/27, 16, 10, 1
2019/8/28, 23, 15, 1
2019/8/29, 21, 14, 1
2019/8/30, 27, 13, 1
2019/8/31, 15, 13, 1
2019/9/1, 19, 12, 1
2019/9/2, 17, 12, 1
2019/9/3, 14, 13, 1
2019/9/4, 19, 12, 1
2019/9/5, 20, 18, 2
2019/9/6, 19, 15, 2
2019/9/7, 29, 10, 1
2019/9/8, 15, 12, 1
2019/9/9, 16, 9, 1
2019/9/10, 12, 13, 1
2019/9/11, 13, 7, 2
2019/9/12, 12, 10, 1
2019/9/13, 14, 10, 1
2019/9/14, 13, 7, 1
2019/9/15, 13, 8, 
2019/9/16, 13, 7, 1
2019/9/17, 15, 8, 
2019/9/18, 14, 7, 1
2019/9/19, 14, 9, 1
2019/9/20, 15, 10, 1
2019/9/21, 19, 5, 1
2019/9/22, 11, , 
2019/9/24, 15, 12, 1
2019/9/25, 18, 9, 1
2019/9/26, 11, 8, 1
2019/9/27, 14, 12, 
2019/9/28, 13, 13, 
2019/9/29, 11, 12, 1
2019/9/30, 19, 11, 1
2019/4/1, 31, 17, 3
2019/4/2, 22, 11, 2
2019/4/3, 25, 14, 1
2019/4/4, 10, 16, 1
2019/4/5, 13, 15, 1
2019/4/6, 11, 17, 1
2019/4/7, 20, 17, 1
2019/4/8, 18, 16, 1
2019/4/9, 11, 16, 1
2019/4/10, 6, 15, 1
2019/4/11, 17, 17, 
2019/4/12, 22, 17, 
2019/4/13, 15, 17, 
2019/4/14, 7, 17, 
2019/4/15, 8, 13, 2
2019/4/16, 16, 17, 
2019/4/17, 12, 10, 2
2019/4/18, 36, 17, 1
2019/4/19, 15, 19, 
2019/4/20, 15, 18, 1
2019/4/21, 22, 16, 
2019/4/22, 13, 18, 
2019/4/23, 8, 19, 
2019/4/24, 15, 21, 
2019/4/25, 15, 19, 
2019/4/26, 15, 18, 
2019/4/27, 22, 18, 1
2019/4/28, 14, 18, 1
2019/4/29, 19, 20, 1
2019/4/30, 12, 20, 1
2019/5/1, 15, 15, 1
2019/5/2, 21, 15, 
2019/5/3, 14, 14, 
2019/5/4, 13, 17, 
2019/5/5, 14, 18, 1
2019/5/6, 32, 17, 
2019/5/10, 26, 16, 
2019/5/11, 21, 18, 1
2019/5/12, 28, 17, 
2019/5/13, 23, 15, 1
2019/5/14, 16, 17, 
2019/5/15, 9, 15, 
2019/5/16, 9, 17, 
2019/5/17, 12, 19, 
2019/5/18, 9, 16, 
2019/5/19, 7, 15, 
2019/5/20, 12, 15, 
2019/5/21, 13, 17, 1
2019/5/22, 19, 18, 
2019/5/23, 19, 14, 
2019/5/24, 11, 14, 
2019/5/25, 11, 19, 
2019/5/26, 16, 19, 1
2019/5/27, 31, 18, 1
2019/5/28, 42, 16, 1
2019/5/29, 42, 17, 
2019/5/30, 35, 19, 1
2019/5/31, 31, 18, 1
2019/6/1, 25, 19, 
2019/6/2, 19, 17, 
2019/6/3, 16, 19, 
2019/6/4, 14, 13, 1
2019/6/7, 10, 13, 
2019/6/8, 18, 13, 
2019/6/9, 11, 15, 
2019/6/10, 14, 15, 1
2019/6/11, 18, 14, 1
2019/6/12, 21, 16, 1
2019/6/13, 20, 15, 1
2019/6/14, 22, 15, 
2019/6/15, 20, 15, 
2019/6/16, 19, 15, 
2019/6/17, 15, 16, 
2019/6/18, 11, 13, 
2019/6/19, 12, 11, 
2019/6/20, 15, 6, 1
2019/6/21, 20, , 
2019/6/26, 15, 12, 1
2019/6/27, 13, 11, 1
2019/6/28, 13, 11, 
2019/6/29, 16, 12, 
2019/6/30, 15, 15, 
2019/1/1, 66, 12, 2
2019/1/2, 29, 1, 6
2019/1/3, 47, 4, 6
2019/1/4, 56, 9, 2
2019/1/5, 37, 15, 2
2019/1/6, 26, 12, 3
2019/1/7, 16, 13, 1
2019/1/8, 13, 11, 2
2019/1/9, 14, 1, 5
2019/1/10, 43, 2, 4
2019/1/11, 46, 7, 1
2019/1/12, 25, 5, 1
2019/1/13, 22, 8, 
2019/1/14, 9, 9, 1
2019/1/15, 11, 9, 1
2019/1/16, 16, 10, 1
2019/1/17, 16, 7, 4
2019/1/18, 34, 15, 2
2019/1/19, 27, 10, 3
2019/1/20, 27, 10, 5
2019/1/21, 28, 6, 4
2019/1/22, 29, 9, 3
2019/1/23, 7, 7, 3
2019/1/24, 30, 9, 3
2019/1/25, 33, 8, 2
2019/1/26, 46, 7, 2
2019/1/27, 36, 14, 2
2019/1/28, 14, 14, 2
2019/1/29, 21, 11, 4
2019/1/30, 26, 5, 6
2019/1/31, 44, 5, 6
2019/2/1, 35, 15, 1
2019/2/2, 8, 14, 
2019/2/3, 8, 15, 
2019/2/4, 18, 15, 2
2019/2/5, 22, 15, 3
2019/2/6, 21, 13, 5
2019/2/7, 35, 16, 2
2019/2/8, 36, 16, 
2019/2/9, 12, 15, 1
2019/2/10, 11, 16, 
2019/2/11, 9, 15, 1
2019/2/12, 15, 14, 1
2019/2/13, 20, 14, 1
2019/2/14, 13, 14, 1
2019/2/15, 14, 12, 2
2019/2/16, 18, 14, 1
2019/2/17, 28, 12, 3
2019/2/18, 26, 11, 2
2019/2/19, 17, 15, 2
2019/2/20, 13, 15, 4
2019/2/21, 28, 13, 4
2019/2/22, 27, 12, 3
2019/2/23, 30, 16, 2
2019/2/24, 20, 17, 1
2019/2/25, 8, 19, 1
2019/2/26, 15, 19, 1
2019/2/27, 14, 17, 2
2019/2/28, 18, 17, 3
2019/3/1, 28, 18, 1
2019/3/2, 11, 18, 
2019/3/3, 10, 18, 1
2019/3/4, 14, 18, 4
2019/3/5, 25, 17, 3
2019/3/6, 19, 17, 2
2019/3/7, 14, 18, 3
2019/3/8, 25, 18, 5
2019/3/9, 39, 18, 4
2019/3/10, 47, 17, 2
2019/3/11, 11, 15, 3
2019/3/12, 17, 17, 3
2019/3/13, 27, 14, 3
2019/3/14, 26, 14, 2
2019/3/15, 27, 17, 4
2019/3/16, 43, 17, 4
2019/3/17, 44, 19, 4
2019/3/18, 25, 20, 3
2019/3/19, 25, 18, 4
2019/3/20, 22, 19, 3
2019/3/21, 26, 18, 3
2019/3/22, 37, 17, 2
2019/3/23, 26, 18, 2
2019/3/24, 26, 15, 3
2019/3/25, 25, 18, 2
2019/3/26, 37, 17, 2
2019/3/27, 35, 17, 3
2019/3/28, 33, 17, 3
2019/3/29, 25, 18, 2
2019/3/30, 31, 17, 2
2019/3/31, 37, 18, 3
2018/10/1, 10, 9, 
2018/10/2, 43, 7, 1
2018/10/3, 20, 10, 1
2018/10/4, 29, 8, 1
2018/10/5, 37, 9, 1
2018/10/6, 31, 7, 1
2018/10/7, 34, 7, 1
2018/10/8, 13, 5, 1
2018/10/9, 15, 7, 1
2018/10/10, 15, 6, 1
2018/10/11, 23, 9, 1
2018/10/12, 42, 12, 2
2018/10/13, 42, 10, 2
2018/10/14, 29, 9, 3
2018/10/15, 35, 13, 3
2018/10/16, 24, 10, 3
2018/10/17, 31, 10, 3
2018/10/18, 37, 10, 3
2018/10/19, 40, 10, 2
2018/10/20, 40, 10, 2
2018/10/21, 37, 9, 2
2018/10/22, 29, 6, 4
2018/10/23, 39, 2, 1
2018/10/24, 41, 5, 3
2018/10/25, 20, 11, 1
2018/10/26, 19, 7, 1
2018/10/27, 15, 11, 1
2018/10/28, 24, 11, 1
2018/10/29, 17, 10, 1
2018/10/30, 20, 7, 2
2018/10/31, 27, 4, 2
2018/11/1, 18, 14, 2
2018/11/2, 40, 14, 1
2018/11/3, 17, 12, 1
2018/11/4, 10, 12, 1
2018/11/5, 25, 6, 1
2018/11/6, 20, 8, 1
2018/11/7, 34, 7, 2
2018/11/8, 62, 5, 2
2018/11/9, 53, 7, 1
2018/11/10, 38, 7, 1
2018/11/11, 26, 7, 1
2018/11/12, 24, 6, 3
2018/11/13, 44, 7, 3
2018/11/14, 28, 10, 1
2018/11/15, 16, 7, 1
2018/11/16, 37, 9, 1
2018/11/17, 27, 9, 1
2018/11/18, 24, 7, 2
2018/11/19, 39, 6, 2
2018/11/20, 32, 2, 3
2018/11/21, 44, 6, 2
2018/11/22, 37, 10, 2
2018/11/23, 24, 6, 1
2018/11/24, 26, 5, 2
2018/11/25, 35, 1, 3
2018/11/26, 46, 11, 2
2018/11/27, 30, 10, 2
2018/11/28, 22, 8, 1
2018/11/29, 20, 5, 1
2018/11/30, 14, 7, 1
2018/12/1, 27, 8, 2
2018/12/2, 28, 11, 2
2018/12/3, 20, 11, 1
2018/12/4, 16, 11, 1
2018/12/5, 17, 10, 1
2018/12/6, 22, 9, 2
2018/12/7, 25, 8, 1
2018/12/8, 20, 6, 3
2018/12/9, 43, 4, 5
2018/12/10, 46, 6, 5
2018/12/11, 28, 9, 3
2018/12/12, 25, 5, 5
2018/12/13, 32, 8, 5
2018/12/14, 29, 12, 2
2018/12/15, 23, 8, 3
2018/12/16, 32, 5, 6
2018/12/17, 33, 7, 4
2018/12/18, 31, 10, 4
2018/12/19, 27, 15, 1
2018/12/20, 20, 13, 3
2018/12/21, 29, 11, 1
2018/12/22, 18, 4, 4
2018/12/23, 51, 8, 2
2018/12/24, 28, 12, 1
2018/12/25, 25, 9, 2
2018/12/26, 31, 7, 5
2018/12/27, 38, 6, 4
2018/12/28, 33, 13, 3
2018/12/29, 49, 9, 4
2018/12/30, 40, , 
2018/7/1, 10, 12, 
2018/7/2, 6, 11, 
2018/7/3, 9, 10, 1
2018/7/4, 10, 14, 
2018/7/5, 11, 11, 1
2018/7/6, 14, 10, 
2018/7/7, 11, 10, 
2018/7/8, 10, 13, 1
2018/7/9, 13, 10, 1
2018/7/10, 11, 11, 
2018/7/11, 11, 11, 
2018/7/12, 14, 13, 1
2018/7/13, 15, 14, 1
2018/7/14, 13, 15, 1
2018/7/15, 13, 19, 1
2018/7/16, 25, 17, 1
2018/7/17, 26, 15, 1
2018/7/18, 26, 15, 1
2018/7/19, 22, 14, 
2018/7/20, 14, 10, 
2018/7/21, 8, 12, 
2018/7/22, 16, 15, 1
2018/7/23, 20, 16, 1
2018/7/24, 25, 18, 1
2018/7/25, 27, 19, 1
2018/7/26, 41, 19, 1
2018/7/27, 59, 20, 1
2018/7/28, 54, 18, 1
2018/7/29, 52, 22, 1
2018/7/30, 46, 26, 2
2018/7/31, 53, 19, 1
2018/8/1, 39, 12, 1
2018/8/2, 24, 8, 1
2018/8/3, 13, 10, 1
2018/8/4, 14, 11, 1
2018/8/5, 16, 16, 1
2018/8/6, 26, 13, 1
2018/8/7, 23, 14, 1
2018/8/8, 29, 16, 2
2018/8/9, 35, 20, 2
2018/8/10, 36, 10, 1
2018/8/11, 23, 11, 1
2018/8/12, 85, 10, 1
2018/8/13, 148, 11, 2
2018/8/14, 161, 16, 2
2018/8/15, 131, 19, 2
2018/8/16, 87, 18, 1
2018/8/17, 64, 14, 2
2018/8/18, 157, 13, 3
2018/8/19, 287, 18, 2
2018/8/20, 139, 20, 2
2018/8/21, 103, 21, 2
2018/8/22, 132, 18, 2
2018/8/23, 152, 13, 1
2018/8/24, 55, 9, 1
2018/8/25, 54, 9, 1
2018/8/26, 44, 10, 1
2018/8/27, 26, 13, 1
2018/8/28, 48, 7, 2
2018/8/29, 45, 11, 1
2018/8/30, 27, 11, 1
2018/8/31, 26, 14, 1
2018/9/1, 33, 12, 
2018/9/2, 23, 13, 
2018/9/3, 26, 11, 1
2018/9/4, 35, 14, 2
2018/9/5, 30, 16, 2
2018/9/6, 31, 8, 2
2018/9/7, 29, 10, 
2018/9/8, 15, 7, 1
2018/9/9, 12, 6, 1
2018/9/10, 9, , 
2018/9/14, 18, 8, 1
2018/9/15, 18, 9, 
2018/9/16, 8, 10, 
2018/9/17, 11, 8, 
2018/9/18, 11, 11, 1
2018/9/19, 11, 7, 1
2018/9/20, 18, 6, 1
2018/9/21, 12, 5, 1
2018/9/22, 9, 8, 
2018/9/23, 9, 6, 
2018/9/24, 9, 8, 1
2018/9/25, 16, 8, 1
2018/9/26, 15, 6, 1
2018/9/27, 12, 11, 1
2018/9/28, 10, 13, 
2018/9/29, 11, 8, 
2018/9/30, 10, 5, 1
2018/4/1, 16, 20, 1
2018/4/2, 14, 19, 1
2018/4/3, 12, 19, 1
2018/4/4, 14, 14, 1
2018/4/5, 13, 9, 1
2018/4/6, 18, 12, 1
2018/4/7, 24, 15, 1
2018/4/8, 23, 13, 1
2018/4/9, 13, 19, 1
2018/4/10, 17, 16, 2
2018/4/11, 12, 19, 1
2018/4/12, 23, 14, 2
2018/4/13, 20, 16, 1
2018/4/14, 33, 20, 
2018/4/15, 16, 20, 
2018/4/16, 12, 17, 
2018/4/17, 13, 17, 
2018/4/18, 31, 20, 1
2018/4/19, 31, 17, 1
2018/4/20, 16, 19, 
2018/4/21, 13, 17, 1
2018/4/22, 19, 19, 1
2018/4/23, 30, 20, 1
2018/4/24, 25, 21, 2
2018/4/25, 26, 19, 1
2018/4/26, 23, 20, 1
2018/4/27, 23, 11, 1
2018/4/28, 16, 13, 
2018/4/29, 9, 11, 
2018/4/30, 16, 17, 
2018/5/1, 25, 14, 
2018/5/2, 24, 15, 1
2018/5/3, 27, 16, 1
2018/5/7, 23, 16, 
2018/5/8, 21, 18, 
2018/5/9, 16, 18, 
2018/5/10, 13, 15, 
2018/5/11, 17, 15, 
2018/5/12, 13, 16, 1
2018/5/13, 26, 18, 1
2018/5/14, 31, 18, 1
2018/5/15, 25, 18, 1
2018/5/16, 28, 14, 
2018/5/17, 33, 13, 1
2018/5/18, 25, 11, 
2018/5/19, 24, 11, 
2018/5/20, 22, 12, 
2018/5/21, 19, 17, 1
2018/5/22, 20, 19, 1
2018/5/23, 23, 18, 1
2018/5/24, 29, 19, 
2018/5/25, 20, 12, 1
2018/5/26, 15, 16, 
2018/5/27, 15, 16, 
2018/5/28, 16, 16, 
2018/5/29, 12, 16, 
2018/5/30, 13, 17, 
2018/5/31, 11, 15, 
2018/6/1, 15, 16, 
2018/6/2, 10, 17, 1
2018/6/3, 12, 17, 
2018/6/4, 11, 15, 
2018/6/5, 11, 17, 
2018/6/6, 11, 17, 
2018/6/7, 12, 14, 1
2018/6/8, 13, 15, 
2018/6/9, 10, 13, 
2018/6/10, 8, 12, 
2018/6/11, 6, 12, 
2018/6/12, 9, 12, 
2018/6/13, 10, 11, 
2018/6/14, 11, 12, 
2018/6/15, 10, 13, 
2018/6/16, 12, 16, 1
2018/6/17, 20, 15, 1
2018/6/18, 23, 14, 1
2018/6/19, 33, 17, 1
2018/6/20, 38, 17, 1
2018/6/21, 34, 10, 1
2018/6/22, 18, 12, 1
2018/6/23, 20, 14, 
2018/6/24, 18, 14, 
2018/6/25, 6, 14, 
2018/6/26, 6, 13, 
2018/6/27, 12, 13, 
2018/6/28, 9, 12, 1
2018/6/29, 11, 9, 
2018/6/30, 10, 12, 
2018/1/1, 28, 11, 1
2018/1/2, 28, 10, 1
2018/1/3, 26, 9, 1
2018/1/4, 29, 7, 3
2018/1/5, 48, 10, 4
2018/1/6, 53, 7, 4
2018/1/7, 50, 4, 5
2018/1/8, 47, 8, 5
2018/1/9, 49, 12, 2
2018/1/10, 21, 11, 
2018/1/11, 19, 10, 1
2018/1/12, 36, 5, 3
2018/1/13, 46, 8, 
2018/1/14, 24, 7, 
2018/1/15, 17, 6, 4
2018/1/16, 42, 6, 5
2018/1/17, 35, 16, 2
2018/1/18, 34, 10, 3
2018/1/19, 32, 11, 3
2018/1/20, 32, 12, 4
2018/1/21, 40, 15, 3
2018/1/22, 31, 10, 2
2018/1/23, 23, 8, 3
2018/1/24, 22, 13, 2
2018/1/25, 22, 12, 4
2018/1/26, 20, 8, 3
2018/1/27, 59, 9, 2
2018/1/28, 30, 9, 5
2018/1/29, 44, 17, 
2018/1/30, 21, 13, 2
2018/1/31, 26, 7, 4
2018/2/1, 25, 4, 4
2018/2/2, 40, 9, 2
2018/2/3, 26, 9, 2
2018/2/4, 20, 4, 3
2018/2/5, 20, 7, 1
2018/2/6, 25, 8, 2
2018/2/7, 14, 12, 1
2018/2/8, 11, 14, 
2018/2/9, 17, 14, 2
2018/2/10, 35, 18, 
2018/2/11, 15, 16, 2
2018/2/12, 22, 16, 4
2018/2/13, 32, 14, 3
2018/2/14, 28, 13, 3
2018/2/15, 23, 11, 2
2018/2/16, 27, 14, 1
2018/2/17, 17, 17, 
2018/2/18, 30, 17, 3
2018/2/19, 10, 16, 6
2018/2/20, 39, 14, 5
2018/2/21, 35, 16, 5
2018/2/22, 33, 13, 5
2018/2/23, 39, 15, 2
2018/2/24, 17, 16, 3
2018/2/25, 27, 16, 4
2018/2/26, 27, 15, 2
2018/2/27, 22, 13, 2
2018/2/28, 14, 16, 3
2018/3/1, 29, 16, 2
2018/3/2, 19, 16, 2
2018/3/3, 21, 15, 1
2018/3/4, 14, 14, 2
2018/3/5, 19, 16, 2
2018/3/6, 21, 17, 2
2018/3/7, 15, 14, 2
2018/3/8, 26, 18, 1
2018/3/9, 17, 17, 3
2018/3/10, 39, 18, 4
2018/3/11, 41, 16, 2
2018/3/12, 27, 15, 2
2018/3/13, 28, 16, 2
2018/3/14, 30, 17, 3
2018/3/15, 31, 18, 4
2018/3/16, 33, 18, 3
2018/3/17, 47, 18, 2
2018/3/18, 38, 14, 2
2018/3/19, 33, 14, 2
2018/3/20, 29, 16, 3
2018/3/21, 37, 18, 2
2018/3/22, 22, 17, 1
2018/3/23, 16, 18, 1
2018/3/24, 19, 18, 
2018/3/25, 8, 16, 1
2018/3/26, 11, 16, 1
2018/3/27, 22, 17, 1
2018/3/28, 25, 13, 1
2018/3/29, 18, 16, 1
2018/3/30, 26, 15, 1
2018/3/31, 38, 19, 1
2017/10/1, 29, 11, 1
2017/10/2, 22, 10, 2
2017/10/3, 35, 12, 2
2017/10/4, 40, 12, 2
2017/10/5, 48, 11, 1
2017/10/6, 33, 11, 1
2017/10/7, 31, 9, 1
2017/10/8, 35, 9, 1
2017/10/9, 32, 10, 1
2017/10/10, 32, 9, 1
2017/10/11, 29, 8, 1
2017/10/12, 31, 8, 1
2017/10/13, 40, 7, 1
2017/10/14, 37, 8, 1
2017/10/15, 25, 13, 1
2017/10/16, 23, 15, 1
2017/10/17, 27, 6, 4
2017/10/18, 51, 7, 4
2017/10/19, 49, 12, 2
2017/10/20, 32, 8, 1
2017/10/21, 50, 14, 1
2017/10/22, 37, 5, 1
2017/10/23, 41, 7, 1
2017/10/24, 46, 8, 1
2017/10/25, 33, 8, 1
2017/10/26, 35, 8, 
2017/10/27, 39, , 
2017/10/29, 40, 11, 2
2017/10/30, 44, 8, 3
2017/10/31, 49, 7, 3
2017/11/1, 54, 12, 
2017/11/2, 22, 13, 
2017/11/3, 36, 11, 
2017/11/4, 47, 12, 
2017/11/5, 50, 12, 2
2017/11/6, 68, 10, 2
2017/11/7, 58, 11, 1
2017/11/8, 56, 10, 2
2017/11/9, 69, 5, 2
2017/11/10, 66, 4, 2
2017/11/11, 58, 3, 2
2017/11/12, 63, 7, 4
2017/11/13, 42, 5, 7
2017/11/14, 43, 6, 6
2017/11/15, 44, 8, 5
2017/11/16, 54, 11, 2
2017/11/17, 37, 9, 2
2017/11/18, 48, 7, 4
2017/11/19, 35, 7, 3
2017/11/20, 44, 4, 2
2017/11/21, 37, , 
2017/11/23, 36, 13, 2
2017/11/24, 34, 6, 3
2017/11/25, 46, 14, 2
2017/11/26, 31, 13, 1
2017/11/27, 36, 11, 2
2017/11/28, 34, 7, 3
2017/11/29, 46, 8, 3
2017/11/30, 39, 6, 4
2017/12/1, 45, 9, 1
2017/12/2, 32, 10, 1
2017/12/3, 43, 10, 2
2017/12/4, 45, 11, 2
2017/12/5, 45, 9, 1
2017/12/6, 30, 8, 
2017/12/7, 26, 7, 
2017/12/8, 36, 6, 1
2017/12/9, 34, 7, 1
2017/12/10, 43, 7, 2
2017/12/11, 51, 2, 3
2017/12/12, 60, 9, 2
2017/12/13, 35, 7, 2
2017/12/14, 38, 3, 4
2017/12/15, 62, 4, 4
2017/12/16, 55, 5, 3
2017/12/17, 37, 6, 4
2017/12/18, 46, 15, 
2017/12/19, 24, 14, 4
2017/12/20, 46, 10, 3
2017/12/21, 41, 14, 1
2017/12/22, 24, 13, 1
2017/12/23, 29, 12, 
2017/12/24, 24, 12, 1
2017/12/25, 33, 10, 
2017/12/26, 25, 8, 1
2017/12/27, 31, 10, 1
2017/12/28, 27, 10, 1
2017/12/29, 23, 11, 1
2017/12/30, 26, 11, 1
2017/12/31, 33, 11, 1
2017/7/1, 34, 15, 
2017/7/2, 33, 16, 
2017/7/3, 23, 14, 1
2017/7/4, 22, 14, 1
2017/7/5, 30, 20, 1
2017/7/6, 34, 20, 1
2017/7/7, 31, 19, 1
2017/7/8, 31, 13, 1
2017/7/9, 32, 12, 1
2017/7/10, 24, 14, 
2017/7/11, 24, 14, 1
2017/7/12, 24, 14, 1
2017/7/13, 24, 15, 1
2017/7/14, 27, 16, 1
2017/7/15, 27, 10, 
2017/7/16, 18, 13, 1
2017/7/17, 77, 16, 1
2017/7/18, 71, 16, 1
2017/7/19, 30, 11, 1
2017/7/20, 14, 10, 
2017/7/21, 21, 6, 
2017/7/22, 12, 11, 
2017/7/23, 13, 11, 1
2017/7/24, 27, 13, 1
2017/7/25, 30, 13, 1
2017/7/26, 23, 17, 1
2017/7/27, 25, 15, 1
2017/7/28, 26, 15, 1
2017/7/29, 24, 15, 1
2017/7/30, 21, 15, 1
2017/7/31, 38, 17, 2
2017/8/1, 112, 20, 4
2017/8/2, 184, 21, 3
2017/8/3, 171, 16, 3
2017/8/4, 163, 14, 3
2017/8/5, 204, 23, 2
2017/8/6, 180, 23, 2
2017/8/7, 167, 17, 2
2017/8/8, 160, 21, 2
2017/8/9, 156, 23, 2
2017/8/10, 146, 24, 2
2017/8/11, 120, 20, 1
2017/8/12, 70, 10, 
2017/8/13, 13, 10, 
2017/8/14, 27, 12, 1
2017/8/15, 26, 11, 1
2017/8/16, 22, 15, 1
2017/8/17, 26, 10, 1
2017/8/18, 17, 15, 
2017/8/19, 26, 11, 1
2017/8/20, 22, 10, 1
2017/8/21, 36, 17, 1
2017/8/22, 28, 12, 1
2017/8/23, 24, 12, 
2017/8/24, 25, 8, 1
2017/8/25, 20, 13, 1
2017/8/28, 42, 24, 2
2017/8/29, 52, 15, 2
2017/8/30, 43, 15, 1
2017/8/31, 26, 14, 1
2017/9/1, 28, 10, 1
2017/9/2, 26, 10, 1
2017/9/3, 26, 12, 2
2017/9/4, 52, 8, 3
2017/9/5, 63, , 
2017/9/10, 37, 14, 1
2017/9/11, 31, 14, 1
2017/9/12, 21, 13, 1
2017/9/13, 28, 12, 2
2017/9/14, 30, 13, 2
2017/9/15, 30, 13, 2
2017/9/16, 25, 14, 2
2017/9/17, 43, 12, 1
