date, pm25, pm10, o3, no2, co
2019/4/3, 50, 5, , , 
2019/4/4, 38, , , , 
2019/4/5, 38, 10, , 6, 
2019/4/6, 70, 9, , , 
2019/4/7, 65, , , , 
2019/4/8, 61, , , , 
2019/4/9, 59, 9, , , 
2019/4/10, 63, , , , 
2019/4/11, 46, 7, , 6, 
2019/4/12, 55, 11, , 7, 
2019/4/13, 65, 7, , , 
2019/4/14, 85, 8, , , 
2019/4/15, 68, 15, , , 
2019/4/16, 76, 18, , , 
2019/4/17, 91, 15, , , 
2019/4/18, 76, 10, , 6, 
2019/4/19, 74, 11, , 8, 
2019/4/20, 63, 10, , 7, 
2019/4/21, 46, 12, , , 
2019/4/22, 65, , , , 
2019/4/23, 34, 6, , , 
2019/4/24, 53, 10, , , 
2019/4/25, 34, 16, , , 
2019/4/26, 61, , , 6, 
2019/4/27, 34, , , , 
2019/4/30, 34, , , , 
2019/5/1, 57, , , , 
2019/5/2, 38, , , 7, 
2019/5/3, 25, , , 9, 
2019/5/4, 53, , , , 
2019/5/6, 34, 8, , , 
2019/5/7, 38, , , , 
2019/5/8, 72, , , , 
2019/5/9, 30, , , 6, 
2019/5/10, 30, 5, , 6, 
2019/5/12, 25, , , , 
2019/5/13, 46, 5, , , 
2019/5/14, 38, , , , 
2019/5/15, 30, , , , 
2019/5/16, 42, , , 7, 
2019/5/17, 59, , , 6, 
2019/5/18, 42, , , 6, 
2019/5/19, 30, , , 12, 
2019/5/20, 25, , , 16, 
2019/5/21, 57, 8, , 12, 
2019/5/22, 68, 8, , 10, 
2019/5/23, 65, 7, , 12, 
2019/5/24, 72, 7, , 7, 
2019/5/25, 61, 9, , 10, 
2019/5/26, 55, 5, 36, 5, 
2019/5/27, 21, 5, 33, 5, 
2019/5/28, 42, 5, 29, 5, 
2019/5/29, 25, 5, 35, 5, 
2019/5/30, 55, 7, 41, 5, 
2019/5/31, 61, 7, 41, 5, 
2019/6/1, 63, 6, 43, 5, 
2019/6/2, 50, 7, 45, 5, 
2019/6/3, 38, 8, 46, 5, 
2019/6/4, 21, 5, 44, 5, 
2019/6/5, 21, 8, 41, 5, 
2019/6/6, 53, 10, 44, 5, 
2019/6/7, 65, 13, 45, 5, 
2019/6/8, 78, 19, 43, 5, 
2019/6/9, 68, 36, 41, 5, 
2019/6/10, 59, 28, 41, 5, 
2019/6/11, 53, 13, , 5, 
2019/6/12, 34, 5, 45, 5, 
2019/6/13, 55, 13, 67, 5, 
2019/6/14, 63, 29, 62, 5, 
2019/6/15, 85, 15, 41, 5, 
2019/6/16, 55, 14, 52, 5, 
2019/6/17, 53, 12, 51, 5, 
2019/6/18, 59, 10, 48, 5, 
2019/6/19, 46, 7, 44, 5, 
2019/6/20, 38, 11, 51, 5, 
2019/6/21, 53, 13, 49, 5, 
2019/6/22, 72, 10, 45, 5, 
2019/6/23, 59, 14, 68, 5, 
2019/6/24, 68, 14, 64, 5, 
2019/6/25, 74, 19, 66, 5, 
2019/6/26, 78, 16, 59, 5, 
2019/6/27, 80, 30, 81, 5, 
2019/6/28, 87, 22, 77, 5, 
2019/6/29, 55, 18, 64, 5, 
2019/6/30, 61, 20, 61, 5, 
2019/1/1, 61, 23, 31, , 
2019/1/2, 38, 16, 31, 1, 
2019/1/3, 55, 28, 30, 5, 
2019/1/4, 46, 41, 30, 1, 
2019/1/5, 13, 42, 30, , 
2019/1/7, 21, 53, 28, 1, 
2019/1/8, 30, 22, 28, 1, 
2019/1/9, 25, 12, 26, 6, 
2019/1/10, 25, 15, 19, 7, 
2019/1/11, 38, 28, 28, 5, 
2019/1/12, 25, 52, 29, 1, 
2019/1/13, 17, 9, 30, 1, 
2019/1/14, 9, 13, 31, , 
2019/1/16, 25, 46, 32, 12, 
2019/1/17, 5, 37, 26, 17, 
2019/1/18, 55, 7, 20, 5, 
2019/1/19, 9, 28, 18, 7, 
2019/1/20, 59, 37, 22, 10, 
2019/1/21, 93, 29, 28, 6, 
2019/1/22, 50, 17, 31, 18, 
2019/1/23, 78, 29, 20, 24, 
2019/1/24, 72, 26, 19, 27, 
2019/1/25, 82, 35, 24, 28, 
2019/1/26, 102, 62, 8, 25, 
2019/1/27, 152, , , , 
2019/1/28, 104, , , , 
2019/2/25, 109, 5, , 6, 
2019/2/26, 93, 43, , 5, 
2019/2/27, 109, 9, , , 
2019/2/28, 109, 11, , , 
2019/3/1, 139, , , 22, 
2019/3/2, 107, 7, , 16, 
2019/3/3, 109, , , 27, 
2019/3/4, 93, 6, , 31, 
2019/3/5, 85, 10, , 24, 
2019/3/6, 82, 7, , 11, 
2019/3/7, 61, 10, , 20, 
2019/3/8, 68, 9, , 26, 
2019/3/9, 50, , , 16, 
2019/3/10, 59, 9, , 12, 
2019/3/11, 61, 5, , 18, 
2019/3/12, 25, 8, , 15, 
2019/3/13, 50, 5, , , 
2019/3/14, 55, , , , 
2019/3/15, 30, , , 5, 
2019/3/16, 82, 7, , 7, 
2019/3/17, 95, 6, , 10, 
2019/3/18, 38, 9, , 10, 
2019/3/19, 65, 14, , , 
2019/3/20, 85, 18, , , 
2019/3/21, 112, 20, , , 
2019/3/22, 99, 18, , 7, 
2019/3/23, 87, 9, , , 
2019/3/24, 65, 9, , 27, 
2019/3/25, 25, , , 25, 
2019/3/27, 59, 8, , 22, 
2019/3/28, 78, 10, , 6, 
2019/3/29, 61, 17, , 5, 
2019/3/30, 68, 20, , 5, 
2019/3/31, 85, 20, , 5, 
2018/10/1, 42, 11, 33, 4, 
2018/10/2, 9, 15, 36, 8, 
2018/10/3, 38, 18, 38, 7, 
2018/10/5, 59, 19, 30, 5, 
2018/10/6, 63, 15, 31, 3, 
2018/10/7, 55, 19, 37, 5, 
2018/10/8, 72, 20, 34, 4, 
2018/10/9, 65, 32, 37, 5, 
2018/10/10, 97, 35, 33, 5, 
2018/10/11, 68, 25, 28, 6, 
2018/10/12, 63, 26, 32, 6, 
2018/10/13, 85, 28, 37, 6, 
2018/10/14, 95, 37, 35, 7, 
2018/10/15, 109, 34, 30, 6, 
2018/10/16, 70, 34, 26, 4, 
2018/10/17, 72, 33, 28, 7, 
2018/10/18, 91, 30, 35, 9, 
2018/10/19, 127, 30, 39, 6, 
2018/10/20, 102, 26, 37, 7, 
2018/10/21, 78, 8, 30, 4, 
2018/10/22, 30, 17, 32, 6, 
2018/10/23, 42, 13, 32, 1, 
2018/10/24, 5, 37, 31, 7, 
2018/10/25, 46, 26, 34, 3, 
2018/10/26, 46, 18, 37, , 
2018/10/27, 17, 9, 32, , 
2018/10/28, 17, 8, 29, 4, 
2018/10/31, 30, 8, 26, 2, 
2018/11/1, 46, 14, 21, 4, 
2018/11/2, 30, 15, 16, 4, 
2018/11/3, 9, 14, 19, 4, 
2018/11/4, 30, 15, 17, 3, 
2018/11/5, 30, 13, 30, 2, 
2018/11/6, 25, 12, 26, 1, 
2018/11/7, 21, 11, 28, 1, 
2018/11/8, 21, 25, 26, 5, 
2018/11/9, 42, 26, 23, 1, 
2018/11/10, 34, 30, 30, 2, 
2018/11/11, 38, 20, 28, 1, 
2018/11/12, 34, 17, 28, 1, 
2018/11/13, 46, 27, , 5, 
2018/11/14, 42, 29, 24, 6, 
2018/11/15, 61, 20, 24, 9, 
2018/11/16, 57, 18, 24, 11, 
2018/11/17, 53, 18, 25, 7, 
2018/11/18, 57, 17, 25, 8, 
2018/11/19, 50, 13, 15, 3, 
2018/11/20, 9, , 17, 1, 
2018/11/22, 30, 24, 16, 16, 
2018/11/23, 21, 12, 6, 15, 
2018/11/24, 21, 20, 17, 3, 
2018/11/25, 9, 18, 20, 1, 
2018/11/26, 17, 22, 20, 11, 
2018/11/27, 38, 19, 20, 10, 
2018/11/28, 42, 27, 26, 12, 
2018/11/29, 53, 30, 9, 12, 
2018/11/30, 87, 41, 15, 14, 
2018/12/1, 87, 42, 19, 6, 
2018/12/2, 57, 51, 20, 9, 
2018/12/5, 61, 51, 15, 17, 
2018/12/6, 68, 31, 26, 3, 
2018/12/7, 30, 15, 30, 6, 
2018/12/8, 30, 16, 33, 1, 
2018/12/9, 9, , 32, 1, 
2018/12/10, 5, , 26, 3, 
2018/12/11, 30, 21, 24, 3, 
2018/12/12, 34, 29, 19, 17, 
2018/12/13, 70, 29, 18, 17, 
2018/12/14, 63, 35, 23, 9, 
2018/12/15, 57, 50, 26, 19, 
2018/12/16, 38, 46, , 20, 
2018/12/17, 25, 11, 27, 1, 
2018/12/19, 9, 29, 14, 22, 
2018/12/20, 5, 30, 26, 7, 
2018/12/22, 17, 15, 26, 6, 
2018/12/23, 17, 17, 26, 8, 
2018/12/24, 25, 17, 29, 9, 
2018/12/25, 21, 14, 27, 6, 
2018/12/26, 25, 22, 26, 2, 
2018/12/27, 34, 37, 27, 6, 
2018/12/28, 25, 38, 25, 6, 
2018/12/29, 17, 37, 34, , 
2018/12/30, 21, , , , 
2018/7/1, 46, 16, 41, 4, 
2018/7/2, 38, 15, 37, 1, 
2018/7/3, 61, 15, 34, 6, 
2018/7/4, 42, 13, 35, 3, 
2018/7/5, 65, 14, 45, 1, 
2018/7/6, 38, 12, 43, 1, 
2018/7/7, 30, 13, 51, 1, 
2018/7/8, 53, 13, 43, 1, 
2018/7/9, 50, 16, 44, , 
2018/7/10, 42, 15, 43, 2, 
2018/7/11, 46, 19, 37, 1, 
2018/7/12, 57, 19, 36, 1, 
2018/7/13, 55, 19, 44, 1, 
2018/7/14, 61, 19, 37, 1, 
2018/7/15, 57, 10, 37, 1, 
2018/7/16, 53, 11, 45, 1, 
2018/7/17, 30, 12, 50, 1, 
2018/7/18, 21, 12, 52, 1, 
2018/7/19, 34, 18, 44, 1, 
2018/7/20, 55, 11, , , 
2018/7/24, 30, 13, 43, 3, 
2018/7/25, 38, 17, 47, 2, 
2018/7/26, 50, 15, 39, 2, 
2018/7/27, 53, 15, 43, 1, 
2018/7/28, 55, 17, 30, 1, 
2018/7/29, 61, 20, 60, , 
2018/7/30, 59, 20, 59, 3, 
2018/7/31, 65, 20, 51, 1, 
2018/8/1, 63, 16, 46, 2, 
2018/8/2, 59, 18, 44, 2, 
2018/8/3, 65, 15, 49, 3, 
2018/8/4, 59, 18, 51, 1, 
2018/8/5, 57, 20, 48, 1, 
2018/8/6, 53, 14, 41, 1, 
2018/8/7, 61, 14, 35, 1, 
2018/8/8, 55, 15, 36, 1, 
2018/8/9, 50, 19, 39, 1, 
2018/8/10, 42, 14, 36, 1, 
2018/8/11, 42, 12, 25, 1, 
2018/8/12, 38, 12, 35, 2, 
2018/8/13, 34, 9, 30, 3, 
2018/8/14, 38, 11, 28, 2, 
2018/8/15, 13, 10, 30, 5, 
2018/8/16, 25, 13, 35, 4, 
2018/8/17, 34, 13, 44, 1, 
2018/8/18, 46, 15, 42, 2, 
2018/8/19, 57, 20, 45, 2, 
2018/8/20, 61, 17, 47, 6, 
2018/8/21, 61, 17, 52, 1, 
2018/8/22, 59, 18, 56, 1, 
2018/8/23, 61, 14, 45, 1, 
2018/8/24, 57, 13, 41, 2, 
2018/8/25, 53, 10, 27, 3, 
2018/8/26, 17, 9, 37, 3, 
2018/8/27, 30, 14, 49, 3, 
2018/8/28, 42, 20, 44, 2, 
2018/8/29, 30, , 37, 1, 
2018/8/30, 38, 15, 37, 2, 
2018/8/31, 46, 6, 24, 2, 
2018/9/1, 17, 7, 29, 2, 
2018/9/2, 21, 7, 26, 3, 
2018/9/3, 21, 10, 36, 1, 
2018/9/4, 30, 11, 42, 1, 
2018/9/5, 30, 16, 39, 1, 
2018/9/6, 38, 14, 39, 2, 
2018/9/7, 38, 15, 39, 2, 
2018/9/8, 25, 16, 42, 2, 
2018/9/9, 42, 18, 50, 3, 
2018/9/10, 46, 26, 56, 2, 
2018/9/11, 53, 20, 45, 4, 
2018/9/12, 25, 15, 61, 5, 
2018/9/13, 55, 16, 41, 6, 
2018/9/14, 55, 23, 41, 3, 
2018/9/15, 68, 22, 41, 2, 
2018/9/16, 61, 19, 36, 1, 
2018/9/17, 53, 19, 35, 3, 
2018/9/18, 59, 29, 45, 5, 
2018/9/19, 68, 25, 48, 3, 
2018/9/20, 93, 23, 50, 3, 
2018/9/21, 57, 22, 47, 2, 
2018/9/22, 55, 17, 39, 4, 
2018/9/23, 50, 14, 38, 5, 
2018/9/24, 46, 11, 33, 6, 
2018/9/25, 38, 9, 33, 8, 
2018/9/26, 50, 15, 44, 8, 
2018/9/27, 74, 20, 60, 6, 
2018/9/28, 57, 18, 53, 7, 
2018/9/29, 70, 16, 47, 3, 
2018/9/30, 57, 11, 36, 4, 
2018/4/1, 13, , 37, 1, 
2018/4/2, 42, , 35, 2, 
2018/4/3, 50, , 24, 5, 
2018/4/4, 17, , 31, 2, 
2018/4/5, 21, , 34, 4, 
2018/4/6, 53, , 39, 4, 
2018/4/7, 55, , 39, 3, 
2018/4/8, 46, , 33, 3, 
2018/4/9, 30, , 43, 1, 
2018/4/10, 9, , 39, 3, 
2018/4/11, 9, , 36, 1, 
2018/4/12, 21, , 40, 3, 
2018/4/13, 25, , 38, 3, 
2018/4/14, 57, , 36, 4, 
2018/4/15, 59, , 32, 4, 
2018/4/16, 72, , 38, 3, 
2018/4/17, 89, , 40, 3, 
2018/4/18, 55, , 45, 3, 
2018/4/19, 59, , , 4, 
2018/4/21, 55, , 48, , 
2018/4/22, 42, , 48, 1, 
2018/4/23, 50, , 43, 1, 
2018/4/24, 68, , 42, 1, 
2018/4/25, 63, , 39, 1, 
2018/4/26, 68, , 37, 1, 
2018/4/27, 74, , 35, 1, 
2018/4/28, 68, , 44, 1, 
2018/4/29, 59, , 43, , 
2018/4/30, 25, , 39, 1, 
2018/5/1, 17, , 25, 2, 
2018/5/3, 50, , 33, 1, 
2018/5/4, 72, , 29, 1, 
2018/5/5, 65, , 39, 1, 
2018/5/6, 72, , 36, 1, 
2018/5/7, 63, , 35, 1, 
2018/5/8, 50, , 29, , 
2018/5/9, 25, , , , 
2018/5/10, 34, , 32, 2, 
2018/5/11, 53, 12, 32, 3, 
2018/5/12, 42, 10, 37, , 
2018/5/13, 25, 5, 32, 1, 
2018/5/14, 5, 7, 29, 1, 
2018/5/15, 9, 12, 30, , 
2018/5/16, 25, 9, 28, 1, 
2018/5/17, 30, 11, 42, 1, 
2018/5/18, 34, 15, 41, 1, 
2018/5/19, 34, 12, 37, 2, 
2018/5/20, 42, 14, 32, 1, 
2018/5/21, 50, 11, 30, 1, 
2018/5/22, 21, 15, 26, 1, 
2018/5/23, 30, 11, 28, 1, 
2018/5/24, 38, 10, 32, 1, 
2018/5/25, 34, 15, 45, 3, 
2018/5/26, 63, 20, 38, 1, 
2018/5/27, 72, 14, 25, 2, 
2018/5/28, 61, 15, 27, 1, 
2018/5/29, 57, 29, 26, 1, 
2018/5/30, 65, 17, 29, 1, 
2018/5/31, 72, 15, 33, 2, 
2018/6/1, 57, 11, 32, 1, 
2018/6/2, 50, 13, 33, 1, 
2018/6/3, 61, 13, 27, 3, 
2018/6/4, 68, 12, 30, 1, 
2018/6/5, 55, 13, 32, 1, 
2018/6/6, 55, 10, 33, 1, 
2018/6/7, 38, 9, 34, 2, 
2018/6/8, 38, 10, 32, 2, 
2018/6/9, 46, 12, 27, 2, 
2018/6/10, 30, 15, 28, 1, 
2018/6/11, 68, 12, 33, 1, 
2018/6/12, 42, 10, 34, 1, 
2018/6/13, 25, 8, 32, 1, 
2018/6/14, 17, 15, 39, 1, 
2018/6/15, 25, 13, 43, 1, 
2018/6/16, 34, 11, 39, 1, 
2018/6/17, 38, 17, 46, 3, 
2018/6/18, 53, 15, 47, 1, 
2018/6/19, 46, 12, 43, 1, 
2018/6/20, 38, 16, 48, 1, 
2018/6/21, 42, 13, 48, 3, 
2018/6/22, 55, 10, 39, 1, 
2018/6/23, 38, 11, 37, 1, 
2018/6/24, 46, 12, 38, 1, 
2018/6/25, 38, 9, 35, 2, 
2018/6/26, 13, 10, 44, 2, 
2018/6/27, 38, 12, 39, 2, 
2018/6/28, 30, 14, 43, 4, 
2018/6/30, 34, 16, 49, 1, 
2018/1/1, 42, , 28, 3, 
2018/1/2, 17, , 26, 8, 
2018/1/3, 21, , 25, 4, 
2018/1/4, 13, , 17, 15, 
2018/1/5, 53, , 9, 17, 
2018/1/6, 59, , 9, 12, 
2018/1/7, 46, , 19, 2, 
2018/1/8, 46, , 29, 1, 
2018/1/9, 42, , 28, 2, 
2018/1/10, 21, , 15, 14, 
2018/1/11, 9, , 17, 12, 
2018/1/12, 57, , 16, 3, 
2018/1/13, 53, , 17, 5, 
2018/1/14, 55, , 6, 5, 
2018/1/15, 65, , 22, 6, 
2018/1/16, 17, , 27, 3, 
2018/1/17, 17, , 27, 1, 
2018/1/18, 17, , 26, 1, 
2018/1/19, 21, , 28, 2, 
2018/1/20, 17, , 27, 8, 
2018/1/21, 21, , 22, 7, 
2018/1/22, 42, , 18, 20, 
2018/1/23, 76, , 16, 13, 
2018/1/24, 95, , 19, 10, 
2018/1/25, 82, , 5, 16, 
2018/1/26, 76, , 4, 18, 
2018/1/27, 30, , 23, 4, 
2018/1/28, 25, , 27, 1, 
2018/1/29, 25, , 27, 1, 
2018/1/30, 17, , 22, 2, 
2018/1/31, 5, , 28, 1, 
2018/2/1, 5, , 24, 16, 
2018/2/2, 21, , 22, 2, 
2018/2/3, 5, , 23, 4, 
2018/2/4, 38, , 13, 9, 
2018/2/5, 46, , 16, 6, 
2018/2/6, 13, , 21, 4, 
2018/2/7, 5, , 23, 3, 
2018/2/8, 17, , 22, 2, 
2018/2/9, 17, , 22, 5, 
2018/2/10, 63, , 24, 5, 
2018/2/11, 72, , 21, 7, 
2018/2/12, 70, , 21, 3, 
2018/2/13, 13, , 23, 3, 
2018/2/14, 30, , 30, 3, 
2018/2/15, 38, , 19, 11, 
2018/2/16, 63, , 13, 18, 
2018/2/17, 61, , 17, 14, 
2018/2/18, 30, , 21, 5, 
2018/2/19, 25, , 23, 5, 
2018/2/20, 50, , 22, 4, 
2018/2/21, 42, , 21, 4, 
2018/2/22, 9, , 21, 4, 
2018/2/23, 13, , 24, 4, 
2018/2/24, 25, , 27, 4, 
2018/2/25, 30, , 28, 3, 
2018/2/26, 42, , 26, 4, 
2018/2/27, 55, , 25, 9, 
2018/2/28, 72, , 26, 6, 
2018/3/1, 68, , 25, 8, 
2018/3/2, 59, , 29, 7, 
2018/3/5, 9, , 26, 8, 
2018/3/6, 9, , 28, 6, 
2018/3/7, 42, , 34, 2, 
2018/3/9, 25, , 28, 7, 
2018/3/10, 21, , 17, 7, 
2018/3/11, 5, , 24, 3, 
2018/3/12, 13, , , 4, 
2018/3/13, 30, , 35, 1, 
2018/3/14, 34, , 35, 6, 
2018/3/15, 13, , 35, 3, 
2018/3/16, 17, , 35, 1, 
2018/3/19, 9, , 23, 6, 
2018/3/20, 46, , 28, 3, 
2018/3/21, 70, , 31, 3, 
2018/3/22, 59, , 30, 5, 
2018/3/26, 80, , 41, 3, 
2018/3/27, 80, , 40, 2, 
2018/3/28, 42, , 32, 1, 
2018/3/29, 25, , 34, , 
2018/3/30, 21, , 36, 1, 
2017/10/1, 76, , 26, 4, 
2017/10/2, 72, , 31, 2, 
2017/10/3, 63, , 30, 10, 
2017/10/4, 104, , 34, 4, 
2017/10/5, 34, , 33, 2, 
2017/10/6, 34, , 33, 5, 
2017/10/7, 13, , 35, 2, 
2017/10/8, 38, , 29, 4, 
2017/10/9, 57, , 36, 6, 
2017/10/10, 68, , 30, 5, 
2017/10/11, 63, , 33, 3, 
2017/10/12, 50, , 32, 3, 
2017/10/13, 50, , 36, 4, 
2017/10/14, 59, , 37, 3, 
2017/10/15, 42, , 40, 3, 
2017/10/16, 46, , 39, 6, 
2017/10/17, 70, , 37, 6, 
2017/10/18, 59, , 36, 10, 
2017/10/19, 109, , 31, 6, 
2017/10/20, 85, , 27, 5, 
2017/10/21, 82, , 28, 5, 
2017/10/22, 65, , 28, 1, 
2017/10/23, 9, , 28, 2, 
2017/10/24, 5, , 30, 8, 
2017/10/25, 59, , 35, 3, 
2017/10/26, 59, , 35, 6, 
