date, pm25, pm10, o3
2018/3/23, 32, , 11
2018/3/24, 56, , 4
2018/3/25, 47, , 
2018/3/26, 23, , 21
2018/3/27, 43, , 38
2018/3/28, 51, , 32
2018/3/29, 55, , 33
2018/3/30, 18, , 29
2018/3/31, 21, , 41
2017/10/1, 14, , 35
2017/10/2, 20, , 37
2017/10/3, 23, , 37
2017/10/4, 26, , 36
2017/10/5, 28, , 29
2017/10/6, 27, , 16
2017/10/7, 19, , 12
2017/10/8, 17, , 12
2017/10/9, 16, , 20
2017/10/10, 31, , 26
2017/10/11, 38, , 39
2017/10/12, 37, , 19
2017/10/13, 45, , 24
2017/10/14, 33, , 23
2017/10/15, 41, , 23
2017/10/16, 19, , 32
2017/10/17, 14, , 33
2017/10/18, 22, , 38
2017/10/19, 27, , 34
2017/10/20, 37, , 34
2017/10/21, 39, , 27
2017/10/22, 31, , 27
2017/10/23, 7, , 29
2017/10/24, 15, , 27
2017/10/25, 13, , 25
2017/10/26, 25, , 32
2017/10/28, 29, , 18
2017/10/29, 28, , 26
2017/10/30, 29, , 33
2017/11/1, 38, , 33
2017/11/2, 40, , 23
2017/11/3, 37, , 26
2017/11/4, 34, , 21
2017/11/5, 37, , 21
2017/11/6, 32, , 18
2017/11/11, 30, , 24
2017/11/12, 38, , 8
2017/11/13, 30, , 
2017/11/14, 36, , 
2017/11/15, 57, , 
2017/11/16, 49, , 
2017/11/17, 42, , 
2017/11/18, 61, , 
2017/11/19, 21, , 
2017/11/20, 40, , 
2017/11/21, 46, , 
2017/11/22, 44, , 
2017/11/23, 48, , 
2017/11/24, 69, , 
2017/11/25, 69, , 
2017/11/26, 22, , 
2017/11/27, 32, , 
2017/11/28, 42, , 
2017/11/29, 72, , 
2017/11/30, 65, , 
2017/12/1, 64, , 
2017/12/2, 80, , 
2017/12/3, 73, , 
2017/12/4, 69, , 
2017/12/5, 52, , 
2017/12/6, 19, , 
2017/12/7, 20, , 
2017/12/8, 26, , 
2017/12/9, 37, , 
2017/12/10, 50, , 
2017/12/11, 43, , 
2017/12/12, 32, , 
2017/12/13, 19, , 
2017/12/14, 40, , 
2017/12/15, 60, , 
2017/12/16, 63, , 
2017/12/17, 81, , 
2017/12/18, 67, , 
2017/12/19, 52, , 
2017/12/20, 23, , 
2017/12/21, 37, , 
2017/12/22, 47, , 
2017/12/23, 30, , 
2017/12/24, 21, , 
2017/12/25, 27, , 
2017/12/26, 29, , 
2017/12/27, 37, , 
2017/12/28, 39, , 
2017/12/29, 54, , 
2017/12/30, 58, , 
2017/12/31, 62, , 
2017/7/1, 43, , 31
2017/7/2, 62, , 21
2017/7/3, 83, , 
2017/7/7, 17, , 39
2017/7/8, 32, , 37
2017/7/9, 27, , 40
2017/7/10, 34, , 35
2017/7/11, 37, , 46
2017/7/12, 34, , 43
2017/7/13, 31, , 38
2017/7/14, 29, , 34
2017/7/15, 21, , 38
2017/7/16, 21, , 41
2017/7/17, 16, , 39
2017/7/18, 27, , 42
2017/7/19, 35, , 43
2017/7/20, 53, , 53
2017/7/21, 57, , 50
