date, pm25, pm10
2020/1/2, 19, 
2020/1/3, 23, 
2020/1/4, 22, 
2020/1/5, 28, 
2020/1/6, 29, 
2020/1/7, 29, 
2020/1/8, 21, 
2020/1/9, 21, 
2020/1/10, 28, 
2020/1/11, 38, 
2020/1/12, 42, 
2020/1/13, 29, 
2020/1/14, 20, 
2020/1/15, 18, 
2019/10/1, 18, 
2019/10/2, 26, 
2019/10/3, 26, 
2019/10/4, 31, 
2019/10/5, 46, 
2019/10/6, 54, 
2019/10/7, 57, 
2019/10/8, 50, 
2019/10/9, 34, 
2019/10/10, 27, 
2019/10/11, 30, 
2019/10/12, 37, 
2019/10/13, 38, 
2019/10/14, 29, 
2019/10/15, 25, 
2019/10/16, 27, 
2019/10/17, 34, 
2019/10/18, 32, 
2019/10/19, 36, 
2019/10/20, 26, 
2019/10/21, 41, 
2019/10/22, 45, 
2019/10/23, 40, 
2019/10/24, 22, 
2019/10/25, 35, 
2019/10/26, 22, 
2019/10/27, 18, 
2019/10/28, 19, 
2019/10/29, 25, 
2019/10/30, 28, 
2019/10/31, 31, 
2019/11/1, 20, 
2019/11/2, 27, 
2019/11/3, 35, 
2019/11/4, 29, 
2019/11/5, 29, 
2019/11/6, 40, 
2019/11/7, 45, 
2019/11/8, 36, 
2019/11/9, 24, 
2019/11/10, 16, 
2019/11/11, 13, 
2019/11/12, 16, 
2019/11/13, 16, 
2019/11/14, 15, 
2019/11/15, 26, 
2019/11/16, 22, 
2019/11/17, 23, 
2019/11/18, 40, 
2019/11/19, 51, 
2019/11/20, 42, 
2019/11/21, 28, 
2019/11/22, 22, 
2019/11/23, 30, 
2019/11/24, 24, 
2019/11/25, 20, 
2019/11/26, 35, 
2019/11/27, 52, 
2019/11/28, 51, 
2019/11/29, 35, 
2019/11/30, 28, 
2019/12/1, 42, 
2019/12/2, 33, 
2019/12/3, 35, 
2019/12/4, 50, 
2019/12/5, 52, 
2019/12/6, 41, 
2019/12/7, 38, 
2019/12/8, 28, 
2019/12/9, 18, 
2019/12/10, 21, 
2019/12/11, 21, 
2019/12/12, 25, 
2019/12/13, 29, 
2019/12/14, 34, 
2019/12/15, 35, 
2019/12/16, 44, 
2019/12/17, 51, 
2019/12/18, 49, 
2019/12/19, 35, 
2019/12/20, 22, 
2019/12/21, 44, 
2019/12/22, 51, 
2019/12/23, 47, 
2019/12/24, 32, 
2019/12/25, 24, 
2019/12/26, 38, 
2019/12/27, 38, 
2019/12/28, 27, 
2019/7/1, 11, 
2019/7/2, 80, 
2019/7/3, 74, 
2019/7/4, 79, 
2019/7/5, 70, 
2019/7/6, 62, 
2019/7/7, 55, 
2019/7/8, 48, 
2019/7/9, 61, 
2019/7/10, 72, 
2019/7/11, 71, 
2019/7/12, 59, 
2019/7/13, 83, 
2019/7/14, 94, 
2019/7/15, 83, 
2019/7/16, 70, 
2019/7/17, 65, 
2019/7/18, 73, 
2019/7/19, 63, 
2019/7/20, 81, 
2019/7/21, 61, 
2019/7/22, 58, 
2019/7/23, 45, 
2019/7/24, 49, 
2019/7/25, 52, 
2019/7/26, 53, 
2019/7/27, 71, 
2019/7/28, 84, 
2019/7/29, 54, 
2019/7/30, 63, 
2019/7/31, 61, 
2019/8/1, 55, 
2019/8/2, 63, 
2019/8/3, 86, 
2019/8/4, 80, 
2019/8/5, 52, 
2019/8/6, 59, 
2019/8/7, 54, 
2019/8/8, 49, 
2019/8/9, 52, 
2019/8/10, 69, 
2019/8/11, 74, 
2019/8/12, 62, 
2019/8/13, 66, 
2019/8/14, 52, 
2019/8/15, 48, 
2019/8/16, 51, 
2019/8/17, 35, 
2019/8/18, 50, 
2019/8/19, 47, 
2019/8/20, 54, 
2019/8/21, 62, 
2019/8/22, 57, 
2019/8/23, 63, 
2019/8/24, 59, 
2019/8/25, 56, 
2019/8/26, 45, 
2019/8/27, 60, 
2019/8/28, 58, 
2019/8/30, 28, 
2019/8/31, 53, 
2019/9/1, 48, 
2019/9/2, 44, 
2019/9/3, 41, 
2019/9/4, 42, 
2019/9/5, 33, 
2019/9/6, 37, 
2019/9/7, 32, 
2019/9/8, 26, 
2019/9/9, 13, 
2019/9/10, 21, 
2019/9/11, 19, 
2019/9/12, 28, 
2019/9/13, 34, 
2019/9/14, 30, 
2019/9/15, 27, 
2019/9/16, 18, 
2019/9/17, 19, 
2019/9/18, 29, 
2019/9/19, 39, 
2019/9/20, 37, 
2019/9/21, 48, 
2019/9/22, 41, 
2019/9/23, 26, 
2019/9/24, 25, 
2019/9/25, 29, 
2019/9/26, 26, 
2019/9/27, 18, 
2019/9/28, 25, 
2019/9/29, 26, 
2019/9/30, 16, 
2019/4/1, 39, 
2019/4/2, 46, 
2019/4/3, 48, 
2019/4/4, 37, 
2019/4/5, 50, 
2019/4/6, 57, 
2019/4/7, 52, 
2019/4/8, 49, 
2019/4/9, 45, 
2019/4/10, 57, 
2019/4/11, 60, 
2019/4/12, 45, 
2019/4/13, 39, 
2019/4/14, 52, 
2019/4/15, 60, 
