date, pm25, o3, no2, so2, co
2020/1/2, 13, 23, 15, 2, 2
2020/1/3, 26, 31, 4, 53, 1
2020/1/4, 17, 27, 4, 47, 1
2020/1/5, 15, 24, 5, , 1
2020/1/6, 9, 26, 6, 1, 1
2020/1/7, 12, 27, 6, 1, 1
2020/1/8, 17, 10, 16, 1, 3
2020/1/9, 34, 22, 8, 1, 2
2020/1/10, 13, 29, 4, , 1
2020/1/11, 21, 29, 2, 1, 1
2020/1/12, 12, 24, 9, , 2
2020/1/13, 25, 23, 7, , 2
2020/1/14, 17, 29, 5, , 1
2020/1/15, 9, , , , 1
2019/10/1, 15, 13, 15, 1, 3
2019/10/2, 24, 24, 12, 1, 2
2019/10/3, 19, 22, 9, , 2
2019/10/4, 12, 17, 10, 1, 2
2019/10/5, 19, 15, 8, 1, 2
2019/10/6, 18, 24, 7, 1, 2
2019/10/7, 18, 24, 6, 1, 1
2019/10/8, 9, 19, 6, , 2
2019/10/9, 14, 14, 9, , 2
2019/10/10, 20, 19, 12, 1, 2
2019/10/11, 22, 12, 17, 1, 3
2019/10/12, 39, 15, 14, 1, 2
2019/10/13, 42, 16, 16, 1, 2
2019/10/14, 36, 11, 16, 1, 3
2019/10/15, 46, 19, 13, 1, 3
2019/10/16, 33, 24, 7, , 1
2019/10/17, 18, 22, 8, , 2
2019/10/18, 17, 23, 7, , 2
2019/10/19, 12, 23, 6, , 1
2019/10/20, 15, 23, 8, , 1
2019/10/21, 25, 23, 5, , 1
2019/10/22, 18, 15, 8, , 2
2019/10/23, 20, 4, 15, 2, 4
2019/10/24, 42, 18, 12, 1, 3
2019/10/25, 29, 21, 7, 1, 2
2019/10/26, 18, 18, 6, , 2
2019/10/27, 16, 13, 10, 1, 2
2019/10/28, 26, 26, 6, , 2
2019/10/29, 12, 15, 12, 1, 2
2019/10/30, 21, 7, 21, 2, 4
2019/10/31, 46, 10, 14, 1, 3
2019/11/1, 46, 11, 14, 1, 3
2019/11/2, 50, 13, 11, 1, 3
2019/11/3, 49, 9, 10, , 3
2019/11/4, 44, 8, 11, 1, 3
2019/11/5, 32, 4, 12, 1, 3
2019/11/6, 46, 1, 16, 1, 4
2019/11/7, 38, 11, 14, 2, 4
2019/11/8, 44, 12, 10, , 2
2019/11/9, 37, 8, 10, , 2
2019/11/10, 33, 5, 13, 1, 3
2019/11/11, 35, 5, 13, 1, 3
2019/11/12, 39, 9, 10, 1, 3
2019/11/13, 34, 1, 14, 2, 3
2019/11/14, 43, 22, 8, 1, 2
2019/11/15, 26, 11, 12, 1, 3
2019/11/16, 27, 16, 9, , 2
2019/11/17, 20, 16, 10, 1, 2
2019/11/18, 18, 18, 7, , 2
2019/11/19, 14, 11, 9, , 2
2019/11/20, 21, 2, 14, 2, 4
2019/11/21, 38, 1, 17, 2, 6
2019/11/22, 55, 21, 10, 2, 4
2019/11/23, 42, 23, 6, , 2
2019/11/24, 19, 23, 9, 1, 2
2019/11/25, 14, 24, 6, , 2
2019/11/26, 9, 25, 6, , 2
2019/11/27, 14, 20, 6, , 2
2019/11/28, 18, 16, 10, , 2
2019/11/29, 24, 19, 10, 1, 3
2019/11/30, 30, 23, 9, 1, 2
2019/12/1, 17, 12, 18, 2, 4
2019/12/2, 37, 7, 17, 2, 3
2019/12/3, 36, 12, 13, 1, 2
2019/12/4, 37, 15, 11, 2, 3
2019/12/5, 45, 3, 14, 2, 5
2019/12/6, 41, 13, 10, 1, 3
2019/12/7, 22, 10, 10, 1, 2
2019/12/8, 30, 6, 9, , 2
2019/12/9, 28, 1, 13, 1, 3
2019/12/10, 36, 10, 14, 1, 3
2019/12/11, 28, 28, 8, 1, 2
2019/12/12, 17, 25, 10, 1, 2
2019/12/13, 11, 17, 10, , 2
2019/12/14, 22, 16, 10, , 2
2019/12/15, 18, 13, 12, 1, 2
2019/12/16, 12, 10, 19, 2, 4
2019/12/17, 28, 11, 19, 2, 4
2019/12/18, 34, 21, 10, 1, 2
2019/12/19, 14, 28, 16, 1, 2
2019/12/20, 13, 27, 7, , 2
2019/12/21, 13, 16, 6, , 2
2019/12/22, 12, 12, 13, 1, 2
2019/12/23, 20, 8, 15, , 3
2019/12/24, 25, 7, 11, , 3
2019/12/25, 32, 2, 15, , 4
2019/12/26, 40, 13, 11, 36, 3
2019/12/27, 22, 9, 10, 1, 3
2019/12/28, 27, , , , 
2019/7/1, 22, 21, 6, 1, 1
2019/7/2, 10, 14, 8, 1, 2
2019/7/3, 16, 22, 11, 2, 2
2019/7/4, 31, 19, 8, 2, 1
2019/7/5, 34, 23, 7, 1, 1
2019/7/6, 14, 21, 4, 1, 1
2019/7/7, 14, 27, 13, 2, 2
2019/7/8, 21, 23, 13, 2, 2
2019/7/9, 30, 11, 6, 1, 1
2019/7/10, 16, 13, 8, 1, 1
2019/7/11, 13, 18, 10, 2, 1
2019/7/12, 17, 20, 5, 1, 1
2019/7/13, 16, 29, 6, 1, 1
2019/7/14, 19, 23, 6, 1, 1
2019/7/15, 13, 20, 14, 2, 1
2019/7/16, 20, 16, 3, 1, 1
2019/7/17, 6, 23, 3, 1, 1
2019/7/18, 11, 20, 4, 1, 1
2019/7/19, 14, 27, 7, 1, 1
2019/7/20, 16, 35, 7, 1, 1
2019/7/21, 24, 27, 7, 1, 1
2019/7/22, 20, 18, 6, 1, 1
2019/7/23, 14, 29, 4, 1, 1
2019/7/24, 12, 28, 6, 1, 1
2019/7/25, 15, 23, 8, 2, 1
2019/7/26, 15, 24, 4, 1, 1
2019/7/27, 10, 27, 3, 1, 1
2019/7/28, 15, 27, 9, 2, 1
2019/7/29, 18, 25, 8, , 1
2019/7/30, 15, 27, 12, 1, 1
2019/7/31, 21, 29, 6, 1, 1
2019/8/1, 14, 22, 7, 1, 1
2019/8/2, 16, 33, 5, 1, 2
2019/8/3, 40, 36, 7, 1, 2
2019/8/4, 39, 38, 17, 2, 3
2019/8/5, 48, 25, 16, 1, 2
2019/8/6, 41, 25, 7, 1, 2
2019/8/7, 30, 27, 2, 1, 1
2019/8/8, 14, 26, 9, 1, 2
2019/8/9, 23, 24, 13, 2, 2
2019/8/10, 26, 22, 3, 1, 1
2019/8/11, 13, 23, 10, 1, 2
2019/8/12, 17, 33, 10, 1, 2
2019/8/13, 21, 34, 10, 1, 2
2019/8/14, 24, 25, 8, 1, 1
2019/8/15, 20, 21, 4, 1, 1
2019/8/16, 24, 26, 3, 1, 1
2019/8/17, 21, 23, 7, 1, 1
2019/8/18, 19, 28, 6, 1, 1
2019/8/19, 17, 34, 12, 2, 2
2019/8/20, 27, 21, 8, 1, 2
2019/8/21, 23, 20, 11, 1, 2
2019/8/22, 23, 21, 11, 2, 3
2019/8/23, 32, 26, 5, 1, 2
2019/8/24, 21, 30, 6, 1, 1
2019/8/25, 20, 31, 5, 1, 2
2019/8/26, 32, 30, 7, 2, 2
2019/8/27, 30, 24, 12, 6, 2
2019/8/28, 28, 29, 10, 2, 2
2019/8/29, 29, 26, 9, 1, 1
2019/8/30, 24, 27, 10, 1, 2
2019/8/31, 26, 26, 4, 1, 1
2019/9/1, 13, 28, 7, 1, 2
2019/9/2, 22, 24, 17, 2, 2
2019/9/3, 31, 23, 11, , 1
2019/9/4, 23, 22, 12, 1, 2
2019/9/5, 31, 26, 11, 1, 2
2019/9/6, 30, 19, 8, 1, 1
2019/9/7, 20, 21, 5, , 1
2019/9/8, 9, 23, 6, , 1
2019/9/9, 10, 22, 10, , 2
2019/9/10, 17, 26, 8, 1, 2
2019/9/11, 15, 27, 6, 1, 2
2019/9/12, 15, 24, 4, 1, 1
2019/9/13, 12, 22, 5, , 1
2019/9/14, 10, 22, 6, , 1
2019/9/15, 10, 21, 8, 1, 2
2019/9/16, 14, 15, 6, 1, 2
2019/9/17, 11, 18, 10, 1, 2
2019/9/18, 14, 19, 14, 1, 2
2019/9/19, 24, 12, 10, 1, 2
2019/9/20, 22, 16, 6, 1, 1
2019/9/21, 16, 15, 5, , 1
2019/9/22, 16, 21, 6, 1, 1
2019/9/23, 16, 23, 7, 1, 1
2019/9/24, 16, 25, 9, 1, 2
2019/9/25, 31, 22, 8, 1, 1
2019/9/26, 16, 25, 4, , 1
2019/9/27, 12, 20, 4, , 1
2019/9/28, 10, 16, 5, , 2
2019/9/29, 7, 20, 5, , 2
2019/9/30, 8, 18, 10, 1, 2
2019/4/1, 27, 30, 10, 1, 2
2019/4/2, 22, 33, 7, 1, 2
2019/4/3, 19, 31, 8, 1, 2
2019/4/4, 19, 32, 6, 1, 2
2019/4/5, 13, 36, 4, 1, 2
2019/4/6, 13, 33, 4, 1, 2
2019/4/7, 10, 23, 11, 1, 2
2019/4/8, 18, 30, 5, 1, 2
2019/4/9, 8, 29, 6, 1, 2
2019/4/10, 7, 33, 4, 1, 2
2019/4/11, 3, 26, 12, 1, 2
2019/4/12, 15, 34, 3, , 1
2019/4/13, 9, 35, 2, , 1
2019/4/14, 9, 36, 7, 1, 2
2019/4/15, 7, 27, 8, 1, 2
2019/4/16, 12, 30, 3, 1, 1
2019/4/17, 5, 24, 8, 1, 2
2019/4/18, 12, 30, 6, 1, 2
2019/4/19, 11, 29, 5, 1, 2
2019/4/20, 16, 34, 9, 1, 1
2019/4/21, 23, 28, 9, 1, 2
2019/4/22, 20, 32, 4, 1, 1
2019/4/23, 10, 37, 5, 1, 1
2019/4/24, 19, 27, 9, 1, 2
2019/4/25, 22, 36, 8, 1, 2
2019/4/26, 21, 33, 3, 1, 1
2019/4/27, 12, 31, 5, 1, 2
2019/4/28, 14, 36, 4, 1, 2
2019/4/29, 10, 36, 6, 1, 2
2019/4/30, 13, 35, 6, 1, 2
2019/5/1, 21, 35, 5, 1, 1
2019/5/2, 19, 31, 9, 1, 2
2019/5/3, 20, 29, 9, 1, 2
2019/5/4, 19, 31, 8, 1, 2
2019/5/5, 25, 31, 9, 1, 2
2019/5/6, 24, 34, 9, 1, 2
2019/5/7, 20, 31, 13, 1, 2
2019/5/8, 30, 33, 6, 1, 2
