date, pm25, o3
2020/1/2, 19, 
2020/1/3, 22, 
2020/1/4, 20, 
2020/1/5, 15, 
2020/1/6, 13, 
2020/1/7, 12, 
2020/1/8, 12, 
2020/1/9, 30, 
2020/1/10, 28, 
2020/1/11, 20, 
2020/1/12, 28, 
2020/1/13, 34, 
2020/1/14, 30, 
2020/1/15, 53, 
2020/1/16, 23, 
2019/10/1, 13, 11
2019/10/2, 11, 11
2019/10/3, 15, 16
2019/10/4, 14, 
2019/10/5, 7, 
2019/10/6, 10, 5
2019/10/7, 9, 30
2019/10/8, 8, 36
2019/10/9, 15, 28
2019/10/10, 19, 25
2019/10/11, 11, 24
2019/10/12, 14, 20
2019/10/13, 11, 23
2019/10/14, 16, 21
2019/10/15, 18, 18
2019/10/16, 13, 27
2019/10/17, 16, 33
2019/10/18, 21, 28
2019/10/19, 24, 26
2019/10/20, 29, 27
2019/10/21, 16, 24
2019/10/22, 9, 21
2019/10/23, 13, 23
2019/10/24, 16, 25
2019/10/25, 21, 28
2019/10/26, 26, 16
2019/10/27, 27, 24
2019/10/28, 20, 24
2019/10/29, 27, 20
2019/10/30, 34, 18
2019/10/31, 37, 18
2019/11/1, 35, 23
2019/11/2, 15, 22
2019/11/3, 29, 16
2019/11/4, 22, 
2019/11/5, 23, 
2019/11/6, 21, 
2019/11/7, 24, 
2019/11/8, 16, 
2019/11/9, 41, 
2019/11/10, 29, 
2019/11/11, 14, 
2019/11/12, 16, 
2019/11/13, 21, 
2019/11/14, 36, 
2019/11/15, 42, 
2019/11/16, 64, 
2019/11/17, 47, 
2019/11/18, 23, 
2019/11/19, 30, 
2019/11/20, 24, 
2019/11/21, 22, 
2019/11/22, 19, 
2019/11/23, 24, 
2019/11/24, 19, 
2019/11/25, 20, 
2019/11/26, 12, 
2019/11/27, 10, 
2019/11/28, 11, 
2019/11/29, 21, 
2019/11/30, 14, 
2019/12/1, 14, 
2019/12/2, 25, 
2019/12/3, 22, 
2019/12/4, 18, 
2019/12/5, 46, 
2019/12/6, 28, 
2019/12/7, 34, 
2019/12/8, 35, 
2019/12/9, 46, 
2019/12/10, 32, 
2019/12/11, 27, 
2019/12/12, 47, 
2019/12/13, 69, 
2019/12/14, 42, 
2019/12/15, 16, 
2019/12/16, 29, 
2019/12/17, 26, 
2019/12/18, 28, 
2019/12/19, 64, 
2019/12/20, 51, 
2019/12/21, 59, 
2019/12/22, 44, 
2019/12/23, 50, 
2019/12/24, 62, 
2019/12/25, 61, 
2019/12/26, 37, 
2019/12/27, 42, 
2019/12/28, 46, 
2019/7/1, 15, 33
2019/7/2, 17, 30
2019/7/3, 24, 40
2019/7/4, 28, 35
2019/7/5, 22, 28
2019/7/6, 48, 30
2019/7/7, 61, 35
2019/7/8, 55, 36
2019/7/9, 58, 31
2019/7/10, 13, 34
2019/7/11, 19, 38
2019/7/12, 26, 29
2019/7/13, 30, 40
2019/7/14, 30, 32
2019/7/15, 31, 29
2019/7/16, 18, 34
2019/7/17, 12, 33
2019/7/18, 24, 36
2019/7/19, 32, 30
2019/7/20, 20, 28
2019/7/21, 20, 26
2019/7/22, 18, 35
2019/7/23, 27, 38
2019/7/24, 31, 39
2019/7/25, 39, 43
2019/7/26, 38, 35
2019/7/27, 27, 38
2019/7/28, 43, 29
2019/7/29, 20, 27
2019/7/30, 16, 30
2019/7/31, 21, 40
2019/8/1, 28, 39
2019/8/2, 34, 38
2019/8/3, 41, 43
2019/8/4, 37, 35
2019/8/5, 33, 30
2019/8/6, 27, 34
2019/8/7, 26, 27
2019/8/8, 20, 27
2019/8/9, 28, 26
2019/8/10, 23, 20
2019/8/11, 32, 31
2019/8/12, 27, 32
2019/8/13, 26, 23
2019/8/14, 23, 29
2019/8/15, 25, 30
2019/8/16, 20, 33
2019/8/17, 31, 30
2019/8/18, 17, 28
2019/8/19, 14, 33
2019/8/20, 16, 31
2019/8/21, 20, 26
2019/8/22, 19, 27
2019/8/23, 27, 27
2019/8/24, 26, 31
2019/8/25, 29, 28
2019/8/26, 24, 28
2019/8/27, 18, 25
2019/8/28, 18, 29
2019/8/29, 16, 31
2019/8/30, 27, 26
2019/8/31, 27, 32
2019/9/1, 27, 27
2019/9/2, 32, 30
2019/9/3, 25, 26
2019/9/4, 18, 27
2019/9/5, 25, 30
2019/9/6, 28, 22
2019/9/7, 23, 12
2019/9/8, 23, 18
2019/9/9, 25, 32
2019/9/10, 26, 31
2019/9/11, 14, 18
2019/9/12, 9, 17
2019/9/13, 13, 26
2019/9/14, 14, 30
2019/9/15, 24, 26
2019/9/16, 20, 35
2019/9/17, 33, 32
2019/9/18, 36, 27
2019/9/19, 16, 33
2019/9/20, 36, 27
2019/9/21, 29, 24
