date, pm10, o3, no2, so2
2019/9/22, 32, 26, 4, 
2019/9/23, 25, 37, 5, 
2019/9/24, 19, 35, 6, 
2019/9/25, 20, 27, 11, 
2019/9/26, 18, 30, 8, 
2019/9/27, 16, 28, 8, 
2019/9/28, 17, 24, 9, 
2019/9/29, 17, 32, 8, 
2019/4/1, 24, 43, 3, 1
2019/4/2, 21, 40, 3, 2
2019/4/3, 19, 42, 1, 2
2019/4/4, 18, 41, 5, 2
2019/4/5, 12, 40, 1, 2
2019/4/6, 12, 42, 1, 2
2019/4/7, 7, 36, 4, 2
2019/4/8, 9, 43, 1, 2
2019/4/9, 12, 41, 3, 2
2019/4/10, 9, 42, 2, 2
2019/4/11, 9, 44, 4, 2
2019/4/12, 10, 50, 4, 2
2019/4/13, 16, 56, 3, 2
2019/4/14, 15, 51, 2, 2
2019/4/15, 17, 47, 3, 1
2019/4/16, 18, 49, 3, 1
2019/4/17, 20, 45, , 1
2019/4/18, 22, 39, , 2
2019/4/19, 106, 49, , 2
2019/4/20, 63, 42, , 2
2019/4/21, 33, 42, , 2
2019/4/22, 24, 47, 3, 2
2019/4/23, 25, 41, 2, 2
2019/4/24, 34, 39, 3, 2
2019/4/25, 36, 40, 2, 2
2019/4/26, 17, 43, 3, 2
2019/4/27, 13, 42, 3, 2
2019/4/28, 11, 39, 2, 1
2019/4/29, 9, 37, 2, 
2019/4/30, 13, 9, 5, 
2019/5/1, 12, 44, 1, 
2019/5/2, 12, 44, 3, 1
2019/5/3, 13, 40, 2, 1
2019/5/4, 9, 39, 1, 1
2019/5/5, 10, 40, 4, 1
2019/5/6, 18, 43, 4, 1
2019/5/7, 16, 43, 4, 1
2019/5/8, 25, 35, 3, 1
2019/5/9, 23, 32, 4, 1
2019/5/10, 16, 37, 2, 1
2019/5/11, 15, 39, 1, 1
2019/5/12, 14, 44, 4, 1
2019/5/13, 16, 46, 5, 1
2019/5/14, 17, 49, 4, 1
2019/5/15, 14, 47, 4, 
2019/5/16, 16, 45, 3, 
2019/5/17, 18, 43, 6, 
2019/5/18, 14, 40, 4, 
2019/5/19, 12, 32, 4, 
2019/5/20, 8, 40, 6, 
2019/5/21, 13, 39, 8, 1
2019/5/22, 14, 41, 9, 1
2019/5/23, 12, 34, 6, 1
2019/5/24, 13, 41, 3, 1
2019/5/25, 8, 35, 4, 1
2019/5/26, 6, 44, 5, 1
2019/5/27, 9, 36, 3, 1
2019/5/28, 10, 32, 2, 1
2019/5/29, 12, 35, 4, 1
2019/5/30, 13, 37, 6, 1
2019/5/31, 13, 39, 5, 1
2019/6/1, 13, 43, 4, 1
2019/6/2, 12, 45, 4, 1
2019/6/3, 9, 38, 7, 1
2019/6/4, 10, 44, 3, 1
2019/6/5, 15, 41, 4, 1
2019/6/6, 25, 40, 6, 1
2019/6/7, 20, 39, 3, 1
2019/6/8, 24, 47, 2, 1
2019/6/9, 25, 44, 3, 1
2019/6/10, 24, 39, 6, 1
2019/6/11, 27, 38, 2, 1
2019/6/12, 15, 41, 1, 1
2019/6/13, 15, 42, 2, 1
2019/6/14, 22, 48, 7, 2
2019/6/15, 29, 40, 3, 1
2019/6/16, 24, 39, 7, 1
2019/6/17, 15, 39, 5, 1
2019/6/18, 15, 39, 4, 1
2019/6/19, 13, 31, 6, 
2019/6/20, 22, 35, 5, 
2019/6/21, 23, 37, 2, 
2019/6/22, 19, 44, 2, 
2019/6/23, 14, 37, 2, 
2019/6/24, 20, 36, 3, 
2019/6/25, 43, 43, 2, 
2019/6/26, 43, 47, 2, 
2019/6/27, 31, 42, 11, 
2019/6/28, 23, 44, 11, 
2019/6/29, 25, 48, 5, 
2019/6/30, 24, 46, 4, 
2019/1/1, 14, 24, 3, 1
2019/1/2, 14, 26, 5, 1
2019/1/3, 13, 27, 4, 1
2019/1/4, 16, 23, 4, 1
2019/1/5, 16, 7, 3, 1
2019/1/6, 15, , , 
2019/1/11, 14, 27, 4, 2
2019/1/12, 15, 27, 3, 2
2019/1/13, 17, 24, 6, 2
2019/1/14, 16, 25, 5, 2
2019/1/15, 16, 32, 5, 2
2019/1/16, 24, 24, 4, 2
2019/1/17, 20, 27, 5, 2
2019/1/18, 17, 26, 4, 2
2019/1/19, 16, 31, 1, 2
2019/1/20, 15, 29, 5, 2
2019/1/21, 10, 30, 4, 1
2019/1/22, 13, 30, 2, 2
2019/1/23, 12, 37, , 1
2019/1/24, 12, 29, 2, 
2019/1/25, 12, 28, 3, 1
2019/1/26, 11, 30, 2, 1
2019/1/27, 12, 34, 1, 1
2019/1/29, 13, 31, 6, 1
2019/1/30, 11, 29, 2, 1
2019/1/31, 15, 33, 1, 1
2019/2/1, 18, 39, 1, 2
2019/2/2, 15, 34, , 1
2019/2/3, 12, 35, 3, 1
2019/2/4, 12, 30, 3, 1
2019/2/5, 11, 30, 7, 2
2019/2/6, 12, 27, 7, 2
2019/2/7, 18, 33, 4, 1
2019/2/8, 23, 36, 4, 2
2019/2/9, 20, 34, 2, 2
2019/2/10, 29, 35, 4, 1
2019/2/11, 16, 32, 6, 2
2019/2/12, 17, 34, 5, 1
2019/2/13, 17, 36, 7, 1
2019/2/14, 17, 35, 4, 1
2019/2/15, 15, 24, 4, 1
2019/2/16, 14, 33, 6, 
2019/2/17, 19, 10, 5, 
2019/2/18, 18, , , 
2019/2/21, 19, 22, 4, 1
2019/2/22, 23, 18, 6, 1
2019/2/27, 23, 35, 6, 2
2019/2/28, 21, 38, 6, 1
2019/3/11, 17, 41, 1, 1
2019/3/15, 14, , , 
2019/3/18, 23, 33, 5, 1
2019/3/19, 20, 39, 1, 2
2019/3/20, 14, 44, 1, 2
2019/3/21, 18, 46, 1, 2
2019/3/22, 23, 44, 2, 1
2019/3/23, 26, 44, 4, 1
2019/3/24, 26, 47, 5, 2
2019/3/25, 24, 43, 3, 1
2019/3/26, 21, 43, 2, 2
2019/3/27, 22, 48, 3, 2
2019/3/28, 16, 48, 4, 2
2019/3/29, 17, 44, 2, 1
2019/3/30, 19, 41, 1, 1
2019/3/31, 17, 43, 4, 1
2018/10/1, 17, 30, 3, 2
2018/10/2, 25, 27, 2, 1
2018/10/3, 21, 28, 2, 1
2018/10/4, 20, 33, 3, 1
2018/10/5, 21, 30, 4, 1
2018/10/6, 20, 20, 2, 
2018/10/7, 21, 29, 1, 2
2018/10/9, 10, 17, 6, 2
2018/10/10, 13, 26, 4, 2
2018/10/11, 18, 25, 4, 2
2018/10/12, 20, 24, 2, 2
2018/10/13, 19, 29, 1, 2
2018/10/14, 19, 28, 1, 2
2018/10/15, 14, 30, 5, 2
2018/10/16, 13, 29, 1, 2
2018/10/17, 15, 29, 2, 2
2018/10/18, 11, 26, 5, 2
2018/10/19, 11, 31, 2, 2
2018/10/20, 12, 29, 1, 2
2018/10/21, 20, 35, 2, 2
2018/10/22, 22, 35, 4, 2
2018/10/23, 21, 38, 6, 1
2018/10/24, 19, 37, 4, 1
2018/10/25, 21, 45, 5, 1
2018/10/26, 15, 26, 3, 1
2018/10/27, 16, 27, 1, 1
2018/10/28, 8, 28, 2, 
2018/10/29, 6, 32, 5, 1
2018/10/30, 8, 33, 4, 1
2018/10/31, 19, 27, 3, 1
2018/11/1, 11, 25, 4, 1
2018/11/2, 9, 30, 4, 1
2018/11/3, 10, 31, 4, 1
2018/11/4, 11, 31, 6, 1
2018/11/5, 13, 32, 3, 1
2018/11/6, 11, 35, 3, 1
2018/11/7, 12, 31, 5, 1
2018/11/8, 15, 31, 5, 1
2018/11/9, 13, 31, 4, 1
2018/11/10, 14, 24, 7, 1
2018/11/11, 15, 23, 8, 1
2018/11/12, 18, 23, 6, 1
2018/11/13, 23, 27, 4, 1
2018/11/14, 18, 27, 2, 1
2018/11/15, 20, 28, 3, 1
2018/11/16, 22, 31, 4, 1
2018/11/17, 18, 33, 3, 1
2018/11/18, 17, 30, 2, 1
2018/11/19, 11, 31, 3, 1
2018/11/20, 10, 30, 4, 1
2018/11/21, 14, 17, 6, 1
2018/11/22, 19, 25, 5, 1
2018/11/23, 19, 25, 4, 1
2018/11/24, 20, 32, 2, 1
2018/11/25, 17, 30, 4, 1
2018/11/26, 14, 29, 6, 1
2018/11/27, 13, 14, 5, 1
2018/11/28, 15, 28, 7, 1
2018/11/29, 19, 32, 5, 1
2018/11/30, 18, 25, 8, 1
2018/12/1, 15, 20, 4, 1
2018/12/2, 15, 17, 16, 2
2018/12/3, 19, 16, 11, 2
2018/12/4, 22, 21, 12, 2
2018/12/5, 21, 23, 5, 2
2018/12/6, 23, 27, 5, 1
2018/12/7, 15, 26, 5, 2
2018/12/8, 16, 25, 4, 1
2018/12/9, 16, 27, 7, 1
2018/12/10, 16, 26, 6, 1
2018/12/11, 23, 18, 9, 1
2018/12/12, 20, 27, 4, 1
2018/12/13, 20, 27, 6, 1
2018/12/14, 11, 28, 4, 1
2018/12/15, 14, 27, 3, 1
2018/12/16, 12, 28, 2, 
2018/12/17, 9, 30, 6, 1
2018/12/18, 10, 27, 4, 2
2018/12/19, 11, 19, 7, 2
2018/12/20, 13, 29, 5, 1
2018/12/21, 16, 26, 5, 1
2018/12/22, 12, 20, 6, 2
2018/12/23, 16, 20, 6, 1
2018/12/24, 17, 8, 2, 1
2018/12/25, 18, 25, 5, 1
2018/12/26, 17, 23, 6, 1
2018/12/27, 20, 17, 3, 1
2018/12/28, 19, 26, 3, 1
2018/12/29, 17, 23, 2, 2
2018/12/30, 17, , , 
2018/7/1, 23, 36, 2, 2
2018/7/2, 21, 32, 6, 2
2018/7/3, 29, 35, 9, 3
2018/7/4, 23, 37, 3, 2
2018/7/5, 26, 32, 4, 2
2018/7/6, 29, 33, 4, 2
2018/7/7, 20, 38, 3, 2
2018/7/8, 20, 37, 8, 3
2018/7/9, 25, 39, 7, 2
2018/7/10, 23, 31, 4, 2
2018/7/11, 26, 38, 5, 2
2018/7/12, 31, 35, 2, 2
2018/7/13, 34, 34, 2, 2
2018/7/14, 50, 25, 5, 2
2018/7/15, 44, 38, 2, 2
2018/7/16, 33, 34, 4, 2
2018/7/17, 28, 38, 2, 2
2018/7/18, 25, 33, 3, 2
2018/7/19, 22, 31, 5, 2
2018/7/20, 23, 34, 2, 2
2018/7/21, 27, 31, 2, 2
2018/7/22, 20, 30, 3, 2
2018/7/23, 14, 30, 5, 2
2018/7/24, 12, 33, 4, 1
2018/7/25, 28, 30, 6, 1
2018/7/26, 24, 29, 4, 1
2018/7/27, 25, 33, 3, 1
2018/7/28, 25, 34, 4, 1
2018/7/29, 35, 30, 4, 1
2018/7/30, 28, 21, 4, 1
2018/7/31, 30, 30, 2, 1
2018/8/1, 27, 39, 2, 2
2018/8/2, 27, 39, 2, 2
2018/8/3, 28, 34, 9, 2
2018/8/4, 22, 44, 4, 2
2018/8/5, 26, 41, 8, 2
2018/8/6, 26, 32, 5, 2
2018/8/7, 20, 28, 2, 2
2018/8/8, 14, 30, 3, 2
2018/8/9, 18, 30, 2, 2
2018/8/10, 18, 28, 2, 1
2018/8/11, 18, 26, 2, 
2018/8/12, 14, 29, 3, 1
2018/8/13, 19, 30, 2, 2
2018/8/14, 24, 24, 1, 1
2018/8/15, 15, 25, 8, 2
2018/8/16, 10, 28, 4, 2
2018/8/17, 15, 27, 5, 3
2018/8/18, 9, 33, 5, 3
2018/8/19, 12, 37, 3, 2
2018/8/20, 12, 37, 5, 1
2018/8/21, 16, 35, 8, 2
2018/8/22, 19, 35, 4, 2
2018/8/23, 22, 38, 5, 2
2018/8/24, 20, 36, 4, 1
2018/8/25, 22, 32, 3, 
2018/8/26, 20, 27, 2, 1
2018/8/27, 19, 26, 3, 2
2018/8/28, 17, 25, 3, 2
2018/8/29, 15, 30, 2, 2
2018/8/30, 18, 33, 3, 1
2018/8/31, 20, 26, 3, 
2018/9/1, 20, 29, 2, 
2018/9/2, 19, , , 
2018/9/3, 21, , , 
2018/9/7, 21, , , 
2018/9/10, 15, 32, 1, 1
2018/9/11, 22, 28, 4, 1
2018/9/12, 38, 22, 3, 
2018/9/13, 26, , , 
2018/9/17, 20, 24, 3, 2
2018/9/18, 24, 22, 3, 2
2018/9/19, 18, 25, 3, 2
2018/9/20, 16, 27, 3, 2
2018/9/21, 15, 26, 3, 1
2018/9/22, 10, 27, 4, 1
2018/9/23, 11, 6, 8, 1
2018/9/24, 15, 28, 2, 1
2018/9/25, 16, 32, 1, 1
2018/9/26, 17, 33, 3, 2
2018/9/27, 16, 33, 5, 2
2018/9/28, 16, 32, 7, 2
2018/9/29, 18, 35, 5, 2
2018/9/30, 19, 32, 4, 2
2018/4/1, 11, 48, 1, 1
2018/4/2, 15, 46, 2, 1
2018/4/3, 31, 42, 1, 1
2018/4/4, 18, 43, 2, 1
2018/4/5, 12, 46, 3, 1
2018/4/6, 13, 46, 2, 1
2018/4/7, 24, 44, , 1
2018/4/8, 21, 51, 2, 1
2018/4/9, 10, 46, 2, 1
2018/4/10, 14, 46, 1, 1
2018/4/11, 15, 48, 1, 1
2018/4/12, 14, 46, 2, 1
2018/4/13, 18, 45, 1, 1
2018/4/14, 15, 48, 1, 1
2018/4/15, 16, 49, 1, 1
2018/4/16, 15, 45, 4, 1
2018/4/17, 12, 46, 6, 1
2018/4/18, 15, 47, 2, 1
2018/4/19, 20, 48, 1, 1
2018/4/20, 23, 48, 2, 1
2018/4/21, 21, 49, 2, 1
2018/4/22, 19, 46, 1, 1
2018/4/23, 21, 47, 1, 2
2018/4/24, 28, 44, 2, 2
2018/4/25, 21, 41, 1, 1
2018/4/26, 20, 46, 2, 2
2018/4/27, 17, 48, 4, 2
2018/4/28, 21, 48, 1, 2
2018/4/29, 18, 49, 2, 2
2018/4/30, 14, 46, 1, 2
2018/5/1, 12, 60, 1, 1
2018/5/2, 8, 45, 2, 1
2018/5/3, 12, 43, 1, 1
2018/5/4, 12, 43, 1, 1
2018/5/5, 11, 59, 5, 1
2018/5/6, 15, 49, 2, 
2018/5/7, 18, 47, 2, 1
2018/5/8, 14, 56, 4, 1
2018/5/9, 18, 60, 6, 1
2018/5/10, 22, 48, 9, 1
2018/5/11, 18, 58, 16, 1
2018/5/12, 18, 55, 16, 1
2018/5/13, 13, 48, 15, 1
2018/5/14, 4, 51, 16, 1
2018/5/15, 7, 63, 13, 1
2018/5/16, 9, 66, 17, 1
2018/5/17, 10, 67, 14, 1
2018/5/18, 13, 61, 18, 1
2018/5/19, 12, 75, 21, 1
2018/5/20, 12, 75, 19, 1
2018/5/21, 11, 60, 18, 1
2018/5/22, 17, 60, 18, 1
2018/5/23, 18, 60, 19, 1
2018/5/24, 16, 58, , 1
2018/5/25, 23, 53, , 1
2018/5/26, 38, 51, , 1
2018/5/27, 32, 50, , 1
2018/5/28, 24, 56, , 1
2018/5/29, 21, 59, , 1
2018/5/30, 19, 49, , 1
2018/5/31, 13, 41, , 1
2018/6/1, 12, , , 
2018/6/5, 16, 35, , 2
2018/6/6, 18, 38, , 2
2018/6/7, 12, 36, , 2
2018/6/8, 13, 38, , 2
2018/6/9, 15, 37, , 2
2018/6/10, 16, 34, , 2
2018/6/11, 16, 35, , 2
2018/6/12, 15, 38, , 2
2018/6/13, 14, 35, , 2
2018/6/14, 15, 34, 3, 2
2018/6/15, 17, 35, 4, 2
2018/6/16, 17, 30, 5, 2
2018/6/17, 15, 29, 4, 2
2018/6/18, 14, 32, 4, 2
2018/6/19, 16, 36, 3, 2
2018/6/20, 16, 40, 7, 2
2018/6/21, 16, 37, 6, 2
2018/6/22, 20, 35, 4, 1
2018/6/23, 16, 34, 5, 1
2018/6/24, 17, 34, 3, 2
2018/6/25, 17, 41, 4, 2
2018/6/26, 17, 33, 9, 2
2018/6/27, 16, 32, 4, 2
2018/6/28, 18, 39, 2, 2
2018/6/29, 16, 38, 3, 2
2018/6/30, 19, 37, 2, 2
2018/2/13, 13, 40, 5, 1
2018/2/14, 13, 36, 13, 
2018/2/15, 13, 33, 12, 1
2018/2/16, 18, 38, 1, 1
2018/2/17, 19, 37, 3, 2
2018/2/18, 15, 36, 4, 
2018/2/19, 13, 38, 4, 
2018/2/20, 13, 32, 2, 2
2018/2/21, 12, 32, 5, 2
2018/2/22, 13, 35, 6, 1
2018/2/23, 11, 35, 4, 1
2018/2/24, 15, 39, 3, 1
2018/2/25, 12, 47, 6, 1
2018/2/26, 15, 25, 1, 1
2018/2/27, 18, 41, 5, 1
2018/2/28, 15, 42, 2, 1
2018/3/1, 18, 42, 5, 1
2018/3/2, 18, 40, 2, 2
2018/3/3, 16, 42, 1, 1
2018/3/4, 12, 41, 2, 1
2018/3/5, 11, 42, 1, 1
2018/3/6, 11, 45, 3, 1
2018/3/7, 14, 40, 4, 1
2018/3/8, 23, 41, 5, 1
2018/3/9, 16, 35, 4, 1
2018/3/10, 20, 37, 3, 1
2018/3/11, 18, 40, 3, 1
2018/3/12, 17, 44, 4, 1
2018/3/13, 14, 40, 4, 1
2018/3/14, 17, 33, 1, 1
2018/3/15, 16, 46, 1, 1
2018/3/16, 10, 43, 1, 1
2018/3/17, 9, 40, 2, 1
2018/3/18, 8, 40, 1, 
2018/3/19, 9, 44, 1, 1
2018/3/20, 10, 43, 1, 1
2018/3/21, 12, 51, 2, 
2018/3/22, 12, 45, 3, 1
2018/3/23, 12, 50, , 1
2018/3/24, 15, 43, 1, 1
2018/3/25, 8, 46, 3, 1
2018/3/26, 9, 42, 2, 1
2018/3/27, 9, 48, 7, 1
2018/3/28, 15, 40, 3, 1
2018/3/29, 17, 40, 1, 1
2018/3/30, 14, 46, , 1
2018/3/31, 9, 45, 1, 1
2017/11/29, 5, 33, 2, 1
2017/11/30, 12, 36, 2, 1
2017/12/1, 7, 37, , 1
2017/12/2, 7, 37, 2, 1
2017/12/3, 9, 31, 7, 1
2017/12/4, 11, 15, 2, 1
2017/12/5, 5, , , 
2020/1/6, , 25, 7, 
2020/1/11, , 30, 4, 1
2020/1/12, , 34, 5, 1
2020/1/13, , 34, 5, 
2019/9/30, , 38, 5, 
2019/10/30, , 26, 7, 
2019/11/21, , 28, 6, 
2019/12/3, , 29, 5, 
2019/12/16, , 21, 6, 
2019/12/18, , 24, 9, 
2018/12/31, , 19, 3, 1
2019/1/10, , 27, 5, 2
2019/1/28, , 34, 2, 1
2019/2/19, , 37, 4, 2
2019/2/20, , 38, 5, 2
2019/2/23, , 13, 1, 
2019/2/26, , 45, 4, 2
2019/3/1, , 14, 4, 1
2019/3/3, , 42, 6, 2
2019/3/9, , 38, 2, 1
2019/3/10, , 33, 2, 2
2019/3/12, , 39, , 
2019/3/13, , 39, 3, 2
2019/3/14, , 29, 3, 1
2019/3/16, , 46, 2, 2
2019/3/17, , 36, 3, 2
2018/10/8, , 27, 3, 2
2018/9/6, , 32, 2, 2
2018/9/8, , 34, 2, 2
2018/9/9, , 35, 2, 2
2018/9/15, , 28, 3, 2
2018/9/16, , 26, 2, 2
2018/6/3, , 35, , 2
2018/6/4, , 32, , 2
2018/2/12, , 32, 2, 1
2017/11/28, , 25, 4, 1
2019/1/9, , , 4, 
2019/2/25, , , 4, 
