date, pm10, o3, no2, so2
2019/7/24, 19, 89, 11, 
2019/7/25, 33, 68, 10, 
2019/7/26, 40, 47, 7, 
2019/7/27, 26, 30, 6, 
2019/7/28, 27, 48, 8, 
2019/7/29, 24, 55, 11, 
2019/7/30, 19, 26, 7, 
2019/7/31, 16, 27, 8, 
2019/8/1, 13, 37, 12, 
2019/8/2, 18, 25, 5, 
2019/8/3, 15, 44, 6, 
2019/8/4, 10, 42, 12, 
2019/8/5, 10, 34, 9, 
2019/8/6, 13, 31, 6, 
2019/8/7, 13, 33, 8, 
2019/8/8, 12, 29, 13, 
2019/8/9, 17, 33, 3, 
2019/8/10, 12, 34, 5, 
2019/8/11, 12, 28, 7, 
2019/8/12, 11, 25, 8, 
2019/8/13, 11, 36, 8, 
2019/8/14, 10, 22, 6, 
2019/8/15, 7, 29, 8, 
2019/8/16, 12, 24, 3, 
2019/8/17, 9, 21, 6, 
2019/8/19, 11, 32, 9, 
2019/8/20, 15, 38, 12, 
2019/8/21, 15, 50, 16, 
2019/8/22, 19, 72, 16, 
2019/8/23, 19, 56, 10, 
2019/8/24, 19, 58, 12, 
2019/8/25, 20, 54, 17, 
2019/8/26, 25, 63, 16, 
2019/8/27, 28, 70, 15, 
2019/8/28, 23, 28, 16, 
2019/8/29, 21, 38, 12, 
2019/8/30, 19, 51, 11, 
2019/8/31, 19, 28, 6, 
2019/9/1, 16, 26, 14, 
2019/9/2, 11, 21, 15, 
2019/9/3, 13, 26, 9, 
2019/9/4, 13, 22, 8, 
2019/9/5, 12, 23, 12, 
2019/9/6, 12, 24, 7, 
2019/9/7, 9, 23, 11, 
2019/9/8, 7, 23, 14, 
2019/9/9, 12, 27, 14, 
2019/9/10, 17, 25, 14, 
2019/9/11, 18, 22, 9, 
2019/9/12, 10, 23, 8, 
2019/9/13, 13, 30, 12, 
2019/9/14, 10, 42, 11, 
2019/9/15, 17, 12, 11, 
2019/9/16, 14, 21, 12, 
2019/9/17, 13, 22, 12, 
2019/9/18, 19, 27, 11, 
2019/9/19, 16, 24, 13, 
2019/9/20, 17, 30, 14, 
2019/9/21, 15, 37, 10, 
2019/9/22, 15, 22, 13, 
2019/9/23, 12, 22, 10, 
2019/9/24, 9, 17, 10, 
2019/9/25, 10, 10, 10, 
2019/9/26, 9, 23, 10, 
2019/9/27, 10, 20, 5, 
2019/9/28, 6, 22, 5, 
2019/9/29, 5, 22, 12, 
2019/9/30, 6, 19, 11, 
2019/4/1, 14, 32, 14, 
2019/4/2, 21, 30, 9, 
2019/4/3, 15, 24, 14, 
2019/4/4, 10, 19, 12, 
2019/4/5, 12, 22, 12, 
2019/4/6, 29, 46, 12, 
2019/4/7, 38, 48, 14, 
2019/4/8, 33, 33, 8, 
2019/4/9, 30, 34, 7, 
2019/4/10, 21, 33, 8, 
2019/4/11, 15, 28, 7, 
2019/4/12, 10, 28, 7, 
2019/4/13, 11, 28, 6, 
2019/4/14, 15, 38, 7, 
2019/4/15, 16, 42, 9, 
2019/4/16, 18, 30, 19, 
2019/4/17, 18, 46, 10, 
2019/4/18, 20, 47, 9, 
2019/4/19, 19, 57, 9, 
2019/4/20, 15, 60, 10, 
2019/4/21, 39, 51, 6, 
2019/4/22, 67, 42, 6, 
2019/4/23, 85, 44, 10, 
2019/4/24, 22, 37, 5, 
2019/4/25, 11, 29, 10, 
2019/4/27, 5, 28, 9, 
2019/4/28, 5, 31, 10, 
2019/4/29, 13, 39, 7, 
2019/4/30, 15, 26, 13, 
2019/5/1, 25, 29, 14, 
2019/5/2, 34, 33, 8, 
2019/5/3, 18, 29, 6, 
2019/5/4, 5, 23, 7, 
2019/5/6, 13, 21, 15, 
2019/5/7, 18, 28, 12, 
2019/5/8, 16, 28, 7, 
2019/5/9, 9, 29, 11, 
2019/5/10, 10, 33, 9, 
2019/5/11, 14, 35, 7, 
2019/5/12, 11, 35, 7, 
2019/5/15, 10, 27, 6, 
2019/5/16, 7, 22, 8, 
2019/5/17, 10, 39, 10, 
2019/5/18, 12, 36, 12, 
2019/5/19, 14, 28, 11, 
2019/5/20, 17, 27, 8, 
2019/5/21, 19, 36, 10, 
2019/5/22, 13, 47, 13, 
2019/5/23, 18, 47, 13, 
2019/5/24, 19, 37, 7, 
2019/5/25, 13, 34, 9, 
2019/5/26, 13, 31, 7, 
2019/5/27, 11, 21, 12, 
2019/5/28, 13, 34, 8, 
2019/5/29, 9, 23, 7, 
2019/5/30, 8, 31, 8, 
2019/5/31, 9, 45, 12, 
2019/6/1, 13, 49, 12, 
2019/6/2, 18, 30, 11, 
2019/6/3, 13, 44, 6, 
2019/6/4, 16, 49, 7, 
2019/6/5, 15, 34, 7, 
2019/6/6, 15, 39, 8, 
2019/6/7, 11, 32, 4, 2
2019/6/8, 5, 35, 5, 3
2019/6/9, 10, 38, 4, 6
2019/6/10, 11, 34, 7, 4
2019/6/11, 13, 27, 10, 
2019/6/12, 15, 35, 5, 
2019/6/13, 9, 52, 10, 
2019/6/14, 10, 44, 9, 
2019/6/15, 15, 31, 12, 
2019/6/16, 14, 38, 11, 
2019/6/17, 12, 59, 13, 
2019/6/18, 16, 50, 12, 
2019/6/19, 20, 35, 6, 
2019/6/20, 16, 37, 8, 
2019/6/21, 15, 44, 6, 
2019/6/22, 15, 46, 6, 
2019/6/23, 17, 48, 7, 
2019/6/24, 16, 60, 9, 
2019/6/25, 17, 76, 13, 
2019/6/26, 22, 39, , 
2019/6/27, 15, 37, 7, 
2019/6/28, 9, 60, 11, 
2019/6/29, 17, 74, 6, 
2019/6/30, 19, 38, 7, 
2019/1/1, 29, 27, 12, 
2019/1/2, 17, 17, 16, 
2019/1/3, 21, 16, 14, 
2019/1/4, 14, 23, 6, 
2019/1/5, 12, 24, 6, 
2019/1/7, 17, 27, 7, 
2019/1/8, 15, 26, 9, 
2019/1/9, 9, 16, 16, 
2019/1/10, 13, 21, 15, 
2019/1/11, 19, 26, 8, 
2019/1/12, 9, 25, 6, 
2019/1/13, 8, 26, 12, 
2019/1/17, 9, 18, 20, 
2019/1/18, 15, 12, 19, 
2019/1/19, 10, 8, 17, 
2019/1/20, 17, 3, 23, 
2019/1/21, 41, 11, 16, 
2019/1/22, 31, 8, 16, 
2019/1/23, 26, 2, 20, 
2019/1/24, 37, 11, 20, 
2019/1/25, 47, 18, 10, 
2019/1/26, 22, 24, 6, 
2019/1/27, 9, 20, 8, 
2019/1/29, 14, 10, 19, 
2019/1/30, 15, 14, 22, 
2019/1/31, 13, 18, 19, 
2019/2/1, 12, 3, 18, 
2019/2/2, 21, 17, 11, 
2019/2/3, 34, 19, 14, 
2019/2/4, 16, 16, 15, 
2019/2/5, 12, 17, 15, 
2019/2/6, 15, 25, 7, 
2019/2/7, 11, 25, 6, 
2019/2/8, 8, 28, 4, 
2019/2/10, 6, 24, 11, 
2019/2/11, 10, 17, 19, 
2019/2/12, 20, 15, 19, 
2019/2/13, 25, 7, 24, 
2019/2/14, 25, 22, 21, 
2019/2/15, 30, 23, 19, 
2019/2/16, 17, 24, 18, 
2019/2/17, 33, 26, 17, 
2019/2/18, 22, 23, 13, 
2019/2/19, 23, 20, 19, 
2019/2/20, 26, 19, 18, 3
2019/2/21, 29, 16, 12, 
2019/2/22, 25, 16, 12, 
2019/2/23, 18, 25, 18, 3
2019/2/24, 21, 18, 23, 3
2019/2/25, 26, 11, 25, 
2019/2/26, 34, 13, 26, 
2019/2/27, 38, 23, 22, 
2019/2/28, 49, 23, 10, 
2019/3/1, 34, 24, 9, 
2019/3/2, 23, 26, 4, 
2019/3/3, 14, 34, 6, 
2019/3/5, 10, 26, 8, 
2019/3/6, 9, 30, 3, 
2019/3/8, 12, 32, 5, 
2019/3/9, 12, 32, 4, 
2019/3/10, 11, 30, 6, 
2019/3/11, 10, 31, 8, 
2019/3/12, 12, 31, 7, 
2019/3/13, 10, 31, 8, 
2019/3/14, 11, 26, 10, 
2019/3/15, 12, 30, 6, 
2019/3/16, 10, 32, 4, 
2019/3/18, 10, 20, 23, 
2019/3/19, 20, 22, 23, 
2019/3/20, 26, 23, 21, 
2019/3/21, 21, 32, 18, 
2019/3/22, 29, 23, 12, 
2019/3/23, 33, 31, 6, 
2019/3/24, 24, 31, 9, 
2019/3/25, 13, 29, 9, 
2019/3/26, 10, 28, 18, 
2019/3/27, 19, 24, 17, 
2019/3/28, 22, 29, 15, 
2019/3/29, 19, 39, 16, 
2019/3/30, 19, 32, 8, 
2019/3/31, 32, 31, 8, 
2018/10/1, 13, 14, 13, 
2018/10/2, 5, 24, 13, 
2018/10/3, 14, 13, 15, 
2018/10/4, 17, 21, 13, 
2018/10/5, 10, 32, 17, 
2018/10/6, 11, 28, 11, 
2018/10/7, 15, 12, 18, 
2018/10/8, 13, 12, 19, 
2018/10/9, 20, 26, 14, 
2018/10/10, 22, 25, 15, 
2018/10/11, 19, 29, 10, 
2018/10/12, 12, 38, 12, 
2018/10/13, 8, 38, 8, 
2018/10/14, 13, 30, 19, 
2018/10/15, 13, 25, 23, 
2018/10/16, 23, 12, 27, 6
2018/10/17, 35, 16, 11, 
2018/10/18, 35, 13, 10, 
2018/10/19, 14, 19, 14, 
2018/10/20, 22, 23, 13, 
2018/10/21, 26, 20, 18, 
2018/10/22, 18, 14, 14, 
2018/10/23, 17, 18, 7, 
2018/10/24, 14, 12, 14, 
2018/10/25, 13, 15, 11, 
2018/10/26, 23, 16, 11, 
2018/10/27, 16, 17, 4, 
2018/10/28, 12, 14, 6, 
2018/10/29, 7, 8, 6, 
2018/11/1, 10, 16, 13, 
2018/11/2, 11, 13, 15, 
2018/11/3, 19, 3, 11, 
2018/11/4, 22, 1, 11, 
2018/11/5, 19, 1, 13, 
2018/11/6, 26, 22, 11, 
2018/11/7, 17, 18, 15, 
2018/11/8, 11, 11, 14, 2
2018/11/9, 18, 19, 6, 
2018/11/10, 12, 26, 4, 
2018/11/11, 5, 21, 15, 
2018/11/13, 13, 17, 16, 
2018/11/14, 10, 4, 13, 
2018/11/15, 14, 2, 14, 
2018/11/16, 19, 14, 12, 2
2018/11/17, 24, 17, 10, 
2018/11/18, 20, 16, 5, 
2018/11/19, 13, 17, 7, 
2018/11/20, 13, 8, 12, 
2018/11/21, 20, 1, 11, 
2018/11/22, 24, 2, 13, 
2018/11/23, 24, , 12, 
2018/11/24, 21, , 8, 
2018/11/25, 17, 5, 11, 2
2018/11/26, 19, 9, 12, 
2018/11/27, 20, 10, 12, 
2018/11/28, 17, 15, 9, 
2018/11/29, 10, 12, 10, 
2018/11/30, 10, 22, 7, 
2018/12/1, 10, 21, 4, 
2018/12/2, 5, 20, 11, 
2018/12/3, 5, 22, 14, 
2018/12/4, 11, 10, 13, 
2018/12/5, 19, 13, 12, 
2018/12/6, 9, 24, 7, 2
2018/12/7, 5, 26, 5, 
2018/12/10, 10, 16, 15, 
2018/12/11, 12, 1, 16, 
2018/12/12, 18, 10, 13, 
2018/12/13, 15, 8, 12, 
2018/12/14, 15, 14, 7, 
2018/12/15, 16, 14, 10, 
2018/12/16, 16, 9, 16, 
2018/12/17, 13, 20, 12, 2
2018/12/18, 11, 17, 9, 
2018/12/19, 7, 17, 11, 
2018/12/22, 11, 20, 9, 
2018/12/23, 14, 19, 9, 
2018/12/24, 10, 9, 13, 3
2018/12/25, 12, 9, 15, 
2018/12/26, 18, 1, 23, 
2018/12/27, 25, 1, 20, 
2018/12/28, 40, 12, 14, 
2018/12/29, 35, 28, 10, 
2018/12/30, 17, , , 
2018/7/1, 11, 46, 9, 2
2018/7/2, 10, 68, 12, 2
2018/7/3, 12, 63, 16, 2
2018/7/4, 19, 49, 14, 2
2018/7/5, 25, 41, 8, 2
2018/7/6, 15, 39, 5, 2
2018/7/7, 13, 37, 5, 2
2018/7/8, 12, 27, 6, 2
2018/7/9, 10, 21, 9, 2
2018/7/10, 8, 21, 10, 2
2018/7/11, 10, 35, 9, 
2018/7/12, 11, 37, 8, 2
2018/7/14, 8, 41, 7, 2
2018/7/15, 5, 53, 12, 2
2018/7/17, 15, 45, 10, 4
2018/7/18, 12, 64, 13, 3
2018/7/19, 14, 84, 14, 3
2018/7/20, 19, 60, 11, 5
2018/7/21, 19, 50, 8, 2
2018/7/22, 19, 55, 11, 2
2018/7/23, 14, 84, 16, 2
2018/7/24, 19, 72, 13, 2
2018/7/25, 21, 48, 11, 2
2018/7/26, 21, 61, 11, 2
2018/7/27, 19, 52, 10, 2
2018/7/28, 20, 39, 7, 2
2018/7/29, 17, 48, 14, 2
2018/7/30, 14, 41, 13, 2
2018/7/31, 18, 50, 8, 2
2018/8/1, 16, 68, 8, 2
2018/8/2, 15, 98, 11, 4
2018/8/3, 20, 50, 5, 2
2018/8/4, 18, 37, 8, 2
2018/8/5, 9, 52, 13, 2
2018/8/6, 11, 86, 20, 2
2018/8/7, 18, 47, 10, 2
2018/8/8, 24, 40, 11, 2
2018/8/9, 18, 31, 5, 2
2018/8/10, 12, 32, 7, 2
2018/8/11, 10, 39, 12, 
2018/8/12, 10, 27, 10, 
2018/8/14, 11, 23, 10, 2
2018/8/15, 13, 33, 11, 2
2018/8/16, 16, 20, 11, 2
2018/8/17, 17, , , 
2018/8/20, 18, 30, 9, 2
2018/8/21, 15, 51, 14, 3
2018/8/22, 17, 34, 11, 4
2018/8/23, 27, 23, 8, 2
2018/8/24, 18, 22, 7, 2
2018/8/25, 10, 31, 8, 3
2018/8/26, 5, 28, 5, 2
2018/8/27, 10, 34, 11, 4
2018/8/28, 13, 38, 17, 2
2018/8/29, 19, 27, 6, 2
2018/8/30, 18, 24, 6, 2
2018/8/31, 12, 31, 11, 2
2018/9/1, 11, 40, 8, 2
2018/9/2, 12, 20, 18, 2
2018/9/3, 12, 37, 18, 2
2018/9/4, 21, 52, 13, 2
2018/9/5, 20, 23, 18, 2
2018/9/6, 16, 26, 10, 2
2018/9/7, 13, 32, 11, 
2018/9/8, 6, 30, 13, 3
2018/9/10, 10, 34, 11, 3
2018/9/11, 12, 19, 11, 3
2018/9/12, 8, 20, 6, 
2018/9/14, 13, 21, 14, 6
2018/9/15, 16, 33, 12, 
2018/9/16, 10, 38, 19, 
2018/9/17, 10, 46, 14, 
2018/9/18, 10, 32, 12, 
2018/9/19, 13, 29, 14, 
2018/9/20, 17, 31, 5, 
2018/9/21, 11, 24, 6, 
2018/9/25, 10, 20, 17, 
2018/9/26, 11, 24, 22, 
2018/9/27, 13, 14, 20, 
2018/9/28, 19, 22, 12, 
2018/9/29, 10, 22, 15, 
2018/9/30, 14, 21, 11, 
2018/4/1, 23, 34, 8, 
2018/4/2, 35, 32, 5, 
2018/4/3, 14, 33, 7, 
2018/4/6, 12, 41, 12, 
2018/4/7, 9, 42, 15, 
2018/4/8, 23, 20, 23, 
2018/4/9, 39, 37, 12, 
2018/4/10, 35, 25, 12, 
2018/4/11, 23, 19, 11, 
2018/4/12, 27, 19, 21, 
2018/4/13, 32, 32, 14, 
2018/4/14, 35, 39, 9, 
2018/4/15, 24, 29, 17, 
2018/4/16, 12, 42, 16, 
2018/4/17, 18, 47, 17, 
2018/4/18, 24, 46, 17, 
2018/4/19, 22, 55, 20, 
2018/4/20, 22, 53, 13, 3
2018/4/21, 37, 52, 8, 
2018/4/22, 26, 30, 12, 3
2018/4/23, 19, 22, 12, 
2018/4/24, 16, 29, 9, 
2018/4/25, 12, 28, 9, 
2018/4/26, 9, 37, 11, 
2018/4/27, 8, 31, 12, 
2018/4/28, 10, 30, 12, 
2018/4/29, 13, 28, 6, 
2018/4/30, 10, 34, 10, 
2018/5/2, 8, 40, 9, 
2018/5/3, 10, 46, 9, 
2018/5/4, 12, 48, 8, 
2018/5/5, 13, 45, 6, 
2018/5/6, 9, 51, 9, 
2018/5/7, 10, 52, 11, 
2018/5/8, 13, 51, 17, 
2018/5/9, 17, 34, 10, 
2018/5/10, 28, 29, 8, 
2018/5/11, 18, , , 
2018/5/13, 12, , , 
2018/5/15, 19, 34, 9, 
2018/5/16, 13, 37, 5, 2
2018/5/17, 17, 35, 6, 2
2018/5/18, 19, 39, 7, 2
2018/5/19, 18, 45, 10, 2
2018/5/20, 23, 50, 5, 2
2018/5/21, 12, 43, 9, 2
2018/5/22, 8, 50, 12, 2
2018/5/23, 12, 37, 9, 2
2018/5/24, 12, 40, 8, 2
2018/5/25, 16, 59, 10, 3
2018/5/26, 11, 49, 8, 2
2018/5/27, 15, 55, 9, 2
2018/5/28, 12, 50, 12, 2
2018/5/29, 17, 46, 10, 2
2018/5/30, 15, 49, 11, 4
2018/5/31, 14, 32, 14, 2
2018/6/1, 19, 31, 7, 3
2018/6/2, 23, 45, 8, 2
2018/6/3, 13, 49, 9, 2
2018/6/4, 12, 32, 5, 2
2018/6/5, 17, 49, 10, 2
2018/6/6, 21, 70, 12, 5
2018/6/7, 19, 40, 13, 2
2018/6/8, 26, 69, 8, 2
2018/6/9, 30, 50, 4, 2
2018/6/10, 20, 37, 5, 2
2018/6/11, 14, 29, 5, 2
2018/6/12, 11, 30, 7, 2
2018/6/13, 9, 32, 13, 2
2018/6/14, 11, 39, 10, 2
2018/6/15, 13, 41, 13, 2
2018/6/16, 13, 30, 7, 2
2018/6/17, 11, 20, 8, 2
2018/6/18, 6, 21, 9, 2
2018/6/19, 10, 33, 10, 2
2018/6/20, 13, 26, 10, 2
2018/6/21, 14, 23, 6, 2
2018/6/22, 12, 27, 5, 2
2018/6/23, 12, 26, 9, 2
2018/6/24, 10, 29, 6, 
2018/6/25, 5, 19, 6, 2
2018/6/26, 15, 40, 9, 2
2018/6/27, 18, 48, 11, 2
2018/6/28, 13, 53, 6, 2
2018/6/29, 10, 40, 7, 2
2018/6/30, 15, 37, 4, 6
2018/1/1, 9, 24, 10, 
2018/1/2, 5, 27, 6, 
2018/1/4, 15, 29, 12, 
2018/1/5, 13, 20, 17, 
2018/1/6, 13, 15, 3, 
2018/1/7, 12, 14, 8, 
2018/1/8, 10, 5, 14, 
2018/1/9, 16, 13, 14, 
2018/1/10, 19, 1, 19, 
2018/1/11, 17, , 18, 
2018/1/12, 36, 16, , 
2018/1/13, 39, 16, , 
2018/1/14, 18, 20, , 
2018/1/15, 14, 22, 14, 
2018/1/16, 7, 23, 12, 
2018/1/17, 11, 26, 9, 
2018/1/18, 11, 16, 19, 
2018/1/19, 11, 19, 10, 
2018/1/20, 13, 11, 11, 
2018/1/21, 5, 15, 17, 
2018/1/22, 9, 20, 15, 
2018/1/23, 17, 21, 7, 
2018/1/24, 10, 27, 19, 
2018/1/26, 17, 15, 16, 
2018/1/27, 32, 22, 4, 
2018/1/28, 14, 25, 8, 
2018/1/29, 8, 19, 19, 
2018/1/30, 18, 25, 9, 
2018/1/31, 17, 19, 15, 
2018/2/1, 11, 14, 16, 
2018/2/2, 13, 16, 13, 
2018/2/3, 15, 18, 5, 
2018/2/4, 14, 15, 10, 
2018/2/5, 15, 14, 13, 
2018/2/6, 18, 10, 16, 
2018/2/7, 29, 5, 24, 
2018/2/8, 45, 11, 17, 
2018/2/9, 52, 15, 11, 
2018/2/10, 30, 27, 7, 
2018/2/11, 13, 21, 13, 
2018/2/12, 14, 25, 13, 
2018/2/13, 16, 24, 16, 
2018/2/14, 16, 23, 14, 
2018/2/15, 15, 13, 23, 
2018/2/17, 32, 24, 15, 
2018/2/19, 29, 18, 17, 
2018/2/20, 36, 20, 14, 
2018/2/21, 46, 24, 13, 
2018/2/22, 32, 28, 10, 
2018/2/23, 19, 27, 4, 
2018/2/24, 19, 29, 4, 
2018/2/25, 12, 26, 8, 
2018/2/26, 9, 26, 9, 
2018/2/27, 10, 26, 9, 
2018/2/28, 20, 28, 6, 
2018/3/1, 33, 29, 9, 
2018/3/2, 37, 19, 11, 
2018/3/3, 52, 27, 10, 
2018/3/4, 47, 30, 12, 
2018/3/5, 16, 20, 22, 
2018/3/6, 20, 18, 16, 
2018/3/7, 31, 26, 10, 
2018/3/8, 14, 24, 14, 
2018/3/9, 11, 23, 9, 
2018/3/10, 8, 25, 8, 
2018/3/12, 7, 23, 11, 
2018/3/14, 11, 25, 11, 
2018/3/15, 15, 14, 9, 
2018/3/16, 16, 26, 2, 
2018/3/17, 11, 33, 6, 
2018/3/18, 15, 33, 8, 
2018/3/19, 14, 31, 14, 
2018/3/20, 20, 18, 20, 
2018/3/21, 20, 18, 18, 
2018/3/22, 28, 22, 16, 
2018/3/23, 25, 33, 12, 
2018/3/24, 17, 30, 15, 
2018/3/25, 23, 31, 12, 
2018/3/26, 27, 32, 12, 
2018/3/27, 18, 22, 12, 
2018/3/28, 17, 29, 14, 
2018/3/29, 12, 36, 10, 
2018/3/30, 10, 31, 10, 
2017/12/26, 5, 22, 12, 
2017/12/28, 11, 19, 8, 5
2017/12/29, 12, 26, 5, 3
2017/12/30, 11, , , 
2017/4/1, 14, , , 
2017/4/3, 21, 30, 17, 
2017/4/4, 24, 27, 19, 
2017/4/5, 28, 27, 11, 
2017/4/6, 21, 23, 17, 
2017/4/7, 21, 24, 10, 
2017/4/8, 22, 33, 18, 
2017/4/9, 42, 31, 18, 
2017/4/10, 39, 22, 15, 
2017/4/11, 18, 21, 14, 
2017/4/12, 28, 25, 11, 
2017/4/13, 26, 22, 16, 
2017/4/14, 19, 31, 11, 
2017/4/15, 24, 30, 9, 
2017/4/16, 17, 33, 6, 
2017/4/17, 14, 27, 9, 
2017/4/18, 6, 31, 7, 
2017/4/20, 16, 21, 23, 
2017/4/21, 28, 31, 8, 
2017/4/22, 20, 32, 7, 
2017/4/23, 5, 31, 15, 
2017/4/24, 12, 30, 9, 
2017/4/25, 14, 30, 12, 
2017/4/26, 10, 29, 15, 
2017/4/27, 16, 21, 19, 
2017/4/28, 18, 34, 12, 
2017/4/29, 17, 42, 10, 
2017/4/30, 17, 32, 8, 4
2017/5/1, 21, 22, 13, 
2017/5/2, 12, 27, 8, 
2017/5/3, 12, 22, 6, 
2017/5/4, 13, 22, 10, 
2017/5/5, 10, 37, 9, 
2017/5/6, 13, 33, 8, 
2017/5/7, 20, 29, 9, 
2017/5/8, 17, 34, 8, 
2017/5/9, 13, 32, 16, 
2017/5/10, 19, 45, 10, 
2017/5/11, 22, 30, 9, 
2017/5/12, 10, 35, 10, 
2017/5/14, 10, 31, 12, 
2017/5/15, 11, 38, 16, 
2017/5/16, 12, 57, 11, 
2017/5/17, 13, 37, 10, 
2017/5/18, 14, 15, 15, 
2017/5/19, 16, 30, 10, 
2017/5/20, 11, 35, 11, 3
2017/5/21, 9, 46, 12, 
2017/5/22, 10, 43, 13, 5
2017/5/23, 13, 29, 11, 
2017/5/24, 16, 33, 7, 
2017/5/25, 11, 34, 9, 
2017/5/26, 9, 44, 11, 
2017/5/27, 11, 43, 11, 
2017/5/28, 20, 63, 16, 
2017/5/29, 22, 37, 14, 
2017/5/30, 26, 32, 11, 
2017/5/31, 20, 39, 12, 
2017/6/1, 15, 68, 15, 3
2017/6/2, 30, 49, 15, 6
2017/6/3, 27, 30, 9, 
2017/6/4, 19, 36, 14, 3
2017/6/5, 12, 28, 7, 
2017/6/6, 15, 22, 6, 4
2017/6/7, 10, 28, 8, 3
2017/6/8, 12, , , 
2017/1/2, 24, 9, 18, 
2017/1/3, 21, 24, 9, 
2017/1/4, 16, 17, 15, 
2017/1/5, 12, 11, 17, 
2017/1/6, 16, 14, 14, 
2017/1/7, 14, 6, 17, 
2017/1/8, 16, 11, 18, 
2017/1/9, 21, 10, 16, 
2017/1/10, 10, 23, 11, 
2017/1/11, 14, 21, 11, 
2017/1/12, 16, 22, 11, 
2017/1/13, 10, 29, 9, 
2017/1/14, 10, 21, 15, 
2017/1/15, 11, 12, 17, 
2017/1/16, 26, 13, 17, 
2017/1/17, 24, 7, 19, 
2017/1/18, 32, 3, 23, 
2017/1/19, 31, 4, 25, 
2017/1/20, 39, 6, 24, 
2017/1/21, 38, 7, 22, 
2017/1/22, 37, 2, 24, 
