date, pm10, o3, no2, so2
2019/8/24, 19, , 15, 2
2019/8/25, 25, , 31, 3
2019/8/26, 28, , 26, 3
2019/8/27, 36, , 27, 3
2019/8/28, 37, , 25, 2
2019/8/29, 38, , 25, 2
2019/8/30, 27, , 20, 3
2019/8/31, 33, , 17, 2
2019/9/1, 34, , 27, 3
2019/9/2, 35, , 21, 2
2019/9/3, 40, , 18, 3
2019/9/4, 30, , 19, 3
2019/9/5, 20, , 25, 3
2019/9/6, 29, , 21, 2
2019/9/7, 40, , 15, 2
2019/9/8, 48, , 20, 2
2019/9/9, 24, , 23, 3
2019/9/10, 22, , 25, 3
2019/9/11, 41, , 27, 3
2019/9/12, 44, , 29, 3
2019/9/13, 44, , 20, 2
2019/9/14, 50, , 16, 2
2019/9/15, 23, , 28, 3
2019/9/16, 26, , 23, 3
2019/9/17, 31, , 21, 3
2019/9/18, 27, , 20, 3
2019/9/19, 13, , 20, 3
2019/9/20, 13, , 17, 3
2019/9/21, 19, , 19, 3
2019/9/22, 25, , 26, 4
2019/9/23, 32, , 14, 2
2019/9/24, 46, , 10, 3
2019/9/25, 31, , 11, 3
2019/9/26, 21, , 22, 3
2019/9/27, 34, , 14, 2
2019/9/28, 59, , 15, 2
2019/9/29, 41, , 20, 3
2019/9/30, 24, , 19, 3
2019/4/1, 60, , 20, 2
2019/4/2, 39, , 21, 3
2019/4/3, 37, , 14, 3
2019/4/4, 23, , 9, 3
2019/4/5, 14, , 9, 3
2019/4/6, 20, , 11, 3
2019/4/7, 26, , 18, 4
2019/4/8, 27, , 22, 4
2019/4/9, 40, , 22, 4
2019/4/10, 45, , 16, 3
2019/4/11, 36, , 16, 3
2019/4/12, 45, , 18, 3
2019/4/13, 41, , 17, 3
2019/4/14, 36, , 23, 3
2019/4/15, 28, , 20, 2
2019/4/16, 20, , 22, 4
2019/4/17, 21, , 31, 4
2019/4/18, 24, , 31, 3
2019/4/19, 51, , 25, 2
2019/4/20, 44, , , 
2019/5/4, 19, , 11, 2
2019/5/5, 20, , 17, 3
2019/5/6, 20, , 15, 2
2019/5/7, 17, , 27, 3
2019/5/8, 9, , 20, 2
2019/5/9, 18, , 18, 3
2019/5/10, 20, , 20, 2
2019/5/11, 25, , 19, 2
2019/5/12, 29, , 30, 2
2019/5/13, 29, , 22, 2
2019/5/14, 28, , 18, 2
2019/5/15, 39, , 27, 2
2019/5/16, 22, , 22, 2
2019/5/17, 38, , 20, 2
2019/5/18, 33, , 14, 2
2019/5/19, 25, , 13, 2
2019/5/20, 22, , 14, 2
2019/5/21, 22, , 23, 2
2019/5/22, 16, , 25, 2
2019/5/23, 19, , 23, 2
2019/5/24, 20, , 14, 2
2019/5/25, 20, , 14, 3
2019/5/26, 22, , 13, 2
2019/5/27, 25, , 6, 2
2019/5/28, 15, , 15, 2
2019/5/29, 16, , 15, 2
2019/5/30, 28, , 15, 3
2019/5/31, 22, , 13, 2
2019/6/1, 17, , 13, 2
2019/6/2, 21, , 20, 2
2019/6/3, 20, , 17, 2
2019/6/4, 22, , 15, 2
2019/6/5, 26, , 14, 2
2019/6/6, 23, , 15, 1
2019/6/7, 24, , 13, 2
2019/6/8, 20, , 13, 2
2019/6/9, 19, , 18, 2
2019/6/10, 22, , 17, 1
2019/6/11, 30, , 19, 1
2019/6/12, 29, , 20, 2
2019/6/13, 27, , 17, 1
2019/6/14, 25, , 15, 1
2019/6/15, 25, , 13, 1
2019/6/16, 38, , 13, 1
2019/6/17, 39, , 17, 1
2019/6/18, 26, , 15, 1
2019/6/19, 22, , 16, 1
2019/6/20, 22, , 15, 1
2019/6/21, 22, , 13, 1
2019/6/22, 32, , 9, 1
2019/6/23, 31, , 16, 1
2019/6/24, 22, , 18, 1
2019/6/25, 29, , 15, 1
2019/6/26, 30, , 17, 1
2019/6/27, 38, , 14, 1
2019/6/28, 27, , 12, 1
2019/6/29, 17, , 10, 2
2019/6/30, 16, , 15, 1
2019/1/1, 84, , 16, 3
2019/1/2, 62, , 19, 1
2019/1/3, 67, , 14, 1
2019/1/4, 36, , 17, 2
2019/1/5, 20, , 11, 2
2019/1/6, 19, , 19, 3
2019/1/7, 13, , 29, 3
2019/1/8, 21, , 25, 2
2019/1/9, 34, , 21, 2
2019/1/10, 34, , 17, 2
2019/1/11, 28, , 35, 3
2019/1/12, 34, , 27, 2
2019/1/13, 31, , 35, 3
2019/1/14, 31, , 32, 3
2019/1/15, 29, , 29, 2
2019/1/16, 27, , 30, 2
2019/1/17, 18, , 38, 2
2019/1/18, 27, , , 
2019/2/19, 50, , 29, 3
2019/2/20, 32, , 23, 1
2019/2/21, 30, , 21, 2
2019/2/22, 20, , 17, 1
2019/2/23, 12, , 20, 1
2019/2/24, 16, , 29, 2
2019/2/25, 36, , 25, 2
2019/2/26, 29, , 21, 2
2019/2/27, 16, , 18, 2
2019/2/28, 13, , 23, 3
2019/3/1, 14, , 22, 2
2019/3/2, 22, , 22, 1
2019/3/3, 30, , 27, 2
2019/3/4, 30, , 28, 3
2019/3/5, 25, , 34, 3
2019/3/6, 22, , 18, 2
2019/3/7, 43, , 24, 2
2019/3/8, 26, , 27, 2
2019/3/9, 44, , 20, 1
2019/3/10, 24, , 25, 2
2019/3/11, 19, , 24, 3
2019/3/12, 23, , 15, 5
2019/3/13, 37, , 11, 2
2019/3/14, 34, , 23, 3
2019/3/15, 35, , 21, 1
2019/3/16, 53, , 21, 2
2019/3/17, 35, , 20, 2
2019/3/18, 42, , 17, 2
2019/3/19, 40, , 18, 2
2019/3/20, 48, , 22, 2
2019/3/21, 45, , 19, 4
2019/3/22, 46, , 17, 1
2019/3/23, 32, , 17, 2
2019/3/24, 45, , 24, 2
2019/3/25, 68, , 22, 2
2019/3/26, 58, , 19, 1
2019/3/27, 48, , 26, 2
2019/3/28, 41, , 22, 2
2019/3/29, 46, , 20, 17
2019/3/30, 53, , 20, 3
2019/3/31, 61, , 21, 1
2018/10/1, 36, , 22, 3
2018/10/2, 43, , 14, 3
2018/10/3, 36, , 19, 3
2018/10/4, 20, , 23, 4
2018/10/5, 26, , 16, 3
2018/10/6, 40, , 12, 4
2018/10/7, 19, , 25, 3
2018/10/8, 28, , 18, 3
2018/10/9, 53, , 23, 3
2018/10/10, 49, , 28, 3
2018/10/11, 64, , 29, 3
2018/10/12, 73, , 25, 4
2018/10/13, 71, , 28, 4
2018/10/14, 64, , 35, 4
2018/10/15, 59, , 38, 5
2018/10/16, 72, , 34, 4
2018/10/17, 69, , 31, 3
2018/10/18, 68, , 29, 2
2018/10/19, 65, , 20, 2
2018/10/20, 83, , 19, 2
2018/10/21, 77, , 24, 2
2018/10/22, 52, , 21, 2
2018/10/23, 62, , 17, 2
2018/10/24, 42, , 15, 2
2018/10/25, 11, , 26, 3
2018/10/26, 16, , 17, 2
2018/10/27, 44, , 23, 2
2018/10/28, 37, , 32, 4
2018/10/29, 47, , 20, 2
2018/10/30, 59, , 18, 2
2018/10/31, 48, , 12, 2
2018/11/1, 51, , 12, 2
2018/11/2, 28, , 14, 2
2018/11/3, 23, , 17, 2
2018/11/4, 43, , 17, 2
2018/11/5, 47, , 16, 2
2018/11/6, 62, , 18, 2
2018/11/7, 44, , 26, 3
2018/11/8, 43, , 27, 3
2018/11/9, 55, , 24, 2
2018/11/10, 69, , 11, 2
2018/11/11, 55, , 11, 2
2018/11/12, 57, , 12, 2
2018/11/13, 42, , 15, 2
2018/11/14, 37, , 16, 2
2018/11/15, 50, , 14, 3
2018/11/16, 27, , 18, 3
2018/11/17, 34, , 16, 2
2018/11/18, 49, , 21, 3
2018/11/19, 44, , 22, 3
2018/11/20, 49, , 20, 3
2018/11/21, 54, , 22, 3
2018/11/22, 50, , 21, 3
2018/11/23, 43, , 12, 2
2018/11/24, 35, , 14, 2
2018/11/25, 33, , 16, 2
2018/11/26, 37, , 16, 3
2018/11/27, 27, , 20, 2
2018/11/28, 5, , 23, 3
2018/11/29, 14, , 16, 2
2018/11/30, 21, , 18, 3
2018/12/1, 29, , 32, 3
2018/12/2, 63, , 29, 3
2018/12/3, 59, , 28, 4
2018/12/4, 39, , 21, 2
2018/12/5, 45, , 24, 3
2018/12/6, 12, , 27, 3
2018/12/7, 25, , 18, 2
2018/12/8, 30, , 19, 3
2018/12/9, 37, , 20, 3
2018/12/10, 32, , 23, 3
2018/12/11, 26, , 22, 2
2018/12/12, 45, , 13, 3
2018/12/13, 30, , 15, 3
2018/12/14, 61, , 17, 2
2018/12/15, 67, , 13, 2
2018/12/16, 61, , 14, 2
2018/12/17, 53, , 21, 4
2018/12/18, 57, , 20, 3
2018/12/19, 63, , 13, 1
2018/12/20, 53, , 21, 2
2018/12/21, 55, , 30, 4
2018/12/22, 77, , 26, 4
2018/12/23, 71, , 22, 1
2018/12/24, 67, , 8, 2
2018/12/25, 46, , 13, 2
2018/12/26, 38, , 15, 2
2018/12/27, 40, , 23, 3
2018/12/28, 57, , 13, 1
2018/12/29, 62, , 16, 2
2018/12/30, 33, , , 
2018/7/1, 27, , 13, 2
2018/7/2, 26, , 17, 2
2018/7/3, 29, , 18, 1
2018/7/4, 29, , 21, 1
2018/7/5, 39, , 20, 1
2018/7/6, 45, , 15, 1
2018/7/7, 42, , 12, 2
2018/7/8, 39, , 16, 2
2018/7/9, 36, , 15, 2
2018/7/10, 30, , 20, 2
2018/7/11, 29, , 17, 2
2018/7/12, 35, , 20, 1
2018/7/13, 30, , 12, 1
2018/7/14, 30, , 10, 1
2018/7/15, 23, , 15, 2
2018/7/16, 21, , 15, 1
2018/7/17, 21, , 17, 1
2018/7/18, 24, , 17, 2
2018/7/19, 25, , 17, 2
2018/7/20, 33, , 13, 1
2018/7/21, 43, , 12, 1
2018/7/22, 43, , 16, 2
2018/7/23, 35, , 15, 2
2018/7/24, 28, , 14, 2
2018/7/25, 30, , 19, 2
2018/7/26, 41, , 16, 2
2018/7/27, 37, , 14, 2
2018/7/28, 44, , 12, 2
2018/7/29, 38, , 15, 2
2018/7/30, 35, , 15, 2
2018/7/31, 43, , 19, 2
2018/8/1, 41, , 21, 1
2018/8/2, 48, , 20, 2
2018/8/3, 46, , 14, 2
2018/8/4, 43, , 13, 2
2018/8/5, 49, , 21, 2
2018/8/6, 43, , 18, 4
2018/8/7, 36, , 17, 2
2018/8/8, 39, , 21, 2
2018/8/9, 35, , 20, 2
2018/8/10, 30, , 19, 3
2018/8/11, 25, , 17, 3
2018/8/12, 35, , 16, 3
2018/8/13, 36, , 18, 3
2018/8/14, 29, , 21, 2
2018/8/15, 29, , 18, 2
2018/8/16, 31, , 21, 3
2018/8/17, 35, , 19, 2
2018/8/18, 37, , 15, 2
2018/8/19, 42, , 23, 2
2018/8/20, 34, , 25, 2
2018/8/21, 42, , 22, 2
2018/8/22, 29, , 17, 1
2018/8/23, 18, , 24, 2
2018/8/24, 26, , 18, 2
2018/8/25, 26, , 18, 2
2018/8/26, 35, , 17, 2
2018/8/27, 30, , 15, 2
2018/8/28, 34, , 19, 3
2018/8/29, 30, , 23, 3
2018/8/30, 27, , 24, 6
2018/8/31, 39, , 21, 1
2018/9/1, 45, , 19, 1
2018/9/2, 40, , 26, 3
2018/9/3, 38, , 29, 2
2018/9/4, 45, , 25, 3
2018/9/5, 55, , 19, 2
2018/9/6, 51, , 19, 2
2018/9/7, 52, , 18, 2
2018/9/8, 50, , 13, 1
2018/9/9, 36, , 17, 2
2018/9/10, 34, , 17, 2
2018/9/11, 39, , 20, 2
2018/9/12, 50, , 19, 2
2018/9/13, 55, , 25, 2
2018/9/14, 43, , 18, 2
2018/9/15, 40, , 13, 2
2018/9/16, 52, , 23, 3
2018/9/17, 41, , 24, 3
2018/9/18, 46, , 25, 3
2018/9/19, 42, , 25, 3
2018/9/20, 43, , 25, 3
2018/9/21, 43, , 19, 2
2018/9/22, 44, , 9, 2
2018/9/23, 28, , 14, 2
2018/9/24, 22, , 17, 3
2018/9/25, 22, , 22, 3
2018/9/26, 13, , 24, 3
2018/9/27, 30, , 19, 2
2018/9/28, 33, , 20, 2
2018/9/29, 33, , 13, 2
2018/9/30, 22, , 19, 3
2018/4/1, 19, , 17, 3
2018/4/2, 12, , 17, 4
2018/4/3, 18, , 16, 4
2018/4/4, 18, , 18, 3
2018/4/5, 21, , 14, 3
2018/4/6, 23, , 14, 4
2018/4/7, 20, , 14, 3
2018/4/8, 27, , 16, 3
2018/4/9, 21, , 21, 4
2018/4/10, 16, , 25, 4
2018/4/11, 23, , 19, 3
2018/4/12, 28, , 13, 4
2018/4/13, 19, , 13, 4
2018/4/14, 22, , 9, 3
2018/4/15, 21, , 7, 4
2018/4/16, 18, , 13, 3
2018/4/17, 14, , 21, 4
2018/4/18, 19, , 15, 4
2018/4/19, 33, , 15, 2
2018/4/20, 26, , 15, 4
2018/4/21, 28, , 20, 4
2018/4/22, 35, , 20, 3
2018/4/23, 32, , 18, 3
2018/4/24, 40, , 9, 1
2018/4/25, 35, , 10, 2
2018/4/26, 36, , 11, 2
2018/4/27, 31, , 6, 2
2018/4/28, 34, , 4, 1
2018/4/29, 27, , 4, 2
2018/4/30, 22, , 7, 2
2018/5/1, 25, , 11, 2
2018/5/2, 39, , 10, 2
2018/5/3, 54, , 13, 2
2018/5/4, 59, , 9, 2
2018/5/5, 66, , 5, 2
2018/5/6, 53, , 104, 4
2018/5/7, 43, , 141, 3
2018/5/8, 55, , 13, 2
2018/5/9, 65, , 14, 2
2018/5/10, 50, , 14, 2
2018/5/11, 49, , 15, 1
2018/5/12, 50, , 10, 2
2018/5/13, 50, , 11, 2
2018/5/14, 40, , 7, 2
2018/5/15, 45, , 5, 2
2018/5/16, 47, , , 
2018/5/20, 42, , 9, 2
2018/5/21, 39, , , 
2018/5/23, 41, , 18, 2
2018/5/24, 51, , 16, 2
2018/5/25, 55, , 11, 2
2018/5/26, 53, , 8, 3
2018/5/27, 43, , 12, 3
2018/5/28, 41, , 14, 2
2018/5/29, 46, , 16, 3
2018/5/30, 55, , 20, 2
2018/5/31, 52, , 13, 2
2018/6/1, 54, , 7, 2
2018/6/2, 39, , 10, 2
2018/6/3, 42, , 18, 2
2018/6/4, 63, , 21, 3
2018/6/5, 55, , 23, 2
2018/6/6, 53, , 13, 2
2018/6/7, 35, , 12, 2
2018/6/8, 33, , 15, 2
2018/6/9, 46, , 11, 2
2018/6/10, 51, , 16, 2
2018/6/11, 45, , 15, 2
2018/6/12, 46, , 18, 2
2018/6/13, 48, , 18, 2
2018/6/14, 48, , 19, 2
2018/6/15, 48, , 13, 2
2018/6/16, 38, , 9, 2
2018/6/17, 39, , 20, 2
2018/6/18, 31, , 23, 3
2018/6/19, 46, , 21, 2
2018/6/20, 53, , 15, 2
2018/6/21, 54, , 15, 2
2018/6/22, 47, , 11, 2
2018/6/23, 32, , 12, 2
2018/6/24, 26, , 16, 2
2018/6/25, 28, , 17, 2
2018/6/26, 36, , 22, 2
2018/6/27, 34, , 18, 2
2018/6/28, 49, , 19, 2
2018/6/29, 39, , 12, 1
2018/6/30, 34, , 7, 2
2018/1/2, 29, , 13, 4
2018/1/3, 21, , 15, 5
2018/1/4, 27, , 12, 2
2018/1/5, 52, , 17, 3
2018/1/6, 68, , 21, 3
2018/1/7, 104, , 16, 3
2018/1/8, 129, , 18, 3
2018/1/9, 70, , 10, 2
2018/1/10, 49, , 10, 3
2018/1/11, 21, , 12, 3
2018/1/12, 40, , 8, 3
2018/1/13, 40, , 7, 3
2018/1/14, 28, , 10, 3
2018/1/15, 34, , 10, 3
2018/1/16, 42, , 15, 4
2018/1/17, 49, , 15, 2
2018/1/18, 48, , 32, 3
2018/1/19, 52, , 23, 1
2018/1/20, 58, , 15, 1
2018/1/21, 50, , 19, 2
2018/1/22, 31, , 20, 3
2018/1/23, 43, , 30, 3
2018/1/24, 76, , 28, 3
2018/1/25, 79, , 16, 2
2018/1/26, 44, , 21, 
2018/1/27, 23, , 24, 3
2018/1/28, 47, , 55, 10
2018/1/29, 41, , 35, 3
2018/1/30, 51, , 35, 2
2018/1/31, 22, , 39, 4
2018/2/1, 24, , 36, 3
2018/2/2, 34, , 30, 2
2018/2/3, 39, , 12, 3
2018/2/4, 21, , 18, 3
2018/2/5, 10, , 19, 3
2018/2/6, 14, , 11, 3
2018/2/7, 15, , 14, 4
2018/2/8, 9, , 13, 1
2018/2/9, 13, , 16, 3
2018/2/10, 18, , 17, 4
2018/2/11, 27, , 20, 4
2018/2/12, 23, , 22, 3
2018/2/13, 32, , 15, 3
2018/2/14, 55, , 23, 4
2018/2/15, 35, , 23, 4
2018/2/16, 60, , 25, 2
2018/2/17, 72, , 25, 2
2018/2/18, 73, , 26, 3
2018/2/19, 53, , 25, 3
2018/2/20, 62, , 17, 1
2018/2/21, 50, , 16, 3
2018/2/22, 40, , 20, 3
2018/2/23, 45, , 20, 2
2018/2/24, 48, , 18, 3
2018/2/25, 33, , 26, 5
2018/2/26, 46, , 24, 5
2018/2/27, 28, , 21, 5
2018/2/28, 27, , 17, 6
2018/3/1, 31, , 26, 2
2018/3/2, 66, , 17, 
2018/3/3, 48, , 22, 
2018/3/4, 47, , 26, 1
2018/3/5, 69, , 16, 4
2018/3/6, 35, , 30, 6
2018/3/7, 19, , 31, 5
2018/3/8, 34, , 34, 3
2018/3/9, 51, , 27, 3
2018/3/10, 38, , 19, 2
2018/3/11, 41, , 13, 3
2018/3/12, 25, , 17, 5
2018/3/13, 19, , 20, 4
2018/3/14, 15, , 24, 5
2018/3/15, 19, , 16, 4
2018/3/16, 20, , 19, 5
2018/3/17, 16, , 16, 4
2018/3/18, 15, , 21, 4
2018/3/19, 16, , 20, 4
2018/3/20, 22, , 24, 5
2018/3/21, 28, , 22, 5
2018/3/22, 22, , 31, 3
2018/3/23, 27, , 21, 4
2018/3/24, 23, , 21, 3
2018/3/25, 49, , 20, 4
2018/3/26, 31, , 24, 4
2018/3/27, 28, , 26, 3
2018/3/28, 41, , 24, 3
2018/3/29, 41, , 14, 3
2018/3/30, 24, , 13, 3
2018/3/31, 24, , 9, 2
2018/1/1, , 3, 10, 1
2019/5/3, , , 17, 2
2018/12/31, , , 11, 
2019/2/18, , , 20, 2
2018/5/19, , , 11, 2
2018/5/22, , , 13, 3
2017/7/1, , , 12, 1
2017/7/2, , , 3, 2
2017/7/6, , , 30, 1
2017/7/7, , , 14, 1
2017/7/8, , , 8, 2
2017/7/9, , , 9, 2
2017/7/10, , , 10, 2
2017/7/11, , , 9, 2
2017/7/12, , , 10, 2
2017/7/13, , , 9, 2
2017/7/14, , , 10, 2
2017/7/15, , , 10, 2
2017/7/16, , , 6, 2
2017/7/17, , , 11, 3
2017/7/18, , , 14, 1
2017/7/19, , , 12, 2
2017/7/20, , , 10, 2
2017/7/21, , , 10, 2
2017/7/22, , , 11, 2
2017/7/23, , , 9, 2
2017/7/24, , , 9, 
2017/4/1, , , 14, 2
2017/4/2, , , 15, 1
2017/4/3, , , 14, 1
2017/4/4, , , 15, 1
2017/4/5, , , 12, 2
2017/4/6, , , 14, 2
2017/4/7, , , 13, 1
2017/4/8, , , 10, 1
2017/4/9, , , 12, 2
2017/4/10, , , 17, 2
2017/4/11, , , 14, 2
2017/4/12, , , 15, 2
2017/4/13, , , 18, 2
2017/4/14, , , 16, 2
2017/4/15, , , 12, 1
2017/4/16, , , 10, 1
2017/4/17, , , 9, 1
2017/4/18, , , 13, 2
2017/4/19, , , 15, 1
2017/4/20, , , 12, 
2017/4/23, , , 14, 2
2017/4/24, , , 16, 1
2017/4/25, , , 13, 2
2017/4/26, , , 10, 1
2017/4/27, , , 9, 
2017/6/12, , , 13, 2
2017/6/13, , , 22, 2
2017/6/14, , , 17, 2
2017/6/15, , , 20, 1
2017/6/16, , , 16, 2
2017/6/17, , , 14, 2
2017/6/18, , , 11, 1
2017/6/19, , , 20, 2
2017/6/20, , , 19, 2
2017/6/21, , , 20, 2
2017/6/22, , , 95, 2
2017/6/23, , , 48, 2
2017/6/27, , , 33, 1
2017/6/28, , , 15, 2
2017/6/29, , , 11, 2
2017/6/30, , , 12, 2
2017/1/2, , , 31, 3
2017/1/3, , , 33, 1
2017/1/4, , , 24, 3
2017/1/5, , , 27, 1
2017/1/6, , , 15, 
2017/1/8, , , 12, 2
2017/1/9, , , 22, 
2017/1/11, , , 26, 3
2017/1/12, , , 44, 
2017/1/14, , , 33, 1
2017/1/15, , , 43, 2
2017/1/16, , , 41, 2
2017/1/17, , , 31, 3
2017/1/18, , , 35, 2
2017/1/19, , , 36, 2
2017/1/20, , , 48, 3
2017/1/21, , , 36, 2
2017/1/22, , , 24, 1
2017/1/23, , , 24, 2
2017/1/24, , , 30, 3
2017/1/25, , , 25, 6
2017/1/26, , , 22, 6
2017/1/27, , , 31, 6
2017/1/28, , , 29, 6
2017/1/29, , , 17, 4
2017/1/30, , , 18, 1
2017/1/31, , , 21, 3
2017/2/1, , , 47, 2
2017/2/2, , , 43, 3
2017/2/3, , , 48, 2
2017/2/4, , , 43, 2
2017/2/5, , , 29, 2
2017/2/6, , , 28, 2
2017/2/7, , , 22, 6
2017/2/8, , , 23, 6
2017/2/9, , , 43, 1
2017/2/10, , , 47, 1
2017/2/11, , , 35, 1
2017/2/12, , , 27, 2
2017/2/13, , , 36, 4
2017/2/14, , , 36, 2
2017/2/15, , , 30, 1
2017/2/16, , , 35, 3
2017/2/17, , , 59, 1
2017/2/18, , , 36, 2
2017/2/19, , , 39, 2
2017/2/20, , , 40, 2
2017/2/21, , , 52, 2
2017/2/22, , , 36, 2
2017/2/23, , , 40, 2
2017/2/24, , , 32, 2
2017/2/25, , , 28, 1
2017/2/26, , , 29, 2
2017/2/27, , , 39, 2
2017/2/28, , , 22, 2
2017/3/1, , , 18, 3
2017/3/2, , , 25, 3
2017/3/3, , , 29, 1
2017/3/4, , , 15, 2
2017/3/5, , , 10, 2
2017/3/6, , , 15, 2
2017/3/7, , , 18, 2
2017/3/8, , , 15, 3
2017/3/9, , , 17, 3
2017/3/10, , , 39, 1
2017/3/11, , , 26, 1
2017/3/12, , , 17, 2
2017/3/13, , , 18, 2
2017/3/14, , , 45, 2
2017/3/20, , , 22, 2
2017/3/21, , , 22, 1
2017/3/22, , , 13, 2
2017/3/23, , , 19, 1
2017/3/24, , , 19, 1
2017/3/25, , , 12, 1
2017/3/26, , , 14, 1
2017/3/27, , , 13, 2
2017/3/28, , , 19, 2
2017/3/29, , , 25, 2
2017/3/30, , , 21, 1
2017/3/31, , , 11, 2
2020/1/1, , , , 2
2017/7/3, , , , 1
2017/7/4, , , , 1
2017/7/5, , , , 2
2017/4/22, , , , 1
2017/6/11, , , , 2
2017/6/24, , , , 2
