date, pm25
2019/10/1, 53
2019/10/2, 44
2019/10/3, 34
2019/10/4, 28
2019/10/5, 32
2019/10/6, 39
2019/10/7, 31
2019/10/10, 39
2019/10/11, 41
2019/10/12, 25
2019/10/13, 35
2019/10/14, 34
2019/10/15, 39
2019/10/16, 28
2019/10/17, 34
2019/10/18, 36
2019/10/19, 36
2019/10/20, 47
2019/10/21, 29
2019/10/22, 24
2019/10/23, 30
2019/10/24, 34
2019/10/25, 43
2019/10/26, 41
2019/10/27, 37
2019/10/28, 45
2019/10/29, 36
2019/10/30, 36
2019/10/31, 28
2019/11/1, 39
2019/11/4, 33
2019/11/5, 24
2019/11/6, 29
2019/11/7, 26
2019/11/8, 25
2019/11/9, 38
2019/11/10, 42
2019/11/11, 49
2019/11/12, 6
2019/11/13, 32
2019/11/14, 35
2019/11/15, 53
2019/11/16, 56
2019/11/17, 51
2019/11/18, 59
2019/12/1, 4
2019/12/2, 7
2019/12/3, 20
2019/12/4, 13
2019/12/5, 28
2019/12/6, 32
2019/12/7, 28
2019/12/8, 50
2019/12/9, 33
2019/12/10, 13
2019/12/11, 39
2019/12/12, 37
2019/12/13, 39
2019/12/14, 45
2019/12/15, 35
2019/12/16, 37
2019/12/17, 39
2019/12/18, 53
2019/12/19, 56
2019/12/20, 54
2019/12/21, 56
2019/12/22, 67
2019/12/23, 38
2019/12/24, 34
2019/12/25, 38
2019/7/1, 39
2019/7/2, 46
2019/7/3, 37
2019/7/4, 33
2019/7/5, 37
2019/7/6, 36
2019/7/7, 35
2019/7/8, 54
2019/7/9, 45
2019/7/10, 44
2019/7/11, 20
2019/7/12, 33
2019/7/13, 43
2019/7/14, 47
2019/7/15, 51
2019/7/16, 29
2019/7/17, 20
2019/7/18, 28
2019/7/19, 46
2019/7/20, 44
2019/7/21, 38
2019/7/22, 17
2019/7/23, 30
2019/7/24, 39
2019/7/25, 41
2019/7/26, 49
2019/7/27, 59
2019/7/28, 59
2019/7/29, 47
2019/7/30, 32
2019/7/31, 31
2019/8/1, 38
2019/8/2, 40
2019/8/3, 39
2019/8/4, 47
2019/8/5, 49
2019/8/6, 55
2019/8/7, 26
2019/8/8, 39
2019/8/9, 32
2019/8/10, 40
2019/8/11, 43
2019/8/12, 46
2019/8/13, 25
2019/8/14, 21
2019/8/15, 34
2019/8/16, 46
2019/8/17, 33
2019/8/18, 43
2019/8/19, 42
2019/8/20, 39
2019/8/21, 45
2019/8/22, 30
2019/8/23, 32
2019/8/24, 37
2019/8/25, 40
2019/8/26, 18
2019/8/27, 21
2019/8/28, 31
2019/8/29, 33
2019/8/30, 46
2019/8/31, 36
2019/9/1, 56
2019/9/2, 39
2019/9/3, 44
2019/9/4, 41
2019/9/5, 33
2019/9/6, 39
2019/9/7, 29
2019/9/8, 37
2019/9/9, 40
2019/9/10, 50
2019/9/11, 59
2019/9/12, 61
2019/9/13, 45
2019/9/14, 28
2019/9/15, 40
2019/9/16, 53
2019/9/17, 44
2019/9/18, 48
2019/9/19, 48
2019/9/20, 65
2019/9/21, 57
2019/9/22, 50
2019/9/23, 23
2019/9/24, 31
2019/9/25, 40
2019/9/26, 29
2019/9/27, 40
2019/9/28, 53
2019/9/29, 44
2019/9/30, 54
2019/4/1, 28
2019/4/2, 18
2019/4/3, 32
2019/4/4, 26
2019/4/5, 28
2019/4/6, 26
2019/4/7, 25
2019/4/8, 9
2019/4/9, 18
2019/4/10, 15
2019/4/11, 11
2019/4/12, 7
2019/4/13, 10
2019/4/14, 11
2019/4/15, 17
2019/4/16, 17
2019/4/17, 13
2019/4/18, 16
