date, pm25, pm10, o3, no2, so2
2019/9/5, 21, 13, 26, 4, 2
2019/9/6, 29, 15, 32, 4, 1
2019/9/7, 24, 14, 35, 4, 1
2019/9/8, 33, 24, 39, 7, 3
2019/9/9, 25, 18, 39, 3, 1
2019/9/10, 29, 23, 34, 1, 1
2019/9/11, 32, 16, 34, 4, 1
2019/9/12, 27, 11, 18, 1, 1
2019/9/13, 18, 17, 21, 1, 1
2019/9/14, 17, 11, 34, 7, 1
2019/9/15, 23, 22, 38, 10, 1
2019/9/16, 36, 14, 31, 5, 1
2019/9/17, 27, 16, 29, 7, 2
2019/9/18, 19, 20, 34, 9, 1
2019/9/19, 29, 25, 42, 11, 1
2019/9/20, 31, 28, 51, 6, 1
2019/9/21, 37, 28, 50, 4, 1
2019/9/22, 53, 28, 39, 5, 1
2019/9/23, 44, 15, 25, 4, 1
2019/9/24, 18, 20, 43, 8, 2
2019/9/25, 23, 22, 28, 14, 2
2019/9/26, 28, 19, 37, 6, 2
2019/9/27, 30, 24, 32, 3, 1
2019/9/28, 41, 12, 29, 4, 2
2019/9/29, 21, 19, 16, 3, 2
2019/9/30, 21, 21, 12, 1, 2
2019/4/1, 22, 14, 36, 18, 3
2019/4/2, 31, 19, 10, 21, 2
2019/4/3, 32, , , , 
2019/4/5, 41, 14, 40, 6, 2
2019/4/6, 32, 17, 45, 11, 3
2019/4/7, 50, 12, 37, 5, 3
2019/4/8, 38, 20, 43, 12, 3
2019/4/9, 47, 24, 30, 12, 2
2019/4/10, 25, 9, 26, 1, 
2019/4/11, 24, 17, 33, 1, 
2019/4/12, 30, 12, 37, 3, 
2019/4/13, 27, 8, 23, 3, 
2019/4/14, 34, 8, 38, 5, 
2019/4/15, 19, 14, 41, 8, 1
2019/4/16, 31, 11, 36, 3, 2
2019/4/17, 25, 20, 44, 2, 
2019/4/18, 27, 13, 32, 1, 
2019/4/19, 31, 9, 37, 1, 
2019/4/20, 25, 7, 36, 1, 
2019/4/21, 29, 11, 33, 6, 
2019/4/22, 30, 18, 46, 10, 1
2019/4/23, 31, 17, 36, 3, 1
2019/4/24, 30, 17, 26, 5, 
2019/4/25, 28, 9, 37, 2, 
2019/4/26, 30, 11, 39, , 
2019/4/30, 48, 18, 29, 1, 
