date, pm25, pm10, o3, no2, so2, co
2020/1/7, 89, 63, 45, 27, 11, 10
2020/1/8, 92, 56, 39, 28, 9, 10
2020/1/9, 90, 51, 30, 24, 10, 9
2020/1/10, 76, 44, 35, 24, 9, 10
2020/1/11, 72, 44, 32, 20, 9, 8
2020/1/12, 76, 49, 36, 23, 10, 10
2020/1/13, 75, 49, 20, 22, 9, 10
2020/1/14, 78, 46, 32, 20, 8, 9
2020/1/15, 71, 54, 6, 24, 7, 8
2020/1/16, 87, , , , , 
2019/10/1, 43, 29, 46, 22, 9, 8
2019/10/2, 63, 30, 47, 17, 9, 7
2019/10/3, 58, 29, 41, 22, 8, 9
2019/10/4, 66, 34, 44, 18, 11, 7
2019/10/5, 72, 30, 55, 15, 16, 6
2019/10/6, 70, 29, 45, 16, 10, 7
2019/10/7, 54, 24, 28, 16, 8, 5
2019/10/8, 51, 31, 37, 21, 11, 7
2019/10/9, 59, 24, 28, 15, 7, 5
2019/10/10, 49, 28, 40, 19, 9, 9
2019/10/11, 62, 26, 39, 16, 6, 8
2019/10/12, 59, 28, 41, 13, 6, 7
2019/10/13, 64, 31, 30, 17, 7, 10
2019/10/14, 58, 37, 18, , 8, 9
2019/10/15, 67, 30, , , 7, 9
2019/10/16, 58, 13, 14, 7, 6, 9
2019/10/17, 34, 22, 18, 10, 6, 10
2019/10/18, 42, 24, 25, 8, 7, 9
2019/10/19, 51, 13, 19, 4, 6, 7
2019/10/20, 30, 21, 22, 8, 6, 9
2019/10/21, 45, 36, 30, 12, 8, 14
2019/10/22, 69, 36, 34, 11, 12, 12
2019/10/23, 76, 30, 37, 12, 7, 12
2019/10/24, 70, 32, 34, 17, 7, 14
2019/10/25, 69, 30, 35, 14, 6, 13
2019/10/26, 72, 27, 45, 13, 7, 12
2019/10/27, 69, 42, 40, 18, 8, 17
2019/10/28, 91, 28, 32, 14, 7, 12
2019/10/29, 67, 30, 23, 12, 6, 10
2019/10/30, 69, 24, 26, 12, 6, 4
2019/10/31, 54, 30, 16, 11, 6, 1
2019/11/1, 74, , , , , 
2019/11/3, 54, 31, 36, 12, 7, 6
2019/11/4, 72, 36, 36, 18, 8, 8
2019/11/5, 76, 30, 36, 13, 6, 7
2019/11/6, 64, 37, 26, 16, 7, 8
2019/11/7, 69, 40, 31, 19, 7, 7
2019/11/8, 70, 30, 33, 15, 6, 5
2019/11/9, 57, 30, 39, 14, 6, 5
2019/11/10, 65, 35, 33, 20, 7, 7
2019/11/11, 71, 34, 34, 17, 7, 7
2019/11/12, 66, 22, 26, 10, 4, 4
2019/11/13, 42, 36, 28, 20, 7, 9
2019/11/14, 66, 40, 33, 24, 10, 8
2019/11/15, 85, 42, 32, 26, 6, 9
2019/11/16, 91, 33, 42, 23, 6, 8
2019/11/17, 75, 39, 36, 18, 8, 8
2019/11/18, 81, 41, 26, 23, 7, 11
2019/11/19, 74, 34, 26, 21, 6, 9
2019/11/20, 72, 40, 31, 23, 8, 12
2019/11/21, 77, 52, 8, 27, 8, 13
2019/11/22, 86, , , , , 
2019/12/16, 77, 55, 25, 21, 9, 12
2019/12/17, 95, 50, 25, 19, 9, 12
2019/12/18, 82, 50, 32, 21, 10, 12
2019/12/19, 83, 50, 23, 27, 10, 14
2019/12/20, 89, 50, 28, 19, 11, 12
2019/12/21, 87, 38, 27, 16, 9, 10
2019/12/22, 86, 36, 25, 19, 10, 12
2019/12/23, 71, 34, 26, 17, 9, 12
2019/12/24, 67, 64, 37, 18, 11, 14
2019/12/25, 128, 41, 35, 21, 11, 12
2019/12/26, 78, 47, 23, 23, 11, 10
2019/12/27, 80, 42, 4, 21, , 6
2019/12/28, 79, , , , , 
2019/7/1, 65, 21, 31, 20, 7, 6
2019/7/2, 55, 26, 37, 17, 6, 6
