date, pm25, pm10, o3, no2, co
2018/11/16, 86, 32, 21, , 
2018/11/17, 65, 49, 25, , 
2018/11/18, 63, 41, 27, , 
2018/11/19, 57, 26, 36, , 
2018/11/20, 58, 46, 25, , 
2018/11/21, 73, 46, 14, , 
2018/11/22, 79, 17, 27, , 
2018/11/23, 46, 18, 26, , 
2018/11/24, 49, 23, 33, , 
2018/11/25, 52, 41, 27, , 
2018/11/26, 70, 44, 22, , 
2018/11/27, 81, 37, 21, , 
2018/11/28, 73, 30, 18, , 
2018/11/29, 76, 61, 26, , 
2018/11/30, 57, 15, 28, , 
2018/12/1, 43, 15, 32, , 
2018/12/2, 56, 28, 31, , 
2018/12/3, 71, 37, 29, , 
2018/12/4, 67, 46, 28, , 
2018/12/5, 69, 63, 16, , 
2018/12/6, 64, 24, 10, , 
2018/12/7, 53, 25, 10, , 
2018/12/8, 68, 28, 17, , 
2018/12/9, 69, 28, 22, , 
2018/12/10, 61, 22, 11, , 
2018/12/11, 62, 23, 20, , 
2018/12/12, 52, 35, 33, , 
2018/12/13, 67, 31, 13, , 
2018/12/14, 79, 42, 22, , 
2018/12/15, 75, 38, 22, , 
2018/12/16, 78, 23, 20, , 
2018/12/17, 50, 11, 22, , 
2018/12/18, 27, 14, 25, , 
2018/12/19, 33, 35, 26, , 
2018/12/20, 56, 25, 17, , 
2018/12/21, 42, 15, 21, , 
2018/12/22, 46, 16, 28, , 
2018/12/23, 50, 31, 20, , 
2018/12/24, 60, 41, 19, , 
2018/12/25, 53, 18, 27, , 
2018/12/26, 38, 12, 26, , 
2018/12/27, 42, 13, 26, , 
2018/12/28, 40, 8, 23, , 
2018/12/29, 33, 12, 26, , 
2018/12/30, 33, , , , 
2018/7/1, 14, 26, 36, , 
2018/7/2, 29, 32, 40, , 
2018/7/3, 28, 36, 44, , 
2018/7/4, 42, 37, 40, , 
2018/7/5, 37, 26, 38, , 
2018/7/6, 37, 27, 40, , 
2018/7/7, 32, 17, 45, , 
2018/7/8, 26, 19, 39, , 
2018/7/9, 23, 24, 36, , 
2018/7/10, 36, 30, 32, , 
2018/7/11, 36, 30, 40, , 
2018/7/12, 38, 18, 42, , 
2018/7/13, 22, 20, 47, , 
2018/7/14, 28, 18, 43, , 
2018/7/15, 29, 29, 42, , 
2018/7/16, 33, 32, 41, , 
2018/7/17, 38, 38, 40, , 
2018/7/18, 54, 32, 48, , 
2018/7/19, 45, 27, 40, , 
2018/7/20, 40, 32, 53, , 
2018/7/21, 42, 25, 45, , 
2018/7/22, 46, 32, 44, , 
2018/7/23, 45, 43, 45, , 
2018/7/24, 55, 30, 66, , 
2018/7/25, 46, 35, 47, , 
2018/7/26, 49, 22, 43, , 
2018/7/27, 58, 23, 52, , 
2018/7/28, 120, 34, 67, , 
2018/7/29, 78, 31, 55, , 
2018/7/30, 59, 32, 42, , 
2018/7/31, 47, 30, 56, , 
2018/8/1, 45, 30, 50, , 
2018/8/2, 45, 34, 52, , 
2018/8/3, 52, 23, 74, , 
2018/8/4, 37, 20, 45, , 
2018/8/5, 38, 24, 32, , 
2018/8/6, 35, 25, 30, , 
2018/8/7, 35, 50, 39, , 
2018/8/8, 45, 22, 36, , 
2018/8/9, 35, 14, 40, , 
2018/8/10, 26, 18, 42, , 
