date, pm25, pm10, o3, no2
2020/1/1, 5, , 35, 
2020/1/2, 14, , 34, 
2020/1/3, 15, , 33, 
2020/1/4, 17, , 32, 
2020/1/5, 16, , 36, 
2020/1/6, 10, , 32, 
2020/1/7, 17, , 31, 
2020/1/8, 22, , 34, 
2020/1/9, 18, , 34, 
2020/1/10, 13, , 33, 
2020/1/11, 13, , 34, 
2020/1/12, 24, , 37, 
2020/1/13, 16, , 36, 
2020/1/14, 23, , 37, 6
2020/1/15, 18, , , 
2019/10/1, 15, , 41, 
2019/10/2, 9, , 34, 
2019/10/3, 12, , 25, 
2019/10/4, 8, , 35, 
2019/10/5, 13, , 28, 
2019/10/6, 7, , 31, 
2019/10/7, 17, , 33, 
2019/10/8, 16, 77, 35, 
2019/10/9, 13, , 38, 
2019/10/10, 15, , 36, 
2019/10/11, 11, , 35, 
2019/10/12, 13, , 37, 
2019/10/13, 17, 13, 31, 
2019/10/14, 17, , 36, 
2019/10/15, 13, , 37, 
2019/10/16, 18, , 39, 
2019/10/17, 22, , 38, 
2019/10/18, 15, , 35, 
2019/10/19, 13, , 40, 
2019/10/20, 14, , 36, 
2019/10/21, 6, , 34, 
2019/10/22, 13, , 35, 
2019/10/23, 36, , 32, 
2019/10/24, 11, , 31, 
2019/10/25, 17, , 32, 
2019/10/26, 11, , 35, 
2019/10/27, 13, 6, 32, 2
2019/10/28, 11, , 36, 
2019/10/29, 19, , 33, 
2019/10/30, 13, , 30, 
2019/10/31, 10, , 34, 
2019/11/1, 10, , 32, 
2019/11/2, 16, , 33, 
2019/11/3, 16, , 33, 
2019/11/4, 16, , 29, 
2019/11/5, 23, , 21, 
2019/11/6, 19, , 17, 
2019/11/7, 14, , 38, 
2019/11/8, 23, , 30, 
2019/11/9, 20, , 32, 
2019/11/10, 19, , 21, 
2019/11/11, 14, , 22, 
2019/11/12, 19, , 32, 
2019/11/13, 16, , 33, 
2019/11/14, 12, , 29, 
2019/11/15, 19, , 32, 
2019/11/16, 22, , 35, 
2019/11/17, 18, , 32, 
2019/11/18, 19, , 29, 
2019/11/19, 26, , 18, 
2019/11/20, 18, , 35, 
2019/11/21, 10, , 31, 
2019/11/22, 15, , 31, 
2019/11/23, 16, , 31, 
2019/11/24, 15, , 36, 
2019/11/25, 17, , 37, 
2019/11/26, 12, , 30, 
2019/11/27, 11, , 30, 
2019/11/28, 10, , 35, 
2019/11/29, 8, , 37, 
2019/11/30, 9, , 35, 
2019/12/1, 12, , 32, 
2019/12/2, 19, , 31, 
2019/12/3, 19, , 24, 
2019/12/4, 23, , 31, 
2019/12/5, 16, 7, 27, 
2019/12/6, 17, , 27, 
2019/12/7, 19, , 27, 
2019/12/8, 10, , 31, 
2019/12/9, 12, , 31, 
2019/12/10, 15, , 28, 
2019/12/11, 17, , 31, 
2019/12/12, 15, 49, 34, 
2019/12/13, 11, , 26, 
2019/12/14, 13, , 38, 
2019/12/15, 13, , 35, 
2019/12/16, 9, , 35, 
2019/12/17, 12, , 32, 5
2019/12/18, 28, , 30, 
2019/12/19, 21, , 35, 
2019/12/20, 14, , 32, 
2019/12/21, 12, , 32, 
2019/12/22, 18, , 26, 
2019/12/23, 27, , 25, 3
2019/12/24, 18, , 32, 
2019/12/25, 23, , 37, 
2019/12/26, 23, , 31, 
2019/12/27, 17, , 32, 
2019/12/28, 10, , , 
2019/7/1, 12, , 33, 
2019/7/2, 12, , 39, 
2019/7/3, 16, , 36, 
2019/7/4, 30, , 38, 
2019/7/5, 17, 119, 38, 
2019/7/6, 19, , 38, 
2019/7/7, 17, , 40, 
2019/7/8, 10, , 42, 
2019/7/9, 23, , 44, 
2019/7/10, 28, , 44, 
2019/7/11, 21, , 39, 
2019/7/12, 10, , 40, 
2019/7/13, 13, , 41, 
2019/7/14, 15, , 40, 
2019/7/15, 17, , 41, 
2019/7/16, 16, , 43, 
2019/7/17, 15, , 45, 
2019/7/18, 23, , 45, 
2019/7/19, 19, , 44, 
2019/7/20, 19, , 44, 
2019/7/21, 14, , 46, 
2019/7/22, 11, , 43, 
2019/7/23, 16, , 45, 
2019/7/24, 22, , 46, 
2019/7/25, 15, 36, 44, 
2019/7/26, 23, , 45, 
2019/7/27, 14, , 43, 
2019/7/28, 12, , 41, 
2019/7/29, 12, , 46, 
2019/7/30, 18, , 42, 
2019/7/31, 24, , 43, 
2019/8/1, 14, , 45, 
2019/8/2, 10, , 46, 
2019/8/3, 11, , 47, 
2019/8/4, 14, , 46, 
2019/8/5, 14, , 41, 
2019/8/6, 13, , 50, 
2019/8/7, 9, , 45, 
2019/8/8, 13, , 51, 
2019/8/9, 14, , 44, 
2019/8/10, 11, , 42, 
2019/8/11, 13, , 37, 
2019/8/12, 13, , 43, 
2019/8/13, 17, , 39, 
2019/8/14, 19, , 38, 
2019/8/15, 14, , 42, 
2019/8/16, 16, , 42, 
2019/8/17, 16, , 43, 
2019/8/18, 16, , 45, 
2019/8/19, 22, , 44, 
2019/8/20, 12, , 46, 
2019/8/21, 14, , 48, 
2019/8/22, 13, , 42, 
2019/8/23, 14, , 41, 
2019/8/24, 16, , 40, 
2019/8/25, 11, , 41, 
2019/8/26, 15, , 40, 
2019/8/27, 20, 21, 38, 
2019/8/28, 24, , 38, 
2019/8/29, 19, , 37, 
2019/8/30, 14, , 40, 
2019/8/31, 9, , 40, 
2019/9/1, 8, , 42, 
2019/9/2, 10, , 42, 
2019/9/3, 12, , 48, 
2019/9/4, 22, , 48, 
2019/9/5, 25, , 46, 
2019/9/6, 22, , 41, 
2019/9/7, 18, , 43, 
2019/9/8, 11, , 45, 
2019/9/9, 12, , 41, 
2019/9/10, 13, , 39, 
2019/9/11, 10, , 45, 
2019/9/12, 11, , 37, 
2019/9/13, 19, , 35, 
2019/9/14, 16, , 32, 
2019/9/15, 11, , 33, 
2019/9/16, 15, , 38, 
2019/9/17, 13, , 37, 
2019/9/18, 12, , 39, 
2019/9/19, 9, , 35, 
2019/9/20, 13, , 33, 
2019/9/21, 10, , 95, 
2019/9/22, 9, , 34, 
2019/9/23, 13, , 29, 
2019/9/24, 13, , 33, 
2019/9/25, 12, , 32, 
2019/9/26, 12, , 29, 
2019/9/27, 12, , 35, 
2019/9/28, 9, , 37, 
2019/9/29, 8, , 34, 
2019/9/30, 10, , 29, 
2019/4/1, 10, , 48, 
2019/4/2, 12, , 43, 
2019/4/3, 14, , 46, 
2019/4/4, 12, , 48, 
2019/4/5, 11, , 41, 
2019/4/6, 11, , 42, 
2019/4/7, 11, , 42, 
2019/4/8, 11, , 42, 
2019/4/9, 16, , 51, 
2019/4/10, 13, , 38, 
2019/4/11, 9, , 42, 
2019/4/12, 8, , 42, 
2019/4/13, 8, , 46, 
2019/4/14, 9, , 50, 
2019/4/15, 11, , 49, 
2019/4/16, 12, , 43, 
2019/4/17, 11, , 42, 
2019/4/18, 12, , 40, 
2019/4/19, 9, 3, 45, 
2019/4/20, 9, , 44, 
2019/4/21, 12, , 40, 
2019/4/22, 10, 1, 36, 
2019/4/23, 8, , 42, 
2019/4/24, 13, , 39, 
2019/4/25, 9, , 42, 
2019/4/26, 12, , 45, 
2019/4/27, 9, , 46, 
2019/4/28, 13, , 36, 
2019/4/29, 8, , 38, 
2019/4/30, 14, , 42, 
2019/5/1, 10, , 43, 
2019/5/2, 13, , 48, 
2019/5/3, 10, , 47, 
2019/5/4, 13, , 51, 
2019/5/5, 11, , 53, 
2019/5/6, 34, , 42, 
2019/5/9, 9, , 25, 
2019/5/10, 11, , 32, 
2019/5/11, 13, , 42, 
2019/5/12, 12, , 43, 
2019/5/13, 16, , 47, 
2019/5/14, 13, , 50, 
2019/5/15, 16, , 48, 
2019/5/16, 16, , 50, 
2019/5/17, 17, , 43, 
2019/5/18, 8, , 49, 
2019/5/19, 12, , 51, 
2019/5/20, 9, , 43, 
2019/5/21, 9, , 51, 
2019/5/22, 11, , 56, 
2019/5/23, 9, , 53, 
2019/5/24, 10, , 45, 
2019/5/25, 9, , 38, 
2019/5/26, 12, , 50, 
2019/5/27, 12, , 44, 
2019/5/28, 9, , 49, 
2019/5/29, 9, , 47, 
2019/5/30, 11, , 61, 
2019/5/31, 16, , 50, 
2019/6/1, 27, , 42, 
2019/6/2, 18, , 45, 
2019/6/3, 17, 84, 44, 
2019/6/4, 19, , 51, 
2019/6/5, 10, , 49, 
2019/6/6, 12, , 52, 
2019/6/7, 16, , 53, 
2019/6/8, 27, , 41, 
2019/6/9, 15, , 39, 
2019/6/10, 10, , 44, 
2019/6/11, 12, , 39, 
2019/6/12, 9, , 51, 
2019/6/13, 20, , 46, 
2019/6/14, 28, , 48, 
2019/6/15, 26, , 49, 
2019/6/16, 13, , 46, 
2019/6/17, 15, , 46, 
2019/6/18, 18, , 48, 
2019/6/19, 14, , 50, 
2019/6/20, 24, , 50, 
2019/6/21, 55, , 48, 
2019/6/22, 46, , 47, 
2019/6/23, 9, , 39, 
2019/6/24, 12, , 54, 
2019/6/25, 17, , 48, 
2019/6/26, 23, , 43, 
2019/6/27, 19, , 41, 
2019/6/28, 14, , 44, 
2019/6/29, 18, , 44, 
2019/6/30, 15, , 36, 
2019/1/1, 16, , 34, 
2019/1/2, 20, , 38, 
2019/1/3, 16, , 38, 
2019/1/4, 25, , 36, 
2019/1/5, 27, , 32, 
2019/1/6, 20, , 34, 
2019/1/7, 10, , 33, 
2019/1/8, 11, , 29, 
2019/1/9, 24, , 30, 
2019/1/10, 19, , 26, 
2019/1/11, 18, , 29, 
2019/1/12, 14, , 26, 
2019/1/13, 13, , 30, 
2019/1/14, 13, , 32, 
2019/1/15, 25, , 32, 
2019/1/16, 22, , 33, 
2019/1/17, 23, , 37, 
2019/1/18, 12, , 33, 
2019/1/19, 7, , 32, 
2019/1/20, 22, , 36, 
2019/1/21, 15, , 33, 
2019/1/22, 11, , 32, 
2019/1/23, 10, , 33, 
2019/1/24, 18, , 36, 
2019/1/25, 17, , 39, 
2019/1/26, 9, , 37, 
2019/1/27, 12, , 32, 
2019/1/28, 8, , 30, 
2019/1/29, 9, , 37, 
2019/1/30, 13, , 36, 
2019/1/31, 11, , 38, 
2019/2/1, 10, , 35, 
2019/2/2, 14, , 29, 
2019/2/3, 12, , 28, 
2019/2/4, 8, , 32, 
2019/2/5, 8, , 38, 
2019/2/6, 6, , 49, 
2019/2/7, 8, , 37, 
2019/2/8, 12, , 30, 
2019/2/9, 17, , 39, 
2019/2/10, 13, , 45, 
2019/2/11, 7, , 38, 
2019/2/12, 10, , 35, 
2019/2/13, 11, , 35, 
2019/2/14, 8, , 44, 
2019/2/15, 10, , 41, 
2019/2/16, 9, , 39, 
2019/2/17, 9, , 30, 
2019/2/18, 18, , 16, 
2019/2/19, 24, , 19, 
2019/2/20, 16, , 18, 
2019/2/21, 10, , 34, 
2019/2/22, 8, , 41, 1
2019/2/23, 9, , 39, 
2019/2/24, 24, , 41, 
2019/2/25, 17, , 39, 
2019/2/26, 9, , 36, 
2019/2/27, 9, , 33, 
2019/2/28, 11, , 37, 
2019/3/1, 17, , 34, 
2019/3/2, 12, , 34, 
2019/3/3, 6, , 32, 
2019/3/4, 11, , 36, 2
2019/3/5, 11, , 32, 
2019/3/6, 20, , 37, 
2019/3/7, 12, , 40, 
2019/3/8, 13, , 38, 
2019/3/9, 8, , 39, 
2019/3/10, 8, , 33, 
2019/3/11, 9, , 32, 
2019/3/12, 13, , 38, 
2019/3/13, 8, , 39, 
2019/3/14, 5, , 41, 
2019/3/15, 7, , 42, 
2019/3/16, 10, , 40, 
2019/3/17, 8, , 43, 
2019/3/18, 14, , 41, 
2019/3/19, 12, , 48, 
2019/3/20, 9, , 39, 
2019/3/21, 14, , 45, 
2019/3/22, 16, , 41, 
2019/3/23, 9, , 45, 
2019/3/24, 9, , 46, 
2019/3/25, 18, , 49, 
2019/3/26, 22, , 46, 
2019/3/27, 23, , 40, 
2019/3/28, 13, , 48, 
2019/3/29, 9, , 37, 
2018/10/1, 11, , 24, 
2018/10/2, 73, , 21, 
2018/10/3, 9, , 25, 
2018/10/4, 7, , 34, 
2018/10/5, 13, , 24, 
2018/10/6, 9, , 31, 
2018/10/7, 10, , 40, 
2018/10/8, 9, , 33, 
2018/10/9, 7, , 38, 
2018/10/10, 10, , 32, 
2018/10/11, 13, , 33, 
2018/10/12, 8, , 33, 
2018/10/13, 62, , 22, 
2018/10/14, 6, , 23, 
2018/10/15, 8, , 30, 
2018/10/16, 10, , 28, 
2018/10/17, 9, , 26, 
2018/10/18, 11, , 28, 
2018/10/22, 12, , 23, 
2018/10/23, 10, , 21, 
2018/10/24, 19, , 27, 
2018/10/25, 21, , 29, 
2018/10/26, 23, , 31, 
2018/10/27, 20, , 31, 
2018/10/28, 14, , 33, 
2018/10/29, 14, , 32, 
2018/10/30, 16, , 24, 
2018/10/31, 6, , 30, 
2018/11/1, 16, , 26, 
2018/11/2, 14, , 36, 
2018/11/3, 9, , 35, 
2018/11/4, 7, , 29, 
2018/11/5, 12, , 36, 
2018/11/6, 15, , 36, 
2018/11/7, 13, , 36, 
2018/11/8, 13, , 29, 
2018/11/9, 11, , 29, 
2018/11/10, 13, , 28, 
2018/11/11, 14, , 31, 
2018/11/12, 10, , 30, 
2018/11/13, 18, , 30, 
2018/11/14, 18, , 19, 
2018/11/15, 16, , 29, 
2018/11/16, 13, , 30, 
2018/11/17, 16, , 30, 
2018/11/18, 14, , 32, 
2018/11/19, 10, , 31, 
2018/11/20, 21, , 32, 
2018/11/21, 19, , 27, 
2018/11/22, 20, , 34, 
2018/11/23, 8, , 35, 
2018/11/24, 11, , 35, 
2018/11/25, 18, , 31, 
2018/11/26, 17, , 31, 
2018/11/27, 13, , 34, 
2018/11/28, 12, , 37, 
2018/11/29, 35, , 35, 
2018/11/30, 9, , 32, 
2018/12/1, 21, , 32, 
2018/12/2, 21, , 32, 
2018/12/3, 14, , 33, 
2018/12/4, 14, , 34, 
2018/12/5, 12, , 27, 
2018/12/6, 14, , 24, 
2018/12/7, 17, , 30, 
2018/12/8, 15, , 31, 
2018/12/9, 12, , 29, 
2018/12/10, 22, , 29, 
2018/12/11, 24, , 32, 
2018/12/12, 13, , 34, 
2018/12/13, 8, , 31, 
2018/12/14, 27, , 28, 
2018/12/15, 27, , 31, 
2018/12/16, 14, , 27, 
2018/12/17, 14, , 32, 
2018/12/18, 15, , 34, 
2018/12/19, 10, , 34, 
2018/12/20, 8, , 31, 
2018/12/21, 9, , 36, 
2018/12/22, 12, , 32, 
2018/12/23, 25, , 33, 
2018/12/24, 10, , 32, 
2018/12/25, 13, , 27, 
2018/12/26, 15, , 32, 
2018/12/27, 9, , 31, 
2018/12/28, 8, , 31, 
2018/12/29, 17, , 32, 
2018/12/30, 17, , , 
2018/7/1, 28, , 45, 
2018/7/2, 32, , 43, 
2018/7/3, 20, , 44, 
2018/7/4, 21, , 43, 
2018/7/5, 24, , 42, 
2018/7/6, 17, , 45, 
2018/7/7, 15, , 47, 
2018/7/8, 19, , 46, 
2018/7/9, 19, , 47, 
2018/7/10, 21, , 34, 
2018/7/11, 17, , , 
2018/7/12, 11, , , 
2018/7/13, 16, , , 
2018/7/16, 14, , 38, 
2018/7/17, 14, , , 
2018/7/18, 14, , , 
2018/7/19, 13, , , 
2018/7/23, 33, , , 
2018/7/24, 18, , , 
2018/7/25, 16, , , 
2018/7/26, 17, , , 
2018/7/27, 18, , , 
2018/7/28, 13, , , 
2018/7/30, 28, , 40, 
2018/7/31, 20, , , 
2018/8/1, 34, , 59, 
2018/8/2, 48, , 43, 
2018/8/3, 75, , 47, 
2018/8/4, 17, , 46, 
2018/8/5, 19, , 50, 
2018/8/6, 56, , 40, 
2018/8/7, 18, , 46, 
2018/8/8, 20, , 46, 
2018/8/9, 21, , 45, 
2018/8/10, 18, , 42, 
2018/8/11, 17, , 49, 
2018/8/12, 27, , 46, 
2018/8/13, 17, , 44, 
2018/8/14, 29, , 46, 
2018/8/15, 25, , 44, 
2018/8/16, 25, , 42, 
2018/8/17, 18, , 41, 
2018/8/18, 10, , 55, 
2018/8/19, 33, , 49, 
2018/8/20, 31, , 42, 
2018/8/21, 21, , 39, 
2018/8/22, 18, , 40, 
2018/8/23, 11, , 43, 
2018/8/24, 12, , 46, 
2018/8/25, 7, , 42, 
2018/8/26, 63, , 46, 
2018/8/27, 10, , 39, 
2018/8/28, 12, , 43, 
2018/8/29, 15, , 43, 
2018/8/30, 19, , 39, 
2018/8/31, 147, , 38, 
2018/9/1, 824, , 40, 
2018/9/2, 824, , 38, 
2018/9/3, 824, , 40, 
2018/9/4, 199, , 39, 
2018/9/5, 12, , 38, 
2018/9/6, 11, , 36, 
2018/9/7, 70, , 37, 
2018/9/8, 8, , 36, 
2018/9/9, 63, , 40, 
