date, pm25, pm10, o3, no2, so2
2019/8/13, 11, 6, 18, 5, 1
2019/8/14, 15, 6, 29, 2, 1
2019/8/15, 13, 7, 15, 5, 
2019/8/16, 15, 11, 29, 2, 
2019/8/17, 23, 10, 26, 2, 
2019/8/18, 22, 10, 27, 1, 
2019/8/19, 21, 9, 29, 2, 
2019/8/20, 24, 7, 18, 4, 
2019/8/21, 16, 5, 21, 2, 
2019/8/22, 14, 6, 21, 6, 
2019/8/23, 16, 13, 47, 9, 
2019/8/24, 34, 22, 49, 9, 
2019/8/25, 58, 23, 30, 7, 
2019/8/26, 65, 17, 17, 9, 
2019/8/27, 51, 6, 24, 5, 
2019/8/28, 17, 9, 25, 3, 
2019/8/29, 20, 14, 22, 5, 
2019/8/30, 34, 5, , 2, 
2019/8/31, 13, 7, 25, 2, 
2019/9/1, 14, 7, 26, 3, 
2019/9/2, 17, 3, 24, 3, 
2019/9/3, 8, 7, 25, 2, 
2019/9/4, 16, 10, 25, 3, 
2019/9/5, 21, 8, 22, 2, 
2019/9/6, 19, 6, 23, 4, 
2019/9/7, 15, 5, 27, 6, 
2019/9/8, 13, 5, 14, 7, 
2019/9/9, 16, 8, 21, 3, 
2019/9/10, 17, 6, 22, 3, 
2019/9/11, 14, 6, 20, 5, 
2019/9/12, 16, 9, 23, 6, 
2019/9/13, 19, 8, 31, 7, 
2019/9/14, 22, 9, 26, 7, 
2019/9/15, 26, 7, 27, 8, 
2019/9/16, 21, 9, 23, 6, 
2019/9/17, 22, 11, 16, 10, 
2019/9/18, 27, 9, 26, 11, 
2019/9/19, 25, 15, 21, 9, 
2019/9/20, 42, 19, 33, 9, 
2019/9/21, 44, 15, 23, 8, 
2019/9/22, 44, 7, 20, 6, 
2019/9/23, 15, 7, 19, 7, 
2019/9/24, 17, 5, 17, 6, 
2019/9/25, 11, 7, 22, 5, 
2019/9/26, 17, 5, 21, 4, 
2019/9/27, 13, 6, 23, 3, 
2019/9/28, 17, 4, 20, 3, 
2019/9/29, 11, 7, 16, 8, 
2019/9/30, 17, 7, 19, 11, 
2019/4/1, 48, 7, 32, 7, 
2019/4/2, 19, 5, 30, 9, 
2019/4/3, 16, 12, 29, 11, 
2019/4/4, 40, 13, 28, 11, 
2019/4/5, 37, 27, 36, 14, 
2019/4/6, 77, 37, 27, 13, 
2019/4/7, 102, 52, 32, 15, 
2019/4/8, 134, 36, 36, 14, 
2019/4/9, 84, 24, 31, 16, 1
2019/4/10, 58, 20, 36, 14, 
2019/4/11, 47, 21, 35, 11, 
2019/4/12, 55, 17, 38, 5, 
2019/4/13, 49, 15, 35, 3, 
2019/4/14, 49, 38, 37, 7, 
2019/4/15, 90, 52, 15, 18, 
2019/4/16, 136, 47, 38, 14, 
2019/4/17, 109, 58, 35, 17, 
2019/4/18, 139, 41, 52, 14, 
2019/4/19, 96, 31, 56, 13, 
2019/4/20, 75, 28, 52, 10, 
2019/4/21, 72, 35, 63, 11, 
2019/4/22, 85, 38, 37, 15, 1
2019/4/23, 85, 39, 31, 11, 1
2019/4/24, 90, 8, 31, 7, 1
2019/4/25, 24, 7, 29, 4, 
2019/4/26, 17, 4, 32, 1, 
2019/4/27, 12, 13, 30, 3, 1
2019/4/28, 31, 14, 30, 10, 1
2019/4/29, 43, 20, 35, 11, 1
2019/4/30, 60, 15, 30, 14, 1
2019/5/1, 48, 4, 31, 6, 
2019/5/2, 11, 8, 29, 8, 
2019/5/3, 21, 8, 30, 4, 
2019/5/4, 21, 8, 33, 3, 
2019/5/5, 23, 6, 33, 2, 
2019/5/6, 17, 12, 29, 11, 
2019/5/7, 33, 12, 23, 15, 
2019/5/8, 41, 10, 24, 16, 1
2019/5/9, 37, 10, 30, 10, 
2019/5/10, 34, 10, 31, 7, 
2019/5/11, 35, 6, 32, 5, 
2019/5/12, 15, 13, 42, 9, 
2019/5/13, 37, 17, 40, 11, 
2019/5/14, 45, 17, 39, 12, 
2019/5/15, 44, 18, 39, 6, 
2019/5/16, 45, 13, 37, 9, 1
2019/5/17, 35, 11, 32, 7, 
2019/5/18, 37, 10, 35, 4, 
2019/5/19, 33, 9, 35, 5, 
2019/5/20, 25, 7, 33, 3, 
2019/5/21, 16, 8, 30, 5, 
2019/5/22, 19, 12, 32, 7, 
2019/5/23, 30, 10, 27, 5, 
2019/5/24, 30, 8, 27, 3, 
2019/5/25, 24, 6, 27, , 
2019/5/26, 16, 6, 26, , 
2019/5/27, 13, 6, 32, 2, 
2019/5/28, 12, 7, 25, 6, 
2019/5/29, 19, 7, 21, 2, 
2019/5/30, 19, 5, 20, 3, 
2019/5/31, 13, 7, 19, 5, 
2019/6/1, 19, 9, 29, 3, 
2019/6/2, 23, 9, 30, 2, 
2019/6/3, 21, 8, 22, 9, 
2019/6/4, 25, 5, 26, 5, 
2019/6/5, 11, 6, 27, 7, 
2019/6/6, 13, 11, 23, 13, 
2019/6/7, 33, 4, 33, 1, 
2019/6/8, 13, 8, 27, 5, 
2019/6/9, 22, 7, 24, 9, 1
2019/6/10, 18, 5, 19, 7, 1
2019/6/11, 15, 5, 17, 5, 
2019/6/12, 14, 5, 23, 6, 
2019/6/13, 12, 7, 26, 7, 
2019/6/14, 18, 8, 27, 3, 
2019/6/15, 24, 7, 25, 3, 
2019/6/16, 21, 5, 27, 5, 
2019/6/17, 12, 8, 26, 7, 
2019/6/18, 21, 11, 31, 8, 
2019/6/19, 32, 6, 27, 2, 
2019/6/20, 14, 7, 26, 6, 
2019/6/21, 16, 9, 39, 6, 
2019/6/22, 22, 16, 34, 6, 
2019/6/23, 48, 28, 37, 9, 
2019/6/24, 76, 17, 26, 11, 
2019/6/25, 51, 13, 20, 10, 
2019/6/26, 39, 16, 25, 3, 
2019/6/27, 44, 15, 28, 3, 
2019/6/28, 36, 22, 40, 4, 
2019/6/29, 55, 6, 27, , 
2019/6/30, 18, 6, 22, 2, 
2019/3/18, 10, 4, 29, 6, 1
2019/3/19, 13, 5, 22, 8, 1
2019/3/20, 14, 19, 16, 4, 1
2019/3/21, 30, 10, 30, 3, 1
2019/3/22, 20, 13, 30, 7, 1
2019/3/23, 31, 7, 36, 4, 1
2019/3/24, 20, 13, 35, 5, 
2019/3/25, 32, 13, 34, 5, 
2019/3/26, 29, 9, 35, 5, 4
2019/3/27, 25, 15, 34, 12, 
