date, pm25, o3, no2, co
2017/1/2, , 23, , 
2017/1/3, , 22, , 
2017/1/4, , 26, , 
2017/1/5, , 28, , 
2017/1/6, , 27, , 
2017/1/7, , 28, , 
2017/1/8, , 30, , 
2017/1/9, , 27, , 
2017/1/10, , 31, , 
2017/1/11, , 30, , 
2017/1/12, , 22, , 
2017/1/13, , 35, , 
2017/1/14, , 28, , 
2017/1/15, , 32, , 
2017/1/16, , 26, , 
2017/1/17, , 17, , 
2017/1/18, , 16, , 
2017/1/19, , 21, , 
2017/1/20, , 23, , 
2017/1/21, , 10, , 
2017/1/22, , 13, , 
2017/1/23, , 29, , 
2017/1/24, , 31, , 
2017/1/25, , 30, , 
2017/1/26, , 27, , 
2017/1/27, , 28, , 
2017/1/30, , 32, , 
2017/1/31, , 27, , 
2017/2/1, , 30, , 
2017/2/2, , 32, , 
2017/2/3, , 33, , 
2017/2/4, , 35, , 
2017/2/5, , 33, , 
2017/2/6, , 33, , 
2017/2/7, , 29, , 
2017/2/8, , 30, , 
2017/2/9, , 27, , 
2017/2/10, , 34, , 
2017/2/11, , 27, , 
2017/2/12, , 25, , 
2017/2/13, , 29, , 
2017/2/14, , 35, , 
2017/2/15, , 35, , 
2017/2/16, , 31, , 
2017/2/17, , 36, , 
2017/2/18, , 41, , 
2017/2/19, , 40, , 
2017/2/20, , 38, , 
2017/2/21, , 40, , 
2017/2/22, , 41, , 
2017/2/23, , 41, , 
2017/2/24, , 28, , 
2017/2/25, , 35, , 
2017/2/26, , 34, , 
2017/2/27, , 38, , 
2017/2/28, , 38, , 
2017/3/1, , 31, , 
2017/3/2, , 39, , 
2017/3/3, , 36, , 
2017/3/4, , 34, , 
2017/3/5, , 33, , 
2017/3/6, , 33, , 
2017/3/7, , 31, , 
2017/3/8, , 38, , 
2017/3/9, , 36, , 
2017/3/10, , 37, , 
2017/3/11, , 34, , 
2017/3/12, , 29, , 
2017/3/13, , 31, , 
2017/3/14, , 28, , 
2017/3/15, , 34, , 
2017/3/16, , 41, , 
2017/3/17, , 45, , 
2017/3/18, , 43, , 
2017/3/19, , 41, , 
2017/3/20, , 47, , 
2017/3/21, , 40, , 
2017/3/22, , 38, , 
2017/3/23, , 39, , 
2017/3/24, , 34, , 
2017/3/25, , 35, , 
2017/3/26, , 35, , 
2017/3/27, , 25, , 
2017/3/28, , 21, , 
2017/3/29, , 37, , 
2017/3/30, , 39, , 
2017/3/31, , 33, , 
2019/6/5, , , , 
2019/6/6, , , 2, 
2019/6/7, , , 250, 
2019/6/9, , , , 
