date, pm25
2020/1/2, 36
2020/1/3, 24
2020/1/4, 19
2020/1/5, 24
2020/1/6, 28
2020/1/7, 22
2020/1/8, 21
2020/1/9, 37
2020/1/10, 39
2020/1/11, 19
2020/1/12, 22
2020/1/13, 41
2020/1/14, 22
2020/1/15, 18
2019/10/1, 61
2019/10/2, 59
2019/10/3, 53
2019/10/4, 35
2019/10/5, 35
2019/10/6, 22
2019/10/7, 19
2019/10/8, 11
2019/10/9, 22
2019/10/10, 31
2019/10/11, 33
2019/10/13, 19
2019/10/14, 30
2019/10/15, 31
2019/10/16, 22
2019/10/17, 18
2019/10/18, 24
2019/10/19, 28
2019/10/20, 18
2019/10/21, 22
2019/10/22, 16
2019/10/23, 20
2019/10/24, 27
2019/10/25, 29
2019/10/26, 21
2019/10/27, 16
2019/10/28, 30
2019/10/29, 53
2019/10/30, 36
2019/10/31, 14
2019/11/1, 30
2019/11/2, 41
2019/11/3, 40
2019/11/4, 48
2019/11/5, 52
2019/11/6, 38
2019/11/7, 45
2019/11/8, 37
2019/11/9, 41
2019/11/10, 48
2019/11/11, 49
2019/11/12, 15
2019/11/13, 32
2019/11/14, 55
2019/11/15, 41
2019/11/16, 34
2019/11/17, 51
2019/11/18, 55
2019/11/19, 64
2019/11/20, 36
2019/11/21, 46
2019/11/22, 68
2019/11/23, 30
2019/11/24, 20
2019/11/25, 48
2019/11/26, 55
2019/11/27, 32
2019/11/28, 18
2019/11/29, 29
2019/11/30, 42
2019/12/1, 11
2019/12/2, 12
2019/12/3, 23
2019/12/4, 26
2019/12/5, 31
2019/12/6, 51
2019/12/7, 48
2019/12/8, 56
2019/12/9, 40
2019/12/10, 24
2019/12/11, 25
2019/12/12, 42
2019/12/13, 31
2019/12/14, 17
2019/12/15, 45
2019/12/16, 40
2019/12/17, 13
2019/12/18, 35
2019/12/19, 51
2019/12/20, 57
2019/12/21, 63
2019/12/22, 49
2019/12/23, 11
2019/12/24, 19
2019/12/26, 37
2019/12/27, 56
2019/12/28, 57
2019/7/1, 44
2019/7/2, 41
2019/7/3, 47
2019/7/4, 42
2019/7/5, 55
2019/7/6, 39
2019/7/7, 45
2019/7/8, 34
2019/7/9, 44
2019/7/10, 46
2019/7/11, 35
2019/7/12, 36
2019/7/14, 25
2019/7/15, 35
2019/7/16, 51
2019/7/17, 36
2019/7/18, 32
2019/7/19, 34
2019/7/20, 32
2019/7/21, 30
2019/7/22, 22
2019/7/23, 18
2019/7/24, 27
2019/7/25, 32
2019/7/26, 43
2019/7/27, 52
2019/7/28, 58
2019/7/29, 57
2019/7/30, 55
2019/7/31, 53
2019/8/1, 49
2019/8/2, 41
2019/8/4, 38
2019/8/5, 45
2019/8/6, 55
2019/8/7, 31
2019/8/8, 38
2019/8/9, 52
2019/8/10, 46
2019/8/11, 36
2019/8/12, 49
2019/8/13, 48
2019/8/14, 31
2019/8/15, 28
2019/8/16, 29
2019/8/17, 35
2019/8/18, 45
2019/8/19, 53
2019/8/20, 50
2019/8/21, 46
2019/8/22, 38
2019/8/23, 29
2019/8/24, 23
2019/8/25, 22
2019/8/26, 26
2019/8/27, 23
2019/8/28, 22
2019/8/29, 20
2019/8/30, 27
2019/8/31, 33
2019/9/1, 45
2019/9/2, 50
2019/9/3, 49
2019/9/4, 44
2019/9/5, 46
2019/9/6, 26
2019/9/7, 37
2019/9/8, 36
2019/9/9, 37
2019/9/10, 46
2019/9/11, 59
2019/9/12, 60
2019/9/13, 58
2019/9/14, 53
2019/9/15, 34
2019/9/16, 37
2019/9/17, 51
2019/9/18, 51
2019/9/19, 36
2019/9/20, 39
2019/9/21, 46
2019/9/22, 42
2019/9/23, 37
2019/9/24, 27
2019/9/25, 24
2019/9/26, 35
2019/9/27, 41
2019/9/28, 55
2019/9/29, 61
2019/9/30, 63
2019/4/1, 20
2019/4/2, 32
2019/4/3, 51
2019/4/4, 50
2019/4/5, 37
2019/4/6, 42
2019/4/7, 43
2019/4/8, 28
2019/4/9, 23
2019/4/10, 19
2019/4/11, 36
2019/5/6, 21
2019/5/7, 31
2019/5/8, 43
2019/5/9, 35
2019/5/10, 29
2019/5/11, 23
2019/5/12, 18
2019/5/13, 20
2019/5/14, 24
2019/5/15, 37
2019/5/16, 49
2019/5/17, 49
2019/5/18, 60
2019/5/19, 54
2019/5/20, 42
2019/5/21, 32
2019/5/22, 50
2019/5/23, 60
2019/5/24, 58
2019/5/25, 58
2019/5/26, 55
2019/5/27, 54
2019/5/28, 55
2019/5/29, 53
2019/5/30, 56
2019/5/31, 34
2019/6/1, 47
2019/6/2, 53
2019/6/3, 47
2019/6/4, 45
2019/6/5, 63
2019/6/6, 42
2019/6/7, 18
2019/6/8, 18
2019/6/9, 14
2019/6/10, 27
2019/6/11, 19
2019/6/12, 24
2019/6/13, 24
2019/6/14, 29
2019/6/15, 45
2019/6/16, 54
2019/6/17, 43
2019/6/18, 27
2019/6/19, 22
2019/6/20, 22
2019/6/21, 35
2019/6/22, 19
2019/6/23, 38
2019/6/24, 50
2019/6/25, 32
2019/6/26, 46
2019/6/27, 45
2019/6/28, 28
2019/1/1, 17
2019/1/2, 27
2019/1/3, 20
2019/1/4, 22
2019/1/5, 19
2019/1/6, 40
2019/1/7, 30
2019/1/8, 24
2019/1/9, 12
2019/1/10, 36
2019/1/11, 45
2019/1/12, 47
2019/1/13, 38
2019/1/14, 26
2019/1/15, 40
2019/1/16, 49
2019/1/17, 56
2019/1/18, 54
2019/1/19, 41
2019/1/20, 16
2019/1/21, 15
2019/1/22, 37
2019/1/23, 33
2019/1/24, 35
2019/1/25, 45
2019/1/26, 40
2019/1/27, 45
2019/1/28, 58
2019/2/1, 56
2019/2/2, 57
2019/2/3, 54
2019/2/4, 61
2019/2/5, 56
2019/2/6, 46
2019/2/7, 29
2019/2/8, 16
2019/2/9, 20
2019/2/10, 34
2019/2/11, 33
2019/2/12, 23
2019/2/13, 14
2019/2/14, 28
2019/2/15, 42
2019/2/16, 14
2019/2/17, 31
2019/2/18, 24
2019/2/19, 36
2019/2/20, 16
2019/2/21, 20
2019/2/22, 16
2019/2/23, 11
2019/2/24, 16
2019/2/25, 18
2019/2/26, 39
2019/2/27, 48
2019/2/28, 46
2019/3/1, 22
2019/3/2, 24
2019/3/3, 19
2019/3/4, 38
2019/3/5, 22
2019/3/6, 28
2019/3/7, 46
2019/3/14, 34
2019/3/15, 21
2019/3/17, 19
2019/3/18, 21
2019/3/19, 28
2019/3/20, 58
2019/3/21, 49
2019/3/22, 30
2019/3/23, 17
2019/3/24, 52
2019/3/25, 72
2019/3/26, 26
2019/3/28, 46
2019/3/29, 55
2019/3/30, 52
2019/3/31, 12
2018/10/1, 33
2018/10/2, 39
2018/10/3, 46
2018/10/4, 48
2018/10/5, 48
2018/10/6, 51
2018/10/7, 52
2018/10/8, 46
2018/10/9, 26
2018/10/10, 19
2018/10/14, 30
2018/10/15, 33
2018/10/16, 17
2018/10/17, 18
2018/10/18, 20
2018/10/19, 35
2018/10/20, 29
2018/10/21, 20
2018/10/22, 31
2018/10/23, 39
2018/10/24, 34
2018/10/25, 29
2018/10/26, 20
2018/10/27, 26
2018/10/28, 35
2018/10/29, 21
2018/10/30, 32
2018/10/31, 49
2018/11/1, 39
2018/11/2, 13
2018/11/3, 39
2018/11/4, 42
2018/11/5, 30
2018/11/6, 26
2018/11/7, 29
2018/11/8, 17
2018/11/9, 23
2018/11/10, 30
2018/11/11, 37
2018/11/12, 52
2018/11/13, 22
2018/11/14, 32
2018/11/15, 19
2018/11/16, 38
2018/11/17, 60
2018/11/18, 71
2018/11/19, 67
2018/11/20, 32
2018/11/21, 47
2018/11/22, 50
2018/11/23, 55
2018/11/24, 37
2018/11/25, 45
2018/11/26, 23
2018/11/27, 35
2018/11/28, 46
2018/11/29, 60
2018/11/30, 50
2018/12/1, 32
2018/12/2, 33
2018/12/3, 18
2018/12/4, 17
2018/12/5, 21
2018/12/6, 43
2018/12/7, 51
2018/12/8, 46
2018/12/9, 20
2018/12/10, 25
2018/12/11, 51
2018/12/12, 46
2018/12/13, 43
2018/12/14, 13
2018/12/15, 27
2018/12/16, 29
2018/12/17, 37
2018/12/18, 46
2018/12/19, 55
2018/12/20, 48
2018/12/21, 19
2018/12/22, 32
2018/12/23, 47
2018/12/24, 35
2018/12/25, 45
2018/12/26, 50
2018/12/27, 38
2018/12/28, 16
2018/12/29, 37
2018/12/30, 39
2018/7/1, 39
2018/7/2, 27
2018/7/3, 25
2018/7/4, 55
2018/7/5, 56
2018/7/6, 32
2018/7/7, 27
2018/7/8, 34
2018/7/9, 42
2018/7/10, 43
2018/7/11, 46
2018/7/12, 53
2018/7/13, 58
2018/7/14, 50
2018/7/15, 47
2018/7/16, 41
2018/7/17, 33
2018/7/18, 29
2018/7/19, 37
2018/7/20, 39
2018/7/21, 18
2018/7/22, 30
2018/7/23, 27
2018/7/24, 25
2018/7/25, 36
2018/7/26, 57
2018/7/27, 56
2018/7/28, 34
2018/7/29, 39
2018/7/30, 47
2018/7/31, 50
2018/8/1, 31
2018/8/2, 14
2018/8/3, 19
2018/8/4, 26
2018/8/5, 33
2018/8/6, 37
2018/8/7, 29
2018/8/8, 30
2018/8/9, 31
2018/8/10, 23
2018/8/11, 29
2018/8/12, 50
2018/8/13, 52
2018/8/14, 59
2018/8/15, 65
2018/8/16, 64
2018/8/17, 45
2018/8/18, 24
2018/8/19, 31
2018/8/20, 38
2018/8/21, 33
2018/8/22, 45
2018/8/23, 60
2018/8/24, 52
2018/8/25, 54
2018/8/26, 63
2018/8/27, 61
2018/8/28, 51
2018/8/29, 46
2018/8/30, 36
2018/8/31, 23
2018/9/1, 23
2018/9/2, 28
2018/9/3, 29
2018/9/4, 31
2018/9/5, 38
2018/9/6, 38
2018/9/7, 38
2018/9/8, 34
2018/9/9, 31
2018/9/10, 17
2018/9/11, 16
2018/9/12, 28
2018/9/13, 29
2018/9/14, 20
2018/9/15, 11
2018/9/16, 11
2018/9/17, 13
2018/9/18, 27
2018/9/19, 48
2018/9/20, 55
2018/9/21, 54
