date, pm25, pm10, o3, no2, so2
2020/1/2, 72, , 15, , 
2020/1/3, 76, , 18, , 
2020/1/4, 92, , 16, , 
2020/1/5, 63, , 18, , 
2020/1/6, 54, , 17, , 
2020/1/7, 71, , 17, , 
2020/1/8, 53, , 23, , 
2020/1/9, 33, , 19, , 
2020/1/10, 41, , 21, , 
2020/1/11, 46, , 23, , 
2020/1/12, 49, , 26, , 
2020/1/13, 21, , 27, , 
2020/1/14, 25, , 19, , 
2020/1/15, 47, , , , 
2019/10/1, 14, , 25, , 
2019/10/2, 12, , 31, , 
2019/10/3, 16, , 27, , 
2019/10/4, 8, , 27, , 
2019/10/5, 8, , 28, , 
2019/10/6, 11, , 31, , 
2019/10/7, 16, , 36, , 
2019/10/8, 17, , 31, , 
2019/10/9, 21, , 29, , 
2019/10/11, 46, , 34, , 
2019/10/12, 25, , 42, , 
2019/10/13, 37, , 39, , 
2019/10/14, 35, , 35, , 
2019/10/15, 33, , 44, , 
2019/10/16, 44, , 27, , 
2019/10/17, 20, , 28, , 
2019/10/18, 13, , 27, , 
2019/10/19, 31, , 27, , 
2019/10/20, 16, , 26, , 
2019/10/21, 13, , 28, , 
2019/10/22, 12, , 31, , 
2019/10/23, 13, , 31, , 
2019/10/24, 13, , 26, , 
2019/10/25, 13, , 32, , 
2019/10/26, 13, , 28, , 
2019/10/27, 11, , 27, , 
2019/10/31, 12, , 29, , 
2019/11/1, 27, , 25, , 
2019/11/2, 36, , 24, , 
2019/11/3, 16, , 21, , 
2019/11/4, 21, , 20, , 
2019/11/5, 35, , 20, , 
2019/11/6, 28, , 21, , 
2019/11/7, 36, , 22, , 
2019/11/8, 26, , 23, , 
2019/11/9, 20, , 27, , 
2019/11/10, 10, , 26, , 
2019/11/11, 17, , 21, , 
2019/11/12, 28, , 16, , 
2019/11/13, 20, , 30, , 
2019/11/14, 38, , 30, , 
2019/11/15, 35, , 31, , 
2019/11/16, 27, , 28, , 
2019/11/17, 23, , 30, , 
2019/11/18, 36, , 30, , 
2019/11/19, 40, , 30, , 
2019/11/20, 11, , 24, , 
2019/11/21, 19, , 21, , 
2019/11/22, 29, , 21, , 
2019/11/23, 25, , 21, , 
2019/11/24, 27, , 31, , 
2019/11/25, 25, , 26, , 
2019/11/26, 20, , 25, , 
2019/11/27, 18, , 23, , 
2019/11/28, 13, , 20, , 
2019/11/29, 30, , 16, , 
2019/11/30, 46, , 17, , 
2019/12/1, 13, , 12, , 
2019/12/2, 9, , 13, , 
2019/12/3, 22, , 4, , 
2019/12/4, 53, , 5, , 
2019/12/5, 52, , 14, , 
2019/12/6, 47, , 28, , 
2019/12/7, 14, , 27, , 
2019/12/8, 14, , 14, , 
2019/12/9, 22, , 6, , 
2019/12/10, 50, , 15, , 
2019/12/11, 45, , 13, , 
2019/12/12, 44, , 19, , 
2019/12/13, 26, , 23, , 
2019/12/14, 15, , 17, , 
2019/12/15, 26, , 17, , 
2019/12/16, 29, , 7, , 
2019/12/17, 43, , 13, , 
2019/12/18, 76, , 12, , 
2019/12/19, 57, , 12, , 
2019/12/20, 71, , 4, , 
2019/12/21, 87, , 25, , 
2019/12/22, 70, , 24, , 
2019/12/23, 64, , 10, , 
2019/12/24, 78, , 17, , 
2019/12/25, 72, , 24, , 
2019/12/26, 58, , 22, , 
2019/12/27, 56, , 19, , 
2019/7/1, 54, , 38, , 
2019/7/2, 54, , 37, , 
2019/7/3, 48, , 39, , 
2019/7/4, 51, , 40, , 
2019/7/5, 56, , 39, , 
2019/7/6, 57, , 40, , 
2019/7/7, 57, , 34, , 
2019/7/8, 61, , 38, , 
2019/7/9, 60, , 34, , 
2019/7/10, 55, , 35, , 
2019/7/11, 50, , 36, , 
2019/7/12, 53, , 40, , 
2019/7/13, 56, , 36, , 
2019/7/14, 55, , 31, , 
2019/7/15, 50, , 33, , 
2019/7/16, 44, , 38, , 
2019/7/17, 55, , 41, , 
2019/7/18, 60, , 42, , 
2019/7/19, 55, , 41, , 
2019/7/20, 52, , 41, , 
2019/7/21, 54, , 40, , 
2019/7/22, 57, , 38, , 
2019/7/23, 55, , 41, , 
2019/7/24, 47, , 47, , 
2019/7/25, 50, , 52, , 
2019/7/26, 56, , 47, , 
2019/7/27, 76, , 38, , 
2019/7/28, 87, , 46, , 
2019/7/29, 68, , 41, , 
2019/7/30, 61, , 50, , 
2019/7/31, 55, , 52, , 
2019/8/1, 54, , 44, , 
2019/8/2, 61, , 42, , 
2019/8/3, 58, , 43, , 
2019/8/4, 57, , 43, , 
2019/8/5, 51, , 42, , 
2019/8/6, 49, , 54, , 
2019/8/7, 57, , 40, , 
2019/8/8, 58, , 35, , 
2019/8/9, 50, , 29, , 
2019/8/10, 48, , 31, , 
2019/8/11, 48, , 38, , 
2019/8/12, 48, , 47, , 
2019/8/13, 272, , 39, , 
2019/8/14, 238, , 32, , 
2019/8/16, 9, , 49, , 
2019/8/17, 8, , 45, , 
2019/8/18, 9, , 43, , 
2019/8/19, 9, , 46, , 
2019/8/20, 14, , 41, , 
2019/8/21, 133, , 37, , 
2019/8/22, 117, , 39, , 
2019/8/23, 100, , 43, , 
2019/8/24, 152, , 41, , 
2019/8/25, 93, , 38, , 
2019/8/26, 109, , 53, , 
2019/8/27, 53, , 48, , 
2019/8/28, 22, , 37, , 
2019/8/29, 39, , 33, , 
2019/8/30, 66, , 35, , 
2019/8/31, 49, , 34, , 
2019/9/1, 81, , 40, , 
2019/9/2, 86, , 36, , 
2019/9/3, 60, , 41, , 
2019/9/4, 57, , 43, , 
2019/9/5, 65, , 38, , 
2019/9/6, 47, , 39, , 
2019/9/7, 75, , 31, , 
2019/9/8, 59, , 31, , 
2019/9/9, 94, , 33, , 
2019/9/10, 45, , 29, , 
2019/9/11, 98, , 37, , 
2019/9/12, 45, , 29, , 
2019/9/13, 54, , 44, , 
