date, pm25, o3
2020/1/2, 17, 15
2020/1/3, 51, 25
2020/1/4, 26, 26
2020/1/5, 18, 23
2020/1/6, 20, 24
2020/1/7, 27, 24
2020/1/8, 18, 25
2020/1/9, 24, 24
2020/1/10, 28, 25
2020/1/11, 16, 22
2020/1/12, 15, 19
2020/1/13, 31, 17
2020/1/14, 48, 15
2020/1/15, 46, 17
2020/1/16, 32, 
2019/10/1, 45, 28
2019/10/2, 41, 18
2019/10/3, 16, 19
2019/10/4, 14, 25
2019/10/5, 18, 27
2019/10/6, 29, 25
2019/10/7, 19, 32
2019/10/8, 25, 32
2019/10/9, 24, 34
2019/10/10, 28, 26
2019/10/11, 27, 28
2019/10/12, 11, 32
2019/10/13, 13, 24
2019/10/14, 22, 36
2019/10/15, 34, 19
2019/10/18, 16, 30
2019/10/19, 30, 36
2019/10/20, 56, 24
2019/10/21, 29, 21
2019/10/22, 15, 27
2019/10/23, 12, 26
2019/10/24, 19, 18
2019/10/25, 23, 16
2019/10/26, 39, 26
2019/10/27, 22, 32
2019/10/28, 42, 13
2019/10/29, 27, 12
2019/10/30, 15, 15
2019/10/31, 9, 21
2019/11/1, 26, 20
2019/11/2, 20, 25
2019/11/3, 14, 23
2019/11/4, 22, 23
2019/11/5, 28, 22
2019/11/6, 36, 25
2019/11/7, 20, 22
2019/11/8, 24, 20
2019/11/9, 33, 18
2019/11/10, 46, 21
2019/11/11, 27, 27
2019/11/12, 14, 22
2019/11/13, 42, 20
2019/11/14, 41, 19
2019/11/15, 60, 26
2019/11/16, 46, 21
2019/11/17, 43, 17
2019/11/18, 62, 
2019/12/1, 7, 22
2019/12/2, 17, 21
2019/12/3, 29, 22
2019/12/4, 33, 23
2019/12/5, 24, 23
2019/12/6, 28, 21
2019/12/7, 33, 23
2019/12/8, 49, 20
2019/12/9, 43, 21
2019/12/10, 27, 18
2019/12/11, 41, 14
2019/12/12, 52, 15
2019/12/13, 43, 13
2019/12/14, 62, 19
2019/12/15, 58, 15
2019/12/16, 56, 26
2019/12/17, 41, 27
2019/12/18, 32, 23
2019/12/19, 44, 13
2019/12/20, 78, 17
2019/12/21, 77, 24
2019/12/22, 65, 23
2019/12/23, 49, 12
2019/12/24, 56, 24
2019/12/25, 44, 20
2019/12/26, 28, 15
2019/12/27, 44, 12
2019/12/28, 66, 
2019/7/1, 48, 43
2019/7/2, 41, 39
2019/7/3, 24, 45
2019/7/4, 54, 38
2019/7/5, 61, 33
2019/7/6, 44, 30
2019/7/7, 64, 34
2019/7/8, 24, 54
2019/7/9, 43, 46
2019/7/10, 52, 40
2019/7/11, 22, 40
2019/7/12, 25, 46
2019/7/13, 46, 40
2019/7/14, 35, 35
2019/7/15, 33, 27
2019/7/16, 32, 28
2019/7/17, 27, 33
2019/7/18, 35, 31
2019/7/19, 50, 35
2019/7/20, 40, 30
2019/7/21, 42, 27
2019/7/22, 24, 29
2019/7/23, 21, 32
2019/7/24, 27, 44
2019/7/25, 32, 47
2019/7/26, 45, 43
2019/7/27, 51, 37
2019/7/28, 53, 32
2019/7/29, 41, 38
2019/7/30, 33, 38
2019/7/31, 25, 40
2019/8/1, 28, 44
2019/8/2, 28, 50
2019/8/3, 40, 45
2019/8/4, 43, 41
2019/8/5, 44, 44
2019/8/6, 34, 37
2019/8/7, 30, 40
2019/8/8, 31, 35
2019/8/9, 25, 34
2019/8/10, 24, 40
2019/8/11, 34, 40
2019/8/12, 42, 36
2019/8/13, 37, 36
2019/8/14, 36, 37
2019/8/15, 42, 38
2019/8/16, 38, 33
2019/8/17, 32, 32
2019/8/18, 36, 37
2019/8/19, 25, 35
2019/8/20, 36, 41
2019/8/21, 29, 29
2019/8/22, 31, 26
2019/8/23, 25, 25
2019/8/24, 22, 29
2019/8/25, 25, 17
2019/8/26, 20, 29
2019/8/27, 16, 26
2019/8/28, 18, 32
2019/8/29, 28, 31
2019/8/30, 21, 23
2019/8/31, 18, 21
2019/9/1, 33, 32
2019/9/2, 42, 30
2019/9/3, 47, 23
2019/9/4, 25, 31
2019/9/5, 20, 21
2019/9/6, 38, 28
2019/9/7, 22, 19
2019/9/8, 28, 29
2019/9/9, 24, 43
2019/9/10, 48, 34
2019/9/11, 50, 36
2019/9/12, 50, 35
2019/9/13, 39, 28
2019/9/14, 17, 30
2019/9/15, 25, 36
2019/9/16, 38, 34
2019/9/17, 51, 35
2019/9/18, 24, 40
2019/9/19, 28, 54
2019/9/20, 51, 38
2019/9/21, 59, 36
2019/9/22, 39, 28
2019/9/23, 20, 30
2019/9/24, 28, 34
2019/9/25, 29, 31
2019/9/26, 22, 32
2019/9/27, 23, 31
2019/9/28, 15, 19
2019/9/29, 29, 31
2019/9/30, 38, 28
2019/4/1, 19, 37
2019/4/2, 24, 39
2019/4/3, 35, 32
2019/4/4, 20, 40
2019/4/5, 27, 42
2019/4/6, 49, 30
2019/4/7, 48, 39
2019/4/8, 25, 40
2019/4/9, 19, 27
2019/4/10, 17, 25
2019/4/11, 18, 36
2019/4/12, 18, 39
2019/4/13, 9, 32
2019/4/14, 13, 38
2019/4/15, 17, 44
2019/4/16, 22, 38
2019/4/17, 34, 35
2019/4/18, 27, 30
2019/4/19, 12, 30
2019/4/20, 10, 37
2019/4/21, 14, 43
2019/4/22, 24, 33
2019/4/23, 20, 33
2019/4/24, 12, 23
2019/4/25, 31, 42
2019/4/26, 25, 34
2019/4/27, 19, 37
2019/4/28, 12, 28
2019/4/29, 24, 25
2019/4/30, 41, 31
2019/5/1, 25, 33
2019/5/2, 28, 20
2019/5/3, 21, 27
2019/5/4, 27, 43
2019/5/5, 30, 44
2019/5/6, 38, 26
2019/5/7, 36, 32
2019/5/8, 13, 33
2019/5/9, 25, 33
2019/5/10, 16, 32
2019/5/11, 11, 24
2019/5/12, 28, 28
2019/5/13, 20, 38
2019/5/14, 22, 44
2019/5/15, 40, 43
2019/5/16, 46, 40
2019/5/17, 43, 45
2019/5/18, 32, 39
2019/5/19, 37, 24
2019/5/20, 15, 22
2019/5/21, 11, 39
2019/5/22, 24, 38
2019/5/23, 24, 36
2019/5/24, 25, 38
2019/5/25, 33, 33
2019/5/26, 25, 32
2019/5/27, 33, 27
2019/5/28, 43, 38
2019/5/29, 22, 45
2019/5/30, 20, 46
2019/5/31, 21, 49
2019/6/1, 42, 33
2019/6/2, 39, 33
2019/6/3, 17, 52
2019/6/4, 50, 45
2019/6/5, 41, 38
2019/6/6, 46, 43
2019/6/7, 46, 41
2019/6/8, 35, 27
2019/6/9, 34, 25
2019/6/10, 18, 42
2019/6/11, 26, 44
2019/6/12, 32, 31
2019/6/13, 16, 43
2019/6/14, 18, 33
2019/6/15, 31, 35
2019/6/16, 29, 23
2019/6/17, 47, 43
2019/6/18, 38, 40
2019/6/19, 32, 30
2019/6/20, 20, 31
2019/6/21, 29, 33
2019/6/22, 27, 37
2019/6/23, 20, 32
2019/6/24, 15, 41
2019/6/27, 34, 48
2019/6/28, 41, 52
2019/6/29, 45, 35
2019/6/30, 42, 51
2019/1/1, 34, 18
2019/1/2, 37, 18
2019/1/3, 38, 15
2019/1/4, 49, 17
2019/1/5, 59, 24
2019/1/6, 39, 22
2019/1/7, 36, 21
2019/1/8, 40, 20
2019/1/9, 34, 27
2019/1/10, 26, 28
2019/1/11, 36, 22
2019/1/12, 57, 25
2019/1/13, 55, 27
2019/1/14, 66, 27
2019/1/15, 46, 20
2019/1/16, 39, 13
2019/1/17, 54, 18
2019/1/18, 68, 28
2019/1/19, 43, 29
2019/1/20, 32, 26
2019/1/21, 41, 25
2019/1/22, 39, 21
2019/1/23, 33, 25
2019/1/24, 58, 27
2019/1/25, 38, 25
2019/1/26, 43, 25
2019/1/27, 66, 24
2019/1/28, 56, 29
2019/1/29, 37, 27
2019/1/30, 37, 27
2019/1/31, 37, 22
2019/2/1, 54, 23
2019/2/2, 82, 28
2019/2/3, 59, 19
2019/2/4, 49, 15
2019/2/5, 49, 10
2019/2/6, 42, 14
2019/2/7, 34, 26
2019/2/8, 34, 26
2019/2/9, 44, 19
2019/2/10, 51, 23
2019/2/11, 65, 25
2019/2/12, 32, 31
2019/2/13, 48, 23
2019/2/14, 33, 26
2019/2/15, 57, 26
2019/2/16, 42, 26
2019/2/17, 37, 30
2019/2/18, 47, 30
2019/2/19, 43, 24
2019/2/20, 50, 31
2019/2/21, 55, 36
2019/2/22, 73, 28
2019/2/23, 72, 36
2019/2/24, 41, 24
2019/2/25, 31, 13
2019/2/26, 42, 
2019/2/27, 52, 
2019/2/28, 50, 27
2019/3/1, 54, 31
2019/3/2, 59, 33
2019/3/3, 46, 27
2019/3/4, 48, 29
2019/3/5, 47, 32
2019/3/6, 43, 36
2019/3/7, 56, 33
2019/3/8, 66, 29
2019/3/9, 72, 37
2019/3/10, 45, 36
2019/3/11, 48, 39
2019/3/14, 29, 30
2019/3/15, 16, 32
2019/3/16, 19, 29
2019/3/17, 37, 38
2019/3/18, 39, 38
2019/3/19, 55, 34
2019/3/20, 46, 34
2019/3/21, 48, 35
2019/3/22, 26, 37
2019/3/23, 21, 34
2019/3/24, 51, 34
2019/3/25, 26, 36
2019/3/26, 19, 39
2019/3/27, 26, 34
2019/3/28, 50, 28
2019/3/29, 41, 33
2019/3/30, 19, 35
2019/3/31, 15, 35
2018/10/1, 41, 24
2018/10/2, 28, 31
2018/10/3, 24, 24
2018/10/4, 16, 20
2018/10/5, 15, 25
2018/10/6, 18, 7
2018/10/7, 32, 35
2018/10/8, 26, 30
2018/10/9, 32, 19
2018/10/10, 20, 16
2018/10/11, 12, 28
2018/10/12, 7, 25
2018/10/15, 37, 26
2018/10/16, 34, 23
2018/10/17, 34, 26
2018/10/18, 45, 24
2018/10/19, 45, 26
2018/10/20, 38, 22
2018/10/21, 32, 24
2018/10/22, 44, 23
2018/10/23, 38, 20
2018/10/24, 37, 13
2018/10/25, 53, 18
2018/10/26, 49, 16
2018/10/27, 55, 18
2018/10/28, 51, 22
2018/10/29, 43, 25
2018/10/30, 50, 26
2018/10/31, 53, 26
2018/11/1, 32, 18
2018/11/2, 36, 21
2018/11/3, 48, 23
2018/11/4, 46, 23
2018/11/5, 39, 19
2018/11/6, 33, 11
2018/11/7, 41, 21
2018/11/8, 41, 15
2018/11/9, 47, 20
2018/11/10, 42, 20
2018/11/11, 54, 11
2018/11/12, 83, 24
2018/11/13, 52, 21
2018/11/14, 60, 18
2018/11/15, 52, 17
2018/11/16, 66, 10
2018/11/17, 68, 13
2018/11/18, 54, 15
2018/11/19, 58, 21
2018/11/20, 59, 18
2018/11/21, 60, 20
2018/11/22, 40, 17
2018/11/23, 57, 19
2018/11/24, 50, 18
2018/11/25, 64, 20
2018/11/26, 44, 15
2018/11/27, 51, 16
2018/11/28, 59, 12
2018/11/29, 67, 8
2018/11/30, 85, 13
2018/12/1, 55, 21
2018/12/2, 37, 11
2018/12/3, 35, 22
2018/12/4, 41, 21
2018/12/5, 47, 18
2018/12/6, 56, 21
2018/12/7, 56, 22
2018/12/8, 55, 20
2018/12/9, 67, 20
2018/12/10, 72, 17
2018/12/11, 84, 15
2018/12/12, 74, 17
2018/12/13, 76, 7
2018/12/14, 70, 15
2018/12/15, 55, 18
2018/12/16, 57, 22
2018/12/17, 51, 19
2018/12/18, 46, 13
2018/12/19, 61, 12
2018/12/20, 56, 15
2018/12/21, 38, 17
2018/12/22, 41, 16
2018/12/23, 52, 18
2018/12/24, 42, 16
2018/12/25, 49, 18
2018/12/26, 56, 20
2018/12/27, 48, 19
2018/12/28, 27, 11
2018/12/29, 40, 17
2018/12/30, 42, 
2018/7/1, 45, 40
2018/7/2, 38, 37
2018/7/3, 47, 31
2018/7/4, 44, 31
2018/7/5, 46, 35
2018/7/6, 25, 40
2018/7/7, 17, 46
2018/7/8, 27, 44
2018/7/9, 46, 42
2018/7/10, 49, 36
2018/7/11, 36, 43
2018/7/12, 47, 51
2018/7/13, 48, 18
2018/7/14, 60, 
2018/7/15, 58, 
2018/7/16, 36, 33
2018/7/17, 29, 32
2018/7/18, 27, 43
2018/7/19, 27, 36
2018/7/20, 31, 25
2018/7/21, 23, 35
2018/7/22, 34, 31
2018/7/23, 37, 28
2018/7/24, 39, 37
2018/7/25, 36, 36
2018/7/26, 34, 31
2018/7/27, 25, 34
2018/7/28, 34, 38
2018/7/29, 47, 31
2018/7/30, 37, 28
2018/7/31, 48, 37
2018/8/1, 48, 40
2018/8/2, 34, 37
2018/8/3, 26, 42
2018/8/4, 41, 37
2018/8/5, 42, 33
2018/8/6, 34, 30
2018/8/7, 17, 31
2018/8/8, 14, 35
2018/8/9, 27, 39
2018/8/10, 32, 29
2018/8/11, 44, 32
2018/8/12, 43, 36
2018/8/13, 52, 39
2018/8/14, 53, 23
2018/8/15, 61, 21
2018/8/16, 26, 31
2018/8/17, 19, 28
2018/8/18, 39, 28
2018/8/19, 39, 29
2018/8/20, 44, 15
2018/8/21, 28, 24
2018/8/22, 31, 36
2018/8/23, 38, 34
2018/8/24, 31, 33
2018/8/25, 46, 29
2018/8/26, 60, 32
2018/8/27, 61, 33
2018/8/28, 39, 33
2018/8/29, 21, 29
2018/8/30, 13, 36
2018/8/31, 20, 27
2018/9/1, 15, 28
2018/9/2, 15, 28
2018/9/3, 16, 30
2018/9/4, 21, 34
2018/9/5, 18, 25
2018/9/6, 14, 19
2018/9/7, 18, 18
2018/9/8, 12, 16
2018/9/9, 7, 15
2018/9/10, 8, 30
2018/9/11, 8, 21
2018/9/12, 11, 34
2018/9/13, 27, 39
2018/9/14, 30, 27
2018/9/15, 46, 22
2018/9/16, 24, 28
2018/9/17, 19, 45
2018/9/18, 31, 30
2018/9/19, 33, 41
2018/9/20, 39, 32
2018/9/21, 34, 22
2018/9/22, 15, 32
2018/9/23, 16, 16
2018/9/24, 20, 15
2018/9/25, 8, 29
2018/9/26, 9, 21
2018/9/27, 14, 32
2018/9/28, 15, 27
2018/9/29, 18, 38
2018/9/30, 21, 39
2018/4/1, 15, 38
2018/4/2, 25, 23
2018/4/3, 18, 33
2018/4/4, 14, 34
2018/4/5, 20, 35
2018/4/6, 31, 34
2018/4/7, 18, 39
2018/4/8, 30, 33
2018/4/9, 34, 35
2018/4/10, 44, 37
2018/4/11, 43, 43
2018/4/12, 29, 40
2018/4/13, 43, 27
2018/4/14, 33, 29
2018/4/15, 10, 26
2018/4/16, 18, 32
2018/4/17, 16, 31
2018/4/18, 27, 40
2018/4/19, 17, 40
2018/4/20, 19, 37
2018/4/21, 37, 43
2018/4/22, 13, 37
2018/4/23, 22, 29
2018/4/24, 21, 39
2018/4/25, 21, 42
2018/4/26, 28, 38
2018/4/27, 40, 34
2018/4/28, 14, 39
2018/4/29, 25, 46
2018/4/30, 40, 47
2018/5/1, 31, 38
2018/5/2, 36, 31
2018/5/3, 20, 39
2018/5/4, 22, 49
2018/5/5, 28, 45
2018/5/6, 36, 40
2018/5/7, 18, 50
2018/5/8, 30, 48
2018/5/9, 36, 37
2018/5/10, 27, 26
2018/5/11, 17, 26
2018/5/12, 32, 29
2018/5/13, 40, 36
2018/5/14, 40, 33
2018/5/15, 26, 43
2018/5/16, 31, 50
