date, pm25, o3, no2
2018/11/12, 21, 23, 7
2018/11/13, 19, 24, 9
2018/11/14, 24, 24, 8
2018/11/15, 30, 18, 5
2018/11/16, 42, 19, 5
2018/11/17, 39, 23, 4
2018/11/18, 19, 20, 6
2018/11/19, 23, 18, 4
2018/11/20, 34, 15, 10
2018/11/21, 50, 24, 7
2018/11/22, 56, 23, 5
2018/11/23, 36, 19, 5
2018/11/24, 31, 18, 2
2018/11/25, 33, 16, 3
2018/11/26, 16, 22, 5
2018/11/27, 11, 19, 8
2018/11/28, 17, 16, 13
2018/11/29, 60, 14, 14
2018/11/30, 80, 14, 9
2018/12/1, 80, 17, 4
2018/12/2, 20, 21, 3
2018/12/3, 9, 21, 4
2018/12/4, 11, 23, 7
2018/12/5, 28, 24, 4
2018/12/6, 25, 22, 12
2018/12/7, 29, 23, 13
2018/12/8, 44, 19, 13
2018/12/9, 52, 24, 11
2018/12/10, 61, 20, 11
2018/12/11, 50, 17, 12
2018/12/12, 42, 11, 10
2018/12/13, 49, 16, 9
2018/12/14, 51, 19, 18
2018/12/15, 46, 21, 8
2018/12/16, 33, 18, 13
2018/12/17, 22, 24, 9
2018/12/18, 31, 20, 8
2018/12/19, 50, 17, 3
2018/12/20, 30, 18, 5
2018/12/21, 20, 12, 8
2018/12/22, 35, 23, 6
2018/12/23, 28, 12, 13
2018/12/24, 27, 24, 13
2018/12/25, 33, 14, 14
2018/12/26, 45, 20, 5
2018/12/27, 38, 21, 3
2018/12/28, 14, 21, 4
2018/12/29, 19, 20, 4
2018/12/30, 26, , 
2018/7/1, 31, 32, 6
2018/7/2, 28, 30, 3
2018/7/3, 49, 32, 2
2018/7/4, 71, 33, 3
2018/7/5, 64, 33, 3
2018/7/6, 29, 40, 3
2018/7/7, 22, 41, 3
2018/7/8, 25, 41, 4
2018/7/9, 42, 43, 4
2018/7/10, 50, 37, 4
2018/7/11, 54, 38, 3
2018/7/12, 51, 38, 4
2018/7/13, 46, 35, 3
2018/7/14, 23, 33, 3
2018/7/15, 29, 33, 2
2018/7/16, 25, 34, 8
2018/7/17, 28, 37, 10
2018/7/18, 33, 34, 2
2018/7/19, 30, 33, 1
2018/7/20, 20, 38, 2
2018/7/21, 32, 38, 2
2018/7/22, 46, 35, 4
2018/7/23, 54, 30, 3
2018/7/24, 45, 32, 5
2018/7/25, 29, 30, 2
2018/7/26, 21, 28, 2
2018/7/27, 25, 31, 6
2018/7/28, 36, 30, 4
2018/7/29, 35, 30, 7
2018/7/30, 38, 38, 4
2018/7/31, 37, 37, 8
2018/8/1, 41, 35, 3
2018/8/2, 32, 51, 5
2018/8/3, 38, 43, 4
2018/8/4, 30, 42, 3
2018/8/5, 13, 37, 4
2018/8/6, 9, 34, 4
2018/8/7, 22, 43, 4
2018/8/8, 27, 43, 4
2018/8/9, 1, 33, 3
2018/8/16, 55, 33, 3
2018/8/17, 42, 34, 3
2018/8/18, 52, 33, 5
2018/8/19, 56, 27, 3
2018/8/20, 53, 23, 2
2018/8/21, 61, 29, 3
2018/8/22, 63, 29, 9
2018/8/23, 59, 26, 3
2018/8/24, 60, 42, 6
2018/8/25, 66, 31, 4
2018/8/26, 63, 32, 2
2018/8/27, 61, 30, 4
2018/8/28, 51, 28, 2
2018/8/29, 27, 27, 6
2018/8/30, 21, 30, 3
2018/8/31, 25, 28, 3
2018/9/1, 29, 25, 2
2018/9/2, 23, 20, 4
2018/9/3, 23, 21, 4
2018/9/4, 24, 20, 3
2018/9/5, 20, 17, 2
2018/9/6, 24, 20, 4
2018/9/7, 18, 30, 2
2018/9/8, 19, 28, 4
2018/9/9, 24, 29, 8
2018/9/10, 27, 30, 6
2018/9/11, 25, 29, 3
2018/9/12, 27, 25, 4
2018/9/13, 30, 29, 4
2018/9/14, 31, 35, 5
2018/9/15, 34, 40, 4
2018/9/16, 41, 34, 4
2018/9/17, 39, 29, 6
2018/9/18, 38, 21, 5
2018/9/19, 36, 36, 4
2018/9/20, 38, 31, 1
2018/9/21, 20, 26, 
2018/9/22, 13, 33, 
2018/9/23, 18, 30, 6
2018/9/24, 22, 19, 4
2018/9/25, 18, 28, 3
2018/9/26, 12, 29, 6
2018/9/27, 14, 21, 5
2018/9/28, 13, 13, 6
2018/9/29, 14, 11, 3
2018/9/30, 21, 9, 3
2018/4/1, 16, 33, 
2018/4/2, 28, 33, 
2018/4/3, 33, 34, 
2018/4/4, 21, 37, 
2018/4/5, 45, 37, 3
2018/4/6, 45, 35, 2
2018/4/7, 16, 32, 6
2018/4/8, 19, 35, 5
2018/4/9, 38, 34, 9
2018/4/10, 47, 36, 10
2018/4/11, 74, 38, 7
2018/4/12, 64, 32, 5
2018/4/13, 54, 30, 4
2018/4/14, 27, 37, 2
2018/4/15, 13, 41, 2
2018/4/16, 18, 44, 8
2018/4/17, 26, 38, 4
2018/4/18, 22, , 
2018/4/19, 28, 44, 5
2018/4/20, 35, 38, 9
2018/4/21, 46, 48, 5
2018/4/22, 48, 49, 8
2018/4/23, 53, 56, 9
2018/4/24, 54, 45, 4
2018/4/25, 36, 47, 11
2018/4/26, 47, 45, 5
2018/4/27, 32, 40, 4
2018/4/28, 24, 44, 4
2018/4/29, 40, 50, 3
2018/4/30, 44, 46, 6
2018/5/1, 51, 31, 5
2018/5/2, 46, 31, 6
2018/5/3, 55, 45, 3
2018/5/4, 43, 46, 6
2018/5/5, 43, 47, 4
2018/5/6, 35, 44, 8
2018/5/7, 32, 46, 4
2018/5/8, 39, 43, 3
2018/5/9, 36, 41, 7
2018/5/10, 42, 37, 6
2018/5/11, 37, 15, 4
2018/5/12, 41, 19, 4
2018/5/13, 59, 37, 4
2018/5/14, 64, 42, 4
2018/5/15, 45, 46, 8
2018/5/16, 42, 51, 14
2018/5/17, 51, 49, 6
2018/5/18, 50, 42, 5
2018/5/19, 50, 22, 4
2018/5/20, 45, 24, 5
2018/5/21, 46, 37, 6
2018/5/22, 39, 38, 4
2018/5/23, 38, 40, 4
2018/5/24, 41, 43, 4
2018/5/25, 40, 51, 4
2018/5/26, 38, 56, 5
2018/5/27, 43, 53, 4
2018/5/28, 45, 51, 9
2018/5/29, 57, 48, 4
2018/5/30, 45, 52, 5
2018/5/31, 26, 64, 8
2018/6/1, 36, 46, 3
2018/6/2, 29, 38, 3
2018/6/3, 19, 39, 6
2018/6/4, 20, 45, 4
2018/6/5, 33, 41, 7
2018/6/6, 51, 43, 5
2018/6/7, 42, 42, 8
2018/6/8, 43, 42, 4
2018/6/9, 40, 38, 4
2018/6/10, 29, 31, 4
2018/6/11, 41, 42, 3
2018/6/12, 36, 48, 4
2018/6/13, 24, 37, 5
2018/6/14, 20, 35, 4
2018/6/15, 43, 35, 2
2018/6/16, 41, 31, 2
2018/6/17, 41, 30, 2
2018/6/18, 44, 30, 4
2018/6/19, 25, 27, 3
2018/6/20, 22, 26, 3
2018/6/21, 21, 31, 4
2018/6/22, 35, 37, 5
2018/6/23, 45, 35, 4
2018/6/24, 38, 36, 4
2018/6/25, 33, 38, 3
2018/6/26, 22, 45, 4
2018/6/27, 29, 32, 7
2018/6/28, 33, 34, 4
2018/6/29, 40, 32, 2
2018/6/30, 47, 35, 1
2018/1/1, 46, 26, 
2018/1/2, 44, 25, 
2018/1/3, 24, 16, 
2018/1/4, 51, 24, 
2018/1/5, 46, 27, 
2018/1/6, 57, 22, 
2018/1/7, 63, 20, 
2018/1/8, 50, 15, 
2018/1/9, 53, 11, 
2018/1/10, 50, 25, 
2018/1/11, 20, 26, 
2018/1/12, 15, 26, 
2018/1/13, 16, 19, 
2018/1/14, 33, 24, 
2018/1/15, 24, 22, 
2018/1/16, 21, 26, 
2018/1/17, 42, 21, 
2018/1/18, 38, 20, 
2018/1/19, 35, 19, 
2018/1/20, 55, 5, 
2018/1/21, 62, 17, 
2018/1/22, 20, 27, 
2018/1/23, 15, 19, 
2018/1/24, 55, 20, 
2018/1/25, 40, 31, 
2018/1/26, 35, 27, 
2018/1/27, 16, 18, 
2018/1/28, 33, 21, 
2018/1/29, 30, 23, 
2018/1/30, 40, 21, 
2018/1/31, 29, 26, 
2018/2/1, 17, 20, 
2018/2/2, 25, 22, 
2018/2/3, 40, 28, 
2018/2/4, 24, 22, 
2018/2/5, 28, 23, 
2018/2/6, 48, 27, 
2018/2/7, 58, 26, 
2018/2/8, 67, 30, 
2018/2/9, 45, 28, 
2018/2/10, 34, 34, 
2018/2/11, 39, 29, 
2018/2/12, 39, 30, 
2018/2/13, 59, 24, 
2018/2/14, 60, 26, 
2018/2/15, 47, 26, 
2018/2/16, 20, 27, 
2018/2/17, 27, 28, 
2018/2/18, 28, 21, 
2018/2/19, 25, 29, 
2018/2/20, 19, 30, 
2018/2/21, 29, 22, 
2018/2/22, 25, 29, 
2018/2/23, 40, 29, 
2018/2/24, 42, 33, 
2018/2/25, 26, 32, 
2018/2/26, 21, 35, 
2018/2/27, 35, 30, 
2018/2/28, 69, 36, 
2018/3/1, 33, 32, 
2018/3/2, 37, 34, 
2018/3/3, 27, 35, 
2018/3/4, 24, 27, 
2018/3/5, 16, 32, 
2018/3/6, 21, 33, 
2018/3/7, 30, 33, 
2018/3/8, 28, 28, 
2018/3/9, 32, 30, 
2018/3/10, 40, 31, 
2018/3/11, 36, 37, 
2018/3/12, 31, 35, 
2018/3/13, 18, 37, 
2018/3/14, 38, 37, 
2018/3/15, 34, 28, 
2018/3/16, 23, 25, 
2018/3/17, 46, 26, 
2018/3/18, 47, 36, 
2018/3/19, 38, 29, 
2018/3/20, 20, 33, 
2018/3/21, 29, 29, 
2018/3/22, 44, 31, 
2018/3/23, 49, 31, 
2018/3/24, 21, 33, 
2018/3/25, 24, 25, 
2018/3/26, 35, 30, 
2018/3/27, 40, 30, 
2018/3/28, 40, 35, 
2018/3/29, 21, 34, 
2018/3/30, 27, 34, 
2018/3/31, 24, 31, 
2017/10/1, 22, 35, 
2017/10/2, 49, 27, 
2017/10/3, 36, 17, 
2017/10/4, 18, 6, 
2017/10/5, 30, 19, 
2017/10/6, 32, 22, 
2017/10/7, 23, 32, 
2017/10/8, 19, 26, 
2017/10/9, 13, 16, 
2017/10/10, 12, 20, 
2017/10/11, 14, 21, 
2017/10/12, 23, 10, 
2017/10/13, 32, 11, 
2017/10/14, 27, 24, 
2017/10/15, 15, 26, 
2017/10/16, 15, 31, 
2017/10/17, 21, 36, 
2017/10/18, 34, 37, 
2017/10/19, 43, 37, 
2017/10/20, 52, 26, 
2017/10/21, 43, 26, 
2017/10/22, 15, 26, 
2017/10/23, 16, 28, 
2017/10/24, 19, 25, 
2017/10/25, 31, 23, 
2017/10/26, 24, 23, 
2017/10/27, 10, 28, 
2017/10/28, 21, 19, 
2017/10/29, 26, 21, 
2017/10/30, 11, 23, 
2017/10/31, 16, 19, 
2017/11/1, 39, 13, 
2017/11/2, 46, 17, 
2017/11/3, 51, 8, 
2017/11/4, 67, 14, 
2017/11/5, 43, 14, 
2017/11/6, 31, 17, 
2017/11/7, 37, 22, 
2017/11/8, 47, 24, 
2017/11/9, 29, 22, 
2017/11/10, 25, 20, 
2017/11/11, 42, 13, 
2017/11/12, 68, 15, 
2017/11/13, 51, 11, 
2017/11/14, 56, 20, 
2017/11/15, 26, 10, 
2017/11/16, 24, 12, 
2017/11/17, 55, 21, 
2017/11/18, 38, 24, 
2017/11/19, 30, 30, 
2017/11/20, 20, 22, 
2017/11/21, 17, 21, 
2017/11/22, 21, 19, 
2017/11/23, 30, 23, 
2017/11/24, 22, 22, 
2017/11/25, 30, 23, 
2017/11/26, 38, 32, 
2017/11/27, 44, 26, 
2017/11/28, 34, 22, 
2017/11/29, 20, 23, 
2017/11/30, 22, 23, 
2017/12/1, 22, 19, 
2017/12/2, 43, 30, 
2017/12/3, 58, 30, 
2017/12/4, 44, 25, 
2017/12/5, 19, 25, 
2017/12/6, 18, 23, 
2017/12/7, 16, 18, 
2017/12/8, 28, 22, 
2017/12/9, 19, 21, 
2017/12/10, 26, 21, 
2017/12/11, 26, 21, 
2017/12/12, 22, 23, 
2017/12/13, 22, 18, 
2017/12/14, 38, 20, 
2017/12/15, 21, 16, 
2017/12/16, 31, 5, 
2017/12/17, 57, 15, 
2017/12/18, 48, 24, 
2017/12/19, 26, 23, 
2017/12/20, 15, 13, 
2017/12/21, 49, 16, 
2017/12/22, 42, 24, 
2017/12/23, 27, 25, 
2017/12/24, 19, 27, 
2017/12/25, 14, 27, 
2017/12/26, 20, 23, 
2017/12/27, 31, 21, 
2017/12/28, 51, 18, 
2017/12/29, 51, 27, 
2017/12/30, 20, 22, 
2017/12/31, 21, 23, 
2017/7/1, 27, 35, 
2017/7/2, 34, 39, 
2017/7/3, 51, 33, 
2017/7/4, 89, 46, 
2017/7/5, 87, 39, 
2017/7/6, 42, 28, 
2017/7/7, 26, 38, 
2017/7/8, 30, 41, 
2017/7/9, 34, 40, 
2017/7/10, 32, 35, 
2017/7/11, 31, 30, 
2017/7/12, 36, 26, 
2017/7/13, 20, 32, 
2017/7/14, 19, 37, 
2017/7/15, 30, 39, 
2017/7/16, 35, 29, 
2017/7/17, 46, 36, 
2017/7/18, 50, 40, 
2017/7/19, 43, 44, 
2017/7/20, 48, 32, 
2017/7/21, 40, 29, 
2017/7/22, 36, 37, 
2017/7/23, 29, 34, 
2017/7/24, 28, 39, 
2017/7/25, 44, 29, 
2017/7/26, 48, 30, 
2017/7/27, 32, 30, 
2017/7/28, 31, 32, 
2017/7/29, 34, 33, 
2017/7/30, 26, 36, 
2017/7/31, 39, 40, 
2017/8/1, 45, 36, 
2017/8/2, 45, 26, 
2017/8/3, 35, 25, 
2017/8/4, 19, 25, 
2017/8/5, 26, 32, 
2017/8/6, 36, 29, 
2017/8/7, 35, 37, 
2017/8/8, 30, 36, 
2017/8/9, 32, 37, 
2017/8/10, 39, 29, 
2017/8/11, 24, 36, 
2017/8/12, 36, 30, 
2017/8/13, 32, 31, 
2017/8/14, 40, 16, 
2017/8/15, 45, 30, 
2017/8/16, 37, 30, 
2017/8/17, 27, 38, 
2017/8/18, 50, 41, 
2017/8/19, 50, 35, 
2017/8/20, 30, 29, 
2017/8/21, 28, 26, 
2017/8/22, 23, 29, 
2017/8/23, 30, 26, 
2017/8/24, 28, 30, 
2017/8/25, 37, 34, 
2017/8/26, 44, 26, 
2017/8/27, 47, 24, 
2017/8/28, 28, 31, 
2017/8/29, 30, 35, 
2017/8/30, 46, 31, 
2017/8/31, 56, 32, 
2017/9/1, 94, 33, 
2017/9/2, 58, 36, 
2017/9/3, 66, 35, 
2017/9/4, 54, 27, 
2017/9/5, 35, , 
2017/9/10, 43, 42, 
2017/9/11, 40, 44, 
2017/9/12, 50, 46, 
2017/9/13, 61, 45, 
2017/9/14, 63, 45, 
