date, pm25, pm10, o3, no2, so2
2020/1/2, 21, 9, 26, 7, 2
2020/1/3, 25, 10, 31, 1, 1
2020/1/4, 24, 8, 31, 2, 
2020/1/5, 24, 10, 29, 3, 1
2020/1/6, 17, 13, 26, 6, 1
2020/1/7, 24, 11, 21, 12, 1
2020/1/8, 24, 9, 27, 4, 1
2020/1/9, 25, 11, 27, 6, 1
2020/1/10, 23, 13, 19, 11, 3
2020/1/11, 31, 10, 32, 4, 1
2020/1/12, 26, 11, 26, 5, 2
2020/1/13, 26, 11, 28, 8, 2
2020/1/14, 28, 8, 25, 4, 1
2020/1/15, 17, 9, 26, 7, 
2020/1/16, 19, , , , 
2019/10/1, 49, 35, 35, 7, 4
2019/10/2, 55, 38, 38, 6, 2
2019/10/3, 64, 44, 37, 8, 10
2019/10/4, 53, 26, 33, 3, 2
2019/10/5, 28, 19, 22, 1, 
2019/10/6, 29, 20, 24, 3, 1
2019/10/7, 24, 21, 25, 6, 5
2019/10/8, 28, 18, 31, 4, 1
2019/10/9, 27, 17, 29, 5, 1
2019/10/10, 25, 14, 24, 3, 2
2019/10/11, 17, 25, 25, 1, 1
2019/10/12, 23, 18, 24, 2, 1
2019/10/13, 29, 14, 26, 2, 1
2019/10/14, 28, 10, 29, 2, 1
2019/10/15, 23, 12, 30, 5, 1
2019/10/16, 26, 14, 33, 8, 3
2019/10/17, 36, 17, 23, 5, 1
2019/10/18, 29, 15, 25, 6, 1
2019/10/19, 21, 12, 33, 3, 1
2019/10/20, 24, 11, 32, 5, 1
2019/10/21, 24, 11, 36, 2, 1
2019/10/22, 21, 11, 33, 3, 1
2019/10/23, 21, 16, 34, 6, 
2019/10/24, 30, 22, 34, 2, 
2019/10/25, 36, 11, 27, 5, 2
2019/10/26, 22, 13, 27, 4, 
2019/10/27, 26, 11, 32, 6, 1
2019/10/28, 27, 12, 13, 13, 1
2019/10/29, 22, 22, 28, 9, 2
2019/10/30, 50, 28, 30, 10, 
2019/10/31, 47, 26, 38, 8, 3
2019/11/1, 56, 12, 30, 5, 1
2019/11/2, 22, 15, 29, 5, 
2019/11/3, 30, 11, 29, 3, 1
2019/11/4, 25, 12, 26, 10, 5
2019/11/5, 24, 13, 28, 7, 5
2019/11/6, 37, 18, 26, 12, 3
2019/11/7, 39, 11, 30, 3, 1
2019/11/8, 18, 11, 29, 7, 5
2019/11/9, 30, 9, 26, 5, 1
2019/11/10, 25, 15, 18, 13, 3
2019/11/11, 25, 11, 26, 6, 1
2019/11/12, 23, 13, 28, 8, 2
2019/11/13, 30, 14, 27, 2, 8
2019/11/14, 32, 10, 24, 10, 2
2019/11/15, 29, 11, 28, 7, 1
2019/11/16, 25, 10, 30, 2, 1
2019/11/17, 26, 21, 22, 13, 6
2019/11/18, 42, 9, 29, 4, 2
2019/11/19, 18, 8, 28, 1, 1
2019/11/20, 30, 10, 26, 5, 2
2019/11/21, 21, 13, 23, 9, 
2019/11/22, 32, 11, 26, 3, 
2019/11/23, 24, 15, 22, 4, 1
2019/11/24, 16, 11, 24, 6, 4
2019/11/25, 25, 12, 25, 5, 
2019/11/26, 31, 14, 13, 10, 2
2019/11/27, 24, 8, 25, 3, 1
2019/11/28, 19, 9, 25, 8, 1
2019/11/29, 21, 8, 29, 7, 1
2019/11/30, 26, 16, 22, 11, 4
2019/12/1, 31, 26, 23, 12, 6
2019/12/2, 41, 7, 31, 3, 1
2019/12/3, 19, 8, 26, 7, 4
2019/12/4, 19, 8, 26, 4, 2
2019/12/5, 19, 7, 28, 3, 1
2019/12/6, 17, 10, 19, 11, 2
2019/12/7, 28, 10, 31, 3, 
2019/12/8, 28, 13, 29, 11, 1
2019/12/9, 30, 16, 18, 14, 3
2019/12/10, 30, 20, 15, 12, 2
2019/12/11, 34, 14, 28, 7, 1
2019/12/12, 26, 10, 25, 9, 1
2019/12/13, 20, 12, 29, 9, 4
2019/12/14, 29, 13, 30, 3, 1
2019/12/15, 28, 15, 21, 15, 4
2019/12/16, 33, 18, 14, 17, 2
2019/12/17, 34, 16, 30, 8, 1
2019/12/18, 33, 14, 26, 5, 
2019/12/19, 33, 9, 27, 5, 1
2019/12/20, 23, 9, 19, 9, 1
2019/12/21, 26, 15, 24, 6, 
2019/12/22, 36, 10, 26, 8, 
2019/12/23, 26, 10, 30, 4, 
2019/12/24, 22, 9, 27, 10, 5
2019/12/25, 23, 11, 27, 8, 
2019/12/26, 24, 10, 29, 4, 
2019/12/27, 21, 8, 31, 5, 1
2019/12/28, 27, 8, 11, 8, 
2019/12/29, 28, , , , 
2019/7/1, 28, 42, 33, 11, 6
2019/7/2, 51, 34, 30, 4, 1
2019/7/3, 47, 23, 34, 3, 1
2019/7/4, 25, 24, 37, 1, 1
2019/7/5, 29, 22, 30, 2, 
2019/7/6, 15, 16, 33, 1, 
2019/7/7, 13, 20, 26, 1, 1
2019/7/8, 27, 20, 26, 1, 1
2019/7/9, 23, 18, 30, 1, 1
2019/7/10, 23, 22, 25, 3, 1
2019/7/11, 27, 28, 27, 8, 3
2019/7/12, 35, 28, 27, 5, 3
2019/7/13, 37, 26, 36, 3, 1
2019/7/14, 30, 20, 21, 1, 1
2019/7/15, 20, 21, 19, 2, 1
2019/7/16, 25, 21, 25, 4, 1
2019/7/17, 26, 30, 25, 8, 6
2019/7/18, 37, 38, 20, 10, 11
2019/7/19, 46, 30, 24, 5, 4
2019/7/20, 29, 25, 23, 3, 3
2019/7/21, 30, 16, 15, 3, 
2019/7/22, 14, 28, 20, 2, 1
2019/7/23, 26, 26, 17, 3, 3
2019/7/24, 23, 30, 18, 5, 3
2019/7/25, 19, 42, 17, 7, 22
2019/7/26, 58, 43, 11, 6, 15
2019/7/27, 33, 38, 17, 7, 14
2019/7/28, 48, 49, 27, 10, 8
2019/7/29, 66, 45, 40, 7, 6
2019/7/30, 62, 52, 27, 13, 8
2019/7/31, 71, 56, 42, 12, 13
2019/8/1, 91, 51, 36, 10, 10
2019/8/2, 73, 44, 31, 7, 7
2019/8/3, 62, 37, 29, 7, 6
2019/8/4, 45, 36, 6, 5, 7
2019/8/5, 29, 43, 17, 9, 10
2019/8/6, 43, 48, 34, 8, 5
2019/8/7, 61, 44, 32, 8, 6
2019/8/8, 54, 47, 31, 12, 14
2019/8/9, 54, 45, 32, 6, 7
2019/8/10, 53, 42, 27, 2, 2
2019/8/11, 48, 37, 18, 3, 5
2019/8/12, 27, 38, 13, 3, 3
2019/8/13, 27, 38, 19, 1, 1
2019/8/14, 29, 56, 14, 2, 2
2019/8/15, 45, 61, 28, 6, 9
2019/8/16, 70, 49, 36, 7, 3
2019/8/17, 66, 37, 35, 2, 
2019/8/18, 48, 36, 37, 2, 
2019/8/19, 45, 31, 21, 3, 1
2019/8/20, 28, 33, 29, 3, 1
2019/8/21, 41, 32, 28, 5, 2
2019/8/22, 33, 40, 17, 9, 4
2019/8/23, 52, 39, 30, 7, 5
2019/8/24, 52, 34, 37, 4, 3
2019/8/25, 51, 30, 31, 3, 1
2019/8/26, 28, 29, 34, 4, 1
2019/8/27, 27, 37, 23, 11, 6
2019/8/28, 49, 31, 27, 6, 3
2019/8/29, 35, 35, 14, 8, 4
2019/8/30, 40, 33, 33, 4, 1
2019/8/31, 38, 36, 34, 5, 4
2019/9/1, 50, 33, 35, 3, 
2019/9/2, 34, 27, 26, 4, 1
2019/9/3, 31, 25, 33, 3, 
2019/9/4, 28, 29, 22, 4, 
2019/9/5, 36, 37, 32, 6, 5
2019/9/6, 46, 32, 12, 5, 6
2019/9/7, 36, 35, 8, 3, 3
2019/9/8, 28, 36, 11, 2, 1
2019/9/9, 23, 36, 16, 7, 8
2019/9/10, 39, 41, 26, 5, 2
2019/9/11, 52, 22, 33, 3, 1
2019/9/12, 20, 21, 25, 4, 1
2019/9/13, 23, 26, 22, 6, 2
2019/9/14, 24, 26, 24, 3, 1
2019/9/15, 19, 21, 21, 1, 1
2019/9/16, 23, 30, 29, 2, 1
2019/9/17, 36, 24, 30, 4, 1
2019/9/18, 30, 21, 30, 3, 1
2019/9/19, 25, 21, 31, 5, 1
2019/9/20, 21, 22, 30, 4, 
2019/9/21, 27, 20, 26, 2, 
2019/9/22, 30, 31, 23, 4, 4
2019/9/23, 22, 20, 24, 3, 1
2019/9/24, 24, 19, 32, 3, 
2019/9/25, 18, 19, 33, 6, 
2019/9/26, 19, 28, 43, 7, 3
2019/9/27, 33, 36, 30, 10, 7
2019/9/28, 33, 36, 22, 10, 7
2019/9/29, 36, 25, 28, 5, 1
2019/9/30, 36, 32, 30, 5, 1
2019/4/1, 23, 18, 37, 3, 
2019/4/2, 37, 19, 38, 6, 1
2019/4/3, 44, 20, 40, 11, 2
2019/4/4, 39, 27, 50, 12, 4
2019/4/5, 48, 24, 46, 3, 3
2019/4/6, 34, 23, 43, 3, 3
2019/4/7, 41, 15, 41, 2, 1
2019/4/8, 29, 14, 37, 3, 
2019/4/9, 29, 11, 36, 6, 
2019/4/10, 25, 10, 37, 2, 
2019/4/11, 18, 15, 39, 8, 3
2019/4/12, 35, 16, 42, 8, 2
2019/4/13, 34, 22, 43, 7, 3
2019/4/14, 36, 20, 44, 4, 3
2019/4/15, 28, 19, 47, 10, 10
2019/4/16, 38, 25, 40, 15, 8
2019/4/17, 42, 23, 36, 9, 8
2019/4/18, 41, 29, 46, 11, 10
2019/4/19, 57, 16, 41, 4, 5
2019/4/20, 37, 21, 38, 6, 3
2019/4/21, 38, 27, 55, 6, 1
2019/4/22, 53, 28, 47, 7, 7
2019/4/23, 51, 41, 30, 15, 14
2019/4/24, 63, 36, 29, 9, 13
2019/4/25, 55, 14, 39, 1, 1
2019/4/26, 22, 12, 34, 2, 
2019/4/27, 22, 11, 38, 3, 1
2019/4/28, 28, 15, 39, 5, 9
2019/4/29, 22, 19, 38, 5, 3
2019/4/30, 28, 20, 35, 4, 3
2019/5/1, 22, 16, 39, 2, 3
2019/5/2, 27, 20, 42, 6, 4
