date, pm25
2020/1/2, 130
2020/1/3, 129
2020/1/4, 127
2020/1/5, 134
2020/1/6, 160
2020/1/7, 162
2020/1/8, 168
2020/1/14, 185
2020/1/15, 203
2020/1/16, 185
2019/10/1, 108
2019/10/2, 100
2019/10/3, 117
2019/10/4, 124
2019/10/5, 134
2019/10/6, 119
2019/10/7, 106
2019/10/8, 146
2019/10/9, 136
2019/10/10, 126
2019/10/11, 131
2019/10/12, 116
2019/10/13, 110
2019/10/14, 115
2019/10/15, 125
2019/10/16, 121
2019/10/17, 122
2019/10/18, 100
2019/10/19, 115
2019/10/20, 118
2019/10/21, 125
2019/10/22, 141
2019/10/23, 117
2019/10/24, 110
2019/10/25, 130
2019/10/26, 111
2019/10/27, 121
2019/10/28, 131
2019/10/29, 119
2019/10/30, 124
2019/10/31, 133
2019/11/1, 117
2019/11/2, 129
2019/11/3, 133
2019/11/4, 141
2019/11/5, 145
2019/11/6, 162
2019/11/7, 136
2019/11/8, 137
2019/11/9, 143
2019/11/10, 124
2019/11/11, 123
2019/11/12, 135
2019/11/13, 126
2019/11/14, 160
2019/11/15, 132
2019/11/16, 149
2019/11/17, 146
2019/11/18, 121
2019/11/19, 150
2019/11/20, 119
2019/11/21, 116
2019/11/22, 116
2019/11/23, 91
2019/11/24, 113
2019/11/25, 106
2019/11/26, 104
2019/11/27, 131
2019/11/28, 134
2019/11/29, 130
2019/11/30, 132
2019/12/1, 161
2019/12/2, 155
2019/12/3, 132
2019/12/4, 155
2019/12/5, 191
2019/12/6, 125
2019/12/7, 144
2019/12/8, 166
2019/12/9, 135
2019/12/10, 133
2019/12/11, 115
2019/12/12, 131
2019/12/13, 117
2019/12/14, 123
2019/12/15, 137
2019/12/16, 142
2019/12/17, 131
2019/12/18, 161
2019/12/19, 145
2019/12/20, 134
2019/12/21, 181
2019/12/22, 159
2019/12/23, 140
2019/12/24, 125
2019/12/25, 142
2019/12/26, 116
2019/12/27, 150
2019/12/28, 168
2019/7/1, 160
2019/7/2, 175
2019/7/3, 170
2019/7/4, 122
2019/7/5, 136
2019/7/6, 172
2019/7/7, 151
2019/7/8, 156
2019/7/9, 166
2019/7/10, 132
2019/7/11, 140
2019/7/12, 131
2019/7/13, 120
2019/7/14, 133
2019/7/15, 150
2019/7/16, 149
2019/7/17, 140
2019/7/18, 119
2019/7/19, 150
2019/7/20, 158
2019/7/21, 161
2019/7/22, 163
2019/7/23, 147
2019/7/24, 170
2019/7/25, 170
2019/7/26, 176
2019/7/27, 199
2019/7/28, 148
2019/7/29, 170
2019/7/30, 164
2019/7/31, 152
2019/8/1, 176
2019/8/2, 174
2019/8/3, 136
2019/8/4, 117
2019/8/5, 141
2019/8/6, 117
2019/8/7, 152
2019/8/8, 158
2019/8/9, 150
2019/8/10, 130
2019/8/11, 131
2019/8/12, 152
2019/8/13, 137
2019/8/14, 157
2019/8/15, 151
2019/8/16, 143
2019/8/17, 141
2019/8/18, 128
2019/8/19, 152
2019/8/20, 171
2019/8/21, 146
2019/8/22, 154
2019/8/23, 167
2019/8/24, 146
2019/8/25, 171
2019/8/26, 133
2019/8/27, 140
2019/8/28, 141
2019/8/29, 141
2019/8/30, 147
2019/8/31, 124
2019/9/1, 127
2019/9/2, 141
2019/9/3, 124
2019/9/4, 162
2019/9/5, 151
2019/9/6, 138
2019/9/7, 146
2019/9/8, 141
2019/9/9, 152
2019/9/10, 161
2019/9/11, 149
2019/9/12, 107
2019/9/17, 151
2019/9/18, 148
2019/9/19, 142
2019/9/20, 150
2019/9/21, 141
2019/9/22, 140
2019/9/23, 169
2019/9/24, 164
2019/9/25, 140
2019/9/26, 134
2019/9/27, 150
2019/9/28, 111
2019/9/29, 147
2019/9/30, 109
2019/4/1, 104
2019/4/2, 95
2019/4/3, 120
2019/4/4, 106
2019/4/5, 108
2019/4/6, 113
2019/4/7, 123
2019/4/8, 121
2019/4/9, 109
2019/4/10, 123
2019/4/11, 119
2019/4/12, 89
2019/4/13, 105
2019/4/14, 124
2019/4/15, 112
2019/4/16, 107
2019/4/17, 128
2019/4/18, 147
2019/4/19, 138
2019/4/23, 89
2019/4/24, 99
2019/4/25, 120
2019/4/26, 98
2019/4/27, 95
2019/4/28, 120
2019/4/29, 108
2019/4/30, 105
2019/5/1, 127
2019/5/2, 123
2019/5/3, 126
2019/5/4, 97
2019/5/5, 89
2019/5/6, 100
2019/5/7, 89
2019/5/8, 110
2019/5/9, 125
2019/5/10, 107
2019/5/11, 115
2019/5/12, 101
2019/5/13, 102
2019/5/14, 110
2019/5/15, 119
2019/5/16, 105
2019/5/17, 104
2019/5/18, 105
2019/5/19, 108
2019/5/20, 93
2019/5/21, 105
2019/5/22, 110
2019/5/23, 101
2019/5/24, 119
2019/5/25, 115
2019/5/26, 107
2019/5/27, 104
2019/5/28, 127
