date, pm25, pm10, o3, no2, co
2019/4/30, , 46, 40, 14, 
2019/5/1, , 34, 28, 18, 
2019/5/11, , 10, 35, 8, 
2019/5/12, , 15, 31, 12, 
2018/12/31, , 17, 20, 7, 
2019/3/19, , 17, 26, 14, 
2019/3/20, , 22, 27, 19, 
2019/3/21, , 43, 21, 20, 
2019/3/27, , 33, 23, 24, 
2018/7/17, , 14, 31, 11, 
2018/7/28, , 14, 26, , 
2018/7/29, , 11, 18, 8, 
2018/8/1, , 18, 46, 17, 
2018/8/2, , 23, 66, 25, 
2018/8/3, , 23, 39, 18, 
2018/8/4, , 12, 45, 8, 
2018/8/5, , 18, 63, 21, 
2018/8/6, , 27, 57, 55, 
2018/9/8, , 11, 34, 7, 
2018/9/9, , 15, 25, 13, 
2020/1/1, , , 5, 11, 
2020/1/13, , , 23, 5, 
2020/1/12, , , , 7, 
2018/1/25, , , , 26, 
2018/2/27, , , , 17, 
2018/3/3, , , , 16, 
2018/3/11, , , , 5, 
2017/12/26, , , , 11, 
2017/1/2, , , , 22, 
2017/1/3, , , , 13, 
