date, pm25, pm10, o3, no2, co
2017/7/16, 15, 8, 29, 11, 
2017/7/17, 29, 14, 39, 15, 
2017/7/18, 43, 16, 19, 13, 
2017/7/19, 45, 8, 18, 6, 
2017/7/20, 20, 8, 23, 4, 
2017/7/21, 20, 6, 17, 7, 
2017/7/22, 15, 6, 18, 8, 
2017/7/23, 21, 9, 19, 10, 
2017/7/24, 30, 12, 30, 10, 
2017/7/25, 45, 9, 18, 7, 
2017/7/26, 28, 10, 17, 7, 
2017/7/27, 22, 8, 19, 5, 
2017/7/28, 20, 7, 17, 8, 
2017/7/29, 21, 6, 22, 5, 
2017/7/30, 18, 10, 21, 7, 
2017/7/31, 25, 10, 25, 7, 
2017/8/1, 31, 5, 17, 6, 
2017/8/2, 15, 10, 21, 4, 
2017/8/3, 21, 6, 23, 6, 
2017/8/4, 20, 7, 22, 10, 
2017/8/5, 23, 7, 25, 6, 
2017/8/6, 20, 7, 16, 8, 
2017/8/7, 21, 5, 16, 10, 
2017/8/8, 23, 5, 16, 9, 
2017/8/9, 17, 9, 24, 12, 
2017/8/10, 26, 9, 22, 10, 
2017/8/11, 32, 6, 20, 7, 
2017/8/12, 23, 9, 26, 9, 
2017/8/13, 27, 11, 24, 12, 
2017/8/14, 39, 11, 24, 12, 
2017/8/15, 34, 9, 21, 10, 
2017/8/16, 28, 6, 23, 5, 
2017/8/17, 21, 6, 20, 6, 
2017/8/18, 19, 6, 23, 6, 
2017/8/19, 19, 6, 22, 7, 
2017/8/20, 19, 6, 11, 12, 
2017/8/21, 20, 10, 12, 8, 
2017/8/22, 37, 17, 18, 12, 
2017/8/23, 48, 7, 20, 10, 
2017/8/24, 21, 11, 29, 13, 
2017/8/25, 39, 15, 30, 14, 
2017/8/26, 52, 19, 30, 17, 
2017/8/27, 58, 18, 42, 12, 
2017/8/28, 59, 14, 16, 12, 
2017/8/29, 47, 11, 17, 13, 
2017/8/30, 31, 8, 20, 15, 
2017/8/31, 26, 9, 26, 14, 
2017/9/1, 33, 12, 24, 13, 
2017/9/2, 43, 7, 23, 10, 
2017/9/3, 30, 5, 15, 7, 
2017/9/4, 18, 3, 18, 6, 
2017/9/5, 13, , , , 
2017/9/10, 17, 6, 21, 7, 
2017/9/11, 20, 5, 22, 7, 
2017/9/12, 18, 6, 24, 5, 
2017/9/13, 12, 4, 19, 12, 
2017/9/14, 14, 5, 15, 14, 
2017/9/15, 12, 6, 16, 12, 
2017/9/16, 4, 6, 18, 10, 
2017/9/17, 4, 8, 19, 13, 
2017/9/18, 3, 7, 21, 17, 
2017/9/20, 25, 7, 19, 10, 
2017/9/21, 25, 6, 21, 12, 
2017/9/22, 22, 8, 24, 10, 
2017/9/23, 26, 13, 32, 13, 
2017/9/24, 51, 24, 10, 24, 
2017/9/25, 75, 27, 18, 19, 
2017/9/26, 80, 34, 23, 13, 
2017/9/27, 90, 6, 22, 9, 
2017/9/28, 18, 9, 19, 10, 
2017/9/29, 25, 7, 21, 9, 
2017/9/30, 18, 4, 18, 5, 
2017/4/1, 26, 12, 30, 18, 
2017/4/2, 44, 15, 32, 17, 
2017/4/3, 52, 11, 24, 15, 
2017/4/4, 41, 12, 29, 14, 
2017/4/5, 41, 20, 28, 19, 
2017/4/6, 61, 21, 29, 25, 
2017/4/7, 70, 26, 40, 18, 
2017/4/8, 80, 32, 40, 18, 
2017/4/9, 90, 11, 28, 12, 
2017/4/10, 35, 10, 30, 12, 
2017/4/11, 32, 11, 29, 12, 
2017/4/12, 37, 8, 29, 17, 
2017/4/13, 30, 8, 26, 11, 
2017/4/14, 27, 5, 33, 9, 
2017/4/15, 23, 7, 30, 10, 
2017/4/16, 29, 6, 26, 13, 
2017/4/17, 29, 8, 31, 15, 
2017/4/18, 30, 12, 28, 20, 
2017/4/19, 43, 16, 29, 18, 
2017/4/20, 56, 15, 23, 18, 
2017/4/21, 49, 10, 32, 14, 
2017/4/22, 38, 14, 29, 17, 
2017/4/23, 51, 10, 23, 16, 
2017/4/24, 41, 5, 29, 12, 
2017/4/25, 23, 6, 23, 13, 
2017/4/26, 28, 8, 27, 17, 
2017/4/27, 33, 8, 24, 15, 
2017/4/28, 32, 9, 34, 15, 
2017/4/29, 36, 14, 36, 9, 
2017/4/30, 50, 5, 27, 14, 
2017/5/1, 21, 16, 25, 19, 
2017/5/2, 53, 18, 28, 16, 
2017/5/3, 59, 21, 28, 15, 
2017/5/4, 66, 13, 33, 16, 
2017/5/5, 42, 19, 25, 15, 
2017/5/6, 68, 16, 34, 13, 
2017/5/7, 59, 16, 26, 15, 
2017/5/8, 49, 15, 28, 17, 
2017/5/9, 48, 17, 31, 22, 
2017/5/10, 57, 24, 30, 25, 
2017/5/11, 72, 16, 29, 12, 
2017/5/12, 56, 14, 32, 7, 
2017/5/13, 53, 8, 28, 8, 
2017/5/14, 35, 8, 22, 8, 
2017/5/15, 29, 8, 20, 6, 
2017/5/16, 31, 6, 12, 13, 
2017/5/17, 25, 6, 21, 15, 
2017/5/18, 32, 7, 22, 16, 
2017/5/19, 28, 5, 25, 10, 
2017/5/20, 21, 8, 32, 11, 
2017/5/21, 29, 11, 34, 14, 
2017/5/22, 40, 8, 20, 10, 
2017/5/23, 26, 8, 32, 11, 
2017/5/24, 40, 15, 39, 15, 
2017/5/25, 52, 10, 40, 16, 
2017/5/26, 43, 15, 30, 14, 
2017/5/27, 49, 9, 28, 13, 
2017/5/28, 33, 13, 19, 13, 
2017/5/29, 51, 6, 21, 7, 
2017/5/30, 27, 7, 23, 11, 
2017/5/31, 34, 9, 30, 9, 
2017/6/1, 40, 11, 24, 15, 
2017/6/2, 45, 6, 28, 8, 
2017/6/3, 29, 6, 25, 7, 
2017/6/4, 25, 7, 24, 7, 
2017/6/5, 30, 7, 23, 6, 
2017/6/6, 22, 8, 24, 6, 
2017/6/7, 28, 8, 22, 7, 
2017/6/8, 32, 9, 24, 7, 
2017/6/9, 33, 10, 23, 6, 
2017/6/10, 34, 7, 26, 5, 
2017/6/11, 29, 9, 24, 7, 
2017/6/12, 34, 11, 25, 12, 
2017/6/13, 37, 13, 39, 12, 
2017/6/14, 50, 14, 27, 10, 
2017/6/15, 48, 12, 24, 7, 
2017/6/16, 45, 12, 31, 8, 
2017/6/17, 41, 13, 46, 8, 
2017/6/18, 50, 16, 64, 12, 
2017/6/19, 58, 22, 58, 17, 
2017/6/20, 71, 21, 73, 12, 
2017/6/21, 65, 21, 30, 8, 
2017/6/22, 64, 8, 24, 5, 
2017/6/23, 27, 5, 19, 5, 
2017/6/24, 21, 5, 19, 5, 
2017/6/25, 24, 7, 26, 12, 
2017/6/26, 29, 14, 25, 16, 
2017/6/27, 46, 11, 19, 10, 
2017/6/28, 39, 5, 19, 10, 
2017/6/29, 25, 6, 22, 9, 
2017/6/30, 29, 9, 26, 6, 
2017/1/2, 32, 13, 11, 23, 
2017/1/3, 42, 10, 18, 21, 
2017/1/4, 32, 29, 5, 37, 
2017/1/5, 49, 37, 9, 29, 
2017/1/9, 18, 1, 15, 18, 
2017/1/10, 14, 19, 24, 13, 
2017/1/13, 21, 6, 19, 18, 
2017/1/14, 22, 5, 17, 14, 
2017/1/15, 22, 8, 11, 21, 
2017/1/16, 41, 26, 6, 32, 
2017/1/17, 86, 36, 3, 36, 
2017/1/18, 107, 33, 3, 36, 
2017/1/19, 96, 21, 5, 36, 
2017/1/20, 74, 31, 7, 35, 
2017/1/21, 98, 55, 2, 35, 
2017/1/22, 150, 55, , 34, 
2017/1/23, 152, 33, 5, 38, 
2017/1/24, 99, 22, 12, 25, 
2017/1/25, 72, 35, 13, 17, 
2017/1/26, 104, 42, 9, 27, 
2017/1/27, 116, 10, 24, 16, 
2017/1/28, 36, 6, 19, 16, 
2017/1/29, 17, 11, 15, 23, 
2017/1/30, 39, 8, 11, 18, 
2017/1/31, 37, 7, 22, 12, 
2017/2/1, 32, 11, 24, 7, 
2017/2/2, 38, 12, 27, 10, 
2017/2/3, 32, 14, 21, 24, 
2017/2/4, 35, 12, 15, 21, 
2017/2/5, 45, 16, 20, 23, 
2017/2/6, 57, 11, 22, 25, 
2017/2/7, 32, 21, 12, 20, 
2017/2/8, 64, 23, 11, 22, 
2017/2/9, 73, 33, 13, 17, 
2017/2/10, 98, 26, 17, 14, 
2017/2/11, 85, 35, 14, 17, 
2017/2/12, 109, 47, 9, 24, 
2017/2/13, 131, 30, 10, 28, 
2017/2/14, 87, 17, 18, 18, 
2017/2/15, 52, 9, 20, 17, 
2017/2/16, 29, 13, 19, 24, 
2017/2/17, 49, 18, 21, 17, 
2017/2/18, 63, 12, 24, 13, 
2017/2/19, 43, 8, 16, 13, 
2017/2/20, 30, 3, 23, 11, 
2017/2/21, 13, 2, 27, 9, 
2017/2/22, 9, 7, 28, 9, 
2017/2/23, 16, 10, 27, 21, 
2017/2/24, 30, 10, 30, 10, 
2017/2/25, 28, 4, 31, 8, 
2017/2/26, 13, 3, 30, 12, 
2017/2/27, 15, 6, 27, 14, 
2017/2/28, 23, 8, 28, 13, 
2017/3/1, 29, 14, 32, 12, 
2017/3/2, 37, 13, 21, 17, 
2017/3/3, 39, 6, 29, 13, 
2017/3/4, 17, 8, 31, 8, 
2017/3/5, 22, 9, 25, 18, 
2017/3/6, 28, 8, 27, 15, 
2017/3/7, 29, 5, 24, 16, 
2017/3/8, 22, 10, 28, 21, 
2017/3/9, 31, 13, 16, 19, 
2017/3/10, 46, 20, 21, 13, 
2017/3/11, 72, 17, 20, 19, 
2017/3/12, 62, 9, 25, 15, 
2017/3/13, 29, 10, 23, 15, 
2017/3/14, 38, 14, 21, 19, 
2017/3/15, 53, 16, 17, 16, 
2017/3/16, 54, 6, 29, 13, 
2017/3/17, 21, 5, 25, 8, 
2017/3/18, 25, 6, 29, 7, 
2017/3/19, 19, 3, 28, 9, 
2017/3/20, 16, 7, 30, 9, 
2017/3/21, 20, 8, 30, 15, 
2017/3/22, 25, 18, 23, 19, 
2017/3/23, 65, 25, 23, 18, 
2017/3/24, 78, 11, 32, 18, 
2017/3/25, 40, 8, 29, 16, 
2017/3/26, 27, 33, 20, 29, 
2017/3/27, 94, 37, 31, 22, 
2017/3/28, 103, 10, 30, 10, 
2017/3/29, 35, 10, 36, 10, 
2017/3/30, 39, 12, 34, 12, 
2017/3/31, 39, 7, 31, 12, 
2020/1/1, , 13, 21, 5, 
2020/1/12, , 10, 26, 5, 
2019/8/20, , 16, 31, 6, 
2019/9/5, , 13, 25, 6, 
2019/9/23, , 7, 20, 3, 
2019/9/24, , 8, 18, 3, 
2019/9/25, , 9, 18, 3, 
2019/4/8, , 39, , , 
2018/12/31, , 8, 20, 11, 
2019/1/9, , 22, 6, 23, 
2018/7/9, , 10, 30, 8, 
2018/6/24, , 12, 54, 10, 
2018/1/8, , 26, 4, 18, 
2018/3/13, , 9, 31, 11, 
2017/7/6, , 7, 28, 9, 
2017/9/9, , 6, 20, 6, 
2017/9/19, , 11, 22, 12, 
2017/1/1, , 13, 19, 16, 
2017/1/6, , 4, 11, 21, 
2017/1/7, , 1, 1, 20, 
2017/1/8, , 1, 21, 13, 
2017/1/11, , 11, 21, 12, 
2017/1/12, , 8, 23, 11, 
2020/1/8, , , 25, 6, 
2020/1/9, , , 20, 13, 
2020/1/10, , , 27, 4, 
2020/1/11, , , 27, 5, 
2019/8/9, , , 22, 1, 
2019/8/10, , , 26, , 
2019/8/11, , , 27, 1, 
2019/8/12, , , 21, 4, 
2019/8/13, , , 30, 4, 
2019/8/14, , , 16, 3, 
2019/8/15, , , 22, 6, 
2019/8/16, , , 15, 4, 
2019/8/17, , , 22, 2, 
2019/8/18, , , 24, 3, 
2019/8/19, , , 25, 4, 
2019/8/28, , , 26, 4, 
2019/8/29, , , 27, 4, 
2019/8/30, , , 20, 4, 
2019/9/1, , , 25, 3, 
2019/9/2, , , 27, 6, 
2019/9/3, , , 24, 4, 
2019/9/4, , , 22, 4, 
2019/4/9, , , 14, 17, 
2019/4/12, , , 30, 14, 
2019/4/13, , , 31, 13, 
2019/4/14, , , 36, 10, 
2018/7/7, , , 42, 7, 
2018/7/8, , , 42, 11, 
2018/1/5, , , 17, 17, 
2018/1/6, , , 20, 9, 
2018/1/7, , , 14, 19, 
2018/3/9, , , 22, 10, 
2018/3/10, , , 18, 21, 
2018/3/11, , , 16, 17, 
2018/3/12, , , 19, 16, 
