date, pm25, pm10, o3
2018/10/1, 24, 122, 
2018/10/2, 27, 18, 
2018/10/3, 16, 26, 
2018/10/4, 23, 18, 
2018/10/5, 22, 9, 
2018/10/6, 29, 8, 
2018/10/7, 30, 13, 
2018/10/8, 51, 10, 
2018/10/9, 32, 10, 
2018/10/10, 16, 14, 
2018/10/11, 31, 15, 
2018/10/12, 24, 24, 
2018/10/13, 17, 11, 
2018/10/14, 20, 15, 
2018/10/15, 28, 22, 
2018/10/16, 35, 27, 
2018/10/17, 52, 36, 
2018/10/18, 65, 34, 
2018/10/19, 64, 29, 
2018/10/20, 67, 25, 
2018/10/21, 64, 30, 
2018/10/22, 65, 34, 
2018/10/23, 68, 11, 
2018/10/24, 20, 11, 
2018/10/25, 26, 11, 
2018/10/26, 20, 7, 
2018/10/27, 18, 6, 
2018/10/28, 12, 8, 
2018/10/29, 9, 9, 
2018/10/30, 17, 12, 
2018/10/31, 21, 12, 
2018/11/1, 16, 30, 
2018/11/2, 11, 10, 
2018/11/3, 20, 13, 
2018/11/4, 16, 9, 
2018/11/5, 10, 7, 
2018/11/6, 8, 11, 
2018/11/7, 18, 17, 
2018/11/8, 37, 19, 
2018/11/9, 48, 19, 
2018/11/10, 57, 12, 
2018/11/11, 56, 12, 
2018/11/12, 56, 15, 
2018/11/13, 62, 20, 
2018/11/14, 64, 22, 
2018/11/15, 68, 17, 
2018/11/16, 56, 14, 
2018/11/17, 39, 11, 
2018/11/18, 53, 12, 
2018/11/19, 55, 11, 
2018/11/20, 55, 11, 
2018/11/21, 60, 10, 
2018/11/22, 54, 4, 
2018/11/23, 11, 6, 
2018/11/24, 18, 8, 
2018/11/25, 31, 9, 
2018/11/26, 37, 25, 
2018/11/27, 32, 14, 
2018/11/28, 23, 2, 
2018/11/29, 35, 4, 
2018/11/30, 25, 6, 
2018/12/1, 23, 7, 
2018/12/2, 46, 7, 
2018/12/3, 40, 5, 
2018/12/4, 37, 5, 
2018/12/5, 38, 7, 
2018/12/6, 42, 7, 
2018/12/7, 40, 8, 
2018/12/8, 49, 10, 
2018/12/9, 55, 9, 
2018/12/10, 55, 6, 
2018/12/11, 38, 6, 
2018/12/12, 9, 7, 
2018/12/13, 16, 11, 
2018/12/14, 20, 9, 
2018/12/15, 12, 5, 
2018/12/16, 16, 7, 
2018/12/17, 20, 5, 
2018/12/18, 7, 10, 
2018/12/19, 18, 9, 
2018/12/20, 18, 8, 
2018/12/21, 12, 10, 
2018/12/22, 21, 8, 
2018/12/23, 32, 4, 
2018/12/24, 21, 4, 
2018/12/25, 14, 5, 
2018/12/26, 22, 7, 
2018/12/27, 35, 6, 
2018/12/28, 36, 8, 
2018/12/29, 5, 4, 
2018/12/30, 4, , 
2018/7/1, 7, 15, 
2018/7/2, 12, 12, 
2018/7/3, 10, 22, 
2018/7/4, 15, 23, 
2018/7/5, 20, 25, 
2018/7/6, 29, 15, 
2018/7/7, 9, 13, 
2018/7/8, 15, 28, 
2018/7/9, 22, 18, 
2018/7/10, 14, 16, 
2018/7/11, 12, 26, 
2018/7/12, 20, 29, 
2018/7/13, 23, 29, 
2018/7/14, 22, 20, 
2018/7/15, 24, 33, 
2018/7/16, 33, 35, 
2018/7/17, 31, 23, 
2018/7/18, 21, 29, 
2018/7/19, 23, 21, 
2018/7/20, 27, 22, 
2018/7/21, 26, 17, 
2018/7/22, 25, 25, 
2018/7/23, 29, 39, 
2018/7/24, 38, 31, 
2018/7/25, 37, 32, 
2018/7/26, 38, 41, 
2018/7/27, 51, 33, 
2018/7/28, 46, 33, 
2018/7/29, 59, 39, 
2018/7/30, 58, 44, 
2018/7/31, 55, 34, 
2018/8/1, 46, 42, 
2018/8/2, 38, 16, 
2018/8/3, 16, 21, 
2018/8/4, 29, 32, 
2018/8/5, 56, 34, 
2018/8/6, 63, 44, 
2018/8/7, 71, 53, 
2018/8/8, 81, 56, 
2018/8/9, 83, 60, 
2018/8/10, 72, 64, 
2018/8/11, 24, 13, 
2018/8/12, 15, 60, 
2018/8/13, 110, 65, 
2018/8/14, 135, 58, 
2018/8/15, 120, 71, 
2018/8/16, 119, 28, 
2018/8/17, 53, 20, 
2018/8/18, 50, 101, 
2018/8/19, 157, 88, 
2018/8/20, 164, 31, 
2018/8/21, 87, 44, 
2018/8/22, 95, 45, 
2018/8/23, 105, 18, 
2018/8/24, 43, 28, 
2018/8/25, 61, 15, 
2018/8/26, 44, 26, 24
2018/8/27, 32, 22, 38
2018/8/28, 43, 29, 40
2018/8/29, 35, 22, 32
2018/8/30, 26, 12, 28
2018/8/31, 13, 14, 38
2018/9/1, 24, 15, 
2018/9/2, 26, 20, 
2018/9/3, 27, 50, 
2018/9/4, 59, 42, 
2018/9/5, 62, 46, 
2018/9/6, 65, 39, 
2018/9/7, 55, 18, 
2018/9/8, 24, 11, 
2018/9/9, 15, 16, 
2018/9/10, 12, 14, 
2018/9/11, 12, 11, 
2018/9/12, 9, 12, 
2018/9/13, 11, 15, 
2018/9/14, 16, 14, 
2018/9/15, 24, 25, 
2018/9/16, 14, 14, 
2018/9/17, 12, 22, 
2018/9/18, 16, 26, 
2018/9/19, 19, 14, 
2018/9/20, 14, 22, 
2018/9/21, 16, 25, 
2018/9/22, 10, 10, 
2018/9/23, 16, 16, 
2018/9/24, 17, 27, 
2018/9/25, 22, 30, 
2018/9/26, 24, 36, 
2018/9/27, 29, 49, 
2018/9/28, 21, 81, 
2018/9/29, 26, 29, 
2018/9/30, 18, 31, 
2018/4/1, 14, 12, 
2018/4/2, 10, 13, 
2018/4/3, 17, 10, 
2018/4/4, 18, 8, 
2018/4/5, 36, 7, 
2018/4/6, 38, 7, 
2018/4/7, 13, 11, 
2018/4/8, 2, 9, 
2018/4/9, 11, 9, 
2018/4/10, 11, 6, 
2018/4/11, 7, 14, 
2018/4/12, 4, 8, 
2018/4/13, 10, 9, 
2018/4/14, 18, 6, 
2018/4/15, 11, 10, 
2018/4/16, 4, 11, 
2018/4/17, 6, 8, 
2018/4/18, 10, 10, 
2018/4/19, 9, 10, 
2018/4/20, 13, 16, 
2018/4/21, 11, 8, 
2018/4/22, 13, 12, 
2018/4/23, 12, 19, 
2018/4/24, 19, 25, 
2018/4/25, 24, 30, 
2018/4/26, 29, 131, 
2018/4/27, 32, 11, 
2018/4/28, 10, 6, 
2018/4/29, 8, 9, 
2018/4/30, 11, 10, 
2018/5/1, 16, 15, 
2018/5/2, 24, 18, 
2018/5/3, 25, 19, 
2018/5/4, 21, 15, 
2018/5/5, 17, 15, 
2018/5/6, 22, 11, 
2018/5/7, 24, 16, 
2018/5/8, 28, 10, 
2018/5/9, 13, 9, 
2018/5/10, 8, 7, 
2018/5/11, 9, 10, 
2018/5/12, 19, 13, 
2018/5/13, 24, 18, 
2018/5/14, 27, 22, 
2018/5/15, 27, 36, 
2018/5/16, 25, 19, 
2018/5/17, 21, 11, 
2018/5/18, 19, 8, 
2018/5/19, 14, 10, 
2018/5/20, 16, 15, 
2018/5/21, 22, 20, 
2018/5/22, 28, 20, 
2018/5/23, 21, 17, 
2018/5/24, 24, 20, 
2018/5/25, 23, 20, 
2018/5/26, 18, 11, 
2018/5/27, 16, 18, 
2018/5/28, 17, 17, 
2018/5/29, 17, 12, 
2018/5/30, 14, 19, 
2018/5/31, 15, 13, 
2018/6/1, 9, 14, 
2018/6/2, 15, 21, 
2018/6/3, 21, 12, 
2018/6/4, 12, 13, 
2018/6/5, 11, 18, 
2018/6/6, 15, 25, 
2018/6/7, 22, 36, 
2018/6/8, 37, 9, 
2018/6/9, 11, 15, 
2018/6/10, 5, 7, 
2018/6/11, 5, 16, 
2018/6/12, 15, 30, 
2018/6/13, 12, 10, 
2018/6/14, 7, 14, 
2018/6/15, 10, 14, 
2018/6/16, 12, 10, 
2018/6/17, 13, 15, 
2018/6/18, 25, 15, 
2018/6/19, 28, 17, 
2018/6/20, 20, 27, 
2018/6/21, 25, 21, 
2018/6/22, 21, 9, 
2018/6/23, 9, 12, 
2018/6/24, 17, 29, 
2018/6/25, 14, 14, 
2018/6/26, 12, 23, 
2018/6/27, 16, 23, 
2018/6/28, 14, 13, 
2018/6/29, 13, 10, 
2018/6/30, 10, 9, 
2018/1/1, 19, 8, 
2018/1/2, 22, 9, 
2018/1/3, 26, 12, 
2018/1/4, 41, 9, 
2018/1/5, 53, 10, 
2018/1/6, 56, 5, 
2018/1/7, 50, 5, 
2018/1/8, 43, 4, 
2018/1/9, 29, 5, 
2018/1/10, 6, 6, 
2018/1/11, 16, 9, 
2018/1/12, 24, 9, 
2018/1/13, 31, 6, 
2018/1/14, 24, 5, 
2018/1/15, 23, 7, 
2018/1/16, 22, 6, 
2018/1/17, 29, 7, 
2018/1/18, 18, 3, 
2018/1/19, 7, 3, 
2018/1/20, 7, 3, 
2018/1/21, 7, 6, 
2018/1/22, 7, 9, 
2018/1/23, 24, 6, 
2018/1/24, 15, 7, 
2018/1/25, 5, 5, 
2018/1/26, 6, 13, 
2018/1/27, 7, 6, 
2018/1/28, 26, 10, 
2018/1/29, 42, 5, 
2018/1/30, 5, 7, 
2018/1/31, 10, 9, 
2018/2/1, 16, 7, 
2018/2/2, 19, 6, 
2018/2/3, 5, 5, 
2018/2/4, 5, 7, 
2018/2/5, 5, 6, 
2018/2/6, 6, 7, 
2018/2/7, 8, 18, 
2018/2/8, 8, 8, 
2018/2/9, 10, 8, 
2018/2/10, 20, 7, 
2018/2/11, 21, 9, 
2018/2/12, 15, 15, 
2018/2/13, 24, 9, 
2018/2/14, 20, 11, 
2018/2/15, 11, 28, 
2018/2/16, 7, 59, 
2018/2/17, 3, 5, 
2018/2/18, 5, 5, 
2018/2/19, 8, 9, 
2018/2/20, 16, 7, 
2018/2/21, 16, 8, 
2018/2/22, 18, 10, 
2018/2/23, 18, 7, 
2018/2/24, 13, 31, 
2018/2/25, 7, 6, 
2018/2/26, 6, 9, 
2018/2/27, 7, 5, 
2018/2/28, 6, 5, 
2018/3/1, 8, 6, 
2018/3/2, 8, 8, 
2018/3/3, 15, 7, 
2018/3/4, 17, 6, 
2018/3/5, 7, 12, 
2018/3/6, 16, 15, 
2018/3/7, 21, 11, 
2018/3/8, 18, 8, 
2018/3/9, 6, 10, 
2018/3/10, 18, 9, 
2018/3/11, 13, 14, 
2018/3/12, 18, 15, 
2018/3/13, 15, 9, 
2018/3/14, 6, 7, 
2018/3/15, 11, 6, 
2018/3/16, 10, 7, 
2018/3/17, 12, 5, 
2018/3/18, 6, 6, 
2018/3/19, 8, 16, 
2018/3/20, 20, 17, 
2018/3/21, 25, 10, 
2018/3/22, 19, 8, 
2018/3/23, 8, 6, 
2018/3/24, 5, 5, 
2018/3/25, 7, 10, 
2018/3/26, 6, 99, 
2018/3/27, 8, 11, 
2018/3/28, 10, 11, 
2018/3/29, 13, 18, 
2018/3/30, 12, 11, 
2018/3/31, 13, 22, 
2017/10/1, 7, 16, 
2017/10/2, 15, 18, 
2017/10/3, 10, 17, 
2017/10/4, 19, 26, 
2017/10/5, 29, 83, 
2017/10/6, 25, 30, 
2017/10/7, 10, 6, 
2017/10/8, 6, 17, 
2017/10/9, 17, 28, 
2017/10/10, 19, 10, 
2017/10/11, 8, 7, 
2017/10/12, 12, 10, 
2017/10/13, 9, 9, 
2017/10/14, 15, 11, 
2017/10/15, 25, 18, 
2017/10/16, 31, 47, 
2017/10/17, 20, 12, 
2017/10/18, 21, 12, 
2017/10/19, 16, 32, 
2017/10/20, 7, 5, 
2017/10/21, 9, 10, 
2017/10/22, 9, 14, 
2017/10/23, 23, 11, 
2017/10/24, 25, 18, 
2017/10/25, 36, 12, 
2017/10/26, 37, 14, 
2017/10/27, 44, 19, 
2017/10/28, 60, 18, 
2017/10/29, 62, 10, 
2017/10/30, 11, 28, 
2017/10/31, 21, 18, 
2017/11/1, 23, 7, 
2017/11/2, 10, 8, 
2017/11/3, 17, 11, 
2017/11/4, 37, 10, 
2017/11/5, 40, 14, 
2017/11/6, 46, 12, 
2017/11/7, 51, 12, 
2017/11/8, 49, 12, 
2017/11/9, 43, 9, 
2017/11/10, 42, 9, 
2017/11/11, 43, 8, 
2017/11/12, 48, 6, 
2017/11/13, 22, 9, 
2017/11/14, 14, 8, 
2017/11/15, 15, 4, 
2017/11/16, 7, 9, 
2017/11/17, 6, 7, 
2017/11/18, 19, 5, 
2017/11/19, 19, 11, 
2017/11/20, 16, 7, 
2017/11/21, 20, 8, 
2017/11/22, 44, 5, 
2017/11/23, 19, 3, 
2017/11/24, 4, 5, 
2017/11/25, 16, 6, 
2017/11/26, 24, 5, 
2017/11/27, 5, 8, 
2017/11/28, 15, 7, 
2017/11/29, 13, 10, 
2017/11/30, 30, 7, 
2017/12/1, 36, 6, 
2017/12/2, 38, 7, 
2017/12/3, 33, 11, 
2017/12/4, 21, 16, 
2017/12/5, 31, 12, 
2017/12/6, 43, 9, 
2017/12/7, 47, 11, 
2017/12/8, 56, 4, 
2017/12/9, 31, 5, 
2017/12/10, 43, 8, 
2017/12/11, 48, 7, 
2017/12/12, 51, 9, 
2017/12/13, 52, 8, 
2017/12/14, 46, 5, 
2017/12/15, 39, 6, 
2017/12/16, 46, 6, 
2017/12/17, 45, 8, 
2017/12/18, 6, 6, 
2017/12/19, 23, 7, 
2017/12/20, 9, 8, 
2017/12/21, 24, 8, 
2017/12/22, 30, 9, 
2017/12/23, 22, 7, 
2017/12/24, 29, 7, 
2017/12/25, 31, 7, 
2017/12/26, 37, 9, 
2017/12/27, 36, 8, 
2017/12/28, 50, 6, 
2017/12/29, 49, 5, 
2017/12/30, 8, 4, 
2017/12/31, 11, 6, 
2017/7/1, 27, 15, 
2017/7/2, 22, 14, 
2017/7/3, 19, 15, 
2017/7/4, 20, 28, 
2017/7/5, 33, 25, 
2017/7/6, 33, 30, 
2017/7/7, 30, 15, 
2017/7/8, 22, 21, 
2017/7/9, 28, 21, 
2017/7/10, 19, 15, 
2017/7/11, 15, 19, 
2017/7/12, 20, 19, 
2017/7/13, 25, 18, 
2017/7/14, 24, 29, 
2017/7/15, 26, 16, 
2017/7/16, 25, 15, 
2017/7/17, 27, 24, 
2017/7/18, 30, 25, 
2017/7/19, 24, 27, 
2017/7/20, 19, 17, 
2017/7/21, 23, 27, 
2017/7/22, 39, 26, 
2017/7/23, 25, 28, 
2017/7/24, 20, 21, 
2017/7/25, 22, 33, 
2017/7/26, 33, 20, 
2017/7/27, 15, 18, 
2017/7/28, 15, 20, 
2017/7/29, 22, 17, 
2017/7/30, 18, 18, 
2017/7/31, 22, 31, 
2017/8/1, 50, 61, 
2017/8/2, 125, 56, 
2017/8/3, 106, 71, 
2017/8/4, 127, 76, 
2017/8/5, 137, 47, 
2017/8/6, 94, 48, 
2017/8/7, 94, 54, 
2017/8/8, 100, 55, 
2017/8/9, 101, 54, 
2017/8/10, 99, 55, 
2017/8/11, 92, 48, 
2017/8/12, 72, 18, 
2017/8/13, 17, 12, 
2017/8/14, 19, 16, 
2017/8/15, 24, 26, 
2017/8/16, 30, 20, 
2017/8/17, 30, 20, 
2017/8/18, 20, 16, 
2017/8/19, 20, 15, 
2017/8/20, 27, 24, 
2017/8/21, 33, 29, 
2017/8/22, 40, 33, 
2017/8/23, 53, 31, 
2017/8/24, 40, 41, 
2017/8/25, 63, 33, 
2017/8/26, 52, 28, 
2017/8/27, 49, 39, 
2017/8/28, 43, 48, 
2017/8/29, 60, 53, 
2017/8/30, 62, 26, 
2017/8/31, 50, 26, 
2017/9/1, 37, 32, 
2017/9/2, 50, 34, 
2017/9/3, 59, 51, 
2017/9/4, 84, 163, 
2017/9/5, 191, , 
2017/9/9, 37, 13, 
2017/9/10, 38, 25, 
2017/9/11, 49, 44, 
2017/9/12, 62, 30, 
2017/9/13, 57, 34, 
2017/9/14, 25, 45, 
2017/9/15, 73, 33, 
2017/9/16, 60, 39, 
2017/9/17, 73, 33, 
2017/9/18, 27, 39, 
2017/9/19, 10, 5, 
2017/9/20, 11, 7, 
2017/9/21, 15, 11, 
2017/9/22, 21, 12, 
2017/9/23, 22, 14, 
2017/9/24, 28, 21, 
2017/9/25, 34, 16, 
2017/9/26, 22, 21, 
2017/9/27, 27, 23, 
2017/9/28, 31, 32, 
2017/9/29, 32, 16, 
2017/9/30, 10, 10, 
2017/4/1, 16, 7, 
2017/4/2, 14, 9, 
2017/4/3, 12, 14, 
2017/4/4, 21, 14, 
2017/4/5, 22, 15, 
2017/4/6, 26, 28, 
2017/4/7, 14, 8, 
2017/4/8, 9, 6, 
2017/4/9, 13, 9, 
2017/4/10, 13, 10, 
2017/4/11, 14, 8, 
2017/4/12, 23, 5, 
2017/4/13, 9, 6, 
2017/4/14, 8, 5, 
2017/4/15, 12, 8, 
2017/4/16, 16, 6, 
2017/4/17, 10, 6, 
