date, pm10, o3, no2, so2
2018/3/12, , 26, 4, 
2018/3/13, , 28, 7, 
2018/3/14, , 26, 9, 1
2018/3/15, , 29, 7, 
2018/3/16, , 19, 3, 
2018/3/17, , 31, 2, 1
2018/3/18, , 38, 8, 1
2018/3/19, , 37, 15, 2
2018/3/20, , 25, 9, 1
2018/3/21, , 31, 9, 1
2018/3/22, , 28, 10, 
2018/3/23, , 27, 11, 1
2018/3/24, , 30, 8, 1
2018/3/25, , 33, 12, 1
2018/3/26, , 25, 7, 
2018/3/27, , 31, 11, 1
2018/3/28, , 20, 7, 1
2018/3/29, , 29, 8, 1
2018/3/30, , 38, 8, 1
2018/3/31, , 20, 4, 
2017/10/21, , 24, 3, 1
2017/10/22, , 16, 7, 1
2017/10/23, , 18, 9, 1
2017/10/24, , 14, 7, 1
2017/10/25, , 19, 7, 1
2017/10/26, , 22, 6, 1
2017/10/27, , 22, 3, 1
2017/10/28, , 28, 3, 1
2017/10/29, , 22, 7, 1
2017/10/30, , 22, 5, 1
2017/10/31, , 19, 6, 1
2017/11/1, , 17, 10, 1
2017/11/2, , 17, 14, 1
2017/11/3, , 12, 10, 2
2017/11/4, , 18, 7, 2
2017/11/5, , 18, 11, 1
2017/11/6, , 7, 12, 
2017/11/7, , 4, 12, 
2017/11/8, , 4, 10, 1
2017/11/9, , 18, 6, 1
2017/11/10, , 25, 3, 1
2017/11/11, , 24, 5, 2
2017/11/12, , 19, 8, 1
2017/11/13, , 16, 9, 1
2017/11/14, , 14, 10, 2
2017/11/15, , 7, 14, 2
2017/11/16, , 7, 15, 1
2017/11/17, , 21, 9, 1
2017/11/18, , 23, 3, 1
2017/11/19, , 21, 7, 1
2017/11/20, , 11, 9, 1
2017/11/22, , 6, 16, 3
2017/11/23, , 12, 14, 3
2017/11/26, , 22, 5, 1
2017/11/27, , 21, 10, 1
2017/11/28, , 11, 17, 1
2017/11/29, , 9, 14, 1
2017/11/30, , 10, 14, 1
2017/12/1, , 14, 11, 2
2017/12/2, , 17, 7, 2
2017/12/3, , 18, 9, 1
2017/12/4, , 21, 6, 1
2017/12/5, , 19, 6, 1
2017/12/6, , 22, 15, 3
2017/12/7, , 24, 7, 1
2017/12/8, , 22, 5, 1
2017/12/9, , 25, 4, 1
2017/12/10, , 25, 13, 2
2017/12/11, , 23, 6, 1
2017/12/12, , 20, 10, 2
2017/12/13, , 29, 5, 1
2017/12/14, , 17, 15, 1
2017/12/15, , 14, 14, 1
2017/12/16, , 19, 5, 1
2017/12/17, , 9, 14, 1
2017/12/18, , 5, 16, 1
2017/12/19, , 2, 16, 
2017/12/20, , 4, 15, 
2017/12/21, , 19, 9, 1
2017/12/22, , 21, 4, 1
2017/12/23, , 22, 2, 1
2017/12/24, , 22, 6, 1
2017/12/25, , 19, 6, 3
2017/12/26, , 14, 9, 2
2017/12/27, , 18, 9, 1
2017/12/28, , 20, 8, 1
2017/12/29, , 21, 7, 2
2017/12/30, , 27, 3, 1
2017/7/26, , 28, 5, 
2017/8/29, , 49, 7, 2
2017/8/30, , 33, 8, 1
2017/9/5, , 11, 16, 1
2017/4/13, , 36, 4, 
2017/6/8, , 43, 7, 1
2017/1/1, , 13, 11, 2
2018/8/12, , , 6, 2
2017/12/31, , , 4, 1
2018/1/7, , , 10, 1
