date, pm25, pm10, o3, no2, so2, co
2020/1/2, 104, 38, 13, 27, 3, 2
2020/1/3, 91, 40, 20, 24, 2, 3
2020/1/4, 101, 37, 17, 15, 3, 2
2020/1/5, 104, 38, 19, , 4, 1
2020/1/6, 94, 35, 21, , 4, 1
2020/1/7, 81, 48, 26, 3, 4, 2
2020/1/8, 102, 49, 31, , 4, 2
2020/1/9, 121, 50, 29, 25, 4, 2
2020/1/10, 117, 43, 28, 24, 4, 2
2020/1/11, 102, 46, 31, 26, 3, 2
2020/1/12, 123, 53, 29, 35, 3, 2
2020/1/13, 143, 51, 31, 30, 4, 2
2020/1/14, 144, 41, 35, 27, 4, 1
2020/1/15, 124, 27, 22, 23, 3, 
2020/1/16, 82, , , , , 
2019/10/1, 96, 31, 32, 2, 4, 15
2019/10/2, 92, 42, 27, 3, 4, 15
2019/10/3, 108, 47, 23, 3, 5, 15
2019/10/4, 110, 36, 30, 3, 5, 15
2019/10/5, 87, 34, 28, 2, 5, 14
2019/10/6, 87, 23, 26, 1, 5, 14
2019/10/7, 68, 16, 29, 1, 4, 13
2019/10/8, 54, 39, 29, 3, 5, 15
2019/10/9, 105, 37, 21, 5, 5, 15
2019/10/10, 96, 42, 25, 10, 5, 16
2019/10/11, 105, 33, 25, 6, 5, 15
2019/10/12, 84, 14, 17, 3, 5, 14
2019/10/13, 44, 30, 19, 13, 5, 19
2019/10/14, 71, 33, 14, 18, 5, 19
2019/10/15, 91, 38, 20, 15, 5, 19
2019/10/16, 86, 24, 16, 9, 5, 18
2019/10/17, 63, 24, 17, 7, 5, 17
2019/10/18, 72, 29, 13, 2, 5, 15
2019/10/19, 86, 18, 21, 5, 5, 16
2019/10/20, 56, 28, 17, 4, 5, 16
2019/10/21, 80, 22, 11, 4, 4, 15
2019/10/22, 67, 19, 14, 4, 4, 15
2019/10/23, 50, 18, 12, 2, 5, 15
2019/10/24, 57, 30, 13, 2, 6, 15
2019/10/25, 80, 11, 12, 2, 5, 14
2019/10/26, 36, 17, 16, 6, 5, 15
2019/10/27, 60, 25, 18, 6, 5, 17
2019/10/28, 80, 21, 15, 6, 5, 17
2019/10/29, 62, 14, 12, 6, 5, 17
2019/10/30, 30, 18, 18, 4, 5, 11
2019/10/31, 45, 29, 18, 8, 5, 5
2019/11/1, 70, 41, 23, 12, 6, 8
2019/11/2, 107, 24, 26, 8, 5, 7
2019/11/3, 76, 39, 27, 12, 6, 7
2019/11/4, 86, 53, 37, 14, 5, 6
2019/11/5, 122, 50, 28, 9, 5, 2
2019/11/6, 120, 48, 27, 10, 5, 2
2019/11/7, 115, 32, 23, 8, 5, 2
2019/11/8, 77, 36, 31, 8, 5, 3
2019/11/9, 96, 23, 29, 6, 5, 2
2019/11/10, 74, 44, 27, 13, 5, 4
2019/11/11, 105, 52, 32, 14, 6, 5
2019/11/12, 131, 41, 31, 12, 7, 4
2019/11/13, 102, 43, 26, 13, 6, 4
2019/11/14, 114, 34, 21, 10, 6, 3
2019/11/15, 96, 35, 24, 11, 6, 3
2019/11/16, 103, 31, 29, 7, 6, 4
2019/11/17, 106, , 25, 10, 6, 5
2019/11/18, 110, 38, 16, 14, 6, 4
2019/11/19, 83, 47, 20, 14, 8, 5
2019/11/20, 112, 30, 15, 10, 7, 6
2019/11/21, 84, 42, 10, 12, 6, 9
2019/11/22, 100, , , , , 
2019/11/24, 151, 56, 19, 18, 7, 8
2019/11/25, 130, 49, 25, 13, 6, 7
2019/11/26, 117, 41, 22, 10, 6, 6
2019/11/27, 101, 47, 15, 12, 6, 6
2019/11/28, 109, 35, 13, 11, 6, 6
2019/11/29, 86, 28, 12, 12, 6, 6
2019/11/30, 93, 24, 13, 6, 5, 4
2019/12/1, 53, , 12, 7, 6, 4
2019/12/2, 63, 37, 13, 11, 5, 6
2019/12/3, 68, 48, 21, 10, 6, 5
2019/12/4, 104, 55, 28, 14, 6, 5
2019/12/5, 128, 59, 31, 13, 6, 5
2019/12/6, 153, 47, 28, 12, 6, 5
2019/12/7, 126, 25, 23, 7, 5, 5
2019/12/8, 74, 33, 27, 10, 6, 5
2019/12/9, 80, 57, 28, 15, 6, 5
2019/12/10, 109, 47, 29, 13, 4, 8
2019/12/11, 104, 40, 31, , 1, 6
2019/12/12, 102, 38, 27, , 1, 7
