date, pm10, o3, no2, so2
2019/9/28, 7, 27, 7, 
2019/9/29, 7, 26, 7, 
2019/9/30, 6, 22, 11, 
2019/4/1, 15, 31, 15, 2
2019/4/2, 28, 37, 21, 
2019/4/3, 37, 31, 14, 
2019/4/4, 33, 21, 16, 
2019/4/5, 51, 40, 15, 
2019/4/6, 39, 42, 15, 1
2019/4/7, 36, 49, 18, 
2019/4/8, 40, 36, 12, 
2019/4/9, 34, 39, 11, 
2019/4/10, 28, 32, 12, 
2019/4/11, 21, 27, 12, 
2019/4/12, 18, 30, 12, 
2019/4/13, 23, 18, 9, 
2019/4/14, 20, 37, 15, 
2019/4/15, 25, 43, 15, 1
2019/4/16, 22, 42, 14, 
2019/4/17, 21, 50, 18, 
2019/4/18, 27, 54, 12, 1
2019/4/19, 24, 55, 18, 
2019/4/20, 29, 48, 12, 
2019/4/21, 27, 44, 6, 
2019/4/22, 16, 39, 7, 
2019/4/23, 26, 35, 11, 1
2019/4/24, 23, 45, 13, 
2019/4/25, 14, 34, 14, 1
2019/4/26, 18, 31, 12, 
2019/4/27, 9, 30, 9, 
2019/4/28, 8, 18, 16, 
2019/4/29, 16, 41, 21, 
2019/4/30, 19, 39, 13, 
2019/5/1, 25, 32, 15, 
2019/5/2, 29, 34, 14, 
2019/5/3, 13, 27, 14, 
2019/5/4, 11, 33, 11, 
2019/5/5, 10, 32, 16, 
2019/5/6, 14, 30, 19, 
2019/5/7, 19, 36, 19, 1
2019/5/8, 21, 33, 17, 
2019/5/9, 9, 32, 15, 
2019/5/10, 10, 26, 13, 
2019/5/11, 12, , , 
2019/5/12, 9, 28, 17, 
2019/5/13, 17, 30, 11, 
2019/5/14, 15, 31, 15, 
2019/5/15, 16, 23, 18, 
2019/5/16, 10, 30, 16, 
2019/5/17, 19, 37, 14, 
2019/5/18, 18, 42, 13, 
2019/5/19, 22, 35, 16, 
2019/5/20, 26, 34, 13, 
2019/5/21, 17, 30, 13, 
2019/5/22, 16, 38, 19, 
2019/5/23, 19, 50, 25, 1
2019/5/24, 28, 32, 12, 
2019/5/25, 21, 40, 10, 
2019/5/26, 14, 26, 16, 
2019/5/27, 16, 31, 16, 
2019/5/28, 18, 36, 15, 
2019/5/29, 14, 39, 12, 
2019/5/30, 15, 25, 17, 1
2019/5/31, 15, 36, 15, 1
2019/6/1, 14, 43, 13, 
2019/6/2, 16, 43, 18, 
2019/6/3, 16, 47, 18, 
2019/6/4, 18, 54, 16, 
2019/6/5, 20, 38, 15, 
2019/6/6, 19, 39, 13, 
2019/6/7, 18, 35, 10, 
2019/6/8, 10, 40, 9, 2
2019/6/9, 12, 44, 11, 1
2019/6/10, 13, 44, 15, 
2019/6/11, 19, 37, 13, 1
2019/6/12, 18, 41, 14, 1
2019/6/13, 12, 48, 15, 
2019/6/14, 16, 42, 10, 
2019/6/15, 18, 41, 11, 1
2019/6/16, 12, 48, 15, 1
2019/6/17, 17, 52, 15, 
2019/6/18, 17, 52, 23, 
2019/6/19, 20, 39, 17, 1
2019/6/20, 13, 38, 15, 
2019/6/21, 14, 42, 11, 
2019/6/22, 16, 47, 8, 
2019/6/23, 13, 55, 13, 
2019/6/24, 16, 64, 16, 1
2019/6/25, 19, 74, 21, 1
2019/6/26, 27, 41, 11, 
2019/6/27, 17, 37, 16, 
2019/6/28, 18, 51, 15, 
2019/6/29, 21, 60, 14, 
2019/6/30, 17, 49, 16, 
2019/1/1, 25, 26, 13, 
2019/1/2, 15, 20, 18, 
2019/1/3, 18, 19, 15, 
2019/1/4, 16, 22, 10, 
2019/1/5, 5, 21, 12, 
2019/1/6, 11, 20, 16, 
2019/1/7, 11, 23, 10, 
2019/1/8, 6, , , 
2019/3/9, 10, , , 
2019/3/10, 10, 25, 10, 
2019/3/11, 10, 31, 14, 
2019/3/12, 13, 32, 10, 
2019/3/13, 12, 29, 10, 
2019/3/14, 9, 32, 12, 
2019/3/15, 8, 30, 11, 
2019/3/16, 10, 31, 10, 
2019/3/17, 11, 31, 11, 
2019/3/18, 10, 28, 17, 1
2019/3/19, 18, 34, 23, 1
2019/3/20, 31, 31, 28, 2
2019/3/21, 44, 29, 22, 1
2019/3/22, 47, 27, 17, 1
2019/3/23, 41, 17, 12, 
2019/3/24, 35, 32, 16, 
2019/3/25, 16, 32, 15, 
2019/3/26, 15, 28, 18, 
2019/3/27, 17, 23, 18, 
2019/3/28, 18, 25, 21, 2
2019/3/29, 20, 35, 22, 
2019/3/30, 31, 29, 16, 
2019/3/31, 31, 36, 11, 
2018/10/1, 20, 21, 21, 1
2018/10/2, 11, 27, 13, 
2018/10/3, 12, 21, 9, 
2018/10/4, 22, 28, 22, 1
2018/10/5, 22, 28, 20, 1
2018/10/6, 26, 23, 25, 1
2018/10/7, 17, 18, 13, 
2018/10/8, 28, 21, 26, 1
2018/10/9, 39, 35, 19, 1
2018/10/10, 36, 36, 21, 1
2018/10/11, 32, 32, 34, 1
2018/10/12, 38, 39, 20, 1
2018/10/13, 30, 36, 15, 1
2018/10/14, 33, 25, 23, 3
2018/10/15, 33, 16, 27, 2
2018/10/16, 46, 12, 31, 1
2018/10/17, 53, 12, 20, 
2018/10/18, 48, 15, 18, 
2018/10/19, 24, 26, 22, 
2018/10/20, 26, 25, 18, 
2018/10/21, 23, 13, 21, 1
2018/10/22, 24, 17, 13, 1
2018/10/23, 15, 25, 13, 
2018/10/24, 11, 21, 15, 
2018/10/25, 11, 23, 17, 1
2018/10/26, 20, 25, 13, 1
2018/10/27, 14, 15, 7, 
2018/10/28, 10, 15, 8, 
2018/10/29, 10, 18, 14, 
2018/10/30, 18, 19, 13, 1
2018/10/31, 13, 3, 23, 1
2018/11/1, 29, 17, 27, 1
2018/11/2, 21, 14, 17, 1
2018/11/3, 26, 7, 11, 
2018/11/4, 23, 6, 16, 1
2018/11/5, 37, 11, 24, 2
2018/11/6, 37, 6, 22, 1
2018/11/7, 39, 11, 23, 1
2018/11/8, 32, 5, 18, 1
2018/11/9, 30, 10, 13, 1
2018/11/10, 22, 11, 13, 
2018/11/11, 16, 14, 21, 1
2018/11/12, 18, 20, 20, 
2018/11/13, 13, 16, 23, 1
2018/11/14, 18, 10, 18, 1
2018/11/15, 22, 13, 19, 1
2018/11/16, 22, 6, 12, 1
2018/11/17, 25, , 13, 1
2018/11/18, 42, 14, 9, 1
2018/11/19, 13, 16, 8, 1
2018/11/20, 22, 12, 9, 1
2018/11/21, 31, 7, 11, 
2018/11/22, 38, 6, 16, 1
2018/11/23, 34, 1, 18, 1
2018/11/24, 34, 7, 14, 1
2018/11/25, 20, 9, 10, 
2018/11/26, 32, 13, 15, 1
2018/11/27, 30, 10, 21, 1
2018/11/28, 35, 14, 23, 2
2018/11/29, 29, 13, 17, 2
2018/11/30, 28, 14, 18, 1
2018/12/1, 21, 14, 13, 1
2018/12/2, 11, 20, 18, 1
2018/12/3, 8, 24, 18, 1
2018/12/4, 14, 14, 23, 
2018/12/5, 23, 13, 20, 1
2018/12/6, 16, 21, 17, 1
2018/12/7, 10, 27, 10, 1
2018/12/8, 6, 29, 7, 1
2018/12/9, 6, 29, 13, 1
2018/12/10, 9, 22, 11, 
2018/12/11, 11, 9, 15, 
2018/12/12, 14, 12, 12, 
2018/12/13, 23, 7, 11, 
2018/12/14, 29, 11, 11, 
2018/12/15, 29, 12, 12, 1
2018/12/16, 24, 11, 20, 1
2018/12/17, 19, 11, 21, 1
2018/12/18, 16, 9, 22, 1
2018/12/19, 21, 12, 18, 1
2018/12/20, 18, 22, 17, 1
2018/12/21, 8, 27, 15, 1
2018/12/22, 8, 24, 13, 1
2018/12/23, 7, 22, 9, 
2018/12/24, 7, 18, 8, 
2018/12/25, 10, 20, 9, 1
2018/12/26, 16, 14, 18, 1
2018/12/27, 18, 11, 18, 1
2018/12/28, 22, 10, 15, 1
2018/12/29, 17, 29, 7, 1
2018/12/30, 8, , , 
2018/9/10, 23, , 25, 1
2018/9/11, 25, , 21, 1
2018/9/12, 23, , 22, 1
2018/9/13, 25, , 11, 
2018/9/14, 23, , 17, 
2018/9/15, 24, 39, 20, 1
2018/9/16, 24, 49, 20, 3
2018/9/17, 32, 49, 33, 1
2018/9/18, 27, 45, 30, 1
2018/9/19, 31, 40, 28, 1
2018/9/20, 28, 42, 28, 1
2018/9/21, 23, 26, 20, 
2018/9/22, 12, 23, 11, 1
2018/9/23, 7, 26, 9, 
2018/9/24, 9, 28, 13, 
2018/9/25, 15, 26, 20, 1
2018/9/26, 16, 23, 20, 1
2018/9/27, 19, 22, 24, 1
2018/9/28, 23, 23, 25, 1
2018/9/29, 17, 30, 18, 
2018/9/30, 23, 19, 22, 1
2017/10/1, 10, , 18, 
2017/10/2, 11, , 10, 
2017/10/3, 8, , 14, 1
2017/10/4, 13, , 12, 
2017/10/5, 9, , 13, 1
2017/10/6, 9, , 12, 
2017/10/7, 9, , 13, 
2017/10/9, 13, , 16, 
2017/10/10, 11, , 15, 
2017/10/11, 10, , 13, 
2017/10/12, 14, , 21, 1
2017/10/13, 18, , 17, 
2017/10/14, 17, , 19, 1
2017/10/15, 18, , 27, 1
2017/10/16, 27, , 36, 1
2017/10/17, 41, , 26, 1
2017/10/18, 39, , 28, 1
2017/10/19, 31, , 27, 1
2017/10/20, 29, , 19, 
2017/7/1, 9, , 7, 
2017/7/2, 12, , 16, 2
2017/7/3, 13, , 18, 1
2017/7/4, 17, , 16, 1
2017/7/5, 18, , 17, 2
2017/7/6, 21, , 21, 1
2017/7/7, 18, , 15, 1
2017/7/8, 18, , 7, 
2017/7/9, 12, , 18, 
2017/7/10, 14, , 16, 1
2017/7/11, 19, , 16, 
2017/7/12, 10, , 14, 
2017/7/13, 14, , 21, 1
2017/7/14, 18, , 12, 
2017/7/15, 13, , 10, 1
2017/7/16, 15, , 17, 
2017/7/17, 13, , 14, 
2017/7/18, 15, , 14, 1
2017/7/19, 20, , 19, 1
2017/7/20, 18, , 15, 1
2017/7/21, 17, , 14, 1
2017/7/22, 17, , 9, 1
2017/7/23, 12, , 14, 
2017/7/24, 13, , 14, 1
2017/7/25, 10, , 15, 
2017/7/26, 10, , 18, 1
2017/7/27, 17, , 14, 1
2017/7/28, 12, , 15, 1
2017/7/29, 15, , 11, 1
2017/7/30, 14, , 20, 1
2017/7/31, 17, , 20, 1
2017/8/1, 16, , 21, 1
2017/8/2, 18, , 19, 
2017/8/3, 18, , 19, 2
2017/8/4, 15, , 15, 
2017/8/5, 13, , 12, 
2017/8/6, 11, , 17, 1
2017/8/7, 16, , 15, 1
2017/8/8, 19, , 18, 1
2017/8/9, 14, , 21, 
2017/8/10, 17, , 19, 
2017/8/11, 11, , 11, 1
2017/8/12, 7, , 13, 1
2017/8/13, 8, , 16, 1
2017/8/14, 15, , 22, 1
2017/8/17, 19, , 20, 
2017/8/18, 14, , 11, 1
2017/8/19, 8, , 10, 1
2017/8/20, 8, , 17, 1
2017/8/21, 12, , 19, 1
2017/8/22, 18, , 23, 2
2017/8/23, 21, , 24, 1
2017/8/24, 25, , 22, 1
2017/8/25, 24, , 19, 
2017/8/26, 19, , 12, 
2017/8/27, 17, , 22, 1
2017/8/28, 17, , 24, 1
2017/8/29, 20, , 25, 2
2017/8/30, 20, , 18, 
2017/8/31, 12, , 17, 
2017/9/1, 13, , 18, 
2017/9/2, 15, , 14, 
2017/9/3, 11, , 24, 1
2017/9/4, 18, , 25, 2
2017/9/10, 7, , 15, 
2017/9/11, 10, , 15, 
2017/9/12, 10, , 14, 
2017/9/13, 10, , 15, 
2017/9/14, 6, , 18, 1
2017/9/15, 10, , 19, 1
2017/9/16, 11, , 15, 1
2017/9/17, 12, , 22, 1
2017/9/18, 14, , 21, 1
2017/9/19, 15, , 22, 1
2017/9/20, 17, , 25, 1
2017/9/21, 25, , 29, 1
2017/9/22, 30, , 17, 
2017/9/23, 24, , 14, 
2017/9/24, 12, , 17, 
2017/9/25, 14, , 13, 
2017/9/26, 19, , 14, 1
2017/9/27, 30, , 20, 
2017/9/28, 34, , 18, 1
2017/9/29, 28, , 18, 1
2017/9/30, 27, , 12, 
2017/4/1, 29, , 14, 
2017/4/2, 21, , 21, 
2017/4/3, 25, , 16, 
2017/4/4, 24, , 19, 
2017/4/5, 30, , 14, 
2017/4/6, 19, , 17, 
2017/4/7, 17, , 17, 
2017/4/8, 20, , 17, 
2017/4/9, 31, , 21, 
2017/4/10, 30, , 18, 
2017/4/11, 19, , 19, 
2017/4/12, 20, , 19, 
2017/4/13, 11, , 12, 
2017/4/14, 13, , 15, 
2017/4/15, 20, , 9, 
2017/4/16, 12, , 11, 
2017/4/17, 10, , 15, 
2017/4/18, 10, , 13, 1
2017/4/19, 10, , 21, 1
2017/4/20, 17, , 18, 2
2017/4/21, 31, , 10, 1
2017/4/22, 11, , 9, 
2017/4/23, 8, , 19, 1
2017/4/24, 16, , 19, 1
2017/4/25, 18, , 24, 1
2017/4/26, 23, , 25, 1
2017/4/27, 30, , 23, 1
2017/4/28, 31, , 21, 1
2017/4/29, 21, , 9, 1
2017/4/30, 14, , 6, 1
2017/5/1, 20, , 13, 1
2017/5/2, 12, , 14, 1
2017/5/3, 20, , 15, 
2017/5/4, 19, , 21, 
2017/5/5, 18, , 13, 
2017/5/6, 23, , 13, 
2017/5/7, 18, , 16, 
2017/5/8, 15, , 19, 1
2017/5/9, 13, , 20, 2
2017/5/10, 20, , 15, 1
2017/5/11, 20, , 20, 2
2017/5/12, 18, , 19, 1
2017/5/13, 20, , 15, 
2017/5/14, 14, , 20, 1
2017/5/15, 18, , 21, 1
2017/5/16, 20, , 17, 1
2017/5/17, 19, , 17, 2
2017/5/18, 19, , 18, 1
2017/5/19, 20, , 13, 1
2017/5/20, 10, , 13, 1
2017/5/21, 13, , 17, 2
2017/5/22, 17, , 27, 1
2017/5/23, 25, , 13, 1
2017/5/24, 15, , 12, 
2017/5/25, 15, , 17, 
2017/5/26, 18, , 11, 
2017/5/27, 11, , 17, 1
2017/5/28, 15, , 27, 1
2017/5/29, 25, , 22, 1
2017/5/30, 20, , 19, 1
2017/5/31, 16, , 19, 1
2017/6/1, 16, , 26, 1
2017/6/2, 20, , 17, 1
2017/6/3, 18, , 16, 
2017/6/4, 13, , 13, 1
2017/6/5, 13, , 16, 1
2017/6/6, 14, , 11, 
2017/6/7, 10, , 16, 1
2017/6/8, 14, , 19, 1
2017/6/9, 14, , 15, 1
2017/6/10, 13, , 13, 1
2017/6/11, 13, , 17, 1
2017/6/12, 18, , , 1
2017/6/13, 17, , 17, 1
2017/6/14, 15, , 18, 1
2017/6/15, 18, , 15, 1
2017/6/16, 13, , , 
2017/6/17, 10, , , 
2017/6/18, 12, , 21, 1
2017/6/19, 19, , 29, 1
2017/6/20, 23, , 17, 1
2017/6/21, 15, , 24, 1
2017/6/22, 22, , 16, 1
2017/6/23, 20, , 14, 2
2017/6/24, 16, , 9, 4
2017/6/25, 9, , 16, 4
2017/6/26, 11, , 15, 1
2017/6/27, 16, , 19, 1
2017/6/28, 17, , 19, 1
2017/6/29, 14, , 12, 1
2017/6/30, 10, , 11, 1
2017/1/2, 20, , 13, 1
2017/1/3, 9, , 14, 
2017/1/4, 5, , 16, 
2017/1/5, 4, , 28, 
2017/1/6, 15, , 17, 1
2017/1/7, 20, , 19, 
2017/1/8, 20, , 25, 1
2017/1/9, 22, , 20, 1
2017/1/10, 20, , 17, 1
2017/1/11, 20, , 17, 1
2017/1/12, 11, , 16, 
2017/1/13, 5, , 15, 
2017/1/14, 8, , 14, 
2017/1/15, 7, , 21, 
2017/1/16, 10, , 22, 
2017/1/17, 18, , 18, 
2017/1/18, 21, , 23, 1
2017/1/19, 40, , 38, 2
2017/1/20, 56, , 32, 1
2017/1/21, 44, , 30, 1
2017/1/22, 51, , 28, 5
2017/1/23, 36, , 27, 1
2017/1/24, 34, , 26, 1
2017/1/25, 58, , 22, 2
2017/1/26, 40, , 32, 2
2017/1/27, 51, , 28, 2
2017/1/28, 53, , 26, 1
2017/1/29, 46, , 26, 2
2017/1/30, 39, , 24, 1
2017/1/31, 20, , 22, 2
2017/2/1, 54, , 24, 1
2017/2/2, 29, , 31, 1
2017/2/3, 25, , 23, 1
2017/2/4, 24, , 19, 
2017/2/5, 18, , 12, 
2017/2/6, 36, , 13, 
2017/2/7, 44, , 13, 2
2017/2/8, 44, , 13, 2
2017/2/9, 50, , 15, 4
2017/2/10, 58, , 16, 3
2017/2/11, 61, , 15, 4
2017/2/12, 63, , 18, 3
2017/2/13, 64, , 28, 2
2017/2/14, 75, , 47, 2
2017/2/15, 79, , 34, 2
2017/2/16, 54, , 22, 1
2017/2/17, 28, , 21, 
2017/2/18, 20, , 14, 
2017/2/19, 21, , 16, 
2017/2/20, 19, , 18, 1
2017/2/21, 14, , 11, 
2017/2/22, 10, , 18, 1
2017/2/23, 9, , 16, 
2017/2/24, 10, , 17, 1
2017/2/25, 17, , 16, 1
2017/2/26, 20, , 23, 1
2017/2/27, 27, , 17, 
2017/2/28, 13, , 17, 
2017/3/1, 7, , 12, 1
2017/3/2, 9, , 26, 1
2017/3/3, 23, , 19, 1
2017/3/4, 29, , 12, 
2017/3/5, 9, , 20, 
2017/3/6, 10, , 18, 
2017/3/7, 14, , 19, 
2017/3/8, 23, , 20, 
2017/3/9, 13, , 18, 
2017/3/10, 14, , 23, 1
2017/3/11, 30, , 11, 
2017/3/12, 20, , 24, 1
2017/3/13, 33, , 27, 1
2017/3/14, 38, , 21, 
2017/3/15, 31, , 25, 1
2017/3/16, 35, , 22, 1
2017/3/17, 30, , 12, 
2017/3/18, 10, , 12, 
2017/3/19, 10, , 14, 1
2017/3/20, 11, , 19, 
2017/3/21, 10, , 13, 
2017/3/22, 13, , 12, 
2017/3/23, 20, , 18, 
2017/3/24, 22, , 25, 
2017/3/25, 28, , 11, 
2017/3/26, 16, , 24, 1
2017/3/27, 29, , 31, 1
2017/3/28, 37, , 23, 1
2017/3/29, 30, , 20, 1
2017/3/30, 27, , 27, 1
2017/3/31, 26, , 22, 1
2019/12/31, , 7, 17, 
2018/7/1, , , 7, 
2018/7/2, , , 13, 
2018/7/3, , , 24, 1
2018/7/4, , , 26, 1
2018/7/5, , , 24, 1
2018/7/6, , , 12, 
2018/7/7, , , 11, 
2018/7/8, , , 8, 
2018/7/9, , , 12, 
2018/7/10, , , 12, 
2018/7/11, , , 16, 1
2018/7/12, , , 16, 
2018/7/13, , , 15, 
2018/7/14, , , 12, 
2018/7/15, , , 8, 
2018/7/16, , , 17, 
2018/7/17, , , 19, 
2018/7/18, , , 13, 
2018/7/19, , , 13, 
2018/7/20, , , 17, 
2018/7/21, , , 14, 1
2018/7/22, , , 13, 1
2018/7/23, , , 18, 1
2018/7/24, , , 19, 
2018/7/25, , , 17, 
2018/7/26, , , 15, 
2018/7/27, , , 16, 
2018/7/28, , , 15, 1
2018/7/29, , , 10, 
2018/7/30, , , 23, 2
2018/7/31, , , 23, 3
2018/8/1, , , 18, 
2018/8/2, , , 19, 
2018/8/3, , , 16, 
2018/8/4, , , 20, 1
2018/8/5, , , 10, 
2018/8/6, , , 17, 
2018/8/7, , , 26, 1
2018/8/8, , , 25, 1
2018/8/9, , , 19, 1
2018/8/10, , , 16, 
2018/8/11, , , 14, 
2018/8/12, , , 17, 
2018/8/13, , , 20, 
2018/8/14, , , 14, 1
2018/8/15, , , 18, 1
2018/8/16, , , 22, 2
2018/8/17, , , 23, 1
2018/8/18, , , 18, 1
2018/8/19, , , 23, 1
2018/8/20, , , 19, 1
2018/8/21, , , 15, 
2018/8/22, , , 21, 1
2018/8/23, , , 27, 1
2018/8/24, , , 18, 1
2018/8/25, , , 12, 
2018/8/26, , , 10, 1
2018/8/27, , , 16, 
2018/8/28, , , 20, 1
2018/8/29, , , 23, 2
2018/8/30, , , 20, 
2018/8/31, , , 19, 
2018/9/1, , , 15, 1
2018/9/2, , , 12, 1
2018/9/3, , , 22, 
2018/9/4, , , 22, 
2018/9/5, , , 20, 
2018/9/6, , , 22, 1
2018/9/7, , , 21, 
2018/9/8, , , 18, 1
2018/9/9, , , 19, 1
2018/4/1, , , 9, 
2018/4/2, , , 15, 1
2018/4/3, , , 24, 1
2018/4/4, , , 21, 
2018/4/5, , , 14, 1
2018/4/6, , , 16, 1
2018/4/7, , , 12, 
2018/4/8, , , 10, 1
2018/4/9, , , 20, 1
2018/4/10, , , 19, 1
2018/4/11, , , 17, 1
2018/4/12, , , 12, 1
2018/4/13, , , 20, 
2018/4/14, , , 18, 1
2018/4/15, , , 21, 
2018/4/16, , , 25, 
2018/4/17, , , 18, 1
2018/4/18, , , 20, 1
2018/4/19, , , 22, 1
2018/4/20, , , 28, 1
2018/4/21, , , 23, 
2018/4/22, , , 16, 1
2018/4/23, , , 20, 
2018/4/24, , , 21, 
2018/4/25, , , 17, 
2018/4/26, , , 15, 1
2018/4/27, , , 17, 
2018/4/29, , , 11, 
2018/4/30, , , 15, 
