date, pm25, pm10, o3, no2, so2
2020/1/1, 36, 25, 18, 24, 3
2020/1/2, 58, 14, 9, 19, 1
2020/1/3, 60, 6, 17, 9, 2
2020/1/4, 41, 4, 25, 5, 1
2020/1/5, 17, 8, 16, 5, 
2020/1/6, 48, , , , 
2020/1/11, 35, 5, 27, 3, 2
2020/1/12, 17, 17, 10, 15, 1
2020/1/13, 47, 18, 2, 12, 
2020/1/14, 70, 12, 15, 12, 3
2020/1/15, 65, 9, 16, 6, 
2020/1/16, 55, , , , 
2019/10/1, 31, 32, 41, 5, 2
2019/10/2, 43, 4, 11, 1, 
2019/10/3, 11, 7, 21, 5, 
2019/10/4, 18, 9, 28, 2, 
2019/10/5, 25, 13, 26, 1, 
2019/10/6, 23, 11, 26, 3, 1
2019/10/7, 18, 8, 23, 3, 
2019/10/8, 20, 8, 19, 3, 
2019/10/9, 20, 9, 29, 6, 
2019/10/10, 20, 12, 35, 12, 
2019/10/11, 18, 18, 22, 7, 1
2019/10/12, 50, 10, 27, 7, 
2019/10/13, 29, 20, 34, 8, 2
2019/10/14, 41, 24, 33, 8, 1
2019/10/15, 46, 9, 30, 3, 
2019/10/16, 27, 10, 21, 1, 
2019/10/17, 9, 10, 26, 5, 
2019/10/18, 25, 12, 27, 5, 1
2019/10/19, 51, 11, 25, 2, 
2019/10/20, 37, 11, 32, 2, 
2019/10/21, 38, 4, 23, 6, 
2019/10/22, 17, 11, 27, 10, 1
2019/10/23, 30, 17, 25, 9, 1
2019/10/24, 41, 21, 25, 14, 
2019/10/25, 53, 19, 25, 8, 
2019/10/26, 51, 5, 28, 1, 
2019/10/27, 14, 10, 30, 9, 
2019/10/28, 27, 9, 29, 4, 
2019/10/29, 26, 14, 19, 5, 
2019/10/30, 47, 5, 22, 2, 
2019/10/31, 17, 7, 22, 5, 
2019/11/1, 17, 11, 24, 11, 
2019/11/2, 57, 13, 22, 12, 
2019/11/3, 55, 15, 26, 8, 
2019/11/4, 41, 17, 23, 13, 3
2019/11/5, 48, 23, 25, 14, 1
2019/11/6, 34, 12, 20, 9, 
2019/11/7, 42, 6, 23, 8, 
2019/11/8, 21, 9, 22, 8, 
2019/11/9, 41, 17, 20, 10, 
2019/11/10, 51, 26, 28, 14, 2
2019/11/11, 71, 7, 24, 4, 3
2019/11/12, 26, 13, 25, 9, 3
2019/11/13, 29, 13, 24, 12, 
2019/11/14, 44, 26, 20, 20, 
2019/11/15, 78, 8, 28, 9, 
2019/11/16, 29, 9, 24, 6, 
2019/11/17, 21, 10, 21, 11, 10
2019/11/18, 48, 19, 16, 15, 10
2019/11/19, 80, 15, 25, 10, 
2019/11/20, 62, 13, 23, 13, 1
2019/11/21, 62, 10, 19, 9, 1
2019/11/22, 44, 5, 20, 8, 1
2019/11/23, 41, 7, 19, 7, 1
2019/11/24, 38, 17, 23, 16, 2
2019/11/25, 63, 25, 15, 24, 2
2019/11/26, 64, 18, 22, 9, 
2019/11/27, 53, 6, 20, 1, 
2019/11/28, 9, 5, 23, 3, 
2019/11/29, 30, 10, 20, 8, 
2019/11/30, 60, 9, 19, 10, 1
2019/12/1, 32, 4, 24, 8, 
2019/12/2, 21, 6, 29, 7, 1
2019/12/3, 23, 9, 17, 11, 1
2019/12/4, 53, 11, 24, 10, 1
2019/12/5, 30, 14, 18, 13, 1
2019/12/6, 50, 11, 24, 13, 
2019/12/7, 45, 16, 26, 11, 
2019/12/8, 40, 7, 22, 9, 
2019/12/9, 33, 8, 21, 8, 
2019/12/10, 42, 9, 21, 8, 
2019/12/11, 43, 14, 22, 12, 3
2019/12/12, 52, 15, 10, 18, 
2019/12/13, 54, 4, 15, 12, 
2019/12/14, 24, 9, 20, 6, 
