date, pm10, o3, no2
2019/1/12, 9, 27, 
2019/1/14, 10, 21, 10
2019/1/15, 14, 18, 8
2019/1/16, 16, 24, 7
2019/1/17, 12, 22, 15
2019/1/18, 8, 10, 21
2019/1/19, 13, 7, 20
2019/1/20, 22, 4, 21
2019/1/21, 36, 10, 19
2019/1/22, 35, 11, 15
2019/1/23, 31, 10, 16
2019/1/24, 45, 9, 18
2019/1/25, 46, 18, 9
2019/1/26, 22, 24, 3
2019/1/27, 8, 19, 7
2019/1/29, 11, 13, 15
2019/1/30, 12, 16, 16
2019/1/31, 14, 13, 17
2019/2/1, 11, 2, 17
2019/2/2, 28, 15, 9
2019/2/3, 44, 18, 10
2019/2/4, 18, 19, 10
2019/2/5, 14, 17, 12
2019/2/6, 17, 24, 9
2019/2/7, 11, 25, 3
2019/2/8, 9, 29, 3
2019/2/9, 5, 27, 2
2019/2/10, 7, 27, 4
2019/2/11, 10, 26, 13
2019/2/12, 14, 13, 16
2019/2/13, 21, 12, 25
2019/2/14, 19, 9, 24
2019/2/15, 25, 19, 23
2019/2/16, 20, 8, 22
2019/2/17, 28, 21, 22
2019/2/18, 28, 24, 8
2019/2/19, 22, 20, 14
2019/2/20, 19, 19, 14
2019/2/21, 27, 14, 11
2019/2/22, 25, 19, 12
2019/2/23, 16, 17, 21
2019/2/24, 20, 12, 26
2019/2/25, 27, 13, 27
2019/2/26, 33, 15, 25
2019/2/27, 34, 18, 19
2019/2/28, 40, 23, 8
2019/3/1, 42, 26, 6
2019/3/2, 17, 26, 2
2019/3/3, 14, 33, 3
2019/3/5, 5, 26, 5
2019/3/6, 7, 30, 3
2019/3/8, 10, 33, 3
2019/3/9, 9, 30, 5
2019/3/10, 8, 30, 4
2019/3/11, 5, 31, 4
2019/3/12, 10, 32, 5
2019/3/13, 8, 33, 6
2019/3/14, 9, 31, 7
2019/3/15, 8, 30, 4
2019/3/16, 7, 32, 3
2019/3/18, 10, 29, 13
2019/3/19, 13, 24, 15
2019/3/20, 19, 26, 18
2019/3/21, 25, 30, 14
2019/3/22, 34, 24, 6
2019/3/23, 28, 31, 5
2019/3/24, 23, 32, 5
2019/3/25, 8, 31, 5
2019/3/26, 12, 31, 6
2019/3/27, 15, 27, 10
2019/3/28, 14, 26, 15
2019/3/29, 18, 37, 14
2019/3/30, 22, 34, 6
2019/3/31, 28, 33, 10
2018/10/1, 15, 16, 9
2018/10/2, 10, 28, 9
2018/10/3, 12, 11, 14
2018/10/4, 16, 17, 17
2018/10/5, 15, 34, 15
2018/10/6, 15, 27, 11
2018/10/7, 22, 17, 16
2018/10/8, 11, 13, 20
2018/10/9, 26, 21, 20
2018/10/10, 29, 27, 18
2018/10/11, 29, 28, 9
2018/10/12, 20, 38, 13
2018/10/13, 15, 37, 9
2018/10/14, 15, 31, 20
2018/10/15, 18, 10, 27
2018/10/16, 23, 16, 21
2018/10/17, 24, 15, 13
2018/10/18, 32, 11, 14
2018/10/19, 16, 18, 13
2018/10/20, 16, 25, 14
2018/10/21, 21, 19, 16
2018/10/22, 21, 19, 9
2018/10/23, 15, 20, 7
2018/10/24, 10, 19, 7
2018/10/25, 5, 16, 10
2018/10/26, 15, 21, 9
2018/10/27, 13, 17, 4
2018/11/1, 10, 17, 11
2018/11/2, 10, 13, 17
2018/11/3, 16, 7, 13
2018/11/4, 30, 6, 10
2018/11/5, 22, 1, 14
2018/11/6, 29, 14, 14
2018/11/7, 28, 18, 14
2018/11/8, 13, 8, 14
2018/11/9, 22, 15, 6
2018/11/10, 18, 25, 3
2018/11/11, 10, 24, 14
2018/11/13, 15, 16, 13
2018/11/14, 11, 6, 15
2018/11/15, 15, 5, 16
2018/11/16, 19, 8, 15
2018/11/17, 25, 8, 15
2018/11/18, 30, 17, 7
2018/11/19, 18, 18, 8
2018/11/20, 12, 8, 10
2018/11/21, 21, 3, 10
2018/11/22, 29, 1, 14
2018/11/23, 24, 4, 11
2018/11/24, 25, , 9
2018/11/25, 19, 9, 11
2018/11/26, 22, 11, 13
2018/11/27, 20, 10, 11
2018/11/28, 23, 12, 9
2018/11/29, 16, 10, 11
2018/11/30, 10, 21, 8
2018/12/1, 12, 21, 3
2018/12/2, 8, 18, 8
2018/12/3, 7, 22, 13
2018/12/4, 11, 10, 14
2018/12/5, 16, 10, 12
2018/12/6, 15, 25, 5
2018/12/7, 10, 24, 4
2018/12/11, 11, 9, 12
2018/12/12, 13, 8, 14
2018/12/13, 13, 5, 15
2018/12/14, 15, 12, 8
2018/12/15, 19, 14, 8
2018/12/16, 19, 9, 17
2018/12/17, 20, 20, 10
2018/12/18, 16, 17, 11
2018/12/19, 11, 17, 10
2018/12/20, 10, 25, 4
2018/12/21, 5, 24, 5
2018/12/23, 12, 21, 7
2018/12/24, 9, 13, 8
2018/12/25, 11, 8, 13
2018/12/26, 19, 2, 20
2018/12/27, 20, , 24
2018/12/28, 23, 14, 14
2018/12/29, 40, 29, 5
2018/12/30, 21, , 
2018/7/1, 6, 37, 9
2018/7/3, 12, 85, 11
2018/7/4, 18, 45, 9
2018/7/5, 19, 37, 6
2018/7/6, 12, 34, 5
2018/7/7, 11, 34, 4
2018/7/8, 12, 22, 4
2018/7/9, 11, 20, 7
2018/7/10, 9, 16, 10
2018/7/11, 14, 29, 9
2018/7/12, 18, 31, 6
2018/7/13, 16, 37, 6
2018/7/14, 15, 35, 6
2018/7/15, 9, 45, 11
2018/7/16, 10, 64, 11
2018/7/17, 15, 36, 7
2018/7/18, 15, 44, 11
2018/7/19, 11, 66, 13
2018/7/20, 17, 53, 12
2018/7/21, 26, 50, 6
2018/7/22, 30, 47, 8
2018/7/23, 18, 52, 13
2018/7/24, 14, 51, 14
2018/7/25, 18, 40, 11
2018/7/26, 20, 50, 13
2018/7/27, 17, 65, 6
2018/7/28, 19, 37, 7
2018/7/29, 16, 45, 11
2018/7/30, 11, 53, 11
2018/7/31, 16, 44, 8
2018/8/1, 14, 60, 9
2018/8/2, 13, 72, 13
2018/8/3, 17, 43, 7
2018/8/4, 13, 34, 4
2018/8/5, 10, 46, 12
2018/8/6, 9, 72, 12
2018/8/7, 15, 52, 6
2018/8/8, 21, 42, 10
2018/8/9, 22, 30, 5
2018/8/10, 14, 32, 5
2018/8/11, 12, 36, 11
2018/8/12, 13, 29, 12
2018/8/13, 10, 29, 6
2018/8/14, 18, 28, 8
2018/8/15, 12, 44, 8
2018/8/16, 14, 25, 10
2018/8/17, 17, , 
2018/8/20, 17, 25, 10
2018/8/21, 11, 51, 11
2018/8/22, 11, 41, 7
2018/8/23, 30, 26, 4
2018/8/24, 19, 22, 4
2018/8/25, 8, 30, 5
2018/8/27, 10, 21, 9
2018/8/28, 12, 48, 14
2018/8/29, 16, 28, 6
2018/8/30, 21, 21, 9
2018/8/31, 12, 29, 8
2018/9/1, 10, 36, 7
2018/9/2, 10, 28, 10
2018/9/3, 13, 42, 12
2018/9/4, 32, 41, 15
2018/9/5, 21, 34, 14
2018/9/6, 19, 29, 7
2018/9/7, 23, 30, 8
2018/9/8, 9, 35, 9
2018/9/9, 11, 27, 11
2018/9/10, 11, 34, 9
2018/9/11, 14, 20, 10
2018/9/12, 14, 19, 11
2018/9/13, 11, 24, 11
2018/9/14, 13, 22, 8
2018/9/15, 16, 33, 12
2018/9/16, 14, 35, 22
2018/9/17, 14, 50, 16
2018/9/18, 17, 37, 8
2018/9/19, 18, 37, 7
2018/9/20, 15, 32, 4
2018/9/21, 15, 22, 4
2018/9/22, 11, 19, 5
2018/9/23, 7, 24, 6
2018/9/25, 8, 22, 13
2018/9/26, 8, 21, 23
2018/9/27, 12, 12, 18
2018/9/28, 18, 21, 13
2018/9/29, 12, 26, 13
2018/9/30, 17, 19, 11
2018/4/1, 29, 35, 6
2018/4/2, 58, 33, 4
2018/4/3, 24, 32, 9
2018/4/6, 11, 40, 7
2018/4/7, 11, 40, 20
2018/4/8, 15, 25, 22
2018/4/9, 28, 34, 18
2018/4/10, 40, 24, 10
2018/4/11, 37, 20, 13
2018/4/12, 36, 27, 15
2018/4/13, 34, 33, 8
2018/4/14, 39, 37, 13
2018/4/15, 30, 33, 13
2018/4/16, 18, 39, 12
2018/4/17, 20, 45, 19
2018/4/18, 24, 40, 21
2018/4/19, 30, 58, 13
2018/4/20, 25, 39, 9
2018/4/21, 34, 53, 11
2018/4/22, 22, 33, 5
2018/4/23, 19, 21, 9
2018/4/24, 16, 28, 6
2018/4/25, 18, 28, 6
2018/4/26, 10, 34, 11
2018/4/27, 11, 32, 11
2018/4/28, 13, 31, 13
2018/4/29, 16, 29, 6
2018/4/30, 14, 32, 8
2018/5/1, 9, 35, 11
2018/5/2, 11, 35, 12
2018/5/3, 12, 39, 13
2018/5/4, 15, 40, 12
2018/5/5, 15, 38, 11
2018/5/6, 15, 43, 12
2018/5/7, 14, 44, 17
2018/5/8, 20, 41, 18
2018/5/9, 21, 34, 9
2018/5/10, 29, 28, 6
2018/5/11, 24, , 
2018/5/13, 23, , 
2018/5/15, 18, 28, 14
2018/5/16, 13, 29, 7
2018/5/17, 19, 29, 8
2018/5/18, 20, 31, 8
2018/5/19, 23, 41, 10
2018/5/20, 26, 44, 9
2018/5/21, 13, 33, 15
2018/5/22, 16, 48, 13
2018/5/23, 19, 34, 12
2018/5/24, 16, 41, 12
2018/5/25, 26, 52, 13
2018/5/26, 20, 49, 8
2018/5/27, 17, 50, 14
2018/5/28, 21, 46, 13
2018/5/29, 30, 45, 13
2018/5/30, 23, 46, 9
2018/5/31, 26, 42, 6
2018/6/1, 20, 35, 4
2018/6/2, 28, 38, 7
2018/6/3, 22, 40, 11
2018/6/4, 18, 32, 11
2018/6/5, 25, 43, 12
2018/6/6, 23, 54, 12
2018/6/7, 18, 49, 12
2018/6/8, 30, 67, 10
2018/6/9, 25, 44, 4
2018/6/10, 22, 33, 6
2018/6/11, 19, 29, 7
2018/6/12, 5, 28, 7
2018/6/14, 12, 41, 7
2018/6/15, 23, 47, 5
2018/6/16, 13, 32, 3
2018/6/17, 15, 23, 7
2018/6/18, 12, 19, 7
2018/6/19, 17, 33, 7
2018/6/20, 18, 26, 6
2018/6/21, 10, 23, 5
2018/6/22, 5, 25, 6
2018/6/23, 11, 22, 4
2018/6/24, 11, 24, 8
2018/6/25, 7, 18, 10
2018/6/26, 12, 34, 12
2018/6/27, 18, 38, 15
2018/6/28, 12, 41, 13
2018/6/29, 12, 32, 6
2018/6/30, 13, 33, 8
2018/1/1, 14, 23, 7
2018/1/2, 7, 29, 2
2018/1/4, 14, 29, 8
2018/1/5, 13, 20, 12
2018/1/6, 12, 17, 5
2018/1/7, 10, 14, 11
2018/1/8, 10, 10, 13
2018/1/9, 15, 9, 17
2018/1/10, 17, , 20
2018/1/11, 22, , 16
2018/1/12, 32, 7, 11
2018/1/13, 27, 17, 6
2018/1/14, 17, 16, 8
2018/1/15, 12, 23, 10
2018/1/16, 9, 24, 7
2018/1/17, 7, 27, 5
2018/1/18, 7, 19, 11
2018/1/19, 12, 16, 11
2018/1/20, 15, 7, 16
2018/1/21, 14, 17, 10
2018/1/22, 8, 20, 9
2018/1/23, 17, 20, 4
2018/1/24, 13, 28, 12
2018/1/26, 17, 16, 11
2018/1/27, 29, 21, 4
2018/1/28, 17, 24, 5
2018/1/29, 14, 25, 14
2018/1/30, 14, 26, 7
2018/1/31, 13, 21, 9
2018/2/1, 10, 14, 14
2018/2/2, 13, 16, 8
2018/2/3, 11, 15, 8
2018/2/4, 12, 16, 13
2018/2/5, 16, 15, 18
2018/2/6, 17, 12, 17
2018/2/7, 23, 7, 22
2018/2/8, 36, 10, 18
2018/2/9, 53, 7, 17
2018/2/10, 43, 25, 5
2018/2/11, 18, 22, 9
2018/2/12, 10, 25, 14
2018/2/13, 13, 27, 15
2018/2/14, 15, 26, 10
2018/2/15, 16, 17, 18
2018/2/16, 23, 4, 24
2018/2/17, 27, 24, 13
2018/2/18, 44, 17, 22
2018/2/19, 26, 19, 21
2018/2/20, 40, 18, 18
2018/2/21, 48, 20, 17
2018/2/22, 27, 23, 9
2018/2/23, 20, 26, 7
2018/2/24, 17, 27, 5
2018/2/25, 10, 26, 8
2018/2/26, 9, 25, 12
2018/2/27, 9, 23, 11
2018/2/28, 18, 25, 7
2018/3/1, 25, 24, 11
2018/3/2, 32, 25, 10
2018/3/3, 49, 20, 11
2018/3/4, 53, 30, 11
2018/3/5, 32, 18, 26
2018/3/6, 20, 21, 18
2018/3/7, 49, 27, 7
2018/3/8, 25, 23, 13
2018/3/9, 12, 24, 9
2018/3/10, 18, 25, 8
2018/3/11, 11, 22, 15
2018/3/12, 11, 22, 8
2018/3/13, 9, 27, 12
2018/3/15, 15, 20, 8
2018/3/16, 26, 27, 4
2018/3/17, 13, 31, 5
2018/3/18, 11, 32, 13
2018/3/19, 12, 28, 14
2018/3/20, 16, 24, 13
2018/3/21, 17, 18, 13
2018/3/22, 23, 24, 12
2018/3/23, 17, 22, 18
2018/3/24, 28, 26, 18
2018/3/25, 32, 25, 13
2018/3/26, 30, 28, 12
2018/3/27, 23, 25, 8
2018/3/28, 25, 29, 9
2018/3/29, 13, 35, 13
2018/3/30, 15, 24, 8
2018/3/31, 17, 30, 5
2017/12/26, 5, 22, 8
2017/12/28, 10, 20, 7
2017/12/29, 12, 25, 4
2017/12/30, 9, , 
2017/4/1, 18, , 
2017/4/3, 18, 27, 18
2017/4/4, 19, 28, 17
2017/4/5, 24, 32, 8
2017/4/6, 18, 27, 6
2017/4/7, 17, 28, 9
2017/4/8, 21, 34, 17
2017/4/9, 36, 28, 14
2017/4/10, 29, 25, 7
2017/4/11, 14, 25, 8
2017/4/12, 18, 27, 6
2017/4/13, 20, 24, 6
2017/4/14, 14, 33, 6
2017/4/15, 23, 32, 4
2017/4/16, 12, 33, 4
2017/4/17, 20, 29, 7
2017/4/18, 15, 30, 10
2017/4/19, 10, 34, 14
2017/4/20, 17, 24, 12
2017/4/21, 28, 32, 4
2017/4/22, 19, 32, 5
2017/4/24, 12, 29, 7
2017/4/25, 14, 29, 10
2017/4/26, 10, 30, 12
2017/4/27, 14, 24, 12
2017/4/28, 18, 36, 11
2017/4/29, 13, 39, 14
2017/4/30, 13, 37, 6
2017/5/1, 18, 23, 12
2017/5/2, 18, 27, 10
2017/5/3, 16, 27, 8
2017/5/4, 13, 23, 13
2017/5/5, 9, 30, 9
2017/5/6, 18, 33, 10
2017/5/7, 23, 28, 9
2017/5/8, 14, 31, 11
2017/5/9, 8, 31, 10
2017/5/10, 15, 40, 14
2017/5/11, 16, 31, 12
2017/5/12, 12, 34, 10
2017/5/13, 13, 38, 4
2017/5/14, 14, 39, 5
2017/5/15, 9, 30, 16
2017/5/16, 13, 47, 10
2017/5/17, 13, 40, 9
2017/5/18, 15, 20, 9
2017/5/19, 27, 31, 6
2017/5/20, 16, 38, 9
2017/5/21, 10, 39, 16
2017/5/22, 12, 44, 12
2017/5/23, 16, 27, 10
2017/5/24, 13, 28, 6
2017/5/25, 14, 29, 10
2017/5/26, 11, 40, 13
2017/5/27, 13, 40, 5
2017/5/28, 9, 44, 12
2017/5/31, 14, 33, 12
2017/6/1, 11, 49, 18
2017/6/2, 14, 59, 9
2017/6/3, 19, 40, 4
2017/6/4, 22, 38, 6
2017/6/5, 10, 29, 6
2017/6/6, 10, 25, 5
2017/6/7, 9, 28, 7
2017/6/8, 11, , 
2017/1/2, 26, 12, 11
2017/1/3, 17, 27, 5
2017/1/4, 16, 19, 14
2017/1/5, 7, 14, 20
2017/1/6, 13, 13, 13
2017/1/7, 17, , 13
2017/1/8, 18, 16, 12
2017/1/9, 18, 9, 14
2017/1/10, 15, 27, 6
2017/1/11, 13, 22, 12
2017/1/12, 12, 22, 8
2017/1/13, 10, 28, 4
2017/1/14, 8, 24, 12
2017/1/15, 10, 15, 15
2017/1/16, 17, 11, 18
2017/1/17, 26, 8, 22
2017/1/18, 29, 6, 23
2017/1/19, 27, 3, 29
2017/1/20, 40, 9, 26
2017/1/21, 39, 4, 22
2017/1/22, 33, 4, 15
2017/1/23, 46, 7, 20
2017/1/24, 58, 17, 15
2017/1/25, 42, 18, 13
2017/1/26, 21, 12, 22
2017/1/27, 24, 21, 21
2017/1/28, 30, 21, 6
2017/1/29, 20, 16, 13
2017/1/30, 16, 4, 13
2017/1/31, 22, 9, 9
2017/2/1, 21, 6, 16
2017/2/2, 16, 5, 17
2017/2/3, 22, 21, 13
2017/2/4, 14, , 16
2017/2/5, 16, 4, 15
2017/2/6, 27, 12, 11
2017/2/7, 27, 11, 11
2017/2/8, 33, 16, 12
2017/2/9, 36, 12, 12
2017/2/10, 47, 12, 14
2017/2/11, 61, 18, 8
2017/2/12, 53, 21, 15
2017/2/13, 47, 21, 25
2017/2/14, 51, 4, 32
2017/2/15, 47, 17, 19
2017/2/16, 46, 16, 11
2017/2/17, 30, 23, 8
2017/2/18, 16, 13, 10
2017/2/19, 21, 11, 12
2017/2/20, 32, 25, 7
2017/2/21, 14, 27, 7
2017/2/22, 13, 29, 6
2017/2/23, 7, 31, 9
2017/2/25, 13, 25, 7
2017/2/26, 12, 31, 2
2017/2/27, 8, 34, 3
2017/3/1, 8, 29, 6
2017/3/2, 5, 23, 11
2017/3/3, 11, 13, 27
2017/3/4, 12, 32, 4
2017/3/5, 13, 23, 11
2017/3/6, 7, 14, 12
2017/3/7, 15, 22, 10
2017/3/8, 20, 28, 8
2017/3/9, 12, 31, 12
2017/3/10, 16, 23, 20
2017/3/11, 23, 29, 8
2017/3/12, 21, 22, 16
2017/3/13, 21, 22, 10
2017/3/14, 26, 25, 6
2017/3/15, 32, 23, 19
2017/3/16, 23, 28, 10
2017/3/17, 32, 25, 6
2017/3/18, 14, 25, 6
2017/3/19, 11, 23, 9
2017/3/20, 14, 28, 7
2017/3/21, 8, 26, 16
2017/3/22, 13, 19, 13
2017/3/23, 26, 31, 13
2017/3/24, 28, 31, 18
2017/3/25, 22, 28, 9
2017/3/26, 18, 29, 22
2017/3/27, 24, 33, 22
2017/3/28, 28, 25, 12
2017/3/29, 33, 29, 15
2017/3/30, 20, 41, 12
2017/3/31, 17, 23, 10
2020/1/1, , 8, 13
2020/1/10, , 21, 5
2020/1/15, , 19, 8
2019/10/1, , 22, 6
2019/10/2, , 20, 7
2019/10/3, , 14, 9
2019/10/18, , 25, 4
2019/10/19, , 21, 5
2019/11/3, , 22, 4
2019/11/4, , 18, 10
2019/11/13, , 22, 9
2019/12/9, , 27, 6
2019/12/22, , 20, 5
2019/8/7, , 37, 5
2019/8/18, , 29, 8
2019/9/28, , 22, 
2019/9/30, , 19, 8
2019/5/4, , 30, 6
2019/6/9, , 38, 5
2018/12/31, , 29, 3
2019/1/6, , 20, 11
2019/1/13, , 29, 6
2019/1/28, , 21, 11
2019/3/4, , 29, 7
2019/3/7, , 31, 7
2019/3/17, , 31, 4
2018/10/28, , 14, 9
2018/10/29, , 6, 7
2018/10/30, , 18, 10
