date, pm25, o3, no2
2019/4/21, 29, 37, 5
2019/4/22, 23, 33, 5
2019/4/23, 20, 35, 4
2019/4/24, 9, 36, 6
2019/4/25, 19, 38, 3
2019/4/26, 20, 35, 4
2019/4/27, 13, 34, 1
2019/4/28, 12, 31, 4
2019/4/29, 16, 30, 5
2019/4/30, 40, 31, 4
2019/5/1, 27, 30, 3
2019/5/2, 24, 25, 2
2019/5/3, 12, 28, 2
2019/5/4, 13, 31, 3
2019/5/5, 24, 42, 4
2019/5/6, 27, 26, 1
2019/5/7, 10, 33, 2
2019/5/8, 10, 32, 3
2019/5/9, 40, 29, 3
2019/5/10, 21, 31, 3
2019/5/11, 12, 27, 1
2019/5/12, 13, 26, 4
2019/5/13, 18, 36, 5
2019/5/14, 15, 40, 7
2019/5/15, 32, 42, 4
2019/5/16, 35, 31, 2
2019/5/17, 29, 32, 3
2019/5/18, 19, 39, 3
2019/5/19, 45, 27, 1
2019/5/20, 13, 27, 3
2019/5/21, 9, 28, 4
2019/5/22, 17, 39, 3
2019/5/23, 36, 27, 3
2019/5/24, 24, 35, 3
2019/5/25, 40, 24, 1
2019/5/26, 25, 30, 4
2019/5/27, 18, 33, 3
2019/5/28, 47, 24, 3
2019/5/29, 33, 30, 5
2019/5/30, 31, 36, 4
2019/5/31, 12, 36, 3
2019/6/1, 51, 36, 1
2019/6/2, 32, 27, 3
2019/6/3, 5, 40, 6
2019/6/4, 27, 43, 4
2019/6/5, 57, 40, 2
2019/6/6, 40, 36, 5
2019/6/7, 32, 33, 3
2019/6/8, 20, 37, 3
2019/6/9, 37, 27, 3
2019/6/10, 28, 37, 3
2019/6/11, 14, 45, 4
2019/6/12, 24, 37, 4
2019/6/13, 27, 34, 3
2019/6/14, 11, 34, 4
2019/6/15, 34, 22, 2
2019/6/16, 43, 30, 3
2019/6/17, 15, 40, 4
2019/6/18, 27, 46, 7
2019/6/19, 43, 23, 4
2019/6/20, 37, 24, 3
2019/6/21, 10, 24, 2
2019/6/22, 12, 35, 4
2019/6/23, 16, 34, 4
2019/6/24, 43, 45, 3
2019/6/25, 14, 51, 5
2019/6/26, 26, 50, 6
2019/6/27, 24, 60, 5
2019/6/28, 46, 49, 5
2019/6/29, 42, 23, 3
2019/6/30, 21, 42, 3
2019/1/1, 11, 24, 5
2019/1/2, 22, 21, 4
2019/1/3, 24, 16, 10
2019/1/4, 36, 14, 10
2019/1/5, 54, 27, 3
2019/1/6, 16, 23, 4
2019/1/7, 13, 20, 7
2019/1/8, 43, 21, 3
2019/1/9, 12, 27, 5
2019/1/10, 13, 25, 8
2019/1/11, 16, 24, 5
2019/1/12, 29, 25, 5
2019/1/13, 24, 22, 8
2019/1/14, 43, 20, 10
2019/1/15, 53, 25, 5
2019/1/16, 15, 23, 11
2019/1/17, 29, 20, 10
2019/1/18, 51, 25, 4
2019/1/19, 10, 29, 4
2019/1/20, 9, 26, 11
2019/1/21, 20, 27, 14
2019/1/22, 31, 23, 7
2019/1/23, 30, 26, 5
2019/1/24, 24, 25, 5
2019/1/25, 27, 25, 7
2019/1/26, 27, 29, 8
2019/1/27, 30, 26, 13
2019/1/28, 38, 27, 4
2019/1/29, 25, 27, 4
2019/1/30, 17, 24, 7
2019/1/31, 21, 24, 15
2019/2/1, 32, 22, 13
2019/2/2, 79, 26, 8
2019/2/3, 61, 27, 8
2019/2/4, 51, 21, 5
2019/2/5, 20, 18, 6
2019/2/6, 23, 17, 6
2019/2/7, 22, 25, 5
2019/2/8, 16, 28, 5
2019/2/9, 16, 28, 8
2019/2/10, 18, 28, 4
2019/2/11, 24, 26, 8
2019/2/12, 18, 30, 5
2019/2/13, 29, 24, 8
2019/2/14, 30, 30, 5
2019/2/15, 26, 30, 4
2019/2/16, 15, 31, 3
2019/2/17, 20, 31, 4
2019/2/18, 17, 24, 26
2019/2/19, 35, 32, 8
2019/2/20, 32, 34, 6
2019/2/21, 47, 36, 9
2019/2/22, 52, 33, 7
2019/2/23, 43, 34, 5
2019/2/24, 21, 33, 4
2019/2/25, 19, 28, 4
2019/2/26, 15, 28, 6
2019/2/27, 24, 33, 15
2019/2/28, 44, 35, 12
2019/3/1, 42, 36, 11
2019/3/2, 65, 34, 10
2019/3/3, 21, 29, 8
2019/3/4, 24, 31, 6
2019/3/5, 36, 30, 7
2019/3/6, 24, 36, 11
2019/3/7, 42, 36, 16
2019/3/8, 50, 46, 10
2019/3/9, 54, 35, 4
2019/3/10, 34, 39, 6
2019/3/11, 30, 41, 7
2019/3/12, 37, 32, 10
2019/3/13, 38, 33, 6
2019/3/14, 32, 30, 3
2019/3/15, 14, 33, 3
2019/3/16, 10, 33, 4
2019/3/17, 16, 33, 7
2019/3/18, 39, 35, 9
2019/3/19, 48, 35, 10
2019/3/20, 47, 34, 6
2019/3/21, 37, 30, 4
2019/3/22, 26, 31, 5
2019/3/23, 21, 34, 7
2019/3/24, 38, 33, 1
2019/3/25, 13, 33, 5
2019/3/26, 11, 36, 11
2019/3/27, 26, 35, 9
2019/3/28, 51, 30, 3
2019/3/29, 19, 30, 4
2019/3/30, 27, 33, 3
2019/3/31, 11, 33, 7
2018/10/1, 24, 20, 3
2018/10/2, 36, 31, 2
2018/10/3, 35, 26, 2
2018/10/4, 34, 20, 2
2018/10/5, 17, 22, 3
2018/10/6, 48, 14, 1
2018/10/7, 11, 29, 1
2018/10/8, 41, 31, 2
2018/10/9, 34, 30, 1
2018/10/10, 16, 20, 1
2018/10/11, 15, 26, 2
2018/10/12, 6, 26, 3
2018/10/13, 13, 31, 5
2018/10/14, 26, 23, 3
2018/10/15, 21, 27, 5
2018/10/16, 12, 24, 3
2018/10/17, 12, 25, 5
2018/10/18, 16, 28, 4
2018/10/19, 26, 24, 2
2018/10/20, 25, 24, 3
2018/10/21, 13, 21, 6
2018/10/22, 30, 22, 5
2018/10/23, 20, 22, 4
2018/10/24, 9, 22, 14
2018/10/25, 16, 22, 6
2018/10/26, 21, 15, 2
2018/10/27, 18, 22, 2
2018/10/28, 19, 27, 3
2018/10/29, 9, 23, 8
2018/10/30, 27, 26, 5
2018/10/31, 43, 26, 5
2018/11/1, 25, 23, 2
2018/11/2, 10, 20, 4
2018/11/3, 19, 23, 5
2018/11/4, 14, 23, 4
2018/11/5, 27, 20, 2
2018/11/6, 15, 13, 1
2018/11/7, 14, 16, 3
2018/11/8, 11, 20, 4
2018/11/9, 18, 24, 2
2018/11/10, 18, 19, 3
2018/11/11, 25, 15, 13
2018/11/12, 48, 24, 5
2018/11/13, 24, 26, 6
2018/11/14, 17, 22, 6
2018/11/15, 18, 18, 4
2018/11/16, 52, 21, 4
2018/11/17, 20, 18, 4
2018/11/18, 19, 16, 6
2018/11/19, 36, 25, 5
2018/11/20, 25, 24, 2
2018/11/21, 24, 26, 2
2018/11/22, 6, 21, 5
2018/11/23, 32, 23, 3
2018/11/24, 35, 15, 3
2018/11/25, 27, 15, 2
2018/11/26, 21, 24, 2
2018/11/27, 10, 22, 2
2018/11/28, 13, 16, 7
2018/11/29, 53, 11, 7
2018/11/30, 64, 20, 4
2018/12/1, 39, 26, 2
2018/12/2, 19, 19, 1
2018/12/3, 9, 28, 3
2018/12/4, 12, 22, 6
2018/12/5, 29, 20, 4
2018/12/6, 30, 21, 6
2018/12/7, 18, 23, 7
2018/12/8, 23, 18, 13
2018/12/9, 43, 19, 11
2018/12/10, 62, 19, 7
2018/12/11, 67, 17, 12
2018/12/12, 52, 11, 14
2018/12/13, 64, 12, 16
2018/12/14, 61, 15, 7
2018/12/15, 33, 17, 6
2018/12/16, 43, 22, 7
2018/12/17, 27, 25, 6
2018/12/18, 20, 16, 10
2018/12/19, 45, 10, 15
2018/12/20, 47, 23, 6
2018/12/21, 29, 19, 5
2018/12/22, 14, 14, 7
2018/12/23, 56, 16, 4
2018/12/24, 23, 15, 5
2018/12/25, 26, 9, 11
2018/12/26, 63, 20, 6
2018/12/27, 38, 24, 4
2018/12/28, 18, 20, 4
2018/12/29, 17, 18, 4
2018/12/30, 30, , 
2018/7/1, 30, 48, 4
2018/7/2, 31, 41, 4
2018/7/3, 17, 40, 5
2018/7/4, 28, 44, 5
2018/7/5, 26, 28, 2
2018/7/6, 10, 30, 4
2018/7/7, 8, 36, 5
2018/7/8, 17, 59, 5
2018/7/9, 31, 32, 4
2018/7/10, 26, 25, 3
2018/7/11, 18, 28, 5
2018/7/12, 24, 46, 5
2018/7/13, 34, 56, 5
2018/7/14, 66, 49, 4
2018/7/15, 44, 41, 5
2018/7/16, 42, 25, 3
2018/7/17, 15, 21, 3
2018/7/18, 12, 38, 5
2018/7/19, 11, 36, 5
2018/7/20, 27, 37, 3
2018/7/21, 15, 36, 2
2018/7/22, 17, 34, 3
2018/7/23, 26, 44, 4
2018/7/24, 57, 36, 4
2018/7/25, 48, 32, 4
2018/7/26, 28, 31, 4
2018/7/27, 16, 29, 3
2018/7/28, 12, 37, 4
2018/7/29, 31, 32, 6
2018/7/30, 48, 33, 4
2018/7/31, 27, 33, 4
2018/8/1, 21, 38, 5
2018/8/2, 28, 39, 5
2018/8/3, 34, 46, 4
2018/8/4, 31, 42, 6
2018/8/5, 37, 37, 6
2018/8/6, 36, 41, 4
2018/8/7, 22, 35, 4
2018/8/8, 25, 41, 5
2018/8/9, 24, 24, 2
2018/8/10, 34, 30, 3
2018/8/11, 22, 29, 3
2018/8/12, 45, 31, 3
2018/8/13, 23, 47, 5
2018/8/14, 46, 45, 4
2018/8/15, 62, 24, 2
2018/8/16, 46, 31, 2
2018/8/17, 33, 30, 1
2018/8/18, 26, 21, 2
2018/8/19, 37, 27, 2
2018/8/20, 32, 37, 1
2018/8/21, 27, 26, 3
2018/8/22, 15, 35, 4
2018/8/23, 22, 46, 6
2018/8/24, 34, 34, 2
2018/8/25, 56, 41, 2
2018/8/26, 70, 38, 2
2018/8/27, 53, 36, 3
2018/8/28, 48, 36, 2
2018/8/29, 25, 21, 1
2018/8/30, 7, 36, 2
2018/8/31, 21, 37, 2
2018/9/1, 47, 33, 2
2018/9/2, 28, 28, 3
2018/9/3, 29, 40, 2
2018/9/4, 27, 43, 4
2018/9/5, 39, 25, 1
2018/9/6, 12, 24, 1
2018/9/7, 10, 22, 1
2018/9/8, 37, 20, 2
2018/9/9, 17, 16, 2
2018/9/10, 7, 22, 2
2018/9/11, 7, 24, 3
2018/9/12, 16, 22, 2
2018/9/13, 41, 28, 2
2018/9/14, 39, 22, 2
2018/9/15, 22, 22, 1
2018/9/16, 16, 26, 2
2018/9/17, 24, 31, 2
2018/9/18, 28, 22, 1
2018/9/19, 12, 25, 2
2018/9/20, 39, 39, 2
2018/9/21, 49, 24, 2
2018/9/22, 6, 29, 2
2018/9/23, 13, 22, 2
2018/9/24, 21, 14, 1
2018/9/25, 38, 29, 1
2018/9/26, 18, 28, 7
2018/9/27, 15, 32, 6
2018/9/28, 26, 30, 3
2018/9/29, 13, 23, 2
2018/9/30, 16, 15, 3
2018/4/1, 6, 36, 8
2018/4/2, 7, 33, 6
2018/4/3, 18, 34, 5
2018/4/4, 10, 34, 6
2018/4/5, 17, 38, 6
2018/4/6, 24, 32, 8
2018/4/7, 9, 36, 8
2018/4/8, 17, 34, 7
2018/4/9, 13, 39, 8
2018/4/10, 39, 32, 8
2018/4/11, 53, 40, 6
2018/4/12, 46, 28, 5
2018/4/13, 34, 31, 4
2018/4/14, 24, 30, 4
2018/4/15, 7, 28, 7
2018/4/16, 13, 31, 3
2018/4/17, 6, 32, 5
2018/4/18, 8, 38, 4
2018/4/19, 8, 37, 6
2018/4/20, 10, 39, 8
2018/4/21, 18, 42, 9
2018/4/22, 25, 47, 4
2018/4/23, 41, 39, 6
2018/4/24, 30, 32, 3
2018/4/25, 22, 32, 6
2018/4/26, 34, 41, 7
2018/4/27, 41, 27, 4
2018/4/28, 21, 34, 6
2018/4/29, 23, 46, 10
2018/4/30, 49, 48, 8
2018/5/1, 38, 45, 7
2018/5/2, 49, 33, 4
2018/5/3, 43, 28, 4
2018/5/4, 31, 41, 6
2018/5/5, 24, 36, 6
2018/5/6, 35, 30, 6
2018/5/7, 11, 34, 7
2018/5/8, 19, 37, 8
2018/5/9, 30, 38, 3
2018/5/10, 38, 24, 4
2018/5/11, 11, 25, 6
2018/5/12, 24, 31, 6
2018/5/13, 23, 27, 7
2018/5/14, 43, 36, 4
2018/5/15, 21, 36, 5
2018/5/16, 27, 36, 6
2018/5/17, 33, 31, 4
2018/5/18, 14, 29, 4
2018/5/19, 32, 24, 4
2018/5/20, 24, 36, 5
2018/5/21, 19, 36, 6
2018/5/22, 53, 41, 5
2018/5/23, 9, 43, 7
2018/5/24, 32, 52, 6
2018/5/25, 40, 42, 8
2018/5/26, 57, 38, 5
2018/5/27, 52, 48, 5
2018/5/28, 40, 48, 8
2018/5/29, 48, 35, 4
2018/5/30, 32, 47, 4
2018/5/31, 23, 34, 4
2018/6/1, 25, 22, 2
2018/6/2, 20, 27, 4
2018/6/3, 25, 28, 2
2018/6/4, 5, 29, 3
2018/6/5, 32, 30, 4
2018/6/6, 32, 41, 6
2018/6/7, 37, 45, 6
2018/6/8, 48, 31, 5
2018/6/9, 35, 32, 3
2018/6/10, 23, 37, 3
2018/6/11, 8, 34, 4
2018/6/12, 41, 44, 4
2018/6/13, 43, 36, 3
2018/6/14, 7, 33, 4
2018/6/15, 13, 48, 5
2018/6/16, 44, 48, 6
2018/6/17, 59, 40, 5
2018/6/18, 51, 23, 3
2018/6/19, 12, 35, 4
2018/6/20, 26, 34, 4
2018/6/21, 31, 30, 4
2018/6/22, 24, 32, 3
2018/6/23, 31, 23, 4
2018/6/24, 34, 26, 3
2018/6/25, 6, 34, 6
2018/6/26, 15, 30, 4
2018/6/27, 33, 44, 4
2018/6/28, 47, 48, 7
2018/6/29, 42, 45, 5
2018/6/30, 55, 44, 5
2018/1/1, 25, 25, 7
2018/1/2, 39, 20, 10
2018/1/3, 50, 26, 9
2018/1/4, 16, 25, 8
2018/1/5, 15, 27, 9
2018/1/6, 22, 25, 13
2018/1/7, 40, 21, 7
2018/1/8, 47, 19, 12
2018/1/9, 68, 17, 11
2018/1/10, 41, 22, 5
2018/1/11, 21, 28, 3
2018/1/12, 16, 28, 6
2018/1/13, 13, 27, 12
2018/1/14, 14, 22, 10
2018/1/15, 19, 15, 9
2018/1/16, 47, 17, 15
2018/1/17, 58, 21, 8
2018/1/18, 47, 25, 10
2018/1/19, 58, 24, 7
2018/1/20, 43, 15, 10
2018/1/21, 59, 24, 9
2018/1/22, 26, 26, 4
2018/1/23, 23, 26, 5
2018/1/24, 14, 22, 8
2018/1/25, 35, 25, 8
2018/1/26, 32, 26, 5
2018/1/27, 42, 19, 9
2018/1/28, 32, 24, 3
2018/1/29, 13, 27, 8
2018/1/30, 13, 25, 5
2018/1/31, 26, 22, 6
2018/2/1, 34, 26, 5
2018/2/2, 18, 22, 5
2018/2/3, 24, 25, 4
2018/2/4, 24, 29, 8
2018/2/5, 22, 26, 15
2018/2/6, 43, 29, 12
2018/2/7, 49, 27, 14
2018/2/8, 60, 25, 14
2018/2/9, 59, 31, 8
2018/2/10, 54, 28, 7
2018/2/11, 44, 30, 8
2018/2/12, 23, 34, 14
2018/2/13, 32, 25, 11
2018/2/14, 64, 7, 11
2018/2/15, 27, 27, 6
2018/2/16, 31, 25, 6
2018/2/17, 39, 27, 6
2018/2/18, 50, 19, 6
2018/2/19, 26, 21, 6
2018/2/20, 37, 24, 4
2018/2/21, 21, 23, 4
2018/2/22, 14, 19, 6
2018/2/23, 21, 20, 4
2018/2/24, 22, 27, 3
2018/2/25, 24, 29, 5
2018/2/26, 17, 31, 8
2018/2/27, 24, 30, 5
2018/2/28, 28, 26, 4
2018/3/1, 31, 30, 4
2018/3/2, 16, 31, 5
2018/3/3, 12, 30, 5
2018/3/4, 14, 28, 5
2018/3/5, 16, 27, 5
2018/3/6, 22, 28, 5
2018/3/7, 28, 28, 4
2018/3/8, 11, 31, 4
2018/3/9, 9, 31, 8
2018/3/10, 15, 31, 7
2018/3/11, 17, 30, 10
2018/3/12, 25, 30, 9
2018/3/13, 26, 30, 5
2018/3/14, 17, 33, 5
2018/3/15, 21, 29, 5
2018/3/16, 17, 33, 9
2018/3/17, 25, 36, 6
2018/3/18, 20, 31, 3
2018/3/19, 12, 30, 3
2018/3/20, 13, 30, 2
2018/3/21, 15, 31, 5
2018/3/22, 16, 29, 8
2018/3/23, 15, 31, 5
2018/3/24, 17, 33, 2
2018/3/25, 15, 36, 4
2018/3/26, 37, 31, 5
2018/3/27, 37, 31, 4
2018/3/28, 28, 30, 6
2018/3/29, 29, 30, 6
2018/3/30, 8, 28, 6
2018/3/31, 17, 34, 7
2017/10/1, 11, 35, 9
2017/10/2, 20, 45, 6
2017/10/3, 23, 33, 6
2017/10/4, 33, 30, 6
2017/10/5, 14, 22, 6
2017/10/6, 32, 35, 4
2017/10/7, 38, 26, 2
2017/10/8, 15, 34, 3
2017/10/9, 20, 22, 4
2017/10/10, 20, 16, 4
2017/10/11, 10, 15, 4
2017/10/12, 21, 15, 8
2017/10/13, 42, 31, 5
2017/10/14, 39, 24, 3
2017/10/15, 36, 23, 7
2017/10/16, 15, 28, 10
2017/10/17, 16, 34, 10
2017/10/18, 28, 32, 8
2017/10/19, 29, 31, 12
2017/10/20, 28, 43, 6
2017/10/21, 45, 36, 4
2017/10/22, 44, 31, 4
2017/10/23, 31, 26, 3
2017/10/24, 8, 23, 7
2017/10/25, 16, 22, 15
2017/10/26, 25, 26, 7
2017/10/27, 29, 17, 3
2017/10/28, 15, 16, 8
2017/10/29, 20, 19, 6
2017/10/30, 33, 17, 4
2017/10/31, 14, 15, 11
2017/11/1, 34, 20, 7
2017/11/2, 38, 20, 4
2017/11/3, 23, 22, 4
2017/11/4, 12, 18, 4
2017/11/5, 41, 20, 3
2017/11/6, 9, 23, 5
2017/11/7, 14, 21, 11
2017/11/8, 24, 23, 8
2017/11/9, 35, 27, 6
2017/11/10, 18, 25, 8
2017/11/11, 10, 19, 10
2017/11/12, 39, 16, 11
2017/11/13, 48, 21, 13
2017/11/14, 56, 19, 7
2017/11/15, 39, 20, 4
2017/11/16, 9, 24, 6
2017/11/17, 13, 18, 6
2017/11/18, 31, 22, 5
2017/11/19, 9, 22, 6
2017/11/20, 41, 22, 7
2017/11/21, 26, 20, 7
2017/11/22, 11, 16, 7
2017/11/23, 44, 23, 8
2017/11/24, 44, 21, 6
2017/11/25, 17, 26, 5
2017/11/26, 16, 18, 8
2017/11/27, 35, 23, 7
2017/11/28, 28, 22, 5
2017/11/29, 22, 16, 8
2017/11/30, 39, 19, 13
2017/12/1, 22, 16, 12
2017/12/2, 44, 17, 13
2017/12/3, 56, 25, 11
2017/12/4, 47, 29, 3
2017/12/5, 30, 20, 3
2017/12/6, 15, 20, 6
2017/12/7, 15, 18, 6
2017/12/8, 28, 18, 8
2017/12/9, 30, 20, 5
2017/12/10, 22, 21, 8
2017/12/11, 20, 26, 7
2017/12/12, 23, 24, 11
2017/12/13, 15, 25, 16
2017/12/14, 25, 24, 13
2017/12/15, 38, 27, 5
2017/12/16, 22, 21, 8
2017/12/17, 49, 11, 9
2017/12/18, 58, 16, 5
2017/12/19, 42, 23, 7
2017/12/20, 9, 21, 7
2017/12/21, 39, 18, 6
2017/12/22, 25, 19, 10
2017/12/23, 47, 24, 7
2017/12/24, 21, 27, 3
2017/12/25, 24, 25, 8
2017/12/26, 24, 25, 12
2017/12/27, 23, 21, 15
2017/12/28, 30, 22, 10
2017/12/29, 45, 23, 8
2017/12/30, 43, 20, 17
2017/12/31, 18, 28, 9
2017/7/1, 24, 43, 5
2017/7/2, 28, 35, 3
2017/7/3, 18, 32, 4
2017/7/4, 19, 38, 4
2017/7/5, 25, 47, 8
2017/7/6, 35, 53, 5
2017/7/7, 32, 27, 2
2017/7/8, 20, 36, 6
2017/7/9, 23, 33, 5
2017/7/10, 26, 40, 5
2017/7/11, 41, 36, 4
2017/7/12, 32, 29, 4
2017/7/13, 33, 30, 3
2017/7/14, 25, 28, 3
2017/7/15, 15, 34, 5
2017/7/16, 41, 29, 4
2017/7/17, 34, 43, 6
2017/7/18, 36, 63, 6
2017/7/19, 42, 44, 5
2017/7/20, 28, 38, 6
2017/7/21, 47, 37, 3
2017/7/22, 24, 33, 3
2017/7/23, 37, 22, 2
2017/7/24, 11, 22, 3
2017/7/25, 14, 35, 4
2017/7/26, 21, 38, 5
2017/7/27, 40, 20, 1
2017/7/28, 17, 19, 1
2017/7/29, 16, 26, 2
2017/7/30, 28, 43, 5
2017/7/31, 39, 62, 5
2017/8/1, 45, 42, 5
2017/8/2, 42, 38, 6
2017/8/3, 33, 30, 3
2017/8/4, 25, 23, 2
2017/8/5, 14, 13, 7
2017/8/6, 34, 31, 4
2017/8/7, 27, 35, 4
2017/8/8, 20, 40, 5
2017/8/9, 43, 49, 5
2017/8/10, 42, 37, 5
