date, pm25, o3
2020/1/2, 36, 
2020/1/3, 43, 
2020/1/4, 28, 
2020/1/5, 19, 
2020/1/6, 24, 
2020/1/7, 32, 
2020/1/8, 24, 
2020/1/9, 30, 
2020/1/10, 40, 
2020/1/11, 23, 
2020/1/12, 17, 
2020/1/13, 40, 
2020/1/14, 40, 
2020/1/15, 28, 
2020/1/16, 19, 
2019/10/7, 20, 9
2019/10/8, 13, 13
2019/10/9, 15, 13
2019/10/10, 15, 15
2019/10/11, 15, 10
2019/10/12, 21, 13
2019/10/13, 17, 17
2019/10/14, 24, 19
2019/10/15, 22, 10
2019/10/16, 21, 11
2019/10/17, 13, 12
2019/10/18, 18, 13
2019/10/19, 26, 8
2019/10/20, 30, 14
2019/10/21, 19, 10
2019/10/22, 13, 13
2019/10/23, 20, 15
2019/10/24, 28, 8
2019/10/25, 32, 10
2019/10/26, 39, 14
2019/10/27, 17, 16
2019/10/28, 22, 13
2019/10/29, 26, 10
2019/10/30, 24, 9
2019/10/31, 11, 10
2019/11/1, 21, 11
2019/11/2, 26, 11
2019/11/3, 23, 
2019/11/4, 31, 
2019/11/5, 33, 
2019/11/6, 25, 
2019/11/7, 26, 
2019/11/8, 17, 
2019/11/9, 23, 
2019/11/10, 34, 
2019/11/11, 40, 
2019/11/12, 18, 
2019/11/13, 17, 
2019/11/14, 29, 
2019/11/15, 38, 
2019/11/16, 20, 
2019/11/17, 19, 
2019/11/18, 24, 
2019/11/19, 41, 
2019/11/20, 38, 
2019/11/21, 32, 
2019/11/22, 24, 
2019/11/23, 19, 
2019/11/24, 19, 
2019/11/25, 28, 
2019/11/26, 37, 
2019/11/27, 34, 
2019/11/28, 15, 
2019/11/29, 16, 
2019/11/30, 27, 
2019/12/1, 18, 
2019/12/2, 13, 
2019/12/3, 8, 
2019/12/4, 25, 
2019/12/5, 20, 
2019/12/6, 31, 
2019/12/7, 29, 
2019/12/8, 38, 
2019/12/9, 27, 
2019/12/10, 23, 
2019/12/11, 20, 
2019/12/12, 31, 
2019/12/13, 24, 
2019/12/14, 13, 
2019/12/15, 37, 
2019/12/16, 26, 
2019/12/17, 12, 
2019/12/18, 23, 
2019/12/19, 27, 
2019/12/20, 64, 
2019/12/21, 65, 
2019/12/22, 69, 
2019/12/23, 70, 
2019/12/24, 67, 
2019/12/25, 67, 
2019/12/26, 78, 
2019/12/27, 67, 
2019/12/28, 57, 
2019/7/1, 25, 12
2019/7/2, 49, 17
2019/7/3, 32, 21
2019/7/4, 33, 17
2019/7/5, 29, 14
2019/7/6, 32, 17
2019/7/7, 39, 11
2019/7/8, 28, 16
2019/7/9, 26, 15
2019/7/10, 36, 12
2019/7/11, 28, 17
2019/7/12, 26, 19
2019/7/13, 34, 18
2019/7/14, 43, 19
2019/7/15, 35, 18
2019/7/16, 48, 11
2019/7/17, 40, 11
2019/7/18, 23, 13
2019/7/19, 45, 9
2019/7/20, 54, 15
2019/7/21, 51, 10
2019/7/22, 27, 10
2019/7/23, 29, 14
2019/7/24, 19, 17
2019/7/25, 29, 20
2019/7/26, 31, 19
2019/7/27, 38, 17
2019/7/28, 38, 18
2019/7/29, 39, 16
2019/7/30, 36, 12
2019/7/31, 29, 22
2019/8/1, 35, 22
2019/8/2, 33, 18
2019/8/3, 33, 19
2019/8/4, 36, 21
2019/8/5, 50, 22
2019/8/6, 50, 18
2019/8/7, 32, 18
2019/8/8, 30, 18
2019/8/9, 30, 17
2019/8/10, 28, 13
2019/8/11, 22, 20
2019/8/12, 36, 18
2019/8/13, 41, 17
2019/8/14, 36, 20
2019/8/15, 38, 20
2019/8/16, 39, 20
2019/8/17, 42, 18
2019/8/18, 41, 16
2019/8/19, 35, 21
2019/8/20, 31, 18
2019/8/21, 27, 21
2019/8/22, 40, 8
2019/8/23, 23, 12
2019/8/24, 20, 15
2019/8/25, 22, 15
2019/8/26, 25, 11
2019/8/27, 23, 11
2019/8/28, 23, 16
2019/8/29, 24, 18
2019/8/30, 32, 20
2019/8/31, 37, 17
2019/9/1, 36, 14
2019/9/2, 37, 17
2019/9/3, 31, 17
2019/9/4, 34, 15
2019/9/5, 18, 17
2019/9/6, 17, 17
2019/9/7, 25, 18
2019/9/8, 33, 19
2019/9/9, 36, 18
2019/9/10, 42, 20
2019/9/11, 44, 20
2019/9/12, 45, 9
2019/9/13, 15, 12
2019/9/14, 21, 19
2019/9/15, 17, 23
2019/9/16, 34, 19
2019/9/17, 35, 19
2019/9/18, 21, 12
2019/9/19, 23, 
2019/4/6, 25, 16
2019/4/7, 39, 16
2019/4/8, 26, 20
2019/4/9, 19, 20
2019/4/10, 20, 16
2019/4/11, 21, 13
2019/4/12, 22, 17
2019/4/13, 19, 10
2019/4/14, 19, 17
2019/4/15, 12, 19
2019/4/16, 18, 18
2019/4/17, 30, 20
2019/4/18, 29, 16
2019/4/19, 23, 17
2019/4/20, 14, 14
2019/4/21, 16, 18
2019/4/22, 25, 20
2019/4/23, 28, 19
2019/4/24, 24, 16
2019/4/25, 37, 17
2019/4/26, 25, 20
2019/4/27, 17, 15
2019/4/28, 26, 17
2019/4/29, 19, 19
2019/4/30, 45, 15
2019/5/1, 27, 17
2019/5/2, 26, 15
2019/5/3, 33, 14
2019/5/4, 27, 11
2019/5/5, 10, 18
2019/5/6, 17, 22
2019/5/7, 33, 13
2019/5/8, 33, 15
2019/5/9, 26, 14
2019/5/10, 19, 13
2019/5/11, 21, 12
2019/5/12, 7, 11
2019/5/13, 8, 12
2019/5/14, 14, 17
2019/5/15, 23, 18
2019/5/16, 38, 16
2019/5/17, 41, 18
2019/5/18, 45, 17
2019/5/19, 47, 17
2019/5/20, 27, 13
2019/5/21, 14, 17
2019/5/22, 22, 16
2019/5/23, 36, 21
2019/5/24, 22, 18
2019/5/25, 36, 14
2019/5/26, 36, 15
2019/5/27, 23, 14
2019/5/28, 38, 15
2019/5/29, 34, 14
2019/5/30, 23, 18
2019/5/31, 25, 12
2019/6/1, 50, 15
2019/6/2, 44, 15
2019/6/3, 21, 18
2019/6/4, 24, 16
2019/6/5, 52, 20
2019/6/6, 33, 18
2019/6/7, 37, 24
2019/6/8, 36, 16
2019/6/9, 29, 10
2019/6/10, 18, 13
2019/6/11, 18, 19
2019/6/12, 28, 15
2019/6/13, 15, 15
2019/6/14, 17, 18
2019/6/15, 27, 16
2019/6/16, 35, 14
2019/6/17, 23, 10
2019/6/18, 23, 13
2019/6/19, 21, 16
2019/6/20, 19, 16
2019/6/21, 21, 15
2019/6/22, 21, 18
2019/6/23, 29, 16
2019/6/24, 39, 17
2019/6/25, 22, 19
2019/6/26, 33, 22
2019/6/27, 42, 19
2019/6/28, 40, 20
2019/6/29, 40, 14
2019/6/30, 25, 11
2019/1/1, 15, 10
