date, pm25, o3, no2, so2
2019/4/7, 26, 32, , 5
2019/4/8, 26, 40, , 4
2019/4/9, 19, 44, , 4
2019/4/10, 26, 37, 7, 3
2019/4/11, 27, 36, 7, 1
2019/4/12, 25, 35, 8, 1
2019/4/13, 29, 31, 4, 1
2019/4/14, 17, 37, 5, 2
2019/4/15, 15, 42, 7, 2
2019/4/16, 23, 44, 8, 1
2019/4/17, 34, 31, 6, 1
2019/4/18, 25, 28, 4, 
2019/4/19, 14, 36, 5, 1
2019/4/20, 12, 42, 9, 1
2019/4/21, 26, 42, 10, 1
2019/4/22, 25, 36, 7, 2
2019/4/23, 36, 34, 6, 1
2019/4/24, 29, 32, 6, 1
2019/4/25, 24, 41, 6, 
2019/4/26, 23, 38, 9, 2
2019/4/27, 26, 34, 4, 1
2019/4/28, 22, 41, 6, 1
2019/4/29, 28, 33, 6, 1
2019/4/30, 36, 33, 5, 1
2019/5/1, 28, 29, 7, 2
2019/5/2, 22, 27, 5, 1
2019/5/3, 29, 19, 5, 1
2019/5/4, 18, 37, 5, 1
2019/5/5, 23, 43, 9, 1
2019/5/6, 27, 42, 9, 1
2019/5/7, 33, 46, 7, 1
2019/5/8, 37, 37, 4, 1
2019/5/9, 19, 28, 4, 3
2019/5/10, 19, 24, 5, 2
2019/5/11, 29, 23, 4, 
2019/5/12, 17, 34, 6, 1
2019/5/13, 20, 42, 8, 1
2019/5/14, 23, 33, 9, 
2019/5/15, 29, 41, 8, 2
2019/5/16, 37, 45, 7, 1
2019/5/17, 41, 41, 6, 1
2019/5/18, 48, 34, 4, 1
2019/5/19, 19, 30, 5, 1
2019/5/20, 16, 36, 7, 2
2019/5/21, 28, 34, 6, 1
2019/5/22, 31, 28, 7, 2
2019/5/23, 43, 34, 10, 2
2019/5/24, 44, 38, 7, 3
2019/5/25, 47, 28, 8, 2
2019/5/26, 40, 36, 7, 1
2019/5/27, 43, 35, 8, 2
2019/5/28, 39, 35, 6, 1
2019/5/29, 27, 32, 5, 1
2019/5/30, 20, 41, 8, 2
2019/5/31, 30, 45, 7, 2
2019/6/1, 34, 44, 7, 1
2019/6/2, 38, 45, 7, 4
2019/6/3, 35, 43, 8, 2
2019/6/4, 33, 40, 6, 1
2019/6/5, 30, 53, 7, 1
2019/6/6, 31, 42, 5, 1
2019/6/7, 34, 30, 4, 
2019/6/8, 29, 33, 5, 1
2019/6/9, 23, 36, 6, 
2019/6/10, 20, 40, 7, 2
2019/6/11, 20, 41, 8, 1
2019/6/12, 23, 35, 6, 
2019/6/13, 16, 43, 9, 5
2019/6/14, 27, 42, 7, 1
2019/6/15, 40, 32, 5, 2
2019/6/16, 32, 33, 5, 1
2019/6/17, 27, 28, 6, 1
2019/6/18, 27, 32, 8, 1
2019/6/19, 33, 35, 7, 
2019/6/20, 16, 38, 7, 2
2019/6/21, 21, 32, 6, 1
2019/6/22, 15, 24, 5, 1
2019/6/23, 26, 34, 6, 2
2019/6/24, 14, 40, 7, 1
2019/6/25, 20, 36, 10, 2
2019/6/26, 37, 45, 6, 1
2019/6/27, 29, 43, 7, 1
2019/6/28, 28, 47, 9, 2
2019/6/29, 50, 44, 8, 1
2019/6/30, 41, 40, 7, 1
2019/1/1, 33, 12, 4, 
2019/1/2, 43, 14, 13, 4
2019/1/3, 41, 18, 10, 2
2019/1/4, 36, 19, 12, 2
2019/1/5, 23, 19, 11, 3
2019/1/6, 33, 26, 7, 2
2019/1/7, 22, 27, 5, 2
2019/1/8, 20, 26, 3, 2
2019/1/9, 11, 18, 7, 
2019/1/10, 25, 14, 13, 3
2019/1/11, 42, 17, 8, 
2019/1/12, 35, 22, 6, 
2019/1/13, 34, 24, 8, 6
2019/1/14, 47, 23, 6, 2
2019/1/15, 42, 16, 10, 2
2019/1/16, 49, 15, 9, 1
2019/1/17, 36, 19, 7, 4
2019/1/18, 34, 24, 5, 2
2019/1/19, 20, 29, 5, 
2019/1/20, 17, 26, 9, 3
2019/1/21, 27, 25, 9, 4
2019/1/22, 20, 25, 5, 
2019/1/23, 26, 28, 5, 1
2019/1/24, 32, 28, 4, 2
2019/1/25, 15, 24, 6, 1
2019/1/26, 18, 21, 9, 3
2019/1/27, 50, 26, 7, 1
2019/1/28, 33, 29, 4, 1
2019/1/29, 26, 29, 3, 
2019/1/30, 12, 23, 10, 4
2019/1/31, 19, 18, 15, 1
2019/2/1, 47, 19, 16, 3
2019/2/2, 58, 29, 12, 2
2019/2/3, 40, 22, 9, 1
2019/2/4, 25, 7, 9, 
2019/2/5, 46, 9, 10, 21
2019/2/6, 25, 21, 7, 1
2019/2/7, 15, 28, 4, 
2019/2/8, 12, 26, 6, 
2019/2/9, 21, 16, 8, 
2019/2/10, 24, 12, 11, 1
2019/2/11, 19, 22, 5, 
2019/2/12, 20, 30, 7, 1
2019/2/13, 16, 32, 7, 2
2019/2/14, 19, 29, 5, 1
2019/2/15, 34, 24, 6, 
2019/2/16, 30, 19, 7, 1
2019/2/17, 34, 28, 5, 
2019/2/18, 36, 27, 8, 
2019/2/19, 29, 22, 9, 
2019/2/20, 18, 29, 11, 2
2019/2/21, 36, 24, 9, 1
2019/2/22, 47, 18, 8, 1
2019/2/23, 27, 37, 4, 1
2019/2/24, 17, 31, 10, 2
2019/2/25, 17, 30, 18, 3
2019/2/26, 31, 28, 13, 1
2019/2/27, 41, 20, 9, 
2019/2/28, 52, 20, 10, 1
2019/3/1, 59, 25, 7, 2
2019/3/2, 55, 32, 6, 1
2019/3/3, 42, 31, 4, 1
2019/3/4, 16, 33, 6, 
2019/3/5, 20, 35, 6, 1
2019/3/6, 23, 29, 13, 3
2019/3/7, 35, 29, 8, 1
2019/3/8, 42, 29, 6, 
2019/3/9, 30, 35, 5, 
2019/3/10, 24, 33, 10, 
2019/3/11, 20, 28, 15, 3
2019/3/12, 25, 39, 7, 1
2019/3/13, 20, 38, 4, 1
2019/3/14, 22, 33, 4, 
2019/3/15, 13, 34, 10, 
2019/3/16, 14, 37, 9, 
2019/3/17, 25, 38, 10, 4
2019/3/18, 22, 41, 11, 3
2019/3/19, 32, 35, 9, 4
2019/3/20, 36, 33, 6, 3
2019/3/21, 35, 38, 9, 3
2019/3/22, 14, 41, 11, 4
2019/3/23, 31, 33, 9, 3
2019/3/24, 47, 33, 6, 3
2019/3/25, 33, 38, , 3
2019/3/26, 12, 38, , 3
2019/3/27, 26, 43, 8, 3
2019/3/28, 33, 36, 9, 3
2019/3/29, 49, 31, 6, 
2019/3/30, 23, 33, 5, 4
2019/3/31, 20, 33, 13, 6
2018/10/1, 43, 23, 10, 2
2018/10/2, 39, 25, 7, 2
2018/10/3, 30, 20, 7, 6
2018/10/4, 35, 26, 8, 2
2018/10/5, 40, 29, 7, 2
2018/10/6, 43, 30, 10, 2
2018/10/7, 52, 30, 7, 3
2018/10/8, 49, 25, 3, 1
2018/10/9, 29, 18, , 2
2018/10/10, 24, 18, 4, 2
2018/10/11, 10, 22, 3, 2
2018/10/12, 14, 20, 3, 3
2018/10/13, 25, 11, 2, 8
2018/10/14, 29, 10, 8, 2
2018/10/15, 25, 15, 9, 2
2018/10/16, 20, 24, 8, 2
2018/10/17, 21, 25, 10, 
2018/10/18, 19, 21, 10, 
2018/10/19, 34, 26, 5, 
2018/10/20, 19, 22, 9, 
2018/10/21, 18, 23, 13, 
2018/10/22, 31, 26, 12, 3
2018/10/23, 23, 21, 10, 
2018/10/24, 20, 12, 12, 3
2018/10/25, 25, 16, 9, 
2018/10/26, 25, 20, 11, 
2018/10/27, 48, 28, 8, 
2018/10/28, 30, 25, 14, 1
2018/10/29, 28, 30, 12, 1
2018/10/30, 40, 24, 10, 
2018/10/31, 40, 24, 7, 
2018/11/1, 14, 23, 10, 7
2018/11/2, 21, 27, 10, 1
2018/11/3, 29, 25, 6, 
2018/11/4, 27, 22, 10, 1
2018/11/5, 28, 22, 10, 
2018/11/6, 19, 21, 10, 1
2018/11/7, 16, 11, 8, 
2018/11/8, 24, 19, 8, 
2018/11/9, 29, 22, 9, 1
2018/11/10, 25, 19, 17, 5
2018/11/11, 51, 14, 11, 
2018/11/12, 43, 18, 7, 2
2018/11/13, 38, 18, 8, 
2018/11/14, 34, 15, 11, 
2018/11/15, 41, 20, 12, 1
2018/11/16, 34, 21, 11, 1
2018/11/17, 48, 11, 11, 6
2018/11/18, 64, 9, 9, 
2018/11/19, 44, 15, 8, 
2018/11/20, 49, 16, 14, 2
2018/11/21, 50, 21, 15, 2
2018/11/22, 58, 23, 12, 2
2018/11/23, 36, 23, 10, 
2018/11/24, 36, 24, 8, 
2018/11/25, 36, 17, 4, 
2018/11/26, 17, 19, 5, 
2018/11/27, 19, 15, 12, 8
2018/11/28, 30, 18, 12, 1
2018/11/29, 39, 16, 11, 
2018/11/30, 50, 26, 6, 
2018/12/1, 16, 25, 6, 
2018/12/2, 13, 14, 4, 
2018/12/3, 11, 16, 6, 
2018/12/4, 19, 23, 10, 
2018/12/5, 21, 15, 10, 1
2018/12/6, 35, 19, 9, 
2018/12/7, 46, 19, 6, 
2018/12/8, 37, 17, 6, 
2018/12/9, 44, 19, 11, 6
2018/12/10, 56, 21, 15, 2
2018/12/11, 51, 27, 8, 2
2018/12/12, 29, 23, 8, 
2018/12/13, 25, 21, 7, 
2018/12/14, 28, 16, 6, 
2018/12/15, 98, 18, 8, 3
2018/12/16, 187, 20, 9, 8
2018/12/17, 18, 15, 14, 4
2018/12/18, 34, 20, 13, 2
2018/12/19, 38, 19, 10, 2
2018/12/20, 43, 13, 5, 
2018/12/21, 22, 18, 8, 1
2018/12/22, 36, 15, 8, 
2018/12/23, 42, 23, 13, 
2018/12/24, 35, 23, 11, 
2018/12/25, 31, 22, 10, 3
2018/12/26, 28, 24, 6, 1
2018/12/27, 21, 17, 5, 
2018/12/28, 15, 17, 4, 3
2018/12/29, 22, 14, 8, 2
2018/12/30, 33, , , 
2018/7/1, 47, 33, 4, 
2018/7/2, 69, 26, 4, 
2018/7/3, 46, 40, 5, 
2018/7/4, 57, 33, 2, 
2018/7/5, 57, 15, 4, 
2018/7/6, 35, 39, 3, 2
2018/7/7, 23, 34, 4, 2
2018/7/8, 36, 29, 9, 2
2018/7/9, 45, 7, , 1
2018/7/10, 44, , , 
2018/7/11, 45, , 3, 
2018/7/12, 51, , 8, 
2018/7/13, 66, 19, 10, 
2018/7/14, 62, , , 
2018/7/15, 29, , , 1
2018/7/16, 32, 43, 5, 2
2018/7/17, 36, 39, 5, 2
2018/7/18, 28, 45, 7, 3
2018/7/19, 40, 39, 4, 2
2018/7/20, 40, 33, 3, 2
2018/7/21, 27, 27, 3, 2
2018/7/22, 24, 37, 6, 2
2018/7/23, 40, 43, 7, 2
2018/7/24, 69, 36, 7, 2
2018/7/25, 43, 37, 7, 3
2018/7/26, 33, 30, 5, 2
2018/7/27, 29, 32, 8, 2
2018/7/28, 28, 38, 7, 2
2018/7/29, 41, 17, 8, 2
2018/7/30, 44, 34, 7, 2
2018/7/31, 33, 35, 8, 3
2018/8/1, 48, 43, 9, 3
2018/8/2, 46, 43, 10, 3
2018/8/3, 50, 41, 9, 2
2018/8/4, 53, 30, 8, 2
2018/8/5, 44, 29, 7, 2
2018/8/6, 36, 28, 7, 2
2018/8/7, 37, 30, 6, 2
2018/8/8, 35, 35, 7, 2
2018/8/9, 40, 39, 9, 3
2018/8/10, 48, 35, 8, 2
2018/8/11, 54, 34, 6, 2
2018/8/12, 49, 35, 8, 3
2018/8/13, 62, 40, 9, 4
2018/8/14, 66, 17, 8, 2
2018/8/15, 63, 26, 7, 2
2018/8/16, 48, 34, 7, 2
2018/8/17, 36, 33, 7, 2
2018/8/18, 39, 38, 9, 4
2018/8/19, 47, 29, 7, 2
2018/8/20, 38, 27, 6, 2
2018/8/21, 30, 26, 7, 2
2018/8/22, 54, 47, 9, 4
2018/8/23, 49, 22, 11, 3
2018/8/24, 48, 33, 8, 3
2018/8/25, 66, 38, 7, 2
2018/8/26, 68, 34, 7, 3
2018/8/27, 52, 27, 7, 3
2018/8/28, 40, 23, 8, 2
2018/8/29, 24, 38, 7, 2
2018/8/30, 26, 32, 8, 3
2018/8/31, 34, 25, 7, 3
2018/9/1, 26, 24, 6, 3
2018/9/2, 28, 25, 6, 3
2018/9/3, 26, 31, 8, 3
2018/9/4, 29, 31, 8, 3
2018/9/5, 30, 28, 10, 3
2018/9/6, 33, 30, 9, 2
2018/9/7, 29, 14, 6, 2
2018/9/8, 23, 16, 5, 2
2018/9/9, 11, 25, 7, 2
2018/9/10, 17, 29, 7, 2
2018/9/11, 31, 28, 7, 2
2018/9/12, 21, 46, 9, 2
2018/9/13, 32, 46, 10, 3
2018/9/14, 41, 35, 7, 2
2018/9/15, 40, 21, 6, 2
2018/9/16, 22, 27, 9, 3
2018/9/17, 27, 35, 11, 2
2018/9/18, 41, 33, 12, 3
2018/9/19, 48, 36, 11, 2
2018/9/20, 54, 32, 6, 4
2018/9/21, 43, 17, 5, 2
2018/9/22, 20, 15, 5, 2
2018/9/23, 26, 14, 7, 2
2018/9/24, 20, 12, 6, 2
2018/9/25, 21, 26, 5, 2
2018/9/26, 21, 17, 8, 2
2018/9/27, 21, 31, 9, 3
2018/9/28, 28, 33, 6, 3
2018/9/29, 35, 39, 9, 4
2018/9/30, 40, 29, 9, 3
2018/4/1, 27, 28, , 5
2018/4/2, 24, 23, , 1
2018/4/3, 33, 34, 6, 
2018/4/4, 17, 34, 10, 3
2018/4/5, 28, 35, 7, 5
2018/4/6, 23, 35, 4, 1
2018/4/7, 17, 34, 7, 3
2018/4/8, 23, 38, 5, 3
2018/4/9, 36, 33, 7, 1
2018/4/10, 37, 32, 11, 4
2018/4/11, 38, 43, 5, 
2018/4/12, 26, 39, 5, 1
2018/4/13, 44, 36, 4, 
2018/4/14, 23, 25, 2, 
2018/4/15, 16, 30, 5, 
2018/4/16, 14, 41, 8, 3
2018/4/17, 23, 44, 6, 2
2018/4/18, 34, 36, 5, 
2018/4/19, 19, 38, 5, 
2018/4/20, 11, 46, 5, 3
2018/4/21, 18, 38, 5, 1
2018/4/22, 32, 33, 5, 1
2018/4/23, 24, 26, 4, 
2018/4/24, 23, 42, 5, 
2018/4/25, 25, 43, 5, 2
2018/4/26, 18, 41, 7, 
2018/4/27, 33, 36, 4, 
2018/4/28, 18, 41, 5, 
2018/4/29, 20, 43, 9, 2
2018/4/30, 39, 45, 9, 
2018/5/1, 35, 37, 5, 
2018/5/2, 42, 30, 5, 
2018/5/3, 42, 28, 5, 2
2018/5/4, 36, 30, 7, 1
2018/5/5, 35, 46, 6, 
2018/5/6, 38, 46, 5, 
2018/5/7, 31, 52, 9, 3
2018/5/8, 37, 49, 8, 1
2018/5/9, 48, 48, 6, 2
2018/5/10, 43, 50, 12, 1
2018/5/11, 52, 41, 6, 
2018/5/12, 51, 34, 7, 
2018/5/13, 53, 39, 7, 
2018/5/14, 50, 43, 5, 
2018/5/15, 31, 43, 6, 1
2018/5/16, 40, 42, 6, 1
2018/5/17, 42, 26, 6, 
2018/5/18, 38, 38, 5, 
2018/5/19, 36, 44, 5, 1
2018/5/20, 41, 38, 6, 2
2018/5/21, 31, 42, 7, 
2018/5/22, 40, 52, 5, 
2018/5/23, 29, 54, 6, 
2018/5/24, 33, 47, 8, 1
2018/5/25, 44, 42, 5, 
2018/5/26, 42, 50, 6, 1
2018/5/27, 48, 47, 5, 
2018/5/28, 44, 26, 4, 
2018/5/29, 20, 30, 4, 
2018/5/30, 26, 32, 4, 52
2018/5/31, 38, 42, , 51
2018/6/1, 23, 48, , 40
2018/6/2, 45, 42, , 
2018/6/3, 22, 40, , 1
2018/6/4, 21, 50, , 
2018/6/5, 30, 53, , 47
2018/6/6, 37, 66, , 
2018/6/7, 50, 57, , 2
2018/6/8, 52, 43, 7, 
2018/6/9, 49, 41, 5, 52
2018/6/10, 172, 41, 5, 2
2018/6/11, 155, 32, 5, 
2018/6/12, 37, 42, 4, 52
2018/6/13, 39, 50, 4, 
2018/6/14, 35, 63, 7, 2
2018/6/15, 50, 47, 6, 
2018/6/16, 61, 44, 5, 
2018/6/17, 58, 34, 4, 
2018/6/18, 55, 33, 4, 1
2018/6/19, 53, 27, 4, 
2018/6/20, 48, 23, 4, 1
2018/6/21, 32, 29, 3, 
2018/6/22, 22, 33, 3, 
2018/6/23, 35, 38, 4, 
2018/6/24, 42, 31, 3, 52
2018/6/25, 27, 37, 4, 52
2018/6/26, 30, 28, 3, 
2018/6/27, 26, 42, 4, 
2018/6/28, 37, 38, 4, 
2018/6/29, 46, 37, 4, 
2018/6/30, 49, 25, 5, 
2018/1/1, 36, 20, 12, 6
2018/1/2, 29, 20, 10, 5
2018/1/3, 28, 21, 5, 2
2018/1/4, 36, 19, 8, 4
2018/1/5, 38, 21, 12, 2
2018/1/6, 33, 23, 8, 3
2018/1/7, 40, 19, 10, 1
2018/1/8, 41, 15, 10, 3
2018/1/9, 37, 18, 8, 3
2018/1/10, 30, 18, 6, 1
2018/1/11, 16, 22, 4, 2
2018/1/12, 19, 25, 7, 1
2018/1/13, 21, 26, 11, 2
2018/1/14, 39, 26, 6, 2
2018/1/15, 25, 22, 4, 
2018/1/16, 29, 21, 11, 2
2018/1/17, 41, 24, 14, 3
2018/1/18, 49, 27, 13, 3
2018/1/19, 37, 25, 14, 1
2018/1/20, 23, 24, 11, 4
2018/1/21, 32, 28, 5, 4
2018/1/22, 20, 22, 3, 5
2018/1/23, 16, 23, 7, 1
2018/1/24, 21, 24, 11, 2
2018/1/25, 31, 32, 9, 2
2018/1/26, 38, 26, 7, 1
2018/1/27, 41, 25, 10, 1
2018/1/28, 25, 20, 5, 
2018/1/29, 36, 22, 7, 2
2018/1/30, 31, 28, 6, 2
2018/1/31, 26, 22, 9, 2
2018/2/1, 22, 21, 5, 2
2018/2/2, 16, 20, 8, 5
2018/2/3, 30, 22, 5, 1
2018/2/4, 25, 24, 6, 2
2018/2/5, 24, 20, 7, 2
2018/2/6, 40, 25, 8, 2
2018/2/7, 52, 25, 13, 2
2018/2/8, 57, 24, 15, 1
2018/2/9, 36, 13, 11, 
2018/2/10, 70, 25, 7, 
2018/2/11, 52, 27, 6, 
2018/2/12, 34, 21, 13, 2
2018/2/13, 55, 9, 13, 1
2018/2/14, 32, 20, 3, 
2018/2/15, 29, 24, 6, 
2018/2/16, 31, 16, 9, 
2018/2/17, 42, 26, 8, 
2018/2/18, 31, 21, 4, 2
2018/2/19, 22, 22, 4, 2
2018/2/20, 23, 18, , 1
2018/2/21, 17, 15, , 1
2018/2/22, 22, 12, , 
2018/2/23, 16, 19, , 
2018/2/24, 18, 28, , 
2018/2/25, 17, 31, , 3
2018/2/26, 22, 37, , 2
2018/2/27, 26, 31, , 1
2018/2/28, 22, 27, 4, 
2018/3/1, 17, 32, 8, 
2018/3/2, 30, 34, 10, 2
2018/3/3, 19, 32, 5, 4
2018/3/4, 16, 27, 7, 3
2018/3/5, 25, 33, 6, 1
2018/3/6, 13, 32, 3, 
2018/3/7, 18, 33, , 
2018/3/8, 21, 29, , 3
2018/3/9, 42, 35, , 
2018/3/10, 52, 31, , 1
2018/3/11, 28, 27, , 2
2018/3/12, 28, 35, 3, 3
2018/3/13, 23, 35, 5, 2
2018/3/14, 22, 50, 9, 1
2018/3/15, 55, 31, 6, 5
2018/3/16, 22, 23, 7, 
2018/3/17, 46, 26, 6, 2
2018/3/18, 54, 30, 10, 2
2018/3/19, 43, 28, 5, 
2018/3/20, 23, 26, 5, 2
2018/3/21, 24, , 14, 3
2018/3/22, 29, , , 4
2018/3/23, 45, , , 1
2018/3/24, 23, , , 1
2018/3/25, 20, , , 
2018/3/26, 30, , , 
2018/3/27, 26, , , 
2017/10/1, 15, , , 
2017/10/5, 38, 42, 8, 2
2017/10/6, 38, 24, 5, 3
2017/10/7, 31, 20, 6, 
2017/10/8, 22, 21, 6, 1
2017/10/9, 39, 11, 6, 2
2017/10/10, 24, 11, 4, 
2017/10/11, 21, 16, 6, 2
2017/10/12, 22, 30, 7, 1
2017/10/13, 37, 31, 6, 
2017/10/14, 37, 21, 3, 
2017/10/15, 23, 26, 6, 
2017/10/16, 11, 29, 10, 3
2017/10/17, 27, 32, 11, 
2017/10/18, 30, 30, 12, 4
2017/10/19, 44, 36, 11, 2
2017/10/20, 47, 33, 8, 2
2017/10/21, 45, , 4, 1
2017/10/22, 29, , 4, 
2017/10/23, 15, 21, 3, 
2017/10/24, 15, 22, 6, 2
2017/10/25, 16, 30, 8, 2
2017/10/26, 27, 24, 5, 
2017/10/27, 22, 19, 3, 
2017/10/28, 13, 26, 10, 
2017/10/29, 21, 22, 7, 1
2017/10/30, 18, 17, 9, 1
2017/10/31, 20, 15, 8, 
2017/11/1, 32, 21, 5, 
2017/11/2, 35, 17, 6, 2
