date, pm25, o3
2019/6/1, 41, 36
2019/6/2, 47, 48
2019/6/3, 35, 49
2019/6/4, 48, 47
2019/6/5, 31, 55
2019/6/6, 38, 51
2019/6/7, 44, 44
2019/6/8, 47, 42
2019/6/9, 45, 37
2019/6/10, 23, 43
2019/6/11, 36, 37
2019/6/12, 35, 33
2019/6/13, 23, 45
2019/6/14, 32, 37
2019/6/15, 48, 41
2019/6/16, 37, 30
2019/6/17, 49, 53
2019/6/18, 41, 42
2019/6/19, 41, 32
2019/6/20, 29, 30
2019/6/21, 38, 43
2019/6/22, 30, 32
2019/6/23, 29, 32
2019/6/24, 17, 42
2019/6/25, 30, 40
2019/6/26, 37, 47
2019/6/27, 32, 41
2019/6/28, 36, 33
2019/6/29, 48, 42
2019/6/30, 34, 42
2019/1/1, 37, 16
2019/1/2, 37, 14
2019/1/3, 32, 17
2019/1/4, 42, 16
2019/1/5, 48, 18
2019/1/6, 47, 24
2019/1/7, 40, 24
2019/1/8, 23, 20
2019/1/9, 23, 19
2019/1/10, 35, 14
2019/1/11, 48, 18
2019/1/12, 61, 26
2019/1/13, 47, 26
2019/1/14, 49, 23
2019/1/15, 35, 18
2019/1/16, 51, 18
2019/1/17, 52, 19
2019/1/18, 64, 28
2019/1/19, 44, 28
2019/1/20, 20, 29
2019/1/21, 39, 22
2019/1/22, 41, 23
2019/1/23, 31, 
2019/2/4, 47, 18
2019/2/5, 53, 10
2019/2/6, 40, 23
2019/2/7, 35, 27
2019/2/8, 29, 25
2019/2/9, 29, 17
2019/2/10, 48, 12
2019/2/11, 45, 31
2019/2/12, 34, 29
2019/2/13, 39, 27
2019/2/14, 28, 27
2019/2/15, 35, 25
2019/2/16, 36, 20
2019/2/17, 49, 30
2019/2/18, 34, 29
2019/2/19, 45, 26
2019/2/20, 35, 33
2019/2/21, 60, 34
2019/2/22, 71, 21
2019/2/23, 61, 40
2019/2/24, 46, 30
2019/2/25, 23, 29
2019/2/26, 39, 29
2019/2/27, 52, 28
2019/2/28, 52, 29
2019/3/1, 60, 37
2019/3/2, 63, 32
2019/3/3, 31, 31
2019/3/4, 44, 33
2019/3/5, 30, 37
2019/3/6, 37, 36
2019/3/7, 54, 34
2019/3/8, 55, 26
2019/3/9, 49, 40
2019/3/10, 41, 42
2019/3/11, 32, 36
2019/3/12, 29, 34
2019/3/13, 38, 36
2019/3/14, 28, 34
2019/3/15, 24, 37
2019/3/16, 30, 38
2019/3/17, 29, 40
2019/3/18, 41, 42
2019/3/19, 47, 33
2019/3/20, 54, 35
2019/3/21, 38, 39
2019/3/22, 29, 40
2019/3/23, 23, 33
2019/3/24, 54, 35
2019/3/25, 32, 37
2019/3/26, 31, 42
2019/3/27, 31, 42
2019/3/28, 65, 29
2019/3/29, 47, 32
2019/3/30, 32, 35
2019/3/31, 23, 36
2018/10/1, 40, 12
2018/10/2, 37, 30
2018/10/3, 35, 22
2018/10/4, 21, 20
2018/10/5, 48, 16
2018/10/6, 32, 20
2018/10/7, 30, 29
2018/10/8, 43, 27
2018/10/9, 40, 22
2018/10/10, 23, 22
2018/10/11, 28, 17
2018/10/12, 22, 23
2018/10/13, 35, 22
2018/10/14, 45, 20
2018/10/15, 25, 27
2018/10/16, 25, 25
2018/10/17, 34, 29
2018/10/18, 27, 23
2018/10/19, 29, 27
2018/10/20, 28, 25
2018/10/21, 29, 28
2018/10/22, 34, 22
2018/10/23, 26, 22
2018/10/24, 29, 18
2018/10/25, 32, 9
2018/10/26, 56, 23
2018/10/27, 69, 24
2018/10/28, 38, 26
2018/10/29, 36, 28
2018/10/30, 40, 19
2018/10/31, 41, 23
2018/11/1, 24, 19
2018/11/2, 27, 23
2018/11/3, 40, 22
2018/11/4, 28, 15
2018/11/5, 29, 13
2018/11/6, 24, 13
2018/11/7, 27, 19
2018/11/8, 40, 21
2018/11/9, 41, 21
2018/11/10, 20, 20
2018/11/11, 42, 15
2018/11/12, 49, 23
2018/11/13, 33, 22
2018/11/14, 43, 19
2018/11/15, 66, 18
2018/11/16, 55, 13
2018/11/17, 59, 19
2018/11/18, 42, 21
2018/11/19, 49, 21
2018/11/20, 43, 15
2018/11/21, 56, 18
2018/11/22, 55, 21
2018/11/23, 47, 21
2018/11/24, 43, 12
2018/11/25, 46, 22
2018/11/26, 28, 16
2018/11/27, 40, 16
2018/11/28, 30, 11
2018/11/29, 55, 10
2018/11/30, 80, 22
2018/12/1, 34, 14
2018/12/2, 21, 17
2018/12/3, 20, 20
2018/12/4, 37, 22
2018/12/5, 43, 17
2018/12/6, 45, 19
2018/12/7, 38, 22
2018/12/8, 46, 17
2018/12/9, 70, 16
2018/12/10, 80, 20
2018/12/11, 56, 20
2018/12/12, 48, 12
2018/12/13, 56, 8
2018/12/14, 48, 12
2018/12/15, 65, 16
2018/12/16, 55, 18
2018/12/17, 26, 16
2018/12/18, 39, 21
2018/12/19, 55, 15
2018/12/20, 65, 16
2018/12/21, 29, 17
2018/12/22, 47, 20
2018/12/23, 47, 19
2018/12/24, 30, 28
2018/12/25, 40, 18
2018/12/26, 43, 22
2018/12/27, 37, 17
2018/12/28, 29, 15
2018/12/29, 30, 15
2018/12/30, 48, 
2018/7/1, 54, 34
2018/7/2, 29, 33
2018/7/3, 57, 30
2018/7/4, 37, 30
2018/7/5, 32, 42
2018/7/6, 19, 37
2018/7/7, 24, 47
2018/7/8, 39, 36
2018/7/9, 47, 44
2018/7/10, 46, 44
2018/7/11, 39, 43
2018/7/12, 51, 50
2018/7/13, 63, 36
2018/7/14, 43, 36
2018/7/15, 37, 34
2018/7/16, 36, 34
2018/7/17, 32, 32
2018/7/18, 36, 35
2018/7/19, 35, 35
2018/7/20, 31, 35
2018/7/21, 43, 28
2018/7/22, 39, 35
2018/7/23, 48, 37
2018/7/24, 51, 32
2018/7/25, 28, 28
2018/7/26, 33, 26
2018/7/27, 24, 32
2018/7/28, 41, 31
2018/7/29, 38, 31
2018/7/30, 29, 35
2018/7/31, 45, 36
2018/8/1, 44, 35
2018/8/2, 46, 44
2018/8/3, 44, 43
2018/8/4, 43, 36
2018/8/5, 44, 30
2018/8/6, 47, 28
2018/8/7, 33, 35
2018/8/8, 35, 36
2018/8/9, 45, 38
2018/8/10, 55, 34
2018/8/11, 50, 38
2018/8/12, 61, 36
2018/8/13, 61, 39
2018/8/14, 63, 23
2018/8/15, 60, 32
2018/8/16, 39, 35
2018/8/17, 33, 35
2018/8/18, 49, 36
2018/8/19, 53, 32
2018/8/20, 44, 26
2018/8/21, 50, 26
2018/8/22, 49, 38
2018/8/23, 51, 28
2018/8/24, 57, 33
2018/8/25, 65, 37
2018/8/26, 60, 38
2018/8/27, 57, 37
2018/8/28, 38, 28
2018/8/29, 26, 31
2018/8/30, 30, 37
2018/8/31, 42, 28
2018/9/1, 34, 25
2018/9/2, 26, 26
2018/9/3, 34, 29
2018/9/4, 28, 31
2018/9/6, 37, 9
2018/9/7, 26, 20
2018/9/10, 13, 38
2018/9/12, 40, 40
2018/9/13, 34, 41
2018/9/14, 36, 46
2018/9/15, 38, 31
2018/9/16, 46, 35
2018/9/17, 34, 38
2018/9/18, 49, 40
2018/9/19, 38, 41
2018/9/20, 54, 28
2018/9/21, 35, 27
2018/9/22, 29, 31
2018/9/23, 26, 21
2018/9/24, 32, 24
2018/9/25, 33, 27
2018/9/26, 25, 31
2018/9/27, 36, 25
2018/9/28, 25, 21
2018/9/29, 26, 31
2018/9/30, 40, 28
2018/4/1, 22, 35
2018/4/2, 40, 24
2018/4/3, 26, 31
2018/4/4, 38, 33
2018/4/5, 27, 33
2018/4/6, 39, 32
2018/4/7, 26, 34
2018/4/8, 38, 32
2018/4/9, 47, 37
2018/4/10, 49, 37
2018/4/11, 48, 45
2018/4/12, 43, 34
2018/4/13, 48, 28
2018/4/14, 31, 27
2018/4/15, 21, 31
2018/4/16, 25, 44
2018/4/17, 28, 29
2018/4/18, 38, 39
2018/4/19, 27, 42
2018/4/20, 33, 42
2018/4/21, 28, 41
2018/4/22, 35, 36
2018/4/23, 32, 38
2018/4/24, 55, 38
2018/4/25, 41, 44
2018/4/26, 31, 41
2018/4/27, 35, 36
2018/4/28, 28, 41
2018/4/29, 20, 46
2018/4/30, 31, 49
2018/5/1, 47, 37
2018/5/2, 51, 27
2018/5/3, 31, 44
2018/5/4, 35, 52
2018/5/5, 46, 45
2018/5/6, 41, 45
2018/5/7, 32, 50
2018/5/8, 35, 45
2018/5/9, 41, 46
2018/5/10, 43, 49
2018/5/11, 38, 18
2018/5/12, 51, 30
2018/5/13, 68, 39
2018/5/14, 47, 38
2018/5/15, 39, 50
2018/5/16, 37, 51
2018/5/17, 51, 32
2018/5/18, 48, 47
2018/5/19, 46, 31
2018/5/20, 46, 33
2018/5/21, 42, 37
2018/5/22, 28, 46
2018/5/23, 42, 57
2018/5/24, 25, 50
2018/5/25, 53, 57
2018/5/26, 39, 62
2018/5/27, 49, 61
2018/5/28, 49, 45
2018/5/29, 51, 37
2018/5/30, 36, 48
2018/5/31, 35, 58
2018/6/1, 36, 39
2018/6/2, 38, 41
2018/6/3, 22, 42
2018/6/4, 34, 49
2018/6/5, 37, 50
2018/6/6, 43, 48
2018/6/7, 51, 48
2018/6/8, 58, 41
2018/6/9, 47, 41
2018/6/10, 36, 31
2018/6/11, 35, 37
2018/6/12, 32, 39
2018/6/13, 36, 47
2018/6/14, 26, 42
2018/6/15, 49, 43
2018/6/16, 57, 37
2018/6/17, 51, 29
2018/6/18, 51, 29
2018/6/19, 41, 34
2018/6/20, 30, 34
2018/6/21, 26, 27
2018/6/22, 30, 29
2018/6/23, 39, 33
2018/6/24, 41, 36
2018/6/25, 40, 38
2018/6/26, 31, 38
2018/6/27, 39, 41
2018/6/28, 34, 32
2018/6/29, 35, 33
2018/6/30, 47, 29
2018/1/1, 41, 24
2018/1/2, 50, 25
2018/1/3, 39, 25
2018/1/4, 40, 27
2018/1/5, 40, 24
2018/1/6, 44, 22
2018/1/7, 46, 19
2018/1/8, 72, 14
2018/1/9, 62, 20
2018/1/10, 32, 21
2018/1/11, 31, 23
2018/1/12, 24, 26
2018/1/13, 25, 22
2018/1/14, 26, 22
2018/1/15, 45, 18
2018/1/16, 39, 22
2018/1/17, 50, 22
2018/1/18, 52, 21
2018/1/19, 58, 17
2018/1/20, 53, 16
2018/1/21, 48, 28
2018/1/22, 34, 23
2018/1/23, 24, 24
2018/1/24, 46, 24
2018/1/25, 44, 32
2018/1/26, 37, 29
2018/1/27, 55, 26
2018/1/28, 55, 21
2018/1/29, 58, 23
2018/1/30, 29, 21
2018/1/31, 37, 23
2018/2/1, 34, 26
2018/2/2, 27, 23
2018/2/3, 22, 28
2018/2/4, 43, 24
2018/2/5, 29, 24
2018/2/6, 59, 29
2018/2/7, 67, 25
2018/2/8, 67, 25
2018/2/9, 60, 30
2018/2/10, 38, 33
2018/2/11, 40, 34
2018/2/12, 63, 27
2018/2/13, 63, 14
2018/2/14, 60, 11
2018/2/15, 39, 29
2018/2/16, 40, 20
2018/2/17, 43, 25
2018/2/18, 41, 21
2018/2/19, 26, 21
2018/2/20, 27, 25
2018/2/21, 35, 24
2018/2/22, 34, 14
2018/2/23, 28, 16
2018/2/24, 44, 33
2018/2/25, 29, 33
2018/2/26, 32, 38
2018/2/27, 25, 29
2018/2/28, 38, 24
2018/3/1, 39, 33
2018/3/2, 36, 34
2018/3/3, 20, 32
2018/3/4, 18, 25
2018/3/5, 21, 25
2018/3/6, 28, 31
2018/3/7, 23, 32
2018/3/8, 38, 33
2018/3/9, 31, 34
2018/3/10, 32, 31
2018/3/11, 33, 34
2018/3/12, 41, 30
2018/3/13, 33, 35
2018/3/14, 32, 39
2018/3/15, 53, 30
2018/3/16, 31, 24
