date, pm25, o3
2020/1/2, 54, 13
2020/1/3, 42, 14
2020/1/4, 29, 15
2020/1/5, 32, 14
2020/1/6, 50, 16
2020/1/7, 47, 15
2020/1/8, 48, 17
2020/1/9, 41, 16
2020/1/10, 30, 13
2020/1/11, 35, 11
2020/1/12, 39, 17
2020/1/13, 34, 12
2020/1/14, 32, 13
2020/1/15, 36, 
2019/10/1, 36, 14
2019/10/2, 21, 14
2019/10/3, 36, 10
2019/10/4, 33, 9
2019/10/5, 21, 16
2019/10/6, 32, 12
2019/10/7, 16, 12
2019/10/8, 23, 11
2019/10/9, 23, 14
2019/10/10, 27, 17
2019/10/11, 22, 16
2019/10/12, 24, 16
2019/10/13, 24, 17
2019/10/14, 28, 18
2019/10/15, 31, 10
2019/10/16, 27, 16
2019/10/17, 33, 11
2019/10/18, 40, 13
2019/10/19, 19, 12
2019/10/20, 26, 7
2019/10/21, 32, 7
2019/10/22, 28, 17
2019/10/23, 26, 14
2019/10/24, 29, 11
2019/10/25, 26, 11
2019/10/26, 23, 9
2019/10/27, 34, 13
2019/10/28, 35, 12
2019/10/29, 26, 13
2019/10/30, 22, 11
2019/10/31, 25, 11
2019/11/1, 27, 12
2019/11/2, 32, 17
2019/11/3, 32, 15
2019/11/4, 32, 13
2019/11/5, 40, 12
2019/11/6, 26, 12
2019/11/7, 29, 11
2019/11/8, 30, 16
2019/11/9, 31, 16
2019/11/10, 34, 15
2019/11/11, 25, 16
2019/11/12, 23, 15
2019/11/13, 23, 11
2019/11/14, 39, 6
2019/11/15, 23, 10
2019/11/16, 16, 10
2019/11/17, 32, 15
2019/11/18, 34, 17
2019/11/19, 49, 17
2019/11/20, 53, 16
2019/11/21, 39, 16
2019/11/22, 34, 18
2019/11/23, 41, 12
2019/11/24, 22, 12
2019/11/25, 35, 16
2019/11/26, 43, 16
2019/11/27, 51, 15
2019/11/28, 31, 16
2019/11/29, 37, 17
2019/11/30, 32, 13
2019/12/1, 37, 15
2019/12/2, 23, 12
2019/12/3, 25, 16
2019/12/4, 38, 12
2019/12/5, 54, 17
2019/12/6, 44, 16
2019/12/7, 45, 16
2019/12/8, 28, 17
2019/12/9, 24, 12
2019/12/10, 40, 12
2019/12/11, 31, 15
2019/12/12, 25, 7
2019/12/13, 19, 13
2019/12/14, 25, 14
2019/12/15, 37, 17
2019/12/16, 38, 9
2019/12/17, 26, 12
2019/12/18, 23, 16
2019/12/19, 24, 15
2019/12/20, 30, 15
2019/12/21, 23, 14
2019/12/22, 15, 14
2019/12/23, 14, 11
2019/12/24, 20, 14
2019/12/25, 43, 12
2019/12/26, 38, 14
2019/12/27, 23, 12
2019/12/28, 15, 
2019/7/1, 28, 18
2019/7/2, 44, 20
2019/7/3, 54, 16
2019/7/4, 58, 18
2019/7/5, 38, 13
2019/7/6, 28, 15
2019/7/7, 29, 16
2019/7/8, 44, 16
2019/7/9, 46, 13
2019/7/10, 53, 14
2019/7/11, 47, 13
2019/7/12, 29, 17
2019/7/13, 52, 10
2019/7/14, 64, 14
2019/7/15, 65, 17
2019/7/16, 63, 15
2019/7/17, 43, 22
2019/7/18, 44, 19
2019/7/19, 37, 16
2019/7/20, 31, 13
2019/7/21, 27, 16
2019/7/22, 29, 14
2019/7/23, 30, 12
2019/7/24, 17, 12
2019/7/25, 19, 13
2019/7/26, 25, 14
2019/7/27, 24, 13
2019/7/28, 21, 13
2019/7/29, 28, 13
2019/7/30, 24, 15
2019/7/31, 24, 12
2019/8/1, 19, 9
2019/8/2, 18, 16
2019/8/3, 23, 12
2019/8/4, 22, 12
2019/8/5, 23, 10
2019/8/6, 23, 10
2019/8/7, 22, 12
2019/8/8, 46, 13
2019/8/9, 49, 14
2019/8/10, 51, 13
2019/8/11, 44, 15
2019/8/12, 33, 15
2019/8/13, 33, 12
2019/8/14, 30, 11
2019/8/15, 18, 9
2019/8/16, 20, 8
2019/8/17, 27, 9
2019/8/18, 38, 13
2019/8/19, 57, 14
2019/8/20, 36, 10
2019/8/21, 27, 9
2019/8/22, 21, 7
2019/8/23, 22, 9
2019/8/24, 22, 11
2019/8/25, 25, 12
2019/8/26, 30, 13
2019/8/27, 24, 13
2019/8/28, 33, 18
2019/8/29, 41, 12
2019/9/5, 30, 19
2019/9/6, 44, 23
2019/9/7, 49, 22
2019/9/8, 48, 18
2019/9/9, 41, 11
2019/9/10, 24, 14
2019/9/11, 29, 15
2019/9/12, 31, 13
2019/9/13, 25, 12
2019/9/14, 23, 10
2019/9/15, 21, 12
2019/9/16, 24, 22
2019/9/17, 40, 17
2019/9/18, 42, 14
2019/9/19, 23, 15
2019/9/20, 24, 15
2019/9/21, 22, 15
2019/9/22, 21, 15
2019/9/23, 21, 19
2019/9/24, 33, 19
2019/9/25, 50, 19
2019/9/26, 45, 19
2019/9/27, 39, 13
2019/9/28, 27, 15
2019/9/29, 28, 16
2019/9/30, 35, 16
2019/4/1, 25, 18
2019/4/2, 22, 22
2019/4/3, 27, 22
2019/4/4, 30, 18
2019/4/5, 27, 19
2019/4/6, 39, 16
2019/4/7, 36, 12
2019/4/8, 24, 15
2019/4/9, 24, 21
2019/4/10, 27, 18
2019/4/11, 28, 22
2019/4/12, 34, 18
2019/4/13, 34, 14
2019/4/14, 32, 20
2019/4/15, 27, 24
2019/4/16, 34, 21
2019/4/17, 26, 23
2019/4/18, 38, 18
2019/4/19, 27, 19
2019/4/20, 23, 21
2019/4/21, 24, 22
2019/4/22, 46, 23
2019/4/23, 34, 25
2019/4/24, 35, 23
2019/4/25, 39, 17
2019/4/26, 30, 25
2019/4/27, 35, 23
2019/4/28, 54, 21
2019/4/29, 33, 14
2019/4/30, 28, 15
2019/5/1, 26, 12
2019/5/2, 25, 15
2019/5/3, 25, 12
2019/5/4, 32, 16
2019/5/5, 34, 18
2019/5/6, 27, 18
2019/5/7, 31, 19
2019/5/8, 26, 17
2019/5/9, 35, 16
2019/5/10, 32, 16
2019/5/11, 27, 10
2019/5/12, 36, 17
2019/5/13, 31, 21
2019/5/14, 32, 21
2019/5/15, 36, 21
2019/5/16, 38, 23
2019/5/17, 44, 21
2019/5/18, 40, 22
2019/5/19, 31, 20
2019/5/20, 31, 22
2019/5/21, 39, 17
2019/5/22, 37, 18
2019/5/23, 32, 19
2019/5/24, 30, 19
2019/5/25, 41, 18
2019/5/26, 47, 19
2019/5/27, 52, 21
2019/5/28, 54, 25
2019/5/29, 44, 22
2019/5/30, 40, 12
2019/5/31, 29, 13
2019/6/1, 29, 13
2019/6/2, 31, 19
2019/6/3, 42, 25
2019/6/4, 54, 17
2019/6/5, 42, 15
2019/6/6, 35, 9
2019/6/7, 35, 9
2019/6/8, 30, 11
2019/6/9, 25, 9
2019/6/10, 22, 12
2019/6/11, 48, 4
2019/6/12, 44, 10
2019/6/13, 28, 20
2019/6/14, 37, 14
2019/6/15, 28, 12
2019/6/16, 17, 12
2019/6/17, 21, 8
2019/6/18, 28, 7
2019/6/19, 29, 7
2019/6/20, 57, 7
