date, pm25, pm10, o3, no2, so2, co
2020/1/2, 46, 8, 28, 7, 1, 2
2020/1/3, 32, 9, 25, 14, 1, 3
2020/1/4, 38, 10, 24, 14, , 3
2020/1/5, 35, 7, 25, 11, , 3
2020/1/6, 40, 7, 25, 6, 2, 2
2020/1/7, 26, 9, 14, 21, 4, 3
2020/1/8, 43, 10, 27, 8, 2, 2
2020/1/9, 31, 10, 22, 17, 2, 4
2020/1/10, 38, 10, 17, 23, 1, 3
2020/1/11, 43, 10, 22, 19, 2, 3
2020/1/12, 51, 10, 25, 17, , 4
2020/1/13, 42, 9, 18, 26, 2, 4
2020/1/14, 47, 10, 21, 21, 3, 5
2020/1/15, 42, 12, 19, 17, 3, 4
2020/1/16, 43, , , , , 
2019/10/1, 52, 5, 29, 9, 4, 3
2019/10/2, 56, 8, 34, 5, 4, 2
2019/10/3, 61, 8, 32, 5, 1, 3
2019/10/4, 25, 5, 23, 2, 1, 2
2019/10/5, 27, 5, 26, 4, 1, 2
2019/10/6, 20, 10, 29, 7, 2, 3
2019/10/7, 23, 9, 31, 5, 2, 
2019/10/8, 25, 5, 26, 5, 2, 3
2019/10/9, 28, 7, 30, 10, 2, 3
2019/10/10, 35, 7, 28, 12, 2, 3
2019/10/11, 33, 10, 27, 4, 1, 2
2019/10/12, 41, 6, 24, 3, , 3
2019/10/13, 23, 8, 22, 7, 2, 3
2019/10/14, 24, 3, 28, 8, 1, 3
2019/10/15, 21, 8, 28, 13, 3, 3
2019/10/16, 32, 6, 30, 12, 1, 3
2019/10/17, 33, 8, 25, 13, 3, 3
2019/10/18, 28, 6, 30, 11, 1, 3
2019/10/19, 23, 5, 34, 6, , 3
2019/10/20, 30, 7, 35, 14, 7, 4
2019/10/21, 43, 7, 37, 11, 1, 3
2019/10/22, 41, 8, 36, 9, 2, 2
2019/10/23, 41, 7, 29, 7, 4, 2
2019/10/24, 50, 6, 26, 10, 1, 3
2019/10/25, 38, 10, 22, 14, 4, 3
2019/10/26, 29, 5, 30, 8, 1, 3
2019/10/27, 37, 6, 30, 17, 3, 3
2019/10/28, 34, 8, 33, 10, 2, 3
2019/10/29, 40, 12, 31, 13, 3, 3
2019/10/30, 56, 9, 34, 13, 2, 4
2019/10/31, 46, 7, 34, 9, 2, 3
2019/11/1, 38, 8, 25, 8, 2, 2
2019/11/2, 92, 8, 26, 9, 2, 2
2019/11/3, 29, 8, 22, 11, 2, 3
2019/11/4, 27, 6, 28, 12, 3, 3
2019/11/5, 30, 5, 27, 9, 1, 2
2019/11/6, 26, 5, 19, 13, 1, 3
2019/11/7, 27, 6, 24, 10, 1, 2
2019/11/8, 33, 7, 26, 16, , 3
2019/11/9, 31, 11, 26, 14, 2, 3
2019/11/10, 33, 8, 29, 11, 1, 4
2019/11/11, 33, 9, 28, 7, 1, 3
2019/11/12, 39, 7, 31, 13, 2, 3
2019/11/13, 30, 6, 34, 5, 1, 2
2019/11/14, 38, 8, 25, 10, 2, 3
2019/11/15, 27, 9, 27, 4, 1, 2
2019/11/16, 33, , , , , 
2019/11/18, 47, 10, 28, 6, 1, 3
2019/11/19, 40, 6, 24, 13, , 2
2019/11/20, 31, 8, 18, 21, , 3
2019/11/21, 38, 13, 18, 22, 2, 4
2019/11/22, 37, 8, 30, 13, , 3
2019/11/23, 45, 9, 29, 7, 2, 3
2019/11/24, 36, 8, 29, 6, 2, 2
2019/11/25, 32, 15, 25, 19, 2, 4
2019/11/26, 48, 10, 22, 17, 3, 4
2019/11/27, 40, 7, 28, 8, 1, 3
2019/11/28, 37, 5, 19, 20, 3, 3
2019/11/29, 30, 10, 22, 18, 2, 4
2019/11/30, 35, 8, 25, 15, 2, 3
2019/12/1, 38, 10, 28, 16, 2, 3
2019/12/2, 37, 8, 27, 10, 2, 2
2019/12/3, 32, 12, 29, 4, 1, 2
2019/12/4, 33, 7, 23, 15, 1, 4
2019/12/5, 46, 10, 22, 17, 1, 4
2019/12/6, 36, 7, 28, 15, 2, 3
2019/12/7, 38, 8, 28, 8, 1, 3
2019/12/8, 47, 8, 22, 20, 2, 4
2019/12/9, 42, 12, 25, 16, 3, 6
2019/12/10, 49, 16, 32, 19, 2, 6
2019/12/11, 71, 10, 35, 6, 1, 3
2019/12/12, 40, 8, 23, 13, 2, 4
2019/12/13, 35, 7, 26, 12, 1, 4
2019/12/14, 39, 10, 25, 10, , 4
2019/12/15, 41, 7, 10, 24, 2, 3
2019/12/16, 40, 14, 22, 18, 2, 4
2019/12/17, 45, 12, 27, 9, 2, 3
2019/12/18, 55, 11, 22, 20, 1, 3
2019/12/19, 32, 7, 20, 16, , 2
2019/12/20, 35, 11, 21, 19, 2, 3
2019/12/21, 38, 13, 23, 20, 2, 4
2019/12/22, 50, 10, 15, 22, 2, 3
2019/12/23, 52, 8, 23, 18, 1, 2
2019/12/24, 39, 7, 23, 21, , 3
2019/12/25, 33, 10, 17, 24, 2, 5
2019/12/26, 53, 10, 28, 8, 3, 2
2019/12/27, 42, 9, 27, 14, 1, 3
2019/12/28, 29, 8, 5, 23, , 2
2019/12/29, 20, , , , , 
2019/7/1, 26, 12, 23, 5, 4, 2
2019/7/2, 32, 7, 22, 7, 4, 3
2019/7/3, 28, 10, 22, 12, 5, 2
2019/7/4, 31, 13, 20, 8, 2, 2
2019/7/5, 33, 7, 30, 5, 2, 2
2019/7/6, 29, 12, 27, 4, 2, 2
2019/7/7, 33, 15, 26, 6, 1, 3
2019/7/8, 51, 11, 26, 7, 1, 2
2019/7/9, 38, 13, 29, 5, 2, 2
2019/7/10, 43, 12, 23, 4, 3, 
2019/7/11, 41, 14, 23, 3, 3, 2
2019/7/12, 36, 7, 27, 4, 1, 
2019/7/13, 18, 10, 24, 3, 2, 2
2019/7/14, 28, 12, 18, 6, 3, 2
2019/7/15, 35, 12, 18, 8, 4, 2
2019/7/16, 39, 10, 16, 5, 1, 2
2019/7/17, 25, 10, 20, 5, 1, 2
2019/7/18, 29, 6, 24, 4, 1, 2
2019/7/19, 23, 10, 30, 7, 4, 2
2019/7/20, 30, 7, 25, 6, 3, 
2019/7/21, 28, 12, 22, 3, 3, 
2019/7/22, 33, 9, 25, 3, 1, 2
2019/7/23, 29, 13, 23, 7, 4, 
2019/7/24, 34, 16, 18, 9, 4, 2
2019/7/25, 34, 17, 16, 8, 2, 
2019/7/26, 35, , , , , 
2019/7/29, 48, 27, 21, 12, 5, 2
2019/7/30, 56, 23, 22, 8, 4, 
2019/7/31, 51, 18, 28, 12, 7, 3
2019/8/1, 39, 24, 34, 6, 3, 3
2019/8/2, 47, 27, 40, 8, 5, 4
2019/8/3, 65, 23, 33, 3, 2, 3
2019/8/4, 61, 25, 30, 11, 8, 4
2019/8/5, 57, 33, 42, 11, 7, 4
2019/8/6, 66, 38, 39, 9, 5, 3
2019/8/7, 66, 25, 25, 6, 1, 3
2019/8/8, 51, 17, 26, 4, 1, 4
2019/8/9, 28, 19, 30, 7, 2, 4
2019/8/10, 55, 12, 24, 4, 1, 3
2019/8/11, 41, 18, 24, 3, 1, 4
2019/8/12, 50, 10, 27, 4, 2, 4
2019/8/13, 32, 12, 28, 2, 2, 
2019/8/14, 24, 13, 25, 4, 3, 2
2019/8/15, 27, 20, 19, 1, , 2
2019/8/16, 34, 22, 21, 4, 3, 2
2019/8/17, 32, 8, 26, 3, , 4
2019/8/18, 34, 12, 22, 4, 3, 3
2019/8/19, 37, 13, 21, 3, 3, 2
2019/8/20, 32, 10, 20, 4, 2, 2
2019/8/21, 31, 13, 21, 3, 2, 2
2019/8/22, 37, 12, 11, 8, 1, 4
2019/8/23, 25, 12, 24, 7, 1, 3
2019/8/24, 41, 7, 26, 6, 2, 3
2019/8/25, 31, 10, 24, 8, , 3
2019/8/26, 23, 10, 29, 5, 1, 2
2019/8/27, 37, 10, 18, 6, 1, 3
2019/8/28, 26, 7, 22, 5, , 3
2019/8/29, 18, 9, 26, 5, 2, 3
2019/8/30, 28, 13, 29, 5, 2, 3
2019/8/31, 30, 14, 29, 8, 5, 3
2019/9/1, 31, 10, 27, 10, 7, 4
2019/9/2, 33, 11, 26, 7, 1, 3
2019/9/3, 25, 8, 23, 7, 3, 3
2019/9/4, 28, 7, 25, 5, 2, 3
2019/9/5, 28, 12, 21, 9, 16, 4
2019/9/6, 39, 24, 27, 5, 2, 3
2019/9/7, 51, 21, 26, 4, 2, 2
2019/9/8, 43, 25, 26, 7, 3, 3
2019/9/9, 50, 18, 33, 7, , 3
2019/9/10, 36, 8, 17, 9, 1, 3
2019/9/11, 30, 8, 24, 4, 1, 3
2019/9/12, 29, 9, 25, 6, 1, 3
2019/9/13, 26, 9, 29, 6, 3, 3
2019/9/14, 30, 9, 27, 5, , 3
2019/9/15, 30, 9, 21, 7, 5, 3
2019/9/16, 27, 9, 28, 4, 1, 2
2019/9/17, 25, 9, 27, 6, 3, 3
2019/9/18, 38, 7, 23, 6, 1, 3
2019/9/19, 23, 7, 20, 7, , 4
2019/9/20, 20, 9, 18, 8, 3, 3
2019/9/21, 28, 9, 25, 6, 2, 3
2019/9/22, 22, 9, 19, 6, 1, 3
2019/9/23, 25, 8, 32, 4, 1, 2
2019/9/24, 25, 9, 24, 8, , 3
2019/9/25, 18, 7, 23, 13, 4, 3
2019/9/26, 30, 8, 27, 11, 6, 3
2019/9/27, 30, 7, 26, 10, 3, 3
2019/9/28, 44, 7, 25, 6, 1, 3
2019/9/29, 49, 7, 27, 13, 7, 4
2019/9/30, 53, 7, 31, 16, 7, 4
2019/4/1, 66, 11, 36, 11, 4, 2
2019/4/2, 48, 5, 33, 11, 1, 3
2019/4/3, 24, 13, 38, 17, 3, 3
2019/4/4, 53, 16, 36, 12, 3, 3
2019/4/5, 52, 8, 37, 7, 2, 2
