date, pm25, pm10, no2, so2, co
2018/6/17, 62, 58, 9, 5, 8
2018/6/18, 92, 16, 7, 4, 5
2018/6/19, 19, 27, 16, 5, 6
2018/6/20, 37, 45, 13, 6, 7
2018/6/21, 73, 50, 13, 5, 9
2018/6/22, 111, 62, 17, 6, 9
2018/6/23, 110, 66, 15, 5, 8
2018/6/24, 95, 32, 15, 5, 8
2018/6/25, 62, 41, 18, 5, 8
2018/6/26, 62, 29, 7, 4, 5
2018/6/27, 32, 18, 9, 4, 6
2018/6/28, 21, 38, 21, 5, 7
2018/6/29, 46, 42, 18, 5, 7
2018/6/30, 59, 48, 12, 6, 8
2018/1/1, 121, 33, 17, 14, 11
2018/1/2, 35, 39, 23, 17, 11
2018/1/3, 63, 31, 21, 12, 9
2018/1/4, 50, 57, 31, 21, 16
2018/1/5, 94, 54, 31, 20, 15
2018/1/6, 96, 53, 16, 14, 11
2018/1/7, 88, 52, 15, 12, 10
2018/1/8, 56, 43, 15, 10, 11
2018/1/9, 52, 26, 17, 15, 9
2018/1/10, 38, 43, 24, 18, 13
2018/1/11, 83, 71, 37, 28, 20
2018/1/12, 140, 88, 39, 31, 25
2018/1/13, 165, 103, 40, 28, 22
2018/1/14, 175, 108, 34, 27, 20
2018/1/15, 123, 147, 26, 19, 14
2018/1/16, 123, 82, 20, 20, 14
2018/1/17, 87, 90, 30, 30, 21
2018/1/18, 135, 80, 31, 26, 21
2018/1/19, 128, 61, 30, 23, 12
2018/1/20, 93, 73, 30, 28, 15
2018/1/21, 98, 43, 12, 15, 9
2018/1/22, 30, 41, 19, 15, 14
2018/1/23, 67, 42, 41, 21, 17
2018/1/24, 80, 23, 36, 20, 12
2018/1/25, 39, 61, 29, 27, 15
2018/1/26, 111, 75, 21, 21, 13
2018/1/27, 106, 53, 14, 13, 8
2018/1/28, 50, 59, 21, 21, 11
2018/1/29, 92, 70, 26, 24, 12
2018/1/30, 124, 96, 25, 24, 12
2018/1/31, 116, 76, 20, 19, 12
2018/2/1, 96, 27, 18, 16, 9
2018/2/2, 39, 43, 22, 19, 11
2018/2/3, 65, 46, 21, 19, 11
2018/2/4, 63, 43, 22, 23, 12
2018/2/5, 69, 56, 23, 19, 16
2018/2/6, 86, 53, 17, 12, 9
2018/2/7, 51, 99, 31, 21, 13
2018/2/8, 120, 193, 12, 11, 8
2018/2/9, 80, 40, 10, 7, 8
2018/2/10, 36, 65, 9, 7, 8
2018/2/11, 36, 83, 15, 15, 12
2018/2/12, 73, 75, 23, 23, 14
2018/2/13, 109, 18, 13, 13, 9
2018/2/14, 34, 67, 27, 25, 17
2018/2/15, 148, 65, 21, 23, 12
2018/2/16, 116, 131, 39, 41, 22
2018/2/17, 227, 119, 27, 20, 16
2018/2/18, 156, 64, 17, 13, 10
2018/2/19, 70, 29, 16, 18, 10
2018/2/20, 50, 50, 20, 16, 12
2018/2/21, 77, 57, 22, 16, 12
2018/2/22, 74, 50, 24, 17, 12
2018/2/23, 89, 41, 23, 15, 12
2018/2/24, 68, 73, 34, 20, 15
2018/2/25, 120, 91, 31, 21, 19
2018/2/26, 127, 59, 26, 18, 13
2018/2/27, 77, 91, 21, 16, 21
2018/2/28, 112, 39, 21, 14, 9
2018/3/1, 58, 86, 39, 35, 18
2018/3/2, 194, 291, 28, 22, 14
2018/3/3, 174, 76, 21, 13, 10
2018/3/4, 59, 52, 23, 14, 9
2018/3/5, 62, 65, 31, 16, 12
2018/3/6, 90, 65, 11, 7, 9
2018/3/7, 64, 39, 22, 14, 10
2018/3/8, 61, 84, 34, 20, 13
2018/3/9, 130, 61, 32, 13, 12
2018/3/10, 74, 85, 39, 21, 16
2018/3/11, 127, 123, 42, 21, 17
2018/3/12, 171, 165, 34, 18, 15
2018/3/13, 171, 265, 27, 12, 13
2018/3/14, 145, 59, 10, 8, 7
2018/3/15, 42, 66, 19, 11, 10
2018/3/16, 91, 88, 27, 11, 17
2018/3/17, 167, 56, 24, 10, 15
2018/3/18, 107, 29, 20, 9, 10
2018/3/19, 37, 51, 22, 13, 13
2018/3/20, 91, 52, 19, 9, 14
2018/3/21, 128, 68, 23, 12, 13
2018/3/22, 136, 49, 17, 10, 9
2018/3/23, 81, 46, 24, 11, 9
2018/3/24, 70, 78, 29, 14, 12
2018/3/25, 122, 110, 28, 14, 12
2018/3/26, 148, 232, 26, 17, 12
2018/3/27, 163, 795, 14, 10, 7
2018/3/28, 180, 282, 11, 8, 9
2018/3/29, 125, 177, 17, 11, 10
2018/3/30, 153, 149, 23, 8, 9
2018/3/31, 127, 114, 28, 11, 11
2017/10/1, 37, 27, 9, 5, 4
2017/10/2, 20, 51, 22, 7, 6
2017/10/3, 61, 63, 22, 8, 10
2017/10/4, 115, 44, 14, 6, 6
2017/10/5, 88, 65, 19, 7, 8
2017/10/6, 134, 90, 29, 10, 10
2017/10/7, 151, 64, 15, 6, 5
2017/10/8, 87, 23, 10, 4, 5
2017/10/9, 16, 25, 9, 5, 6
2017/10/10, 52, 20, 12, 5, 5
2017/10/11, 41, 46, 19, 6, 6
2017/10/12, 82, 65, 24, 9, 8
2017/10/13, 110, 84, 29, 10, 9
2017/10/14, 130, 69, 25, 13, 8
2017/10/15, 99, 98, 31, 16, 10
2017/10/16, 145, 96, 27, 13, 9
2017/10/17, 173, 43, 16, 8, 7
2017/10/18, 99, 74, 23, 12, 11
2017/10/19, 153, 97, 33, 14, 17
2017/10/20, 169, 103, 35, 15, 16
2017/10/21, 166, 76, 24, 13, 11
2017/10/22, 120, 63, 29, 13, 10
2017/10/23, 94, 116, 38, 18, 15
2017/10/24, 175, 101, 34, 15, 16
2017/10/25, 171, 81, 23, 8, 13
2017/10/26, 161, 94, 28, 16, 14
2017/10/27, 148, 30, 7, 6, 5
2017/10/28, 22, 52, 22, 17, 9
2017/10/29, 87, 90, 34, 19, 13
2017/10/30, 159, 122, 41, 21, 16
2017/10/31, 176, 103, 37, 19, 16
2017/11/1, 150, 49, 15, 11, 9
2017/11/2, 52, 41, 24, 16, 9
2017/11/3, 52, 79, 35, 20, 14
2017/11/4, 121, 117, 41, 24, 20
2017/11/5, 174, 140, 35, 19, 20
2017/11/6, 189, 186, 24, 20, 13
2017/11/7, 146, 74, 32, 23, 14
2017/11/8, 91, 112, 26, 24, 17
2017/11/9, 126, 53, 13, 13, 9
2017/11/10, 63, 78, 25, 22, 13
2017/11/11, 128, 135, 23, 24, 20
2017/11/12, 148, 62, 10, 9, 8
2017/11/13, 44, 50, 16, 18, 11
2017/11/14, 72, 63, 24, 19, 16
2017/11/15, 96, 85, 28, 23, 18
2017/11/16, 136, 24, 10, 9, 7
2017/11/17, 29, 73, 28, 25, 15
2017/11/18, 137, 127, 39, 32, 22
2017/11/19, 209, 103, 33, 27, 23
2017/11/20, 173, 88, 25, 24, 20
2017/11/21, 116, 36, 12, 10, 10
2017/11/22, 40, 33, 18, 12, 11
2017/11/23, 46, 76, 32, 29, 18
2017/11/24, 123, 80, 25, 21, 15
2017/11/25, 109, 47, 26, 20, 13
2017/11/26, 85, 107, 32, 25, 22
2017/11/27, 145, 63, 18, 16, 13
2017/11/28, 60, 66, 28, 22, 13
2017/11/29, 81, 52, 20, 21, 14
2017/11/30, 78, 79, 24, 23, 17
2017/12/1, 123, 86, 24, 30, 18
2017/12/2, 134, 22, 13, 17, 8
2017/12/3, 23, 48, 20, 20, 11
2017/12/4, 78, 68, 22, 22, 13
2017/12/5, 98, 71, 26, 22, 15
2017/12/6, 124, 35, 11, 11, 7
2017/12/7, 31, 70, 23, 21, 14
2017/12/8, 119, 80, 26, 25, 16
2017/12/9, 130, 51, 15, 15, 11
2017/12/10, 52, 54, 21, 21, 14
2017/12/11, 79, 61, 26, 23, 16
2017/12/12, 93, 58, 25, 24, 15
2017/12/13, 93, 95, 25, 23, 19
2017/12/14, 140, 36, 9, 9, 5
2017/12/15, 23, 44, 14, 13, 9
2017/12/16, 55, 76, 25, 24, 15
2017/12/17, 123, 75, 19, 18, 13
2017/12/18, 87, 73, 25, 21, 15
2017/12/19, 126, 74, 24, 22, 16
2017/12/20, 118, 91, 34, 30, 21
2017/12/21, 153, 105, 39, 33, 27
2017/12/22, 167, 112, 34, 31, 23
2017/12/23, 170, 38, 17, 13, 10
2017/12/24, 50, 78, 37, 31, 18
2017/12/25, 129, 88, 35, 29, 20
2017/12/26, 152, 107, 41, 38, 27
2017/12/27, 167, 125, 46, 38, 34
2017/12/28, 184, 171, 35, 30, 23
2017/12/29, 177, 98, 25, 18, 16
2017/12/30, 100, 73, 29, 28, 17
2017/12/31, 109, 75, 32, 27, 19
2017/7/1, 122, 80, 20, 8, 9
2017/7/2, 123, 86, 15, 8, 9
2017/7/3, 115, 49, 12, 9, 8
2017/7/4, 87, 68, 20, 7, 9
2017/7/5, 101, 30, 17, 4, 7
2017/7/6, 63, 62, 23, 12, 9
2017/7/7, 73, 57, 23, 10, 8
2017/7/8, 60, 55, 19, 13, 7
2017/7/9, 50, 63, 25, 13, 7
2017/7/10, 60, 72, 27, 10, 8
2017/7/11, 78, 95, 32, 14, 13
2017/7/12, 113, 101, 30, 15, 10
2017/7/13, 127, 45, 11, 5, 6
2017/7/14, 59, 57, 15, 6, 8
2017/7/15, 82, 59, 15, 11, 9
2017/7/16, 82, 70, 21, 6, 8
2017/7/17, 96, 75, 23, 9, 8
2017/7/18, 106, 99, 26, 13, 10
2017/7/19, 133, 76, 19, 9, 8
2017/7/20, 91, 46, 10, 9, 7
2017/7/21, 48, 28, 10, 8, 7
2017/7/22, 41, 33, 16, 9, 7
2017/7/23, 48, 25, 14, 7, 6
2017/7/24, 33, 36, 14, 8, 7
2017/7/25, 56, 42, 14, 9, 9
2017/7/26, 75, 48, 23, 8, 8
2017/7/27, 49, 53, 16, 9, 8
2017/7/28, 61, 58, 17, 12, 8
2017/7/29, 91, 66, 27, 8, 6
2017/7/30, 94, 67, 29, 8, 6
2017/7/31, 87, 70, 22, 10, 6
2017/8/1, 101, 39, 14, 5, 6
2017/8/2, 83, 31, 13, 6, 6
2017/8/3, 45, 42, 15, 7, 8
2017/8/4, 60, 33, 12, 6, 7
2017/8/5, 49, 26, 12, 4, 7
2017/8/6, 28, 32, 15, 7, 8
2017/8/7, 43, 37, 15, 7, 8
2017/8/8, 73, 48, 15, 6, 10
2017/8/9, 82, 77, 16, 8, 10
2017/8/10, 106, 72, 20, 7, 8
2017/8/11, 81, 47, 16, 6, 8
2017/8/12, 46, 59, 13, 8, 8
2017/8/13, 80, 59, 17, 7, 8
2017/8/14, 77, 49, 16, 6, 7
2017/8/15, 58, 28, 11, 5, 6
2017/8/16, 25, 48, 14, 6, 7
2017/8/17, 47, 50, 11, 7, 8
2017/8/18, 84, 58, 18, 7, 10
2017/8/19, 105, 75, 20, 9, 10
2017/8/20, 138, 67, 20, 9, 11
2017/8/21, 100, 40, 20, 5, 9
2017/8/22, 69, 38, 14, 5, 8
2017/8/23, 53, 38, 15, 5, 6
2017/8/24, 41, 38, 16, 5, 5
2017/8/25, 31, 52, 15, 8, 9
2017/8/26, 48, 31, 13, 5, 9
2017/8/27, 60, 26, 12, 5, 7
2017/8/28, 43, 50, 18, 7, 7
2017/8/29, 60, 60, 19, 7, 8
2017/8/30, 102, 65, 25, 6, 9
2017/8/31, 88, 63, 24, 7, 10
2017/9/1, 81, 71, 22, 9, 9
2017/9/2, 115, 59, 15, 7, 10
2017/9/3, 95, 30, 21, 4, 7
2017/9/4, 54, 26, 15, 5, 5
2017/9/5, 39, 33, 33, 5, 6
2017/9/6, 46, , , , 
2017/9/11, 25, 67, 29, 8, 6
2017/9/12, 76, 88, 32, 11, 11
2017/9/13, 128, 72, 16, 9, 10
2017/9/14, 128, 58, 14, 6, 9
2017/9/15, 114, 43, 13, 5, 7
2017/9/16, 55, 46, 20, 7, 7
2017/9/17, 50, 64, 21, 7, 9
2017/9/18, 74, 32, 16, 5, 6
2017/9/19, 23, 60, 26, 8, 8
2017/9/20, 54, 200, 21, 9, 9
2017/9/21, 109, 82, 13, 6, 7
2017/9/22, 59, 101, 27, 11, 15
2017/9/23, 116, 71, 26, 8, 10
2017/9/24, 78, 60, 26, 8, 13
2017/9/25, 96, 38, 13, 5, 7
2017/9/26, 52, 42, 15, 5, 4
2017/9/27, 49, 45, 18, 7, 8
2017/9/28, 49, 72, 29, 11, 9
2017/9/29, 93, 79, 29, 11, 10
2017/9/30, 115, 58, 13, 6, 5
2017/4/1, 121, 73, 37, 25, 18
2017/4/2, 124, 84, 45, 31, 17
2017/4/3, 134, 82, 29, 29, 12
2017/4/4, 150, 74, 30, 23, 13
2017/4/5, 156, 66, 17, 14, 8
2017/4/6, 76, 72, 32, 23, 12
2017/4/7, 103, 53, 11, 6, 5
2017/4/8, 34, 33, 18, 13, 8
2017/4/9, 49, 54, 17, 14, 10
2017/4/10, 116, 44, 13, 10, 6
2017/4/11, 35, 65, 29, 16, 9
2017/4/12, 97, 84, 29, 15, 11
2017/4/13, 96, 76, 28, 15, 10
2017/4/14, 84, 73, 28, 13, 9
2017/4/15, 92, 133, 24, 11, 9
2017/4/16, 126, 164, 17, 8, 8
2017/4/17, 103, 55, 15, 6, 6
2017/4/18, 44, 106, 11, 5, 5
2017/4/19, 56, 41, 13, 5, 6
2017/4/20, 43, 38, 16, 5, 7
2017/4/21, 46, 78, 26, 8, 9
2017/4/22, 87, 39, 15, 4, 6
2017/4/23, 26, 37, 10, 4, 6
2017/4/24, 27, 17, 7, 3, 5
2017/4/25, 20, 30, 16, 5, 6
2017/4/26, 24, 59, 26, 7, 8
2017/4/27, 69, 59, 17, 7, 8
2017/4/28, 61, 87, 24, 8, 9
2017/4/29, 87, 61, 27, 6, 8
2017/4/30, 76, 103, 30, 9, 8
2017/5/1, 104, 84, 33, 11, 11
2017/5/2, 132, 165, 12, 5, 6
2017/5/3, 111, 894, 12, 3, 6
2017/5/4, 359, 207, 10, 3, 4
2017/5/5, 83, 90, 20, 9, 7
2017/5/6, 103, 71, 30, 8, 9
2017/5/7, 69, 82, 32, 9, 8
2017/5/8, 111, 112, 30, 8, 9
2017/5/9, 114, 58, 21, 5, 7
2017/5/10, 48, 114, 18, 4, 6
2017/5/11, 68, 82, 21, 7, 7
2017/5/12, 67, 38, 11, 3, 6
2017/5/13, 36, 35, 17, 4, 5
2017/5/14, 29, 50, 23, 5, 6
2017/5/15, 49, 63, 31, 8, 8
2017/5/16, 83, 54, 25, 9, 8
2017/5/17, 59, 73, 30, 7, 8
2017/5/18, 79, 107, 18, 8, 7
2017/5/19, 128, 64, 24, 6, 7
2017/5/20, 89, 130, 21, 6, 8
2017/5/21, 104, 18, 8, 2, 4
2017/5/22, 20, 46, 25, 8, 6
2017/5/23, 49, 54, 26, 13, 8
2017/5/24, 58, 70, 25, 9, 8
2017/5/25, 57, 59, 31, 10, 7
2017/5/26, 66, 81, 32, 13, 9
2017/5/27, 86, 69, 18, 9, 8
2017/5/28, 86, 52, 11, 9, 7
2017/5/29, 73, 47, 11, 9, 8
2017/5/30, 70, 58, 15, 11, 6
2017/5/31, 63, 57, 17, 8, 6
2017/6/1, 64, 299, 7, 4, 4
2017/6/2, 124, 34, 6, 6, 4
2017/6/3, 21, 57, 16, 10, 7
2017/6/4, 97, 59, 15, 9, 8
2017/6/5, 85, 32, 15, 7, 9
2017/6/6, 92, 39, 20, 11, 8
2017/6/7, 70, 49, 23, 8, 7
2017/6/8, 59, 58, 22, 13, 8
2017/6/9, 67, 91, 24, 11, 8
2017/6/10, 98, 49, 17, 9, 7
2017/6/11, 63, 62, 14, 9, 7
2017/6/12, 67, 33, 8, 7, 7
2017/6/13, 45, 45, 14, 8, 8
2017/6/14, 68, 66, 26, 7, 7
2017/6/15, 85, 70, 23, 10, 8
2017/6/16, 81, 65, 20, 7, 8
2017/6/17, 85, 48, 21, 5, 7
2017/6/18, 66, 47, 21, 6, 8
2017/6/19, 53, 58, 22, 9, 8
2017/6/20, 57, 72, 18, 10, 7
2017/6/21, 76, 26, 11, 7, 8
2017/6/22, 59, 32, 18, 6, 8
2017/6/23, 60, 33, 21, 7, 9
2017/6/24, 46, 54, 26, 9, 10
2017/6/25, 81, 57, 24, 10, 9
2017/6/26, 73, 77, 29, 13, 11
2017/6/27, 93, 73, 24, 9, 9
2017/6/28, 81, 58, 22, 7, 8
2017/6/29, 75, 73, 20, 12, 10
2017/6/30, 102, 75, 18, 5, 8
2017/1/2, 171, 109, 40, 52, 32
2017/1/3, 196, 100, 47, 61, 34
2017/1/4, 176, 96, 40, 59, 31
2017/1/5, 177, 69, 23, 34, 19
2017/1/6, 143, 28, 16, 24, 9
2017/1/7, 74, 62, 24, 29, 17
2017/1/8, 143, 51, 24, 34, 13
2017/1/9, 117, 63, 27, 31, 15
2017/1/10, 132, 77, 35, 35, 19
2017/1/11, 164, 80, 33, 31, 16
2017/1/12, 154, 66, 33, 46, 16
2017/1/13, 119, 63, 44, 44, 19
2017/1/14, 132, 89, 42, 51, 25
2017/1/15, 168, 94, 34, 38, 20
2017/1/16, 170, 80, 31, 35, 17
2017/1/17, 137, 74, 36, 45, 17
2017/1/18, 124, 42, 19, 20, 6
2017/1/19, 48, 63, 38, 29, 12
2017/1/20, 117, 43, 29, 28, 9
2017/1/21, 62, 63, 47, 40, 17
2017/1/22, 125, 83, 56, 53, 24
2017/1/23, 160, 77, 54, 44, 24
2017/1/24, 141, 94, 48, 52, 27
2017/1/25, 173, 94, 17, 29, 11
2017/1/26, 84, 72, 22, 38, 13
2017/1/27, 135, 224, 27, 78, 28
2017/1/28, 203, 49, 10, 20, 6
2017/1/29, 51, 41, 21, 36, 11
2017/1/30, 88, 56, 22, 37, 12
2017/1/31, 121, 49, 25, 35, 13
2017/2/1, 85, 90, 36, 53, 23
2017/2/2, 166, 117, 32, 52, 25
2017/2/3, 198, 94, 21, 34, 20
2017/2/4, 167, 63, 19, 40, 14
2017/2/5, 122, 50, 18, 34, 11
2017/2/6, 81, 67, 17, 31, 15
2017/2/7, 127, 15, 9, 18, 6
2017/2/8, 37, 40, 13, 20, 10
2017/2/9, 83, 50, 20, 28, 13
2017/2/10, 111, 95, 27, 35, 17
2017/2/11, 193, 101, 28, 43, 20
2017/2/12, 184, 83, 33, 35, 20
2017/2/13, 153, 75, 33, 38, 19
2017/2/14, 144, 112, 32, 46, 25
2017/2/15, 188, 57, 10, 18, 7
2017/2/16, 52, 61, 19, 29, 11
2017/2/17, 99, 92, 24, 39, 21
2017/2/18, 156, 69, 15, 27, 20
2017/2/19, 75, 33, 13, 16, 6
2017/2/20, 50, 55, 21, 23, 11
2017/2/21, 124, 27, 14, 21, 8
2017/2/22, 60, 52, 30, 28, 14
2017/2/23, 122, 85, 46, 38, 19
2017/2/24, 177, 89, 42, 33, 16
2017/2/25, 181, 87, 48, 35, 20
2017/2/26, 185, 102, 44, 39, 21
2017/2/27, 195, 51, 24, 27, 12
2017/2/28, 98, 43, 18, 15, 8
2017/3/1, 59, 63, 33, 43, 15
2017/3/2, 118, 78, 35, 42, 19
2017/3/3, 144, 53, 24, 31, 14
2017/3/4, 90, 34, 13, 19, 6
2017/3/5, 34, 32, 14, 19, 9
2017/3/6, 55, 22, 11, 19, 6
2017/3/7, 38, 49, 19, 30, 11
2017/3/8, 86, 63, 23, 25, 12
2017/3/9, 122, 72, 29, 34, 15
2017/3/10, 140, 56, 21, 28, 11
2017/3/11, 79, 23, 12, 23, 7
2017/3/12, 32, 31, 16, 21, 8
2017/3/13, 51, 53, 21, 30, 11
2017/3/14, 81, 83, 27, 41, 16
2017/3/15, 145, 99, 25, 42, 19
2017/3/16, 170, 67, 20, 31, 13
2017/3/17, 136, 77, 23, 31, 14
2017/3/18, 128, 107, 28, 42, 17
2017/3/19, 170, 99, 17, 25, 14
2017/3/20, 185, 61, 24, 19, 12
2017/3/21, 116, 93, 30, 35, 16
2017/3/22, 182, 47, 19, 12, 12
2017/3/23, 143, 59, 16, 11, 8
2017/3/24, 98, 29, 14, 18, 7
2017/3/25, 49, 37, 17, 19, 7
2017/3/26, 55, 47, 25, 34, 9
2017/3/27, 73, 56, 20, 24, 6
2017/3/28, 85, 57, 30, 27, 15
2017/3/29, 81, 37, 13, 18, 10
2017/3/30, 32, 43, 23, 25, 13
2017/3/31, 54, 75, 30, 21, 16
2020/1/1, , 148, 44, 16, 31
2018/12/31, , 51, 21, 13, 11
2018/12/26, , 35, 7, 7, 4
2017/9/10, , 32, 15, 6, 6
2017/1/1, , 91, 43, 52, 25
