date, pm25, pm10, o3, no2, so2
2020/1/2, 26, 10, 28, , 
2020/1/3, 24, 12, 31, , 
2020/1/4, 35, 7, 32, , 
2020/1/5, 24, 5, 32, , 
2020/1/6, 9, 5, 31, , 
2020/1/7, 9, , 25, , 
2020/1/9, 13, 16, 28, , 
2020/1/10, 32, 13, 24, , 
2020/1/11, 33, 10, 31, , 
2020/1/12, 33, 18, 31, , 
2020/1/13, 40, 20, 31, , 
2020/1/14, 38, 16, 31, , 
2020/1/15, 43, , , , 
2019/10/1, 27, 22, 46, 9, 
2019/10/2, 24, 24, 48, 11, 
2019/10/3, 29, 28, 48, 11, 
2019/10/4, 41, 25, 60, 9, 
2019/10/5, 38, 22, 65, 8, 
2019/10/6, 45, 23, 49, 12, 
2019/10/7, 38, 23, 43, 10, 
2019/10/8, 30, 28, 39, 8, 
2019/10/9, 45, 87, 37, 4, 
2019/10/10, 43, 23, 37, 1, 
2019/10/11, 10, 19, 49, 7, 
2019/10/12, 33, 29, 49, 7, 
2019/10/13, 47, 36, 46, 7, 
2019/10/14, 55, 35, 42, 13, 
2019/10/15, 52, 26, 43, 13, 
2019/10/16, 35, 35, 37, 9, 
2019/10/17, 45, 26, 37, 5, 
2019/10/18, 24, 15, 37, 4, 
2019/10/19, 16, 17, 35, 1, 
2019/10/20, 16, 15, 39, 9, 
2019/10/21, 17, 12, 40, 6, 
2019/10/22, 14, 20, 45, 11, 
2019/10/23, 23, 43, 36, 2, 
2019/10/24, 14, 36, 37, 5, 
2019/10/25, 13, 28, 46, 6, 
2019/10/26, 23, 43, 39, 3, 
2019/10/27, 52, 25, 33, 5, 
2019/10/28, 20, 43, 37, 13, 
2019/10/29, 41, 109, 35, 1, 
2019/10/30, 45, 19, 31, 1, 
2019/10/31, 11, 15, 36, , 
2019/11/1, 31, 19, 40, 9, 
2019/11/2, 32, 20, 45, 9, 
2019/11/3, 39, 24, 48, 14, 
2019/11/4, 37, 28, 40, 19, 
2019/11/5, 35, 27, 37, , 
2019/11/6, 49, 34, 42, 14, 
2019/11/7, 67, 20, 35, 12, 
2019/11/8, 36, 13, 36, 9, 
2019/11/9, 22, 17, 37, 7, 
2019/11/10, 42, 35, 39, 13, 
2019/11/11, 72, 32, 34, 14, 
2019/11/12, 56, 26, 32, 14, 
2019/11/13, 51, 25, 31, 10, 
2019/11/14, 47, 27, 27, 14, 
2019/11/15, 48, 15, 33, 4, 
2019/11/16, 27, 11, 36, 2, 
2019/11/17, 11, 16, 41, 12, 
2019/11/18, 17, 26, 30, 13, 
2019/11/19, 30, 14, 32, 4, 
2019/11/20, 25, 12, 31, 8, 
2019/11/21, 31, 19, 31, 10, 
2019/11/22, 43, 8, 32, 2, 
2019/11/23, 15, 9, 34, 6, 
2019/11/24, 22, 47, 35, 9, 
2019/11/25, 32, 56, 32, 4, 
2019/11/26, 37, 14, 33, 4, 
2019/11/27, 24, 4, 28, 3, 
2019/11/28, 18, 6, 30, 9, 
2019/11/29, 25, 7, 22, 8, 
2019/11/30, 25, 6, 25, 7, 
2019/12/1, 13, 11, 27, 12, 
2019/12/2, 25, 10, 24, 14, 
2019/12/3, 21, 8, 21, 9, 
2019/12/4, 23, 8, 27, 7, 
2019/12/5, 21, 11, 22, 14, 
2019/12/6, 22, 6, 19, 5, 
2019/12/7, 28, 7, 28, 3, 
2019/12/8, 18, 8, 27, 9, 
2019/12/9, 17, 14, 21, 15, 
2019/12/10, 32, 13, 26, 13, 
2019/12/11, 32, 13, 23, 13, 
2019/12/12, 28, 13, 19, 10, 
2019/12/13, 34, 21, 25, , 
2019/12/14, 56, 6, 32, , 
2019/12/15, 14, 8, 32, , 
2019/12/16, 11, 10, 30, , 
2019/12/17, 10, 12, 29, , 
2019/12/18, 24, 10, 32, , 
2019/12/19, 16, 7, 31, , 
2019/12/20, 12, 14, 28, , 
2019/12/21, 20, 15, 33, , 
2019/12/22, 32, 7, 29, , 
2019/12/23, 21, 11, 27, , 
2019/12/24, 34, 13, 32, , 
2019/12/25, 32, 3, 28, , 
2019/12/26, 9, 5, 28, , 
2019/12/27, 16, 8, 18, , 
2019/12/28, 18, , , , 
2019/7/1, 41, 32, 38, 7, 
2019/7/2, 47, 34, 36, 6, 
2019/7/3, 49, 33, 32, 4, 
2019/7/4, 43, 35, 35, 6, 
2019/7/5, 58, 26, 34, 4, 
2019/7/7, 45, 23, 37, 3, 
2019/7/8, 40, 26, 39, 5, 
2019/7/9, 43, 28, 38, 7, 
2019/7/10, 43, 29, 40, 8, 
2019/7/11, 41, 30, 37, 9, 
2019/7/12, 46, 30, 35, 6, 
2019/7/14, 43, 27, 36, 7, 
2019/7/15, 33, 34, 32, 8, 
2019/7/16, 44, 34, 36, 6, 
2019/7/17, 42, 30, 31, 5, 
2019/7/18, 42, 21, 31, 5, 
2019/7/19, 32, 19, 29, 4, 
2019/7/20, 26, 17, 30, 3, 
2019/7/21, 26, 25, 35, 7, 
2019/7/22, 32, 27, 49, 9, 
2019/7/23, 34, 21, 39, 7, 
2019/7/24, 35, 29, 37, 7, 
2019/7/25, 52, 30, 41, 7, 
2019/7/26, 52, 26, 37, 6, 
2019/7/27, 44, 23, 33, 5, 
2019/7/28, 35, 27, 35, 7, 
2019/7/29, 40, 35, 40, 7, 
2019/7/30, 51, 33, 36, 6, 
2019/7/31, 49, 29, 37, 7, 
2019/8/1, 38, 24, 40, 8, 
2019/8/2, 30, 26, 43, 7, 
2019/8/3, 40, 20, 36, 5, 
2019/8/4, 38, 23, 37, 7, 
2019/8/5, 37, 29, 41, 7, 
2019/8/6, 42, 30, 34, 6, 
2019/8/7, 41, 24, 36, 7, 
2019/8/8, 33, 27, 42, 8, 
2019/8/9, 45, 19, 28, 5, 
2019/8/10, 30, 17, 29, 4, 
2019/8/11, 20, 24, 37, 6, 
2019/8/12, 38, 26, 37, 8, 
2019/8/13, 32, 24, 44, 9, 
2019/8/14, 32, 24, 40, 8, 
2019/8/15, 33, 24, 35, 7, 
2019/8/16, 39, 20, 33, 5, 
2019/8/17, 35, 17, 35, 3, 
2019/8/18, 33, 21, 35, 6, 
2019/8/19, 27, 20, 31, 6, 
2019/8/20, 24, 27, 41, 9, 
2019/8/21, 26, 33, 43, 8, 
2019/8/22, 45, 32, 43, 6, 
2019/8/23, 47, 27, 41, 6, 
2019/8/24, 43, 17, 35, 5, 
2019/8/25, 30, 20, 41, 7, 
2019/8/26, 28, 25, 36, 8, 
2019/8/27, 34, 24, 35, 6, 
2019/8/28, 36, 24, 38, 6, 
2019/8/29, 36, 28, 37, 8, 
2019/8/30, 42, 25, 40, 6, 
2019/8/31, 42, 24, 40, 5, 
2019/9/1, 44, 30, 42, 4, 
2019/9/2, 51, 25, 39, 7, 
2019/9/3, 40, 25, 40, 8, 
2019/9/4, 31, 24, 36, 7, 
2019/9/5, 31, 23, 39, 7, 
2019/9/6, 37, 26, 32, 5, 
2019/9/7, 27, 27, 29, 5, 
2019/9/8, 29, 27, 34, 5, 
2019/9/9, 32, 28, 33, 5, 
2019/9/10, 41, 29, 41, 6, 
2019/9/11, 40, 30, 38, 9, 
2019/9/12, 40, 26, 52, 10, 
2019/9/13, 30, 25, 58, 8, 
2019/9/14, 33, 29, 44, 7, 
2019/9/15, 48, 26, 36, 6, 
2019/9/16, 44, 24, 37, 7, 
2019/9/17, 35, 26, 38, 7, 
2019/9/18, 31, 22, 30, 5, 
2019/9/19, 30, 28, 35, 8, 
2019/9/20, 28, 27, 47, 7, 
2019/9/21, 32, 21, 50, 6, 
2019/9/22, 36, 26, 45, 8, 
2019/9/23, 49, 29, 40, 7, 
2019/9/24, 38, 31, 48, 8, 
2019/9/25, 39, 20, 30, 3, 
2019/9/26, 39, 21, 27, 2, 
2019/9/27, 30, 13, 28, 1, 
2019/9/28, 17, 17, 31, 3, 
2019/9/29, 23, 17, 31, 5, 
2019/9/30, 24, 24, 38, 7, 
2019/4/1, 23, 17, 40, 6, 
2019/4/2, 34, 8, 29, 3, 
2019/4/3, 11, 7, 29, 2, 
2019/4/4, 13, 7, 29, 4, 
2019/4/5, 13, 9, 32, 3, 
2019/4/6, 18, 13, 36, 5, 
2019/4/7, 25, 16, 33, 3, 
2019/4/8, 24, 28, 39, 4, 
2019/4/9, 25, 15, 40, 1, 
2019/4/10, 19, 14, 38, 2, 
2019/4/11, 25, 18, 36, 3, 
2019/4/12, 29, 14, 45, 6, 
2019/4/13, 25, 13, 49, 5, 
2019/4/14, 26, 18, 36, 6, 
2019/4/15, 26, 18, 32, 3, 
2019/4/16, 30, 16, 41, 7, 
2019/4/17, 20, 23, 51, 10, 
2019/4/18, 30, 24, 40, 9, 
2019/4/19, 46, 17, 36, 3, 
2019/4/20, 26, 12, 35, 2, 
2019/4/21, 24, 22, 36, 7, 
2019/4/22, 39, 19, 41, 8, 
2019/4/23, 36, 36, 41, 9, 
2019/4/24, 53, 30, 38, 7, 
2019/4/25, 40, 22, 36, 6, 
2019/4/26, 39, 25, 35, 5, 
2019/4/27, 37, 21, 34, 5, 
2019/4/28, 36, 12, 29, 3, 
2019/4/29, 22, 12, 35, 2, 
2019/4/30, 22, 18, 36, 4, 
2019/5/1, 28, 24, 38, 6, 
2019/5/2, 41, 31, 44, 7, 
2019/5/3, 51, 31, 41, 5, 
2019/5/4, 48, 23, 38, 2, 
2019/5/5, 37, 10, 32, 2, 
2019/5/6, 17, 10, 30, 2, 
2019/5/7, 11, 14, 30, 3, 
2019/5/8, 14, 15, 29, 4, 
2019/5/9, 18, 8, 26, 6, 
2019/5/10, 23, 13, 36, 6, 
2019/5/11, 25, 18, 42, 5, 
2019/5/12, 38, 25, 36, 5, 
2019/5/13, 44, 27, 40, 6, 
2019/5/14, 38, 19, 33, 5, 
2019/5/15, 32, 12, 37, 3, 
2019/5/16, 18, 14, 36, 6, 
2019/5/17, 23, 17, 40, 5, 
2019/5/18, 30, 7, 38, 1, 
2019/5/19, 14, 10, 38, 3, 
2019/5/20, 16, 16, 34, 2, 
2019/5/21, 20, 10, 32, 4, 
2019/5/22, 20, 16, 32, 6, 
2019/5/23, 32, 14, 33, 6, 
2019/5/24, 22, 15, 35, 5, 
2019/5/25, 24, 10, 34, 1, 
2019/5/26, 19, 10, 31, 2, 
2019/5/27, 20, 15, 32, 5, 
2019/5/28, 25, 22, 38, 7, 
2019/5/29, 34, 24, 39, 7, 
2019/5/30, 45, 24, 37, 6, 
2019/5/31, 40, 19, 31, 4, 
2019/6/1, 36, 16, 35, 2, 
2019/6/2, 29, 15, 34, 3, 
2019/6/3, 29, 21, 44, 5, 
2019/6/4, 49, 24, 43, 6, 
2019/6/5, 50, 24, 41, 7, 
2019/6/6, 50, 19, 31, 5, 
2019/6/7, 22, 26, 41, 6, 
2019/6/8, 46, 22, 41, 4, 
2019/6/9, 52, 24, 55, 8, 
2019/6/11, 39, 29, 41, 7, 
2019/6/12, 51, 29, 35, 5, 
2019/6/13, 49, 25, 35, 5, 
2019/6/14, 47, 24, 35, 5, 
2019/6/15, 45, 14, 30, 3, 
2019/6/16, 26, 14, 34, 4, 
2019/6/17, 22, 18, 34, 4, 
2019/6/18, 28, 19, 37, 5, 
2019/6/19, 30, 16, 32, 4, 
2019/6/20, 25, 8, 27, 2, 
2019/6/21, 18, 16, 31, 2, 
2019/6/22, 22, 17, 32, 3, 
2019/6/23, 30, 18, 28, 4, 
2019/6/24, 23, 20, 28, 5, 
2019/6/25, 32, 17, 34, 4, 
2019/6/26, 23, 19, 36, 7, 
2019/6/27, 29, 26, 32, 6, 
2019/6/28, 35, 23, 36, 5, 
2019/1/1, 15, 6, 31, 3, 
2019/1/2, 9, 11, 28, 15, 
2019/1/3, 25, 16, 24, 18, 
2019/1/4, 33, 25, 27, 23, 
2019/1/5, 56, 8, 31, 5, 
2019/1/6, 24, 8, 26, 7, 
2019/1/7, 22, 10, 27, 10, 
2019/1/8, 30, 15, 26, 13, 
2019/1/9, 44, 13, 26, 8, 
2019/1/10, 26, 29, 21, 19, 
2019/1/11, 75, 5, 29, 3, 
2019/1/12, 21, 6, 26, 10, 
2019/1/13, 31, 6, 27, 6, 
2019/1/14, 32, 6, 30, 7, 
2019/1/15, 26, 3, 22, 8, 
2019/1/16, 17, 11, 26, 3, 
2019/1/17, 22, 16, 27, 7, 
2019/1/18, 41, 6, 31, 3, 
2019/1/19, 13, 6, 23, 7, 
2019/1/20, 15, 7, 32, 4, 
2019/1/21, 15, 7, 31, 6, 
2019/1/22, 12, 9, 32, 8, 
2019/1/23, 23, 5, 32, 1, 
2019/1/24, 10, 3, 33, 1, 
2019/1/25, 7, , 35, 2, 
2019/1/29, 41, 30, 31, 13, 
2019/1/30, 49, 22, 30, 10, 
2019/1/31, 41, 9, 31, 9, 
2019/2/1, 18, 5, 34, 2, 
2019/2/2, 18, 5, 31, 2, 
2019/2/3, 17, 5, 33, 1, 
2019/2/4, 14, 5, 33, 3, 
2019/2/5, 11, 5, 32, 10, 
2019/2/6, 14, 7, 34, 11, 
2019/2/7, 22, 12, 34, 13, 
2019/2/8, 30, 7, 31, 5, 
2019/2/9, 25, 5, 33, 5, 
2019/2/10, 19, 6, 34, 4, 
2019/2/11, 18, 10, 30, 19, 
2019/2/12, 28, 9, 29, 14, 
2019/2/13, 21, 7, 33, 2, 
2019/2/14, 16, 6, 34, 8, 
2019/2/15, 13, 7, 32, 6, 
2019/2/16, 13, 8, 34, 7, 
2019/2/17, 14, 5, 33, 5, 
2019/2/18, 14, 6, 33, 4, 
2019/2/19, 21, 9, 32, 10, 
2019/2/20, 19, 6, 30, 11, 
2019/2/21, 22, 7, 32, , 
2019/2/22, 24, 11, 36, , 
2019/2/23, 28, 10, 38, , 
2019/2/24, 28, 14, 35, , 
2019/2/25, 32, 21, 32, , 
2019/2/26, 39, 15, 29, , 
2019/2/27, 26, 5, 27, , 
2019/2/28, 11, 8, 28, , 
2019/3/1, 19, 6, 25, , 
2019/3/2, 16, 4, 28, , 
2019/3/3, 14, 5, 28, , 
2019/3/4, 15, 14, 28, 13, 
2019/3/5, 27, 8, 30, 6, 
2019/3/6, 25, 7, 33, 2, 
2019/3/7, 13, 8, 35, 7, 
2019/3/8, 15, 9, 33, 7, 
2019/3/9, 20, 7, 34, 7, 
2019/3/10, 20, 7, 34, 6, 
2019/3/11, 15, 16, 34, 2, 
2019/3/12, 31, 10, 38, 3, 
2019/3/13, 22, 9, 38, 1, 
2019/3/14, 9, 5, 38, 2, 
2019/3/15, 10, 6, 41, 3, 
2019/3/16, 19, 11, 44, 7, 
2019/3/17, 17, 22, 57, 11, 
2019/3/18, 35, 22, 42, 11, 
2019/3/19, 47, 9, 39, 2, 
2019/3/20, 24, 9, 38, 2, 
2019/3/21, 12, 9, 36, 7, 
2019/3/22, 15, 13, 31, 4, 
2019/3/23, 23, 14, 39, 5, 
2019/3/24, 33, 20, 41, 8, 
2019/3/25, 33, 18, 38, 9, 
2019/3/26, 33, 10, 25, 5, 
2019/3/27, 18, 9, 35, 3, 
2019/3/28, 16, 17, 38, 2, 
2019/3/29, 23, 15, 41, 3, 
2019/3/30, 26, 13, 46, 5, 
2019/3/31, 24, 15, 48, 9, 
2018/10/1, 25, 20, 25, 6, 
2018/10/2, 25, 11, 19, 5, 
2018/10/3, 26, 6, 21, 4, 
2018/10/4, 12, 12, 31, 6, 
2018/10/5, 25, 22, 38, 8, 
2018/10/6, 44, 19, 35, 4, 
2018/10/7, 39, 26, 34, 6, 
2018/10/8, 45, 26, 31, 6, 
2018/10/9, 44, 21, 33, 5, 
2018/10/10, 27, 14, 31, 6, 
2018/10/11, 27, 21, 33, 7, 
2018/10/12, 27, 13, 32, 3, 
2018/10/13, 28, 16, 32, 3, 
2018/10/14, 37, 26, 38, 4, 
2018/10/15, 18, 11, 35, 11, 
2018/10/16, 17, 11, 36, 14, 
2018/10/17, 19, 13, 39, 15, 
2018/10/18, 20, 10, 36, 6, 
2018/10/19, 16, 9, 41, 8, 
2018/10/20, 19, 16, 41, 7, 
2018/10/21, 35, 26, 40, 9, 
2018/10/22, 60, 33, 37, 11, 
2018/10/23, 58, 27, 41, 12, 
2018/10/24, 47, 31, 48, 14, 
2018/10/25, 57, 24, 55, 16, 
2018/10/26, 47, 22, 55, 14, 
2018/10/27, 42, 20, 45, 12, 
2018/10/28, 53, 28, 46, 14, 
2018/10/29, 60, 27, 40, 9, 
2018/10/30, 55, 18, 34, 2, 
2018/10/31, 15, 10, 34, 6, 
2018/11/1, 21, 16, 37, 12, 
2018/11/2, 17, 17, 42, 8, 
2018/11/3, 24, 21, 49, 8, 
2018/11/4, 35, 24, 43, 11, 
2018/11/5, 55, 36, 41, 8, 
2018/11/6, 64, 28, 39, 10, 
2018/11/7, 54, 70, 35, 9, 
2018/11/8, 44, 36, 37, 1, 
2018/11/9, 23, 21, 42, 13, 
2018/11/10, 96, 31, 34, 11, 
2018/11/11, 73, 12, 32, 1, 
2018/11/12, 13, 13, 32, 1, 
2018/11/13, 11, 8, 32, 2, 
2018/11/14, 13, 12, 32, 6, 
2018/11/15, 22, 22, 28, 16, 
2018/11/16, 32, 32, 38, 16, 
2018/11/17, 75, 34, 43, 15, 
2018/11/18, 88, 20, 29, 16, 
2018/11/19, 39, 20, 35, 14, 
2018/11/20, 41, 23, 33, 12, 
2018/11/21, 63, 8, 29, 5, 
2018/11/22, 24, 11, 28, 10, 
2018/11/23, 21, 7, 27, 6, 
2018/11/24, 20, 7, 31, 7, 
2018/11/25, 33, 5, 31, 2, 
2018/11/26, 10, 10, 31, 13, 
2018/11/27, 26, 18, 29, 12, 
2018/11/28, 39, 9, 31, 2, 
2018/11/29, 21, 8, 29, 6, 
2018/11/30, 23, 8, 31, 5, 
2018/12/1, 21, 6, 31, 4, 
2018/12/2, 22, 9, 29, 11, 
2018/12/3, 25, 9, 29, 6, 
2018/12/4, 13, 5, 28, 7, 
2018/12/5, 15, 4, 25, 2, 
2018/12/6, 11, 2, 28, 2, 
2018/12/7, 11, 7, 29, 10, 
2018/12/8, 27, 6, 28, 8, 
2018/12/9, 14, 12, 26, 12, 
2018/12/10, 18, 6, 28, 5, 
2018/12/11, 20, 17, 21, 18, 
2018/12/12, 45, 13, 31, 13, 
2018/12/13, 23, 16, 28, 22, 
2018/12/14, 28, 16, 27, 15, 
2018/12/15, 42, 17, 27, 13, 
2018/12/16, 40, 11, 23, 7, 
2018/12/17, 26, 9, 25, 11, 
2018/12/18, 24, 12, 23, 15, 
2018/12/19, 38, 15, 26, 17, 
2018/12/20, 31, 19, 22, 15, 
2018/12/21, 46, 33, 22, 19, 
2018/12/22, 67, 23, 27, 13, 
2018/12/23, 67, 19, 28, 12, 
2018/12/24, 32, 9, 30, 2, 
2018/12/25, 21, 6, 28, 5, 
2018/12/26, 21, 15, 29, 11, 
2018/12/27, 27, 10, 30, 6, 
2018/12/28, 27, 8, 31, 6, 
2018/12/29, 23, 12, 29, 12, 
2018/12/30, 28, , , , 
2018/7/1, 33, 20, 31, 3, 
2018/7/2, 28, 21, 29, 4, 
2018/7/3, 26, 28, 34, 3, 
2018/7/4, 30, 28, 38, 6, 
2018/7/5, 52, 22, 47, 2, 
2018/7/6, 29, 37, 52, 5, 
2018/7/7, 47, 36, 49, 5, 
2018/7/8, 55, 57, 55, 6, 
2018/7/9, 54, 41, 36, 10, 
2018/7/10, 52, 32, 34, 6, 
2018/7/11, 46, 28, 32, 5, 
2018/7/12, 34, 27, 33, 5, 
2018/7/13, 32, 28, 27, 5, 
2018/7/14, 32, 26, 31, 4, 
2018/7/15, 29, 31, 34, 5, 
2018/7/16, 35, 30, 32, 5, 
2018/7/17, 38, 31, 34, 6, 
2018/7/18, 44, 28, 33, 5, 
2018/7/19, 35, 24, 26, 5, 
2018/7/20, 23, , , , 
2018/7/22, 19, 40, 36, 6, 
2018/7/23, 36, 42, 40, 8, 
2018/7/24, 56, 46, 48, 8, 
2018/7/25, 64, 38, 44, 8, 
2018/7/26, 57, 32, 38, 7, 
2018/7/27, 46, 33, 41, 6, 
2018/7/28, 54, 25, 37, 4, 
2018/7/29, 42, 25, 31, 6, 
2018/7/30, 32, 23, 36, 6, 
2018/7/31, 24, 25, 34, 6, 
2018/8/1, 24, 30, 30, 7, 
2018/8/2, 28, 30, 36, 7, 
2018/8/3, 37, 30, 39, 7, 
2018/8/4, 46, 29, 41, 6, 
2018/8/5, 41, 34, 46, 9, 
2018/8/6, 41, 47, 63, 9, 
2018/8/7, 67, 29, 44, 7, 
2018/8/8, 46, 24, 37, 8, 
2018/8/9, 26, 23, 34, 7, 
2018/8/10, 25, 19, 20, 4, 
2018/8/11, 25, 21, 26, 5, 
2018/8/12, 26, 23, 26, 5, 
2018/8/13, 28, 27, 27, 6, 
2018/8/14, 28, 27, 31, 6, 
2018/8/15, 32, 32, 37, 6, 
2018/8/16, 41, 34, 31, 5, 
2018/8/17, 47, 32, 37, 5, 
