date, pm25
2020/1/2, 79
2020/1/3, 83
2020/1/4, 83
2020/1/5, 89
2020/1/6, 110
2020/1/7, 126
2020/1/8, 110
2020/1/9, 122
2020/1/10, 122
2020/1/11, 137
2020/1/12, 109
2020/1/13, 86
2020/1/14, 115
2020/1/15, 136
2020/1/16, 141
2019/10/1, 132
2019/10/2, 127
2019/10/3, 116
2019/10/4, 65
2019/10/5, 67
2019/10/6, 74
2019/10/7, 68
2019/10/8, 83
2019/10/9, 29
2019/10/10, 42
2019/10/11, 68
2019/10/12, 67
2019/10/13, 63
2019/10/14, 55
2019/10/15, 35
2019/10/16, 41
2019/10/17, 64
2019/10/18, 58
2019/10/19, 60
2019/10/20, 77
2019/10/21, 102
2019/10/22, 110
2019/10/23, 105
2019/10/24, 92
2019/10/25, 50
2019/10/26, 44
2019/10/27, 42
2019/10/28, 54
2019/10/29, 36
2019/10/30, 40
2019/10/31, 72
2019/11/1, 59
2019/11/2, 35
2019/11/3, 39
2019/11/4, 78
2019/11/5, 77
2019/11/6, 92
2019/11/7, 94
2019/11/8, 128
2019/11/9, 126
2019/11/10, 134
2019/11/11, 127
2019/11/12, 111
2019/11/13, 49
2019/11/14, 37
2019/11/15, 66
2019/11/16, 100
2019/11/17, 122
2019/11/18, 106
2019/11/19, 74
2019/11/20, 58
2019/11/21, 81
2019/11/22, 107
2019/11/23, 135
2019/11/24, 132
2019/11/25, 107
2019/11/26, 104
2019/11/27, 72
2019/11/28, 48
2019/11/29, 86
2019/11/30, 91
2019/12/1, 100
2019/12/2, 44
2019/12/3, 66
2019/12/4, 91
2019/12/5, 103
2019/12/6, 101
2019/12/7, 87
2019/12/8, 112
2019/12/9, 144
2019/12/10, 161
2019/12/11, 166
2019/12/12, 157
2019/12/13, 151
2019/12/14, 122
2019/12/15, 116
2019/12/16, 122
2019/12/17, 127
2019/12/18, 116
2019/12/19, 105
2019/12/20, 89
2019/12/21, 93
2019/12/22, 107
2019/12/23, 132
2019/12/24, 141
2019/12/25, 131
2019/12/26, 147
2019/12/27, 108
2019/12/28, 69
2019/12/29, 167
2019/7/1, 31
2019/7/2, 18
2019/7/3, 15
2019/7/4, 22
2019/7/5, 27
2019/7/6, 24
2019/7/7, 23
2019/7/8, 40
2019/7/9, 37
2019/7/10, 40
2019/7/11, 18
2019/7/12, 46
2019/7/13, 48
2019/7/14, 27
2019/7/15, 36
2019/7/16, 53
2019/7/17, 44
2019/7/18, 63
2019/7/19, 67
2019/7/20, 55
2019/7/21, 30
2019/7/22, 22
2019/7/23, 35
2019/7/24, 22
2019/7/25, 9
2019/7/26, 15
2019/7/27, 14
2019/7/28, 51
2019/7/29, 44
2019/7/30, 17
2019/7/31, 16
2019/8/1, 8
2019/8/2, 10
2019/8/3, 26
2019/8/4, 25
2019/8/5, 24
2019/8/6, 23
2019/8/7, 14
2019/8/8, 40
2019/8/9, 26
2019/8/10, 20
2019/8/11, 14
2019/8/12, 34
2019/8/13, 16
2019/8/14, 30
2019/8/15, 25
2019/8/16, 30
2019/8/17, 36
2019/8/18, 28
2019/8/19, 30
2019/8/20, 26
2019/8/21, 24
2019/8/22, 20
2019/8/23, 22
2019/8/24, 27
2019/8/25, 30
2019/8/26, 17
2019/8/27, 34
2019/8/28, 29
2019/8/29, 25
2019/8/30, 18
2019/8/31, 35
2019/9/1, 27
2019/9/2, 7
2019/9/3, 17
2019/9/4, 21
2019/9/5, 11
2019/9/6, 18
2019/9/7, 26
2019/9/8, 13
2019/9/9, 36
2019/9/10, 24
2019/9/11, 20
2019/9/12, 29
2019/9/13, 41
2019/9/14, 37
2019/9/15, 58
2019/9/16, 91
2019/9/17, 86
2019/9/18, 82
2019/9/19, 67
2019/9/20, 73
2019/9/21, 91
2019/9/22, 75
2019/9/23, 82
2019/9/24, 107
2019/9/25, 113
2019/9/26, 119
2019/9/27, 125
2019/9/28, 133
2019/9/29, 140
2019/9/30, 140
2019/5/28, 50
2019/5/29, 40
2019/5/30, 15
2019/5/31, 27
2019/6/1, 19
2019/6/2, 14
2019/6/3, 36
2019/6/4, 26
2019/6/5, 43
2019/6/6, 49
2019/6/7, 62
2019/6/8, 47
2019/6/9, 45
2019/6/10, 31
2019/6/11, 27
2019/6/12, 37
2019/6/13, 25
2019/6/14, 43
2019/6/15, 52
2019/6/16, 27
2019/6/17, 15
2019/6/18, 17
2019/6/19, 33
2019/6/20, 11
2019/6/21, 57
2019/6/22, 62
2019/6/23, 75
2019/6/24, 57
2019/6/25, 27
2019/6/26, 40
2019/6/27, 20
2019/6/28, 25
2019/6/29, 32
2019/6/30, 35
