date, pm25, pm10, o3, no2, so2
2020/1/1, 17, 6, 25, 4, 2
2020/1/2, 33, 7, 27, 5, 
2020/1/3, 30, 6, 29, 8, 
2020/1/4, 30, 6, 31, 3, 
2020/1/5, 17, 7, 28, 8, 
2020/1/6, 13, , 29, 1, 1
2020/1/7, 10, , , , 
2020/1/11, 38, 6, 28, 5, 
2020/1/12, 24, 9, 21, 5, 
2020/1/13, 38, 10, 21, 5, 
2020/1/14, 30, 4, 23, 2, 
2020/1/15, 22, 2, 24, 1, 
2020/1/16, 20, , , , 
2019/10/1, 11, 4, 12, 1, 1
2019/10/2, 15, 4, 12, 1, 1
2019/10/3, 10, 4, 16, 2, 1
2019/10/4, 16, 5, 14, 2, 1
2019/10/5, 18, 12, 20, 1, 1
2019/10/6, 15, 14, 22, 3, 1
2019/10/7, 19, 28, 26, 5, 1
2019/10/8, 30, 29, 24, 2, 1
2019/10/9, 26, 1, 20, 1, 1
2019/10/10, 5, 1, 27, 1, 1
2019/10/11, 12, 1, 25, 1, 1
2019/10/12, 10, 2, 22, 1, 1
2019/10/13, 11, 9, 23, 4, 1
2019/10/14, 14, 5, 20, 3, 1
2019/10/15, 17, 5, 14, 3, 1
2019/10/16, 14, 17, 26, 4, 1
2019/10/17, 20, 30, 28, 2, 1
2019/10/18, 32, 13, 25, 4, 1
2019/10/19, 15, 20, 14, 7, 1
2019/10/20, 25, 6, 23, 1, 1
2019/10/21, 18, 6, 24, 1, 1
2019/10/22, 18, 5, 22, 1, 1
2019/10/23, 13, 11, 21, 4, 1
2019/10/24, 14, 16, 21, 3, 1
2019/10/25, 20, 22, 21, 2, 1
2019/10/26, 19, 5, 20, 1, 1
2019/10/27, 13, 16, 25, 2, 1
2019/10/28, 23, 14, 22, 1, 1
2019/10/29, 25, 18, 21, 1, 1
2019/10/30, 27, 39, 22, 5, 1
2019/10/31, 45, 25, 23, 1, 1
2019/11/1, 36, 5, 23, 4, 1
2019/11/2, 14, 7, 16, 2, 1
2019/11/3, 22, 5, 25, 1, 1
2019/11/4, 20, 21, 23, 8, 1
2019/11/5, 19, 20, 25, 2, 1
2019/11/6, 15, 20, 23, 7, 1
2019/11/7, 18, 34, 13, 7, 1
2019/11/8, 32, 19, 15, 3, 1
2019/11/9, 37, 11, 24, 1, 1
2019/11/10, 11, 6, 25, 2, 1
2019/11/11, 9, 21, 20, 5, 1
2019/11/12, 19, 20, 21, 4, 1
2019/11/13, 34, 12, 19, 5, 1
2019/11/14, 29, 14, 20, 5, 1
2019/11/15, 24, 16, 17, 3, 1
2019/11/16, 25, 5, 17, 3, 1
2019/11/17, 19, 9, 10, 4, 1
2019/11/18, 19, 5, 14, 2, 1
2019/11/19, 13, 8, 13, 5, 1
2019/11/20, 15, 6, 21, 3, 1
2019/11/21, 7, 11, 22, 4, 1
2019/11/22, 14, 8, 18, 3, 1
2019/11/23, 13, 8, 17, 4, 1
2019/11/24, 17, 5, 22, 1, 1
2019/11/25, 9, 5, 22, 3, 1
2019/11/26, 16, 3, 23, 2, 1
2019/11/27, 12, 15, 22, 2, 1
2019/11/28, 9, 19, 17, 4, 2
2019/11/29, 29, 3, 25, 1, 1
2019/11/30, 9, 3, 25, 5, 1
2019/12/1, 10, 4, 21, 10, 1
2019/12/2, 16, 6, 26, 5, 1
2019/12/3, 14, 10, 25, 11, 1
2019/12/4, 16, 21, 19, 8, 1
2019/12/5, 32, 8, 23, 10, 1
2019/12/6, 19, 10, 20, 5, 1
2019/12/7, 28, 10, 23, 2, 1
2019/12/8, 23, 11, 25, 8, 1
2019/12/9, 34, 9, 23, 4, 1
2019/12/10, 34, 8, 22, 7, 1
2019/12/11, 37, 8, 25, 5, 1
2019/12/12, 33, 14, 23, 6, 1
2019/12/13, 53, 4, 27, 4, 1
2019/12/14, 10, 9, 26, 8, 1
2019/12/15, 25, 11, 23, 6, 1
2019/12/16, 49, 5, 25, 6, 1
2019/12/17, 22, 12, 24, 8, 1
2019/12/18, 30, 17, 19, 14, 1
2019/12/19, 48, 14, 21, 6, 1
2019/12/20, 53, 18, 19, 11, 1
2019/12/21, 56, 8, 21, 11, 1
2019/12/22, 28, 6, 19, 7, 
2019/12/23, 23, 10, 19, 8, 
2019/12/24, 47, 9, 20, 3, 
2019/12/25, 43, 4, 21, 2, 
2019/12/26, 24, 8, 24, 6, 
2019/12/27, 44, 15, 9, 13, 2
2019/12/28, 55, , , , 
2019/7/1, 16, 27, 39, 5, 1
2019/7/2, 24, 20, 38, 3, 1
2019/7/3, 22, 9, 31, 2, 2
2019/7/4, 14, 19, 24, 3, 1
2019/7/5, 23, 41, 36, 2, 1
2019/7/6, 73, 61, 46, 3, 1
2019/7/7, 149, 29, 36, 2, 1
2019/7/8, 40, 9, 32, 3, 
2019/7/9, 16, 15, 27, 1, 1
2019/7/10, 30, 17, 25, 3, 1
2019/7/11, 36, 17, 26, 2, 1
2019/7/12, 36, 18, 26, 4, 1
2019/7/13, 23, , , , 
2019/7/15, 25, 31, 36, 3, 1
2019/7/16, 30, 16, 38, 3, 1
2019/7/17, 26, 12, 33, 2, 1
2019/7/18, 20, 15, 27, 5, 1
2019/7/19, 20, 12, 26, 2, 1
2019/7/20, 16, 10, 22, 2, 1
2019/7/21, 24, 23, 26, 2, 1
2019/7/22, 27, 30, 29, 3, 1
2019/7/23, 39, 38, 36, 5, 1
2019/7/24, 46, 30, 30, 1, 1
2019/7/25, 43, 28, 29, 3, 2
2019/7/26, 36, 22, 27, 3, 2
2019/7/27, 35, 13, 28, 2, 2
2019/7/28, 28, 13, 23, 3, 3
2019/7/29, 22, 26, 25, 4, 3
2019/7/30, 21, 20, 30, 2, 1
2019/7/31, 21, 28, 33, 3, 1
2019/8/1, 35, 15, 31, 3, 1
2019/8/2, 27, 24, 33, 4, 1
2019/8/3, 37, 19, 27, 2, 1
2019/8/4, 38, 15, 31, 3, 1
2019/8/5, 33, 23, 33, 1, 1
2019/8/6, 34, 59, 19, 1, 1
2019/8/7, 36, 33, 23, 1, 1
2019/8/8, 34, 33, 24, 5, 1
2019/8/9, 40, 22, 27, 3, 1
2019/8/10, 39, 14, 18, 1, 1
2019/8/11, 32, 27, 12, 2, 1
2019/8/12, 29, 9, 13, 2, 1
2019/8/13, 27, 14, 17, 2, 1
2019/8/14, 25, 15, 17, 2, 1
2019/8/15, 17, 15, 33, 1, 1
2019/8/16, 23, 14, 25, 1, 1
2019/8/17, 22, 9, 24, 1, 1
2019/8/18, 13, 24, 25, 2, 1
2019/8/19, 19, 14, 23, 2, 1
2019/8/20, 21, 20, 22, 3, 1
2019/8/21, 19, 22, 26, 5, 2
2019/8/22, 20, 19, 27, 2, 1
2019/8/23, 23, 26, 32, 1, 1
2019/8/24, 28, 12, 23, 1, 1
2019/8/25, 28, 10, 23, 2, 1
2019/8/26, 20, 9, 17, 1, 1
2019/8/27, 17, 14, 21, 2, 1
2019/8/28, 19, 18, 23, 2, 1
2019/8/29, 18, 17, 22, 4, 1
2019/8/30, 21, 16, 24, 3, 1
2019/8/31, 27, 10, 20, 1, 1
2019/9/1, 25, 8, 22, 2, 1
2019/9/2, 23, 9, 16, 1, 1
2019/9/3, 21, 16, 21, 2, 1
2019/9/4, 20, 20, 18, 2, 1
2019/9/5, 29, 26, 20, 3, 1
2019/9/6, 27, 12, 11, 3, 1
2019/9/7, 21, 8, 16, 2, 1
2019/9/8, 14, 5, 9, 3, 1
2019/9/9, 19, , 12, 1, 1
2019/9/13, 13, 12, 13, 3, 1
2019/9/14, 17, 15, 25, 2, 1
2019/9/15, 22, 24, 28, 1, 1
2019/9/16, 33, 38, 38, 2, 1
2019/9/17, 50, 27, 30, 2, 1
2019/9/18, 33, 32, 29, 4, 2
2019/9/19, 36, 29, 29, 2, 1
2019/9/20, 37, 12, 29, 1, 1
2019/9/21, 24, 14, 21, 2, 1
2019/9/22, 18, 16, 26, 2, 1
2019/9/23, 18, 17, 21, 3, 1
2019/9/24, 22, 24, 25, 1, 1
2019/9/25, 18, 26, 20, 2, 1
2019/9/26, 15, 14, 21, 3, 1
2019/9/27, 17, 16, 21, 2, 1
2019/9/28, 17, 8, 17, 2, 1
2019/9/29, 12, 6, 10, 1, 1
2019/9/30, 11, 5, 16, 1, 1
2019/4/1, 22, 10, 35, 2, 1
2019/4/2, 22, 9, 35, 2, 1
2019/4/3, 17, 9, 32, 3, 1
2019/4/4, 21, 14, 20, 4, 1
2019/4/5, 44, 12, 22, 4, 1
2019/4/6, 43, 12, 30, 3, 1
2019/4/7, 27, 10, 31, 7, 1
2019/4/8, 15, 3, 27, 2, 1
2019/4/9, 17, 6, 26, 2, 1
2019/4/10, 12, 5, 32, 1, 1
2019/4/11, 11, 3, 33, 1, 1
2019/4/12, 10, 5, 39, 4, 1
2019/4/13, 16, 6, 42, 7, 1
2019/4/14, 21, 9, 37, 4, 1
2019/4/15, 28, 14, 37, 6, 1
2019/4/16, 23, 3, 34, 4, 1
2019/4/17, 16, 6, 31, 2, 1
2019/4/18, 16, 12, 35, 4, 1
2019/4/19, 11, 12, 27, 1, 1
2019/4/20, 16, 8, 35, 2, 1
2019/4/21, 14, 12, 35, 3, 1
2019/4/22, 18, 18, 37, 3, 1
2019/4/23, 17, 23, 41, 2, 1
2019/4/24, 28, 31, 40, 1, 1
2019/4/25, 23, 19, 36, 2, 1
2019/4/26, 18, 15, 35, 3, 1
2019/4/27, 22, 10, 34, 3, 1
2019/4/28, 22, 4, 27, 2, 1
2019/4/29, 11, 5, 28, 2, 1
2019/4/30, 14, 4, 22, 2, 1
2019/5/1, 14, 11, 34, 3, 1
2019/5/2, 14, 11, 30, 4, 1
2019/5/3, 18, 10, 31, 3, 1
2019/5/4, 19, 9, 30, 1, 1
2019/5/5, 14, 10, 30, 3, 1
2019/5/6, 17, 24, 38, 5, 1
2019/5/7, 34, 11, 28, 3, 1
2019/5/8, 26, 16, 35, 2, 1
2019/5/9, 34, 27, 37, 2, 1
2019/5/10, 34, 16, 29, 2, 1
2019/5/11, 25, 12, 32, 3, 1
2019/5/12, 21, 22, 35, 3, 1
2019/5/13, 27, 33, 38, 4, 1
2019/5/14, 37, 45, 42, 4, 1
2019/5/15, 40, 13, 30, 3, 1
2019/5/16, 27, 13, 27, 3, 1
2019/5/17, 22, 5, 30, 1, 1
2019/5/18, 17, 6, 23, 3, 1
2019/5/19, 15, 14, 32, 5, 1
2019/5/20, 18, 21, 30, 9, 1
2019/5/21, 23, 1, 29, 1, 1
2019/5/22, 14, 7, 24, 3, 1
2019/5/23, 17, 11, 27, 3, 1
2019/5/24, 14, 11, 24, 3, 1
2019/5/25, 14, 14, 26, 6, 1
2019/5/26, 34, 18, 32, 3, 1
2019/5/27, 24, 19, 40, 6, 1
2019/5/28, 26, 41, 52, 9, 1
2019/5/29, 60, 58, 55, 12, 1
2019/5/30, 78, 42, 35, 5, 1
2019/5/31, 59, 30, 39, 4, 1
2019/6/1, 40, 27, 39, 3, 1
2019/6/2, 49, 39, 49, 3, 1
2019/6/3, 40, 34, 45, 4, 1
2019/6/4, 67, 21, 44, 5, 1
2019/6/5, 41, 34, 51, 5, 1
2019/6/6, 34, 51, 49, 4, 1
2019/6/7, 51, 29, 40, 2, 1
2019/6/8, 46, 10, 32, 2, 1
2019/6/9, 30, 16, 35, 4, 1
2019/6/10, 25, 18, 35, 4, 1
2019/6/11, 28, 16, 34, 3, 1
2019/6/12, 23, 25, 38, 3, 1
2019/6/13, 26, 16, 44, 3, 1
2019/6/14, 33, 9, 21, 2, 1
2019/6/15, 31, 6, 24, 2, 1
2019/6/16, 22, 12, 23, 1, 1
2019/6/17, 17, 12, 30, 3, 1
2019/6/18, 20, 22, 28, 3, 1
2019/6/19, 29, 10, 23, 4, 1
2019/6/20, 25, 14, 32, 3, 1
2019/6/21, 33, 9, 26, 2, 1
2019/6/22, 32, 10, 36, 3, 1
2019/6/23, 27, 12, 36, 3, 1
2019/6/24, 26, 16, 36, 2, 1
2019/6/25, 24, 16, 42, 4, 1
2019/6/26, 20, 12, 38, 4, 1
2019/6/27, 17, 14, 39, 4, 1
2019/6/28, 26, 18, 36, 2, 1
2019/6/29, 41, 23, 35, 2, 1
2019/6/30, 36, 15, 33, 4, 1
2019/1/1, 13, 8, 26, 6, 1
2019/1/2, 20, 6, 26, 6, 1
2019/1/3, 11, 5, 20, 6, 1
2019/1/4, 10, 6, 27, 2, 1
2019/1/5, 20, 4, 26, 3, 1
2019/1/6, 14, 6, 19, 3, 1
2019/1/7, 26, 8, 25, 1, 1
2019/1/8, 17, 5, 25, 2, 1
2019/1/9, 13, 7, 24, 5, 1
2019/1/10, 21, 22, 21, 9, 1
2019/1/11, 44, 14, 20, 4, 1
2019/1/12, 39, 12, 18, 4, 1
2019/1/13, 42, 11, 15, 4, 1
2019/1/14, 51, 22, 24, 3, 1
2019/1/15, 35, 17, 26, 6, 1
2019/1/16, 19, 16, 24, 6, 1
2019/1/17, 24, 7, 27, 2, 
2019/1/18, 18, 14, 24, 6, 1
2019/1/19, 32, 9, 26, 4, 1
2019/1/20, 30, 26, 28, 4, 1
2019/1/21, 25, 11, 26, 5, 1
2019/1/22, 33, 13, 24, 15, 1
2019/1/23, 50, 21, 29, 2, 1
2019/1/24, 16, 14, 23, 14, 1
2019/1/25, 26, 19, 25, 9, 1
2019/1/26, 33, 20, 27, 7, 1
2019/1/27, 25, 8, 28, 3, 1
2019/1/28, 18, 22, 29, 1, 1
2019/1/29, 16, 7, 26, 9, 1
2019/1/30, 23, 10, 27, 10, 1
2019/1/31, 22, 16, 23, 8, 1
2019/2/1, 47, 23, 23, 9, 1
2019/2/2, 60, 29, 27, 3, 1
2019/2/3, 28, 2, 29, 3, 1
2019/2/4, 8, 5, 27, 4, 1
2019/2/5, 9, 3, 25, 5, 1
2019/2/6, 12, 1, 29, 1, 1
2019/2/7, 9, 10, 29, 7, 1
2019/2/8, 12, 5, 29, 15, 1
2019/2/9, 21, 4, 26, 7, 1
2019/2/10, 14, 8, 24, 12, 1
2019/2/11, 21, 5, 30, 4, 1
2019/2/12, 12, 8, 29, 8, 2
2019/2/13, 24, 10, 29, 3, 1
2019/2/14, 19, 15, 30, 4, 1
2019/2/15, 7, 17, 30, 6, 1
2019/2/16, 19, 19, 30, 5, 1
2019/2/17, 18, 35, 29, 6, 1
2019/2/18, 15, 24, 30, 18, 1
2019/2/19, 32, 15, 34, 8, 1
2019/2/20, 36, 13, 38, 7, 1
2019/2/21, 32, 30, 37, 14, 2
2019/2/22, 69, 17, 46, 8, 1
2019/2/23, 61, 24, 38, 2, 2
2019/2/24, 23, 8, 28, 4, 1
2019/2/25, 14, 10, 26, 12, 1
