date, pm25, pm10, o3, no2, so2
2020/1/2, 35, 10, 22, 4, 
2020/1/3, 26, 8, 30, 5, 1
2020/1/4, 17, 31, 25, 7, 
2020/1/5, 29, 4, 25, 5, 
2020/1/6, 16, 5, 24, 5, 
2020/1/7, 14, 10, 22, 6, 1
2020/1/8, 24, 10, 25, 9, 
2020/1/9, 23, 28, 16, 29, 
2020/1/10, 42, 18, 26, 11, 1
2020/1/11, 31, 5, 25, 5, 
2020/1/12, 16, 8, 25, 8, 
2020/1/13, 21, 11, 26, 7, 
2020/1/14, 24, 10, 20, 6, 1
2020/1/15, 27, , , , 
2019/10/1, 17, 10, 22, 12, 
2019/10/2, 23, 9, 13, 12, 
2019/10/3, 20, 9, 16, 13, 
2019/10/4, 23, 12, 18, 12, 
2019/10/5, 23, 12, 18, 12, 
2019/10/6, 22, 16, 17, 15, 
2019/10/7, 22, 19, 15, 21, 
2019/10/8, 28, 22, 13, 19, 
2019/10/9, 30, 28, 9, 17, 
2019/10/10, 37, 8, 22, 9, 1
2019/10/11, 20, 6, 21, 7, 
2019/10/12, 18, 8, 19, 4, 
2019/10/13, 19, 11, 12, 14, 
2019/10/14, 24, 19, 15, 14, 
2019/10/15, 32, 19, 13, 8, 1
2019/10/16, 30, 10, 7, 9, 
2019/10/17, 27, 14, 5, 10, 
2019/10/18, 34, 11, 26, 6, 
2019/10/19, 29, 15, 22, 8, 
2019/10/20, 28, 8, 18, 6, 
2019/10/21, 18, 9, 22, 7, 
2019/10/22, 24, 13, 23, 7, 
2019/10/23, 25, 15, 25, 6, 1
2019/10/24, 27, 17, 22, 7, 1
2019/10/25, 41, 6, 26, 8, 
2019/10/26, 18, 6, 20, 7, 
2019/10/27, 20, 13, 14, 14, 
2019/10/28, 23, 13, 16, 14, 
2019/10/29, 23, 15, 18, 12, 1
2019/10/30, 21, 8, 24, 10, 
2019/10/31, 18, 15, 20, 18, 
2019/11/1, 22, 13, 24, 9, 
2019/11/2, 31, 15, 16, 12, 
2019/11/3, 36, 20, 19, 12, 
2019/11/4, 25, 24, 22, 12, 
2019/11/5, 25, 32, 22, 15, 
2019/11/6, 29, 13, 17, 14, 
2019/11/7, 26, 15, 12, 15, 
2019/11/8, 35, 12, 14, 8, 
2019/11/9, 37, 9, 10, 8, 
2019/11/10, 27, 10, 6, 6, 
2019/11/11, 15, 12, 16, 8, 
2019/11/12, 25, 12, 15, 7, 
2019/11/13, 33, 20, 14, 9, 
2019/11/14, 48, 40, 19, 21, 
2019/11/15, 35, 28, 13, 12, 
2019/11/16, 37, 15, 17, 6, 
2019/11/17, 36, 25, 17, 12, 
2019/11/18, 38, 20, 15, 7, 
2019/11/19, 45, 22, 12, 7, 
2019/11/20, 37, 16, 18, 6, 
2019/11/21, 29, 25, 16, 7, 
2019/11/22, 39, 24, 15, 7, 
2019/11/23, 41, 35, 11, 8, 
2019/11/24, 48, 38, 9, 13, 
2019/11/25, 49, 29, 16, 8, 
2019/11/26, 46, 12, 12, 8, 
2019/11/27, 32, 15, 5, 8, 
2019/11/28, 42, 14, 13, 7, 
2019/11/29, 37, 7, 25, 9, 
2019/11/30, 18, 5, 26, 8, 
2019/12/1, 14, 6, 23, 13, 
2019/12/2, 16, 7, 25, 13, 
2019/12/3, 17, 4, 25, 10, 
2019/12/4, 15, 10, 25, 5, 
2019/12/5, 24, 6, 26, 6, 
2019/12/6, 19, 4, 21, 6, 
2019/12/7, 17, 4, 27, 5, 1
2019/12/8, 15, 9, 31, 5, 
2019/12/9, 23, 11, 21, 18, 
2019/12/10, 25, 12, 23, 7, 
2019/12/11, 20, 13, 20, 6, 
2019/12/12, 30, 19, 16, 7, 
2019/12/13, 47, 14, 20, 4, 
2019/12/14, 36, 7, 14, 4, 
2019/12/15, 22, 13, 25, 13, 
2019/12/16, 21, 12, 26, 11, 
2019/12/17, 19, 14, 22, 8, 1
2019/12/18, 25, 9, 23, 10, 
2019/12/19, 19, 22, 20, 9, 
2019/12/20, 31, 29, 13, 7, 
2019/12/21, 42, 15, 11, 7, 
2019/12/22, 46, 39, 17, 21, 
2019/12/23, 33, 11, 16, 13, 
2019/12/24, 23, 5, 16, 6, 
2019/12/25, 17, 13, 15, 6, 
2019/12/26, 18, 18, 22, 8, 
2019/12/27, 28, 31, 26, 14, 
2019/12/28, 29, , , , 
2019/7/1, 36, 12, 26, 7, 
2019/7/2, 22, 12, 23, 6, 
2019/7/3, 20, 9, 25, 5, 
2019/7/4, 17, 10, 27, 8, 
