date, pm25, o3, no2
2019/12/26, 21, 24, 3
2019/12/27, 23, 26, 2
2019/12/28, 16, , 
2019/7/1, 22, 24, 3
2019/7/2, 14, 38, 4
2019/7/3, 16, 36, 5
2019/7/4, 32, 39, 4
2019/7/5, 37, 42, 4
2019/7/6, 46, 46, 4
2019/7/7, 40, 44, 2
2019/7/8, 34, 41, 3
2019/7/9, 27, 30, 4
2019/7/10, 43, 31, 
2019/7/11, 34, 33, 
2019/7/12, 30, 33, 1
2019/7/13, 31, 20, 1
2019/7/14, 51, 13, 2
2019/7/15, 46, 19, 2
2019/7/16, 47, 36, 4
2019/7/17, 50, 23, 5
2019/7/18, 53, 27, 4
2019/7/19, 40, 22, 7
2019/7/20, 39, 22, 5
2019/7/21, 37, 26, 4
2019/7/22, 33, 32, 3
2019/7/23, 45, 38, 
2019/7/24, 31, 39, 1
2019/7/25, 44, 41, 1
2019/7/26, 38, 29, 4
2019/7/27, 36, 32, 5
2019/7/28, 34, 37, 6
2019/7/29, 35, 23, 9
2019/7/30, 130, 40, 6
2019/7/31, 34, 48, 3
2019/8/1, 38, 39, 3
2019/8/2, 30, 41, 7
2019/8/3, 34, 31, 5
2019/8/4, 18, 32, 5
2019/8/5, 22, 32, 4
2019/8/6, 17, 22, 4
2019/8/7, 30, 23, 3
2019/8/8, 44, 25, 3
2019/8/9, 51, 27, 4
2019/8/10, 37, 30, 2
2019/8/11, 34, 40, 4
2019/8/12, 37, 31, 4
2019/8/13, 38, 33, 3
2019/8/14, 35, 38, 2
2019/8/15, 29, 39, 2
2019/8/16, 49, 41, 5
2019/8/17, 53, 17, 4
2019/8/19, 24, 31, 4
2019/8/20, 32, 26, 6
2019/8/21, 57, 25, 8
2019/8/22, 42, 24, 6
2019/8/23, 11, 23, 7
2019/8/24, 16, 19, 4
2019/8/25, 17, 18, 5
2019/8/26, 26, 25, 4
2019/8/27, 27, 29, 3
2019/8/28, 33, 44, 1
2019/8/29, 35, 46, 7
2019/8/30, 44, 44, 6
2019/8/31, 42, 24, 1
2019/9/1, 26, 18, 1
2019/9/2, 27, 35, 2
2019/9/3, 27, 44, 4
2019/9/4, 47, 40, 3
2019/9/5, 50, 46, 2
2019/9/6, 57, 44, 4
2019/9/7, 76, 51, 4
2019/9/9, 63, 37, 7
2019/9/10, 40, 31, 4
2019/9/11, 33, 38, 5
2019/9/12, 41, 49, 4
2019/9/13, 54, 35, 3
2019/9/14, 32, 32, 2
2019/9/15, 31, 24, 3
2019/9/16, 22, 27, 5
2019/9/17, 25, 30, 6
2019/9/18, 25, 36, 5
2019/9/19, 31, 34, 3
2019/9/20, 30, 27, 2
2019/9/21, 25, 31, 6
2019/9/22, 22, 32, 6
2019/9/23, 26, 49, 6
2019/9/24, 34, 57, 5
2019/9/25, 114, 47, 5
2019/9/26, 41, 35, 9
2019/9/27, 42, 38, 4
2019/9/28, 38, 27, 3
2019/9/29, 26, 33, 5
2019/9/30, 24, 32, 5
2019/4/1, 10, 43, 2
2019/4/2, 9, 42, 7
2019/4/3, 17, 39, 7
2019/4/4, 12, 27, 8
2019/4/5, 10, 24, 5
2019/4/6, 21, 24, 4
2019/4/7, 9, 40, 3
2019/4/8, 8, 33, 1
2019/4/9, 7, 45, 4
2019/4/10, 15, 43, 6
2019/4/11, 14, 36, 8
2019/4/12, 13, 26, 2
2019/4/13, 19, 36, 2
2019/4/14, 9, 53, 7
2019/4/15, 9, 48, 10
2019/4/16, 11, 44, 6
2019/4/17, 11, 36, 3
2019/4/18, 14, 38, 1
2019/4/19, 5, 39, 4
2019/4/20, 7, 46, 8
2019/4/21, 14, 46, 12
2019/4/22, 9, 42, 11
2019/4/23, 9, 34, 6
2019/4/24, 11, 34, 6
2019/4/25, 13, 42, 1
2019/4/26, 11, 46, 4
2019/4/27, 14, 51, 7
2019/4/28, 16, 38, 8
2019/4/29, 15, 41, 8
2019/4/30, 18, 27, 4
2019/5/1, 15, 32, 5
2019/5/2, 15, 28, 6
2019/5/3, 15, 38, 5
2019/5/4, 13, 32, 
2019/5/5, 8, 36, 6
2019/5/6, 17, 40, 9
2019/5/7, 21, 33, 4
2019/5/8, 15, 38, 3
2019/5/9, 19, 31, 5
2019/5/10, 21, 27, 3
2019/5/11, 24, 39, 3
2019/5/12, 16, 33, 
2019/5/13, 8, 41, 2
2019/5/14, 10, 47, 7
2019/5/15, 21, 46, 7
2019/5/16, 18, 47, 12
2019/5/17, 25, 30, 4
2019/5/18, 17, 34, 5
2019/5/19, 15, 22, 6
2019/5/20, 22, 26, 2
2019/5/21, 16, 26, 3
2019/5/22, 18, 35, 5
2019/5/23, 21, 36, 5
2019/5/24, 22, 39, 4
2019/5/25, 21, 42, 3
2019/5/26, 22, 40, 4
2019/5/27, 21, 31, 4
2019/5/28, 20, 36, 4
2019/5/29, 23, 39, 5
2019/5/30, 26, 59, 6
2019/5/31, 29, 50, 4
2019/6/1, 37, 40, 4
2019/6/2, 32, 48, 3
2019/6/3, 41, 50, 4
2019/6/4, 32, 15, 
2019/6/5, 25, 23, 3
2019/6/6, 28, 33, 3
2019/6/7, 34, 54, 3
2019/6/8, 26, 34, 
2019/6/9, 24, 38, 
2019/6/10, 26, 41, 1
2019/6/11, 14, 48, 1
2019/6/12, 22, 51, 2
2019/6/13, 19, 35, 2
2019/6/14, 18, 18, 
2019/6/15, 12, 21, 
2019/6/16, 21, 17, 5
2019/6/17, 11, 32, 4
2019/6/18, 9, 43, 3
2019/6/19, 9, 17, 2
2019/6/20, 25, 18, 3
2019/6/21, 40, 20, 2
2019/6/22, 40, 16, 2
2019/6/23, 43, 41, 5
2019/6/24, 24, 23, 4
2019/6/25, 43, 29, 5
2019/6/26, 41, 39, 2
2019/6/27, 28, 37, 4
2019/6/28, 26, 41, 2
2019/6/29, 20, 51, 4
2019/6/30, 24, 43, 3
2019/1/1, 50, 10, 5
2019/1/2, 33, 14, 4
2019/1/3, 13, 26, 3
2019/1/4, 21, 28, 7
2019/1/5, 35, 37, 12
2019/1/6, 43, 20, 21
2019/1/7, 36, 26, 11
2019/1/8, 27, 32, 1
2019/1/9, 16, 31, 1
2019/1/10, 20, 29, 3
2019/1/11, 29, 26, 6
2019/1/12, 32, 20, 1
2019/1/13, 21, 19, 1
2019/1/14, 35, 22, 2
2019/1/15, 29, 24, 8
2019/1/16, 39, 17, 17
2019/1/17, 37, 28, 6
2019/1/18, 31, 27, 3
2019/1/19, 21, 22, 1
2019/1/20, 29, 32, 
2019/1/21, 23, 31, 12
2019/1/22, 25, 29, 5
2019/1/23, 24, 28, 1
2019/1/24, 27, 31, 7
2019/1/25, 31, 30, 16
2019/1/26, 40, 30, 11
2019/1/27, 36, 38, 16
2019/1/28, 42, 382, 6
2019/1/29, 94, 30, 5
2019/1/30, 3, 32, 3
2019/1/31, 6, 30, 3
2019/2/1, 15, 26, 4
2019/2/2, 23, 21, 6
2019/2/3, 14, 17, 8
2019/2/4, 9, 18, 7
2019/2/5, 12, 19, 5
2019/2/6, 13, 24, 4
2019/2/7, 13, 30, 1
2019/2/8, 5, 29, 1
2019/2/9, 6, 26, 2
2019/2/10, 15, 24, 5
2019/2/11, 7, 30, 2
2019/2/12, 7, 32, 8
2019/2/13, 5, 35, 13
2019/2/14, 6, 29, 7
2019/2/15, 9, 30, 3
2019/2/16, 16, 27, 4
2019/2/17, 12, 27, 1
2019/2/18, 4, 26, 2
2019/2/19, 10, 15, 2
2019/2/20, 16, 18, 3
2019/2/21, 13, 22, 3
2019/2/22, 14, 20, 2
2019/2/23, 12, 35, 1
2019/2/24, 5, 35, 2
2019/2/25, 4, 31, 4
2019/2/26, 21, 32, 7
2019/2/27, 7, 18, 7
2019/2/28, 9, 17, 9
2019/3/1, 14, 20, 6
2019/3/2, 15, 18, 3
2019/3/3, 10, 32, 1
2019/3/4, 13, 35, 1
2019/3/5, 5, 41, 5
2019/3/6, 7, 37, 17
2019/3/7, 10, 33, 7
2019/3/8, 7, 27, 5
2019/3/9, 10, 30, 6
2019/3/10, 20, 29, 6
2019/3/11, 16, 34, 3
2019/3/12, 8, 22, 5
2019/3/13, 13, 23, 3
2019/3/14, 21, 33, 1
2019/3/15, 12, 35, 1
2019/3/16, 6, 38, 1
2019/3/17, 8, 37, 2
2019/3/18, 16, 42, 3
2019/3/19, 18, 51, 11
2019/3/20, 25, 46, 3
2019/3/21, 18, 46, 5
2019/3/22, 15, 55, 10
2019/3/23, 25, 44, 8
2019/3/24, 16, 39, 8
2019/3/25, 14, 40, 1
2019/3/26, 12, 43, 4
2019/3/27, 11, 44, 12
2019/3/28, 15, 38, 12
2019/3/29, 12, 35, 5
2019/3/30, 10, 29, 1
2019/3/31, 5, 36, 1
2018/10/1, 43, 32, 3
2018/10/2, 69, 25, 3
2018/10/3, 56, 28, 
2018/10/4, 36, 34, 5
2018/10/5, 43, 24, 7
2018/10/6, 37, 29, 3
2018/10/7, 36, 25, 2
2018/10/8, 34, 22, 1
2018/10/9, 34, 24, 
2018/10/10, 34, 30, 1
2018/10/11, 31, 40, 4
2018/10/12, 38, 44, 12
2018/10/13, 51, 39, 5
2018/10/14, 36, 24, 4
2018/10/15, 38, 19, 2
2018/10/16, 31, 14, 1
2018/10/17, 47, 31, 2
2018/10/18, 28, 44, 5
2018/10/19, 56, 28, 7
2018/10/20, 56, 33, 2
2018/10/21, 164, 35, 2
2018/10/22, 53, 25, 2
2018/10/23, 37, 37, 2
2018/10/24, 49, 27, 3
2018/10/25, 27, 31, 1
2018/10/26, 27, 32, 3
2018/10/27, 31, 46, 8
2018/10/28, 47, 51, 7
2018/10/29, 50, 51, 10
2018/10/30, 49, 39, 5
2018/10/31, 43, 28, 3
2018/11/1, 33, 30, 2
2018/11/2, 28, 40, 13
2018/11/3, 54, 32, 3
2018/11/4, 25, 24, 4
2018/11/5, 31, 16, 6
2018/11/6, 28, 13, 6
2018/11/7, 33, 9, 3
2018/11/8, 65, 15, 2
2018/11/9, 22, 26, 1
2018/11/10, 27, 24, 2
2018/11/11, 36, 14, 4
2018/11/12, 37, 14, 1
2018/11/13, 25, 20, 1
2018/11/14, 32, 29, 4
2018/11/15, 31, 34, 15
2018/11/16, 43, 32, 15
2018/11/17, 49, 33, 15
2018/11/18, 49, 33, 15
2018/11/19, 41, 22, 2
2018/11/20, 35, 27, 3
2018/11/21, 35, 29, 6
2018/11/22, 42, 24, 6
2018/11/23, 38, 27, 4
2018/11/24, 41, 24, 6
2018/11/25, 43, 26, 1
2018/11/26, 23, 26, 4
2018/11/27, 22, 24, 20
2018/11/28, 42, 26, 13
2018/11/29, 27, 32, 5
2018/11/30, 24, 22, 4
2018/12/1, 44, 30, 19
2018/12/2, 47, 27, 4
2018/12/3, 33, 26, 1
2018/12/4, 21, 27, 1
2018/12/5, 29, 29, 4
2018/12/6, 33, 34, 6
2018/12/7, 23, 26, 3
2018/12/8, 29, 21, 1
2018/12/9, 16, 32, 1
2018/12/10, 27, 32, 8
2018/12/11, 32, 18, 18
2018/12/12, 34, 22, 12
2018/12/13, 19, 22, 4
2018/12/14, 17, 10, 3
2018/12/15, 27, 18, 1
2018/12/16, 21, 19, 6
2018/12/17, 34, 23, 12
2018/12/18, 55, 20, 11
2018/12/19, 30, 22, 2
2018/12/20, 23, 28, 4
2018/12/21, 25, 33, 15
2018/12/22, 37, 31, 7
2018/12/23, 33, 25, 3
2018/12/24, 37, 25, 6
2018/12/25, 43, 30, 3
2018/12/26, 37, 31, 3
2018/12/27, 37, 30, 1
2018/12/28, 25, 16, 1
2018/12/29, 29, 13, 2
2018/12/30, 26, , 
2018/7/1, 52, 30, 2
2018/7/2, 65, 27, 3
2018/7/3, 64, 30, 4
2018/7/4, 58, 33, 2
2018/7/5, 46, 34, 2
2018/7/6, 36, 36, 3
2018/7/7, 29, 22, 2
2018/7/8, 33, 20, 7
2018/7/9, 55, 30, 4
2018/7/10, 55, 30, 4
2018/7/11, 63, 40, 4
2018/7/12, 59, 50, 9
2018/7/13, 58, 38, 3
2018/7/14, 48, 38, 3
2018/7/15, 44, 36, 3
2018/7/16, 71, 29, 6
2018/7/17, 96, 26, 3
2018/7/18, 73, 41, 5
2018/7/19, 70, 40, 3
2018/7/20, 68, 43, 4
2018/7/21, 73, 31, 3
2018/7/22, 64, 46, 3
2018/7/23, 81, 35, 1
2018/7/24, 47, 40, 1
2018/7/25, 65, 39, 5
2018/7/26, 71, 56, 3
2018/7/27, 63, 53, 4
2018/7/28, 64, 44, 3
2018/7/29, 55, 35, 6
2018/7/30, 55, 30, 6
2018/7/31, 51, 38, 3
2018/8/1, 40, 36, 2
2018/8/2, 35, 35, 6
2018/8/3, 33, 28, 7
2018/8/4, 36, 22, 3
2018/8/5, 41, 26, 6
2018/8/6, 43, 12, 8
2018/8/7, 38, 35, 8
2018/8/8, 40, 21, 6
2018/8/9, 27, 14, 4
2018/8/10, 34, 23, 4
2018/8/11, 50, 36, 3
2018/8/12, 80, 27, 1
2018/8/13, 81, 31, 5
2018/8/14, 96, 40, 6
2018/8/15, 79, 35, 8
2018/8/16, 65, 24, 6
2018/8/17, 40, 22, 6
2018/8/18, 32, 21, 6
2018/8/19, 35, 18, 6
2018/8/20, 34, 33, 3
2018/8/21, 41, 37, 2
2018/8/22, 49, 40, 1
2018/8/23, 64, 52, 5
2018/8/24, 79, 37, 4
2018/8/25, 80, 28, 3
2018/8/26, 250, 27, 7
2018/8/27, 24, 21, 7
2018/8/28, 30, 25, 6
2018/8/29, 29, 27, 4
2018/8/30, 24, 25, 2
2018/8/31, 21, 24, 4
2018/9/1, 22, 23, 4
2018/9/2, 27, 23, 2
2018/9/3, 31, 24, 1
2018/9/4, 26, 41, 3
2018/9/5, 30, 17, 6
2018/9/6, 34, 24, 5
2018/9/7, 32, 32, 2
2018/9/8, 30, 32, 4
2018/9/9, 34, 27, 7
2018/9/10, 32, 21, 8
2018/9/11, 37, 26, 2
2018/9/12, 33, 30, 3
2018/9/13, 33, 31, 6
2018/9/14, 36, 34, 2
2018/9/15, 49, 28, 2
2018/9/16, 52, 30, 5
2018/9/17, 54, 50, 7
2018/9/18, 57, 38, 11
2018/9/19, 67, 40, 10
2018/9/20, 53, 20, 8
2018/9/21, 35, 29, 7
2018/9/22, 33, 30, 7
2018/9/23, 29, 27, 6
2018/9/24, 30, 21, 7
2018/9/25, 30, 21, 5
2018/9/26, 37, 18, 8
2018/9/27, 34, 32, 5
2018/9/28, 44, 21, 1
2018/9/29, 48, 23, 2
2018/9/30, 47, 21, 2
2018/4/1, 31, 35, 7
2018/4/2, 38, 23, 4
2018/4/3, 40, 37, 2
2018/4/4, 27, 36, 1
2018/4/5, 29, 37, 7
2018/4/6, 34, 33, 3
2018/4/7, 24, 22, 1
2018/4/8, 35, 26, 1
2018/4/9, 35, 40, 1
2018/4/10, 32, 47, 1
2018/4/11, 47, 45, 11
2018/4/12, 40, 38, 3
2018/4/13, 39, 41, 1
2018/4/14, 41, 39, 1
2018/4/15, 43, 42, 2
2018/4/16, 34, 48, 7
2018/4/17, 36, 43, 4
2018/4/18, 35, 43, 1
2018/4/19, 33, 40, 2
2018/4/20, 30, 44, 7
2018/4/21, 51, 39, 2
2018/4/22, 39, 45, 2
2018/4/23, 36, 42, 2
2018/4/24, 37, 40, 3
2018/4/25, 34, 36, 1
2018/4/26, 30, 42, 1
2018/4/27, 40, 56, 2
2018/4/28, 48, 46, 4
2018/4/29, 52, 48, 8
2018/4/30, 44, 45, 6
2018/5/1, 54, 48, 5
2018/5/2, 47, 42, 4
2018/5/3, 45, 49, 6
2018/5/4, 49, 30, 7
2018/5/5, 43, 41, 
2018/5/6, 36, 47, 2
2018/5/7, 49, 51, 5
2018/5/8, 53, 60, 7
2018/5/9, 58, 54, 10
2018/5/10, 54, 30, 15
2018/5/11, 58, , 
2018/5/13, 55, 46, 4
2018/5/14, 61, , 
2018/5/18, 48, 41, 9
2018/5/19, 53, 42, 4
2018/5/20, 46, 32, 7
2018/5/21, 36, 44, 5
2018/5/22, 41, 35, 5
2018/5/23, 37, 29, 4
2018/5/24, 38, 26, 7
2018/5/25, 32, 35, 8
2018/5/26, 33, 27, 
2018/5/27, 29, 24, 
2018/5/28, 38, 45, 3
2018/5/29, 47, 28, 3
2018/5/30, 35, 27, 5
2018/5/31, 35, 23, 4
2018/6/1, 54, 29, 2
2018/6/2, 48, 38, 3
2018/6/3, 50, 37, 3
2018/6/4, 59, 29, 7
2018/6/5, 45, 38, 2
2018/6/6, 38, 45, 10
2018/6/7, 57, 63, 4
2018/6/8, 60, 60, 5
2018/6/9, 51, 24, 5
2018/6/10, 46, 16, 7
2018/6/11, 45, 21, 5
2018/6/12, 40, 31, 7
2018/6/13, 33, 27, 7
2018/6/14, 37, 25, 5
2018/6/15, 34, 23, 5
2018/6/16, 39, 23, 2
2018/6/17, 70, 17, 3
2018/6/18, 65, 22, 3
2018/6/19, 60, 22, 4
2018/6/20, 45, 19, 3
2018/6/21, 71, 18, 1
2018/6/22, 63, 18, 2
2018/6/23, 37, 17, 2
2018/6/24, 32, 33, 4
2018/6/25, 49, 28, 5
2018/6/26, 50, 31, 4
2018/6/27, 36, 30, 2
2018/6/28, 42, 36, 3
2018/6/29, 59, 36, 3
2018/6/30, 60, 34, 2
2018/1/1, 23, 25, 2
2018/1/2, 29, 29, 1
2018/1/3, 23, 30, 2
2018/1/4, 30, 27, 9
2018/1/5, 37, 29, 12
2018/1/6, 40, 33, 6
2018/1/7, 32, 26, 4
2018/1/8, 15, 15, 1
2018/1/9, 22, 22, 4
2018/1/10, 27, 26, 8
2018/1/11, 23, 26, 1
2018/1/12, 19, 25, 
2018/1/13, 26, 25, 7
2018/1/14, 35, 27, 15
2018/1/15, 37, 26, 7
2018/1/16, 31, 29, 1
2018/1/17, 28, 28, 7
2018/1/18, 33, 25, 19
2018/1/19, 37, 29, 13
2018/1/20, 25, 32, 10
2018/1/21, 30, 28, 6
2018/1/22, 34, 32, 1
2018/1/23, 19, 27, 6
2018/1/24, 29, 29, 5
2018/1/25, 34, 29, 6
2018/1/26, 42, 25, 6
2018/1/27, 19, 22, 5
2018/1/28, 14, 32, 3
2018/1/29, 16, 28, 6
2018/1/30, 38, 29, 15
2018/1/31, 44, 30, 11
2018/2/1, 36, 28, 1
2018/2/2, 22, 27, 3
2018/2/3, 23, 25, 1
2018/2/4, 37, 27, 4
2018/2/5, 50, 23, 5
2018/2/6, 32, 18, 3
2018/2/7, 23, 26, 2
2018/2/8, 28, 27, 4
2018/2/9, 33, 17, 3
2018/2/10, 30, 16, 3
2018/2/11, 32, 11, 1
2018/2/12, 29, 21, 2
2018/2/13, 26, 23, 4
2018/2/14, 31, 24, 6
2018/2/15, 29, 24, 2
2018/2/16, 35, 23, 3
2018/2/17, 39, 25, 5
2018/2/18, 41, 25, 8
2018/2/19, 34, 22, 5
2018/2/20, 23, 21, 5
2018/2/21, 36, 20, 5
2018/2/22, 40, 20, 5
2018/2/23, 30, 23, 4
2018/2/24, 32, 30, 3
2018/2/25, 25, 29, 1
2018/2/26, 20, 25, 4
2018/2/27, 28, 25, 5
2018/2/28, 30, 28, 1
2018/3/1, 32, 40, 1
2018/3/2, 34, 39, 6
2018/3/3, 40, 40, 7
2018/3/4, 45, 37, 8
2018/3/5, 42, 36, 4
2018/3/6, 22, 36, 1
2018/3/7, 30, 36, 1
2018/3/8, 37, 20, 20
2018/3/9, 45, , 
2018/3/12, 36, 38, 1
2018/3/13, 38, 43, 2
2018/3/14, 39, 47, 5
2018/3/15, 44, 32, 8
2018/3/16, 44, 30, 7
2018/3/17, 38, 25, 5
2018/3/18, 49, 26, 4
2018/3/19, 56, 36, 2
2018/3/20, 36, 36, 2
2018/3/21, 39, 40, 3
2018/3/22, 31, 44, 12
2018/3/23, 42, 41, 5
2018/3/24, 35, 37, 4
2018/3/25, 44, 36, 7
2018/3/26, 51, 39, 2
2018/3/27, 53, 34, 3
2018/3/28, 45, 33, 3
2018/3/29, 36, 32, 2
2018/3/30, 27, 39, 2
2018/3/31, 29, 44, 6
2017/10/1, 45, 24, 3
2017/10/2, 32, 32, 1
2017/10/3, 35, 27, 2
2017/10/4, 34, 34, 2
2017/10/5, 40, 27, 1
2017/10/6, 39, 20, 
2017/10/7, 26, 33, 4
2017/10/8, 36, 20, 7
2017/10/9, 32, 22, 8
2017/10/10, 45, 30, 5
2017/10/11, 45, 31, 1
2017/10/12, 57, 40, 3
2017/10/13, 54, 26, 2
2017/10/14, 35, 20, 5
2017/10/15, 25, 27, 1
2017/10/16, 18, 32, 3
2017/10/17, 31, 35, 4
2017/10/18, 34, 33, 3
2017/10/19, 42, 31, 2
2017/10/20, 42, 27, 4
2017/10/21, 33, 31, 2
2017/10/22, 23, 30, 1
2017/10/23, 18, 31, 5
2017/10/24, 28, 33, 2
2017/10/25, 25, 38, 12
2017/10/26, 46, 34, 13
2017/10/27, 39, 26, 1
2017/10/28, 23, 32, 3
2017/10/29, 31, 36, 10
2017/10/30, 33, 39, 14
2017/10/31, 33, 31, 6
2017/11/1, 28, 31, 6
2017/11/2, 29, 33, 10
2017/11/3, 35, 36, 10
2017/11/4, 36, 29, 8
2017/11/5, 30, 30, 8
2017/11/6, 30, 29, 9
2017/11/7, 38, 9, 3
2017/11/8, 44, 21, 1
2017/11/9, 22, 33, 1
2017/11/10, 30, 32, 2
2017/11/11, 35, 25, 1
2017/11/12, 36, 28, 1
2017/11/13, 50, 33, 4
2017/11/14, 49, 31, 6
2017/11/15, 49, 34, 16
2017/11/16, 43, 39, 13
2017/11/17, 51, 30, 3
2017/11/18, 28, 32, 
2017/11/19, 15, 32, 4
2017/11/20, 29, 29, 6
2017/11/21, 35, 36, 
2017/11/22, 43, 31, 1
2017/11/23, 30, 30, 2
2017/11/24, 26, 38, 18
2017/11/25, 55, 33, 3
2017/11/26, 47, 32, 8
2017/11/27, 23, 34, 9
2017/11/28, 42, 34, 6
2017/11/29, 58, 23, 8
2017/11/30, 49, 33, 7
2017/12/1, 55, 24, 5
2017/12/2, 52, 32, 8
2017/12/3, 58, 12, 12
2017/12/4, 40, 3, 5
2017/12/5, 24, 24, 
2017/12/6, 18, 25, 1
2017/12/7, 19, 25, 
2017/12/8, 18, 26, 8
2017/12/9, 35, 27, 15
2017/12/10, 46, 31, 14
2017/12/11, 35, 30, 3
2017/12/12, 26, 30, 9
2017/12/13, 34, 25, 25
2017/12/14, 54, 19, 4
2017/12/15, 42, 19, 3
2017/12/16, 35, 22, 8
2017/12/17, 26, 13, 4
2017/12/18, 16, 10, 7
2017/12/19, 24, 24, 6
2017/12/20, 25, 23, 13
2017/12/21, 47, 18, 6
2017/12/22, 32, 14, 2
2017/12/23, 21, 24, 2
2017/12/24, 28, 26, 5
2017/12/25, 27, 21, 2
2017/12/26, 29, 21, 1
2017/12/27, 25, 15, 2
2017/12/28, 31, 23, 7
2017/12/29, 33, 25, 14
2017/12/30, 40, 20, 1
2017/12/31, 27, 27, 1
2017/7/1, 90, 29, 3
2017/7/2, 90, 31, 2
2017/7/3, 34, 31, 3
2017/7/4, 48, 25, 4
2017/7/5, 38, 23, 7
2017/7/6, 37, 25, 6
2017/7/7, 33, 27, 6
2017/7/8, 35, 37, 3
2017/7/9, 43, 41, 6
2017/7/10, 37, 27, 9
2017/7/11, 31, 22, 8
2017/7/12, 34, 24, 7
2017/7/13, 29, 30, 5
2017/7/14, 33, 32, 3
2017/7/15, 35, 26, 4
2017/7/16, 38, 25, 6
2017/7/17, 32, 36, 6
2017/7/18, 27, 39, 4
2017/7/19, 35, 41, 4
2017/7/20, 50, 40, 4
2017/7/21, 55, 40, 8
2017/7/22, 47, 21, 5
2017/7/23, 24, 21, 4
2017/7/24, 58, 28, 5
2017/7/25, 77, 29, 8
2017/7/26, 75, 34, 4
2017/7/27, 75, 38, 5
2017/7/28, 73, 26, 2
2017/7/29, 52, 35, 1
2017/7/30, 39, 34, 3
2017/7/31, 49, 41, 3
2017/8/1, 34, 38, 5
2017/8/2, 49, 32, 4
2017/8/3, 46, 32, 5
2017/8/4, 43, 31, 8
2017/8/5, 45, 17, 4
2017/8/6, 60, 19, 4
2017/8/7, 63, 27, 3
2017/8/8, 55, 18, 7
2017/8/9, 62, 13, 9
2017/8/10, 51, 20, 8
2017/8/11, 59, 34, 6
2017/8/12, 41, 34, 6
2017/8/13, 45, 22, 6
2017/8/14, 43, 16, 8
2017/8/15, 33, 18, 7
2017/8/16, 50, 23, 8
2017/8/17, 55, 33, 4
2017/8/18, 50, 30, 4
2017/8/19, 47, 38, 3
2017/8/20, 49, 33, 5
2017/8/21, 53, 29, 6
2017/8/22, 45, 34, 3
2017/8/23, 39, 38, 2
2017/8/24, 54, 40, 2
2017/8/25, 50, 38, 2
2017/8/26, 63, 26, 4
2017/8/27, 49, 25, 2
2017/8/28, 59, 20, 4
2017/8/29, 38, 27, 3
2017/8/30, 36, 40, 2
2017/8/31, 53, 36, 4
2017/9/1, 48, 36, 5
2017/9/2, 43, 37, 3
2017/9/3, 51, 41, 9
2017/9/4, 54, 40, 4
2017/9/5, 44, , 
2017/9/10, 45, 36, 1
2017/9/11, 43, 45, 2
2017/9/12, 70, 49, 7
2017/9/13, 76, 69, 11
