date, pm25
2020/1/2, 14
2020/1/3, 24
2020/1/4, 36
2020/1/5, 16
2020/1/6, 12
2020/1/7, 18
2020/1/8, 14
2020/1/9, 17
2020/1/10, 31
2020/1/11, 14
2020/1/12, 8
2020/1/13, 16
2020/1/14, 34
2020/1/15, 39
2020/1/16, 32
2019/10/1, 54
2019/10/2, 48
2019/10/3, 39
2019/10/4, 21
2019/10/5, 29
2019/10/6, 39
2019/10/7, 29
2019/10/10, 30
2019/10/11, 20
2019/10/12, 11
2019/10/13, 19
2019/10/14, 28
2019/10/15, 19
2019/10/16, 22
2019/10/17, 9
2019/10/18, 17
2019/10/19, 20
2019/10/20, 32
2019/10/21, 16
2019/10/22, 10
2019/10/23, 8
2019/10/24, 14
2019/10/25, 23
2019/10/26, 31
2019/10/27, 30
2019/10/28, 23
2019/10/29, 23
2019/10/30, 14
2019/10/31, 11
2019/11/1, 19
2019/11/2, 16
2019/11/3, 13
2019/11/4, 15
2019/11/5, 19
2019/11/6, 25
2019/11/7, 17
2019/11/8, 14
2019/11/9, 30
2019/11/10, 33
2019/11/11, 39
2019/11/12, 5
2019/11/13, 27
2019/11/14, 33
2019/11/15, 46
2019/11/16, 50
2019/11/17, 35
2019/11/18, 66
2019/12/1, 5
2019/12/2, 8
2019/12/3, 15
2019/12/4, 8
2019/12/5, 13
2019/12/6, 21
2019/12/7, 17
2019/12/8, 34
2019/12/9, 24
2019/12/10, 13
2019/12/11, 23
2019/12/12, 34
2019/12/13, 26
2019/12/14, 39
2019/12/15, 30
2019/12/16, 39
2019/12/17, 37
2019/12/18, 42
2019/12/19, 34
2019/12/20, 50
2019/12/21, 33
2019/12/22, 50
2019/12/23, 25
2019/12/24, 29
2019/12/25, 32
2019/12/26, 26
2019/12/27, 45
2019/12/28, 56
2019/7/1, 24
2019/7/2, 51
2019/7/3, 48
2019/7/4, 42
2019/7/5, 49
2019/7/6, 53
2019/7/7, 44
2019/7/8, 60
2019/7/9, 50
2019/7/10, 58
2019/7/11, 30
2019/7/12, 27
2019/7/13, 42
2019/7/14, 47
2019/7/15, 48
2019/7/16, 32
2019/7/17, 23
2019/7/18, 36
2019/7/19, 59
2019/7/20, 55
2019/7/21, 51
2019/7/22, 24
2019/7/23, 24
2019/7/24, 32
2019/7/25, 31
2019/7/26, 37
2019/7/27, 48
2019/7/28, 56
2019/7/29, 46
2019/7/30, 32
2019/7/31, 24
2019/8/1, 29
2019/8/2, 38
2019/8/3, 31
2019/8/4, 38
2019/8/5, 42
2019/8/7, 36
2019/8/8, 40
2019/8/9, 32
2019/8/10, 35
2019/8/11, 30
2019/8/12, 47
2019/8/13, 36
2019/8/14, 39
2019/8/15, 29
2019/8/16, 36
2019/8/17, 41
2019/8/18, 52
2019/8/19, 41
2019/8/20, 36
2019/8/21, 37
2019/8/22, 30
2019/8/23, 27
2019/8/24, 23
2019/8/25, 31
2019/8/26, 20
2019/8/27, 18
2019/8/28, 26
2019/8/29, 28
2019/8/30, 41
2019/8/31, 30
2019/9/1, 40
2019/9/2, 38
2019/9/3, 37
2019/9/4, 36
2019/9/5, 21
2019/9/6, 32
2019/9/7, 24
2019/9/8, 25
2019/9/9, 34
2019/9/10, 43
2019/9/11, 58
2019/9/12, 64
2019/9/13, 53
2019/9/14, 18
2019/9/15, 23
2019/9/16, 47
2019/9/17, 41
2019/9/18, 39
2019/9/19, 37
2019/9/20, 58
2019/9/21, 53
2019/9/22, 38
2019/9/23, 25
2019/9/24, 24
2019/9/25, 31
2019/9/26, 31
2019/9/27, 34
2019/9/28, 52
2019/9/29, 35
2019/9/30, 53
2019/4/1, 16
2019/4/2, 20
2019/4/3, 36
2019/4/4, 29
2019/4/5, 36
2019/4/6, 41
2019/4/7, 35
2019/4/8, 19
2019/4/9, 24
2019/4/10, 24
2019/4/11, 23
2019/4/12, 18
2019/4/13, 27
2019/4/14, 16
2019/4/15, 10
2019/4/16, 18
2019/4/17, 28
2019/4/18, 29
2019/4/19, 8
2019/4/20, 12
2019/4/21, 10
2019/4/22, 18
2019/4/23, 25
2019/4/24, 16
2019/4/25, 31
2019/4/26, 21
2019/4/27, 12
2019/4/28, 14
2019/4/29, 24
2019/4/30, 32
2019/5/1, 33
2019/5/2, 12
2019/5/3, 20
2019/5/8, 25
2019/5/9, 32
2019/5/10, 15
2019/5/11, 18
2019/5/12, 12
2019/5/13, 19
2019/5/14, 21
2019/5/15, 35
2019/5/16, 37
2019/5/17, 37
2019/5/18, 51
2019/5/19, 36
2019/5/20, 12
2019/5/21, 13
2019/5/22, 32
2019/5/23, 40
2019/5/24, 35
2019/5/25, 41
2019/5/26, 39
2019/5/27, 34
2019/5/28, 52
2019/5/29, 32
2019/5/30, 23
2019/5/31, 15
2019/6/1, 24
2019/6/2, 47
2019/6/3, 16
2019/6/4, 34
2019/6/5, 26
2019/6/6, 28
2019/6/7, 34
2019/6/8, 32
2019/6/9, 16
2019/6/10, 22
2019/6/11, 14
2019/6/12, 15
2019/6/13, 8
2019/6/14, 16
2019/6/15, 34
2019/6/16, 18
2019/6/17, 15
2019/6/18, 17
2019/6/19, 27
2019/6/20, 25
2019/6/21, 25
2019/6/22, 27
2019/6/23, 25
2019/6/24, 11
2019/6/27, 32
2019/6/28, 30
2019/6/29, 48
2019/6/30, 48
2019/1/1, 13
2019/1/2, 28
2019/1/3, 31
2019/1/4, 33
2019/1/5, 24
2019/1/6, 40
2019/1/7, 27
2019/1/8, 25
2019/1/9, 13
2019/1/10, 29
2019/1/11, 36
2019/1/12, 42
2019/1/13, 44
2019/1/14, 48
2019/1/15, 60
2019/1/16, 26
2019/1/17, 33
2019/1/18, 37
2019/1/19, 27
2019/1/20, 9
2019/1/21, 38
2019/1/22, 14
2019/1/23, 20
2019/1/24, 34
2019/1/25, 11
2019/1/26, 21
2019/1/27, 33
2019/1/28, 33
2019/1/29, 20
2019/1/30, 10
2019/1/31, 28
2019/2/1, 49
2019/2/2, 57
2019/2/3, 51
2019/2/4, 35
2019/2/5, 17
2019/2/6, 13
2019/2/8, 15
2019/2/9, 21
2019/2/10, 33
2019/2/11, 24
2019/2/12, 17
2019/2/13, 19
2019/2/14, 14
2019/2/15, 32
2019/2/16, 25
2019/2/17, 30
2019/2/18, 29
2019/2/19, 37
2019/2/20, 16
2019/2/21, 28
2019/2/22, 50
2019/2/23, 33
2019/2/24, 15
2019/2/25, 11
2019/2/26, 19
2019/2/27, 42
2019/2/28, 45
2019/3/1, 37
2019/3/2, 50
2019/3/3, 38
2019/3/4, 19
2019/3/5, 24
2019/3/6, 13
2019/3/7, 28
2019/3/8, 47
2019/3/9, 41
2019/3/10, 22
2019/3/11, 18
2019/3/12, 20
2019/3/13, 17
2019/3/14, 28
2019/3/15, 12
2019/3/16, 10
2019/3/17, 19
2019/3/18, 16
2019/3/21, 53
2019/3/22, 21
2019/3/23, 20
2019/3/24, 44
2019/3/25, 39
2019/3/26, 14
2019/3/27, 23
2019/3/28, 36
2019/3/29, 41
2019/3/30, 38
2019/3/31, 13
2018/10/1, 31
2018/10/2, 32
2018/10/3, 28
2018/10/4, 32
2018/10/5, 30
2018/10/6, 41
2018/10/7, 44
2018/10/8, 42
2018/10/9, 28
2018/10/10, 15
2018/10/11, 9
2018/10/12, 9
2018/10/13, 15
2018/10/14, 22
2018/10/15, 20
2018/10/18, 20
2018/10/19, 19
2018/10/20, 21
2018/10/21, 10
2018/10/22, 16
2018/10/23, 16
2018/10/24, 14
2018/10/25, 13
2018/10/26, 24
2018/10/27, 19
2018/10/28, 27
2018/10/29, 11
2018/10/30, 19
2018/10/31, 31
2018/11/1, 12
2018/11/2, 13
2018/11/3, 23
2018/11/4, 12
2018/11/5, 21
2018/11/6, 10
2018/11/7, 12
2018/11/8, 16
2018/11/9, 24
2018/11/10, 20
2018/11/11, 25
2018/11/12, 36
2018/11/13, 43
2018/11/14, 30
2018/11/15, 25
2018/11/16, 45
2018/11/17, 54
2018/11/18, 66
2018/11/19, 40
2018/11/20, 43
2018/11/21, 55
2018/11/22, 62
2018/11/23, 39
2018/11/24, 26
2018/11/25, 24
2018/11/26, 13
2018/11/27, 21
2018/11/28, 25
2018/11/29, 32
2018/11/30, 57
2018/12/1, 23
2018/12/2, 11
2018/12/3, 10
2018/12/4, 14
2018/12/5, 13
2018/12/6, 36
2018/12/7, 46
2018/12/8, 34
2018/12/9, 41
2018/12/10, 64
2018/12/11, 67
2018/12/12, 28
2018/12/13, 36
2018/12/14, 24
2018/12/15, 44
2018/12/16, 21
2018/12/17, 26
2018/12/18, 31
2018/12/19, 35
2018/12/20, 26
2018/12/21, 28
2018/12/22, 33
2018/12/23, 39
2018/12/24, 25
