date, pm25
2020/1/2, 24
2020/1/3, 31
2020/1/4, 36
2020/1/5, 43
2020/1/6, 107
2020/1/7, 173
2020/1/8, 113
2020/1/9, 53
2020/1/10, 68
2020/1/11, 79
2020/1/12, 59
2020/1/13, 47
2020/1/14, 29
2020/1/15, 26
2020/1/16, 61
2019/10/1, 48
2019/10/2, 67
2019/10/3, 99
2019/10/4, 120
2019/10/5, 167
2019/10/7, 120
2019/10/8, 68
2019/10/9, 48
2019/10/10, 57
2019/10/11, 69
2019/10/12, 95
2019/10/13, 51
2019/10/14, 34
2019/10/15, 17
2019/10/16, 25
2019/10/17, 18
2019/10/18, 15
2019/10/19, 26
2019/10/20, 48
2019/10/21, 55
2019/10/22, 39
2019/10/23, 19
2019/10/24, 22
2019/10/25, 47
2019/10/26, 39
2019/10/27, 45
2019/10/28, 33
2019/10/29, 41
2019/10/30, 53
2019/10/31, 49
2019/11/1, 23
2019/11/2, 36
2019/11/3, 83
2019/11/4, 80
2019/11/5, 48
2019/11/6, 25
2019/11/7, 12
2019/11/8, 15
2019/11/9, 87
2019/11/10, 85
2019/11/11, 81
2019/11/12, 25
2019/11/13, 12
2019/11/14, 77
2019/11/15, 107
2019/11/16, 45
2019/11/17, 14
2019/11/18, 37
2019/11/19, 82
2019/11/20, 113
2019/11/21, 99
2019/11/22, 40
2019/11/23, 35
2019/11/24, 33
2019/11/25, 40
2019/11/26, 51
2019/11/27, 24
2019/11/28, 33
2019/11/29, 32
2019/11/30, 108
2019/12/1, 132
2019/12/2, 41
2019/12/3, 59
2019/12/4, 95
2019/12/5, 45
2019/12/6, 21
2019/12/7, 20
2019/12/8, 27
2019/12/9, 26
2019/12/10, 68
2019/12/11, 71
2019/12/12, 60
2019/12/13, 68
2019/12/14, 117
2019/12/15, 84
2019/12/16, 83
2019/12/17, 60
2019/12/18, 28
2019/12/19, 32
2019/12/20, 22
2019/12/21, 17
2019/12/26, 55
2019/12/27, 117
2019/12/28, 42
2019/7/1, 24
2019/7/2, 24
2019/7/3, 19
2019/7/4, 19
2019/7/5, 26
2019/7/6, 32
2019/7/7, 21
2019/7/8, 37
2019/7/9, 33
2019/7/10, 33
2019/7/11, 26
2019/7/12, 33
2019/7/13, 37
2019/7/14, 58
2019/7/15, 38
2019/7/16, 36
2019/7/17, 72
2019/7/18, 25
2019/7/19, 35
2019/7/20, 54
2019/7/21, 52
2019/7/22, 41
2019/7/23, 35
2019/7/24, 30
2019/7/25, 156
2019/7/26, 59
2019/7/27, 125
2019/7/28, 126
2019/7/29, 70
2019/7/30, 27
2019/7/31, 35
2019/8/1, 37
2019/8/2, 32
2019/8/3, 29
2019/8/4, 51
2019/8/5, 33
2019/8/6, 43
2019/8/7, 33
2019/8/8, 35
2019/8/9, 27
2019/8/10, 38
2019/8/11, 37
2019/8/12, 48
2019/8/13, 26
2019/8/14, 22
2019/8/15, 31
2019/8/16, 42
2019/8/17, 52
2019/8/18, 51
2019/8/19, 40
2019/8/20, 29
2019/8/21, 30
2019/8/22, 29
2019/8/23, 43
2019/8/24, 39
2019/8/25, 36
2019/8/26, 36
2019/8/27, 28
2019/8/28, 32
2019/8/29, 34
2019/8/30, 49
2019/8/31, 21
2019/9/1, 22
2019/9/2, 20
2019/9/3, 24
2019/9/4, 42
2019/9/5, 31
2019/9/6, 66
2019/9/7, 65
2019/9/8, 57
2019/9/9, 75
2019/9/10, 51
2019/9/11, 44
2019/9/12, 58
2019/9/13, 34
2019/9/14, 65
2019/9/15, 67
2019/9/16, 82
2019/9/17, 43
2019/9/18, 53
2019/9/19, 37
2019/9/20, 38
2019/9/21, 48
2019/9/22, 50
2019/9/23, 17
2019/9/24, 24
2019/9/25, 31
2019/9/26, 72
2019/9/27, 58
2019/9/28, 30
2019/9/29, 26
2019/9/30, 49
2019/4/1, 171
2019/4/2, 117
2019/4/3, 101
2019/4/4, 67
2019/4/5, 75
2019/4/6, 81
2019/4/7, 99
2019/4/8, 111
2019/4/9, 103
2019/4/10, 135
2019/4/11, 116
2019/4/12, 81
2019/4/13, 87
2019/4/14, 106
2019/4/15, 96
2019/4/16, 78
2019/4/17, 67
2019/4/18, 77
2019/4/19, 88
2019/4/20, 91
2019/4/21, 89
2019/4/22, 108
2019/4/23, 114
2019/4/24, 25
2019/4/25, 24
2019/4/26, 30
2019/4/27, 30
2019/4/28, 26
2019/4/29, 24
2019/4/30, 29
2019/5/1, 34
2019/5/2, 36
2019/5/3, 69
2019/5/4, 86
2019/5/5, 60
2019/5/6, 98
2019/5/7, 113
2019/5/8, 92
2019/5/9, 82
2019/5/10, 64
2019/5/11, 45
2019/5/12, 72
2019/5/13, 50
2019/5/14, 53
2019/5/15, 33
2019/5/16, 51
2019/5/17, 39
2019/5/18, 36
2019/5/19, 28
2019/5/20, 35
2019/5/21, 23
2019/5/22, 36
2019/5/23, 35
2019/5/24, 30
2019/5/25, 30
2019/5/26, 35
2019/5/27, 65
2019/5/28, 36
2019/5/29, 68
2019/5/30, 63
2019/5/31, 48
2019/6/1, 50
2019/6/2, 40
2019/6/3, 34
2019/6/4, 22
2019/6/5, 24
2019/6/6, 23
2019/6/7, 26
2019/6/8, 30
2019/6/9, 51
2019/6/10, 30
2019/6/11, 31
2019/6/12, 33
2019/6/13, 29
2019/6/14, 27
2019/6/15, 34
2019/6/16, 15
2019/6/17, 16
2019/6/18, 15
2019/6/19, 32
2019/6/20, 32
2019/6/21, 30
2019/6/22, 51
2019/6/23, 22
2019/6/24, 31
2019/6/25, 55
2019/6/26, 38
2019/6/27, 33
2019/6/28, 18
2019/6/29, 20
2019/6/30, 33
2019/1/1, 91
2019/1/2, 120
2019/1/3, 230
2019/1/4, 247
2019/1/5, 164
2019/1/6, 83
2019/1/7, 84
2019/1/8, 125
2019/1/9, 91
2019/1/10, 178
2019/1/11, 184
2019/1/12, 131
2019/1/13, 74
2019/1/14, 68
2019/1/15, 129
2019/1/16, 188
2019/1/17, 185
2019/1/18, 82
2019/1/19, 83
2019/1/20, 89
2019/1/21, 81
2019/1/22, 99
2019/1/23, 71
2019/1/24, 75
2019/1/25, 101
2019/1/26, 77
2019/1/27, 119
2019/1/28, 200
2019/1/29, 90
2019/1/30, 90
2019/1/31, 135
2019/2/1, 139
2019/2/2, 89
2019/2/3, 136
2019/2/4, 173
2019/2/5, 128
2019/2/6, 123
2019/2/7, 157
2019/2/8, 182
2019/2/9, 80
2019/2/10, 126
2019/2/11, 113
2019/2/12, 109
2019/2/13, 177
2019/2/14, 290
2019/2/15, 84
2019/2/16, 73
2019/2/17, 75
2019/2/18, 69
2019/2/19, 62
2019/2/20, 67
2019/2/21, 66
2019/2/22, 65
2019/2/23, 71
2019/2/24, 68
2019/2/25, 76
2019/2/26, 76
2019/2/27, 64
2019/2/28, 165
2019/3/1, 93
2019/3/2, 165
2019/3/3, 67
2019/3/4, 63
2019/3/5, 59
2019/3/6, 61
2019/3/7, 68
2019/3/8, 94
2019/3/9, 147
2019/3/10, 127
2019/3/11, 83
2019/3/12, 81
2019/3/13, 75
2019/3/14, 74
2019/3/15, 77
2019/3/16, 63
2019/3/17, 131
2019/3/18, 115
2019/3/19, 93
2019/3/20, 73
2019/3/21, 69
2019/3/22, 68
2019/3/23, 82
2019/3/26, 75
2019/3/27, 100
2019/3/28, 146
2019/3/30, 73
2019/3/31, 67
2018/10/1, 95
2018/10/2, 73
2018/10/3, 81
2018/10/4, 67
2018/10/5, 68
2018/10/6, 77
2018/10/7, 65
2018/10/8, 71
2018/10/9, 56
2018/10/10, 93
2018/10/11, 87
2018/10/12, 60
2018/10/13, 66
2018/10/14, 57
2018/10/15, 86
2018/10/16, 81
2018/10/17, 66
2018/10/18, 60
2018/10/19, 58
2018/10/20, 54
2018/10/22, 71
2018/10/23, 60
2018/10/24, 75
2018/10/25, 88
2018/10/26, 83
2018/10/27, 65
2018/10/28, 61
2018/10/29, 57
2018/10/30, 72
2018/10/31, 70
2018/11/1, 62
2018/11/2, 57
2018/11/3, 80
2018/11/4, 93
2018/11/5, 60
2018/11/6, 76
2018/11/7, 71
2018/11/8, 62
2018/11/9, 98
2018/11/10, 151
2018/11/11, 121
2018/11/12, 77
2018/11/13, 64
2018/11/14, 63
2018/11/15, 60
2018/11/16, 62
2018/11/17, 63
2018/11/18, 100
2018/11/19, 74
2018/11/20, 71
2018/11/21, 68
2018/11/22, 64
2018/11/23, 59
2018/11/24, 66
2018/11/25, 61
2018/11/26, 62
2018/11/27, 70
2018/11/28, 60
2018/11/29, 62
2018/11/30, 76
2018/12/1, 71
2018/12/2, 109
2018/12/3, 92
2018/12/4, 141
2018/12/5, 114
2018/12/6, 320
2018/12/7, 364
2018/12/8, 328
2018/12/9, 161
2018/12/10, 151
2018/12/11, 155
2018/12/13, 113
2018/12/14, 83
2018/12/15, 120
2018/12/16, 82
2018/12/17, 65
2018/12/18, 110
2018/12/19, 72
2018/12/20, 167
2018/12/21, 136
2018/12/22, 131
2018/12/23, 110
2018/12/24, 153
2018/12/25, 179
2018/12/26, 240
2018/12/27, 195
2018/12/28, 90
2018/12/29, 73
2018/12/30, 75
2018/7/1, 70
2018/7/2, 67
2018/7/3, 67
2018/7/4, 59
2018/7/5, 62
2018/7/6, 61
2018/7/7, 56
2018/7/8, 65
2018/7/9, 65
2018/7/10, 66
2018/7/11, 63
2018/7/12, 68
2018/7/13, 66
2018/7/14, 96
2018/7/15, 80
2018/7/16, 84
2018/7/17, 76
2018/7/18, 75
2018/7/19, 72
2018/7/20, 78
2018/7/21, 80
2018/7/22, 62
2018/7/23, 82
2018/7/24, 93
2018/7/25, 123
2018/7/26, 74
2018/7/27, 92
2018/7/28, 74
2018/7/29, 61
2018/7/30, 69
2018/7/31, 62
2018/8/1, 66
2018/8/2, 78
2018/8/3, 93
2018/8/4, 98
2018/8/5, 80
2018/8/6, 68
2018/8/7, 81
2018/8/8, 71
2018/8/9, 67
2018/8/10, 69
2018/8/11, 61
2018/8/12, 59
2018/8/13, 61
2018/8/14, 65
2018/8/15, 66
2018/8/16, 66
2018/8/17, 59
2018/8/18, 71
2018/8/19, 67
2018/8/20, 66
2018/8/21, 53
2018/8/22, 71
2018/8/23, 79
2018/8/24, 70
2018/8/25, 58
2018/8/26, 61
2018/8/27, 59
2018/8/28, 59
2018/8/29, 71
2018/8/30, 71
2018/8/31, 65
2018/9/1, 67
2018/9/2, 64
2018/9/3, 74
2018/9/4, 78
2018/9/5, 74
2018/9/6, 73
2018/9/7, 75
2018/9/8, 81
2018/9/9, 73
2018/9/10, 71
2018/9/11, 82
2018/9/12, 72
2018/9/13, 65
2018/9/14, 63
2018/9/15, 64
2018/9/16, 82
2018/9/17, 86
2018/9/18, 66
2018/9/19, 63
2018/9/20, 63
2018/9/21, 57
2018/9/22, 66
2018/9/23, 74
2018/9/24, 69
2018/9/25, 70
2018/9/26, 126
2018/9/27, 82
2018/9/28, 65
2018/9/29, 75
2018/9/30, 69
2018/6/4, 62
2018/6/5, 59
2018/6/6, 57
2018/6/7, 63
2018/6/8, 74
2018/6/9, 66
2018/6/10, 59
2018/6/11, 71
2018/6/12, 71
2018/6/13, 82
2018/6/14, 72
2018/6/15, 68
2018/6/16, 73
2018/6/18, 70
2018/6/19, 71
2018/6/20, 74
2018/6/21, 73
2018/6/22, 73
2018/6/23, 61
2018/6/24, 69
2018/6/25, 64
2018/6/26, 75
2018/6/27, 66
2018/6/28, 64
2018/6/29, 58
2018/6/30, 72
