date, pm25, pm10, o3, so2
2019/12/10, 27, 4, 14, 
2019/12/11, 12, 6, 11, 
2019/12/12, 19, 6, 7, 
2019/12/13, 24, 11, 13, 
2019/12/14, 37, 17, 17, 
2019/12/15, 48, 20, 17, 
2019/12/16, 36, 12, 12, 
2019/12/17, 25, 6, 14, 
2019/12/18, 22, 9, 14, 
2019/12/19, 22, 11, 15, 
2019/12/20, 41, 8, 13, 
2019/12/21, 33, 4, 11, 
2019/12/22, 12, 5, 9, 
2019/12/23, 18, 9, 9, 
2019/12/24, 24, 12, 13, 
2019/12/25, 27, 17, 13, 
2019/12/26, 39, 17, 14, 
2019/12/27, 38, 11, 11, 
2019/12/28, 32, , , 
2019/7/1, 48, , 21, 
2019/7/2, 48, , 20, 
2019/7/3, 41, , 19, 
2019/7/4, 51, , 16, 
2019/7/5, 64, , 17, 
2019/7/6, 69, , 18, 
2019/7/7, 71, , 21, 
2019/7/8, 48, , 18, 
2019/7/9, 43, , 17, 
2019/7/10, 36, , 12, 
2019/7/11, 26, , 12, 
2019/7/12, 35, , 9, 
2019/7/13, 80, , 9, 
2019/7/14, 60, , 7, 
2019/7/15, 61, , 9, 
2019/7/16, 70, , 9, 
2019/7/17, 61, , 13, 
2019/7/18, 54, , 12, 
2019/7/19, 36, , 15, 
2019/7/20, 20, , 13, 
2019/7/21, 20, , 13, 
2019/7/22, 23, , 15, 
2019/7/23, 28, , 15, 
2019/7/24, 31, , 19, 
2019/7/25, 39, , 17, 
2019/7/26, 34, , 17, 
2019/7/27, 32, , 17, 
2019/7/28, 43, , 20, 
2019/7/29, 43, , 19, 
2019/7/30, 43, , 19, 
2019/7/31, 40, , 19, 
2019/8/1, 29, , 16, 
2019/8/2, 26, , 17, 
2019/8/3, 27, , 16, 
2019/8/4, 21, , 16, 
2019/8/5, 21, , 18, 
2019/8/6, 34, , 18, 
2019/8/7, 32, , 16, 
2019/8/8, 41, , 17, 
2019/8/9, 42, , 16, 
2019/8/10, 40, , 16, 
2019/8/11, 40, , 18, 
2019/8/12, 45, , 18, 
2019/8/13, 47, , 20, 
2019/8/14, 38, , 16, 
2019/8/15, 36, , 26, 
2019/8/16, 48, , 19, 
2019/8/17, 33, , 17, 
2019/8/18, 25, , 12, 
2019/8/19, 26, , 10, 
2019/8/20, 41, , 10, 
2019/8/21, 43, , 13, 
2019/8/22, 21, , 9, 
2019/8/23, 18, , 13, 
2019/8/24, 25, , 11, 
2019/8/25, 25, , 10, 
2019/8/26, 18, , 12, 
2019/8/27, 31, , 16, 
2019/8/28, 36, , 20, 
2019/8/29, 40, , 21, 
2019/8/30, 46, , 12, 
2019/8/31, 42, , 8, 
2019/9/1, 33, , 8, 
2019/9/2, 28, , 12, 
2019/9/3, 27, , 18, 
2019/9/4, 50, , 21, 
2019/9/5, 56, , 20, 
2019/9/6, 40, , 24, 
2019/9/7, 54, , 24, 
2019/9/8, 64, , 21, 
2019/9/9, 46, , 15, 
2019/9/10, 39, , 13, 
2019/9/11, 34, , 19, 
2019/9/12, 45, , 17, 
2019/9/13, 42, , 14, 
2019/9/14, 32, , 12, 
2019/9/15, 33, , 13, 
2019/9/16, 31, , 22, 
2019/9/17, 37, , 21, 
2019/9/18, 40, , 16, 
2019/9/19, 37, , 16, 
2019/9/20, 31, , 14, 
2019/9/21, 27, , 14, 
2019/9/22, 26, , 15, 
2019/9/23, 28, , 19, 
2019/9/24, 37, , 25, 
2019/9/25, 50, , 27, 
2019/9/26, 53, , 20, 
2019/9/27, 42, 14, 16, 
2019/9/28, 35, 12, 14, 
2019/9/29, 29, 13, 13, 
2019/9/30, 28, 17, 19, 
2019/4/1, 29, , 23, 
2019/4/2, 35, , 22, 
2019/4/3, 43, , 18, 
2019/4/4, 34, , 17, 
2019/4/5, 24, , 12, 
2019/4/6, 29, , 10, 
2019/4/7, 28, , 20, 
2019/4/8, 23, , 19, 
2019/4/9, 28, , 21, 
2019/4/10, 37, , 18, 
2019/4/11, 35, , 15, 
2019/4/12, 26, , 13, 
2019/4/13, 39, , 20, 
2019/4/14, 39, , 18, 
2019/4/15, 20, , 22, 
2019/4/16, 29, , 21, 
2019/4/17, 35, , 21, 
2019/4/18, 42, , 18, 
2019/4/19, 20, , 19, 
2019/4/20, 20, , 20, 
2019/4/21, 22, , 23, 
2019/4/22, 26, , 23, 
2019/4/23, 30, , 19, 
2019/4/24, 29, , 19, 
2019/4/25, 30, , 19, 
2019/4/26, 28, , 25, 
2019/4/27, 39, , 23, 
2019/4/28, 36, , 19, 
2019/4/29, 35, , 15, 
2019/4/30, 38, , 11, 
2019/5/1, 31, , 12, 
2019/5/2, 31, , 12, 
2019/5/3, 28, , 21, 
2019/5/4, 25, , 19, 
2019/5/5, 24, , 18, 
2019/5/6, 21, , 21, 
2019/5/7, 32, , 17, 
2019/5/8, 34, , 18, 
2019/5/9, 38, , 15, 
2019/5/10, 31, , 14, 
2019/5/11, 32, , 18, 
2019/5/12, 31, , 17, 
2019/5/13, 26, , 19, 
2019/5/14, 25, , 21, 
2019/5/15, 33, , 23, 
2019/5/16, 44, , 23, 
2019/5/17, 44, , 20, 
2019/5/18, 38, , 22, 
2019/5/19, 42, , 15, 
2019/5/20, 32, , 13, 
2019/5/21, 32, , 15, 
2019/5/22, 33, , 14, 
2019/5/23, 33, , 17, 
2019/5/24, 35, , 22, 
2019/5/25, 42, , 18, 
2019/5/26, 51, , 17, 
2019/5/27, 41, , 15, 
2019/5/28, 43, , 14, 
2019/5/29, 44, , 17, 
2019/5/30, 41, , 14, 
2019/5/31, 34, , 22, 
2019/6/1, 47, , 23, 
2019/6/2, 53, , 23, 
2019/6/3, 57, , 26, 
2019/6/4, 55, , 10, 
2019/6/5, 31, , 10, 
2019/6/6, 28, , 14, 
2019/6/7, 36, , 18, 
2019/6/8, 33, , 21, 
2019/6/9, 39, , 16, 
2019/6/10, 34, , 20, 
2019/6/11, 47, , 24, 
2019/6/12, 50, , 27, 
2019/6/13, 37, , 23, 
2019/6/14, 32, , 18, 
2019/6/15, 30, , 13, 
2019/6/16, 22, , 12, 
2019/6/17, 25, , 11, 
2019/6/18, 22, , 14, 
2019/6/19, 28, , 10, 
2019/6/20, 60, , 8, 
2019/6/21, 81, , 9, 
2019/6/22, 74, , 8, 
2019/6/23, 70, , 11, 
2019/6/24, 76, , 9, 
2019/6/25, 82, , 16, 
2019/6/26, 57, , 14, 
2019/6/27, 56, , 20, 
2019/6/28, 43, , 17, 
2019/6/29, 37, , 13, 
2019/6/30, 31, , 21, 
2019/1/1, 26, , 10, 
2019/1/2, 20, , 12, 
2019/1/3, 22, , 14, 
2019/1/4, 19, , 14, 
2019/1/5, 21, , 14, 
2019/1/6, 26, , 15, 
2019/1/7, 31, , 16, 
2019/1/8, 23, , 15, 
2019/1/11, 24, , 17, 
2019/1/12, 34, , 12, 
2019/1/13, 23, , 9, 
2019/1/14, 25, , 14, 
2019/1/15, 35, , 13, 
2019/1/16, 40, , 15, 
2019/1/17, 42, , 15, 
2019/1/18, 27, , 15, 
2019/1/19, 29, , 14, 
2019/1/20, 25, , 15, 
2019/1/21, 42, , 18, 
2019/1/22, 35, , 16, 
2019/1/23, 44, , 13, 
2019/1/24, 24, , 14, 
2019/1/25, 26, , 15, 
2019/1/26, 37, , 11, 
2019/1/27, 38, , 21, 
2019/1/28, 45, , 16, 
2019/1/29, 22, , 14, 
2019/1/30, 24, , 17, 
2019/1/31, 22, , 14, 
2019/2/1, 42, , 10, 
2019/2/2, 37, , 11, 
2019/2/3, 32, , 11, 
2019/2/4, 25, , 12, 
2019/2/5, 25, , 11, 
2019/2/6, 24, , 16, 
2019/2/7, 27, , 14, 
2019/2/8, 19, , 16, 
2019/2/9, 27, , 16, 
2019/2/10, 43, , 11, 
2019/2/11, 34, , 15, 
2019/2/12, 27, , 16, 
2019/2/13, 25, , 17, 
2019/2/14, 20, , 17, 
2019/2/15, 22, , 16, 
2019/2/16, 32, , 13, 
2019/2/17, 32, , 15, 
2019/2/18, 20, , 16, 
2019/2/19, 31, , 11, 
2019/2/20, 40, , 8, 
2019/2/21, 30, , 9, 
2019/2/22, 28, , 10, 
2019/2/23, 34, , 17, 
2019/2/24, 24, , 18, 
2019/2/25, 22, , 17, 
2019/2/26, 40, , 14, 
2019/2/27, 18, , 13, 
2019/2/28, 19, , 12, 
2019/3/1, 24, , 11, 
2019/3/2, 31, , 10, 
2019/3/3, 31, , 13, 
2019/3/4, 33, , 17, 
2019/3/5, 25, , 21, 
2019/3/6, 34, , 22, 
2019/3/7, 46, , 21, 
2019/3/8, 27, , 16, 
2019/3/9, 30, , 14, 
2019/3/10, 38, , 11, 
2019/3/11, 26, , 19, 
2019/3/12, 26, , 21, 
2019/3/13, 40, , 20, 
2019/3/14, 47, , 15, 
2019/3/15, 33, , 15, 
2019/3/16, 18, , 17, 
2019/3/17, 25, , 20, 
2019/3/18, 35, , 22, 
2019/3/19, 42, , 23, 
2019/3/20, 60, , 20, 
2019/3/21, 44, , 21, 
2019/3/22, 41, , 24, 
2019/3/23, 50, , 25, 
2019/3/24, 66, , 22, 
2019/3/25, 37, , 17, 
2019/3/26, 34, , 21, 
2019/3/27, 41, , 22, 
2019/3/28, 37, , 19, 
2019/3/29, 28, , 18, 
2019/3/30, 19, , 15, 
2019/3/31, 17, , 18, 
2018/10/1, 23, , 13, 
2018/10/2, 28, , 14, 
2018/10/3, 30, , 16, 
2018/10/4, 31, , 16, 
2018/10/5, 37, , 16, 
2018/10/6, 35, , 12, 
2018/10/7, 30, , 12, 
2018/10/8, 29, , 10, 
2018/10/12, 17, , 17, 
2018/10/13, 28, , 19, 
2018/10/14, 40, , 18, 
2018/10/15, 36, , 9, 
2018/10/16, 32, , 9, 
2018/10/17, 42, , 15, 
2018/10/18, 29, , 13, 
2018/10/19, 45, , 11, 
2018/10/20, 28, , 15, 
2018/10/21, 23, , 15, 
2018/10/22, 28, , 13, 
2018/10/23, 31, , 16, 
2018/10/24, 35, , 15, 
2018/10/25, 32, , 12, 
2018/10/26, 18, , 14, 
2018/10/27, 24, , 24, 
2018/10/28, 43, , 22, 
2018/10/29, 48, , 21, 
2018/10/30, 50, , 21, 
2018/10/31, 39, , 18, 
2018/11/1, 21, , 13, 
2018/11/2, 18, , 16, 
2018/11/3, 25, , 14, 
2018/11/4, 28, , 9, 
2018/11/5, 31, , 8, 
2018/11/6, 20, , 8, 
2018/11/7, 24, , 9, 
2018/11/8, 17, , 9, 
2018/11/9, 18, , 13, 
2018/11/10, 28, , 12, 
2018/11/11, 38, , 12, 
2018/11/12, 32, , 6, 
2018/11/13, 12, , 3, 
2018/11/14, 20, , 11, 
2018/11/15, 24, , 14, 
2018/11/16, 30, , 16, 
2018/11/17, 45, , 17, 
2018/11/18, 49, , 16, 
2018/11/19, 41, , 10, 
2018/11/20, 45, , 12, 
2018/11/21, 30, , 12, 
2018/11/22, 37, , 10, 
2018/11/23, 43, , 14, 
2018/11/24, 26, , 14, 
2018/11/25, 28, , 9, 
2018/11/26, 26, , 13, 
2018/11/27, 20, , 12, 
2018/11/28, 31, , 18, 
2018/11/29, 31, , 17, 
2018/11/30, 31, , 17, 
2018/12/1, 35, , 15, 
2018/12/2, 41, , 14, 
2018/12/3, 32, , 12, 
2018/12/4, 20, , 13, 
2018/12/5, 25, , 14, 
2018/12/6, 31, , 14, 
2018/12/7, 38, , 15, 
2018/12/8, 39, , 9, 
2018/12/9, 14, , 10, 
2018/12/10, 26, , 12, 
2018/12/11, 30, , 15, 
2018/12/12, 27, , 15, 
2018/12/13, 26, , 15, 
2018/12/14, 27, , 11, 
2018/12/15, 25, , 10, 
2018/12/16, 24, , 12, 
2018/12/17, 28, , 13, 
2018/12/18, 32, , 14, 
2018/12/19, 33, , 14, 
2018/12/20, 18, , 9, 
2018/12/21, 23, , 15, 
2018/12/22, 23, , 17, 
2018/12/23, 24, , 12, 
2018/12/24, 36, , 14, 
2018/12/25, 37, , 14, 
2018/12/26, 38, , 15, 
2018/12/27, 41, , 13, 
2018/12/28, 27, , 11, 
2018/12/29, 20, , 10, 
2018/12/30, 27, , , 
2018/7/1, 28, , 17, 
2018/7/2, 22, , 16, 
2018/7/3, 35, , 15, 
2018/7/4, 41, , 16, 
2018/7/5, 30, , 14, 
2018/7/6, 25, , 15, 
2018/7/7, 24, , 12, 
2018/7/8, 21, , 8, 
2018/7/9, 51, , 12, 
2018/7/10, 50, , 13, 
2018/7/11, 45, , 14, 
2018/7/12, 35, , 14, 
2018/7/13, 33, , 21, 
2018/7/14, 47, , 18, 
2018/7/15, 40, , 19, 
2018/7/16, 20, , 17, 
2018/7/17, 34, , 20, 
2018/7/18, 61, , 21, 
2018/7/19, 58, , 20, 
2018/7/20, 38, , 21, 
2018/7/21, 72, , 19, 
2018/7/22, 67, , 21, 
2018/7/23, 49, , 18, 
2018/7/24, 34, , 21, 
2018/7/25, 45, , 19, 
2018/7/26, 50, , 22, 
2018/7/27, 51, , 25, 
2018/7/28, 61, , 21, 
2018/7/29, 55, , 21, 
2018/7/30, 41, , 16, 
2018/7/31, 40, , 13, 
2018/8/1, 14, , 15, 
2018/8/2, 12, , 14, 
2018/8/3, 24, , 10, 
2018/8/4, 29, , 11, 
2018/8/5, 34, , 10, 
2018/8/6, 29, , 19, 
2018/8/7, 24, , 13, 
2018/8/8, 30, , 14, 
2018/8/9, 24, , 12, 
2018/8/10, 23, , 17, 
2018/8/11, 35, , 19, 
2018/8/12, 53, , 16, 
2018/8/13, 55, , 16, 
2018/8/14, 51, , 14, 
2018/8/15, 45, , 13, 
2018/8/16, 32, , 13, 
2018/8/17, 21, , 13, 
2018/8/18, 22, , 14, 
2018/8/19, 22, , 10, 
2018/8/20, 28, , 12, 
2018/8/21, 29, , 16, 
2018/8/22, 43, , 19, 
2018/8/23, 64, , 19, 
2018/8/24, 68, , 15, 
2018/8/25, 45, , 14, 
2018/8/26, 29, , 11, 
2018/8/27, 29, , 12, 
2018/8/28, 28, , 14, 
2018/8/29, 19, , 14, 
2018/8/30, 18, , 13, 
2018/8/31, 27, , 12, 
2018/9/1, 30, , 12, 
2018/9/2, 30, , 11, 
2018/9/3, 26, , 10, 
2018/9/4, 26, , 10, 
2018/9/5, 27, , 9, 
2018/9/6, 31, , 11, 
2018/9/7, 30, , 11, 
2018/9/8, 27, , 11, 
2018/9/9, 19, , 10, 
2018/9/10, 20, , 8, 
2018/9/11, 25, , 12, 
2018/9/12, 19, , 14, 
2018/9/13, 29, , 16, 
2018/9/14, 36, , 19, 
2018/9/15, 41, , 17, 
2018/9/16, 29, , 19, 
2018/9/17, 36, , 18, 
2018/9/18, 44, , 19, 
2018/9/19, 42, , 14, 
2018/9/20, 32, , 14, 
2018/9/21, 29, , 16, 
2018/9/22, 26, , 14, 
2018/9/23, 27, , 13, 
2018/9/24, 23, , 12, 
2018/9/25, 21, , 11, 
2018/9/26, 18, , 10, 
2018/9/27, 26, , 11, 
2018/9/28, 28, , 9, 
2018/9/29, 26, , 12, 
2018/9/30, 32, , 13, 
2018/4/1, 41, , 14, 
2018/4/2, 34, , 11, 
2018/4/3, 30, , 16, 
2018/4/4, 18, , 20, 
2018/4/5, 20, , 21, 
2018/4/6, 32, , 18, 
2018/4/7, 24, , 13, 
2018/4/8, 27, , 11, 
2018/4/9, 34, , 19, 
2018/4/10, 39, , 23, 
2018/4/11, 40, , 23, 
2018/4/12, 42, , 22, 
2018/4/13, 41, , 16, 
2018/4/14, 49, , 19, 
2018/4/15, 33, , 22, 
2018/4/16, 23, , 23, 
2018/4/17, 28, , 22, 
2018/4/18, 31, , 21, 
2018/4/19, 42, , 21, 
2018/4/20, 33, , 19, 
2018/4/21, 51, , 17, 
2018/4/22, 47, , 24, 
2018/4/23, 31, , 15, 
2018/4/24, 31, , 20, 
2018/4/25, 26, , 21, 
2018/4/26, 31, , 19, 
2018/4/27, 28, , , 
2018/4/29, 40, , 22, 
2018/4/30, 42, , 22, 
2018/5/1, 40, , 19, 
2018/5/2, 31, , 19, 
2018/5/3, 31, , 17, 
2018/5/4, 37, , 16, 
2018/5/5, 38, , 23, 
2018/5/6, 31, , 27, 
2018/5/7, 44, , 25, 
2018/5/8, 48, , 26, 
2018/5/9, 45, , 26, 
2018/5/10, 41, , 25, 
2018/5/11, 42, , 27, 
2018/5/12, 52, , 23, 
2018/5/13, 60, , 21, 
2018/5/14, 43, 8, 13, 
2018/5/15, 23, 8, 13, 
2018/5/16, 22, 15, 25, 
2018/5/17, 41, 23, 24, 
2018/5/18, 57, 20, 19, 
2018/5/19, 63, 13, 15, 
2018/5/20, 49, 6, 12, 
2018/5/21, 21, 8, 13, 
2018/5/22, 24, 11, 13, 
2018/5/23, 24, 12, 15, 
2018/5/24, 21, 11, 15, 
2018/5/25, 21, 10, 13, 
2018/5/26, 23, 10, 10, 
2018/5/27, 24, 6, 9, 
2018/5/28, 16, 18, 17, 
2018/5/29, 32, 11, 11, 
2018/5/30, 26, 10, 11, 
2018/5/31, 25, 20, 11, 
2018/6/1, 44, 21, 12, 
2018/6/2, 42, 19, 18, 
2018/6/3, 45, 17, 22, 
2018/6/4, 42, 15, 20, 
2018/6/5, 31, 16, 22, 
2018/6/6, 38, 21, 25, 
2018/6/7, 51, 16, 20, 
2018/6/8, 40, 11, 16, 
2018/6/9, 30, 13, 21, 
2018/6/10, 32, 15, 14, 
2018/6/11, 32, 18, 11, 
2018/6/12, 38, 15, 12, 
2018/6/13, 28, 11, 15, 
2018/6/14, 26, 11, 17, 
2018/6/15, 26, 14, 13, 
2018/6/16, 32, 42, 8, 
2018/6/17, 68, 45, 8, 
2018/6/18, 70, 51, 15, 
2018/6/19, 79, 46, 17, 
2018/6/20, 67, 29, 10, 1
2018/6/21, 47, 49, 12, 
2018/6/22, 69, 26, 11, 
2018/6/23, 43, 13, 10, 
2018/6/24, 30, 12, 11, 
2018/6/25, 30, 12, 11, 
2018/6/26, 31, 12, 12, 
2018/6/27, 28, 13, 16, 
2018/6/28, 30, , 21, 
2018/6/29, 36, , 17, 
2018/6/30, 36, , 15, 
2018/1/1, 33, , 15, 
2018/1/2, 47, , 13, 
2018/1/3, 29, , 15, 
2018/1/4, 28, , 15, 
2018/1/5, 38, , 12, 
2018/1/6, 43, , 18, 
2018/1/7, 45, , 16, 
2018/1/8, 31, , 13, 
2018/1/9, 28, , 12, 
2018/1/10, 23, , 13, 
2018/1/11, 20, , 17, 
2018/1/12, 20, , 11, 
2018/1/13, 27, , 14, 
2018/1/14, 22, , 16, 
2018/1/15, 29, , 13, 
2018/1/16, 47, , 14, 
2018/1/17, 28, , 15, 
2018/1/18, 30, , 14, 
2018/1/19, 27, , 17, 
2018/1/20, 38, , 19, 
2018/1/21, 43, , 16, 
2018/1/22, 36, , 16, 
2018/1/23, 23, , 13, 
2018/1/24, 23, , 16, 
2018/1/25, 24, , 16, 
2018/1/26, 44, , 15, 
2018/1/27, 48, , 16, 
2018/1/28, 27, , 16, 
2018/1/29, 22, , 15, 
2018/1/30, 37, , 17, 
2018/1/31, 27, , 18, 
2018/2/1, 36, , 16, 
2018/2/2, 22, , 13, 
2018/2/3, 18, , 17, 
2018/2/4, 37, , 15, 
2018/2/5, 32, , 15, 
2018/2/6, 39, , 12, 
2018/2/7, 32, , 15, 
2018/2/8, 17, , 13, 
2018/2/9, 34, , 11, 
2018/2/10, 41, , 11, 
2018/2/11, 17, , 11, 
2018/2/12, 20, , 9, 
2018/2/13, 24, , 10, 
2018/2/14, 29, , 12, 
2018/2/15, 27, , 14, 
2018/2/16, 26, , 13, 
2018/2/17, 25, , 13, 
2018/2/18, 35, , 13, 
2018/2/19, 29, , 12, 
2018/2/20, 41, , 11, 
2018/2/21, 42, , 12, 
2018/2/22, 40, , 13, 
2018/2/23, 38, , 14, 
2018/2/24, 28, , 15, 
2018/2/25, 22, , 13, 
2018/2/26, 22, , 17, 
2018/2/27, 25, , 14, 
2018/2/28, 39, , 14, 
2018/3/1, 32, , 18, 
2018/3/2, 37, , 18, 
2018/3/3, 31, , 22, 
2018/3/4, 44, , 21, 
2018/3/5, 36, , 21, 
2018/3/6, 27, , 17, 
2018/3/7, 21, , 19, 
2018/3/8, 29, , 21, 
2018/3/9, 40, , 22, 
2018/3/10, 42, , 20, 
2018/3/11, 28, , 18, 
2018/3/12, 28, , 19, 
2018/3/13, 37, , 21, 
2018/3/14, 40, , 24, 
2018/3/15, 45, , 22, 
2018/3/16, 38, , 18, 
2018/3/17, 33, , 15, 
2018/3/18, 37, , 11, 
2018/3/19, 41, , 18, 
2018/3/20, 37, , 18, 
2018/3/21, 35, , 20, 
2018/3/22, 30, , 23, 
2018/3/23, 37, , 23, 
2018/3/24, 37, , 21, 
2018/3/25, 46, , 16, 
2018/3/26, 41, , 18, 
2018/3/27, 39, , 20, 
2018/3/28, 35, , 17, 
2018/3/29, 46, , 16, 
2018/3/30, 21, , 20, 
2018/3/31, 22, , 19, 
2017/10/1, 35, , 16, 
2017/10/2, 38, , 15, 
2017/10/3, 37, , 14, 
2017/10/4, 39, , 14, 
2017/10/5, 42, , 12, 
2017/10/6, 44, , 10, 
2017/10/9, 39, , 5, 
2017/10/10, 26, , 10, 
2017/10/11, 32, , 15, 
2017/10/12, 52, , 15, 
2017/10/13, 40, , 10, 
2017/10/14, 25, , 10, 
2017/10/15, 29, , 10, 
2017/10/16, 22, , 15, 
2017/10/17, 22, , 16, 
2017/10/18, 34, , 15, 
2017/10/19, 35, , 15, 
2017/10/20, 36, , 13, 
2017/10/21, 31, , 12, 
2017/10/22, 31, , 14, 
2017/10/23, 17, , 15, 
2017/10/24, 18, , 16, 
2017/10/25, 21, , 19, 
2017/10/26, 26, , 21, 
2017/10/27, 25, , 17, 
2017/10/28, 20, , 13, 
2017/10/29, 18, , 20, 
2017/10/30, 29, , 21, 
2017/10/31, 27, , 18, 
2017/11/1, 28, , 16, 
2017/11/2, 30, , 15, 
2017/11/3, 27, , 16, 
2017/11/4, 36, , 14, 
2017/11/5, 30, , 15, 
2017/11/6, 29, , 15, 
2017/11/7, 26, , 12, 
2017/11/8, 44, , 7, 
2017/11/9, 19, , 12, 
2017/11/10, 25, , 15, 
2017/11/11, 33, , 10, 
2017/11/12, 41, , 12, 
2017/11/13, 39, , 15, 
2017/11/14, 35, , 15, 
2017/11/15, 40, , 15, 
2017/11/16, 57, , 18, 
2017/11/17, 54, , 17, 
2017/11/18, 36, , 13, 
2017/11/19, 19, , 13, 
2017/11/20, 31, , 13, 
2017/11/21, 36, , 15, 
2017/11/22, 45, , 14, 
2017/11/23, 33, , 15, 
2017/11/24, 42, , 14, 
2017/11/25, 48, , 14, 
2017/11/26, 45, , 15, 
2017/11/27, 28, , 16, 
2017/11/28, 48, , 12, 
2017/11/29, 64, , 13, 
2017/11/30, 50, , 15, 
2017/12/1, 38, , 15, 
2017/12/2, 52, , 11, 
2017/12/3, 54, , 13, 
2017/12/4, 56, , 16, 
2017/12/5, 30, , 12, 
2017/12/6, 12, , 10, 
2017/12/7, 18, , 11, 
2017/12/8, 13, , 13, 
2017/12/9, 26, , 14, 
2017/12/10, 32, , 19, 
2017/12/11, 30, , 17, 
2017/12/12, 28, , 17, 
2017/12/13, 21, , 18, 
2017/12/14, 35, , 9, 
2017/12/15, 46, , 14, 
2017/12/16, 38, , 16, 
2017/12/17, 47, , 13, 
2017/12/18, 25, , 9, 
2017/12/19, 26, , 10, 
2017/12/20, 26, , 14, 
2017/12/21, 30, , 12, 
2017/12/22, 37, , 11, 
2017/12/23, 45, , 11, 
2017/12/24, 26, , 13, 
2017/12/25, 20, , 12, 
2017/12/26, 29, , 10, 
2017/12/27, 30, , 6, 
2017/12/28, 38, , 12, 
2017/12/29, 43, , 13, 
2017/12/30, 38, , 10, 
2017/12/31, 28, , 13, 
2017/7/1, 69, , , 
2017/7/2, 77, , , 
2017/7/3, 87, , , 
2017/7/4, 67, , , 
2017/7/5, 40, , 7, 
2017/7/6, 27, , 13, 
2017/7/7, 27, , 14, 
2017/7/8, 30, , 19, 
2017/7/9, 41, , 19, 
2017/7/10, 41, , 13, 
2017/7/11, 24, , 12, 
2017/7/12, 18, , 13, 
2017/7/13, 22, , 13, 
2017/7/14, 25, , 11, 
2017/7/15, 27, , 14, 
2017/7/16, 20, , 12, 
2017/7/17, 18, , 13, 
2017/7/18, 18, , 14, 
2017/7/19, 22, , 18, 
2017/7/20, 39, , 21, 
2017/7/21, 40, , 13, 
2017/7/22, 22, , 17, 
2017/7/23, 22, , 13, 
2017/7/24, 39, , 15, 
2017/7/25, 55, , 18, 
2017/7/26, 45, , 23, 
2017/7/27, 45, , 23, 
2017/7/28, 63, , 16, 
2017/7/29, 51, , 16, 
2017/7/30, 43, , 16, 
