date, pm10, o3, no2, so2
2019/12/12, 10, 7, 26, 3
2019/12/13, 18, 5, 22, 3
2019/12/14, 7, 17, 18, 4
2019/12/15, 10, 5, 28, 5
2019/12/16, 11, 4, 27, 5
2019/12/17, 24, 4, 27, 5
2019/12/18, 29, 3, 23, 5
2019/12/19, 31, 3, 21, 4
2019/12/20, 36, 5, 22, 2
2019/12/21, 32, 14, 22, 2
2019/12/22, 15, 9, 21, 5
2019/12/23, 10, 11, , 4
2019/12/24, 14, 15, , 2
2019/12/25, 13, 17, , 2
2019/12/26, 9, 18, , 4
2019/12/27, 12, 13, , 4
2019/12/28, 14, , , 
2019/7/1, 9, 29, 5, 3
2019/7/2, 9, 35, 5, 3
2019/7/3, 11, 44, 5, 3
2019/7/4, 5, 40, 4, 3
2019/7/5, 4, 34, 2, 3
2019/7/6, 5, 36, 3, 3
2019/7/7, 4, 31, 5, 4
2019/7/8, 5, 34, 5, 3
2019/7/9, 6, 32, 4, 4
2019/7/10, 5, 29, 4, 4
2019/7/11, 5, 28, 4, 3
2019/7/12, 5, 30, 4, 3
2019/7/13, 5, 29, 3, 3
2019/7/14, 5, 25, 5, 3
2019/7/15, 6, 29, 4, 3
2019/7/16, 7, 36, 5, 3
2019/7/17, 5, 34, 4, 3
2019/7/18, 4, 35, 4, 3
2019/7/19, 4, 38, 5, 2
2019/7/20, 3, 36, 4, 2
2019/7/21, 5, 26, 6, 3
2019/7/22, 7, 28, 5, 3
2019/7/23, 12, 27, 5, 5
2019/7/24, 13, 26, 5, 3
2019/7/25, 7, 30, 5, 3
2019/7/26, 5, 33, 5, 3
2019/7/27, 6, 34, 4, 3
2019/7/28, 10, 27, 6, 4
2019/7/29, 7, 32, 6, 5
2019/7/30, 8, 29, 6, 4
2019/7/31, 14, 23, 7, 4
2019/8/1, 16, 31, 4, 3
2019/8/2, 11, 24, 4, 2
2019/8/3, 11, 30, 4, 3
2019/8/4, 7, 30, 7, 6
2019/8/5, 13, 39, 6, 3
2019/8/6, 12, 33, 7, 3
2019/8/7, 10, 33, 7, 3
2019/8/8, 20, 32, 5, 3
2019/8/9, 17, 38, 5, 2
2019/8/10, 8, 31, 4, 3
2019/8/11, 15, 29, 5, 3
2019/8/12, 10, 33, 6, 3
2019/8/13, 14, 35, 5, 3
2019/8/14, 11, 22, 5, 2
2019/8/15, 6, 23, 5, 2
2019/8/16, 3, 32, 5, 3
2019/8/17, 9, 34, 5, 2
2019/8/18, 13, 32, 6, 3
2019/8/19, 14, 27, 6, 3
2019/8/20, 8, 32, 5, 3
2019/8/21, 9, 37, 7, 3
2019/8/22, 11, 36, 6, 3
2019/8/23, 12, 34, 5, 3
2019/8/24, 12, 35, 3, 3
2019/8/25, 7, 32, 5, 4
2019/8/26, 7, 33, 7, 3
2019/8/27, 6, 36, 7, 3
2019/8/28, 7, 39, 8, 3
2019/8/29, 7, 37, 8, 3
2019/8/30, 7, 39, 7, 3
2019/8/31, 7, 36, 5, 3
2019/9/1, 7, 38, 7, 3
2019/9/2, 8, 41, 7, 3
2019/9/3, 8, 30, 5, 2
2019/9/4, 8, 30, 6, 3
2019/9/5, 9, 31, 8, 5
2019/9/6, 10, 35, 7, 2
2019/9/7, 10, 39, 6, 3
2019/9/8, 10, 33, 8, 3
2019/9/9, 10, 33, 8, 3
2019/9/10, 11, 32, 9, 3
2019/9/11, 8, 32, 8, 2
2019/9/12, 4, 34, 8, 2
2019/9/13, 4, 33, 7, 4
2019/9/14, 6, 30, 6, 3
2019/9/15, 4, 32, 7, 2
2019/9/16, 4, 30, 7, 4
2019/9/17, 6, 30, 4, 4
2019/9/18, 6, 30, 6, 3
2019/9/19, 6, 28, 7, 4
2019/9/20, 6, 31, 6, 3
2019/9/21, 6, 29, 6, 2
2019/9/22, 7, 27, 10, 3
2019/9/23, 8, 30, 10, 4
2019/9/24, 13, 18, 8, 3
2019/9/25, 7, 11, 7, 3
2019/9/26, 6, 21, 6, 3
2019/9/27, 7, 22, 6, 2
2019/9/28, 13, 28, 6, 3
2019/9/29, 7, 29, 6, 3
2019/9/30, 10, 30, 8, 3
2019/4/1, 22, 25, 8, 
2019/4/2, 9, 27, 11, 
2019/4/3, 7, 28, 8, 
2019/4/4, 19, 29, 8, 
2019/4/5, 23, 28, 4, 
2019/4/6, 19, 28, 5, 
2019/4/7, 19, 26, 7, 
2019/4/8, 22, 23, 6, 
2019/4/9, 14, 28, 6, 
2019/4/10, 14, 18, 8, 
2019/4/11, 21, 23, 8, 
2019/4/12, 11, 27, 4, 
2019/4/13, 5, 25, 3, 
2019/4/14, 3, 35, 7, 
2019/4/15, 7, 34, 8, 
2019/4/16, 17, 23, 5, 
2019/4/17, 7, 18, 8, 
2019/4/18, 3, 33, 7, 
2019/4/19, 8, 27, 7, 
2019/4/20, 16, , , 
2019/5/7, 2, 28, 6, 
2019/5/8, 3, 30, 6, 
2019/5/9, 10, 24, 8, 
2019/5/10, 7, 25, 7, 
2019/5/11, 4, 28, 4, 
2019/5/12, 5, 29, 7, 
2019/5/13, 6, 18, 10, 2
2019/5/14, 8, 26, 6, 2
2019/5/15, 5, 16, 4, 3
2019/5/16, 3, 27, 5, 2
2019/5/17, 3, 27, 4, 2
2019/5/18, 2, 32, 4, 2
2019/5/19, 2, 25, 5, 3
2019/5/20, 3, 28, 5, 3
2019/5/21, 3, 29, 5, 3
2019/5/22, 2, 25, 4, 3
2019/5/23, 3, 24, 5, 3
2019/5/24, 3, 22, 4, 5
2019/5/25, 3, 32, 4, 4
2019/5/26, 3, 26, 6, 3
2019/5/27, 3, 33, 5, 3
2019/5/28, 4, 30, 6, 3
2019/5/29, 3, 26, 4, 3
2019/5/30, 3, 20, 4, 3
2019/5/31, 3, 22, 2, 2
2019/6/1, 2, 27, 4, 3
2019/6/2, 3, 22, 4, 3
2019/6/3, 3, 29, 4, 3
2019/6/4, 3, 28, 4, 2
2019/6/5, 3, 28, 4, 3
2019/6/6, 4, 31, 5, 3
2019/6/7, 5, 32, 4, 2
2019/6/8, 12, 34, 3, 4
2019/6/9, 14, 32, 4, 3
2019/6/10, 5, 28, 5, 3
2019/6/11, 5, 35, 5, 3
2019/6/12, 11, 33, 6, 3
2019/6/13, 12, 34, 5, 3
2019/6/14, 9, 34, 4, 3
2019/6/15, 7, 32, 3, 3
2019/6/16, 10, 31, 3, 4
2019/6/17, 10, 28, 4, 3
2019/6/18, 10, 27, 5, 3
2019/6/19, 6, 39, 4, 3
2019/6/20, 6, 35, 5, 2
2019/6/21, 4, 32, 3, 7
2019/6/22, 8, 28, 3, 3
2019/6/23, 7, 30, 5, 3
2019/6/24, 7, 24, 6, 3
2019/6/25, 8, 33, 5, 3
2019/6/26, 8, 34, 5, 6
2019/6/27, 8, 34, 3, 3
2019/6/28, 8, 34, 2, 5
2019/6/29, 9, 34, 3, 5
2019/6/30, 9, 37, 5, 4
2019/1/1, 17, 14, 5, 4
2019/1/2, 7, 16, 4, 3
2019/1/3, 6, 15, 8, 9
2019/1/4, 6, 15, 10, 10
2019/1/5, 16, 14, 7, 11
2019/1/6, 18, 12, 14, 6
2019/1/7, 14, 12, 17, 4
2019/1/8, 50, 16, 18, 4
2019/1/9, 30, 13, 23, 8
2019/1/10, 53, 21, 16, 9
2019/1/11, 84, 26, 8, 14
2019/2/19, 37, 27, 12, 4
2019/2/20, 42, 22, 13, 4
2019/2/21, 28, 22, 13, 3
2019/2/22, 26, 28, 10, 3
2019/2/23, 15, 24, 13, 2
2019/2/24, 16, 26, 18, 3
2019/2/25, 25, 25, 12, 4
2019/2/26, 19, 28, 11, 4
2019/2/27, 23, 29, 7, 7
2019/2/28, 10, 24, 12, 9
2019/3/1, 12, 28, 6, 2
2019/3/2, 25, 26, 7, 4
2019/3/3, 7, 27, 14, 8
2019/3/4, 15, 28, 11, 5
2019/3/5, 24, 24, 11, 8
2019/3/6, 8, 25, 13, 3
2019/3/7, 9, 28, 13, 5
2019/3/8, 18, 27, 8, 3
2019/3/9, 25, 27, 7, 3
2019/3/10, 6, 26, 6, 3
2019/3/11, 6, 27, 7, 3
2019/3/12, 12, 27, 13, 3
2019/3/13, 14, 28, 12, 3
2019/3/14, 19, 27, 10, 5
2019/3/15, 18, 24, 5, 3
2019/3/16, 7, 24, 9, 4
2019/3/17, 5, 27, 11, 4
2019/3/18, 8, 22, 8, 3
2019/3/19, 10, 16, 8, 3
2019/3/20, 10, 27, 8, 3
2019/3/21, 14, 31, 10, 3
2019/3/22, 26, 26, 10, 3
2019/3/23, 31, 30, 9, 3
2019/3/24, 29, 30, 9, 3
2019/3/25, 23, 27, 6, 2
2019/3/26, 6, 29, 7, 3
2019/3/27, 4, 30, 11, 5
2019/3/28, 8, 27, 12, 5
2019/3/29, 14, 29, 10, 4
2019/3/30, 20, 31, 9, 
2019/3/31, 20, 30, 10, 
2018/10/1, 15, 21, 6, 3
2018/10/2, 22, 23, 9, 3
2018/10/3, 15, 26, 7, 4
2018/10/4, 9, 23, 8, 2
2018/10/5, 14, 26, 6, 2
2018/10/6, 22, 29, 5, 2
2018/10/7, 22, 26, 9, 3
2018/10/8, 28, 27, 9, 2
2018/10/9, 37, 25, 9, 3
2018/10/10, 56, 29, 8, 2
2018/10/11, 43, 26, 9, 2
2018/10/12, 31, 28, 7, 3
2018/10/13, 32, 30, 6, 2
2018/10/14, 26, 25, 11, 2
2018/10/15, 18, 24, 12, 2
2018/10/16, 22, 24, 12, 3
2018/10/17, 27, 22, 12, 3
2018/10/18, 36, 16, 13, 3
2018/10/19, 47, 22, 7, 4
2018/10/20, 48, 17, 4, 5
2018/10/21, 43, 20, 5, 2
2018/10/22, 25, 9, 5, 7
2018/10/23, 25, 25, 5, 3
2018/10/24, 12, 25, 4, 3
2018/10/25, 4, 22, 9, 5
2018/10/26, 6, 14, 12, 3
2018/10/27, 15, 18, 10, 3
2018/10/28, 31, 18, 14, 3
2018/10/29, 15, 12, 14, 3
2018/10/30, 21, 16, 12, 3
2018/10/31, 32, 14, 12, 3
2018/11/1, 42, 12, 15, 2
2018/11/2, 31, 12, 13, 3
2018/11/3, 36, 17, 9, 2
2018/11/4, 38, 13, 14, 3
2018/11/5, 23, 14, 15, 3
2018/11/6, 34, 12, 12, 3
2018/11/7, 37, 11, 12, 3
2018/11/8, 35, 11, 12, 3
2018/11/9, 51, 3, 9, 2
2018/11/10, 62, 10, 8, 3
2018/11/11, 54, 9, 14, 5
2018/11/12, 64, 8, 15, 3
2018/11/13, 61, 2, 13, 3
2018/11/14, 44, 8, 12, 3
2018/11/15, 43, 3, 13, 3
2018/11/16, 26, 11, 11, 2
2018/11/17, 24, 12, 12, 2
2018/11/18, 11, 9, 11, 3
2018/11/19, 16, 13, 14, 3
2018/11/20, 7, 8, 13, 3
2018/11/21, 9, 9, 9, 2
2018/11/22, 7, 4, 10, 4
2018/11/23, 14, 6, 8, 2
2018/11/24, 18, 7, 9, 3
2018/11/25, 29, 5, 12, 3
2018/11/26, 24, 6, 12, 6
2018/11/27, 23, 14, 8, 3
2018/11/28, 7, 16, 10, 3
2018/11/29, 5, 14, 11, 3
2018/11/30, 8, 10, 12, 3
2018/12/1, 32, 11, 12, 2
2018/12/2, 40, 4, 20, 4
2018/12/3, 45, 3, 19, 4
2018/12/4, 55, 14, 10, 5
2018/12/5, 54, 8, 17, 4
2018/12/6, 16, 4, 16, 3
2018/12/7, 39, 7, 14, 3
2018/12/8, 31, 11, 10, 3
2018/12/9, 37, 8, 11, 4
2018/12/10, 34, 9, 10, 10
2018/12/11, 15, 9, 14, 9
2018/12/12, 13, 9, 9, 6
2018/12/13, 18, 9, 13, 3
2018/12/14, 11, 10, 11, 3
2018/12/15, 12, 6, 10, 7
2018/12/16, 22, 6, 16, 27
2018/12/17, 18, 6, 19, 14
2018/12/18, 36, 9, 15, 14
2018/12/19, 36, 12, 13, 12
2018/12/20, 43, 11, 16, 11
2018/12/21, 30, 17, 13, 13
2018/12/22, 47, 15, 7, 6
2018/12/23, 9, 14, 9, 4
2018/12/24, 8, 16, 4, 3
2018/12/25, 6, 12, 7, 3
2018/12/26, 5, 10, 9, 5
2018/12/27, 7, 11, 11, 7
2018/12/28, 13, 8, 10, 8
2018/12/29, 14, 6, 10, 10
2018/12/30, 27, , , 
2018/7/1, 5, 33, 5, 3
2018/7/2, 4, 35, 6, 3
2018/7/3, 8, 41, 6, 3
2018/7/4, 8, 41, 5, 3
2018/7/5, 12, 42, 6, 3
2018/7/6, 16, 36, 4, 3
2018/7/7, 20, 27, 3, 3
2018/7/8, 17, 20, 6, 3
2018/7/9, 15, 30, 4, 3
2018/7/10, 15, 32, 4, 3
2018/7/11, 12, 29, 5, 3
2018/7/12, 14, 35, 5, 3
2018/7/13, 19, 34, 4, 3
2018/7/14, 12, 30, 3, 4
2018/7/15, 12, 29, 5, 4
2018/7/16, 11, 35, 5, 3
2018/7/17, 14, 27, 6, 3
2018/7/18, 15, 24, 6, 5
2018/7/19, 14, 23, 5, 3
2018/7/20, 12, 27, 3, 3
2018/7/21, 15, 28, 3, 3
2018/7/22, 20, 33, 4, 3
2018/7/23, 14, 25, 5, 4
2018/7/24, 16, 25, 5, 4
2018/7/25, 8, 29, 4, 2
2018/7/26, 8, 31, 4, 3
2018/7/27, 14, 27, 3, 3
2018/7/28, 12, 23, 3, 2
2018/7/29, 14, 23, 4, 2
2018/7/30, 12, 18, 3, 2
2018/7/31, 17, 19, 3, 2
2018/8/1, 23, 23, 3, 2
2018/8/2, 25, 30, 3, 2
2018/8/3, 20, 33, 3, 3
2018/8/4, 19, 31, 2, 3
2018/8/5, 26, 25, 3, 3
2018/8/6, 25, 34, 4, 3
2018/8/7, 28, 29, 3, 3
2018/8/8, 24, 30, 5, 2
2018/8/9, 18, 33, 5, 2
2018/8/10, 7, 33, 2, 2
2018/8/11, 4, 34, 3, 4
2018/8/12, 6, 32, 4, 3
2018/8/13, 12, 34, 5, 3
2018/8/14, 9, 35, 3, 3
2018/8/15, 6, 31, 4, 3
2018/8/16, 6, 31, 4, 3
2018/8/17, 9, 37, 3, 3
2018/8/18, 9, 33, 2, 3
2018/8/19, 8, 34, 4, 3
2018/8/20, 6, 34, 4, 3
2018/8/21, 11, 35, 4, 2
2018/8/22, 11, 32, 4, 2
2018/8/23, 13, 33, 4, 2
2018/8/24, 12, 33, 3, 2
2018/8/25, 11, 34, 3, 3
2018/8/26, 11, 35, 4, 2
2018/8/27, 12, 31, 3, 5
2018/8/28, 6, 35, 4, 3
2018/8/29, 8, 30, 5, 3
2018/8/30, 11, 34, 5, 3
2018/8/31, 15, 34, 4, 3
2018/9/1, 16, 38, 2, 3
2018/9/2, 15, 31, 5, 3
2018/9/3, 12, 22, 6, 3
2018/9/4, 16, 26, 9, 4
2018/9/5, 11, 30, 8, 3
2018/9/6, 10, 35, 7, 3
2018/9/7, 12, 35, 6, 4
2018/9/8, 16, 33, 3, 4
2018/9/9, 14, 33, 5, 4
2018/9/10, 6, 37, 3, 7
2018/9/11, 8, 37, 6, 4
2018/9/12, 8, 36, 6, 3
2018/9/13, 11, 35, 6, 3
2018/9/14, 14, 34, 6, 4
2018/9/15, 14, 31, 4, 4
2018/9/16, 14, 29, 4, 3
2018/9/17, 8, 30, 7, 3
2018/9/18, 13, 30, 7, 2
2018/9/19, 16, 31, 10, 3
2018/9/20, 15, 28, 9, 3
2018/9/21, 12, 32, 4, 3
2018/9/22, 15, 25, 3, 3
2018/9/23, 9, 20, 5, 3
2018/9/24, 7, 24, 6, 3
2018/9/25, 5, 26, 7, 4
2018/9/26, 6, 19, 11, 3
2018/9/27, 15, 25, 11, 3
2018/9/28, 16, 19, 5, 3
2018/9/29, 31, 18, 2, 3
2018/9/30, 11, 14, 8, 3
2018/4/1, 4, 21, 8, 3
2018/4/2, 2, 24, 13, 3
2018/4/3, 7, 24, 16, 2
2018/4/4, 12, 24, 21, 5
2018/4/5, 17, 19, 9, 3
2018/4/6, 14, 25, 10, 2
2018/4/7, 5, 27, 9, 3
2018/4/8, 12, 27, 8, 3
2018/4/9, 9, 27, 13, 3
2018/4/10, 7, 27, 14, 4
2018/4/11, 10, 30, 12, 4
2018/4/12, 9, 27, 10, 3
2018/4/13, 9, 30, 7, 3
2018/4/14, 6, 30, 7, 2
2018/4/15, 7, 25, 13, 2
2018/4/16, 5, 18, 14, 4
2018/4/17, 7, 19, 9, 4
2018/4/18, 5, 31, 8, 3
2018/4/19, 2, 31, 8, 3
2018/4/20, 1, 31, 9, 3
2018/4/21, 4, 31, 6, 3
2018/4/22, 6, 31, 10, 3
2018/4/23, 4, 23, 11, 3
2018/4/24, 4, 29, 9, 2
2018/4/25, 2, 32, 9, 3
2018/4/26, 2, 28, 5, 3
2018/4/27, 3, 34, 5, 2
2018/4/28, 2, 34, 3, 2
2018/4/29, 4, 33, 5, 2
2018/4/30, 3, 35, 4, 3
2018/5/1, 4, 36, 6, 3
2018/5/2, 5, 38, 8, 3
2018/5/3, 2, 33, 6, 2
2018/5/4, 3, 39, 4, 3
2018/5/5, 6, 39, 4, 2
2018/5/6, 3, 38, 4, 3
2018/5/7, 3, 35, 4, 3
2018/5/8, 3, 25, 5, 4
2018/5/9, 3, 26, 7, 4
2018/5/10, 2, 39, 7, 3
2018/5/11, 2, 44, 6, 2
2018/5/12, 1, 44, 4, 2
2018/5/13, 1, 29, 5, 3
2018/5/14, 1, 25, 5, 2
2018/5/15, 2, 17, 3, 3
2018/5/16, 2, , , 
2018/5/20, 16, 25, 8, 3
2018/5/21, 9, , , 
2018/5/23, 9, 43, 8, 2
2018/5/24, 9, 40, 10, 3
2018/5/25, 8, 34, 8, 5
2018/5/26, 12, 35, 7, 3
2018/5/27, 11, 36, 6, 3
2018/5/28, 10, 41, 6, 3
2018/5/29, 8, 39, 7, 3
2018/5/30, 11, 41, 8, 3
2018/5/31, 13, 43, 8, 3
2018/6/1, 17, 33, 5, 3
2018/6/2, 22, 30, 5, 3
2018/6/3, 23, 36, 7, 4
2018/6/4, 21, 45, 6, 3
2018/6/5, 13, 45, 7, 3
2018/6/6, 13, 39, 6, 3
2018/6/7, 10, 38, 6, 2
2018/6/8, 12, 36, 5, 3
2018/6/9, 14, 33, 4, 3
2018/6/10, 8, 29, 6, 3
2018/6/11, 11, 39, 5, 3
2018/6/12, 14, 37, 5, 3
2018/6/13, 10, 32, 6, 2
2018/6/14, 4, 28, 6, 2
2018/6/15, 6, 36, 4, 3
2018/6/16, 8, 32, 3, 2
2018/6/17, 8, 26, 6, 3
2018/6/18, 7, 32, 5, 3
2018/6/19, 7, 35, 5, 3
2018/6/20, 13, 25, 6, 2
2018/6/21, 13, 31, 4, 3
2018/6/22, 13, 28, 3, 3
2018/6/23, 5, 31, 3, 2
2018/6/24, 6, 28, 5, 2
2018/6/25, 6, 31, 6, 3
2018/6/26, 8, 24, 5, 3
2018/6/27, 10, 22, 5, 2
2018/6/28, 13, 25, 7, 3
2018/6/29, 6, 32, 2, 3
2018/6/30, 5, 29, 3, 2
2018/1/2, 20, 15, 13, 9
2018/1/3, 5, 15, 15, 11
2018/1/4, 6, 11, 14, 6
2018/1/5, 9, 14, 16, 7
2018/1/6, 17, 13, 14, 5
2018/1/7, 18, 7, 14, 6
2018/1/8, 21, 7, 16, 6
2018/1/9, 22, 10, 18, 5
2018/1/10, 14, 13, 14, 8
2018/1/11, 17, 18, 13, 8
2018/1/12, 28, 26, 6, 7
2018/1/13, 8, 26, 8, 6
2018/1/14, 1, 19, 16, 6
2018/1/15, 10, 19, 13, 6
2018/1/16, 16, 20, 17, 7
2018/1/17, 10, 31, 7, 6
2018/1/18, 8, 19, 19, 11
2018/1/19, 5, 22, 16, 12
2018/1/20, 6, 25, 12, 6
2018/1/21, 8, 20, 12, 16
2018/1/22, 5, 25, 13, 6
2018/1/23, 8, 25, 14, 7
2018/1/24, 14, 32, 14, 6
2018/1/25, 21, 29, 20, 6
2018/1/26, 25, 28, 20, 7
2018/1/27, 37, 26, 17, 7
2018/1/28, 49, 22, 17, 14
2018/1/29, 21, 25, 14, 12
2018/1/30, 17, 25, 17, 23
2018/1/31, 9, 20, 23, 7
2018/2/1, 16, 19, 20, 5
2018/2/2, 22, 29, 11, 4
2018/2/3, 11, 31, 6, 4
2018/2/4, 4, 30, 13, 5
2018/2/5, 5, 27, 18, 5
2018/2/6, 9, 25, 22, 4
2018/2/7, 20, 26, 19, 4
2018/2/8, 12, 20, 14, 4
2018/2/9, 5, 33, 11, 4
2018/2/10, 10, 38, 8, 4
2018/2/11, 7, 21, 15, 5
2018/2/12, 13, 44, 14, 3
2018/2/13, 13, 32, 16, 5
2018/2/14, 7, 24, 15, 9
2018/2/15, 4, , 15, 4
2018/2/16, 8, , 14, 6
2018/2/17, 8, , 9, 4
2018/2/18, 11, 23, 14, 5
2018/2/19, 4, 32, 15, 3
2018/2/20, 6, 30, 16, 4
2018/2/21, 5, 30, 13, 4
2018/2/22, 6, 32, 11, 4
2018/2/23, 3, 37, 6, 3
2018/2/24, 4, 38, 6, 4
2018/2/25, 3, 37, 10, 4
2018/2/26, 4, 37, 13, 4
2018/2/27, 2, 39, 17, 4
2018/2/28, 13, 42, 12, 2
2018/3/1, 6, 38, 13, 4
2018/3/2, 9, 40, 12, 7
2018/3/3, 19, 46, 10, 4
2018/3/4, 13, 44, 16, 5
2018/3/5, 16, 25, 21, 4
2018/3/6, 16, 35, 10, 5
2018/3/7, 8, 39, 10, 5
2018/3/8, 12, 39, 8, 6
2018/3/9, 10, 42, 10, 9
2018/3/10, 12, 41, 11, 6
2018/3/11, 20, 28, 14, 4
2018/3/12, 21, 21, 20, 5
2018/3/13, 15, 35, 12, 6
2018/3/14, 10, 32, 13, 4
2018/3/15, 15, 39, 13, 5
2018/3/16, 15, 30, 9, 5
2018/3/17, 10, 27, 5, 4
2018/3/18, 11, 30, 8, 4
2018/3/19, 9, 31, 9, 5
2018/3/20, 11, 36, 7, 4
2018/3/21, 16, 34, 11, 5
2018/3/22, 19, 33, 14, 5
2018/3/23, 14, 36, 9, 4
2018/3/24, 20, 37, 7, 4
2018/3/25, 26, 32, 12, 4
2018/3/26, 20, 27, 14, 7
2018/3/27, 19, 23, 15, 5
2018/3/28, 15, 22, 20, 3
2018/3/29, 15, 21, 16, 4
2018/3/30, 15, 25, 10, 3
2018/3/31, 11, 25, 3, 3
2020/1/1, , 16, , 3
2019/5/6, , 27, 6, 
2018/12/31, , 11, 8, 3
2019/1/12, , 23, 10, 13
2019/1/13, , 25, 10, 12
2019/1/14, , 30, 6, 5
2019/1/15, , 23, 8, 7
2019/1/16, , 17, 21, 8
2019/1/17, , 17, 20, 9
2019/2/18, , 17, 18, 3
2018/5/19, , 36, 4, 2
2018/5/22, , 37, 9, 3
2018/1/1, , 11, 7, 5
