date, pm25, pm10, o3, no2
2019/11/18, 20, 6, 30, 5
2019/11/19, 12, 15, 3, 24
2019/11/20, 54, 16, 14, 7
2019/11/21, 58, 15, 10, 13
2019/11/22, 49, 15, 11, 7
2019/11/23, 57, 23, 8, 7
2019/11/24, 66, 16, 5, 13
2019/11/25, 57, 11, 12, 12
2019/11/26, 35, 8, 18, 8
2019/11/27, 28, 9, 28, 3
2019/11/28, 16, 12, 31, 1
2019/11/29, 27, 7, 27, 6
2019/11/30, 24, 7, 23, 7
2019/12/1, 28, 11, 28, 3
2019/12/2, 21, 14, 21, 21
2019/12/3, 36, 24, 3, 26
2019/12/4, 69, 25, 3, 21
2019/12/5, 78, 18, 19, 9
2019/12/6, 44, 14, 24, 4
2019/12/7, 20, 14, 30, 6
2019/12/8, 20, 15, 32, 3
2019/12/9, 21, 17, 29, 10
2019/12/10, 26, 17, 21, 19
2019/12/11, 29, 9, 21, 12
2019/12/12, 24, 8, 23, 7
2019/12/13, 23, 16, 32, 7
2019/12/14, 27, 19, 29, 16
2019/12/15, 28, 13, 18, 18
2019/12/16, 34, 11, 20, 15
2019/12/17, 31, 11, 23, 12
2019/12/18, 33, 15, 13, 11
2019/12/19, 33, 9, 26, 7
2019/12/20, 26, 8, 22, 9
2019/12/21, 26, 7, 22, 5
2019/12/22, 22, 14, 24, 3
2019/12/23, 25, 16, 28, 6
2019/12/24, 28, 10, 27, 2
2019/12/25, 26, 11, 19, 7
2019/12/26, 33, 8, 20, 5
2019/12/27, 47, 16, 13, 9
2019/12/28, 60, , , 
2019/7/1, 28, 10, 26, 1
2019/7/2, 18, 11, 27, 1
2019/7/3, 14, 14, 28, 3
2019/7/4, 24, 13, 30, 2
2019/7/5, 22, 13, 22, 3
2019/7/6, 32, 11, 27, 
2019/7/7, 17, 9, 26, 1
2019/7/8, 22, 12, 29, 1
2019/7/9, 21, 22, 19, 9
2019/7/10, 35, 29, 24, 9
2019/7/11, 59, 21, 27, 5
2019/7/12, 43, 6, 28, 1
2019/7/13, 20, 7, 26, 
2019/7/14, 17, 8, 23, 1
2019/7/15, 17, 8, 25, 1
2019/7/16, 23, 12, 33, 2
2019/7/17, 17, 17, 30, 6
2019/7/18, 28, 12, 29, 4
2019/7/19, 18, 20, 25, 5
2019/7/20, 29, 12, 26, 2
2019/7/21, 22, 13, 27, 4
2019/7/22, 17, 19, 60, 6
2019/7/23, 26, 26, 79, 4
2019/7/24, 49, 35, 85, 3
2019/7/25, 63, 25, 68, 2
2019/7/26, 49, 25, 52, 2
2019/7/27, 41, 33, 39, 2
2019/7/28, 39, 43, 31, 3
2019/7/29, 30, 26, 48, 2
2019/7/30, 29, 11, 24, 4
2019/7/31, 28, 12, 31, 4
2019/8/1, 28, 10, 33, 1
2019/8/2, 18, 13, 29, 
2019/8/3, 26, 28, 36, 3
2019/8/4, 31, 18, 31, 3
2019/8/5, 24, 18, 29, 3
2019/8/6, 21, 15, 30, 2
2019/8/7, 20, 13, 27, 4
2019/8/8, 27, 23, 23, 6
2019/8/9, 19, 16, 30, 2
2019/8/10, 30, 21, 28, 2
2019/8/11, 22, 13, 27, 3
2019/8/12, 17, 9, 30, 2
2019/8/13, 26, 13, 25, 5
2019/8/14, 30, 12, 25, 2
2019/8/15, 16, 11, 21, 5
2019/8/16, 20, 10, 25, 3
2019/8/17, 13, 13, 30, 4
2019/8/18, 27, 19, 29, 2
2019/8/19, 24, 12, 32, 3
2019/8/20, 22, 18, 38, 7
2019/8/21, 25, 14, 37, 7
2019/8/22, 39, 20, 38, 7
2019/8/23, 21, 18, 56, 2
2019/8/24, 37, 23, 61, 2
2019/8/25, 51, 23, 60, 2
2019/8/26, 54, 36, 70, 3
2019/8/27, 68, 38, 45, 8
2019/8/28, 84, 13, 31, 5
2019/8/29, 29, 14, 31, 7
2019/8/30, 35, 21, 58, 5
2019/8/31, 54, 11, 29, 1
2019/9/1, 21, 13, 29, 3
2019/9/2, 24, 12, 29, 4
2019/9/3, 28, 12, 22, 7
2019/9/5, 14, 2, 25, 6
2019/9/6, 11, 9, 26, 2
2019/9/7, 7, 11, 28, 1
2019/9/8, 22, 11, 34, 5
2019/9/9, 12, 17, 31, 7
2019/9/10, 23, 15, 17, 9
2019/9/11, 25, 16, 24, 4
2019/9/12, 21, 13, 23, 2
2019/9/13, 11, 12, 29, 3
2019/9/14, 10, 14, 26, 6
2019/9/15, 20, 12, 27, 1
2019/9/16, 15, 12, 26, 1
2019/9/17, 14, 14, 26, 1
2019/9/18, 13, 15, 28, 2
2019/9/19, 14, 12, 23, 6
2019/9/20, 19, 15, 28, 3
2019/9/21, 19, 14, 31, 4
2019/9/22, 20, 11, 26, 8
2019/9/23, 30, 10, 19, 7
2019/9/24, 21, 12, 16, 7
2019/9/25, 26, 11, 19, 7
2019/9/26, 14, 15, 23, 5
2019/9/27, 23, 14, 24, 12
2019/9/28, 13, 10, 26, 13
2019/9/29, 12, 11, 28, 3
2019/9/30, 15, 13, 28, 3
2019/4/1, 29, 31, 24, 9
2019/4/2, 77, 11, 29, 7
2019/4/3, 39, 14, 26, 8
2019/4/4, 49, 6, 39, 2
2019/4/5, 23, 32, 31, 2
2019/4/6, 88, 44, 41, 3
2019/4/7, 113, 43, 25, 3
2019/4/8, 97, 12, 39, 2
2019/4/9, 49, 6, 35, 1
2019/4/10, 28, 10, 34, 2
2019/4/11, 30, 11, 32, 2
2019/4/12, 27, 7, 35, 2
2019/4/13, 23, 13, 34, 2
2019/4/14, 42, 21, 36, 3
2019/4/15, 44, 32, 38, 3
2019/4/16, 45, 28, 33, 6
2019/4/17, 63, 24, 44, 4
2019/4/18, 48, 24, 40, 4
2019/4/19, 54, 25, 52, 3
2019/4/20, 59, 45, 50, 4
2019/4/21, 114, 32, 52, 4
2019/4/22, 76, 32, 46, 2
2019/4/23, 40, 35, 41, 5
2019/4/24, 46, 8, 30, 5
2019/4/25, 15, 12, 34, 8
2019/4/26, 28, 21, 31, 5
2019/4/27, 27, 7, 29, 3
2019/4/28, 13, 8, 38, 3
2019/4/29, 17, 11, 39, 2
2019/4/30, 31, 9, 38, 3
2019/5/1, 23, 16, 35, 5
2019/5/2, 44, 12, 36, 1
2019/5/3, 15, 8, 33, 1
2019/5/4, 17, 14, 37, 1
2019/5/5, 22, 13, 35, 6
2019/5/6, 21, 14, 33, 8
2019/5/7, 23, 15, 30, 7
2019/5/8, 45, 16, 33, 6
2019/5/9, 25, 16, 39, 2
2019/5/10, 14, 9, 39, 1
2019/5/11, 17, 7, 36, 1
2019/5/12, 13, 11, 35, 2
2019/5/13, 15, 13, 37, 1
2019/5/14, 20, 13, 37, 2
2019/5/15, 15, 10, 37, 2
2019/5/16, 20, 10, 27, 3
2019/5/17, 25, 22, 34, 4
2019/5/18, 62, 21, 34, 2
2019/5/19, 67, 13, 32, 2
2019/5/20, 43, 10, 38, 1
2019/5/21, 34, 13, 37, 2
2019/5/22, 20, 20, 41, 9
2019/5/23, 47, 22, 35, 6
2019/5/24, 47, 13, 35, 1
2019/5/25, 17, 14, 24, 5
2019/5/26, 32, 15, 29, 2
2019/5/27, 18, 6, 34, 1
2019/5/28, 22, 13, 36, 5
2019/5/29, 20, 14, 27, 4
2019/5/30, 26, 15, 24, 5
2019/5/31, 26, 17, 30, 4
2019/6/1, 25, 16, 46, 4
2019/6/2, 28, 12, 30, 4
2019/6/3, 16, 18, 37, 6
2019/6/4, 27, 12, 35, 5
2019/6/5, 35, 12, 34, 2
2019/6/6, 19, 18, 41, 3
2019/6/7, 29, 14, 33, 2
2019/6/8, 21, 16, 31, 2
2019/6/9, 24, 11, 33, 1
2019/6/10, 18, 13, 34, 3
2019/6/11, 19, 6, 36, 2
2019/6/12, 18, 10, 30, 6
2019/6/13, 15, 12, 36, 5
2019/6/14, 14, 9, 41, 2
2019/6/15, 18, 9, 28, 4
2019/6/16, 22, 14, 33, 5
2019/6/17, 20, 18, 37, 4
2019/6/18, 27, 15, 41, 4
2019/6/19, 25, 12, 36, 3
2019/6/20, 33, 10, 33, 4
2019/6/21, 20, 13, 33, 2
2019/6/22, 20, 16, 46, 2
2019/6/23, 27, 20, 63, 2
2019/6/24, 31, 25, 93, 4
2019/6/25, 51, 14, 39, 1
2019/6/26, 39, 11, 30, 
2019/6/27, 21, 16, 29, 1
2019/6/28, 19, 20, 51, 2
2019/6/29, 25, 18, 39, 3
2019/6/30, 35, 14, 28, 2
2019/1/1, 39, 18, 33, 
2019/1/2, 29, 7, 31, 2
2019/1/3, 11, 11, 29, 1
2019/1/4, 19, 12, 29, 1
2019/1/5, 22, 11, 29, 2
2019/1/6, 21, 15, 19, 21
2019/1/7, 40, 22, 33, 
2019/1/8, 30, 14, 32, 
2019/1/9, 13, 13, 27, 15
2019/1/10, 19, 9, 31, 4
2019/1/11, 12, 14, 28, 2
2019/1/12, 20, 18, 30, 1
2019/1/13, 26, 11, 30, 1
2019/1/14, 17, 16, 24, 11
2019/1/15, 25, 14, 22, 18
2019/1/16, 29, 8, 32, 7
2019/1/18, 39, 15, 15, 13
2019/1/19, 49, 15, 15, 7
2019/1/20, 43, 25, 6, 23
2019/1/21, 65, 33, 6, 23
2019/1/22, 76, 26, 19, 7
2019/1/23, 66, 43, 12, 9
2019/1/24, 90, 34, 19, 12
2019/1/25, 69, 11, 25, 4
2019/1/26, 28, 10, 27, 3
2019/1/27, 13, 13, 29, 1
2019/2/1, 92, 37, 12, 8
2019/2/2, 101, 11, 26, 3
2019/2/3, 49, 13, 16, 13
2019/2/4, 39, 19, 14, 13
2019/2/5, 60, 15, 8, 18
2019/2/6, 51, 13, 29, 7
2019/2/7, 27, 13, 22, 9
2019/2/8, 25, 21, 31, 3
2019/2/9, 32, 10, 30, 3
2019/2/10, 16, 17, 30, 1
2019/2/11, 25, 17, 24, 9
2019/2/12, 26, 20, 19, 13
2019/2/13, 50, 22, 7, 23
2019/2/14, 78, 19, 11, 30
2019/2/15, 58, 33, 16, 24
2019/2/16, 86, 36, 19, 21
2019/2/17, 104, 29, 23, 18
2019/2/18, 72, 16, 26, 22
2019/2/19, 27, 17, 23, 16
2019/2/20, 37, 18, 19, 18
2019/2/21, 63, 20, 19, 7
2019/2/22, 59, 20, 12, 5
2019/2/23, 66, 23, 16, 10
2019/2/24, 69, 26, 20, 10
2019/2/25, 77, 40, 14, 15
2019/2/26, 93, 40, 15, 18
2019/2/27, 90, 43, 22, 18
2019/2/28, 103, 20, 33, 3
2019/3/1, 47, 27, 25, 8
2019/3/2, 58, 12, 30, 4
2019/3/3, 34, 12, 33, 3
2019/3/4, 24, 14, 32, 4
2019/3/5, 13, 10, 20, 9
2019/3/6, 34, 12, 33, 6
2019/3/7, 24, 20, 36, 4
2019/3/8, 30, 15, 37, 3
2019/3/9, 26, 11, 35, 2
2019/3/10, 21, 16, 34, 1
2019/3/11, 28, 13, 30, 9
2019/3/12, 33, 20, 35, 3
2019/3/13, 30, 20, 38, 3
2019/3/14, 26, 17, 33, 3
2019/3/15, 24, 19, 36, 8
2019/3/16, 31, 12, 36, 2
2019/3/17, 21, 17, 35, 1
2019/3/18, 26, 17, 27, 13
2019/3/19, 41, 12, 20, 14
2019/3/20, 61, 8, 26, 6
2019/3/21, 35, 36, 19, 9
2019/3/22, 116, 15, 32, 3
2019/3/23, 52, 18, 33, 2
2019/3/24, 31, 18, 37, 1
2019/3/25, 32, 21, 34, 4
2019/3/26, 29, 15, 31, 9
2019/3/27, 37, 13, 30, 5
2019/3/28, 42, 18, 27, 9
2019/3/29, 46, 40, 32, 7
2019/3/30, 95, 10, 36, 1
2019/3/31, 27, 13, 33, 2
2018/10/1, 14, 15, 28, 1
2018/10/2, 15, 21, 29, 3
2018/10/3, 23, 17, 13, 9
2018/10/4, 36, 26, 15, 18
2018/10/5, 61, 31, 22, 11
2018/10/6, 64, 10, 29, 1
2018/10/7, 12, 14, 24, 10
2018/10/8, 25, 15, 19, 14
2018/10/9, 40, 28, 28, 11
2018/10/10, 75, 18, 21, 8
2018/10/11, 42, 12, 21, 8
2018/10/12, 23, 13, 28, 6
2018/10/13, 28, 15, 28, 7
2018/10/14, 35, 22, 21, 9
2018/10/15, 35, 23, 19, 13
2018/10/16, 61, 28, 25, 11
2018/10/17, 45, 11, 27, 1
2018/10/18, 14, 12, 26, 5
2018/10/19, 19, 18, 22, 8
2018/10/20, 44, 29, 14, 12
2018/10/21, 79, 18, 28, 3
2018/10/22, 24, 27, 26, 2
2018/10/23, 32, 17, 23, 1
2018/10/24, 15, 13, 25, 2
2018/10/25, 3, 8, 28, 3
2018/10/26, 2, 6, 28, 1
2018/10/27, 3, 5, 23, 1
2018/10/28, 9, 8, 19, 2
2018/10/29, 16, 7, 12, 9
2018/10/30, 15, 12, 17, 10
2018/10/31, 24, 12, 9, 14
2018/11/1, 27, 8, 28, 5
2018/11/2, 19, 16, 13, 16
2018/11/3, 45, 24, 9, 13
2018/11/4, 71, 19, 6, 7
2018/11/5, 65, 18, 6, 14
2018/11/6, 49, 10, 18, 10
2018/11/7, 23, 15, 20, 10
2018/11/8, 22, 15, 13, 10
2018/11/9, 53, 9, 17, 7
2018/11/10, 24, 7, 20, 6
2018/11/11, 17, 11, 9, 17
2018/11/12, 35, 12, 22, 10
2018/11/13, 35, 18, 10, 15
2018/11/14, 42, 17, 5, 15
2018/11/15, 58, 17, 2, 14
2018/11/16, 58, 20, , 7
2018/11/17, 72, 16, , 4
2018/11/18, 57, 6, 15, 2
2018/11/19, 15, 12, 19, 2
2018/11/20, 39, 25, 11, 5
2018/11/21, 79, 34, 5, 7
2018/11/22, 97, 23, 2, 11
2018/11/23, 75, 22, 10, 5
2018/11/24, 69, 24, 9, 5
2018/11/25, 73, 19, 10, 5
2018/11/26, 66, 16, 13, 6
2018/11/27, 59, 15, 7, 12
2018/11/28, 55, 7, 14, 11
2018/11/29, 25, 13, 19, 9
2018/11/30, 22, 12, 17, 10
2018/12/1, 33, 8, 21, 5
2018/12/2, 19, 29, 27, 4
2018/12/3, 24, 12, 26, 8
2018/12/4, 16, 15, 4, 22
2018/12/5, 46, 11, 22, 9
2018/12/6, 28, 9, 28, 4
2018/12/7, 15, 17, 30, 1
2018/12/8, 23, 15, 33, 1
2018/12/9, 21, 12, 34, 1
2018/12/10, 16, 11, 29, 3
2018/12/11, 16, 11, 16, 5
2018/12/12, 28, 9, 16, 3
2018/12/13, 37, 8, 16, 5
2018/12/14, 42, 17, 12, 6
2018/12/15, 64, 20, 9, 11
2018/12/16, 73, 12, 22, 8
2018/12/17, 27, 14, 16, 14
2018/12/18, 42, 12, 12, 15
2018/12/19, 31, 13, 16, 13
2018/12/20, 36, 9, 29, 10
2018/12/21, 15, 11, 27, 4
2018/12/22, 9, 12, 27, 6
2018/12/23, 15, 9, 25, 4
2018/12/24, 13, 11, 26, 3
2018/12/25, 25, 17, 19, 15
2018/12/26, 50, 25, 1, 23
2018/12/27, 82, 22, 18, 12
2018/12/28, 59, 14, 28, 9
2018/12/29, 33, 18, 32, 5
2018/12/30, 25, , , 
2018/7/1, 21, 23, 37, 2
2018/7/2, 15, 10, 36, 1
2018/7/3, 19, 13, 29, 1
2018/7/4, 16, 8, 25, 2
2018/7/5, 14, 14, 31, 1
2018/7/6, 31, 13, 30, 3
2018/7/7, 20, 10, 32, 2
2018/7/8, 18, 14, 24, 2
2018/7/9, 32, 16, 30, 1
2018/7/10, 28, 16, 35, 2
2018/7/11, 29, 16, 28, 1
2018/7/12, 32, 12, 27, 1
2018/7/13, 25, 11, 29, 2
2018/7/14, 16, 12, 36, 1
2018/7/15, 16, 28, 41, 4
2018/7/16, 28, 29, 35, 5
2018/7/17, 44, 21, 34, 7
2018/7/18, 25, 22, 37, 4
2018/7/19, 36, 16, 32, 1
2018/7/20, 19, 17, 41, 1
2018/7/21, 23, 16, 41, 3
2018/7/22, 27, 19, 36, 4
2018/7/23, 31, 30, 51, 6
2018/7/24, 31, 55, 40, 3
2018/7/25, 49, 44, 56, 5
2018/7/26, 61, 46, 54, 4
2018/7/27, 64, 19, 42, 3
2018/7/28, 28, 16, 33, 5
2018/7/29, 20, 23, 29, 6
2018/7/30, 18, 17, 32, 5
2018/7/31, 16, 14, 38, 5
2018/8/1, 31, 43, 39, 7
2018/8/2, 35, 59, 37, 5
2018/8/3, 51, 17, 28, 3
2018/8/4, 22, 10, 29, 1
2018/8/5, 13, 16, 47, 2
2018/8/6, 23, 24, 76, 3
2018/8/7, 29, 32, 41, 4
2018/8/8, 27, 19, 32, 4
2018/8/9, 25, 12, 27, 3
2018/8/10, 19, 11, 28, 1
2018/8/11, 13, 11, 32, 6
2018/8/12, 21, 13, 31, 3
2018/8/13, 25, 12, 32, 1
2018/8/14, 12, 19, 25, 5
2018/8/15, 24, 10, 28, 5
2018/8/16, 27, 11, 26, 4
2018/8/17, 17, 15, 22, 5
2018/8/18, 28, 17, 22, 4
2018/8/19, 35, 10, 23, 2
2018/8/20, 11, 16, 25, 4
2018/8/21, 24, 14, 25, 3
2018/8/22, 35, 16, 20, 5
2018/8/23, 38, 9, 22, 2
2018/8/24, 11, 6, 24, 2
2018/8/25, 4, 9, 29, 3
2018/8/26, 13, 10, 23, 2
2018/8/27, 11, 14, 18, 7
2018/8/28, 20, 23, 27, 5
2018/8/29, 43, 11, 26, 1
2018/8/30, 15, 11, 24, 3
2018/8/31, 10, 13, 30, 3
2018/9/1, 12, 12, 34, 1
2018/9/2, 16, 14, 32, 2
2018/9/3, 36, 18, 30, 2
2018/9/4, 42, 12, 28, 2
2018/9/5, 49, 12, 33, 2
2018/9/6, 33, 10, 26, 2
2018/9/7, 14, 12, 27, 3
2018/9/8, 17, 15, 29, 6
2018/9/9, 27, 17, 24, 5
2018/9/10, 21, 24, 25, 4
2018/9/11, 34, 5, 29, 2
2018/9/12, 6, 13, 28, 5
2018/9/13, 18, 13, 22, 12
2018/9/14, 24, 12, 25, 3
2018/9/15, 13, 13, 27, 9
2018/9/16, 30, 15, 24, 11
2018/9/17, 37, 26, 29, 7
2018/9/18, 39, 21, 26, 6
2018/9/19, 26, 23, 23, 5
2018/9/20, 33, 22, 26, 3
2018/9/21, 19, 12, 24, 
2018/9/22, 14, 5, 27, 1
2018/9/23, 10, 7, 29, 1
2018/9/24, 10, 12, 26, 6
2018/9/25, 10, 32, 32, 9
2018/9/26, 35, 44, 24, 12
2018/9/27, 35, 10, 26, 1
2018/9/28, 16, 14, 23, 6
2018/9/29, 17, 17, 29, 7
2018/9/30, 37, 10, 29, 1
2018/4/1, 90, 22, 28, 5
2018/4/2, 64, 12, 26, 8
2018/4/3, 31, 8, 30, 8
2018/4/4, 23, 18, 36, 4
2018/4/5, 22, 16, 27, 8
2018/4/6, 31, 13, 32, 6
2018/4/7, 33, 22, 31, 4
2018/4/8, 62, 17, 29, 4
2018/4/9, 57, 37, 29, 5
2018/4/10, 92, 27, 22, 3
2018/4/11, 70, 34, 20, 4
2018/4/12, 80, 37, 20, 8
2018/4/13, 85, 30, 22, 8
2018/4/14, 81, 35, 25, 5
2018/4/15, 87, 21, 32, 7
2018/4/16, 38, 23, 34, 10
2018/4/17, 40, 24, 40, 13
2018/4/18, 57, 32, 41, 7
2018/4/19, 65, 60, 46, 12
2018/4/20, 128, 13, 34, 2
2018/4/21, 42, 21, 50, 3
2018/4/22, 43, 37, 29, 4
2018/4/23, 40, 38, 26, 5
2018/4/24, 33, 10, 31, 3
2018/4/25, 18, 18, 31, 3
2018/4/26, 16, 17, 33, 5
2018/4/27, 25, 10, 27, 4
2018/4/28, 28, 12, 32, 3
2018/4/29, 50, 9, 35, 4
2018/4/30, 20, 12, 34, 4
2018/5/1, 20, 14, 35, 9
2018/5/2, 33, 11, 38, 2
2018/5/3, 16, 10, 40, 5
2018/5/4, 23, 12, 40, 3
2018/5/5, 34, 13, 45, 3
2018/5/6, 32, 15, 46, 3
2018/5/7, 36, 21, 56, 4
2018/5/8, 41, 46, 51, 7
2018/5/9, 103, 16, 33, 5
2018/5/10, 39, 13, 39, 2
2018/5/11, 28, 18, 47, 3
2018/5/12, 48, 33, 34, 3
2018/5/13, 80, 22, 40, 4
2018/5/14, 64, 20, 47, 3
2018/5/15, 47, 19, 40, 2
2018/5/16, 47, 21, 31, 1
2018/5/17, 29, 19, 32, 1
2018/5/18, 33, 26, 30, 2
2018/5/19, 43, 24, 40, 3
2018/5/20, 55, 14, 46, 2
2018/5/21, 28, 20, 45, 3
2018/5/22, 36, 27, 45, 3
2018/5/23, 47, 27, 46, 3
2018/5/24, 40, 29, 43, 4
2018/5/25, 59, 29, 51, 3
2018/5/26, 48, 23, 49, 2
2018/5/27, 32, 18, 57, 2
2018/5/28, 51, 44, 45, 2
2018/5/29, 77, 41, 50, 5
2018/5/30, 89, 46, 45, 3
2018/5/31, 87, 33, 42, 4
2018/6/1, 79, 21, 37, 7
2018/6/2, 53, 21, 39, 6
2018/6/3, 56, 10, 43, 1
2018/6/4, 38, 22, 37, 1
2018/6/5, 30, 25, 35, 2
2018/6/6, 39, 17, 55, 3
2018/6/7, 48, 19, 40, 2
2018/6/8, 58, 14, 33, 
2018/6/9, 36, 11, 37, 
2018/6/10, 29, 11, 30, 
2018/6/11, 19, 8, 29, 1
2018/6/12, 15, 10, 29, 1
2018/6/13, 10, 20, 26, 6
2018/6/14, 26, 19, 35, 4
2018/6/15, 42, , 29, 4
2018/6/16, 32, , 26, 2
2018/6/17, 21, 12, 26, 4
2018/6/18, 16, 14, 23, 4
2018/6/19, 19, 25, 20, 6
2018/6/20, 40, 23, 26, 1
2018/6/21, 15, 16, 27, 
2018/6/22, 23, 17, 30, 1
2018/6/23, 21, 11, 25, 1
2018/6/24, 22, 20, 24, 1
2018/6/25, 24, 36, 30, 1
2018/6/26, 34, 42, 32, 1
2018/6/27, 39, 17, 35, 2
2018/6/28, 34, 13, 36, 1
2018/6/29, 30, 28, 38, 2
2018/6/30, 30, 16, 35, 1
2018/1/7, 12, 7, 20, 
2018/1/8, 17, 18, 12, 14
2018/1/9, 52, 19, 4, 15
2018/1/10, 43, 16, 4, 10
2018/1/11, 52, 15, 8, 7
2018/1/12, 46, 30, 3, 11
2018/1/17, 23, 12, 30, 4
2018/1/18, 13, 9, 29, 3
2018/1/19, 7, 15, 25, 11
2018/1/20, 29, 11, 31, 5
2018/1/21, 20, 17, 24, 5
2018/1/22, 22, 13, 22, 12
2018/1/23, 25, 6, 30, 4
2018/1/24, 13, 17, 29, 11
2018/1/25, 19, 19, 18, 18
2018/1/26, 46, 12, 20, 9
2018/1/27, 40, 13, 23, 4
2018/1/28, 19, 13, 28, 3
2018/1/29, 13, 16, 24, 8
2018/1/30, 17, 13, 30, 7
2018/1/31, 27, 12, 26, 2
2018/2/1, 9, 9, 26, 1
2018/2/2, 4, 8, 22, 4
2018/2/3, 10, 8, 24, 1
2018/2/4, 19, 9, 23, 2
2018/2/5, 34, 10, 25, 3
2018/2/6, 42, 17, 22, 9
2018/2/7, 48, 30, 11, 22
2018/2/8, 67, 33, 14, 16
2018/2/9, 71, 29, 22, 9
2018/2/10, 61, 10, 31, 2
2018/2/11, 17, 12, 30, 3
2018/2/12, 6, 14, 23, 13
2018/2/13, 29, 16, 19, 11
2018/2/14, 42, 13, 24, 8
2018/2/15, 37, 17, 26, 6
2018/2/16, 21, 28, 13, 13
2018/2/17, 65, 45, 10, 17
2018/2/18, 105, 44, 5, 21
2018/2/19, 98, 54, 10, 11
2018/2/20, 128, 41, 25, 4
2018/2/21, 108, 26, 22, 4
2018/2/22, 78, 20, 24, 3
2018/2/23, 69, 14, 25, 2
2018/2/24, 43, 8, 28, 1
2018/2/25, 20, 8, 28, 2
2018/2/26, 22, 8, 27, 2
2018/2/27, 19, 26, 26, 2
2018/2/28, 65, 41, 29, 2
2018/3/1, 54, 32, 28, 3
2018/3/2, 72, 51, 23, 5
2018/3/3, 126, 56, 17, 5
2018/3/4, 143, 18, 23, 9
2018/3/5, 50, 22, 19, 9
2018/3/6, 56, 33, 15, 11
2018/3/7, 83, 15, 27, 9
2018/3/8, 36, 16, 27, 7
2018/3/9, 32, 16, 16, 10
2018/3/10, 50, 14, 17, 8
2018/3/11, 43, 11, 21, 9
2018/3/12, 32, 10, 31, 4
2018/3/13, 23, 7, 27, 6
2018/3/14, 27, 15, 23, 4
2018/3/15, 50, 21, 22, 3
2018/3/16, 66, 19, 31, 1
2018/3/17, 27, 26, 31, 1
2018/3/18, 38, 11, 31, 2
2018/3/19, 36, 16, 34, 2
2018/3/20, 21, 16, 34, 5
2018/3/21, 27, 16, 31, 4
2018/3/22, 39, 22, 26, 12
2018/3/23, 55, 28, 21, 5
2018/3/24, 70, 45, 23, 6
2018/3/25, 99, 10, 25, 8
2018/3/26, 24, 19, 27, 6
2018/3/27, 52, 19, 33, 5
2018/3/28, 43, 12, 32, 5
2018/3/29, 33, 12, 29, 5
2018/3/30, 50, 13, 28, 5
2018/3/31, 49, 31, 34, 3
2017/4/1, 48, 16, 34, 4
2017/4/2, 46, 9, 34, 2
2017/4/3, 30, 27, 26, 11
2017/4/4, 76, 17, 35, 3
2017/4/5, 40, 29, 34, 2
2017/4/6, 33, 26, 31, 4
2017/4/7, 35, 10, 31, 2
2017/4/8, 23, 27, 36, 8
2017/4/9, 74, 19, 34, 3
2017/4/10, 58, 13, 32, 2
2017/4/11, 24, 12, 26, 4
2017/4/12, 44, 13, 33, 1
