date, pm25
2020/1/2, 13
2020/1/3, 20
2020/1/4, 18
2020/1/5, 19
2020/1/6, 20
2020/1/7, 21
2020/1/8, 21
2020/1/9, 24
2020/1/10, 34
2020/1/11, 17
2020/1/12, 15
2020/1/13, 23
2020/1/14, 28
2020/1/15, 40
2019/10/1, 26
2019/10/2, 24
2019/10/3, 27
2019/10/4, 27
2019/10/5, 14
2019/10/8, 25
2019/10/9, 26
2019/10/10, 24
2019/10/11, 16
2019/10/12, 19
2019/10/13, 17
2019/10/14, 15
2019/10/15, 20
2019/10/16, 22
2019/10/17, 22
2019/10/18, 23
2019/10/19, 24
2019/10/20, 29
2019/10/21, 16
2019/10/22, 31
2019/10/23, 27
2019/10/24, 26
2019/10/25, 15
2019/10/26, 22
2019/10/27, 19
2019/10/28, 28
2019/10/29, 23
2019/10/30, 16
2019/10/31, 21
2019/11/1, 19
2019/11/2, 18
2019/11/3, 25
2019/11/4, 24
2019/11/5, 41
2019/11/6, 39
2019/11/7, 20
2019/11/8, 24
2019/11/9, 37
2019/11/10, 24
2019/11/11, 20
2019/11/12, 15
2019/11/13, 13
2019/11/14, 22
2019/11/15, 24
2019/11/16, 18
2019/11/17, 24
2019/11/18, 34
2019/11/19, 34
2019/11/20, 47
2019/11/21, 43
2019/11/22, 18
2019/11/23, 34
2019/11/24, 27
2019/11/25, 17
2019/11/26, 23
2019/11/27, 16
2019/11/28, 28
2019/11/29, 43
2019/11/30, 26
2019/12/1, 14
2019/12/2, 21
2019/12/3, 18
2019/12/4, 19
2019/12/5, 21
2019/12/6, 21
2019/12/7, 19
2019/12/8, 20
2019/12/9, 14
2019/12/10, 17
2019/12/11, 21
2019/12/12, 23
2019/12/13, 15
2019/12/14, 20
2019/12/15, 17
2019/12/16, 36
2019/12/17, 27
2019/12/18, 27
2019/12/19, 14
2019/12/20, 25
2019/12/21, 23
2019/12/22, 22
2019/12/23, 23
2019/12/24, 20
2019/12/25, 25
2019/12/26, 27
2019/12/27, 31
2019/12/28, 25
2019/7/1, 61
2019/7/2, 40
2019/7/3, 35
2019/7/4, 37
2019/7/5, 58
2019/7/6, 50
2019/7/7, 32
2019/7/8, 30
2019/7/9, 30
2019/7/10, 26
2019/7/11, 38
2019/7/12, 37
2019/7/13, 32
2019/7/14, 36
2019/7/15, 35
2019/7/16, 45
2019/7/17, 40
2019/7/18, 31
2019/7/19, 37
2019/7/20, 38
2019/7/21, 43
2019/7/22, 44
2019/7/23, 27
2019/7/24, 28
2019/7/25, 33
2019/7/26, 35
2019/7/27, 37
2019/7/28, 37
2019/7/29, 47
2019/7/30, 43
2019/7/31, 55
2019/8/1, 57
2019/8/2, 38
2019/8/3, 38
2019/8/4, 42
2019/8/5, 43
2019/8/6, 41
2019/8/7, 44
2019/8/8, 46
2019/8/9, 52
2019/8/10, 47
2019/8/11, 32
2019/8/12, 28
2019/8/13, 45
2019/8/14, 43
2019/8/15, 42
2019/8/16, 38
2019/8/17, 39
2019/8/18, 42
2019/8/19, 44
2019/8/20, 41
2019/8/21, 50
2019/8/22, 43
2019/8/23, 26
2019/8/24, 36
2019/8/25, 28
2019/8/26, 39
2019/8/27, 57
2019/8/28, 48
2019/8/29, 43
2019/8/30, 35
2019/8/31, 38
2019/9/1, 34
2019/9/2, 38
2019/9/3, 38
2019/9/4, 34
2019/9/5, 40
2019/9/6, 29
2019/9/7, 34
2019/9/8, 28
2019/9/9, 34
2019/9/10, 40
2019/9/11, 36
2019/9/12, 23
2019/9/13, 17
2019/9/14, 34
2019/9/15, 38
2019/9/16, 32
2019/9/17, 33
2019/9/18, 28
2019/9/19, 35
2019/9/20, 42
2019/9/24, 17
2019/9/25, 27
2019/9/26, 31
2019/9/27, 30
2019/9/28, 32
2019/9/29, 26
2019/9/30, 30
2019/4/1, 16
2019/4/2, 23
2019/4/3, 30
2019/4/4, 24
2019/4/5, 31
2019/4/7, 18
2019/4/8, 33
2019/4/9, 20
2019/4/10, 46
2019/4/11, 23
2019/4/12, 29
2019/4/13, 26
2019/4/14, 35
2019/4/15, 23
2019/4/16, 32
2019/4/17, 37
2019/4/18, 15
2019/4/19, 20
2019/4/20, 17
2019/4/21, 20
2019/4/22, 36
2019/4/23, 26
2019/4/24, 23
2019/4/25, 31
2019/4/26, 22
2019/4/27, 27
2019/4/28, 28
2019/4/29, 39
2019/4/30, 58
2019/5/1, 70
2019/5/2, 48
2019/5/3, 27
2019/5/4, 26
2019/5/5, 41
2019/5/6, 22
2019/5/7, 41
2019/5/8, 27
2019/5/9, 15
2019/5/10, 15
2019/5/11, 23
2019/5/12, 26
2019/5/13, 25
2019/5/14, 31
2019/5/15, 44
2019/5/16, 51
2019/5/17, 49
2019/5/18, 35
2019/5/19, 29
2019/5/20, 68
2019/5/21, 24
2019/5/22, 52
2019/5/23, 81
2019/5/24, 62
2019/5/25, 53
2019/5/26, 45
2019/5/27, 49
2019/5/28, 30
2019/5/29, 29
2019/5/30, 24
2019/5/31, 31
2019/6/1, 39
2019/6/2, 22
2019/6/3, 17
2019/6/4, 17
2019/6/5, 20
2019/6/6, 19
2019/6/7, 31
2019/6/8, 27
2019/6/9, 49
2019/6/10, 19
2019/6/11, 25
2019/6/12, 36
2019/6/13, 31
2019/6/14, 44
2019/6/15, 37
2019/6/16, 43
2019/6/17, 35
2019/6/18, 36
2019/6/19, 32
2019/6/20, 35
2019/6/21, 51
2019/6/22, 34
2019/6/23, 42
2019/6/24, 49
2019/6/25, 30
2019/6/26, 33
2019/6/27, 55
2019/6/28, 53
2019/6/29, 52
2019/6/30, 63
2019/1/1, 42
2019/1/2, 28
2019/1/3, 32
2019/1/4, 26
2019/1/5, 32
2019/1/6, 34
2019/1/7, 21
2019/1/8, 17
2019/1/9, 14
2019/1/10, 17
2019/1/11, 29
2019/1/12, 19
2019/1/13, 38
2019/1/14, 43
2019/1/15, 44
2019/1/16, 27
2019/1/17, 22
2019/1/18, 23
2019/1/19, 22
2019/1/20, 16
2019/1/21, 20
2019/1/22, 31
2019/1/23, 23
2019/1/24, 22
2019/1/25, 27
2019/1/26, 40
2019/1/27, 16
2019/1/28, 24
2019/1/29, 18
2019/1/30, 18
2019/1/31, 26
2019/2/1, 26
2019/2/2, 30
2019/2/3, 25
2019/2/4, 24
2019/2/5, 24
2019/2/6, 33
2019/2/7, 21
2019/2/8, 26
2019/2/9, 22
2019/2/10, 43
2019/2/11, 38
2019/2/12, 23
2019/2/13, 18
2019/2/14, 19
2019/2/15, 22
2019/2/16, 36
2019/2/17, 15
2019/2/18, 25
2019/2/19, 44
2019/2/20, 31
2019/2/21, 27
2019/2/22, 36
2019/2/23, 35
2019/2/24, 20
2019/2/25, 26
2019/2/26, 30
2019/2/27, 32
2019/2/28, 55
2019/3/1, 34
2019/3/2, 55
2019/3/3, 35
2019/3/4, 23
2019/3/5, 24
2019/3/6, 33
2019/3/7, 30
2019/3/8, 38
2019/3/9, 20
2019/3/10, 22
2019/3/11, 62
2019/3/12, 42
2019/3/13, 43
2019/3/14, 20
2019/3/15, 20
2019/3/16, 16
2019/3/17, 21
2019/3/18, 27
2019/3/19, 33
2019/3/20, 40
2019/3/21, 37
2019/3/22, 40
2019/3/23, 27
2019/3/24, 29
2019/3/25, 24
2019/3/26, 31
2019/3/27, 41
2019/3/28, 40
2019/3/29, 30
2019/3/30, 29
2019/3/31, 20
2018/10/1, 34
2018/10/2, 40
2018/10/3, 24
2018/10/4, 33
2018/10/5, 29
2018/10/6, 30
2018/10/7, 29
2018/10/8, 30
2018/10/9, 12
2018/10/10, 15
2018/10/11, 20
2018/10/12, 39
2018/10/13, 21
2018/10/14, 20
2018/10/15, 17
