date, pm25, o3, no2, so2, co
2019/8/29, 21, 26, 2, , 1
2019/8/30, 13, 18, 1, , 1
2019/8/31, 13, 21, 2, , 2
2019/9/1, 20, 25, 1, , 1
2019/9/2, 21, 21, 2, , 1
2019/9/3, 13, 20, 2, , 2
2019/9/4, 26, 22, 3, , 1
2019/9/5, 18, 21, 3, , 1
2019/9/6, 20, 17, 1, , 1
2019/9/7, 15, 14, , , 1
2019/9/8, 13, 19, 1, , 1
2019/9/9, 15, 13, 4, , 1
2019/9/10, 22, 19, 4, , 2
2019/9/11, 35, 19, 1, , 1
2019/9/12, 8, 21, 3, , 1
2019/9/13, 13, 22, 1, , 1
2019/9/14, 19, 21, 1, , 1
2019/9/15, 11, 22, 4, , 2
2019/9/16, 12, 21, 3, , 1
2019/9/17, 15, 25, 5, , 1
2019/9/18, 23, 24, 6, , 2
2019/9/19, 24, 33, 7, , 2
2019/9/20, 26, 41, 4, , 2
2019/9/21, 39, 40, 3, , 2
2019/9/22, 36, 35, 3, , 1
2019/9/23, 28, 12, 1, , 1
2019/9/24, 10, 29, 3, , 1
2019/9/25, 15, 30, 3, , 1
2019/9/26, 21, 25, 4, , 1
2019/9/27, 12, 19, 3, , 1
2019/9/28, 18, 19, 1, 1, 1
2019/9/29, 13, 19, 3, , 1
2019/9/30, 16, 13, 5, , 2
2019/4/1, 14, 36, 8, , 2
2019/4/2, 28, 36, 5, , 2
2019/4/3, 27, 32, 2, , 1
2019/4/4, 15, 30, 11, , 2
2019/4/5, 28, 31, 7, , 2
2019/4/6, 28, 29, 10, , 2
2019/4/7, 32, 33, 4, , 2
2019/4/8, 20, 28, 5, , 2
2019/4/9, 19, 31, 3, , 1
2019/4/10, 16, 29, 5, , 1
2019/4/11, 14, 30, 7, , 2
2019/4/12, 34, 40, 7, , 2
2019/4/13, 30, 29, 4, , 1
2019/4/14, 14, 31, 4, , 1
2019/4/15, 11, 31, 4, , 1
2019/4/16, 11, 38, 9, , 2
2019/4/17, 11, 31, 8, , 2
2019/4/18, 28, 30, 3, , 2
2019/4/19, 22, 35, 3, , 1
2019/4/20, 16, 27, 3, , 2
2019/4/21, 25, 30, 4, , 2
2019/4/22, 18, 32, 4, , 2
2019/4/23, 19, 24, 2, , 2
2019/4/24, 15, 33, 4, , 1
2019/4/25, 17, 24, 4, , 2
2019/4/26, 19, 24, 2, , 1
2019/4/27, 15, 33, 1, , 1
2019/4/28, 15, 33, 4, , 1
2019/4/29, 13, 34, 2, , 1
2019/4/30, 17, 34, 4, , 1
2019/5/1, 24, 35, 4, , 1
2019/5/2, 20, 24, 6, , 2
2019/5/3, 33, 33, 3, , 1
2019/5/4, 16, 35, 5, , 2
2019/5/5, 26, 41, 7, , 2
2019/5/6, 27, 29, 1, , 1
2019/5/7, 18, 33, 2, , 1
2019/5/8, 14, 31, 3, , 1
2019/5/9, 21, 25, 4, , 2
2019/5/10, 17, 30, 1, , 1
2019/5/11, 15, 35, 3, , 1
2019/5/12, 21, 30, 4, , 1
2019/5/13, 17, 27, 2, , 1
2019/5/15, 60, 21, 3, , 1
2019/5/16, 38, 23, 3, , 1
2019/5/17, 23, 25, 2, , 1
2019/5/18, 15, 28, 2, , 1
2019/5/19, 24, 32, 2, , 1
2019/5/20, 22, 30, 1, , 1
2019/5/21, 12, 32, 4, , 1
2019/5/22, 21, 26, 5, , 2
2019/5/23, 29, 27, 2, , 1
2019/5/24, 19, 23, 5, , 2
2019/5/25, 27, 24, 2, , 2
2019/5/26, 28, 27, 2, , 1
2019/5/27, 26, 28, 4, , 1
2019/5/28, 27, 31, 3, , 1
2019/5/29, 33, 32, 3, , 1
2019/5/30, 28, 24, 2, , 1
2019/5/31, 23, 29, 3, , 1
2019/6/1, 25, 24, 3, , 2
2019/6/2, 39, 20, 2, , 1
2019/6/3, 18, 25, 3, , 1
2019/6/4, 24, 23, 6, , 2
2019/6/5, 34, 11, 3, , 1
2019/6/6, 21, 30, 3, , 1
2019/6/7, 24, 37, 2, , 1
2019/6/8, 20, 40, 5, , 2
2019/6/9, 41, 38, 5, , 2
2019/6/10, 33, 27, 2, , 1
2019/6/11, 18, 32, 4, , 1
2019/6/12, 24, 29, 6, , 2
2019/6/13, 18, 22, 4, , 1
2019/6/14, 21, 30, 4, , 2
2019/6/15, 22, 21, 1, , 1
2019/6/16, 18, 25, 2, , 1
2019/6/17, 14, 30, 5, , 2
2019/6/18, 28, 37, 5, , 2
2019/6/19, 33, 22, 2, , 1
2019/6/20, 20, 22, 1, , 1
2019/6/21, 12, 25, 1, , 1
2019/6/22, 23, 28, 1, , 1
2019/6/23, 19, 37, 3, , 1
2019/6/24, 34, 31, 4, , 1
2019/6/25, 35, 39, 5, , 2
2019/6/26, 28, 33, 2, , 1
2019/6/27, 29, 35, 5, , 2
2019/6/28, 26, 33, 2, , 1
2019/6/29, 28, 15, , , 1
2019/6/30, 15, 20, 1, , 1
2019/1/1, 17, 25, 8, , 1
2019/1/2, 18, 17, 18, 1, 3
2019/1/3, 51, 16, 13, , 2
2019/1/4, 55, 13, 15, , 3
2019/1/5, 47, 28, 3, , 1
2019/1/6, 14, 27, 7, 1, 1
2019/1/7, 14, 21, 12, 1, 2
2019/1/8, 39, 18, 6, , 2
2019/1/9, 16, 28, 2, , 1
2019/1/10, 19, 28, 5, 1, 1
2019/1/11, 20, 28, 8, , 1
2019/1/12, 22, 25, 7, , 2
2019/1/13, 23, 13, 20, , 3
2019/1/14, 37, 14, 19, , 3
2019/1/15, 48, 27, 6, , 1
2019/1/16, 23, 25, 11, , 2
2019/1/17, 19, 25, 12, , 2
2019/1/18, 40, 26, 5, , 1
2019/1/19, 20, 25, 5, , 1
2019/1/20, 14, 27, 3, , 1
2019/1/21, 9, 23, 14, , 2
2019/1/22, 15, 18, 19, , 3
2019/1/23, 42, 22, 16, , 3
2019/1/24, 45, 25, 9, , 2
2019/1/25, 19, 26, 10, , 2
2019/1/26, 20, 27, 8, , 2
2019/1/27, 31, 26, 9, , 1
2019/1/28, 23, 25, 11, , 2
2019/1/29, 28, 27, 14, , 2
2019/1/30, 25, 26, 8, , 1
2019/1/31, 16, 26, 15, , 2
2019/2/1, 27, 19, 21, , 3
2019/2/2, 44, 23, 11, , 2
2019/2/3, 39, 18, 17, , 3
2019/2/4, 81, 26, 13, , 2
2019/2/5, 34, 26, 7, , 1
2019/2/6, 17, 22, 8, , 2
2019/2/7, 32, 30, 6, , 2
2019/2/8, 26, 31, 5, , 1
2019/2/9, 13, 29, 10, , 2
2019/2/10, 20, 29, 16, , 2
2019/2/11, 30, 29, 6, , 1
2019/2/12, 17, 28, 10, , 2
2019/2/13, 14, 29, 8, , 2
2019/2/14, 19, 28, 10, , 2
2019/2/15, 28, 31, 4, , 1
2019/2/16, 14, 29, 9, , 2
2019/2/17, 23, 32, 6, , 1
2019/2/18, 17, 29, 13, , 2
2019/2/19, 21, 26, 25, , 4
2019/2/20, 52, 28, 16, , 3
2019/2/21, 44, 33, 10, , 2
2019/2/22, 20, 33, 18, , 3
