date, pm25, o3, no2, so2, co
2020/1/1, 26, 37, , 7, 5
2020/1/2, 16, 33, , 8, 7
2020/1/3, 29, 45, , 15, 6
2020/1/4, 39, , , , 
2020/1/6, 34, 59, , 6, 6
2020/1/7, 38, 53, , 11, 6
2020/1/8, 55, 39, , 15, 6
2020/1/9, 49, 33, , 15, 5
2020/1/10, 34, 38, , 15, 6
2020/1/11, 23, 30, , 16, 4
2020/1/12, 25, 30, , 17, 6
2020/1/13, 19, 34, , 16, 5
2020/1/14, 27, 30, , 14, 5
2020/1/15, 25, , , , 
2019/10/1, 35, 36, 1, 2, 8
2019/10/2, 42, 26, 1, 4, 8
2019/10/3, 47, 31, , 5, 7
2019/10/4, 70, 31, , 2, 6
2019/10/5, 36, 31, , 2, 6
2019/10/6, 26, 32, , 1, 6
2019/10/7, 28, 26, , 3, 8
2019/10/8, 27, 27, , 3, 6
2019/10/9, 62, 23, 1, 2, 8
2019/10/10, 29, 28, 1, 2, 7
2019/10/11, 35, 26, , 2, 7
2019/10/12, 38, 28, , 1, 6
2019/10/13, 20, 22, , 1, 8
2019/10/14, 28, , 1, 1, 
2019/10/16, 33, 23, , 7, 9
2019/10/17, 34, 28, , 4, 8
2019/10/18, 24, 30, , 3, 8
2019/10/19, 25, 20, , 3, 9
2019/10/20, 37, 25, , 1, 9
2019/10/21, 35, 26, , 1, 8
2019/10/22, 29, 14, , 2, 8
2019/10/23, 27, 18, , 1, 11
2019/10/24, 50, 18, , 1, 11
2019/10/25, 50, 18, , 1, 11
2019/10/26, 50, 18, , 1, 11
2019/10/27, 50, 18, , 1, 11
2019/10/28, 50, 18, , 1, 11
2019/10/29, 50, 18, , 1, 11
2019/10/30, 50, 18, , 1, 11
2019/10/31, 50, 18, , 1, 11
2019/11/1, 50, 18, , 1, 11
2019/11/2, 50, 18, , 1, 11
2019/11/3, 50, 18, , 1, 11
2019/11/4, 50, 18, , 1, 11
2019/11/5, 50, 18, , 1, 11
2019/11/6, 50, 18, , 1, 11
2019/11/7, 50, 18, , 1, 11
2019/11/8, 50, , , 1, 
2019/11/14, 17, 21, , 4, 4
2019/11/15, 19, 24, , 3, 5
2019/11/16, 24, 22, , 11, 4
2019/11/17, 27, 21, , 8, 6
2019/11/18, 31, 35, , 16, 8
2019/11/19, 39, 38, , 17, 10
2019/11/20, 53, 54, , 13, 7
2019/11/21, 46, 63, , 10, 6
2019/11/22, 36, 56, , 11, 6
2019/11/23, 40, 55, , 11, 5
2019/11/24, 32, 40, , 13, 6
2019/11/25, 15, 34, , 25, 7
2019/11/26, 30, 30, , 17, 7
2019/11/27, 35, 31, , 16, 7
2019/11/28, 39, 48, , 10, 6
2019/11/29, 18, 49, , 8, 6
2019/11/30, 28, 42, , 11, 5
2019/12/1, 18, 41, , 18, 6
2019/12/2, 17, 43, , 17, 6
2019/12/3, 38, 43, , 10, 6
2019/12/4, 23, 46, , 10, 7
2019/12/5, 28, 50, , 14, 8
2019/12/6, 28, 60, , 15, 7
2019/12/7, 29, , , 15, 6
2019/12/8, 41, , , , 
2019/12/10, 45, 50, , 7, 6
2019/12/11, 58, 51, , 7, 7
2019/12/12, 31, 52, , 8, 7
2019/12/13, 40, 62, , 7, 6
2019/12/14, 37, 56, , 8, 6
2019/12/15, 39, 45, , 9, 6
2019/12/16, 27, 45, , 8, 6
2019/12/17, 28, 49, , 8, 7
2019/12/18, 40, 31, , 11, 11
2019/12/19, 36, 28, , 17, 10
2019/12/20, 32, 30, , 17, 9
2019/12/21, 38, 33, , 12, 6
2019/12/22, 18, 29, , 14, 7
2019/12/23, 23, 33, , 9, 7
2019/12/24, 20, 33, , 11, 6
2019/12/25, 52, 34, , 10, 6
2019/12/26, 72, 31, , 10, 6
2019/12/27, 22, 29, , 11, 6
2019/12/28, 23, , , , 
2019/8/20, 39, 15, 1, 7, 7
2019/8/21, 44, 24, 1, 5, 8
2019/8/22, 46, 25, 1, 6, 9
2019/8/23, 64, 27, 1, 4, 8
2019/8/24, 44, 27, 1, 9, 8
2019/8/25, 61, 37, 1, 5, 8
2019/8/26, 51, 25, 1, 3, 7
2019/8/27, 37, 26, 1, 2, 6
2019/8/28, 25, 27, 1, 3, 6
2019/8/29, 30, 27, 1, 7, 8
2019/8/30, 53, 34, 1, 8, 8
2019/8/31, 34, 26, 1, 2, 6
2019/9/1, 29, 28, 1, 7, 8
2019/9/2, 48, 27, 1, 12, 7
2019/9/3, 44, 10, , , 
2019/9/5, 59, 12, 1, 9, 8
2019/9/6, 30, 20, 1, 9, 7
2019/9/7, 35, 27, , 5, 5
2019/9/8, 41, 30, 1, 9, 8
2019/9/9, 46, 23, 1, 8, 8
2019/9/10, 52, 23, 1, 10, 8
2019/9/11, 49, 21, , , 
2019/9/13, 31, 27, 1, 5, 8
2019/9/14, 28, 28, 1, 7, 9
2019/9/15, 40, 28, 1, 5, 9
2019/9/16, 41, 26, 1, 5, 8
2019/9/17, 43, 27, 1, 5, 8
2019/9/18, 43, 29, 1, 4, 7
2019/9/19, 35, 32, 1, 2, 9
2019/9/20, 42, 24, 1, 6, 8
2019/9/21, 36, 31, 1, 5, 7
2019/9/22, 34, 23, 1, 5, 8
2019/9/23, 35, 25, 2, 3, 10
2019/9/24, 32, 9, 1, 3, 10
2019/9/25, 46, 30, 1, 7, 10
2019/9/26, 47, 25, 1, 4, 10
2019/9/27, 46, 30, 1, 1, 7
2019/9/28, 30, 28, , 4, 6
2019/9/29, 29, 28, , 3, 7
2019/9/30, 33, 30, 1, 3, 8
2019/4/1, 29, 26, , 12, 2
2019/4/2, 21, 22, , 8, 5
2019/4/3, 30, 23, , 9, 3
2019/4/4, 43, 38, , 7, 3
2019/4/5, 37, 26, , 8, 1
2019/4/6, 45, , , , 
2019/2/13, 45, 20, , 21, 
2019/2/14, 41, 23, , 19, 11
2019/2/15, 49, 32, , 15, 7
2019/2/16, 52, 37, , 14, 5
2019/2/17, 45, 26, , 12, 4
2019/2/18, 37, 22, , 9, 4
2019/2/19, 15, 22, , 11, 4
2019/2/20, 19, 23, , 12, 7
2019/2/21, 49, 21, , 18, 7
2019/2/22, 49, 24, , 9, 5
2019/2/23, 39, 26, , 5, 4
2019/2/24, 24, 23, , 3, 5
2019/2/25, 43, 32, , 5, 4
2019/2/26, 53, 27, , 6, 6
2019/2/27, 65, 37, , 12, 7
2019/2/28, 81, 40, , 7, 7
2019/3/1, 91, 40, , 11, 7
2019/3/2, 68, 42, , 12, 5
2019/3/3, 60, 36, , 4, 3
2019/3/4, 49, 35, , 9, 3
2019/3/5, 53, 37, , 13, 6
2019/3/6, 69, 40, , 12, 6
2019/3/7, 49, 32, , 17, 11
2019/3/8, 65, 33, , 16, 6
2019/3/9, 62, 24, , 9, 4
2019/3/10, 35, 23, , 12, 6
2019/3/11, 46, 7, , 10, 6
2019/3/12, 46, , , 11, 4
2019/3/13, 49, , , 9, 2
2019/3/14, 57, , , 12, 
2019/3/15, 54, , , 10, 
2019/3/16, 53, , , 10, 
2019/3/17, 45, , , 15, 
2019/3/18, 49, , , 7, 
2019/3/19, 45, , , 14, 
2019/3/20, 46, , , 21, 
2019/3/21, 45, , , 13, 
2019/3/22, 31, , , 10, 
2019/3/23, 35, , , 8, 
2019/3/24, 32, , , 12, 9
2019/3/25, 44, , , 23, 
2019/3/26, 50, , , 13, 3
2019/3/27, 49, , , 8, 3
2019/3/28, 35, 14, , 9, 3
2019/3/29, 27, 18, , 6, 4
2019/3/30, 19, 24, , 10, 2
2019/3/31, 29, 21, , 19, 3
2019/12/31, , 36, , 6, 4
2020/1/5, , 47, , 6, 6
2019/10/15, , 15, 1, 3, 11
2019/11/13, , 21, , 3, 6
2019/12/9, , 44, , 9, 7
2019/8/15, , 15, , , 
2019/8/19, , 19, 1, 6, 10
2019/2/12, , 6, , 21, 
2019/9/4, , , 1, 22, 9
2019/9/12, , , 1, 4, 7
2019/11/10, , , , 1, 
2019/11/12, , , , 1, 
